,Aussie Sebastian,Go Forward Herby,Sour Cider Wilma,Just Like Aria,Sekekama
09-01-2023 16:54:41.432809,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:42.275557,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:43.188064,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:44.010494,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:44.852397,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:45.676712,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:46.503735,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:47.458671,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:48.457354,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:49.341213,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:50.215611,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:51.030539,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:51.910287,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:52.725425,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:53.560092,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:54.513452,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:55.472047,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:56.311751,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:57.117335,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:57.989113,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:58.828561,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:54:59.657352,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:00.478080,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:01.356739,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:02.168042,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:02.989441,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 25.333333333333332)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:03.781010,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:04.610335,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:05.434349,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:06.281909,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:07.178959,"(2.1, 2.98, 2.7466666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:08.047804,"(2.1, 2.98, 2.772727272727273)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:09.000379,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:09.885829,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:10.682158,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:11.544772,"(2.1, 2.98, 2.81)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:12.431892,"(2.1, 2.98, 2.81)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:13.293459,"(2.1, 2.98, 2.81)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:14.124924,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:14.903971,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:15.780432,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:16.687836,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:17.479716,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:18.290019,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:19.156891,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:20.017600,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:20.886615,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:21.731793,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:22.509879,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:23.397554,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:24.238411,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:25.090294,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:25.946505,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:26.747970,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:27.573076,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:28.376158,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:29.196707,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:30.030000,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:30.899679,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:31.738565,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:32.604578,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:33.438337,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:34.276618,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:35.082342,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:35.894058,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:36.734850,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:37.570654,"(2.1, 2.98, 2.7533333333333334)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:38.475460,"(2.1, 2.98, 2.84125)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:39.359103,"(2.1, 2.98, 2.76)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:40.173689,"(2.1, 2.98, 2.76)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:41.145326,"(2.1, 2.98, 2.76)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:41.981536,"(2.1, 2.98, 2.76)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:42.802568,"(2.1, 2.98, 2.76)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:43.661614,"(2.1, 2.98, 2.76)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 33.46153846153847)"
09-01-2023 16:55:44.497905,"(2.1, 2.98, 2.815)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:45.351706,"(2.1, 3.05, 2.8674999999999997)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:46.224413,"(2.1, 3.05, 2.8674999999999997)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:47.125398,"(2.1, 3.05, 2.8066666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:47.940248,"(2.1, 3.05, 2.8066666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:48.733523,"(2.1, 3.05, 2.8066666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:49.527185,"(2.1, 3.05, 2.8066666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:50.321104,"(2.1, 3.05, 2.8066666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:51.165332,"(2.1, 3.05, 2.8066666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 33.46153846153847)"
09-01-2023 16:55:52.059858,"(2.1, 3.05, 2.8066666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 37.5)"
09-01-2023 16:55:52.975446,"(2.1, 3.05, 2.8066666666666666)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 55.0, 41.42857142857143)"
09-01-2023 16:55:53.868024,"(2.1, 3.3, 2.665882352941176)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:54.687935,"(2.1, 3.25, 2.827272727272727)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:55.557875,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:56.491902,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:57.362210,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:58.156306,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:55:59.074222,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:56:00.041720,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:56:00.957066,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:56:01.903560,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:56:02.845909,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:56:03.771761,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 24.727272727272727)","(20.0, 50.0, 41.42857142857143)"
09-01-2023 16:56:04.697781,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:05.788879,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:06.820859,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:07.807058,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:08.760127,"(2.1, 3.2, 2.8)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:09.793092,"(2.1, 3.15, 2.64375)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:10.895579,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:11.815517,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:12.758489,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:13.719794,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:14.549513,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:15.382866,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:16.344832,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:17.328563,"(2.1, 3.1, 2.91)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:18.222685,"(2.1, 3.1, 2.91)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 22.3125)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:19.147691,"(2.1, 3.1, 2.91)","(3.2, 5.0, 4.716666666666667)","(3.1, 4.6, 3.8249999999999997)","(17.0, 32.0, 23.142857142857142)","(20.0, 50.0, 35.0)"
09-01-2023 16:56:20.128642,"(2.1, 3.1, 2.91)","(3.2, 5.0, 4.15)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.799999999999997)","(20.0, 48.0, 33.0)"
09-01-2023 16:56:21.056926,"(2.1, 3.1, 2.91)","(3.2, 5.0, 4.15)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.799999999999997)","(20.0, 46.0, 33.0)"
09-01-2023 16:56:21.885983,"(2.1, 3.1, 2.91)","(3.2, 5.0, 4.15)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.799999999999997)","(20.0, 46.0, 33.0)"
09-01-2023 16:56:22.843214,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.15)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.799999999999997)","(20.0, 46.0, 33.0)"
09-01-2023 16:56:23.828965,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.15)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.799999999999997)","(20.0, 46.0, 33.0)"
09-01-2023 16:56:24.712563,"(2.1, 3.1, 2.8466666666666667)","(3.2, 5.0, 4.15)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.799999999999997)","(20.0, 46.0, 33.0)"
