,Buck Pharoah,Salad Dodger,Auzstar,Miss Arizona,Korubela Miss,Tobasco,Outreach To Henry,Flash Palace,The Sistine Tales,Rainbow Rocket
505,"[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 36, 886161), 31.0, 90.0]"
506,"[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 38, 69842), 31.0, 90.0]"
507,"[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 39, 265522), 31.0, 90.0]"
508,"[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 40, 427400), 31.0, 90.0]"
509,"[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 41, 595013), 31.0, 85.0]"
510,"[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 42, 749143), 31.0, 85.0]"
511,"[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 43, 915729), 31.0, 85.0]"
512,"[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 45, 90027), 31.0, 85.0]"
513,"[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 46, 257028), 31.0, 85.0]"
514,"[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 47, 433283), 31.0, 85.0]"
515,"[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 48, 587095), 31.0, 85.0]"
516,"[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 3.3, 3.95]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 49, 758088), 31.0, 85.0]"
517,"[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 50, 910140), 31.0, 75.0]"
518,"[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 52, 79659), 31.0, 70.0]"
519,"[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 53, 259798), 31.0, 70.0]"
520,"[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 54, 426218), 31.0, 70.0]"
521,"[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 55, 607286), 31.0, 70.0]"
522,"[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 56, 769734), 31.0, 70.0]"
523,"[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 57, 944196), 31.0, 70.0]"
524,"[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 15, 59, 116441), 31.0, 70.0]"
525,"[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 0, 272620), 31.0, 70.0]"
526,"[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 1, 437648), 31.0, 70.0]"
527,"[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 2, 595848), 31.0, 70.0]"
528,"[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 3, 770800), 31.0, 70.0]"
529,"[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 4, 928463), 31.0, 70.0]"
530,"[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 6, 89419), 31.0, 70.0]"
531,"[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 7, 258390), 31.0, 70.0]"
532,"[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 8, 416005), 31.0, 70.0]"
533,"[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 9, 597531), 31.0, 70.0]"
534,"[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 10, 833080), 31.0, 70.0]"
535,"[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 12, 52717), 31.0, 70.0]"
536,"[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 14.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 16, 13, 234986), 31.0, 70.0]"
