,Kaypat World,Rocking The Ares,Calypso Ruby,Drink Jacks,Dayseas Gem,Our Mate Rocco,Cuckoo Coconuts,Border Issues
391,"[datetime.datetime(2022, 11, 28, 11, 48, 45, 838943), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 48, 45, 838943), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 45, 838943), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 45, 838943), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 45, 838943), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 45, 838943), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 45, 838943), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 45, 838943), 4.6, 8.2]"
392,"[datetime.datetime(2022, 11, 28, 11, 48, 46, 971683), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 48, 46, 971683), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 46, 971683), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 46, 971683), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 46, 971683), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 46, 971683), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 46, 971683), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 46, 971683), 4.6, 8.2]"
393,"[datetime.datetime(2022, 11, 28, 11, 48, 48, 105941), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 48, 48, 105941), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 48, 105941), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 48, 105941), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 48, 105941), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 48, 105941), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 48, 105941), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 48, 105941), 4.6, 8.2]"
394,"[datetime.datetime(2022, 11, 28, 11, 48, 49, 237273), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 48, 49, 237273), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 49, 237273), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 49, 237273), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 49, 237273), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 49, 237273), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 49, 237273), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 49, 237273), 4.6, 8.2]"
395,"[datetime.datetime(2022, 11, 28, 11, 48, 50, 373622), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 48, 50, 373622), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 50, 373622), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 50, 373622), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 50, 373622), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 50, 373622), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 50, 373622), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 50, 373622), 4.6, 8.2]"
396,"[datetime.datetime(2022, 11, 28, 11, 48, 51, 511652), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 48, 51, 511652), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 51, 511652), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 51, 511652), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 51, 511652), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 51, 511652), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 51, 511652), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 51, 511652), 4.6, 8.2]"
397,"[datetime.datetime(2022, 11, 28, 11, 48, 52, 650988), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 48, 52, 650988), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 52, 650988), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 52, 650988), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 52, 650988), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 52, 650988), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 52, 650988), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 52, 650988), 4.6, 8.2]"
398,"[datetime.datetime(2022, 11, 28, 11, 48, 53, 780271), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 48, 53, 780271), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 53, 780271), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 53, 780271), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 53, 780271), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 53, 780271), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 53, 780271), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 53, 780271), 4.6, 8.2]"
399,"[datetime.datetime(2022, 11, 28, 11, 48, 54, 914592), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 48, 54, 914592), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 54, 914592), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 54, 914592), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 54, 914592), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 54, 914592), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 54, 914592), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 54, 914592), 4.6, 7.8]"
400,"[datetime.datetime(2022, 11, 28, 11, 48, 56, 42354), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 48, 56, 42354), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 56, 42354), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 56, 42354), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 56, 42354), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 56, 42354), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 56, 42354), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 56, 42354), 4.6, 7.8]"
401,"[datetime.datetime(2022, 11, 28, 11, 48, 57, 172058), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 48, 57, 172058), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 57, 172058), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 57, 172058), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 57, 172058), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 57, 172058), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 57, 172058), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 57, 172058), 4.6, 7.8]"
402,"[datetime.datetime(2022, 11, 28, 11, 48, 58, 304066), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 48, 58, 304066), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 58, 304066), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 58, 304066), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 58, 304066), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 58, 304066), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 58, 304066), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 58, 304066), 4.6, 7.8]"
403,"[datetime.datetime(2022, 11, 28, 11, 48, 59, 430174), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 48, 59, 430174), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 48, 59, 430174), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 48, 59, 430174), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 48, 59, 430174), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 48, 59, 430174), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 48, 59, 430174), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 48, 59, 430174), 4.6, 7.8]"
404,"[datetime.datetime(2022, 11, 28, 11, 49, 0, 562747), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 0, 563745), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 0, 563745), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 0, 563745), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 49, 0, 563745), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 0, 563745), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 49, 0, 563745), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 0, 563745), 4.6, 7.8]"
405,"[datetime.datetime(2022, 11, 28, 11, 49, 1, 694894), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 1, 694894), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 1, 694894), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 1, 694894), 7.0, 8.4]","[datetime.datetime(2022, 11, 28, 11, 49, 1, 694894), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 1, 694894), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 49, 1, 694894), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 1, 694894), 4.6, 7.8]"
406,"[datetime.datetime(2022, 11, 28, 11, 49, 2, 825939), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 2, 825939), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 2, 825939), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 2, 825939), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 2, 825939), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 2, 825939), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 49, 2, 825939), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 2, 825939), 4.6, 7.8]"
407,"[datetime.datetime(2022, 11, 28, 11, 49, 3, 953944), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 3, 953944), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 3, 953944), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 3, 953944), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 3, 953944), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 3, 953944), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 49, 3, 953944), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 3, 953944), 4.6, 7.8]"
408,"[datetime.datetime(2022, 11, 28, 11, 49, 5, 104187), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 5, 104187), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 5, 104187), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 5, 104187), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 5, 104187), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 5, 104187), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 49, 5, 104187), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 5, 104187), 4.6, 7.8]"
409,"[datetime.datetime(2022, 11, 28, 11, 49, 6, 234796), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 6, 234796), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 6, 234796), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 6, 234796), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 6, 234796), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 6, 234796), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 6, 234796), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 6, 234796), 4.6, 7.8]"
410,"[datetime.datetime(2022, 11, 28, 11, 49, 7, 367320), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 7, 367320), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 7, 367320), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 7, 367320), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 7, 367320), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 7, 367320), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 7, 367320), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 7, 367320), 4.6, 7.8]"
411,"[datetime.datetime(2022, 11, 28, 11, 49, 8, 506649), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 8, 506649), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 8, 506649), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 8, 506649), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 8, 506649), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 8, 506649), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 8, 506649), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 8, 506649), 4.6, 7.8]"
412,"[datetime.datetime(2022, 11, 28, 11, 49, 9, 642411), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 9, 642411), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 9, 642411), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 9, 642411), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 9, 642411), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 9, 642411), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 9, 642411), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 9, 642411), 4.6, 7.8]"
413,"[datetime.datetime(2022, 11, 28, 11, 49, 10, 780051), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 10, 780051), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 10, 780051), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 10, 780051), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 10, 780051), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 10, 780051), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 10, 780051), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 10, 780051), 4.6, 7.8]"
414,"[datetime.datetime(2022, 11, 28, 11, 49, 11, 904925), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 11, 904925), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 11, 904925), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 11, 904925), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 11, 904925), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 11, 904925), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 11, 904925), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 11, 904925), 4.6, 7.8]"
415,"[datetime.datetime(2022, 11, 28, 11, 49, 13, 35132), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 13, 35132), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 13, 35132), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 13, 35132), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 13, 35132), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 13, 35132), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 13, 35132), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 13, 35132), 4.6, 7.8]"
416,"[datetime.datetime(2022, 11, 28, 11, 49, 14, 164643), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 14, 164643), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 14, 164643), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 14, 164643), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 14, 164643), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 14, 164643), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 14, 164643), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 14, 164643), 4.6, 7.8]"
417,"[datetime.datetime(2022, 11, 28, 11, 49, 15, 297055), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 15, 297055), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 15, 297055), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 15, 297055), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 15, 297055), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 15, 297055), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 49, 15, 297055), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 15, 297055), 4.6, 7.8]"
418,"[datetime.datetime(2022, 11, 28, 11, 49, 16, 434583), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 16, 434583), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 16, 434583), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 16, 434583), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 16, 434583), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 16, 434583), 9.0, 42.0]","[datetime.datetime(2022, 11, 28, 11, 49, 16, 434583), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 16, 434583), 4.6, 7.8]"
419,"[datetime.datetime(2022, 11, 28, 11, 49, 17, 579597), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 17, 579597), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 17, 579597), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 17, 579597), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 17, 579597), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 17, 579597), 9.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 17, 579597), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 17, 579597), 4.6, 7.8]"
420,"[datetime.datetime(2022, 11, 28, 11, 49, 18, 710388), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 18, 710388), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 18, 710388), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 18, 710388), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 18, 710388), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 18, 710388), 9.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 18, 710388), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 18, 710388), 4.6, 7.8]"
421,"[datetime.datetime(2022, 11, 28, 11, 49, 19, 840745), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 19, 840745), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 19, 840745), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 19, 840745), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 19, 840745), 3.7, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 19, 840745), 9.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 19, 840745), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 19, 840745), 4.6, 7.8]"
422,"[datetime.datetime(2022, 11, 28, 11, 49, 20, 984201), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 20, 984201), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 20, 984201), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 20, 984201), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 20, 984201), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 20, 984201), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 20, 984201), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 20, 984201), 4.6, 7.8]"
423,"[datetime.datetime(2022, 11, 28, 11, 49, 22, 118550), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 22, 118550), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 22, 118550), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 22, 118550), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 22, 118550), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 22, 118550), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 22, 118550), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 22, 118550), 4.6, 7.6]"
424,"[datetime.datetime(2022, 11, 28, 11, 49, 23, 253768), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 23, 253768), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 23, 253768), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 23, 253768), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 23, 253768), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 23, 253768), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 23, 253768), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 23, 253768), 4.6, 7.6]"
425,"[datetime.datetime(2022, 11, 28, 11, 49, 24, 382668), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 24, 382668), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 24, 382668), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 24, 382668), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 24, 382668), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 24, 382668), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 24, 382668), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 24, 382668), 4.6, 7.6]"
426,"[datetime.datetime(2022, 11, 28, 11, 49, 25, 516538), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 25, 516538), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 25, 516538), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 25, 516538), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 25, 516538), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 25, 516538), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 25, 516538), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 25, 516538), 4.6, 7.6]"
427,"[datetime.datetime(2022, 11, 28, 11, 49, 26, 663102), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 26, 663102), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 26, 663102), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 26, 663102), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 26, 663102), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 26, 663102), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 26, 663102), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 26, 663102), 4.6, 7.6]"
428,"[datetime.datetime(2022, 11, 28, 11, 49, 27, 793759), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 27, 793759), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 27, 793759), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 27, 793759), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 27, 793759), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 27, 793759), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 27, 793759), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 27, 793759), 4.6, 7.6]"
429,"[datetime.datetime(2022, 11, 28, 11, 49, 28, 924402), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 28, 924402), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 28, 924402), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 28, 924402), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 28, 924402), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 28, 924402), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 28, 924402), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 28, 924402), 4.6, 7.6]"
430,"[datetime.datetime(2022, 11, 28, 11, 49, 30, 58542), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 49, 30, 58542), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 49, 30, 58542), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 49, 30, 58542), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 11, 49, 30, 58542), 3.6, 3.9]","[datetime.datetime(2022, 11, 28, 11, 49, 30, 58542), 10.0, 40.0]","[datetime.datetime(2022, 11, 28, 11, 49, 30, 58542), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 49, 30, 58542), 4.6, 7.6]"
