,Karinya Trombone,Seabrook Baker,Kid Freeze,Demonicas Beach,Radley Erskin,Exalted Fire,Loves To Talk
08-12-2022 14:27:04.222917,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:05.425118,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:06.655928,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:07.890448,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:09.104415,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:10.384675,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:11.602291,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:12.857965,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:14.204698,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:15.515246,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:16.783122,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:18.094210,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:19.550675,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:20.951834,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.8)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:22.265620,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 27.590909090909093)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:23.717396,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 27.590909090909093)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:25.037138,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 27.590909090909093)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:26.320897,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 27.590909090909093)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:27.635504,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:28.924225,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:30.253229,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(2.9, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(11.0, 25.0, 22.4)"
08-12-2022 14:27:31.534345,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:32.792688,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:34.078246,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:35.370804,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:36.666985,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 23.0, 21.72222222222222)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:37.941295,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 23.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:39.272199,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:40.471764,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:41.730363,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:43.022934,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:44.278663,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:45.631894,"(2.9, 4.2, 3.7)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.59)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:47.004895,"(2.9, 4.2, 3.2384615384615385)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.2, 3.118181818181818)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:48.284480,"(2.9, 4.5, 3.25)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.5, 3.6900000000000004)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:49.823102,"(2.9, 4.4, 3.8000000000000003)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:51.101190,"(2.9, 4.4, 3.8000000000000003)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:52.389359,"(2.9, 4.4, 3.8000000000000003)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:53.663946,"(2.9, 4.4, 3.8000000000000003)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:54.981452,"(2.9, 4.4, 3.8000000000000003)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:56.321479,"(2.9, 4.4, 3.8000000000000003)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:57.722643,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 29.0, 25.25)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:27:59.021200,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 29.0, 23.0)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:28:00.425923,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 32.0, 26.0)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 22.4)"
08-12-2022 14:28:01.762713,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 30.0, 26.0)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 21.75)"
08-12-2022 14:28:02.982435,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 30.0, 26.0)","(3.0, 3.5, 3.018811881188119)","(11.0, 25.0, 22.3)","(10.0, 25.0, 21.75)"
08-12-2022 14:28:04.192331,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 30.0, 26.0)","(3.0, 3.5, 2.9717391304347824)","(11.0, 25.0, 16.333333333333332)","(10.0, 25.0, 21.75)"
08-12-2022 14:28:05.624516,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(13.0, 30.0, 26.0)","(3.0, 3.5, 2.9717391304347824)","(11.0, 25.0, 18.5)","(10.0, 25.0, 21.0)"
08-12-2022 14:28:06.964984,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.5, 3.0490909090909093)","(12.0, 25.0, 18.5)","(9.0, 24.0, 19.5)"
08-12-2022 14:28:08.389452,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.0490909090909093)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:09.758631,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.0490909090909093)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:11.077199,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.0490909090909093)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:12.291555,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.0490909090909093)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:13.520925,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.0490909090909093)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:14.783258,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.0490909090909093)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:16.090848,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.151875)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:17.317736,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.151875)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:18.491375,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.151875)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:19.671660,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.151875)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:20.942964,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:22.239289,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:23.460763,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 22.0, 19.5)"
08-12-2022 14:28:24.601426,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 22.0, 18.0)"
08-12-2022 14:28:25.813427,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 20.0, 15.0)"
08-12-2022 14:28:27.076052,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 20.0, 15.0)"
08-12-2022 14:28:28.326518,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 20.0, 15.0)"
08-12-2022 14:28:29.550309,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 20.0, 15.0)"
08-12-2022 14:28:30.722783,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.4076)","(12.0, 25.0, 18.5)","(9.0, 20.0, 15.0)"
08-12-2022 14:28:32.173921,"(2.9, 4.5, 3.85)","(91.0, 650.0, 570.7142857142858)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.4076)","(12.0, 25.0, 18.5)","(9.0, 20.0, 15.0)"
08-12-2022 14:28:33.874348,"(2.9, 4.5, 3.85)","(91.0, 650.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 20.0, 15.0)"
08-12-2022 14:28:35.245547,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.0)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 20.0, 17.625)"
08-12-2022 14:28:36.556317,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:37.853122,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:39.150823,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:40.408784,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:41.586555,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:42.742777,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:43.988382,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:45.319040,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:46.538552,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:47.710508,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:48.931850,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:50.173606,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.6900000000000004)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.2053846153846153)","(12.0, 25.0, 18.5)","(9.0, 19.5, 17.625)"
08-12-2022 14:28:51.467321,"(2.9, 4.5, 3.85)","(91.0, 990.0, 840.8333333333333)","(2.8, 4.4, 3.073793103448276)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.11)","(12.0, 25.0, 22.5)","(9.0, 19.5, 16.636363636363637)"
08-12-2022 14:28:52.756093,"(2.9, 5.3, 4.15)","(91.0, 990.0, 840.8333333333333)","(2.8, 5.7, 3.073793103448276)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.11)","(12.0, 25.0, 22.5)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:28:53.954977,"(2.9, 5.1, 4.15)","(91.0, 990.0, 840.8333333333333)","(2.8, 5.7, 3.073793103448276)","(14.0, 30.0, 26.8)","(3.0, 3.45, 3.11)","(12.0, 25.0, 18.5)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:28:55.180966,"(2.9, 5.1, 4.15)","(91.0, 990.0, 840.8333333333333)","(2.8, 5.7, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 18.5)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:28:56.411655,"(2.9, 5.1, 4.15)","(91.0, 990.0, 840.8333333333333)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:28:57.892932,"(2.9, 5.1, 4.15)","(91.0, 990.0, 840.8333333333333)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:28:59.536015,"(2.9, 5.1, 4.15)","(91.0, 990.0, 840.8333333333333)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:29:01.027559,"(2.9, 5.1, 4.15)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:29:02.361186,"(2.9, 5.1, 4.15)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:29:03.725256,"(2.9, 5.1, 4.15)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 29.0, 16.636363636363637)"
08-12-2022 14:29:04.995715,"(2.9, 5.1, 4.15)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 29.0, 16.09090909090909)"
08-12-2022 14:29:06.248542,"(2.9, 5.1, 4.15)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 27.0, 17.0)"
08-12-2022 14:29:07.511832,"(2.9, 5.1, 4.15)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 27.0, 17.0)"
08-12-2022 14:29:09.060229,"(2.9, 5.1, 4.15)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.5, 4.24)","(14.0, 30.0, 26.8)","(3.0, 3.45, 2.942307692307692)","(12.0, 25.0, 22.833333333333332)","(9.0, 27.0, 17.0)"
