,Champagne Reactor,Feel The Thrill,Rafferty Delights,Keayang Sponge Bob,Borderline,Writeaboutchelsea,Aunty Frances,Torque Writer,Fly Cheval
08-12-2022 15:30:32.109275,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.85, 3.256666666666667)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 163.75)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:33.824536,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.85, 3.256666666666667)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 163.75)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:35.284583,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.85, 3.256666666666667)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 163.75)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:36.727190,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.85, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 163.75)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:38.285948,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 163.75)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:39.844022,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 163.75)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:41.272175,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 163.75)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:42.656167,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:44.144451,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 248.33333333333334)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:45.550993,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 218.75)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:46.965071,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 218.75)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:48.385993,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 218.75)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:49.839539,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 16.0)","(81.0, 270.0, 218.75)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:51.254037,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:52.558735,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:53.876514,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:55.216791,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:56.585308,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:57.821712,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:30:59.004634,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:00.471440,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 176.66666666666666)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:01.892987,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:03.710095,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:05.312588,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:06.850838,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:08.374630,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:09.840881,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:11.348990,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:12.665708,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:14.022748,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:15.389834,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:16.817284,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:18.081423,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:19.393994,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:20.845634,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 165.0)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:22.187785,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:23.618589,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:25.094329,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:26.434862,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:28.006788,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:29.575592,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:31.063394,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:32.769351,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:34.054926,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:35.365852,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:36.964121,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:38.601273,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:40.169312,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:41.761864,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:43.273163,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:44.800267,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:46.236128,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:47.668073,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:49.084175,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:50.456995,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:51.676138,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:53.045409,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:54.516837,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:55.966835,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:57.393031,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:31:58.790807,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:00.254091,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:01.670581,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:03.028324,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:04.413579,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:05.748466,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:07.066029,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:08.425046,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:09.793272,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:11.182850,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:12.557902,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:13.906569,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:15.194378,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:16.467875,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:17.796387,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:19.195196,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:20.643053,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:22.088134,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:23.487446,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:24.847027,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:26.366625,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:27.867822,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:29.339689,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
08-12-2022 15:32:31.085428,"(7.5, 10.5, 9.26)","(3.4, 5.1, 4.6)","(5.0, 7.2, 5.8)","(2.8, 3.8, 3.17)","(12.0, 25.0, 18.84)","(81.0, 270.0, 235.83333333333331)","(26.0, 65.0, 31.4)","(71.0, 200.0, 175.0)","(6.0, 9.4, 8.3)"
