,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 09:28:19.332953,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 110.0, 30.78125)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.6)","(5.0, 7.8, 7.04)","(17.0, 90.0, 50.5)","(51.0, 230.0, 129.5)"
09-01-2023 09:28:20.637264,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 110.0, 30.78125)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.6)","(5.0, 7.8, 7.04)","(17.0, 90.0, 50.5)","(51.0, 230.0, 129.5)"
09-01-2023 09:28:22.010804,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 110.0, 30.78125)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.6)","(5.0, 7.8, 7.04)","(17.0, 90.0, 50.5)","(51.0, 230.0, 129.5)"
09-01-2023 09:28:23.318113,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 110.0, 30.78125)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 90.0, 50.5)","(51.0, 230.0, 129.5)"
09-01-2023 09:28:24.566062,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 110.0, 30.78125)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 90.0, 50.5)","(51.0, 230.0, 129.5)"
09-01-2023 09:28:25.841287,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 110.0, 30.78125)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 90.0, 50.5)","(51.0, 230.0, 129.5)"
09-01-2023 09:28:27.137337,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 110.0, 30.78125)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 6.118518518518519)","(5.0, 7.8, 7.04)","(17.0, 90.0, 50.5)","(51.0, 230.0, 129.5)"
09-01-2023 09:28:28.501227,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 110.0, 28.625)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 90.0, 32.35714285714286)","(51.0, 230.0, 35.5)"
09-01-2023 09:28:29.794132,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 34.0, 28.625)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 34.0, 32.35714285714286)","(51.0, 42.0, 35.5)"
09-01-2023 09:28:31.114253,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 34.0, 28.625)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 34.0, 32.35714285714286)","(51.0, 42.0, 35.5)"
09-01-2023 09:28:32.407169,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 34.0, 28.625)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 34.0, 32.35714285714286)","(51.0, 42.0, 35.5)"
09-01-2023 09:28:33.738695,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 26.533333333333335)","(31.0, 230.0, 127.5)","(18.0, 34.0, 28.625)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 34.0, 32.35714285714286)","(51.0, 42.0, 35.5)"
09-01-2023 09:28:35.077371,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 25.53125)","(31.0, 230.0, 127.5)","(18.0, 34.0, 27.0)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 34.0, 32.35714285714286)","(51.0, 42.0, 35.5)"
09-01-2023 09:28:36.409710,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(18.0, 34.0, 27.0)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 34.0, 32.35714285714286)","(51.0, 42.0, 35.5)"
09-01-2023 09:28:37.660963,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(18.0, 34.0, 32.76470588235294)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 34.0, 32.32142857142857)","(51.0, 42.0, 35.5)"
09-01-2023 09:28:38.942204,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(18.0, 34.0, 32.76470588235294)","(2.35, 2.78, 2.7426666666666666)","(6.0, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(17.0, 34.0, 32.32142857142857)","(51.0, 42.0, 35.5)"
09-01-2023 09:28:40.302901,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.2, 7.2, 6.6)","(14.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 42.0, 35.5)"
09-01-2023 09:28:41.663346,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 42.0, 96.0)"
09-01-2023 09:28:42.944829,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.506666666666667)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 96.0)"
09-01-2023 09:28:44.190543,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 6.066666666666666)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 96.0)"
09-01-2023 09:28:45.552979,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 6.533333333333333)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 216.57142857142858)"
09-01-2023 09:28:46.851442,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 6.533333333333333)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 129.5)"
09-01-2023 09:28:48.160437,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 6.533333333333333)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 129.5)"
09-01-2023 09:28:49.499549,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 6.533333333333333)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 129.5)"
09-01-2023 09:28:50.877767,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:28:52.148228,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:28:53.441970,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:28:54.744835,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.6, 7.2, 6.6)","(13.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:28:56.083935,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:28:57.453412,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:28:58.843103,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:00.195868,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:01.637271,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:03.099923,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:04.469580,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:05.805290,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:07.177239,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:08.600604,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:10.005119,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:11.484241,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:12.883307,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:14.269279,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.76470588235294)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:15.658372,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 28.875)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:17.155211,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.535714285714285)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 217.4375)"
09-01-2023 09:29:18.618897,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.535714285714285)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 189.8)"
09-01-2023 09:29:20.057247,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 30.5)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 189.8)"
09-01-2023 09:29:21.576948,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 30.5)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 215.71428571428572)"
09-01-2023 09:29:23.082280,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 32.535714285714285)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 215.71428571428572)"
09-01-2023 09:29:24.601093,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 215.71428571428572)"
09-01-2023 09:29:26.056982,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 215.71428571428572)"
09-01-2023 09:29:27.499333,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:28.919273,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:30.422019,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:31.795434,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:33.142507,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:34.503619,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:35.941805,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:37.407559,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:38.859718,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:40.313041,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.413333333333333)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:41.810821,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.6)","(12.0, 29.0, 23.157894736842106)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.226666666666667)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:29:43.310962,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(4.8, 7.2, 6.625)","(12.0, 29.0, 20.23076923076923)","(31.0, 230.0, 127.5)","(19.0, 34.0, 27.0)","(2.3, 2.78, 2.7426666666666666)","(5.5, 7.0, 5.226666666666667)","(5.0, 7.8, 7.04)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
