,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:04:56.472052,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:04:57.645725,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:04:58.840475,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:00.044448,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:01.311454,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:02.571626,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:03.910465,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:05.236717,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:06.520213,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:07.775979,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:09.011548,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:10.140770,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:11.310887,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:12.511355,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:13.716926,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:14.983574,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:16.253913,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:17.526046,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:18.814868,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:20.069756,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:21.313598,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:22.537702,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:23.718670,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:24.911326,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:26.130717,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:27.357247,"(11.0, 55.0, 44.0)","(17.0, 230.0, 175.25)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:28.588640,"(11.0, 55.0, 40.5)","(17.0, 230.0, 175.375)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:29.817701,"(11.0, 55.0, 40.5)","(17.0, 230.0, 175.375)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:31.088424,"(11.0, 55.0, 40.5)","(17.0, 230.0, 175.375)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:32.385567,"(11.0, 55.0, 40.5)","(17.0, 230.0, 175.375)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:33.616467,"(11.0, 55.0, 40.5)","(17.0, 230.0, 175.375)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:34.845777,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:36.013359,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:37.223707,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:38.472255,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:39.701616,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:40.903489,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:42.146020,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:43.461114,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:44.816267,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:46.074624,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:47.260063,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:48.405072,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:49.599145,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:50.796074,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:51.972360,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:53.113004,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:54.274149,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:55.436014,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:56.667970,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:57.926499,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:05:59.183014,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:00.468485,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:01.766282,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:03.061519,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:04.258106,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:05.430093,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:06.595209,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:07.793918,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:09.013648,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:10.216586,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:11.439011,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:12.742019,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:14.044637,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:15.305300,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:16.489445,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:17.689075,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:18.916879,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:20.122720,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:21.371213,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
