,Sheila Sazs,Nixon Bale,Audacious Flame,Mt View Bee,Elswyk Shadow,Tangerine Sands,Our Winnie,Celtic Gypsy
07-01-2023 10:35:23.803688,"(4.2, 7.8, 5.368421052631579)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.3076923076923075)","(18.0, 23.0, 18.846153846153847)"
07-01-2023 10:35:24.987200,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.3076923076923075)","(18.0, 23.0, 18.846153846153847)"
07-01-2023 10:35:26.055972,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.3076923076923075)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:27.155158,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.3076923076923075)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:28.273503,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.3076923076923075)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:29.371568,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.3076923076923075)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:30.543943,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.3076923076923075)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:31.827429,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.3076923076923075)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:33.062979,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.292857142857143)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:34.216760,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.292857142857143)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:35.437865,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 6.8235294117647065)","(4.6, 7.8, 5.292857142857143)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:36.647576,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.8, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:37.781919,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:38.907319,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 6.766666666666667)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:40.219125,"(4.2, 7.8, 4.958333333333333)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:41.448439,"(4.2, 7.8, 4.88235294117647)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:42.683929,"(4.2, 7.8, 4.877142857142857)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:43.936220,"(4.2, 7.8, 5.052380952380952)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:45.255204,"(4.2, 7.4, 4.929411764705882)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:46.590005,"(4.2, 7.4, 4.929411764705882)","(4.2, 5.9, 5.822222222222223)","(4.4, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:47.839614,"(4.2, 7.4, 4.929411764705882)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:49.038181,"(4.2, 7.4, 4.929411764705882)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:50.347403,"(4.2, 7.4, 4.929411764705882)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:51.509023,"(4.2, 7.4, 4.929411764705882)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:52.644344,"(4.2, 7.4, 4.929411764705882)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:53.801681,"(4.2, 7.2, 5.545454545454545)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:55.000153,"(4.2, 7.2, 5.545454545454545)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:56.159078,"(4.2, 7.2, 5.072727272727272)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:57.312404,"(4.2, 7.2, 5.072727272727272)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:58.495031,"(4.2, 7.2, 5.072727272727272)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:35:59.589409,"(4.2, 7.2, 5.072727272727272)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:00.618083,"(4.2, 7.2, 5.072727272727272)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:01.745033,"(4.2, 7.2, 5.072727272727272)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:02.845160,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:03.891034,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:05.055758,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:06.105018,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 10.600000000000001)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:07.251318,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 15.0, 12.485714285714286)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:08.519528,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.550000000000001)","(4.4, 6.2, 5.08)","(9.0, 14.5, 10.523076923076923)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:09.677299,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.550000000000001)","(4.4, 6.2, 5.08)","(9.0, 14.5, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.6, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:10.885858,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.550000000000001)","(4.4, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:12.079504,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.550000000000001)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:13.270809,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.550000000000001)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:14.340153,"(4.2, 7.0, 6.52)","(4.2, 5.9, 5.550000000000001)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:15.497128,"(4.2, 7.0, 5.036363636363636)","(4.2, 5.9, 5.550000000000001)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:16.682319,"(4.2, 7.0, 5.036363636363636)","(4.2, 5.9, 5.550000000000001)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:17.773109,"(4.2, 7.0, 4.92)","(4.2, 5.9, 5.550000000000001)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:18.936036,"(4.2, 7.0, 4.92)","(4.2, 5.9, 5.550000000000001)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 31.727272727272727)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:20.100985,"(4.2, 7.0, 4.92)","(4.2, 5.9, 5.826315789473685)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:21.090613,"(4.2, 7.0, 4.92)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 13.16)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:22.166584,"(4.2, 7.0, 4.92)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:23.289166,"(4.2, 7.0, 4.92)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:24.424744,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:25.570032,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:26.768444,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:27.930796,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:29.055761,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:30.244789,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 5.3999999999999995)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:31.455265,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 37.93333333333334)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 6.257142857142857)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:32.625467,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 6.257142857142857)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:33.866914,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 6.257142857142857)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:35.100015,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 6.066666666666666)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:36.273633,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 6.066666666666666)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:37.377061,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 6.066666666666666)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:38.497085,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.508)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 6.066666666666666)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:39.685059,"(4.2, 7.0, 5.3999999999999995)","(4.2, 5.9, 5.857142857142857)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 6.871428571428572)","(4.4, 7.8, 6.355555555555556)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:40.828505,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.857142857142857)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.8, 6.266666666666667)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:42.030521,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8235294117647065)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.6, 6.266666666666667)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:43.287197,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.6, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:44.477699,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 5.08)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:45.546329,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 5.304)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:46.637518,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 5.5212121212121215)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:47.710721,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 5.541176470588235)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:48.832304,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:49.975447,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:51.105635,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:52.162405,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:53.238823,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:54.355900,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 14.0, 10.5)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:55.562505,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 14.0, 11.65)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:56.758598,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.766666666666667)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:57.929573,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 11.86)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:36:59.023754,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
