,Jackies Irishdream,Obabe,Sara Mia,Life Of Saturdays,Sweet Laura,Mission Belle
15-12-2022 11:37:42.257213,"(3.5, 4.1, 4.0562499999999995)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.2, 7.093333333333334)"
15-12-2022 11:37:43.399627,"(3.5, 4.1, 4.0562499999999995)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.2, 7.093333333333334)"
15-12-2022 11:37:44.404251,"(3.5, 4.1, 4.0562499999999995)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.5)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:37:45.395874,"(3.5, 4.1, 4.04)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.5)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:37:46.546155,"(3.5, 4.1, 4.04)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.5)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:37:47.481376,"(3.5, 4.1, 4.04)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.5)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:37:48.471965,"(3.5, 4.1, 4.04)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.5)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:49.460207,"(3.5, 4.1, 4.04)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.5)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:50.438538,"(3.5, 4.1, 4.04)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.5)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:51.499301,"(3.5, 4.1, 4.04)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:52.483143,"(3.5, 4.1, 4.04)","(4.8, 6.8, 6.725)","(4.0, 4.9, 4.84)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:53.399816,"(3.5, 4.1, 4.0625)","(4.8, 6.8, 6.725)","(4.0, 5.0, 4.88)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.895238095238096)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:54.352587,"(3.5, 4.1, 3.9399999999999995)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:55.356404,"(3.5, 4.0, 3.818181818181818)","(4.8, 6.8, 6.725)","(4.0, 5.2, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:56.351577,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:57.348622,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 4.953571428571429)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:58.335821,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.2, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:37:59.278695,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:00.196285,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:01.133360,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:02.091585,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.635714285714286)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:03.032738,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.4, 5.257142857142857)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:04.116246,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.4, 5.257142857142857)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:05.034672,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:05.924714,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:06.865437,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:07.784837,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.947368421052632)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:08.738333,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.66)","(6.0, 7.0, 6.92)"
15-12-2022 11:38:09.669544,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.5)","(6.0, 7.0, 6.66)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:38:10.657764,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.5)","(6.0, 7.0, 7.093333333333334)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:38:11.661300,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.5)","(6.0, 7.2, 7.093333333333334)","(6.0, 7.0, 6.66)"
15-12-2022 11:38:12.736146,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.66)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:38:13.712246,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 7.093333333333334)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:38:14.589899,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 7.093333333333334)","(6.0, 7.0, 6.64375)"
15-12-2022 11:38:15.637134,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.66)","(6.0, 7.0, 6.64375)"
15-12-2022 11:38:16.635219,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 7.093333333333334)","(6.0, 7.0, 6.64375)"
15-12-2022 11:38:17.548457,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 7.093333333333334)","(6.0, 7.0, 6.64375)"
15-12-2022 11:38:18.490860,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 6.66)","(6.0, 7.0, 6.64375)"
15-12-2022 11:38:19.436421,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 6.66)","(6.0, 7.0, 6.64375)"
15-12-2022 11:38:20.383708,"(3.5, 4.1, 3.9)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.0, 7.093333333333334)","(6.0, 7.0, 6.64375)"
15-12-2022 11:38:21.444535,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 7.093333333333334)","(6.0, 7.0, 6.64375)"
15-12-2022 11:38:22.314335,"(3.5, 4.0, 3.824242424242424)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.545454545454545)","(6.0, 7.2, 7.093333333333334)","(6.0, 7.0, 6.66)"
15-12-2022 11:38:23.243736,"(3.5, 3.95, 3.92)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 15.0, 14.333333333333334)","(6.0, 7.0, 7.093333333333334)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:38:24.277040,"(3.5, 3.95, 3.92)","(4.8, 6.8, 6.725)","(4.0, 5.3, 5.233333333333333)","(10.0, 15.0, 13.5)","(6.0, 7.2, 7.093333333333334)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:38:25.254850,"(3.5, 3.95, 3.92)","(4.8, 6.8, 6.68)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.5)","(6.0, 7.2, 6.746666666666667)","(6.0, 7.0, 6.66)"
15-12-2022 11:38:26.204009,"(3.5, 3.95, 3.92)","(4.8, 6.8, 6.68)","(4.0, 5.3, 5.233333333333333)","(10.0, 15.0, 14.333333333333334)","(6.0, 7.0, 6.66)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:38:27.201475,"(3.5, 3.95, 3.92)","(4.8, 6.8, 6.68)","(4.0, 5.3, 5.233333333333333)","(10.0, 15.0, 13.5)","(6.0, 7.0, 7.093333333333334)","(6.0, 7.2, 7.011764705882353)"
15-12-2022 11:38:28.143916,"(3.5, 3.95, 3.92)","(4.8, 6.8, 6.68)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.5)","(6.0, 7.2, 7.054545454545455)","(6.0, 7.0, 6.66)"
15-12-2022 11:38:29.041333,"(3.5, 3.95, 3.9312500000000004)","(4.6, 6.8, 6.68)","(4.0, 5.3, 5.233333333333333)","(10.0, 14.5, 13.5)","(6.0, 7.2, 7.054545454545455)","(6.0, 7.0, 6.607692307692308)"
15-12-2022 11:38:30.012029,"(3.5, 3.95, 3.875)","(4.6, 6.6, 6.52)","(4.0, 5.3, 5.26)","(10.0, 14.5, 13.75)","(6.0, 6.8, 6.76)","(6.0, 6.8, 6.76)"
15-12-2022 11:38:31.089248,"(3.5, 3.95, 3.875)","(4.6, 6.6, 6.52)","(4.0, 5.3, 5.26)","(10.0, 14.5, 13.75)","(6.0, 6.8, 6.76)","(6.0, 6.8, 6.76)"
15-12-2022 11:38:32.145009,"(3.5, 3.95, 3.875)","(4.6, 6.6, 6.52)","(4.0, 5.3, 5.26)","(10.0, 14.5, 13.75)","(6.0, 6.8, 6.76)","(6.0, 6.8, 6.76)"
15-12-2022 11:38:33.110004,"(3.5, 3.95, 3.875)","(4.6, 6.6, 6.52)","(4.0, 5.3, 5.26)","(10.0, 14.5, 13.75)","(6.0, 6.8, 6.76)","(6.0, 6.8, 6.76)"
15-12-2022 11:38:33.994695,"(3.5, 3.95, 3.875)","(4.6, 6.6, 6.52)","(4.0, 5.3, 5.26)","(10.0, 14.5, 13.75)","(6.0, 6.8, 6.866666666666667)","(6.0, 6.8, 6.76)"
15-12-2022 11:38:34.924100,"(3.5, 3.95, 3.868181818181818)","(4.6, 6.8, 6.371428571428572)","(4.0, 5.4, 5.271428571428571)","(10.0, 14.5, 13.75)","(6.0, 7.0, 6.866666666666667)","(6.0, 7.0, 6.742857142857143)"
15-12-2022 11:38:35.929154,"(3.5, 3.95, 3.868181818181818)","(4.6, 6.8, 6.031578947368421)","(4.0, 5.4, 5.433333333333333)","(10.0, 14.5, 13.75)","(6.0, 7.0, 6.575)","(6.0, 7.0, 6.742857142857143)"
15-12-2022 11:38:36.939828,"(3.5, 3.95, 3.9250000000000003)","(4.6, 6.6, 6.031578947368421)","(4.0, 5.6, 5.433333333333333)","(10.0, 14.5, 14.0)","(6.0, 7.0, 6.575)","(6.0, 7.0, 6.8)"
15-12-2022 11:38:37.948714,"(3.5, 3.95, 3.9250000000000003)","(4.6, 6.6, 6.15)","(4.0, 5.6, 5.5)","(10.0, 14.5, 14.0)","(6.0, 7.0, 6.666666666666667)","(6.0, 7.0, 6.88)"
15-12-2022 11:38:38.968890,"(3.5, 3.95, 3.9250000000000003)","(4.6, 6.8, 6.32)","(4.0, 5.6, 5.5)","(10.0, 14.5, 14.0)","(6.0, 7.2, 6.433333333333334)","(6.0, 7.0, 6.6000000000000005)"
15-12-2022 11:38:39.928521,"(3.5, 3.95, 3.9250000000000003)","(4.6, 6.6, 6.06)","(4.0, 5.6, 5.5)","(10.0, 14.5, 14.0)","(6.0, 7.0, 6.433333333333334)","(6.0, 7.0, 6.6000000000000005)"
15-12-2022 11:38:40.897298,"(3.5, 4.1, 4.05)","(4.6, 6.6, 6.109090909090909)","(4.0, 5.6, 5.5)","(10.0, 14.5, 14.0)","(6.0, 7.0, 6.666666666666667)","(6.0, 7.0, 6.6000000000000005)"
15-12-2022 11:38:41.831236,"(3.5, 3.95, 3.9250000000000003)","(4.6, 6.8, 6.457142857142857)","(4.0, 5.6, 5.5)","(10.0, 14.5, 13.9)","(6.0, 7.2, 6.800000000000001)","(6.0, 7.0, 6.6000000000000005)"
15-12-2022 11:38:42.750809,"(3.5, 3.95, 3.9250000000000003)","(4.6, 6.8, 6.64)","(4.0, 5.8, 5.566666666666666)","(10.0, 14.5, 13.25)","(6.0, 7.2, 6.433333333333334)","(6.0, 7.2, 7.066666666666666)"
15-12-2022 11:38:43.827947,"(3.5, 4.0, 3.966666666666667)","(4.6, 6.6, 6.64)","(4.0, 5.8, 5.66)","(10.0, 14.5, 10.842105263157894)","(6.0, 7.0, 6.800000000000001)","(6.0, 7.2, 7.066666666666666)"
15-12-2022 11:38:44.994010,"(3.5, 4.0, 3.966666666666667)","(4.6, 6.8, 6.64)","(4.0, 5.8, 5.6)","(10.0, 14.0, 12.3)","(6.0, 7.2, 6.800000000000001)","(6.0, 7.0, 6.622222222222223)"
15-12-2022 11:38:46.037726,"(3.5, 4.0, 3.966666666666667)","(4.6, 6.8, 6.64)","(4.0, 5.8, 5.6)","(10.0, 13.5, 11.142857142857142)","(6.0, 7.2, 6.433333333333334)","(6.0, 7.0, 6.433333333333334)"
15-12-2022 11:38:47.015646,"(3.5, 4.0, 3.966666666666667)","(4.6, 6.6, 6.109090909090909)","(4.0, 5.8, 5.6)","(10.0, 13.5, 11.142857142857142)","(6.0, 7.0, 6.433333333333334)","(6.0, 7.2, 6.666666666666667)"
15-12-2022 11:38:47.995497,"(3.5, 3.95, 3.8220588235294115)","(4.6, 6.8, 6.64)","(4.0, 5.8, 5.6)","(10.0, 13.0, 11.0)","(6.0, 7.2, 6.800000000000001)","(6.0, 7.0, 6.433333333333334)"
15-12-2022 11:38:48.950610,"(3.5, 3.95, 3.8220588235294115)","(4.6, 6.8, 6.64)","(4.0, 5.8, 5.6)","(10.0, 13.0, 10.625)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.4, 6.375)"
15-12-2022 11:38:49.924329,"(3.5, 4.0, 3.966666666666667)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 12.5, 10.714285714285714)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.4, 6.375)"
15-12-2022 11:38:50.884515,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 12.5, 10.692307692307692)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:51.898095,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 13.0, 10.692307692307692)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:52.938089,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 13.0, 10.692307692307692)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:54.004578,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 13.0, 10.692307692307692)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:55.005516,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 13.0, 11.5)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:55.909956,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 12.5, 10.5)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:56.789231,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 12.5, 10.5)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:57.875542,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 12.5, 11.071428571428571)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:58.875832,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.6)","(10.0, 12.5, 11.071428571428571)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.592)"
15-12-2022 11:38:59.864502,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.683333333333334)","(10.0, 12.5, 11.5)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.571428571428571)"
15-12-2022 11:39:00.901020,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.683333333333334)","(10.0, 13.0, 10.576923076923077)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.571428571428571)"
15-12-2022 11:39:01.977890,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.683333333333334)","(10.0, 12.5, 10.576923076923077)","(6.0, 7.2, 6.800000000000001)","(6.0, 6.6, 6.571428571428571)"
15-12-2022 11:39:02.993083,"(3.5, 4.1, 4.05)","(4.6, 6.8, 6.6)","(4.0, 5.8, 5.683333333333334)","(10.0, 13.0, 12.25)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.571428571428571)"
15-12-2022 11:39:03.994670,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.666666666666666)","(4.0, 5.8, 5.683333333333334)","(10.0, 13.0, 10.714285714285714)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:04.880403,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.666666666666666)","(4.0, 5.8, 5.683333333333334)","(10.0, 12.5, 10.714285714285714)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:05.872095,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.666666666666666)","(4.0, 5.8, 5.68)","(10.0, 12.5, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:06.894825,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.666666666666666)","(4.0, 5.8, 5.68)","(10.0, 13.0, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:07.946809,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.666666666666666)","(4.0, 5.8, 5.68)","(10.0, 13.0, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:08.915071,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.666666666666666)","(4.0, 5.8, 5.68)","(10.0, 13.0, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:09.869137,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.666666666666666)","(4.0, 5.8, 5.68)","(10.0, 13.0, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:10.807489,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.711111111111111)","(4.0, 5.8, 5.68)","(10.0, 13.0, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:11.893003,"(3.5, 4.1, 3.9499999999999997)","(4.6, 6.8, 6.711111111111111)","(4.0, 5.8, 5.68)","(10.0, 13.0, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:13.039835,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 13.0, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:14.190083,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 13.0, 10.857142857142858)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:15.338495,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 13.0, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:16.540924,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:17.596988,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:18.681743,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:19.939187,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 10.625)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:21.232047,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:22.233418,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:23.288453,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 10.625)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:24.307673,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:25.243130,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:26.121336,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:27.150174,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 10.625)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:28.150068,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:29.181571,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.68)","(10.0, 12.5, 11.666666666666666)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:30.206354,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.449999999999999)","(10.0, 12.5, 10.625)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
15-12-2022 11:39:31.225981,"(3.5, 4.1, 3.9499999999999997)","(4.8, 6.8, 6.711111111111111)","(4.2, 5.8, 5.566666666666666)","(10.0, 12.5, 10.625)","(6.0, 7.2, 7.0)","(6.0, 6.6, 6.581818181818181)"
