,Helping Hands,Framalda,Optimus Bruce,Infiltrate,Spooky Ethics,El Bravo,Angelic Tess,Sublime Cody
14-12-2022 14:13:03.923253,"(11.0, 22.0, 18.625)","(5.5, 8.2, 7.975)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.733333333333333)","(4.8, 7.6, 7.054545454545455)","(7.0, 10.0, 8.323809523809524)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.8282608695652174)"
14-12-2022 14:13:05.166800,"(11.0, 22.0, 18.625)","(5.5, 8.2, 7.975)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.733333333333333)","(4.8, 7.6, 7.054545454545455)","(7.0, 10.0, 8.323809523809524)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.8282608695652174)"
14-12-2022 14:13:06.346492,"(11.0, 22.0, 18.625)","(5.5, 8.2, 7.975)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.733333333333333)","(4.8, 7.6, 7.171428571428571)","(7.0, 10.0, 8.323809523809524)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.836842105263158)"
14-12-2022 14:13:07.623771,"(11.0, 22.0, 18.625)","(5.5, 8.2, 7.8999999999999995)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.733333333333333)","(4.8, 7.6, 7.314285714285714)","(7.0, 10.0, 8.323809523809524)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.825)"
14-12-2022 14:13:08.868195,"(11.0, 22.0, 18.625)","(5.5, 8.2, 7.975)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.733333333333333)","(4.8, 7.6, 7.054545454545455)","(7.0, 10.0, 7.618181818181818)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.825)"
14-12-2022 14:13:10.108510,"(11.0, 22.0, 18.625)","(5.5, 8.2, 7.975)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.733333333333333)","(4.8, 7.6, 7.171428571428571)","(7.0, 9.8, 7.953846153846154)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.836842105263158)"
14-12-2022 14:13:11.335676,"(11.0, 22.0, 18.625)","(5.5, 8.2, 7.8999999999999995)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.3)","(4.8, 7.6, 7.314285714285714)","(7.0, 9.8, 8.0)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.836842105263158)"
14-12-2022 14:13:12.577669,"(11.0, 22.0, 18.625)","(5.5, 8.2, 7.8999999999999995)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.3)","(4.8, 7.6, 7.314285714285714)","(7.0, 9.6, 8.0)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.836842105263158)"
14-12-2022 14:13:13.818962,"(11.0, 22.0, 18.294117647058822)","(5.5, 8.2, 7.8999999999999995)","(13.0, 26.0, 24.0)","(5.0, 7.8, 6.45)","(4.8, 7.6, 7.314285714285714)","(7.0, 9.6, 8.015384615384615)","(8.0, 12.5, 10.18)","(3.5, 3.9, 3.836842105263158)"
14-12-2022 14:13:15.094030,"(11.0, 21.0, 19.6)","(5.5, 8.2, 7.975)","(13.0, 26.0, 21.272727272727273)","(5.0, 7.8, 6.6)","(4.8, 7.6, 7.225)","(7.0, 9.4, 8.015384615384615)","(8.0, 12.5, 9.986666666666666)","(3.5, 3.9, 3.836842105263158)"
14-12-2022 14:13:16.372087,"(11.0, 21.0, 18.55)","(5.5, 8.2, 8.061538461538461)","(13.0, 26.0, 21.272727272727273)","(5.0, 7.8, 6.7384615384615385)","(4.8, 7.6, 7.504761904761905)","(7.0, 9.4, 7.5058823529411764)","(8.0, 12.5, 10.083333333333332)","(3.5, 3.9, 3.85)"
14-12-2022 14:13:17.618876,"(11.0, 21.0, 18.55)","(5.5, 8.2, 8.061538461538461)","(13.0, 25.0, 22.846153846153847)","(5.0, 7.6, 6.32)","(4.8, 7.6, 7.422222222222222)","(7.0, 9.2, 7.5058823529411764)","(8.0, 12.5, 10.083333333333332)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:18.818337,"(11.0, 21.0, 18.55)","(5.5, 8.2, 7.975)","(13.0, 25.0, 22.846153846153847)","(5.0, 7.6, 6.7384615384615385)","(4.8, 7.6, 7.422222222222222)","(7.0, 9.2, 7.5058823529411764)","(8.0, 12.5, 10.083333333333332)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:19.988147,"(11.0, 21.0, 18.55)","(5.5, 8.2, 8.049999999999999)","(13.0, 25.0, 22.846153846153847)","(5.0, 7.6, 6.7384615384615385)","(4.8, 7.6, 7.422222222222222)","(7.0, 9.2, 7.5058823529411764)","(8.0, 12.5, 10.083333333333332)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:21.178050,"(11.0, 21.0, 18.55)","(5.5, 8.2, 8.049999999999999)","(14.0, 25.0, 22.846153846153847)","(5.0, 7.6, 6.7384615384615385)","(5.0, 7.6, 7.422222222222222)","(7.0, 9.2, 7.5058823529411764)","(8.5, 12.5, 9.986666666666666)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:22.359296,"(11.0, 21.0, 18.25)","(5.5, 8.2, 8.049999999999999)","(14.0, 25.0, 22.846153846153847)","(5.0, 7.6, 6.7384615384615385)","(5.0, 7.6, 7.422222222222222)","(7.0, 9.2, 7.5058823529411764)","(8.5, 12.0, 10.2)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:23.551676,"(11.0, 21.0, 18.55)","(5.5, 8.2, 8.049999999999999)","(14.0, 25.0, 22.846153846153847)","(5.0, 7.6, 6.32)","(5.0, 7.6, 7.476923076923077)","(7.0, 9.2, 7.5058823529411764)","(8.5, 12.0, 10.2)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:24.813299,"(11.0, 21.0, 18.2)","(5.5, 8.2, 8.125)","(14.0, 25.0, 22.846153846153847)","(5.0, 7.6, 6.7384615384615385)","(5.0, 7.6, 7.422222222222222)","(7.0, 9.2, 7.5058823529411764)","(8.5, 12.0, 10.2)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:26.072638,"(11.0, 21.0, 18.2)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.485714285714286)","(7.0, 9.2, 7.745454545454545)","(8.5, 12.0, 10.2)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:27.362613,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.133333333333333)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.16)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.644444444444445)","(8.5, 12.0, 9.96923076923077)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:28.629276,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.133333333333333)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.16)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.575)","(8.5, 12.0, 9.866666666666667)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:29.925537,"(11.0, 21.0, 18.307692307692307)","(5.5, 8.4, 8.133333333333333)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.575)","(8.5, 12.0, 9.866666666666667)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:31.132636,"(11.0, 21.0, 18.307692307692307)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.575)","(8.5, 12.0, 10.17142857142857)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:32.377606,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.575)","(8.5, 12.0, 10.17142857142857)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:33.700480,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.16)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.406896551724138)","(8.5, 12.0, 9.853333333333333)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:35.035143,"(11.0, 21.0, 18.307692307692307)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.406896551724138)","(8.5, 11.5, 9.853333333333333)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:36.389422,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.406896551724138)","(8.5, 11.5, 9.79)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:37.680904,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.406896551724138)","(8.5, 11.5, 9.79)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:38.966690,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.16)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.406896551724138)","(8.5, 11.5, 9.79)","(3.4, 3.9, 3.85)"
14-12-2022 14:13:40.228892,"(11.0, 21.0, 18.307692307692307)","(5.5, 8.4, 8.22857142857143)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.16)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.406896551724138)","(8.5, 11.5, 9.79)","(3.4, 3.9, 3.8454545454545452)"
14-12-2022 14:13:41.546714,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 20.73913043478261)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.406896551724138)","(8.5, 11.5, 9.79)","(3.4, 3.9, 3.8454545454545452)"
14-12-2022 14:13:42.821459,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.4, 8.222222222222223)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.336363636363637)","(8.5, 11.5, 9.925)","(3.4, 3.9, 3.8454545454545452)"
14-12-2022 14:13:44.074099,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.5)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.16)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.2, 7.5)","(8.5, 11.5, 9.925)","(3.4, 3.9, 3.8454545454545452)"
14-12-2022 14:13:45.265468,"(11.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.5)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.0, 7.223076923076923)","(8.5, 11.5, 9.925)","(3.4, 3.9, 4.18)"
14-12-2022 14:13:46.505531,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.45)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.391304347826087)","(7.0, 9.0, 7.223076923076923)","(8.5, 11.5, 9.925)","(3.4, 4.2, 4.176)"
14-12-2022 14:13:47.724341,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.552941176470588)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.0, 7.154838709677419)","(8.5, 11.5, 9.925)","(3.4, 4.2, 4.176)"
14-12-2022 14:13:48.950708,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.661538461538463)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.16)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.0, 7.154838709677419)","(8.5, 11.5, 9.925)","(3.4, 4.2, 4.18)"
14-12-2022 14:13:50.204399,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.575)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.0, 7.154838709677419)","(8.5, 11.5, 9.866666666666667)","(3.4, 4.2, 4.18)"
14-12-2022 14:13:51.381105,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.707692307692309)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.0, 7.027586206896552)","(8.5, 11.5, 9.399999999999999)","(3.4, 4.2, 4.142857142857142)"
14-12-2022 14:13:52.604455,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.707692307692309)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.504347826086956)","(5.0, 7.6, 7.391304347826087)","(7.0, 9.0, 6.9375)","(8.5, 11.5, 10.711111111111112)","(3.4, 4.6, 4.214285714285714)"
14-12-2022 14:13:53.951980,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.65)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.666666666666667)","(5.0, 7.6, 7.391304347826087)","(7.0, 9.0, 6.9375)","(8.5, 11.0, 10.745454545454546)","(3.4, 4.6, 4.315789473684211)"
14-12-2022 14:13:55.204930,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.65)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.666666666666667)","(5.0, 7.6, 7.51578947368421)","(7.0, 9.0, 6.9375)","(8.5, 11.0, 10.784615384615385)","(3.4, 4.6, 4.2785714285714285)"
14-12-2022 14:13:56.462012,"(12.0, 21.0, 18.11764705882353)","(5.5, 8.8, 8.622222222222224)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.660869565217391)","(5.0, 7.6, 7.3)","(7.0, 9.0, 6.9375)","(8.5, 11.0, 9.660869565217391)","(3.4, 4.6, 4.225)"
14-12-2022 14:13:57.693029,"(12.0, 21.0, 17.88888888888889)","(5.5, 8.8, 7.925)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.660869565217391)","(5.0, 7.6, 7.3)","(7.0, 9.0, 6.9375)","(8.5, 11.0, 9.660869565217391)","(3.4, 4.6, 4.225)"
14-12-2022 14:13:58.971443,"(12.0, 21.0, 17.88888888888889)","(5.5, 8.8, 6.875)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.660869565217391)","(5.0, 7.6, 7.466666666666667)","(7.0, 9.0, 7.0588235294117645)","(8.5, 11.0, 9.122222222222222)","(3.4, 4.5, 4.18)"
14-12-2022 14:14:00.251028,"(12.0, 21.0, 17.88888888888889)","(5.5, 8.8, 7.82)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.660869565217391)","(5.0, 7.6, 7.466666666666667)","(7.0, 9.0, 7.8909090909090915)","(8.5, 11.0, 8.965217391304348)","(3.4, 4.5, 4.163157894736842)"
14-12-2022 14:14:01.490238,"(12.0, 21.0, 17.88888888888889)","(6.0, 8.8, 7.82)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.660869565217391)","(5.0, 7.6, 7.466666666666667)","(6.5, 8.8, 7.6571428571428575)","(8.0, 11.0, 8.965217391304348)","(3.3, 4.5, 4.223076923076923)"
14-12-2022 14:14:02.634955,"(12.0, 21.0, 17.88888888888889)","(6.0, 8.8, 7.4)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.7)","(5.0, 7.6, 7.466666666666667)","(6.5, 8.8, 7.314285714285714)","(8.0, 11.0, 8.965217391304348)","(3.3, 4.5, 4.14)"
14-12-2022 14:14:03.764008,"(12.0, 21.0, 17.88888888888889)","(6.0, 8.8, 7.516666666666667)","(14.0, 25.0, 19.59090909090909)","(5.0, 7.6, 6.6000000000000005)","(5.0, 7.6, 7.466666666666667)","(6.5, 8.0, 7.0249999999999995)","(8.0, 11.0, 8.965217391304348)","(3.3, 4.5, 4.1869565217391305)"
14-12-2022 14:14:04.847526,"(12.0, 21.0, 17.88888888888889)","(6.0, 8.8, 7.723076923076923)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.747826086956522)","(5.0, 7.6, 7.466666666666667)","(6.5, 8.0, 7.0249999999999995)","(8.0, 11.0, 8.965217391304348)","(3.3, 4.5, 4.242857142857143)"
14-12-2022 14:14:05.929413,"(12.0, 21.0, 17.88888888888889)","(6.0, 8.8, 7.4)","(14.0, 25.0, 19.842105263157894)","(5.0, 7.6, 6.863157894736842)","(5.0, 7.6, 7.466666666666667)","(6.5, 8.0, 7.0249999999999995)","(8.0, 11.0, 8.965217391304348)","(3.3, 4.5, 4.242857142857143)"
14-12-2022 14:14:07.076160,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.8, 7.4)","(14.0, 25.0, 19.842105263157894)","(5.5, 7.6, 6.863157894736842)","(5.5, 7.6, 7.466666666666667)","(6.5, 8.0, 7.0249999999999995)","(7.5, 11.0, 8.965217391304348)","(3.3, 4.5, 4.242857142857143)"
14-12-2022 14:14:08.180531,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.8, 7.26)","(14.0, 25.0, 19.842105263157894)","(5.5, 7.6, 6.863157894736842)","(5.5, 7.6, 7.466666666666667)","(6.5, 8.0, 7.0249999999999995)","(7.5, 11.0, 9.354545454545455)","(3.3, 4.5, 4.242857142857143)"
14-12-2022 14:14:09.335002,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.6, 7.061538461538461)","(14.0, 24.0, 20.142857142857142)","(5.5, 7.6, 6.783333333333333)","(5.5, 7.6, 7.466666666666667)","(6.5, 8.0, 7.057142857142857)","(7.5, 10.5, 9.01764705882353)","(3.3, 4.5, 4.242857142857143)"
14-12-2022 14:14:10.517120,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.4, 7.2299999999999995)","(14.0, 24.0, 20.142857142857142)","(5.5, 7.6, 7.010526315789473)","(5.5, 7.6, 7.466666666666667)","(6.5, 8.0, 7.076923076923077)","(7.5, 10.5, 8.877272727272727)","(3.3, 4.5, 4.266666666666667)"
14-12-2022 14:14:11.728240,"(13.0, 21.0, 18.142857142857142)","(6.0, 8.4, 7.125)","(14.0, 24.0, 21.0)","(5.5, 7.6, 7.010526315789473)","(5.5, 7.6, 7.466666666666667)","(6.5, 8.0, 7.076923076923077)","(7.5, 10.5, 8.877272727272727)","(3.3, 4.5, 4.242857142857143)"
14-12-2022 14:14:12.900409,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.4, 7.125)","(14.0, 24.0, 21.0)","(5.5, 7.6, 7.010526315789473)","(5.5, 7.6, 7.466666666666667)","(6.5, 8.0, 7.076923076923077)","(7.5, 10.5, 8.877272727272727)","(3.3, 4.5, 4.242857142857143)"
14-12-2022 14:14:14.023885,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.4, 7.125)","(14.0, 24.0, 19.57894736842105)","(5.5, 7.6, 6.48)","(5.5, 7.6, 7.466666666666667)","(6.5, 8.0, 7.076923076923077)","(7.5, 10.5, 8.877272727272727)","(3.3, 4.5, 4.242857142857143)"
14-12-2022 14:14:15.174332,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.4, 7.125)","(14.0, 24.0, 20.0)","(5.5, 7.6, 6.866666666666667)","(5.5, 7.6, 7.466666666666667)","(6.5, 8.0, 7.294117647058823)","(7.5, 10.5, 8.857142857142858)","(3.3, 4.5, 4.266666666666667)"
14-12-2022 14:14:16.349349,"(13.0, 21.0, 18.142857142857142)","(6.0, 8.4, 7.125)","(14.0, 24.0, 20.0)","(5.5, 7.4, 6.6000000000000005)","(5.5, 7.6, 7.326315789473684)","(6.5, 8.0, 7.16)","(7.5, 10.0, 8.933333333333334)","(3.3, 4.5, 4.266666666666667)"
14-12-2022 14:14:17.483602,"(13.0, 21.0, 18.77777777777778)","(6.0, 8.4, 7.125)","(14.0, 24.0, 20.0)","(5.5, 7.4, 6.6173913043478265)","(5.5, 7.8, 7.326315789473684)","(6.5, 8.0, 7.3999999999999995)","(7.5, 9.8, 8.766666666666666)","(3.3, 4.5, 4.266666666666667)"
14-12-2022 14:14:18.605597,"(13.0, 21.0, 18.77777777777778)","(6.0, 8.4, 7.125)","(14.0, 24.0, 20.0)","(5.5, 7.4, 6.6173913043478265)","(5.5, 7.8, 7.326315789473684)","(6.5, 7.6, 7.3999999999999995)","(7.5, 9.8, 8.766666666666666)","(3.3, 4.5, 4.266666666666667)"
14-12-2022 14:14:19.710905,"(13.0, 21.0, 18.77777777777778)","(6.0, 8.4, 7.125)","(14.0, 24.0, 19.57894736842105)","(5.5, 7.4, 6.6173913043478265)","(5.5, 7.8, 7.514285714285714)","(6.5, 7.6, 7.0)","(7.5, 9.8, 8.494736842105263)","(3.3, 4.5, 4.266666666666667)"
14-12-2022 14:14:20.901568,"(13.0, 21.0, 18.77777777777778)","(6.0, 8.2, 7.026666666666666)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.6173913043478265)","(5.5, 7.8, 7.514285714285714)","(6.5, 7.6, 7.233333333333333)","(7.5, 9.8, 8.594444444444445)","(3.3, 4.4, 4.285714285714286)"
14-12-2022 14:14:22.188470,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.0, 6.894736842105263)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.542857142857143)","(5.5, 7.8, 7.492307692307692)","(6.5, 7.4, 6.926315789473684)","(7.5, 9.8, 8.594444444444445)","(3.3, 4.4, 4.285714285714286)"
14-12-2022 14:14:23.455542,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.0, 7.199999999999999)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.542857142857143)","(5.5, 7.8, 7.492307692307692)","(6.5, 7.4, 6.881481481481482)","(7.5, 9.8, 9.456716417910448)","(3.3, 4.4, 4.388888888888888)"
14-12-2022 14:14:24.605704,"(13.0, 21.0, 17.88888888888889)","(6.0, 7.8, 7.199999999999999)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.542857142857143)","(5.5, 7.8, 7.329411764705882)","(6.5, 7.4, 6.833333333333334)","(7.5, 9.6, 9.370588235294118)","(3.3, 4.5, 4.388888888888888)"
14-12-2022 14:14:25.918116,"(13.0, 21.0, 17.88888888888889)","(6.0, 7.8, 7.199999999999999)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.542857142857143)","(5.5, 7.8, 7.329411764705882)","(6.5, 7.4, 6.833333333333334)","(7.5, 9.6, 8.838095238095237)","(3.3, 4.5, 4.425)"
14-12-2022 14:14:27.118243,"(13.0, 21.0, 17.88888888888889)","(6.0, 7.8, 7.046153846153846)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.542857142857143)","(5.5, 7.8, 7.218181818181818)","(6.5, 7.4, 6.881481481481482)","(7.5, 9.6, 8.877777777777778)","(3.3, 4.5, 4.425)"
14-12-2022 14:14:28.328750,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.8, 7.3545454545454545)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.542857142857143)","(5.5, 7.8, 7.218181818181818)","(6.5, 7.4, 6.881481481481482)","(7.5, 9.6, 8.877777777777778)","(3.3, 4.5, 4.425)"
14-12-2022 14:14:29.749820,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.8, 7.036363636363636)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.542857142857143)","(5.5, 7.8, 7.4799999999999995)","(6.5, 7.4, 6.833333333333334)","(7.5, 9.6, 8.658823529411764)","(3.3, 4.5, 4.425)"
14-12-2022 14:14:31.052932,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.0, 7.030769230769231)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.6000000000000005)","(5.5, 7.8, 7.4799999999999995)","(6.5, 7.4, 6.833333333333334)","(7.5, 9.6, 8.792307692307691)","(3.3, 4.5, 4.42)"
14-12-2022 14:14:32.489067,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.0, 7.1692307692307695)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.6000000000000005)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 8.792307692307691)","(3.3, 4.5, 4.42)"
14-12-2022 14:14:33.747090,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.0, 7.359999999999999)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.4, 6.866666666666667)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 8.792307692307691)","(3.3, 4.5, 4.42)"
14-12-2022 14:14:34.999438,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.359999999999999)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.2, 6.866666666666667)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 9.26842105263158)","(3.3, 4.5, 4.325)"
14-12-2022 14:14:36.196293,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.458823529411764)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.2, 6.580952380952381)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 9.26842105263158)","(3.3, 4.5, 4.325)"
14-12-2022 14:14:37.400193,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.458823529411764)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.2, 6.635897435897436)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 8.9)","(3.3, 4.5, 4.279999999999999)"
14-12-2022 14:14:38.538932,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.661538461538461)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.2, 6.688372093023256)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 8.9)","(3.3, 4.5, 4.279999999999999)"
14-12-2022 14:14:39.779981,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.661538461538461)","(14.0, 23.0, 19.38888888888889)","(5.5, 7.2, 6.48)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 8.822222222222221)","(3.3, 4.5, 4.279999999999999)"
14-12-2022 14:14:41.243577,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.661538461538461)","(14.0, 23.0, 19.1)","(5.5, 7.2, 6.48)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 8.953846153846154)","(3.3, 4.5, 4.096666666666667)"
14-12-2022 14:14:42.609281,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.661538461538461)","(14.0, 23.0, 18.9375)","(5.5, 7.2, 6.48)","(5.5, 7.8, 7.339130434782609)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 9.058064516129033)","(3.3, 4.5, 4.225)"
