,Hard Stride,Mount Horeb,Orsetto,Boogielu,Ever Bella,Deece Scent Kiss
07-01-2023 12:49:39.198419,"(18.0, 36.0, 32.68421052631579)","(31.0, 75.0, 70.0)","(2.9, 3.25, 3.117322834645669)","(2.35, 2.46, 2.437258064516129)","(4.4, 5.7, 5.55)","(10.0, 20.0, 19.125)"
07-01-2023 12:49:40.242117,"(18.0, 36.0, 33.0)","(31.0, 75.0, 70.0)","(2.9, 3.15, 3.104899777282851)","(2.35, 2.44, 2.423021582733813)","(4.4, 5.7, 5.62)","(10.0, 20.0, 19.444444444444443)"
07-01-2023 12:49:41.268883,"(18.0, 36.0, 33.23076923076923)","(31.0, 110.0, 83.75)","(2.9, 3.05, 3.0421875)","(2.35, 2.48, 2.424918032786885)","(4.4, 5.8, 5.616129032258065)","(10.0, 21.0, 19.307692307692307)"
07-01-2023 12:49:42.285285,"(18.0, 36.0, 32.57142857142857)","(31.0, 95.0, 86.66666666666667)","(2.9, 3.05, 3.0443181818181815)","(2.35, 2.48, 2.4252830188679244)","(4.4, 5.8, 5.64)","(10.0, 21.0, 19.821428571428573)"
07-01-2023 12:49:43.453338,"(18.0, 36.0, 32.57142857142857)","(31.0, 100.0, 70.0)","(2.9, 3.05, 3.044897959183673)","(2.35, 2.44, 2.3954098360655736)","(4.4, 5.8, 5.806451612903226)","(10.0, 21.0, 19.96875)"
07-01-2023 12:49:44.560635,"(18.0, 36.0, 32.72727272727273)","(31.0, 100.0, 90.0)","(2.9, 3.05, 3.0568627450980395)","(2.35, 2.4, 2.4097297297297295)","(4.4, 6.0, 5.844444444444444)","(10.0, 21.0, 20.0)"
07-01-2023 12:49:45.513234,"(18.0, 36.0, 32.4)","(31.0, 100.0, 73.33333333333333)","(2.9, 3.1, 3.0568627450980395)","(2.35, 2.44, 2.401194029850746)","(4.4, 6.0, 5.766666666666667)","(10.0, 21.0, 20.0)"
07-01-2023 12:49:46.526967,"(18.0, 36.0, 32.4)","(31.0, 100.0, 72.0)","(2.9, 3.1, 3.0568627450980395)","(2.35, 2.44, 2.3918518518518517)","(4.4, 6.0, 5.878260869565217)","(10.0, 21.0, 19.77777777777778)"
07-01-2023 12:49:47.566936,"(18.0, 36.0, 32.4)","(31.0, 100.0, 72.0)","(2.9, 3.1, 3.0568627450980395)","(2.35, 2.44, 2.396989247311828)","(4.4, 6.0, 5.878260869565217)","(10.0, 21.0, 19.871794871794872)"
07-01-2023 12:49:48.526768,"(18.0, 36.0, 32.4)","(31.0, 100.0, 72.0)","(2.9, 3.1, 3.0568627450980395)","(2.35, 2.44, 2.404)","(4.4, 6.0, 5.909677419354838)","(10.0, 21.0, 19.871794871794872)"
07-01-2023 12:49:49.480184,"(18.0, 36.0, 32.4)","(31.0, 100.0, 72.0)","(2.9, 3.1, 3.0743589743589745)","(2.35, 2.42, 2.404)","(4.4, 6.0, 5.953846153846154)","(10.0, 21.0, 19.77777777777778)"
07-01-2023 12:49:50.453007,"(18.0, 36.0, 33.42857142857143)","(31.0, 100.0, 82.5)","(2.9, 3.1, 3.0642857142857145)","(2.35, 2.42, 2.363157894736842)","(4.4, 6.0, 5.942857142857143)","(10.0, 21.0, 19.9)"
07-01-2023 12:49:51.447922,"(18.0, 36.0, 33.42857142857143)","(31.0, 100.0, 87.27272727272728)","(2.9, 3.1, 3.0642857142857145)","(2.35, 2.42, 2.363157894736842)","(4.4, 6.0, 5.95)","(10.0, 21.0, 20.175)"
07-01-2023 12:49:52.438343,"(18.0, 36.0, 33.42857142857143)","(31.0, 100.0, 76.0)","(2.9, 3.1, 3.0642857142857145)","(2.35, 2.42, 2.362727272727273)","(4.4, 6.0, 6.083333333333334)","(10.0, 21.0, 20.10810810810811)"
07-01-2023 12:49:53.503852,"(18.0, 36.0, 33.42857142857143)","(31.0, 100.0, 85.0)","(2.9, 3.1, 3.06969696969697)","(2.35, 2.42, 2.361875)","(4.4, 6.2, 6.0736842105263165)","(10.0, 21.0, 20.10810810810811)"
07-01-2023 12:49:54.501449,"(18.0, 36.0, 33.42857142857143)","(31.0, 100.0, 76.0)","(2.9, 3.1, 3.06969696969697)","(2.35, 2.42, 2.4046913580246914)","(4.4, 6.2, 6.088571428571429)","(10.0, 21.0, 20.10810810810811)"
07-01-2023 12:49:55.405774,"(18.0, 36.0, 32.18181818181818)","(31.0, 100.0, 76.0)","(2.9, 3.1, 3.06969696969697)","(2.35, 2.42, 2.4046913580246914)","(4.4, 6.2, 6.088571428571429)","(10.0, 21.0, 20.10810810810811)"
07-01-2023 12:49:56.446566,"(18.0, 36.0, 32.18181818181818)","(31.0, 100.0, 76.0)","(2.9, 3.1, 3.06969696969697)","(2.35, 2.42, 2.4059999999999997)","(4.4, 6.2, 6.088571428571429)","(10.0, 21.0, 20.185185185185187)"
07-01-2023 12:49:57.535601,"(18.0, 36.0, 32.18181818181818)","(31.0, 100.0, 76.0)","(2.9, 3.1, 3.06969696969697)","(2.35, 2.42, 2.4059999999999997)","(4.4, 6.2, 6.103703703703704)","(10.0, 21.0, 20.185185185185187)"
07-01-2023 12:49:58.644822,"(18.0, 36.0, 32.18181818181818)","(31.0, 100.0, 77.5)","(2.9, 3.1, 3.0022727272727274)","(2.35, 2.42, 2.3785185185185185)","(4.4, 6.2, 6.176470588235294)","(10.0, 21.0, 20.192307692307693)"
07-01-2023 12:49:59.663030,"(18.0, 36.0, 32.18181818181818)","(31.0, 100.0, 77.5)","(2.9, 3.05, 3.0022727272727274)","(2.35, 2.38, 2.3385142857142855)","(4.4, 6.2, 6.289655172413793)","(10.0, 21.0, 20.38235294117647)"
07-01-2023 12:50:00.615108,"(18.0, 36.0, 33.2)","(31.0, 100.0, 87.14285714285714)","(2.9, 3.05, 3.0342857142857143)","(2.35, 2.36, 2.3385142857142855)","(4.4, 6.4, 6.289655172413793)","(10.0, 21.0, 20.38235294117647)"
07-01-2023 12:50:01.638618,"(18.0, 36.0, 34.8)","(31.0, 100.0, 88.75)","(2.9, 3.0, 2.985132743362832)","(2.35, 2.36, 2.3427522935779814)","(4.4, 6.6, 6.337931034482759)","(10.0, 21.0, 20.923076923076923)"
07-01-2023 12:50:02.595778,"(18.0, 40.0, 34.44444444444444)","(31.0, 100.0, 95.0)","(2.9, 3.0, 2.995263157894737)","(2.35, 2.4, 2.3637931034482755)","(4.4, 6.6, 6.358730158730158)","(10.0, 22.0, 20.571428571428573)"
07-01-2023 12:50:03.473153,"(18.0, 38.0, 34.57142857142857)","(31.0, 100.0, 85.0)","(2.9, 3.0, 2.995263157894737)","(2.35, 2.4, 2.361111111111111)","(4.4, 6.6, 6.358730158730158)","(10.0, 22.0, 20.75)"
07-01-2023 12:50:04.430746,"(18.0, 38.0, 34.57142857142857)","(31.0, 100.0, 83.63636363636364)","(2.9, 3.0, 2.994375)","(2.35, 2.38, 2.370222222222222)","(4.4, 6.6, 6.358730158730158)","(10.0, 22.0, 20.684210526315788)"
07-01-2023 12:50:05.479402,"(18.0, 38.0, 34.57142857142857)","(31.0, 100.0, 83.63636363636364)","(2.9, 3.0, 2.997037037037037)","(2.35, 2.38, 2.3645454545454543)","(4.4, 6.6, 6.358823529411764)","(10.0, 22.0, 20.863636363636363)"
07-01-2023 12:50:06.451005,"(18.0, 38.0, 35.333333333333336)","(31.0, 100.0, 83.63636363636364)","(2.9, 3.0, 2.997037037037037)","(2.35, 2.38, 2.37375)","(4.4, 6.6, 6.3552238805970145)","(10.0, 22.0, 20.9)"
07-01-2023 12:50:07.397325,"(18.0, 38.0, 32.75)","(31.0, 100.0, 83.63636363636364)","(2.9, 3.0, 2.997837837837838)","(2.35, 2.38, 2.376969696969697)","(4.4, 6.6, 6.38421052631579)","(10.0, 21.0, 20.9)"
07-01-2023 12:50:08.399573,"(18.0, 38.0, 32.75)","(31.0, 100.0, 83.63636363636364)","(2.9, 3.0, 2.997837837837838)","(2.35, 2.38, 2.376969696969697)","(4.4, 6.6, 6.379487179487179)","(10.0, 21.0, 20.92105263157895)"
07-01-2023 12:50:09.505276,"(20.0, 38.0, 33.8)","(41.0, 100.0, 83.63636363636364)","(2.7, 3.0, 2.9966666666666666)","(2.25, 2.38, 2.376969696969697)","(4.6, 6.6, 6.2823529411764705)","(12.0, 21.0, 20.92105263157895)"
07-01-2023 12:50:10.568526,"(20.0, 38.0, 34.57142857142857)","(41.0, 100.0, 83.63636363636364)","(2.7, 3.0, 2.9966666666666666)","(2.25, 2.38, 2.3753459119496854)","(4.6, 6.4, 6.259154929577465)","(12.0, 21.0, 21.130434782608695)"
07-01-2023 12:50:11.555536,"(20.0, 38.0, 34.57142857142857)","(41.0, 100.0, 85.0)","(2.7, 3.0, 2.9966666666666666)","(2.25, 2.4, 2.3753459119496854)","(4.6, 6.4, 6.259154929577465)","(12.0, 22.0, 20.133333333333333)"
07-01-2023 12:50:12.523630,"(20.0, 38.0, 34.57142857142857)","(41.0, 100.0, 85.0)","(2.7, 3.0, 2.9966666666666666)","(2.25, 2.4, 2.3964102564102565)","(4.6, 6.4, 6.242424242424242)","(12.0, 22.0, 21.850267379679146)"
07-01-2023 12:50:13.429756,"(20.0, 38.0, 34.57142857142857)","(41.0, 100.0, 90.0)","(2.7, 3.0, 2.997333333333333)","(2.25, 2.4, 2.3949090909090907)","(4.6, 6.4, 6.093333333333334)","(12.0, 22.0, 21.798994974874372)"
07-01-2023 12:50:14.475946,"(20.0, 36.0, 32.52173913043478)","(41.0, 100.0, 93.57142857142857)","(2.7, 3.0, 2.997333333333333)","(2.25, 2.42, 2.4118518518518517)","(4.6, 6.2, 6.12)","(12.0, 22.0, 21.798994974874372)"
07-01-2023 12:50:15.533149,"(20.0, 36.0, 32.44444444444444)","(41.0, 100.0, 93.57142857142857)","(2.7, 3.0, 2.9852173913043476)","(2.25, 2.44, 2.4179710144927538)","(4.8, 6.2, 5.9714285714285715)","(12.0, 22.0, 21.11764705882353)"
07-01-2023 12:50:16.423732,"(20.0, 36.0, 32.44444444444444)","(41.0, 100.0, 93.57142857142857)","(2.7, 3.0, 2.982105263157895)","(2.25, 2.44, 2.4179710144927538)","(4.8, 6.0, 5.942857142857143)","(12.0, 22.0, 21.11764705882353)"
07-01-2023 12:50:17.345441,"(20.0, 36.0, 32.44444444444444)","(41.0, 100.0, 93.57142857142857)","(2.7, 3.0, 2.982105263157895)","(2.25, 2.44, 2.4344444444444444)","(4.8, 6.0, 5.942857142857143)","(12.0, 22.0, 21.11764705882353)"
07-01-2023 12:50:18.368150,"(20.0, 36.0, 32.44444444444444)","(41.0, 100.0, 93.57142857142857)","(2.7, 3.0, 2.97875)","(2.25, 2.44, 2.440566037735849)","(4.8, 6.0, 5.984)","(12.0, 22.0, 21.84536082474227)"
07-01-2023 12:50:19.277190,"(20.0, 36.0, 32.44444444444444)","(41.0, 100.0, 93.57142857142857)","(2.7, 2.98, 2.97875)","(2.25, 2.46, 2.440566037735849)","(4.8, 6.0, 5.93)","(12.0, 22.0, 21.176470588235293)"
07-01-2023 12:50:20.218157,"(20.0, 36.0, 32.57142857142857)","(41.0, 110.0, 98.0)","(2.7, 2.92, 2.9057718120805367)","(2.25, 2.46, 2.440909090909091)","(4.8, 6.2, 6.08)","(12.0, 22.0, 21.22222222222222)"
07-01-2023 12:50:21.254409,"(20.0, 36.0, 32.61538461538461)","(41.0, 110.0, 95.0)","(2.7, 2.92, 2.913809523809524)","(2.25, 2.46, 2.44390243902439)","(4.8, 6.2, 6.08)","(12.0, 22.0, 21.263157894736842)"
07-01-2023 12:50:22.278597,"(20.0, 36.0, 32.61538461538461)","(41.0, 110.0, 101.42857142857143)","(2.7, 2.92, 2.913809523809524)","(2.2, 2.46, 2.4309090909090907)","(4.6, 6.2, 6.045714285714285)","(12.0, 22.0, 21.263157894736842)"
07-01-2023 12:50:23.185598,"(20.0, 36.0, 32.61538461538461)","(41.0, 110.0, 105.0)","(2.7, 2.92, 2.913809523809524)","(2.2, 2.46, 2.4309090909090907)","(4.6, 6.2, 6.045714285714285)","(12.0, 22.0, 21.263157894736842)"
07-01-2023 12:50:24.148705,"(20.0, 36.0, 32.61538461538461)","(41.0, 120.0, 110.0)","(2.7, 2.92, 2.913809523809524)","(2.2, 2.46, 2.4309090909090907)","(4.6, 6.2, 6.045714285714285)","(12.0, 22.0, 21.5)"
07-01-2023 12:50:25.189136,"(20.0, 36.0, 32.333333333333336)","(41.0, 150.0, 132.85714285714286)","(2.7, 2.92, 2.913809523809524)","(2.2, 2.46, 2.4309090909090907)","(4.6, 6.2, 6.045714285714285)","(12.0, 22.0, 21.5)"
07-01-2023 12:50:26.227932,"(20.0, 36.0, 32.333333333333336)","(41.0, 150.0, 126.66666666666667)","(2.7, 2.92, 2.913809523809524)","(2.2, 2.46, 2.44)","(4.6, 6.2, 6.045714285714285)","(12.0, 22.0, 21.5)"
07-01-2023 12:50:27.270381,"(20.0, 36.0, 32.333333333333336)","(41.0, 150.0, 126.66666666666667)","(2.7, 2.92, 2.913953488372093)","(2.2, 2.48, 2.461705426356589)","(4.6, 6.2, 6.041025641025641)","(12.0, 22.0, 21.263157894736842)"
07-01-2023 12:50:28.278962,"(20.0, 36.0, 32.333333333333336)","(41.0, 150.0, 126.66666666666667)","(2.7, 2.92, 2.913953488372093)","(2.2, 2.48, 2.437692307692308)","(4.6, 6.2, 5.858333333333333)","(12.0, 22.0, 22.35483870967742)"
07-01-2023 12:50:29.160752,"(20.0, 40.0, 38.0)","(41.0, 150.0, 126.66666666666667)","(2.7, 2.92, 2.913953488372093)","(2.2, 2.48, 2.437692307692308)","(4.6, 5.9, 5.858333333333333)","(12.0, 23.0, 22.89090909090909)"
07-01-2023 12:50:30.132753,"(20.0, 40.0, 37.714285714285715)","(41.0, 150.0, 123.75)","(2.7, 2.92, 2.912)","(2.2, 2.48, 2.4417021276595743)","(4.6, 5.9, 5.869565217391305)","(12.0, 23.0, 22.89090909090909)"
07-01-2023 12:50:31.059965,"(20.0, 40.0, 38.54545454545455)","(41.0, 150.0, 126.66666666666667)","(2.7, 2.92, 2.912)","(2.2, 2.48, 2.4417021276595743)","(4.6, 5.9, 5.829166666666667)","(12.0, 23.0, 22.92452830188679)"
07-01-2023 12:50:31.932845,"(20.0, 40.0, 37.714285714285715)","(41.0, 150.0, 130.0)","(2.7, 2.92, 2.9102439024390243)","(2.2, 2.48, 2.4480645161290324)","(4.6, 5.9, 5.829166666666667)","(12.0, 23.0, 22.92452830188679)"
07-01-2023 12:50:32.920009,"(20.0, 40.0, 37.333333333333336)","(41.0, 140.0, 125.0)","(2.7, 2.92, 2.9089655172413793)","(2.2, 2.48, 2.4532432432432434)","(4.6, 5.9, 5.829166666666667)","(12.0, 23.0, 22.88235294117647)"
07-01-2023 12:50:33.932253,"(20.0, 40.0, 37.333333333333336)","(41.0, 140.0, 116.0)","(2.7, 2.92, 2.9089655172413793)","(2.2, 2.48, 2.4386206896551723)","(4.6, 5.9, 5.796969696969697)","(12.0, 23.0, 22.88235294117647)"
07-01-2023 12:50:34.895677,"(21.0, 40.0, 37.333333333333336)","(51.0, 140.0, 125.0)","(2.7, 2.92, 2.9105882352941177)","(2.15, 2.48, 2.4495999999999998)","(4.8, 5.8, 5.795833333333333)","(12.0, 23.0, 22.88235294117647)"
07-01-2023 12:50:35.801079,"(21.0, 40.0, 37.333333333333336)","(51.0, 130.0, 122.5)","(2.6, 2.96, 2.9363636363636365)","(2.15, 2.48, 2.4495999999999998)","(4.6, 5.8, 5.771875)","(12.0, 23.0, 23.4)"
07-01-2023 12:50:36.837023,"(21.0, 40.0, 37.333333333333336)","(51.0, 130.0, 121.42857142857143)","(2.6, 2.94, 2.9363636363636365)","(2.15, 2.52, 2.4834782608695654)","(4.6, 5.8, 5.523952095808383)","(12.0, 24.0, 23.632653061224488)"
07-01-2023 12:50:37.871761,"(21.0, 40.0, 37.333333333333336)","(51.0, 190.0, 128.75)","(2.6, 2.94, 2.931111111111111)","(2.15, 2.5, 2.4856603773584904)","(4.6, 5.7, 5.523952095808383)","(12.0, 24.0, 23.535714285714285)"
07-01-2023 12:50:38.872265,"(21.0, 40.0, 37.333333333333336)","(41.0, 180.0, 130.0)","(2.6, 2.96, 2.9325)","(2.15, 2.5, 2.4815873015873016)","(4.6, 5.7, 5.523952095808383)","(12.0, 24.0, 23.50943396226415)"
07-01-2023 12:50:39.745405,"(21.0, 40.0, 37.333333333333336)","(41.0, 180.0, 126.0)","(2.6, 2.96, 2.9325)","(2.15, 2.5, 2.4732307692307693)","(4.6, 5.7, 5.523952095808383)","(12.0, 24.0, 23.50943396226415)"
07-01-2023 12:50:40.667859,"(21.0, 40.0, 37.142857142857146)","(41.0, 180.0, 128.57142857142858)","(2.6, 2.96, 2.9313207547169813)","(2.15, 2.5, 2.456875)","(4.6, 5.7, 5.52603550295858)","(12.0, 24.0, 23.59090909090909)"
07-01-2023 12:50:41.709002,"(21.0, 40.0, 37.142857142857146)","(41.0, 170.0, 132.5)","(2.6, 2.96, 2.9442857142857144)","(2.15, 2.46, 2.452)","(4.6, 5.7, 5.52603550295858)","(12.0, 24.0, 23.25)"
07-01-2023 12:50:42.730070,"(21.0, 40.0, 37.142857142857146)","(41.0, 170.0, 127.14285714285714)","(2.6, 2.96, 2.9266666666666667)","(2.15, 2.48, 2.452)","(4.6, 5.7, 5.5062111801242235)","(12.0, 24.0, 23.257142857142856)"
07-01-2023 12:50:43.661236,"(21.0, 40.0, 37.142857142857146)","(41.0, 160.0, 133.33333333333334)","(2.6, 2.96, 2.92375)","(2.15, 2.48, 2.461333333333333)","(4.6, 5.7, 5.5062111801242235)","(12.0, 24.0, 23.1875)"
07-01-2023 12:50:44.616657,"(21.0, 40.0, 37.142857142857146)","(41.0, 160.0, 126.66666666666667)","(2.6, 2.96, 2.92375)","(2.15, 2.48, 2.461333333333333)","(4.6, 5.7, 5.5062111801242235)","(12.0, 24.0, 22.916666666666668)"
07-01-2023 12:50:45.700356,"(21.0, 40.0, 37.142857142857146)","(41.0, 160.0, 125.71428571428571)","(2.6, 2.96, 2.92375)","(2.15, 2.48, 2.461333333333333)","(4.6, 5.7, 5.5062111801242235)","(12.0, 24.0, 22.916666666666668)"
07-01-2023 12:50:46.677137,"(21.0, 40.0, 37.142857142857146)","(41.0, 160.0, 125.71428571428571)","(2.6, 2.96, 2.92375)","(2.15, 2.48, 2.461333333333333)","(4.6, 5.7, 5.5062111801242235)","(12.0, 24.0, 22.72)"
07-01-2023 12:50:47.677801,"(21.0, 40.0, 37.142857142857146)","(41.0, 160.0, 130.0)","(2.6, 2.96, 2.924489795918367)","(2.15, 2.48, 2.4611428571428573)","(4.6, 5.7, 5.5062111801242235)","(12.0, 24.0, 22.75)"
07-01-2023 12:50:48.798659,"(21.0, 40.0, 37.142857142857146)","(41.0, 150.0, 124.28571428571429)","(2.6, 2.96, 2.9368)","(2.15, 2.48, 2.4611428571428573)","(4.6, 5.7, 5.5062111801242235)","(12.0, 24.0, 22.571428571428573)"
07-01-2023 12:50:49.861329,"(21.0, 40.0, 37.142857142857146)","(41.0, 140.0, 122.85714285714286)","(2.6, 2.96, 2.935593220338983)","(2.15, 2.48, 2.4611428571428573)","(4.6, 5.7, 5.486538461538462)","(12.0, 24.0, 24.926829268292682)"
07-01-2023 12:50:50.842401,"(21.0, 40.0, 38.0)","(41.0, 130.0, 122.5)","(2.6, 2.96, 2.935593220338983)","(2.15, 2.48, 2.4611428571428573)","(4.6, 5.6, 5.486538461538462)","(12.0, 25.0, 24.926829268292682)"
07-01-2023 12:50:51.826118,"(21.0, 40.0, 39.0)","(41.0, 130.0, 121.42857142857143)","(2.6, 2.96, 2.937692307692308)","(2.15, 2.48, 2.4611428571428573)","(4.6, 5.6, 5.486538461538462)","(12.0, 25.0, 24.818181818181817)"
07-01-2023 12:50:52.837215,"(21.0, 42.0, 41.25)","(41.0, 170.0, 127.14285714285714)","(2.6, 2.96, 2.9380392156862745)","(2.15, 2.48, 2.461012658227848)","(4.6, 5.6, 5.453763440860215)","(12.0, 25.0, 24.857142857142858)"
07-01-2023 12:50:53.884523,"(21.0, 42.0, 41.0)","(41.0, 160.0, 125.71428571428571)","(2.6, 2.96, 2.9380392156862745)","(2.15, 2.48, 2.4570833333333333)","(4.6, 5.6, 5.44367816091954)","(12.0, 25.0, 24.09090909090909)"
07-01-2023 12:50:54.902762,"(21.0, 42.0, 41.0)","(41.0, 160.0, 124.0)","(2.6, 2.96, 2.9380392156862745)","(2.15, 2.46, 2.4633333333333334)","(4.6, 5.6, 5.367567567567567)","(12.0, 26.0, 25.526315789473685)"
07-01-2023 12:50:55.777589,"(21.0, 42.0, 41.4)","(41.0, 160.0, 124.0)","(2.6, 2.98, 2.9655555555555555)","(2.15, 2.48, 2.4633333333333334)","(4.6, 5.4, 5.367567567567567)","(12.0, 26.0, 25.647058823529413)"
07-01-2023 12:50:56.717287,"(21.0, 42.0, 41.4)","(41.0, 160.0, 124.0)","(2.6, 2.98, 2.962439024390244)","(2.15, 2.48, 2.464848484848485)","(4.6, 5.4, 5.353846153846154)","(12.0, 26.0, 25.454545454545453)"
07-01-2023 12:50:57.735806,"(21.0, 42.0, 41.4)","(41.0, 160.0, 124.0)","(2.6, 2.98, 2.9653061224489794)","(2.15, 2.48, 2.4652459016393444)","(4.6, 5.4, 5.353846153846154)","(12.0, 26.0, 24.90909090909091)"
07-01-2023 12:50:58.675305,"(21.0, 42.0, 40.666666666666664)","(41.0, 160.0, 126.66666666666667)","(2.6, 2.96, 2.9529166666666664)","(2.15, 2.48, 2.4652459016393444)","(4.6, 5.4, 5.353846153846154)","(12.0, 26.0, 25.333333333333332)"
07-01-2023 12:50:59.572424,"(21.0, 42.0, 40.94117647058823)","(41.0, 150.0, 124.28571428571429)","(2.6, 2.98, 2.9681818181818183)","(2.15, 2.48, 2.4623529411764706)","(4.6, 5.4, 5.353846153846154)","(12.0, 26.0, 25.53846153846154)"
07-01-2023 12:51:00.572728,"(21.0, 42.0, 40.94117647058823)","(41.0, 150.0, 124.28571428571429)","(2.6, 2.98, 2.9745762711864407)","(2.15, 2.48, 2.4616326530612245)","(4.6, 5.4, 5.357142857142858)","(12.0, 26.0, 25.53846153846154)"
07-01-2023 12:51:01.567152,"(21.0, 42.0, 40.22222222222222)","(41.0, 150.0, 124.28571428571429)","(2.6, 2.98, 2.9556923076923076)","(2.15, 2.48, 2.4492307692307693)","(4.6, 5.4, 5.1084745762711865)","(12.0, 26.0, 26.946428571428573)"
07-01-2023 12:51:02.511533,"(21.0, 42.0, 40.666666666666664)","(41.0, 150.0, 127.5)","(2.6, 3.05, 3.003529411764706)","(2.15, 2.48, 2.4492307692307693)","(4.6, 5.2, 5.1084745762711865)","(12.0, 27.0, 26.884615384615383)"
07-01-2023 12:51:03.377516,"(21.0, 42.0, 40.666666666666664)","(41.0, 150.0, 132.0)","(2.6, 3.05, 3.0065934065934066)","(2.15, 2.48, 2.4482539682539683)","(4.6, 5.2, 5.11156462585034)","(14.0, 27.0, 27.833333333333332)"
07-01-2023 12:51:04.307448,"(21.0, 44.0, 41.6)","(41.0, 150.0, 127.5)","(2.6, 3.1, 3.0534482758620687)","(2.15, 2.46, 2.4289473684210527)","(4.6, 5.2, 5.154639175257732)","(14.0, 28.0, 27.918367346938776)"
07-01-2023 12:51:05.349395,"(21.0, 44.0, 42.8)","(41.0, 150.0, 124.28571428571429)","(2.6, 3.1, 3.05)","(2.15, 2.46, 2.415042735042735)","(4.6, 5.2, 5.129166666666666)","(14.0, 28.0, 27.918367346938776)"
07-01-2023 12:51:06.346361,"(21.0, 44.0, 42.8)","(41.0, 150.0, 130.0)","(2.6, 3.05, 3.0416666666666665)","(2.15, 2.44, 2.415042735042735)","(4.6, 5.2, 5.129166666666666)","(13.0, 28.0, 27.918367346938776)"
07-01-2023 12:51:07.302279,"(21.0, 44.0, 42.75)","(41.0, 150.0, 130.0)","(2.6, 3.05, 3.0418749999999997)","(2.15, 2.44, 2.4129411764705884)","(4.6, 5.2, 5.223076923076923)","(13.0, 28.0, 27.925925925925927)"
07-01-2023 12:51:08.307713,"(21.0, 44.0, 42.0)","(41.0, 150.0, 141.42857142857142)","(2.6, 3.1, 3.0618811881188117)","(2.15, 2.42, 2.4055319148936167)","(4.6, 5.4, 5.211627906976744)","(13.0, 28.0, 27.925925925925927)"
07-01-2023 12:51:09.350423,"(21.0, 44.0, 42.0)","(41.0, 150.0, 141.42857142857142)","(2.6, 3.1, 3.0546875)","(2.15, 2.42, 2.383805668016194)","(4.6, 5.4, 5.277272727272727)","(13.0, 28.0, 27.918367346938776)"
07-01-2023 12:51:10.344333,"(21.0, 44.0, 42.0)","(41.0, 150.0, 136.66666666666666)","(2.6, 3.1, 3.0585714285714283)","(2.15, 2.4, 2.383805668016194)","(4.6, 5.4, 5.285915492957747)","(13.0, 28.0, 27.92452830188679)"
07-01-2023 12:51:11.267924,"(21.0, 44.0, 42.0)","(41.0, 150.0, 140.0)","(2.6, 3.1, 3.054395604395604)","(2.15, 2.4, 2.383805668016194)","(4.6, 5.4, 5.285915492957747)","(13.0, 28.0, 27.92452830188679)"
07-01-2023 12:51:12.250449,"(21.0, 44.0, 42.57142857142857)","(41.0, 220.0, 150.0)","(2.6, 3.1, 3.0691176470588233)","(2.15, 2.4, 2.3755405405405403)","(4.6, 5.4, 5.263414634146342)","(13.0, 28.0, 28.0)"
07-01-2023 12:51:13.171706,"(21.0, 44.0, 42.857142857142854)","(41.0, 210.0, 195.71428571428572)","(2.6, 3.1, 3.0691176470588233)","(2.15, 2.4, 2.3755405405405403)","(4.6, 5.3, 5.263414634146342)","(13.0, 29.0, 27.823529411764707)"
07-01-2023 12:51:14.121802,"(21.0, 44.0, 42.857142857142854)","(41.0, 210.0, 187.77777777777777)","(2.6, 3.1, 3.0691176470588233)","(2.15, 2.4, 2.3776363636363635)","(4.6, 5.3, 5.170967741935484)","(13.0, 29.0, 29.583333333333332)"
07-01-2023 12:51:15.016393,"(21.0, 48.0, 43.578947368421055)","(41.0, 210.0, 183.33333333333334)","(2.6, 3.15, 3.1044444444444443)","(2.15, 2.38, 2.375272727272727)","(4.6, 5.2, 5.170967741935484)","(13.0, 30.0, 29.583333333333332)"
07-01-2023 12:51:16.036397,"(21.0, 48.0, 43.30434782608695)","(41.0, 210.0, 187.14285714285714)","(2.6, 3.15, 3.128260869565217)","(2.15, 2.36, 2.3637062937062936)","(4.6, 5.2, 5.186274509803922)","(13.0, 30.0, 29.571428571428573)"
07-01-2023 12:51:17.025980,"(21.0, 48.0, 43.30434782608695)","(41.0, 200.0, 185.0)","(2.6, 3.15, 3.128260869565217)","(2.15, 2.38, 2.3637062937062936)","(4.6, 5.2, 5.186274509803922)","(13.0, 30.0, 29.571428571428573)"
07-01-2023 12:51:17.921997,"(21.0, 48.0, 43.30434782608695)","(41.0, 200.0, 185.0)","(2.6, 3.15, 3.1307692307692307)","(2.15, 2.36, 2.335798319327731)","(4.6, 5.2, 5.132203389830508)","(13.0, 30.0, 29.571428571428573)"
07-01-2023 12:51:18.816206,"(21.0, 48.0, 46.5)","(61.0, 230.0, 206.0)","(2.6, 3.15, 3.1480263157894735)","(2.15, 2.36, 2.335798319327731)","(4.6, 5.2, 5.132203389830508)","(13.0, 30.0, 29.571428571428573)"
07-01-2023 12:51:19.759000,"(21.0, 48.0, 46.5)","(61.0, 230.0, 190.0)","(2.6, 3.2, 3.1594594594594594)","(2.15, 2.36, 2.335593220338983)","(4.6, 5.1, 5.05)","(13.0, 30.0, 29.571428571428573)"
07-01-2023 12:51:20.694970,"(21.0, 48.0, 46.5)","(61.0, 230.0, 176.92307692307693)","(2.6, 3.2, 3.16044776119403)","(2.15, 2.36, 2.3350819672131147)","(4.6, 5.1, 5.05)","(13.0, 30.0, 29.571428571428573)"
