,My Compass,King Of All,Lektra Nick,Irenes A Star,Prussian Spirit,Bushmans Prayer,Major China,Why Not Gigi
04-01-2023 16:22:23.207967,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.1875)"
04-01-2023 16:22:24.525982,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.1875)"
04-01-2023 16:22:25.728848,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.1875)"
04-01-2023 16:22:26.924004,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:28.124624,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:29.286094,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:30.446194,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:31.527484,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:32.726776,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:33.924993,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:35.086105,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:36.283919,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 13.1)","(3.9, 5.5, 4.45)","(21.0, 60.0, 30.909090909090907)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 54.25)"
04-01-2023 16:22:37.523341,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 50.8)"
04-01-2023 16:22:38.723907,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 50.8)"
04-01-2023 16:22:39.899423,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 50.8)"
04-01-2023 16:22:41.062259,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 50.8)"
04-01-2023 16:22:42.188499,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 50.8)"
04-01-2023 16:22:43.294878,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 50.8)"
04-01-2023 16:22:44.509830,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 50.8)"
04-01-2023 16:22:45.652609,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 50.8)"
04-01-2023 16:22:46.768545,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 52.85714285714286)"
04-01-2023 16:22:47.970206,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:49.197798,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:50.444115,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:51.649792,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:53.021274,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:54.311477,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:55.595319,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:56.898110,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:58.049872,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:22:59.181258,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:23:00.379096,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:23:01.598349,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:23:02.730539,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:23:03.952555,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:23:05.138839,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 47.625)"
04-01-2023 16:23:06.296340,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 51.83333333333333)"
04-01-2023 16:23:07.375290,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 51.83333333333333)"
04-01-2023 16:23:08.410358,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 60.0, 41.833333333333336)"
04-01-2023 16:23:09.392779,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:10.804794,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:12.206401,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:13.649646,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:14.950134,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:16.204573,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.666666666666664)"
04-01-2023 16:23:17.588561,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:18.916743,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:20.092293,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:21.251331,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:22.394339,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:23.608423,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:24.673853,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:25.814021,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:26.946604,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:28.135868,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:29.246071,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:30.275845,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:31.333255,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:32.440153,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:33.490784,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:34.511796,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:35.567036,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:36.675880,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:37.825557,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:38.958703,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:40.069315,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:41.127329,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:42.221244,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:43.323158,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:44.407939,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:45.453799,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 9.6)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:46.494259,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:47.613180,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:48.666467,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:49.763265,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:50.875750,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:51.911477,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:52.946457,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:54.029487,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:55.154237,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.833333333333336)"
04-01-2023 16:23:56.255362,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 41.666666666666664)"
04-01-2023 16:23:57.263786,"(3.6, 5.8, 4.49375)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:58.289823,"(3.6, 5.8, 4.3149999999999995)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:23:59.548143,"(3.6, 5.8, 4.3149999999999995)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:24:00.628138,"(3.6, 5.8, 4.3149999999999995)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:24:01.743751,"(3.6, 5.8, 4.3149999999999995)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
04-01-2023 16:24:02.966478,"(3.6, 5.8, 4.3149999999999995)","(4.8, 7.6, 5.933333333333333)","(10.0, 17.0, 14.133333333333333)","(3.9, 5.5, 4.45)","(21.0, 60.0, 35.0)","(7.0, 12.0, 8.0)","(5.5, 9.8, 6.514285714285714)","(10.0, 48.0, 38.625)"
