,Sheza Tigeress,Friday Thirteenth,Curveball,Sals Last Blast,Kimchi,Kenny What,American Mandy,Sweet Sunshine,Sweet Rippin,Our Sweet Royale
10-01-2023 21:24:25.574262,"(12.0, 13.5, 11.911764705882353)","(101.0, 160.0, 114.54545454545455)","(15.0, 23.0, 15.5)","(3.5, 4.8, 4.4)","(4.6, 6.6, 6.433333333333334)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.594444444444444)","(81.0, 190.0, 171.0)","(21.0, 55.0, 38.45454545454545)","(4.2, 9.6, 8.145454545454545)"
10-01-2023 21:24:26.731003,"(12.0, 13.5, 11.911764705882353)","(101.0, 160.0, 114.54545454545455)","(15.0, 23.0, 15.5)","(3.5, 4.8, 4.4)","(4.6, 6.6, 6.433333333333334)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.594444444444444)","(81.0, 190.0, 171.0)","(21.0, 55.0, 38.45454545454545)","(4.2, 9.6, 7.822222222222222)"
10-01-2023 21:24:27.928520,"(12.0, 13.5, 11.911764705882353)","(101.0, 160.0, 114.54545454545455)","(15.0, 23.0, 15.5)","(3.5, 4.8, 4.4)","(4.6, 6.6, 6.433333333333334)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.594444444444444)","(81.0, 190.0, 171.0)","(21.0, 55.0, 38.45454545454545)","(4.2, 9.6, 7.822222222222222)"
10-01-2023 21:24:29.114596,"(12.0, 13.5, 11.911764705882353)","(101.0, 160.0, 114.54545454545455)","(15.0, 23.0, 15.5)","(3.5, 4.8, 4.4)","(4.6, 6.6, 6.433333333333334)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.594444444444444)","(81.0, 190.0, 171.0)","(21.0, 55.0, 38.45454545454545)","(4.2, 9.6, 7.822222222222222)"
10-01-2023 21:24:30.366205,"(12.0, 13.5, 11.911764705882353)","(101.0, 160.0, 114.54545454545455)","(15.0, 23.0, 15.5)","(3.5, 4.8, 4.4)","(4.6, 6.6, 6.433333333333334)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.594444444444444)","(81.0, 190.0, 171.0)","(21.0, 55.0, 38.45454545454545)","(4.2, 9.6, 7.866666666666666)"
10-01-2023 21:24:31.647195,"(12.0, 13.5, 11.911764705882353)","(101.0, 160.0, 126.66666666666666)","(15.0, 23.0, 14.428571428571429)","(3.5, 4.8, 4.4)","(4.6, 6.6, 6.433333333333334)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.27)","(81.0, 190.0, 171.0)","(21.0, 55.0, 34.77777777777778)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:32.841238,"(12.0, 13.5, 11.911764705882353)","(101.0, 160.0, 126.66666666666666)","(15.0, 23.0, 14.428571428571429)","(3.5, 4.8, 4.375)","(4.6, 6.6, 6.433333333333334)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.566666666666667)","(81.0, 190.0, 171.0)","(21.0, 55.0, 34.25)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:34.095088,"(12.0, 13.5, 11.911764705882353)","(101.0, 150.0, 109.0909090909091)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.711111111111111)","(4.6, 6.6, 6.312)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.3042857142857143)","(81.0, 190.0, 171.0)","(21.0, 50.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:35.394757,"(12.0, 13.5, 11.911764705882353)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.711111111111111)","(4.6, 7.0, 6.312)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.128181818181818)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:36.509201,"(12.0, 13.5, 11.911764705882353)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.319999999999999)","(4.6, 7.0, 6.312)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.128181818181818)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:37.671410,"(12.0, 13.5, 11.911764705882353)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.266666666666667)","(4.6, 7.0, 6.698245614035088)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.315714285714286)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:38.952740,"(12.0, 13.5, 11.911764705882353)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.0, 4.3999999999999995)","(4.6, 6.8, 6.678260869565217)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.586666666666667)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:40.218778,"(12.0, 13.5, 11.911764705882353)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.0, 4.324999999999999)","(4.6, 6.8, 6.4)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.171818181818182)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:41.541032,"(12.0, 14.0, 10.5)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.266666666666667)","(4.6, 7.0, 6.4387096774193555)","(101.0, 200.0, 170.0)","(2.9, 3.95, 2.874444444444445)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:42.843865,"(12.0, 14.0, 10.725000000000001)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.4, 4.425)","(4.6, 7.0, 6.4387096774193555)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:44.135787,"(12.0, 13.5, 10.540000000000001)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.2375)","(4.6, 7.0, 6.46)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.4370588235294117)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:45.400086,"(12.0, 13.5, 10.540000000000001)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.199999999999999)","(4.6, 7.2, 6.421621621621622)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:46.551282,"(12.0, 13.5, 10.540000000000001)","(101.0, 140.0, 103.63636363636363)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.199999999999999)","(4.6, 7.2, 6.421621621621622)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:47.738253,"(12.0, 13.5, 10.540000000000001)","(101.0, 140.0, 95.55555555555556)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.199999999999999)","(4.6, 7.2, 6.421621621621622)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:48.938676,"(12.0, 13.5, 10.540000000000001)","(101.0, 140.0, 95.55555555555556)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.199999999999999)","(4.6, 7.0, 6.4750000000000005)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 171.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:50.138362,"(12.0, 13.5, 10.211111111111112)","(101.0, 140.0, 95.55555555555556)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.21111111111111)","(4.6, 7.0, 6.72)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 154.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 7.890909090909091)"
10-01-2023 21:24:51.437608,"(12.0, 13.5, 10.211111111111112)","(101.0, 140.0, 95.55555555555556)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.21111111111111)","(4.6, 7.0, 6.7)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 154.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 9.2, 9.35)"
10-01-2023 21:24:52.739217,"(12.0, 13.5, 10.211111111111112)","(101.0, 140.0, 105.71428571428572)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.21111111111111)","(4.6, 7.0, 6.586666666666666)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 154.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 10.0, 9.35)"
10-01-2023 21:24:53.972191,"(12.0, 13.5, 10.211111111111112)","(101.0, 140.0, 105.71428571428572)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.21111111111111)","(4.6, 6.6, 6.586666666666666)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 154.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 10.0, 9.35)"
10-01-2023 21:24:55.283741,"(12.0, 13.5, 10.211111111111112)","(101.0, 140.0, 105.71428571428572)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.21111111111111)","(4.6, 7.0, 6.8)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 166.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 10.0, 8.7)"
10-01-2023 21:24:56.524576,"(12.0, 13.5, 10.211111111111112)","(101.0, 140.0, 105.71428571428572)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.21111111111111)","(4.6, 7.0, 6.55)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.327142857142857)","(81.0, 190.0, 166.0)","(21.0, 48.0, 33.22222222222222)","(4.2, 10.0, 8.18)"
10-01-2023 21:24:57.760334,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 105.71428571428572)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.21111111111111)","(4.6, 7.0, 6.626666666666666)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.236666666666667)","(81.0, 190.0, 166.0)","(21.0, 48.0, 36.6)","(4.2, 10.0, 7.8999999999999995)"
10-01-2023 21:24:59.071721,"(12.0, 13.5, 10.622222222222224)","(101.0, 140.0, 83.75)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.38)","(4.6, 7.0, 6.626666666666666)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.6)","(81.0, 190.0, 166.0)","(21.0, 48.0, 36.6)","(4.2, 10.0, 7.8999999999999995)"
10-01-2023 21:25:00.481397,"(12.0, 13.5, 10.622222222222224)","(101.0, 140.0, 83.75)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.342857142857143)","(4.6, 7.0, 6.621052631578947)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.6)","(81.0, 190.0, 166.0)","(21.0, 48.0, 36.6)","(4.2, 10.0, 7.8999999999999995)"
10-01-2023 21:25:01.724500,"(12.0, 13.5, 10.622222222222224)","(101.0, 140.0, 90.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.7)","(4.6, 7.0, 6.621052631578947)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.0344444444444445)","(81.0, 190.0, 121.0)","(21.0, 48.0, 38.5)","(4.2, 10.0, 8.133333333333333)"
10-01-2023 21:25:02.957763,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 6.64)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 48.0, 39.55555555555556)","(4.2, 10.0, 8.08)"
10-01-2023 21:25:04.120552,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 6.64)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 48.0, 39.55555555555556)","(4.2, 10.0, 8.0)"
10-01-2023 21:25:05.333076,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 6.64)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 48.0, 39.55555555555556)","(4.2, 9.6, 8.0)"
10-01-2023 21:25:06.551870,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 6.76)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 48.0, 41.14285714285714)","(4.2, 9.6, 8.5)"
10-01-2023 21:25:07.828321,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 6.709090909090909)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 46.0, 41.14285714285714)","(4.2, 9.4, 8.5)"
10-01-2023 21:25:09.057837,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 6.8, 6.709090909090909)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 46.0, 41.14285714285714)","(4.2, 9.4, 8.5)"
10-01-2023 21:25:10.264548,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 6.8, 6.709090909090909)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 46.0, 41.14285714285714)","(4.2, 9.4, 8.5)"
10-01-2023 21:25:11.407064,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 6.699999999999999)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 46.0, 36.72727272727273)","(4.2, 9.4, 8.5)"
10-01-2023 21:25:12.728901,"(12.0, 13.5, 10.293333333333335)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 6.699999999999999)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 46.0, 36.72727272727273)","(4.2, 9.4, 8.5)"
10-01-2023 21:25:13.928001,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 6.699999999999999)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.370625)","(81.0, 190.0, 121.0)","(21.0, 46.0, 36.72727272727273)","(4.2, 9.4, 8.5)"
10-01-2023 21:25:15.161915,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.0, 7.424390243902439)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.69)","(81.0, 190.0, 107.5)","(21.0, 46.0, 36.72727272727273)","(4.2, 9.4, 8.5)"
10-01-2023 21:25:16.394626,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 110.0)","(15.0, 23.0, 16.0)","(3.5, 5.2, 4.628571428571429)","(4.6, 7.6, 7.424390243902439)","(101.0, 200.0, 164.0)","(2.9, 3.8, 3.69)","(81.0, 190.0, 107.5)","(21.0, 46.0, 36.72727272727273)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:17.601535,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 115.0)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 7.6, 6.866666666666666)","(101.0, 200.0, 164.0)","(2.9, 3.8, 3.400666666666667)","(81.0, 190.0, 116.66666666666666)","(21.0, 46.0, 37.5)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:18.837872,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 115.0)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 7.4, 6.638095238095238)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.400666666666667)","(81.0, 190.0, 116.66666666666666)","(21.0, 46.0, 37.5)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:20.052780,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 115.0)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 7.4, 6.733333333333333)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.400666666666667)","(81.0, 190.0, 116.66666666666666)","(21.0, 46.0, 37.5)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:21.284801,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 115.0)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 7.4, 7.425000000000001)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.513333333333333)","(81.0, 190.0, 116.66666666666666)","(21.0, 46.0, 37.5)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:22.533341,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 115.0)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 7.6, 7.48)","(101.0, 200.0, 164.0)","(2.9, 3.8, 3.513333333333333)","(81.0, 190.0, 116.66666666666666)","(21.0, 46.0, 37.5)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:23.727507,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 115.0)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 7.6, 8.216666666666667)","(101.0, 200.0, 164.0)","(2.9, 3.8, 3.4466666666666668)","(81.0, 190.0, 116.66666666666666)","(21.0, 46.0, 39.625)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:25.134245,"(12.0, 13.5, 10.262500000000001)","(101.0, 140.0, 115.0)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 8.8, 8.266666666666666)","(101.0, 200.0, 164.0)","(2.9, 3.7, 3.48)","(81.0, 190.0, 116.66666666666666)","(21.0, 46.0, 39.625)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:26.429769,"(12.0, 13.5, 10.622222222222224)","(101.0, 140.0, 115.0)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 8.6, 7.885714285714285)","(101.0, 200.0, 164.0)","(2.9, 3.75, 3.48)","(81.0, 190.0, 116.66666666666666)","(21.0, 46.0, 39.625)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:27.758365,"(12.0, 13.5, 10.622222222222224)","(101.0, 140.0, 142.5)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 8.6, 7.8)","(101.0, 200.0, 164.0)","(2.9, 3.75, 3.48)","(81.0, 190.0, 157.14285714285714)","(21.0, 46.0, 39.625)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:28.973352,"(12.0, 13.5, 10.622222222222224)","(101.0, 220.0, 142.5)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 8.6, 7.92)","(101.0, 200.0, 164.0)","(2.9, 3.75, 3.48)","(81.0, 190.0, 157.14285714285714)","(21.0, 46.0, 39.625)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:30.215110,"(12.0, 13.5, 10.622222222222224)","(101.0, 220.0, 142.5)","(15.0, 23.0, 16.333333333333332)","(3.5, 5.2, 4.7)","(4.6, 8.4, 7.7333333333333325)","(101.0, 200.0, 164.0)","(2.9, 3.75, 3.48)","(81.0, 190.0, 157.14285714285714)","(21.0, 46.0, 39.625)","(4.2, 9.4, 8.114285714285714)"
10-01-2023 21:25:31.374719,"(12.0, 13.5, 10.622222222222224)","(101.0, 220.0, 142.5)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.45)","(4.6, 8.2, 7.88)","(101.0, 200.0, 164.0)","(2.9, 3.75, 3.4466666666666668)","(81.0, 190.0, 142.0)","(21.0, 46.0, 37.5)","(4.2, 9.4, 7.8999999999999995)"
10-01-2023 21:25:32.582989,"(12.0, 13.5, 10.622222222222224)","(101.0, 220.0, 116.66666666666666)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.45)","(4.6, 8.2, 7.666666666666666)","(101.0, 200.0, 164.0)","(2.9, 3.7, 3.48)","(81.0, 190.0, 165.0)","(21.0, 46.0, 37.5)","(4.2, 9.4, 7.8999999999999995)"
10-01-2023 21:25:33.778447,"(12.0, 13.5, 10.622222222222224)","(101.0, 220.0, 184.8)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.2, 4.3)","(4.6, 7.8, 7.659999999999999)","(101.0, 200.0, 164.0)","(2.9, 3.75, 3.48)","(81.0, 190.0, 165.0)","(21.0, 46.0, 37.5)","(4.2, 9.4, 7.8999999999999995)"
10-01-2023 21:25:34.965007,"(12.0, 13.5, 10.622222222222224)","(101.0, 220.0, 184.8)","(15.0, 23.0, 14.428571428571429)","(3.5, 5.1, 4.3)","(4.6, 8.2, 7.84)","(101.0, 200.0, 170.0)","(2.9, 3.75, 3.5442105263157897)","(81.0, 190.0, 167.27272727272725)","(21.0, 46.0, 36.4)","(4.2, 9.4, 8.65)"
10-01-2023 21:25:36.116587,"(12.0, 13.5, 12.041666666666666)","(101.0, 220.0, 184.8)","(15.0, 23.0, 17.545454545454547)","(3.5, 5.1, 4.7727272727272725)","(4.6, 8.2, 7.7333333333333325)","(101.0, 200.0, 170.0)","(2.9, 3.7, 3.236666666666667)","(81.0, 190.0, 167.27272727272725)","(21.0, 46.0, 36.4)","(4.2, 9.4, 8.65)"
10-01-2023 21:25:37.316523,"(12.0, 13.5, 12.041666666666666)","(101.0, 210.0, 191.55555555555554)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.9411764705882355)","(4.4, 8.2, 7.3)","(101.0, 200.0, 170.0)","(3.0, 3.75, 3.164285714285714)","(91.0, 190.0, 167.27272727272725)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:38.686292,"(12.0, 13.5, 12.041666666666666)","(101.0, 210.0, 191.55555555555554)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.9411764705882355)","(4.4, 7.6, 7.057142857142857)","(101.0, 200.0, 170.0)","(3.0, 3.85, 3.164285714285714)","(91.0, 190.0, 167.27272727272725)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:39.976244,"(12.0, 13.5, 12.041666666666666)","(101.0, 200.0, 168.8)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.9411764705882355)","(4.4, 8.2, 7.171428571428572)","(101.0, 200.0, 170.0)","(3.0, 3.85, 3.164285714285714)","(91.0, 190.0, 167.27272727272725)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:41.198723,"(12.0, 26.0, 18.5)","(101.0, 200.0, 168.8)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 8.2, 8.028571428571428)","(101.0, 200.0, 170.0)","(3.0, 3.85, 3.175)","(91.0, 190.0, 167.27272727272725)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:42.424047,"(12.0, 23.0, 19.57142857142857)","(101.0, 190.0, 160.8)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 8.2, 7.3)","(101.0, 200.0, 170.0)","(3.0, 3.55, 3.3)","(91.0, 190.0, 167.27272727272725)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:43.671984,"(12.0, 23.0, 14.75)","(101.0, 190.0, 160.8)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 8.2, 7.413333333333334)","(101.0, 200.0, 170.0)","(3.0, 3.8, 3.2125)","(91.0, 190.0, 167.27272727272725)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:45.044457,"(12.0, 23.0, 14.75)","(101.0, 180.0, 164.88888888888889)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 7.6, 9.166666666666666)","(101.0, 200.0, 150.0)","(3.0, 3.7, 3.1999999999999997)","(91.0, 190.0, 145.35714285714286)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:46.294186,"(12.0, 21.0, 18.142857142857142)","(101.0, 170.0, 156.0)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.8)","(4.4, 10.0, 7.800000000000001)","(101.0, 200.0, 150.0)","(3.0, 3.8, 3.5852941176470585)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:47.613628,"(12.0, 21.0, 15.722222222222221)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.8)","(4.4, 9.8, 9.200000000000001)","(101.0, 200.0, 150.0)","(3.0, 3.65, 3.5852941176470585)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:49.053502,"(12.0, 19.5, 15.722222222222221)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 9.8, 8.01)","(101.0, 200.0, 150.0)","(3.0, 3.65, 3.4529411764705884)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:50.422015,"(12.0, 19.5, 14.035714285714285)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 8.2, 8.011764705882353)","(101.0, 200.0, 150.0)","(3.0, 3.5, 3.4529411764705884)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
