,Goldngalaxy,Mata Ole Le Afa,Sheza Adda,Times Tickin,Last Mini Minor,Brooklyn Mai Tai
07-12-2022 13:30:46.963417,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.0)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:47.834394,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.0)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:48.734845,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.0)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:49.650881,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.0)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:50.639549,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.0)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:51.593530,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.0)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:52.556133,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.0)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:53.577205,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.0)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:54.555187,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:55.566356,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:56.524526,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:57.694582,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:58.724939,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:30:59.600486,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:00.526062,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:01.481007,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:02.486300,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:03.441444,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:04.423014,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:05.393202,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:06.339735,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:07.415564,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:08.410999,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:09.578202,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:10.682008,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:11.566733,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:12.477938,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:13.452973,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:14.522077,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:15.671356,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:16.900193,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:17.830184,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:18.728053,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.857142857142858)"
07-12-2022 13:31:19.767894,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:20.742269,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:21.649841,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:22.661316,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:23.531044,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:24.467740,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:25.529109,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:26.657804,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:27.749031,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:28.755788,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:29.784398,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:30.707087,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:31.616820,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:32.742214,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:33.726448,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:34.816290,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:35.784906,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:36.864817,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:37.935921,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:39.064102,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:40.215771,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:41.260619,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:42.139684,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:43.084651,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:44.184541,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:45.323114,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:46.575814,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:47.606730,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:48.609595,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:49.704772,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:50.846424,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:51.839250,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:52.841465,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 38.4)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:53.873294,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 33.333333333333336)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:54.887833,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:55.811604,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:56.761701,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:57.770460,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:58.747362,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:31:59.861851,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:00.944955,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:02.022642,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:03.004636,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:03.938588,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:04.862476,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:05.962809,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:07.033156,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:08.071257,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:09.107720,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:10.154438,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:11.025099,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:11.945642,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:12.946003,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:13.899305,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:14.854407,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:15.920333,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:16.953276,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:17.874061,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:18.765451,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:19.807338,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:20.800449,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:21.787545,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:22.761562,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:23.777424,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:24.678214,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:25.577371,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:26.503344,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:27.502701,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:28.488959,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:29.543970,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:30.497289,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:31.377899,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:32.291706,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:33.441204,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:34.387354,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:35.328529,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:36.364019,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:37.239538,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
07-12-2022 13:32:38.131998,"(2.1, 2.9, 2.4866666666666664)","(1.7, 2.5, 2.24)","(26.0, 46.0, 34.0)","(81.0, 340.0, 205.0)","(26.0, 40.0, 38.57142857142857)","(8.0, 12.0, 10.1)"
