,Hillbilly Lass,Gazers Lane,Jasper Bale,Atomic Flea,Salience,Aston Delight,Reiko Clooney,Mr Fitty
09-01-2023 13:36:13.104928,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:14.365505,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:15.582207,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:16.756816,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:17.863720,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:19.023739,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:20.166458,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:21.388413,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:22.583872,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:23.739038,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:24.842461,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:25.924405,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:27.233754,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:28.463567,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:29.902633,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:31.288172,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:32.502753,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:33.656967,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:34.854425,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:36.082899,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:37.277438,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:38.596905,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:39.832661,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:41.046179,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:42.265665,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:43.439629,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:44.625176,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:45.832355,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:47.003407,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:48.088840,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:49.083205,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:50.027975,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:51.058715,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:52.097685,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:53.165298,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:54.171744,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:55.243073,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:56.323072,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:57.420291,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:58.598200,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:36:59.736807,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:00.902039,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:02.060453,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:03.239301,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:04.355531,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:05.461085,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:06.519248,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:07.620137,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:08.685598,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:09.800038,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:10.975508,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:12.118095,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:13.264256,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:14.373473,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:15.485642,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:16.571261,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:17.654426,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:18.732014,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:19.766830,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:20.851154,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:22.049353,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:23.155805,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:24.308246,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:25.418647,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:26.552373,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:27.659056,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:28.742080,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:29.796320,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:30.869727,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:31.917552,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:33.069041,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:34.179110,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:35.217940,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:36.238843,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:37.199019,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:38.249016,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:39.308725,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:40.368266,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:41.449580,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:42.505625,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:43.591121,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:44.638136,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:45.765989,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:46.880460,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:47.999438,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:49.133267,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
09-01-2023 13:37:50.211843,"(3.1, 5.9, 5.1312500000000005)","(5.0, 8.6, 7.485714285714286)","(6.5, 13.0, 8.38)","(31.0, 100.0, 52.5)","(12.0, 26.0, 18.75)","(4.4, 6.6, 4.65)","(6.0, 9.8, 9.39)","(6.5, 12.0, 8.88888888888889)"
