,Donovans Warrior,Red October,Top Honors,Pink Higgins,Nerky Rose,Call Me Firey,Quiet As Midnight
08-12-2022 12:40:51.183097,"(21.0, 75.0, 55.0)","(3.9, 4.7, 4.461538461538462)","(3.0, 3.55, 3.4875000000000003)","(5.5, 7.0, 6.771428571428571)","(9.0, 15.0, 13.541666666666668)","(13.0, 22.0, 21.25)","(4.6, 5.3, 5.178125)"
08-12-2022 12:40:52.628157,"(21.0, 70.0, 41.8)","(3.9, 4.6, 4.430769230769231)","(3.0, 3.6, 3.4875000000000003)","(5.5, 7.0, 6.771428571428571)","(9.0, 15.0, 12.5)","(13.0, 22.0, 21.25)","(4.6, 5.3, 5.185294117647059)"
08-12-2022 12:40:54.318557,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.430769230769231)","(3.0, 3.6, 3.567857142857143)","(5.5, 7.0, 6.733333333333333)","(9.0, 15.0, 13.0)","(13.0, 22.0, 20.25)","(4.6, 5.3, 5.185294117647059)"
08-12-2022 12:40:56.052113,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.430769230769231)","(3.0, 3.6, 3.567857142857143)","(5.5, 7.0, 6.694117647058823)","(9.0, 15.0, 13.0)","(13.0, 22.0, 20.25)","(4.6, 5.3, 5.185294117647059)"
08-12-2022 12:40:58.518343,"(21.0, 46.0, 40.0)","(3.9, 4.6, 4.512)","(3.0, 3.6, 3.5833333333333335)","(5.5, 7.0, 6.752380952380952)","(9.0, 15.0, 13.571428571428571)","(13.0, 22.0, 21.0)","(4.6, 5.3, 5.217021276595744)"
08-12-2022 12:41:01.985231,"(21.0, 46.0, 40.83333333333333)","(3.9, 4.6, 4.435294117647059)","(3.0, 3.6, 3.5700000000000003)","(5.5, 7.0, 6.6875)","(9.0, 15.0, 14.375)","(13.0, 22.0, 20.833333333333332)","(4.6, 5.3, 5.225)"
08-12-2022 12:41:05.872095,"(21.0, 44.0, 40.83333333333333)","(3.9, 4.5, 4.48125)","(3.0, 3.6, 3.5700000000000003)","(5.5, 7.0, 6.683720930232558)","(9.0, 14.0, 13.333333333333334)","(13.0, 22.0, 21.3)","(4.4, 5.3, 5.235483870967742)"
08-12-2022 12:41:08.466291,"(21.0, 44.0, 42.5)","(3.9, 4.5, 4.48125)","(3.0, 3.6, 3.461940298507463)","(5.5, 7.0, 6.699999999999999)","(9.0, 14.0, 13.5)","(13.0, 22.0, 21.3)","(4.4, 5.3, 5.018055555555556)"
08-12-2022 12:41:10.660957,"(21.0, 46.0, 42.5)","(3.9, 4.5, 4.48)","(3.0, 3.55, 3.5)","(5.5, 7.0, 6.699999999999999)","(9.0, 14.0, 13.5)","(13.0, 22.0, 21.3)","(4.4, 5.1, 5.021333333333334)"
08-12-2022 12:41:13.788084,"(21.0, 46.0, 40.0)","(3.9, 4.5, 4.48)","(3.0, 3.55, 3.5)","(5.5, 7.0, 6.699999999999999)","(9.0, 14.0, 13.857142857142858)","(13.0, 22.0, 21.3)","(4.4, 5.1, 5.021333333333334)"
08-12-2022 12:41:16.882620,"(21.0, 46.0, 43.0)","(3.9, 4.5, 4.48)","(3.0, 3.55, 3.5)","(5.5, 7.0, 6.744)","(9.0, 15.0, 14.666666666666666)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.011940298507462)"
08-12-2022 12:41:18.887238,"(21.0, 46.0, 43.0)","(3.9, 4.5, 4.48)","(3.0, 3.55, 3.5)","(5.5, 7.0, 6.744)","(9.0, 15.0, 14.666666666666666)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.021333333333334)"
08-12-2022 12:41:21.237024,"(21.0, 46.0, 43.0)","(3.9, 4.5, 4.485714285714286)","(3.0, 3.55, 3.47)","(5.5, 7.0, 6.7384615384615385)","(10.0, 16.5, 16.11111111111111)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.021333333333334)"
08-12-2022 12:41:23.222703,"(21.0, 46.0, 43.0)","(3.9, 4.5, 4.485714285714286)","(3.0, 3.55, 3.47)","(5.5, 7.0, 6.705882352941177)","(10.0, 16.5, 16.166666666666668)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.004838709677419)"
08-12-2022 12:41:26.423303,"(21.0, 46.0, 39.0)","(3.9, 4.5, 4.485714285714286)","(3.0, 3.55, 3.47)","(5.5, 7.0, 6.744)","(10.0, 16.5, 16.022727272727273)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:27.945581,"(21.0, 46.0, 39.0)","(3.9, 4.5, 4.485714285714286)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.728571428571429)","(10.0, 16.5, 14.7)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:29.386851,"(21.0, 46.0, 39.0)","(3.9, 4.5, 4.485714285714286)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.728571428571429)","(10.0, 16.5, 15.5)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:30.830922,"(21.0, 46.0, 39.0)","(3.9, 4.5, 4.485714285714286)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.728571428571429)","(10.0, 16.5, 15.5)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:32.197098,"(21.0, 46.0, 39.0)","(3.9, 4.5, 4.485714285714286)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.699999999999999)","(10.0, 16.5, 15.5)","(13.0, 23.0, 21.26923076923077)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:33.851803,"(21.0, 46.0, 39.0)","(3.9, 4.5, 4.44)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.699999999999999)","(10.0, 16.5, 15.0)","(13.0, 23.0, 20.142857142857142)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:35.392471,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.692307692307692)","(10.0, 16.5, 15.0)","(13.0, 23.0, 20.142857142857142)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:37.486337,"(21.0, 46.0, 41.5)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.716129032258064)","(10.0, 16.5, 15.0)","(13.0, 23.0, 20.142857142857142)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:39.037359,"(21.0, 46.0, 41.5)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.716129032258064)","(10.0, 16.5, 15.0)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:40.726520,"(21.0, 46.0, 41.5)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.716129032258064)","(10.0, 16.5, 15.0)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:42.256424,"(21.0, 46.0, 41.5)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.692307692307692)","(10.0, 16.5, 14.722222222222221)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:44.258643,"(21.0, 46.0, 41.5)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.692307692307692)","(10.0, 16.5, 14.722222222222221)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:45.953299,"(21.0, 46.0, 41.5)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.793103448275862)","(10.0, 16.5, 14.722222222222221)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:47.615954,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.793103448275862)","(10.0, 16.5, 14.722222222222221)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:49.004038,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.793103448275862)","(10.0, 16.5, 15.0)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:50.517127,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.793103448275862)","(10.0, 16.5, 15.0)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:52.149296,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.793103448275862)","(10.0, 16.5, 15.0)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:53.651406,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.793103448275862)","(10.0, 16.5, 15.0)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:55.067871,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.8545454545454545)","(10.0, 16.5, 15.0)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:56.405179,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.619047619047619)","(10.0, 16.5, 15.9)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:57.713838,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.462857142857143)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.619047619047619)","(10.0, 16.5, 16.071428571428573)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:41:58.992486,"(21.0, 46.0, 38.5)","(3.9, 4.6, 4.460869565217392)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.619047619047619)","(10.0, 16.5, 16.071428571428573)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:42:00.263119,"(21.0, 46.0, 38.5)","(3.9, 4.6, 4.460869565217392)","(3.0, 3.55, 3.4499999999999997)","(5.5, 7.0, 6.619047619047619)","(10.0, 16.5, 16.071428571428573)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:42:01.526102,"(21.0, 46.0, 38.5)","(3.9, 4.6, 4.460869565217392)","(3.0, 3.55, 3.4964285714285714)","(5.5, 7.0, 6.619047619047619)","(10.0, 16.5, 16.071428571428573)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:42:02.827574,"(21.0, 46.0, 38.5)","(3.9, 4.4, 4.357142857142858)","(3.0, 3.55, 3.4964285714285714)","(5.5, 7.0, 6.773584905660377)","(10.0, 16.5, 16.071428571428573)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.0046875)"
08-12-2022 12:42:04.202736,"(21.0, 46.0, 38.5)","(3.9, 4.6, 4.319672131147541)","(3.0, 3.55, 3.5083333333333333)","(5.5, 7.0, 6.8304347826086955)","(10.0, 16.5, 15.6)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:05.508724,"(21.0, 46.0, 38.5)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.5083333333333333)","(5.5, 7.0, 6.6347826086956525)","(10.0, 16.5, 16.26923076923077)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:06.849059,"(21.0, 46.0, 38.5)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.5083333333333333)","(5.5, 7.0, 6.6347826086956525)","(10.0, 16.5, 16.26923076923077)","(13.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:08.164170,"(21.0, 46.0, 38.5)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.4166666666666665)","(5.5, 7.0, 6.6347826086956525)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:09.541413,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.385294117647059)","(5.5, 7.0, 6.575)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:10.943062,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.385294117647059)","(5.5, 6.8, 6.575)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:12.271630,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.385294117647059)","(5.5, 6.8, 6.575)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:13.628324,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.385294117647059)","(5.5, 6.8, 6.575)","(10.0, 16.5, 16.227272727272727)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:15.201960,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.385294117647059)","(5.5, 6.8, 6.656)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:16.486176,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.442307692307692)","(5.5, 6.8, 6.521739130434783)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:17.872463,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.521739130434783)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:19.196449,"(21.0, 46.0, 39.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.521739130434783)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:21.106298,"(21.0, 46.0, 41.15384615384615)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.521739130434783)","(10.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:23.517761,"(21.0, 46.0, 41.15384615384615)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.521739130434783)","(10.0, 16.5, 16.333333333333332)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:25.116550,"(21.0, 46.0, 41.15384615384615)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.575)","(11.0, 16.5, 16.333333333333332)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:26.566183,"(21.0, 46.0, 34.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.496551724137931)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:28.283860,"(21.0, 46.0, 34.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.496551724137931)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:29.660372,"(21.0, 46.0, 34.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.496551724137931)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.005357142857143)"
08-12-2022 12:42:31.050558,"(21.0, 46.0, 34.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.417391304347826)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:32.382346,"(21.0, 46.0, 34.0)","(3.9, 4.6, 4.318461538461539)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.417391304347826)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:33.713522,"(21.0, 46.0, 34.0)","(3.9, 4.6, 4.322727272727272)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.417391304347826)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:35.033305,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.322727272727272)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.422857142857143)","(11.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:36.340407,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.322727272727272)","(3.0, 3.55, 3.459090909090909)","(5.5, 6.8, 6.554545454545455)","(11.0, 16.5, 16.26923076923077)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:37.855032,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.326315789473684)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.518181818181818)","(11.0, 16.5, 16.333333333333332)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:40.014716,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.326315789473684)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.528)","(11.0, 16.5, 16.333333333333332)","(14.0, 23.0, 21.0)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:41.671311,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.326315789473684)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.45)","(11.0, 16.5, 16.333333333333332)","(14.0, 23.0, 20.77777777777778)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:43.202506,"(21.0, 46.0, 36.0)","(3.9, 4.6, 4.326315789473684)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 20.5)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:44.603543,"(21.0, 46.0, 38.0)","(3.9, 4.6, 4.326315789473684)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 20.5)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:46.119932,"(21.0, 46.0, 38.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:47.468580,"(21.0, 46.0, 38.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:49.015582,"(21.0, 46.0, 33.333333333333336)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:50.385220,"(21.0, 46.0, 33.333333333333336)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:52.435440,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:53.793428,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:55.593560,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:42:58.571498,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 5.0036144578313255)"
08-12-2022 12:43:01.629406,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.323076923076923)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.6, 6.48)","(11.0, 16.5, 16.071428571428573)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:03.659113,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.323076923076923)","(3.0, 3.55, 3.4944444444444445)","(5.5, 6.8, 6.48)","(11.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:05.404171,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.323076923076923)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.8, 6.7749999999999995)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:06.758551,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.8, 6.415384615384615)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:08.007231,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.415384615384615)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:09.316339,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.366666666666666)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:10.618387,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.366666666666666)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:11.915808,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.366666666666666)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:13.144531,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.366666666666666)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:14.469328,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.366666666666666)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:15.744366,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.133333333333334)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:17.077598,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.326785714285714)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.133333333333334)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:18.403176,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.357142857142857)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.070588235294117)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:19.706408,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.357142857142857)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.070588235294117)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:20.946987,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.357142857142857)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.070588235294117)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:22.188295,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.357142857142857)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.070588235294117)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:23.431436,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.357142857142857)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.070588235294117)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:24.795759,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.357142857142857)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.070588235294117)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
