,Nando Sid,At Sea,Gotham Ethics,Feel The Magic,Queen Missile,Remembering,Outlaw Rambo
14-12-2022 13:18:05.180328,"(8.5, 19.0, 17.285714285714285)","(1.75, 1.97, 1.9249999999999998)","(26.0, 95.0, 57.4)","(3.9, 5.2, 5.0285714285714285)","(21.0, 90.0, 74.0909090909091)","(21.0, 75.0, 60.81818181818181)","(5.0, 6.4, 5.65)"
14-12-2022 13:18:06.333695,"(8.5, 19.0, 17.571428571428573)","(1.75, 1.98, 1.9695652173913043)","(26.0, 95.0, 68.14285714285714)","(3.9, 5.0, 4.92)","(21.0, 90.0, 74.0909090909091)","(21.0, 75.0, 67.57142857142857)","(5.0, 5.9, 5.610526315789474)"
14-12-2022 13:18:07.399837,"(8.5, 19.0, 17.571428571428573)","(1.75, 2.02, 2.004)","(26.0, 95.0, 69.93333333333334)","(4.0, 5.0, 4.92)","(26.0, 90.0, 74.0909090909091)","(21.0, 75.0, 67.57142857142857)","(5.0, 5.9, 5.581818181818182)"
14-12-2022 13:18:08.449858,"(9.0, 19.0, 17.571428571428573)","(1.7, 2.02, 1.9929999999999999)","(26.0, 95.0, 69.93333333333334)","(4.0, 5.0, 5.0)","(26.0, 90.0, 74.0909090909091)","(21.0, 75.0, 67.57142857142857)","(5.0, 5.9, 5.581818181818182)"
14-12-2022 13:18:09.488237,"(9.0, 19.0, 18.166666666666668)","(1.7, 1.96, 1.9577777777777778)","(26.0, 95.0, 69.93333333333334)","(4.0, 5.2, 4.733333333333333)","(26.0, 90.0, 74.0909090909091)","(21.0, 75.0, 48.666666666666664)","(5.0, 5.9, 5.610526315789474)"
14-12-2022 13:18:11.191109,"(9.0, 19.0, 17.571428571428573)","(1.7, 2.02, 1.992)","(26.0, 85.0, 62.5)","(4.0, 5.2, 4.872727272727273)","(26.0, 80.0, 59.53846153846153)","(21.0, 70.0, 51.714285714285715)","(5.0, 5.9, 5.610526315789474)"
14-12-2022 13:18:12.379890,"(9.0, 19.0, 17.571428571428573)","(1.7, 2.02, 2.013)","(26.0, 85.0, 62.5)","(4.0, 5.2, 5.0)","(26.0, 80.0, 59.53846153846153)","(21.0, 70.0, 52.93333333333334)","(5.0, 5.9, 5.763636363636364)"
14-12-2022 13:18:13.622039,"(9.0, 19.0, 18.72222222222222)","(1.7, 2.02, 1.9945454545454546)","(26.0, 85.0, 78.07692307692308)","(4.0, 5.2, 4.8769230769230765)","(26.0, 80.0, 70.28571428571428)","(21.0, 70.0, 61.625)","(5.0, 5.9, 5.9714285714285715)"
14-12-2022 13:18:14.680479,"(9.0, 19.0, 18.653846153846153)","(1.7, 2.0, 1.9945454545454546)","(26.0, 80.0, 78.07692307692308)","(4.0, 5.2, 4.8769230769230765)","(26.0, 75.0, 70.28571428571428)","(21.0, 65.0, 48.5)","(5.0, 6.4, 5.610526315789474)"
14-12-2022 13:18:15.851198,"(9.0, 19.0, 18.653846153846153)","(1.7, 2.02, 1.991111111111111)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.9, 4.685714285714286)","(26.0, 75.0, 73.05882352941177)","(21.0, 50.0, 48.5)","(5.0, 5.9, 5.610526315789474)"
14-12-2022 13:18:17.224007,"(9.0, 19.0, 18.653846153846153)","(1.7, 2.02, 1.991111111111111)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.9, 4.685714285714286)","(26.0, 75.0, 47.714285714285715)","(21.0, 50.0, 48.5)","(5.0, 5.9, 5.581818181818182)"
14-12-2022 13:18:18.554381,"(9.0, 20.0, 16.666666666666668)","(1.7, 2.02, 2.000952380952381)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.9, 4.685714285714286)","(26.0, 70.0, 54.5)","(21.0, 50.0, 49.33333333333333)","(5.0, 5.9, 5.581818181818182)"
14-12-2022 13:18:19.862419,"(9.0, 20.0, 17.75)","(1.7, 2.02, 1.9861290322580645)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.9, 4.825)","(26.0, 65.0, 54.5)","(21.0, 50.0, 60.09090909090909)","(5.0, 5.9, 5.763636363636364)"
14-12-2022 13:18:20.874592,"(9.0, 23.0, 18.0)","(1.7, 2.02, 1.9861290322580645)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.9, 4.825)","(26.0, 65.0, 48.2)","(21.0, 65.0, 60.09090909090909)","(5.0, 5.9, 5.763636363636364)"
14-12-2022 13:18:21.934432,"(9.0, 23.0, 19.25)","(1.7, 2.02, 1.9626086956521738)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.9, 4.766666666666667)","(26.0, 65.0, 48.2)","(21.0, 65.0, 60.09090909090909)","(5.0, 5.9, 5.747826086956522)"
14-12-2022 13:18:23.044152,"(9.0, 23.0, 18.0)","(1.7, 2.02, 1.9626086956521738)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.9, 4.766666666666667)","(26.0, 65.0, 48.2)","(21.0, 65.0, 59.1304347826087)","(5.0, 6.4, 5.610526315789474)"
14-12-2022 13:18:24.215292,"(9.0, 23.0, 18.227272727272727)","(1.7, 2.02, 1.9925)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.7, 4.5200000000000005)","(26.0, 65.0, 49.25)","(21.0, 65.0, 56.66666666666667)","(5.0, 5.9, 5.581818181818182)"
14-12-2022 13:18:25.421868,"(9.0, 23.0, 19.71875)","(1.7, 2.02, 1.9741666666666666)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.7, 4.485714285714286)","(26.0, 65.0, 49.25)","(21.0, 65.0, 56.66666666666667)","(5.0, 5.9, 5.610526315789474)"
14-12-2022 13:18:26.583509,"(9.0, 23.0, 18.916666666666668)","(1.7, 2.02, 1.9741666666666666)","(26.0, 80.0, 78.21428571428572)","(4.0, 4.7, 4.485714285714286)","(26.0, 65.0, 49.25)","(21.0, 65.0, 56.66666666666667)","(5.0, 5.9, 5.610526315789474)"
14-12-2022 13:18:27.719263,"(9.0, 23.0, 19.76923076923077)","(1.7, 2.02, 1.9633333333333334)","(26.0, 80.0, 77.5)","(4.0, 4.7, 4.469230769230769)","(26.0, 65.0, 56.25)","(21.0, 65.0, 58.75)","(5.0, 5.9, 5.670833333333333)"
14-12-2022 13:18:28.783480,"(9.0, 23.0, 19.76923076923077)","(1.7, 2.02, 1.966)","(26.0, 80.0, 75.65217391304347)","(4.0, 4.7, 4.5200000000000005)","(26.0, 65.0, 62.0)","(21.0, 65.0, 59.73684210526316)","(5.0, 5.9, 5.941666666666667)"
14-12-2022 13:18:29.837244,"(9.0, 23.0, 21.666666666666664)","(1.7, 2.02, 1.966)","(26.0, 80.0, 75.65217391304347)","(4.0, 4.7, 4.5200000000000005)","(26.0, 65.0, 62.0)","(21.0, 65.0, 59.73684210526316)","(5.0, 6.4, 5.941666666666667)"
14-12-2022 13:18:30.927738,"(9.0, 23.0, 21.666666666666664)","(1.7, 2.02, 1.966)","(26.0, 80.0, 75.65217391304347)","(4.0, 4.7, 4.62)","(26.0, 65.0, 62.57692307692308)","(21.0, 65.0, 59.73684210526316)","(5.0, 6.4, 6.2)"
14-12-2022 13:18:32.139343,"(9.0, 23.0, 18.285714285714285)","(1.7, 1.99, 1.9942857142857142)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.5, 4.357142857142857)","(26.0, 65.0, 61.769230769230774)","(21.0, 65.0, 60.833333333333336)","(5.0, 5.9, 5.533333333333333)"
14-12-2022 13:18:33.292389,"(9.0, 24.0, 19.125)","(1.7, 2.02, 1.99)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.5, 4.326086956521739)","(26.0, 65.0, 63.06666666666666)","(21.0, 65.0, 62.826086956521735)","(5.0, 5.9, 5.533333333333333)"
14-12-2022 13:18:34.446109,"(9.0, 24.0, 20.0)","(1.7, 2.0, 1.99)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.5, 4.394444444444445)","(26.0, 70.0, 63.06666666666666)","(21.0, 65.0, 62.826086956521735)","(5.0, 5.9, 5.533333333333333)"
14-12-2022 13:18:35.590552,"(9.0, 24.0, 23.38888888888889)","(1.7, 2.0, 1.99)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.7, 4.394444444444445)","(26.0, 70.0, 63.06666666666666)","(21.0, 65.0, 62.826086956521735)","(5.0, 5.9, 5.533333333333333)"
14-12-2022 13:18:36.715193,"(9.0, 24.0, 23.285714285714285)","(1.7, 2.0, 1.975)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.7, 4.394444444444445)","(26.0, 70.0, 63.06666666666666)","(21.0, 65.0, 45.111111111111114)","(5.0, 5.9, 5.888888888888889)"
14-12-2022 13:18:37.892946,"(9.0, 24.0, 23.25)","(1.7, 1.98, 1.9764285714285714)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.7, 4.394444444444445)","(26.0, 70.0, 63.37931034482759)","(21.0, 70.0, 45.111111111111114)","(5.0, 6.2, 5.791666666666667)"
14-12-2022 13:18:39.071884,"(9.0, 24.0, 23.7)","(1.7, 1.97, 1.9764285714285714)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.7, 4.394444444444445)","(26.0, 70.0, 63.37931034482759)","(21.0, 70.0, 48.333333333333336)","(5.0, 6.2, 5.5875)"
14-12-2022 13:18:40.181979,"(9.0, 24.0, 23.205882352941178)","(1.7, 1.98, 1.9764285714285714)","(26.0, 85.0, 82.6923076923077)","(4.0, 4.7, 4.530769230769231)","(26.0, 70.0, 63.37931034482759)","(21.0, 70.0, 54.31578947368421)","(5.0, 6.2, 5.59375)"
14-12-2022 13:18:41.298980,"(9.0, 24.0, 21.923076923076923)","(1.7, 1.96, 1.9346774193548386)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.7, 4.4)","(26.0, 70.0, 63.37931034482759)","(21.0, 55.0, 54.31578947368421)","(5.0, 5.8, 5.8)"
14-12-2022 13:18:42.468528,"(9.0, 24.0, 21.84)","(1.7, 1.95, 1.9341666666666666)","(26.0, 85.0, 82.27272727272727)","(4.0, 4.7, 4.4411764705882355)","(26.0, 70.0, 63.37931034482759)","(21.0, 55.0, 54.31578947368421)","(5.0, 6.4, 5.825)"
14-12-2022 13:18:43.604106,"(9.0, 24.0, 21.84)","(1.7, 1.94, 1.9337777777777778)","(26.0, 85.0, 75.0)","(4.0, 4.7, 4.4411764705882355)","(26.0, 70.0, 63.37931034482759)","(21.0, 55.0, 54.31578947368421)","(5.0, 6.4, 5.917857142857143)"
14-12-2022 13:18:44.617274,"(9.0, 24.0, 21.84)","(1.7, 1.93, 1.9284999999999999)","(26.0, 95.0, 85.0)","(4.0, 4.8, 4.457894736842105)","(26.0, 70.0, 63.37931034482759)","(21.0, 55.0, 54.31578947368421)","(5.0, 6.4, 5.911111111111111)"
14-12-2022 13:18:45.668964,"(9.0, 24.0, 21.517241379310345)","(1.7, 1.92, 1.9194871794871795)","(26.0, 95.0, 78.63636363636364)","(4.0, 4.8, 4.457894736842105)","(26.0, 70.0, 63.37931034482759)","(21.0, 55.0, 48.333333333333336)","(5.0, 6.4, 5.970731707317073)"
14-12-2022 13:18:46.768368,"(9.0, 24.0, 21.88235294117647)","(1.7, 1.92, 1.895)","(26.0, 95.0, 78.63636363636364)","(4.0, 4.8, 4.457894736842105)","(26.0, 70.0, 63.37931034482759)","(21.0, 70.0, 48.333333333333336)","(5.0, 6.4, 5.970731707317073)"
14-12-2022 13:18:47.901109,"(9.0, 24.0, 21.88235294117647)","(1.7, 1.92, 1.885)","(26.0, 95.0, 83.75)","(4.0, 4.8, 4.556)","(26.0, 70.0, 63.37931034482759)","(21.0, 70.0, 50.0)","(5.0, 6.4, 6.105882352941176)"
14-12-2022 13:18:49.109687,"(9.0, 24.0, 22.153846153846153)","(1.7, 1.92, 1.8975)","(26.0, 95.0, 73.57142857142857)","(4.0, 4.6, 4.6125)","(26.0, 70.0, 63.37931034482759)","(21.0, 55.0, 54.31578947368421)","(5.0, 6.2, 6.089473684210526)"
14-12-2022 13:18:50.307351,"(9.0, 24.0, 22.153846153846153)","(1.7, 1.9, 1.8883333333333332)","(26.0, 95.0, 87.1875)","(4.0, 4.8, 4.55625)","(26.0, 70.0, 63.37931034482759)","(21.0, 55.0, 54.31578947368421)","(5.0, 6.2, 6.089473684210526)"
14-12-2022 13:18:51.699499,"(9.0, 24.0, 22.545454545454547)","(1.7, 1.89, 1.886)","(26.0, 95.0, 87.1875)","(4.0, 4.8, 4.6)","(26.0, 70.0, 61.75)","(21.0, 55.0, 54.31578947368421)","(5.0, 6.2, 6.089473684210526)"
14-12-2022 13:18:52.947934,"(9.0, 24.0, 22.545454545454547)","(1.7, 1.89, 1.886)","(26.0, 95.0, 87.1875)","(4.0, 4.8, 4.766666666666667)","(26.0, 70.0, 63.172413793103445)","(21.0, 55.0, 54.31578947368421)","(5.0, 6.2, 6.160869565217392)"
14-12-2022 13:18:54.341506,"(11.0, 24.0, 22.814814814814817)","(1.65, 1.89, 1.866511627906977)","(31.0, 95.0, 105.71428571428572)","(3.8, 4.8, 4.757142857142857)","(26.0, 70.0, 60.0)","(26.0, 55.0, 55.5)","(5.0, 6.4, 6.16)"
14-12-2022 13:18:55.758811,"(11.0, 24.0, 22.666666666666668)","(1.65, 1.87, 1.8671698113207549)","(31.0, 120.0, 98.57142857142857)","(3.8, 4.8, 4.757142857142857)","(26.0, 70.0, 65.83333333333333)","(26.0, 65.0, 53.02173913043478)","(5.0, 6.4, 6.282352941176471)"
14-12-2022 13:18:57.130181,"(11.0, 24.0, 22.666666666666668)","(1.65, 1.87, 1.8791836734693876)","(31.0, 120.0, 98.57142857142857)","(3.8, 4.8, 4.68)","(26.0, 70.0, 56.666666666666664)","(26.0, 65.0, 52.333333333333336)","(5.0, 6.4, 6.129411764705883)"
14-12-2022 13:18:58.437578,"(11.0, 24.0, 22.933333333333334)","(1.65, 1.88, 1.862142857142857)","(31.0, 120.0, 100.0)","(3.8, 4.7, 4.826666666666666)","(26.0, 70.0, 60.526315789473685)","(26.0, 65.0, 51.7)","(5.0, 6.2, 6.76)"
14-12-2022 13:18:59.911383,"(11.0, 24.0, 24.6)","(1.65, 1.77, 1.873076923076923)","(31.0, 120.0, 112.10526315789474)","(3.8, 4.9, 4.675)","(26.0, 70.0, 66.78571428571428)","(26.0, 65.0, 55.285714285714285)","(5.0, 6.8, 6.6461538461538465)"
14-12-2022 13:19:01.497679,"(11.0, 25.0, 24.6)","(1.65, 1.88, 1.8548)","(31.0, 120.0, 98.46153846153847)","(3.8, 4.8, 4.668)","(26.0, 70.0, 64.8076923076923)","(26.0, 65.0, 55.285714285714285)","(5.0, 6.8, 6.79322033898305)"
14-12-2022 13:19:02.858939,"(11.0, 25.0, 24.6)","(1.65, 1.88, 1.850923076923077)","(31.0, 120.0, 102.85714285714286)","(3.8, 4.8, 4.588235294117647)","(26.0, 70.0, 67.75)","(26.0, 65.0, 55.285714285714285)","(5.0, 6.8, 6.852631578947368)"
14-12-2022 13:19:04.162445,"(11.0, 25.0, 24.6)","(1.65, 1.88, 1.8342857142857143)","(31.0, 120.0, 102.85714285714286)","(3.8, 4.8, 4.5354838709677425)","(26.0, 70.0, 67.75)","(26.0, 65.0, 54.53846153846154)","(5.0, 7.0, 6.766666666666667)"
14-12-2022 13:19:05.377277,"(11.0, 25.0, 24.612903225806452)","(1.65, 1.88, 1.8342857142857143)","(31.0, 120.0, 102.85714285714286)","(3.8, 4.7, 4.544444444444444)","(26.0, 70.0, 66.5909090909091)","(26.0, 65.0, 52.58620689655172)","(5.0, 7.0, 6.596551724137931)"
14-12-2022 13:19:06.702099,"(11.0, 25.0, 24.6)","(1.65, 1.85, 1.836)","(31.0, 120.0, 102.85714285714286)","(3.8, 4.7, 4.544444444444444)","(26.0, 70.0, 66.08695652173913)","(26.0, 65.0, 57.592592592592595)","(5.0, 6.6, 6.73)"
14-12-2022 13:19:08.022521,"(11.0, 25.0, 24.555555555555557)","(1.65, 1.84, 1.836)","(31.0, 120.0, 102.85714285714286)","(3.8, 4.7, 4.388888888888888)","(26.0, 70.0, 67.35294117647058)","(26.0, 65.0, 53.94736842105263)","(5.0, 7.0, 6.233333333333333)"
14-12-2022 13:19:09.291220,"(12.0, 25.0, 24.57894736842105)","(1.6, 1.85, 1.8335714285714286)","(41.0, 120.0, 102.85714285714286)","(3.7, 4.7, 4.478260869565218)","(31.0, 70.0, 66.05263157894737)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.0, 6.425641025641026)"
14-12-2022 13:19:10.560439,"(12.0, 25.0, 24.68)","(1.6, 1.84, 1.8335714285714286)","(41.0, 120.0, 102.85714285714286)","(3.7, 4.7, 4.487500000000001)","(31.0, 70.0, 66.05263157894737)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.0, 6.757142857142857)"
14-12-2022 13:19:11.867573,"(12.0, 25.0, 24.733333333333334)","(1.6, 1.83, 1.826923076923077)","(41.0, 120.0, 110.0)","(3.7, 4.7, 4.487500000000001)","(31.0, 70.0, 66.05263157894737)","(26.0, 55.0, 52.77777777777778)","(5.0, 6.8, 6.757142857142857)"
14-12-2022 13:19:13.094838,"(12.0, 27.0, 26.4)","(1.6, 1.83, 1.826923076923077)","(41.0, 120.0, 112.94117647058823)","(3.7, 4.7, 4.478260869565218)","(31.0, 70.0, 67.95454545454545)","(26.0, 55.0, 52.77777777777778)","(5.0, 6.8, 6.757142857142857)"
14-12-2022 13:19:14.350307,"(12.0, 27.0, 26.076923076923077)","(1.6, 1.83, 1.826923076923077)","(41.0, 120.0, 102.5)","(3.7, 4.7, 4.478260869565218)","(31.0, 70.0, 67.41379310344828)","(26.0, 55.0, 53.57142857142857)","(5.0, 6.8, 6.44)"
14-12-2022 13:19:15.524315,"(12.0, 27.0, 26.076923076923077)","(1.6, 1.85, 1.846)","(41.0, 120.0, 102.5)","(3.7, 4.7, 4.466666666666667)","(31.0, 70.0, 68.33333333333333)","(26.0, 55.0, 53.57142857142857)","(5.0, 6.8, 6.964705882352941)"
14-12-2022 13:19:16.711417,"(12.0, 27.0, 25.6875)","(1.6, 1.84, 1.8381818181818184)","(41.0, 120.0, 115.0)","(3.7, 4.6, 4.453333333333333)","(31.0, 70.0, 67.0)","(26.0, 55.0, 52.77777777777778)","(5.0, 7.0, 6.771428571428571)"
14-12-2022 13:19:18.000925,"(12.0, 27.0, 25.6875)","(1.6, 1.84, 1.838)","(41.0, 120.0, 116.81818181818181)","(3.7, 4.6, 4.453333333333333)","(31.0, 70.0, 65.9090909090909)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.0, 6.709090909090909)"
14-12-2022 13:19:19.214171,"(12.0, 27.0, 24.9)","(1.6, 1.84, 1.8333333333333335)","(41.0, 120.0, 116.81818181818181)","(3.7, 4.6, 4.453333333333333)","(31.0, 70.0, 65.9090909090909)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.0, 6.788235294117647)"
14-12-2022 13:19:20.479946,"(12.0, 27.0, 25.833333333333332)","(1.6, 1.83, 1.8283333333333334)","(41.0, 120.0, 116.81818181818181)","(3.7, 4.6, 4.466666666666667)","(31.0, 70.0, 68.33333333333333)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.0, 6.742105263157894)"
14-12-2022 13:19:21.609584,"(12.0, 27.0, 26.08695652173913)","(1.6, 1.82, 1.81875)","(41.0, 120.0, 117.5)","(3.7, 4.6, 4.514285714285714)","(31.0, 70.0, 65.9090909090909)","(26.0, 55.0, 52.77777777777778)","(5.0, 7.2, 6.76551724137931)"
14-12-2022 13:19:22.730967,"(12.0, 27.0, 26.08695652173913)","(1.6, 1.82, 1.818421052631579)","(41.0, 120.0, 117.5)","(3.7, 4.6, 4.425000000000001)","(31.0, 70.0, 66.25)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.2, 6.905882352941177)"
14-12-2022 13:19:23.959968,"(12.0, 27.0, 26.08695652173913)","(1.6, 1.83, 1.8185714285714287)","(41.0, 120.0, 117.5)","(3.7, 4.5, 4.425000000000001)","(31.0, 70.0, 67.85714285714286)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.0, 6.709090909090909)"
14-12-2022 13:19:25.180113,"(12.0, 27.0, 26.526315789473685)","(1.6, 1.82, 1.8185714285714287)","(41.0, 120.0, 117.5)","(3.7, 4.5, 4.425000000000001)","(31.0, 70.0, 67.85714285714286)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.2, 6.709090909090909)"
14-12-2022 13:19:26.416845,"(12.0, 27.0, 26.08695652173913)","(1.6, 1.84, 1.832857142857143)","(41.0, 120.0, 117.5)","(3.7, 4.5, 4.425000000000001)","(31.0, 70.0, 67.85714285714286)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.2, 6.96)"
14-12-2022 13:19:27.679374,"(12.0, 27.0, 26.08695652173913)","(1.6, 1.84, 1.8378571428571429)","(41.0, 120.0, 117.6923076923077)","(3.7, 4.5, 4.425000000000001)","(31.0, 70.0, 67.0)","(26.0, 55.0, 52.77777777777778)","(5.0, 7.0, 6.96)"
14-12-2022 13:19:28.815683,"(12.0, 27.0, 26.08695652173913)","(1.6, 1.82, 1.8192857142857144)","(41.0, 120.0, 118.23529411764706)","(3.7, 4.5, 4.444444444444445)","(31.0, 70.0, 66.25)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.2, 6.707142857142857)"
14-12-2022 13:19:29.952000,"(12.0, 27.0, 25.736842105263158)","(1.6, 1.82, 1.835)","(41.0, 120.0, 112.85714285714286)","(3.7, 4.5, 4.533333333333333)","(31.0, 70.0, 67.85714285714286)","(26.0, 55.0, 53.57142857142857)","(5.0, 7.0, 6.76)"
14-12-2022 13:19:31.030064,"(12.0, 27.0, 25.736842105263158)","(1.6, 1.84, 1.83)","(41.0, 120.0, 112.85714285714286)","(3.7, 4.6, 4.41764705882353)","(31.0, 70.0, 66.875)","(26.0, 55.0, 52.77777777777778)","(5.0, 7.0, 6.711111111111111)"
14-12-2022 13:19:32.205926,"(12.0, 27.0, 26.0)","(1.6, 1.85, 1.8336363636363637)","(41.0, 120.0, 111.17647058823529)","(3.7, 4.5, 4.41764705882353)","(31.0, 70.0, 66.875)","(26.0, 55.0, 52.77777777777778)","(5.0, 6.8, 6.711111111111111)"
14-12-2022 13:19:33.466515,"(12.0, 27.0, 26.0)","(1.6, 1.85, 1.8336363636363637)","(41.0, 120.0, 111.17647058823529)","(3.7, 4.5, 4.41764705882353)","(31.0, 70.0, 66.875)","(26.0, 55.0, 53.57142857142857)","(5.0, 6.8, 6.685714285714285)"
14-12-2022 13:19:34.717967,"(12.0, 22.0, 21.4)","(1.6, 1.86, 1.8523076923076924)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.4363636363636365)","(31.0, 70.0, 67.95454545454545)","(26.0, 70.0, 53.125)","(5.0, 6.8, 6.733333333333333)"
14-12-2022 13:19:35.879431,"(12.0, 22.0, 21.333333333333332)","(1.6, 1.86, 1.8523076923076924)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.444444444444445)","(31.0, 70.0, 66.875)","(26.0, 70.0, 56.25)","(5.0, 6.8, 6.685714285714285)"
14-12-2022 13:19:36.964508,"(14.0, 22.0, 21.5)","(1.6, 1.85, 1.8462500000000002)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.484210526315789)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 56.25)","(5.0, 6.8, 6.723076923076923)"
14-12-2022 13:19:38.161555,"(14.0, 22.0, 21.285714285714285)","(1.6, 1.84, 1.8203448275862069)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.504347826086956)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 53.7037037037037)","(5.0, 7.0, 6.828571428571428)"
14-12-2022 13:19:39.350850,"(14.0, 22.0, 21.285714285714285)","(1.6, 1.83, 1.8203448275862069)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.504347826086956)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 53.7037037037037)","(5.0, 7.0, 6.76)"
14-12-2022 13:19:40.540361,"(14.0, 22.0, 21.2)","(1.6, 1.83, 1.8325454545454547)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.466666666666667)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 56.25)","(5.0, 6.8, 6.76)"
14-12-2022 13:19:41.784570,"(14.0, 22.0, 21.2)","(1.6, 1.85, 1.8325454545454547)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.484210526315789)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 53.7037037037037)","(5.0, 6.8, 6.699999999999999)"
14-12-2022 13:19:43.035465,"(14.0, 22.0, 21.294117647058822)","(1.6, 1.84, 1.8279245283018868)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.512)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 58.214285714285715)","(5.0, 6.8, 6.714285714285714)"
14-12-2022 13:19:44.239376,"(14.0, 22.0, 21.294117647058822)","(1.6, 1.84, 1.8279245283018868)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.430769230769231)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.8, 6.75)"
14-12-2022 13:19:45.342599,"(14.0, 22.0, 21.294117647058822)","(1.6, 1.85, 1.8357142857142859)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.425000000000001)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.8, 6.7384615384615385)"
14-12-2022 13:19:46.372922,"(14.0, 22.0, 20.285714285714285)","(1.6, 1.85, 1.838888888888889)","(41.0, 120.0, 112.1875)","(3.7, 4.6, 4.425000000000001)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 7.0, 6.711111111111111)"
14-12-2022 13:19:47.635133,"(14.0, 22.0, 20.2)","(1.6, 1.86, 1.8522916666666667)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.444444444444445)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 7.0, 6.766666666666667)"
14-12-2022 13:19:48.878409,"(14.0, 22.0, 20.2)","(1.6, 1.86, 1.867037037037037)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.428571428571429)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.8, 6.711111111111111)"
14-12-2022 13:19:50.329146,"(14.0, 22.0, 20.285714285714285)","(1.6, 1.87, 1.8675000000000002)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.425000000000001)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 7.0, 6.7555555555555555)"
14-12-2022 13:19:51.815921,"(14.0, 22.0, 20.25)","(1.6, 1.87, 1.866)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.425000000000001)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 7.0, 6.661538461538461)"
14-12-2022 13:19:53.012641,"(14.0, 21.0, 19.833333333333332)","(1.6, 1.87, 1.863913043478261)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.425000000000001)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 7.0, 6.735294117647059)"
14-12-2022 13:19:54.070243,"(14.0, 21.0, 19.833333333333332)","(1.6, 1.88, 1.87)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.4222222222222225)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 7.0, 6.418181818181819)"
14-12-2022 13:19:55.223417,"(14.0, 21.0, 20.333333333333332)","(1.6, 1.88, 1.864)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.4222222222222225)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.484210526315789)"
