,Violetta Gift,La Perriere,Kimora Saffi,Leanne Leeann,Keayang Xena,Copacabana,Kyvalleyhoneybunny
11-01-2023 18:16:23.187786,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:24.381609,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:25.630257,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:26.876486,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:28.098291,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:29.338716,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:30.562910,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:31.843847,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:33.101034,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:34.410896,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:35.591625,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:36.681869,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:37.834071,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:39.031930,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:40.287980,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:41.510707,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.8)","(4.2, 6.0, 5.3)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8)","(5.0, 7.4, 6.45)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:42.753632,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.4, 6.55)","(4.2, 6.0, 5.35)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.81)","(5.0, 7.4, 6.766666666666667)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:43.888685,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.2, 6.55)","(4.2, 6.0, 5.35)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.81)","(5.0, 7.4, 6.766666666666667)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:45.169720,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.2, 6.55)","(4.2, 6.0, 5.35)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.81)","(5.0, 7.4, 6.766666666666667)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:46.373650,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.2, 6.55)","(4.2, 6.0, 5.35)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.81)","(5.0, 7.4, 6.766666666666667)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:47.587796,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.2, 6.55)","(4.2, 6.0, 5.35)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.81)","(5.0, 7.4, 6.766666666666667)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:48.673986,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.2, 6.55)","(4.2, 6.0, 5.35)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.81)","(5.0, 7.4, 6.766666666666667)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:49.953735,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.2, 6.55)","(4.2, 6.0, 5.35)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.81)","(5.0, 7.4, 6.766666666666667)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:51.121848,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.2, 6.55)","(4.2, 6.0, 5.35)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:52.390323,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:53.891184,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:55.191704,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:56.685813,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:58.040615,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:16:59.253468,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:00.514485,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:01.592564,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:02.646341,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:03.840862,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:05.049816,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:06.285256,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:07.483330,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:08.687819,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:10.124069,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:11.265054,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:12.490212,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:13.565296,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:14.708671,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:15.748143,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.8200000000000003)","(5.0, 7.4, 6.5)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:16.751811,"(18.0, 38.0, 34.92857142857143)","(5.0, 8.0, 6.666666666666667)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:17.839137,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.45)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:19.003343,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.45)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:20.234080,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.45)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:21.476693,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.45)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:22.658827,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.45)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:23.758360,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.45)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:24.791169,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.45)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:25.829606,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.45)","(4.2, 6.0, 5.4)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.84)","(5.0, 7.4, 6.550000000000001)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:27.013169,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.8, 6.6)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:28.063974,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:29.028131,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:30.128858,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:31.242326,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:32.401392,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:33.747950,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:35.080689,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:36.248866,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:37.433766,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:38.609842,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:39.681444,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:40.700154,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:41.837576,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:42.926604,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:44.081850,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:45.137959,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:46.113414,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:47.232588,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:48.403725,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:49.548656,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:50.506713,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:51.562522,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:52.671580,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:53.848179,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:54.967502,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:56.002969,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.533333333333333)","(4.2, 6.0, 5.45)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.85)","(5.0, 7.4, 6.6)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:57.152385,"(18.0, 38.0, 34.92857142857143)","(5.0, 7.6, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:58.167200,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:17:59.222984,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:00.449722,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:01.467728,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:02.599078,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:03.756411,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:04.841121,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:05.938386,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:07.025215,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:08.257025,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:09.456897,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:10.535325,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:11.595437,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:12.564228,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:13.643823,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:14.875374,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:15.965232,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:17.129038,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:18.264137,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
11-01-2023 18:18:19.424851,"(18.0, 38.0, 24.0)","(5.0, 7.4, 6.35)","(4.2, 6.0, 5.5)","(7.5, 9.8, 8.9)","(2.5, 2.96, 2.86)","(5.0, 7.4, 6.7)","(12.0, 15.5, 14.375)"
