,Alecia,Devante,Foxtrot Tango,Halwes,Mohinga Chase
11-01-2023 12:32:34.282404,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:35.118887,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:36.042295,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:37.024816,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:37.932151,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:38.734159,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:39.742820,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:40.715814,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:41.613086,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.986451612903226)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:42.497508,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:43.519270,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:44.549497,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:45.469365,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:46.739915,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:47.965152,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:48.953150,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:50.146398,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:51.303637,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:52.343046,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:53.432157,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:54.463288,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:55.425726,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:56.446535,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:57.464813,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:58.528438,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:32:59.437584,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:00.396877,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:01.371069,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:02.342090,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:03.353977,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:04.337086,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:05.360846,"(4.6, 7.4, 4.92)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:06.341556,"(4.6, 7.4, 4.92)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:07.313068,"(4.6, 7.4, 4.92)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:08.275895,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:09.338794,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:10.295620,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:11.145779,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:12.185698,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:13.213749,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:14.215705,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:15.108904,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:16.076528,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:17.069007,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:17.984153,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:19.010479,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:19.969084,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:21.093319,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:22.135822,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:23.212523,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:24.084662,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:25.174174,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:26.263581,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:27.314135,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:28.282540,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:29.337656,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:30.370147,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:31.542077,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:32.571645,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:33.542890,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:34.433327,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:35.465610,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:36.401695,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(17.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:37.370358,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:38.373306,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:39.431032,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:40.696418,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:41.599180,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:42.692999,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:43.803774,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:44.797754,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:45.862441,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:46.864783,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 29.61111111111111)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:47.807346,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:48.806337,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:49.896867,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:51.087021,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:52.171344,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:53.261617,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:54.333431,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:55.379841,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:56.329302,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:57.268607,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:58.319820,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:33:59.324688,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:34:00.198631,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:34:01.140550,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 27.5625)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.45)"
11-01-2023 12:34:02.203636,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.930769230769231)"
11-01-2023 12:34:03.278870,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.930769230769231)"
11-01-2023 12:34:04.359128,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 11.930769230769231)"
11-01-2023 12:34:05.393630,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:06.439240,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:07.731219,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:08.731404,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:09.937436,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 1.9511627906976745)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:11.134914,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:12.332562,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:13.616824,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:14.911665,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:16.347539,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:17.626138,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:18.852221,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:19.930310,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:20.941733,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:21.964990,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:23.036611,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:24.055310,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:25.078120,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:26.095854,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:27.032664,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:28.077396,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:29.410564,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:30.608858,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:31.557213,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:32.573383,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:33.606582,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:34.641933,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 30.266666666666666)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:35.676191,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 46.0, 32.541666666666664)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:36.796386,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 44.0, 32.541666666666664)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:37.943238,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 44.0, 32.541666666666664)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:38.971833,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 44.0, 32.541666666666664)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
11-01-2023 12:34:40.116446,"(4.6, 7.2, 5.957142857142857)","(1.85, 2.42, 2.077777777777778)","(18.0, 44.0, 32.541666666666664)","(3.5, 5.6, 3.6476190476190475)","(6.5, 16.5, 10.68)"
