,Chillout Cookie,Shim Girl,Coach Beard,Inga Zach,Foxtrot Tango,Go Gigi Go,Inga Lenny
14-12-2022 13:47:40.870919,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.559375)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:47:41.851236,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.559375)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:47:42.901031,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.559375)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:47:44.049547,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.559375)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:47:45.212325,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.146153846153847)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:46.383423,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.146153846153847)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:47.544856,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.146153846153847)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:48.633970,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:49.806449,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:50.973697,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:52.070715,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:53.391534,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:54.651769,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:55.881694,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:57.202537,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:58.471526,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:47:59.659369,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:00.730506,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:01.759741,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:02.870795,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.83235294117647)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:04.028103,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.83235294117647)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:05.146509,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.758064516129032)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:06.249627,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:07.445580,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:08.616929,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:09.877848,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:11.061449,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 46.5625)"
14-12-2022 13:48:12.233839,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.75)"
14-12-2022 13:48:13.309251,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.75)"
14-12-2022 13:48:14.495522,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.75)"
14-12-2022 13:48:15.628815,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.75)"
14-12-2022 13:48:17.041906,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.75)"
14-12-2022 13:48:18.185897,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.75)"
14-12-2022 13:48:19.185512,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.75)"
14-12-2022 13:48:20.206666,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.548)","(6.0, 12.5, 10.314285714285713)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.75)"
14-12-2022 13:48:21.303204,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.768965517241379)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:22.382317,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.768965517241379)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:23.507187,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.768965517241379)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:24.698689,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.768965517241379)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:25.835103,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.768965517241379)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:26.998792,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:28.131938,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:29.382879,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:30.725206,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 10.615625)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:31.835068,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:32.863213,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:34.000650,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:35.198000,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:36.327281,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 15.466666666666667)","(18.0, 60.0, 33.125)"
14-12-2022 13:48:37.473750,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:38.608814,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:39.802593,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:40.885658,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:42.010734,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:43.168594,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:44.256722,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:45.449673,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 5.164864864864865)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:46.822787,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:47.998996,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:49.304880,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:50.507375,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:51.772485,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:52.952647,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:54.149007,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:55.280534,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:56.281425,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:57.455598,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:58.575443,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:48:59.745505,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:00.848998,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:01.916449,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:03.011014,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:04.080642,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:05.242494,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:06.373448,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:07.436876,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:08.645332,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:09.872181,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:11.153908,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:12.400017,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:13.496595,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:14.694884,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:15.948226,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:17.393171,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:18.599771,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:19.975653,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:21.267155,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 6.38)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:22.431574,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.673529411764704)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:23.500895,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.673529411764704)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:24.806617,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.673529411764704)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
14-12-2022 13:49:26.053060,"(3.9, 6.2, 5.115384615384615)","(6.5, 12.0, 10.405714285714286)","(3.9, 6.6, 4.3304347826086955)","(6.0, 12.5, 10.673529411764704)","(3.1, 6.0, 3.7319999999999998)","(10.0, 18.5, 17.3375)","(18.0, 60.0, 41.875)"
