,Hartley Bale,Bollard Bobby,Line And Length,Bank On Frankie,Victory Heist,Aston Stout
09-01-2023 17:01:03.629137,"(1.8, 1.9, 1.8475000000000001)","(15.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(20.0, 44.0, 37.523809523809526)","(3.6, 5.3, 5.119354838709677)"
09-01-2023 17:01:04.755208,"(1.8, 1.9, 1.8475000000000001)","(15.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(20.0, 44.0, 37.523809523809526)","(3.6, 5.3, 5.119354838709677)"
09-01-2023 17:01:05.921748,"(1.8, 1.9, 1.8475000000000001)","(15.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(20.0, 44.0, 37.523809523809526)","(3.6, 5.3, 5.119354838709677)"
09-01-2023 17:01:07.167020,"(1.8, 1.9, 1.8475000000000001)","(15.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(20.0, 44.0, 37.523809523809526)","(3.6, 5.3, 5.119354838709677)"
09-01-2023 17:01:08.630154,"(1.8, 1.89, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:10.249186,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:11.660963,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:12.831662,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:13.829735,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:14.813301,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:15.789467,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:16.878336,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:17.901670,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:18.873541,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:19.963332,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:21.013301,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:22.055014,"(1.8, 1.88, 1.8329411764705883)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:23.112341,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:24.131690,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.083333333333333)"
09-01-2023 17:01:25.136534,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.2)"
09-01-2023 17:01:26.163516,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.2)"
09-01-2023 17:01:27.116046,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.2)"
09-01-2023 17:01:27.999261,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.2)"
09-01-2023 17:01:28.880687,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.2)"
09-01-2023 17:01:29.811051,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.2)"
09-01-2023 17:01:30.731435,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.2)"
09-01-2023 17:01:31.691098,"(1.8, 1.88, 1.8311111111111111)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.2)"
09-01-2023 17:01:32.620279,"(1.8, 1.87, 1.8306250000000002)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:33.587933,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:34.525936,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:35.518357,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:36.441066,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:37.405297,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:38.407476,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:39.419255,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:40.393036,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:41.302106,"(1.8, 1.86, 1.8381818181818184)","(16.0, 55.0, 50.5)","(8.0, 17.0, 15.214285714285714)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:42.231340,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 15.75)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:43.260967,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.285714285714285)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:44.504131,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:45.619249,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:46.816362,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:47.920808,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:48.945532,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.222222222222222)"
09-01-2023 17:01:49.986954,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.25)"
09-01-2023 17:01:51.017160,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.25)"
09-01-2023 17:01:52.088249,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.25)"
09-01-2023 17:01:53.149586,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.25)"
09-01-2023 17:01:54.243658,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.127272727272727)","(21.0, 44.0, 34.857142857142854)","(3.7, 5.4, 5.25)"
09-01-2023 17:01:55.246712,"(1.8, 1.86, 1.8381818181818184)","(16.0, 60.0, 50.666666666666664)","(8.0, 17.0, 16.375)","(5.5, 6.2, 6.425)","(21.0, 44.0, 36.888888888888886)","(3.7, 5.4, 5.266666666666667)"
09-01-2023 17:01:56.342919,"(1.8, 1.86, 1.8320689655172415)","(16.0, 60.0, 53.0)","(8.0, 18.0, 17.192307692307693)","(5.5, 6.6, 6.090909090909091)","(21.0, 44.0, 30.666666666666668)","(3.7, 5.6, 5.266666666666667)"
09-01-2023 17:01:57.567178,"(1.8, 1.86, 1.83)","(16.0, 60.0, 53.0)","(8.0, 18.0, 15.75)","(5.5, 7.0, 6.482352941176471)","(21.0, 44.0, 30.666666666666668)","(3.7, 5.6, 5.266666666666667)"
09-01-2023 17:01:58.671514,"(1.8, 1.85, 1.8271428571428572)","(16.0, 60.0, 53.0)","(8.0, 18.0, 16.125)","(5.5, 7.0, 6.2)","(21.0, 44.0, 30.666666666666668)","(3.7, 5.6, 5.266666666666667)"
09-01-2023 17:01:59.618467,"(1.8, 1.85, 1.8216129032258066)","(16.0, 60.0, 53.0)","(8.0, 18.0, 16.125)","(5.5, 7.0, 6.2)","(21.0, 44.0, 36.5)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:00.522634,"(1.8, 1.84, 1.8333333333333335)","(16.0, 60.0, 53.0)","(8.0, 19.0, 16.083333333333332)","(5.5, 7.0, 6.24)","(21.0, 44.0, 36.5)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:01.429203,"(1.8, 1.84, 1.8129032258064517)","(16.0, 60.0, 53.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 36.5)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:02.394736,"(1.8, 1.84, 1.8115625)","(16.0, 60.0, 53.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:03.355084,"(1.8, 1.84, 1.8115625)","(16.0, 60.0, 53.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:04.263443,"(1.8, 1.84, 1.8115625)","(16.0, 60.0, 53.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:05.243457,"(1.8, 1.84, 1.8115625)","(16.0, 60.0, 53.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:06.223632,"(1.8, 1.84, 1.8115625)","(16.0, 60.0, 53.0)","(8.0, 19.0, 16.9)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:07.182704,"(1.8, 1.84, 1.8115625)","(16.0, 60.0, 53.0)","(8.0, 19.0, 16.9)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:08.132392,"(1.8, 1.84, 1.8115625)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.9)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:09.132439,"(1.8, 1.84, 1.8115625)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.9)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.24)"
09-01-2023 17:02:10.164802,"(1.8, 1.84, 1.8115625)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.2)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.28)"
09-01-2023 17:02:11.235329,"(1.8, 1.84, 1.8115625)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.2)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.28)"
09-01-2023 17:02:12.383126,"(1.8, 1.84, 1.8115625)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.2)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.28)"
09-01-2023 17:02:13.528557,"(1.8, 1.84, 1.8115625)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.2)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.5125)"
09-01-2023 17:02:14.689465,"(1.8, 1.84, 1.8115625)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.2)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.485714285714286)"
09-01-2023 17:02:15.756506,"(1.8, 1.83, 1.758)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.2)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.485714285714286)"
09-01-2023 17:02:16.869669,"(1.8, 1.82, 1.788)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.485714285714286)"
09-01-2023 17:02:17.988260,"(1.8, 1.82, 1.815)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.485714285714286)"
09-01-2023 17:02:19.015405,"(1.8, 1.82, 1.815)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.276923076923077)"
09-01-2023 17:02:20.036245,"(1.8, 1.82, 1.815)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.5)","(5.5, 7.0, 6.266666666666667)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.221739130434782)"
09-01-2023 17:02:21.064658,"(1.8, 1.82, 1.8133333333333335)","(16.0, 70.0, 50.0)","(8.0, 19.0, 16.9)","(5.5, 7.0, 6.2250000000000005)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.333333333333333)"
09-01-2023 17:02:22.054484,"(1.8, 1.8, 1.796875)","(16.0, 70.0, 50.0)","(8.0, 19.0, 17.6875)","(5.5, 7.0, 6.2250000000000005)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.333333333333333)"
09-01-2023 17:02:23.095214,"(1.8, 1.79, 1.777027027027027)","(16.0, 70.0, 50.0)","(8.0, 19.0, 17.25)","(5.5, 7.0, 6.246153846153846)","(21.0, 44.0, 38.0)","(3.7, 5.6, 5.2250000000000005)"
09-01-2023 17:02:24.070315,"(1.8, 1.78, 1.778846153846154)","(16.0, 70.0, 50.0)","(8.0, 19.0, 17.25)","(5.5, 6.8, 6.246153846153846)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2250000000000005)"
09-01-2023 17:02:25.089086,"(1.8, 1.78, 1.778846153846154)","(16.0, 70.0, 50.0)","(8.0, 19.0, 17.25)","(5.5, 6.8, 6.231578947368421)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:26.089166,"(1.8, 1.78, 1.778)","(16.0, 70.0, 50.0)","(8.0, 19.0, 17.25)","(5.5, 6.8, 6.231578947368421)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:27.088114,"(1.8, 1.8, 1.7972222222222223)","(16.0, 70.0, 50.0)","(8.0, 18.0, 17.444444444444443)","(5.5, 6.8, 6.231578947368421)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:28.024436,"(1.8, 1.83, 1.7878947368421052)","(16.0, 70.0, 50.0)","(8.0, 18.0, 17.444444444444443)","(5.5, 6.8, 6.231578947368421)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:28.893984,"(1.8, 1.83, 1.7878947368421052)","(16.0, 70.0, 50.0)","(8.0, 18.0, 17.444444444444443)","(5.5, 6.8, 6.231578947368421)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:29.878882,"(1.8, 1.83, 1.753076923076923)","(16.0, 70.0, 50.0)","(8.0, 18.0, 17.444444444444443)","(5.5, 6.8, 6.231578947368421)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:30.898074,"(1.8, 1.83, 1.7585714285714287)","(16.0, 70.0, 50.0)","(8.0, 18.0, 17.444444444444443)","(5.5, 6.8, 6.254545454545455)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:31.928092,"(1.8, 1.83, 1.7675)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.24)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:32.894360,"(1.8, 1.83, 1.7675)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.24)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:33.867914,"(1.8, 1.83, 1.7715384615384615)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.24)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:34.760330,"(1.8, 1.83, 1.7715384615384615)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.24)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.245454545454546)"
09-01-2023 17:02:35.645461,"(1.8, 1.83, 1.7654838709677418)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.233333333333333)"
09-01-2023 17:02:36.615603,"(1.8, 1.83, 1.7757142857142858)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.52)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.233333333333333)"
09-01-2023 17:02:37.572998,"(1.8, 1.83, 1.7757142857142858)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.233333333333333)"
09-01-2023 17:02:38.583958,"(1.8, 1.83, 1.7757142857142858)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.233333333333333)"
09-01-2023 17:02:39.571132,"(1.8, 1.83, 1.7757142857142858)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.233333333333333)"
09-01-2023 17:02:40.568669,"(1.8, 1.83, 1.7757142857142858)","(16.0, 70.0, 50.0)","(8.0, 18.0, 17.444444444444443)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.3)"
09-01-2023 17:02:41.535611,"(1.8, 1.83, 1.7757142857142858)","(16.0, 70.0, 50.0)","(8.0, 18.0, 17.444444444444443)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.3)"
09-01-2023 17:02:42.512763,"(1.8, 1.83, 1.7757142857142858)","(16.0, 70.0, 50.0)","(8.0, 18.0, 17.444444444444443)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.3)"
09-01-2023 17:02:43.402491,"(1.8, 1.83, 1.7757142857142858)","(16.0, 70.0, 50.0)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.3)"
09-01-2023 17:02:44.298998,"(1.8, 1.83, 1.7827272727272727)","(16.0, 70.0, 49.42857142857143)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
09-01-2023 17:02:45.329097,"(1.8, 1.83, 1.7827272727272727)","(16.0, 70.0, 49.42857142857143)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
09-01-2023 17:02:46.374629,"(1.8, 1.83, 1.7827272727272727)","(16.0, 70.0, 49.42857142857143)","(8.0, 17.5, 17.055555555555557)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
09-01-2023 17:02:47.320905,"(1.8, 1.83, 1.7776923076923077)","(16.0, 70.0, 49.42857142857143)","(8.0, 18.5, 17.25)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
09-01-2023 17:02:48.224032,"(1.8, 1.83, 1.7776923076923077)","(16.0, 70.0, 49.42857142857143)","(8.0, 18.5, 17.25)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
09-01-2023 17:02:49.138492,"(1.8, 1.83, 1.7776923076923077)","(16.0, 70.0, 50.8)","(8.0, 18.5, 17.25)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
09-01-2023 17:02:50.087561,"(1.8, 1.83, 1.7776923076923077)","(16.0, 70.0, 50.8)","(8.0, 18.5, 17.25)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
09-01-2023 17:02:51.113709,"(1.8, 1.83, 1.7652380952380953)","(16.0, 70.0, 50.8)","(8.0, 18.5, 17.25)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
09-01-2023 17:02:52.115382,"(1.8, 1.82, 1.806)","(16.0, 70.0, 50.8)","(8.0, 18.5, 17.25)","(5.5, 6.8, 6.418181818181818)","(21.0, 44.0, 38.0)","(3.7, 5.7, 5.2555555555555555)"
