,Daddysruby,Carmel By The Sea,Forever Lovely,Blazin Bae,Vintage,Lady Of The Light,Like No Other,Rose Of Mooncoin,Fourth Street,Smile And Profile
08-01-2023 09:46:28.277101,"(11.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:29.365828,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:30.462617,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:31.582489,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:32.692536,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:33.775731,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:34.872243,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:35.982509,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:37.092446,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:38.196517,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:39.302296,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:40.420277,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(5.0, 99999, 99990)","(15.0, 99999, 99990)","(6.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:41.525202,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:42.632139,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:43.722158,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:44.826776,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:45.932259,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:47.052266,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:48.142134,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:49.262122,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:50.387332,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)"
08-01-2023 09:46:51.502091,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:46:52.594555,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:46:53.692230,"(11.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:46:54.801985,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:46:55.906851,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.8, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:46:57.011835,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:46:58.127150,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:46:59.235940,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:00.343436,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:01.441896,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:02.543548,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:03.660207,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:04.763013,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:05.871706,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:06.981504,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:08.081537,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:09.178266,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:10.294181,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:11.391540,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(15.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:12.501672,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:13.603977,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:14.722700,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.0, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:15.821662,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:16.941346,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:18.051419,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:19.158650,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:20.270382,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:21.357344,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:22.457330,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:23.557422,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:24.666828,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:25.756430,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:26.875409,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:27.974191,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:29.072362,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.6, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:30.182328,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:31.292278,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:32.402034,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(14.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:33.532008,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:34.641366,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:35.732182,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:36.825391,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:37.924933,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:39.039798,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:40.131803,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:41.236337,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:42.341910,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:43.442120,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:44.551950,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:45.667763,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:46.772024,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:47.885823,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:48.974964,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:50.089753,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:51.206676,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:52.330939,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:53.431907,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:54.521743,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:55.631774,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:56.724280,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:57.831739,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:47:58.941559,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:48:00.061866,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(61.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.8, 99999, 99990)","(3.2, 99999, 99990)","(13.0, 99999, 99990)"
08-01-2023 09:48:01.201613,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(71.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(3.4, 99999, 99990)","(14.0, 99999, 99990)"
08-01-2023 09:48:02.311366,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(71.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(3.4, 99999, 99990)","(14.0, 99999, 99990)"
08-01-2023 09:48:03.413013,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(71.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(3.4, 99999, 99990)","(14.0, 99999, 99990)"
08-01-2023 09:48:04.511528,"(10.0, 99999, 99990)","(8.5, 99999, 99990)","(71.0, 99999, 99990)","(41.0, 99999, 99990)","(4.4, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(4.6, 99999, 99990)","(3.4, 99999, 99990)","(14.0, 99999, 99990)"
