,Homebush Jessie,Tornado Trump,Silky Skylar,Mitcham Dodger,Homebush Solo,Torpedo Bay,Lightfoot Luna,Smash Talk
685,"[datetime.datetime(2022, 11, 28, 10, 7, 19, 850446), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 850446), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 850446), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 850446), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 850446), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 850446), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 850446), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 19, 850446), 7.5, 16.5]"
686,"[datetime.datetime(2022, 11, 28, 10, 7, 20, 980662), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 980662), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 980662), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 980662), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 980662), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 980662), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 980662), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 20, 980662), 7.5, 16.5]"
687,"[datetime.datetime(2022, 11, 28, 10, 7, 22, 102918), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 22, 102918), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 22, 102918), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 22, 102918), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 22, 102918), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 22, 102918), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 22, 102918), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 22, 102918), 7.5, 16.5]"
688,"[datetime.datetime(2022, 11, 28, 10, 7, 23, 243988), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 243988), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 243988), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 243988), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 243988), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 243988), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 243988), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 23, 243988), 7.5, 16.5]"
689,"[datetime.datetime(2022, 11, 28, 10, 7, 24, 370755), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 370755), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 370755), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 370755), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 370755), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 370755), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 370755), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 24, 370755), 7.5, 16.5]"
690,"[datetime.datetime(2022, 11, 28, 10, 7, 25, 498713), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 498713), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 498713), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 498713), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 498713), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 498713), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 498713), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 25, 498713), 7.5, 16.5]"
691,"[datetime.datetime(2022, 11, 28, 10, 7, 26, 622583), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 622583), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 622583), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 622583), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 622583), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 622583), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 622583), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 26, 622583), 7.5, 16.5]"
692,"[datetime.datetime(2022, 11, 28, 10, 7, 27, 758465), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 27, 758465), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 27, 758465), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 27, 758465), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 27, 758465), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 27, 758465), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 27, 758465), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 27, 758465), 7.5, 16.5]"
693,"[datetime.datetime(2022, 11, 28, 10, 7, 28, 898716), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 28, 898716), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 28, 898716), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 28, 898716), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 28, 898716), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 28, 898716), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 28, 898716), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 28, 898716), 7.5, 16.5]"
694,"[datetime.datetime(2022, 11, 28, 10, 7, 30, 60734), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 30, 60734), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 30, 60734), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 30, 60734), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 30, 60734), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 30, 60734), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 30, 60734), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 30, 60734), 7.5, 16.5]"
695,"[datetime.datetime(2022, 11, 28, 10, 7, 31, 197834), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 31, 197834), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 31, 197834), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 31, 197834), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 31, 197834), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 31, 197834), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 31, 197834), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 31, 197834), 7.5, 16.5]"
696,"[datetime.datetime(2022, 11, 28, 10, 7, 32, 415241), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 32, 415241), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 32, 415241), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 32, 415241), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 32, 415241), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 32, 415241), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 32, 415241), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 32, 415241), 7.5, 16.5]"
697,"[datetime.datetime(2022, 11, 28, 10, 7, 33, 564843), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 33, 564843), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 33, 564843), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 33, 564843), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 33, 564843), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 33, 564843), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 33, 564843), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 33, 564843), 7.5, 16.5]"
698,"[datetime.datetime(2022, 11, 28, 10, 7, 34, 702076), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 34, 702076), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 34, 702076), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 34, 702076), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 34, 702076), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 34, 702076), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 34, 702076), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 34, 702076), 7.5, 16.5]"
699,"[datetime.datetime(2022, 11, 28, 10, 7, 35, 873790), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 35, 873790), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 35, 873790), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 35, 873790), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 35, 873790), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 35, 873790), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 35, 873790), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 35, 873790), 7.5, 16.5]"
700,"[datetime.datetime(2022, 11, 28, 10, 7, 37, 31022), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 37, 31022), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 37, 31022), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 37, 31022), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 37, 31022), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 37, 31022), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 37, 31022), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 37, 31022), 7.5, 16.5]"
701,"[datetime.datetime(2022, 11, 28, 10, 7, 38, 215964), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 38, 215964), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 38, 215964), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 38, 215964), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 38, 215964), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 38, 215964), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 38, 215964), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 38, 215964), 7.5, 16.5]"
702,"[datetime.datetime(2022, 11, 28, 10, 7, 39, 365768), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 39, 365768), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 39, 365768), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 39, 365768), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 39, 365768), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 39, 365768), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 39, 365768), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 39, 365768), 7.5, 16.5]"
703,"[datetime.datetime(2022, 11, 28, 10, 7, 40, 494343), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 40, 494343), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 40, 494343), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 40, 494343), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 40, 494343), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 40, 494343), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 40, 494343), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 40, 494343), 7.5, 16.5]"
704,"[datetime.datetime(2022, 11, 28, 10, 7, 41, 631579), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 41, 631579), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 41, 631579), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 41, 631579), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 41, 631579), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 41, 631579), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 41, 631579), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 41, 631579), 7.5, 16.5]"
705,"[datetime.datetime(2022, 11, 28, 10, 7, 42, 762779), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 42, 762779), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 42, 762779), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 42, 762779), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 42, 762779), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 42, 762779), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 42, 762779), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 42, 762779), 7.5, 16.5]"
706,"[datetime.datetime(2022, 11, 28, 10, 7, 43, 897333), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 43, 897333), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 43, 897333), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 43, 897333), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 43, 897333), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 43, 897333), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 43, 897333), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 43, 897333), 7.5, 16.5]"
707,"[datetime.datetime(2022, 11, 28, 10, 7, 45, 31651), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 45, 31651), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 45, 31651), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 45, 31651), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 45, 31651), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 45, 31651), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 45, 31651), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 45, 31651), 7.5, 16.5]"
708,"[datetime.datetime(2022, 11, 28, 10, 7, 46, 192227), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 46, 192227), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 46, 192227), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 46, 192227), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 46, 192227), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 46, 192227), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 46, 192227), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 46, 192227), 7.5, 16.5]"
709,"[datetime.datetime(2022, 11, 28, 10, 7, 47, 323693), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 47, 323693), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 47, 323693), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 47, 323693), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 47, 323693), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 47, 323693), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 47, 323693), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 47, 323693), 7.5, 16.5]"
710,"[datetime.datetime(2022, 11, 28, 10, 7, 48, 460798), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 48, 460798), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 48, 460798), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 48, 460798), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 48, 460798), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 48, 460798), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 10, 7, 48, 460798), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 48, 460798), 7.5, 16.5]"
711,"[datetime.datetime(2022, 11, 28, 10, 7, 49, 590692), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 49, 590692), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 49, 590692), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 49, 590692), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 49, 590692), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 49, 590692), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 49, 590692), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 49, 590692), 7.5, 16.5]"
712,"[datetime.datetime(2022, 11, 28, 10, 7, 50, 720711), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 50, 720711), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 50, 720711), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 50, 720711), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 50, 720711), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 50, 721708), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 50, 721708), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 50, 721708), 7.5, 16.5]"
713,"[datetime.datetime(2022, 11, 28, 10, 7, 51, 851179), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 51, 851179), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 51, 851179), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 51, 851179), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 51, 851179), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 51, 851179), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 51, 851179), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 51, 851179), 7.5, 16.5]"
714,"[datetime.datetime(2022, 11, 28, 10, 7, 53, 6017), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 53, 6017), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 53, 6017), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 53, 6017), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 53, 6017), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 53, 6017), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 53, 6017), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 53, 6017), 7.5, 16.5]"
715,"[datetime.datetime(2022, 11, 28, 10, 7, 54, 136384), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 54, 136384), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 54, 136384), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 54, 136384), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 54, 136384), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 54, 136384), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 54, 136384), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 54, 136384), 7.5, 16.5]"
716,"[datetime.datetime(2022, 11, 28, 10, 7, 55, 260023), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 55, 260023), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 55, 260023), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 55, 260023), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 55, 260023), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 55, 260023), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 55, 260023), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 55, 260023), 7.5, 16.5]"
717,"[datetime.datetime(2022, 11, 28, 10, 7, 56, 389622), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 56, 389622), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 56, 389622), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 56, 389622), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 56, 389622), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 56, 389622), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 56, 389622), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 56, 389622), 7.5, 16.5]"
718,"[datetime.datetime(2022, 11, 28, 10, 7, 57, 558620), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 57, 558620), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 57, 558620), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 57, 558620), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 57, 558620), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 57, 558620), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 57, 558620), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 57, 558620), 7.5, 16.5]"
719,"[datetime.datetime(2022, 11, 28, 10, 7, 58, 692127), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 58, 692127), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 58, 692127), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 58, 692127), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 58, 692127), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 58, 692127), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 58, 692127), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 58, 692127), 7.5, 16.5]"
720,"[datetime.datetime(2022, 11, 28, 10, 7, 59, 824162), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 7, 59, 824162), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 7, 59, 824162), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 7, 59, 824162), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 7, 59, 824162), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 7, 59, 824162), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 7, 59, 824162), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 7, 59, 824162), 7.5, 16.5]"
721,"[datetime.datetime(2022, 11, 28, 10, 8, 0, 951114), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 8, 0, 951114), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 8, 0, 951114), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 8, 0, 951114), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 8, 0, 951114), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 8, 0, 951114), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 8, 0, 951114), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 8, 0, 951114), 7.5, 16.5]"
722,"[datetime.datetime(2022, 11, 28, 10, 8, 2, 73956), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 8, 2, 73956), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 8, 2, 73956), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 8, 2, 73956), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 8, 2, 73956), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 8, 2, 73956), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 8, 2, 73956), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 8, 2, 73956), 7.5, 16.5]"
723,"[datetime.datetime(2022, 11, 28, 10, 8, 3, 200658), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 8, 3, 200658), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 8, 3, 200658), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 8, 3, 200658), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 8, 3, 200658), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 8, 3, 200658), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 8, 3, 200658), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 8, 3, 200658), 7.5, 16.5]"
724,"[datetime.datetime(2022, 11, 28, 10, 8, 4, 329956), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 10, 8, 4, 329956), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 8, 4, 329956), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 8, 4, 329956), 1.85, 2.5]","[datetime.datetime(2022, 11, 28, 10, 8, 4, 329956), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 10, 8, 4, 329956), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 10, 8, 4, 329956), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 10, 8, 4, 329956), 7.5, 16.5]"
