,Im Indigo,Moyarra Minstrel,Bushmans Prayer,Bold Linda,Honest Thief,Chappys Cosmog,Kraken Skye,Dark Krystal
15-12-2022 12:10:24.096203,"(4.6, 5.4, 5.235)","(19.0, 40.0, 39.13333333333333)","(7.0, 9.4, 8.478787878787879)","(8.0, 11.0, 10.522727272727273)","(26.0, 65.0, 63.6875)","(3.8, 4.6, 4.491666666666667)","(3.7, 4.6, 4.395555555555555)","(7.5, 11.0, 10.261538461538462)"
15-12-2022 12:10:25.211689,"(4.6, 5.4, 5.007142857142857)","(19.0, 40.0, 39.13333333333333)","(7.0, 9.4, 8.478787878787879)","(8.0, 11.0, 10.522727272727273)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.261538461538462)"
15-12-2022 12:10:26.324234,"(4.6, 5.4, 5.05625)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.555555555555555)","(8.0, 11.0, 10.522727272727273)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.261538461538462)"
15-12-2022 12:10:27.466391,"(4.6, 5.4, 5.05625)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.555555555555555)","(8.0, 11.0, 10.522727272727273)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:28.683425,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.555555555555555)","(8.0, 11.0, 10.522727272727273)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:29.835231,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.555555555555555)","(8.0, 11.0, 10.522727272727273)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:30.895253,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.555555555555555)","(8.0, 11.0, 10.522727272727273)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:32.043549,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.45)","(8.0, 11.0, 10.522727272727273)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:33.159837,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.45)","(8.0, 11.0, 10.545454545454545)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:34.207912,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.45)","(8.0, 11.0, 10.545454545454545)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.491666666666667)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:35.224896,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.45)","(8.0, 11.0, 10.545454545454545)","(26.0, 65.0, 63.6875)","(3.8, 4.6, 4.583333333333333)","(3.7, 4.6, 4.408695652173913)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:36.278079,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.45)","(8.0, 11.0, 10.545454545454545)","(26.0, 65.0, 63.6875)","(3.8, 4.6, 4.583333333333333)","(3.7, 4.6, 4.4)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:37.263791,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.45)","(8.0, 11.0, 10.545454545454545)","(26.0, 65.0, 63.6875)","(3.8, 4.6, 4.583333333333333)","(3.7, 4.6, 4.4)","(7.5, 11.0, 10.21951219512195)"
15-12-2022 12:10:38.362114,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.314285714285715)","(8.0, 11.0, 10.545454545454545)","(26.0, 65.0, 63.6875)","(3.8, 4.6, 4.583333333333333)","(3.7, 4.6, 4.4)","(7.5, 11.0, 10.261538461538462)"
15-12-2022 12:10:39.378653,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.314285714285715)","(8.0, 11.0, 10.545454545454545)","(26.0, 65.0, 63.6875)","(3.8, 4.6, 4.491666666666667)","(3.7, 4.6, 4.4)","(7.5, 11.0, 10.261538461538462)"
15-12-2022 12:10:40.364684,"(4.6, 5.4, 5.219672131147542)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.184)","(8.0, 11.0, 10.51923076923077)","(26.0, 65.0, 63.6875)","(3.8, 4.5, 4.583333333333333)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.163636363636364)"
15-12-2022 12:10:41.331352,"(4.6, 5.4, 5.219672131147542)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.184)","(8.0, 11.0, 10.51923076923077)","(26.0, 65.0, 63.6875)","(3.8, 4.6, 4.583333333333333)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.163636363636364)"
15-12-2022 12:10:42.337452,"(4.6, 5.4, 5.219672131147542)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.236363636363636)","(8.0, 11.0, 10.517241379310345)","(26.0, 65.0, 63.76470588235294)","(3.8, 4.6, 4.583333333333333)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.144186046511628)"
15-12-2022 12:10:43.322449,"(4.6, 5.4, 5.219672131147542)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.517241379310345)","(26.0, 65.0, 62.900000000000006)","(3.8, 4.6, 4.585714285714285)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.144186046511628)"
15-12-2022 12:10:44.342333,"(4.6, 5.4, 5.219672131147542)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.517241379310345)","(26.0, 65.0, 58.0)","(3.8, 4.6, 4.585714285714285)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.144186046511628)"
15-12-2022 12:10:45.362481,"(4.6, 5.4, 5.219672131147542)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.517241379310345)","(26.0, 65.0, 58.0)","(3.8, 4.6, 4.629411764705883)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.144186046511628)"
15-12-2022 12:10:46.427894,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.526315789473685)","(26.0, 65.0, 62.375)","(3.8, 4.7, 4.652)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.144186046511628)"
15-12-2022 12:10:47.435188,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.526315789473685)","(26.0, 65.0, 62.375)","(3.8, 4.7, 4.65)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.144186046511628)"
15-12-2022 12:10:48.543928,"(4.6, 5.4, 5.125)","(19.0, 40.0, 38.81818181818182)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.53125)","(26.0, 65.0, 62.900000000000006)","(3.8, 4.8, 4.483333333333333)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.144186046511628)"
15-12-2022 12:10:49.659257,"(4.6, 5.4, 5.125)","(19.0, 40.0, 37.83333333333333)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.526315789473685)","(26.0, 65.0, 58.0)","(3.8, 4.5, 4.666666666666667)","(3.7, 4.6, 4.3872340425531915)","(7.5, 11.0, 10.133333333333333)"
15-12-2022 12:10:50.779062,"(4.6, 5.4, 5.125)","(19.0, 40.0, 35.125)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.526315789473685)","(26.0, 65.0, 60.8)","(3.8, 4.7, 4.588235294117647)","(3.7, 4.6, 4.3872340425531915)","(7.5, 10.5, 10.28)"
15-12-2022 12:10:51.839977,"(4.6, 5.4, 5.125)","(19.0, 40.0, 35.125)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.526315789473685)","(26.0, 65.0, 62.900000000000006)","(3.8, 4.6, 4.583333333333333)","(3.7, 4.6, 4.383333333333333)","(7.5, 10.5, 10.133333333333333)"
15-12-2022 12:10:52.874713,"(4.6, 5.4, 5.125)","(19.0, 40.0, 35.125)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.515625)","(26.0, 65.0, 62.375)","(3.8, 4.6, 4.574999999999999)","(3.6, 4.6, 4.383333333333333)","(7.5, 10.5, 10.133333333333333)"
15-12-2022 12:10:53.944471,"(4.6, 5.4, 5.235820895522388)","(19.0, 40.0, 37.83333333333333)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.515625)","(26.0, 65.0, 62.375)","(3.8, 4.6, 4.58235294117647)","(3.6, 4.6, 4.372549019607843)","(7.5, 10.5, 10.28)"
15-12-2022 12:10:54.955699,"(4.6, 5.4, 5.235820895522388)","(19.0, 40.0, 37.83333333333333)","(7.0, 9.4, 8.333333333333334)","(8.0, 11.0, 10.515625)","(26.0, 65.0, 60.8)","(3.8, 4.6, 4.588235294117647)","(3.6, 4.6, 4.372549019607843)","(7.5, 10.5, 10.28)"
15-12-2022 12:10:55.966282,"(4.6, 5.4, 5.0181818181818185)","(19.0, 40.0, 37.83333333333333)","(7.0, 9.4, 8.242857142857142)","(8.0, 11.0, 10.515625)","(26.0, 65.0, 62.900000000000006)","(3.8, 4.7, 4.666666666666667)","(3.6, 4.6, 4.372549019607843)","(7.5, 10.5, 10.133333333333333)"
15-12-2022 12:10:56.986470,"(4.6, 5.4, 5.016)","(19.0, 40.0, 37.83333333333333)","(7.0, 9.4, 8.1625)","(8.0, 11.0, 10.515625)","(26.0, 65.0, 62.375)","(3.8, 4.6, 4.566666666666666)","(3.6, 4.6, 4.36)","(7.5, 10.5, 10.047058823529412)"
15-12-2022 12:10:58.074793,"(4.6, 5.4, 5.02)","(19.0, 40.0, 37.83333333333333)","(7.0, 9.4, 8.457142857142857)","(8.0, 11.0, 10.515625)","(26.0, 65.0, 60.8)","(3.8, 4.6, 4.449999999999999)","(3.6, 4.6, 4.372549019607843)","(7.5, 10.5, 9.994594594594595)"
15-12-2022 12:10:59.138806,"(4.6, 5.4, 5.02)","(19.0, 40.0, 35.66666666666667)","(7.0, 9.4, 8.457142857142857)","(8.0, 11.0, 10.842639593908629)","(26.0, 65.0, 60.8)","(3.8, 4.6, 4.449999999999999)","(3.6, 4.6, 4.372549019607843)","(7.5, 10.5, 9.994594594594595)"
15-12-2022 12:11:00.164065,"(4.6, 5.4, 5.02)","(19.0, 40.0, 34.64705882352941)","(7.0, 9.4, 8.457142857142857)","(8.0, 11.0, 10.828729281767956)","(26.0, 65.0, 58.0)","(3.8, 4.6, 4.4)","(3.6, 4.6, 4.372549019607843)","(7.5, 10.5, 9.994594594594595)"
15-12-2022 12:11:01.226727,"(4.6, 5.4, 5.176470588235294)","(19.0, 40.0, 34.64705882352941)","(7.0, 9.4, 8.186206896551724)","(8.0, 11.0, 10.828729281767956)","(26.0, 65.0, 62.375)","(3.8, 4.5, 4.449999999999999)","(3.6, 4.6, 4.376)","(7.5, 10.5, 9.95)"
15-12-2022 12:11:02.248447,"(4.6, 5.4, 5.176470588235294)","(19.0, 40.0, 34.64705882352941)","(7.0, 9.4, 8.186206896551724)","(8.0, 11.0, 10.802139037433156)","(26.0, 65.0, 55.5)","(3.8, 4.6, 4.585)","(3.6, 4.6, 4.440816326530612)","(7.5, 10.5, 9.718421052631578)"
15-12-2022 12:11:03.286240,"(4.6, 5.4, 5.2272727272727275)","(19.0, 40.0, 36.62962962962963)","(7.0, 9.2, 8.274074074074074)","(8.0, 11.0, 10.802139037433156)","(26.0, 65.0, 55.5)","(3.8, 4.6, 4.585)","(3.6, 4.6, 4.461538461538462)","(7.5, 10.5, 9.81)"
15-12-2022 12:11:04.397783,"(4.6, 5.4, 5.239285714285714)","(19.0, 40.0, 35.333333333333336)","(7.0, 8.6, 8.28)","(8.0, 11.0, 10.802139037433156)","(26.0, 65.0, 55.5)","(3.8, 4.6, 4.589473684210526)","(3.6, 4.6, 4.512195121951219)","(7.5, 10.5, 9.331034482758621)"
15-12-2022 12:11:05.490386,"(4.6, 5.4, 5.239285714285714)","(19.0, 40.0, 36.0)","(7.0, 8.6, 8.305263157894737)","(8.5, 11.0, 10.862068965517242)","(26.0, 65.0, 55.5)","(3.8, 4.6, 4.550000000000001)","(3.6, 4.6, 4.54375)","(7.5, 9.4, 9.32857142857143)"
15-12-2022 12:11:06.569907,"(4.6, 5.4, 5.239285714285714)","(19.0, 40.0, 37.29032258064516)","(7.0, 8.6, 8.28)","(8.5, 11.0, 10.862068965517242)","(26.0, 65.0, 55.5)","(3.8, 4.7, 4.61)","(3.6, 4.6, 4.576923076923077)","(7.5, 9.4, 9.32857142857143)"
15-12-2022 12:11:07.648511,"(4.6, 5.4, 5.135294117647058)","(19.0, 40.0, 37.29032258064516)","(7.0, 8.6, 8.28)","(8.5, 11.0, 10.862068965517242)","(26.0, 65.0, 62.285714285714285)","(3.8, 4.7, 4.61)","(3.6, 4.6, 4.558620689655172)","(7.5, 9.4, 9.32857142857143)"
15-12-2022 12:11:08.706931,"(4.6, 5.4, 5.263636363636364)","(19.0, 40.0, 37.29032258064516)","(7.0, 8.6, 8.242105263157894)","(8.5, 11.0, 10.802139037433156)","(26.0, 65.0, 61.6)","(3.8, 4.7, 4.61)","(3.6, 4.6, 4.535294117647059)","(7.5, 9.4, 9.32857142857143)"
15-12-2022 12:11:09.783977,"(4.6, 5.4, 5.288888888888889)","(19.0, 40.0, 37.29032258064516)","(7.0, 8.6, 8.187878787878788)","(8.5, 11.0, 10.78125)","(26.0, 65.0, 57.44444444444444)","(3.8, 4.7, 4.612820512820513)","(3.6, 4.6, 4.531428571428571)","(7.5, 9.4, 9.32857142857143)"
15-12-2022 12:11:10.864626,"(4.6, 5.4, 5.241379310344827)","(19.0, 40.0, 37.29032258064516)","(7.0, 8.6, 8.187878787878788)","(8.5, 11.0, 10.78125)","(26.0, 65.0, 55.72727272727273)","(3.8, 4.7, 4.557894736842105)","(3.6, 4.6, 4.553333333333333)","(7.5, 9.4, 9.32857142857143)"
15-12-2022 12:11:11.983319,"(4.6, 5.4, 5.223076923076923)","(20.0, 40.0, 37.29032258064516)","(7.0, 8.6, 8.161290322580644)","(8.5, 11.0, 10.78125)","(26.0, 65.0, 55.72727272727273)","(3.8, 4.6, 4.54375)","(3.7, 4.6, 4.54375)","(7.5, 9.4, 9.270588235294118)"
15-12-2022 12:11:13.103756,"(4.6, 5.4, 5.3464285714285715)","(20.0, 40.0, 32.3)","(7.0, 8.6, 8.161290322580644)","(8.5, 11.0, 10.78125)","(26.0, 65.0, 53.666666666666664)","(3.8, 4.6, 4.546808510638297)","(3.7, 4.6, 4.4375)","(7.5, 9.4, 9.248275862068965)"
15-12-2022 12:11:14.203086,"(4.6, 5.4, 5.3464285714285715)","(20.0, 40.0, 35.0)","(7.0, 8.6, 8.161290322580644)","(8.5, 11.0, 10.78125)","(26.0, 65.0, 53.666666666666664)","(3.8, 4.6, 4.55)","(3.7, 4.5, 4.447916666666667)","(7.5, 9.4, 9.342857142857143)"
15-12-2022 12:11:15.248610,"(4.6, 5.4, 5.29047619047619)","(20.0, 40.0, 35.625)","(7.0, 8.6, 8.076923076923077)","(8.5, 11.0, 10.802197802197803)","(26.0, 65.0, 50.42857142857143)","(3.8, 4.6, 4.55)","(3.7, 4.5, 4.447916666666667)","(7.5, 9.4, 9.342857142857143)"
15-12-2022 12:11:16.343380,"(4.6, 5.4, 5.308)","(20.0, 40.0, 36.666666666666664)","(7.0, 8.6, 8.139393939393939)","(8.5, 11.0, 10.514705882352942)","(26.0, 65.0, 50.42857142857143)","(3.8, 4.6, 4.55)","(3.7, 4.5, 4.447916666666667)","(7.5, 9.4, 9.345454545454546)"
15-12-2022 12:11:17.472175,"(4.6, 5.4, 5.227586206896552)","(20.0, 40.0, 36.666666666666664)","(7.0, 8.4, 8.191304347826087)","(8.5, 11.0, 10.581395348837209)","(26.0, 65.0, 48.714285714285715)","(3.8, 4.8, 4.79344262295082)","(3.7, 4.5, 4.482608695652174)","(7.5, 9.6, 9.393103448275863)"
15-12-2022 12:11:18.564622,"(4.6, 5.4, 5.242857142857143)","(20.0, 40.0, 36.8)","(7.0, 8.4, 8.072727272727272)","(8.5, 11.0, 10.576086956521738)","(26.0, 65.0, 48.714285714285715)","(3.8, 4.8, 4.75820895522388)","(3.7, 4.5, 4.5)","(7.5, 9.6, 9.423529411764706)"
15-12-2022 12:11:19.678079,"(4.6, 5.3, 5.230434782608695)","(20.0, 40.0, 34.666666666666664)","(7.0, 8.4, 7.828571428571428)","(8.5, 11.0, 10.576086956521738)","(26.0, 65.0, 48.714285714285715)","(3.8, 4.8, 4.749295774647887)","(3.7, 4.6, 4.494736842105263)","(7.5, 9.6, 9.399999999999999)"
15-12-2022 12:11:20.727033,"(4.6, 5.4, 5.370588235294118)","(20.0, 40.0, 37.5)","(7.0, 8.4, 7.828571428571428)","(8.5, 11.0, 10.568965517241379)","(26.0, 65.0, 48.714285714285715)","(3.8, 4.7, 4.670491803278688)","(3.7, 4.6, 4.49)","(7.5, 9.6, 9.483333333333333)"
15-12-2022 12:11:21.810638,"(4.6, 5.4, 5.355882352941177)","(20.0, 40.0, 38.095238095238095)","(7.0, 8.4, 7.9)","(8.5, 11.0, 10.568965517241379)","(26.0, 65.0, 48.714285714285715)","(3.8, 4.7, 4.670491803278688)","(3.7, 4.6, 4.494736842105263)","(7.5, 9.6, 9.584)"
15-12-2022 12:11:22.943998,"(4.6, 5.4, 5.33125)","(20.0, 40.0, 37.89473684210526)","(7.0, 8.4, 7.9)","(8.5, 11.0, 10.528846153846153)","(26.0, 65.0, 48.714285714285715)","(3.8, 4.7, 4.66231884057971)","(3.7, 4.6, 4.518348623853211)","(7.5, 9.8, 9.45185185185185)"
15-12-2022 12:11:24.056141,"(4.6, 5.4, 5.316666666666666)","(20.0, 42.0, 41.666666666666664)","(7.0, 8.4, 7.878260869565217)","(8.5, 11.0, 10.528846153846153)","(26.0, 65.0, 48.714285714285715)","(3.8, 4.7, 4.66231884057971)","(3.7, 4.7, 4.534375)","(7.5, 9.6, 9.45185185185185)"
15-12-2022 12:11:25.171275,"(4.6, 5.5, 5.3914285714285715)","(20.0, 46.0, 42.69387755102041)","(7.0, 7.8, 7.779999999999999)","(8.5, 11.0, 10.772277227722773)","(26.0, 65.0, 55.5)","(3.8, 4.7, 4.661904761904762)","(3.7, 4.7, 4.4515625000000005)","(7.5, 9.6, 9.257142857142856)"
15-12-2022 12:11:26.273663,"(4.6, 5.5, 5.288888888888889)","(20.0, 46.0, 43.3134328358209)","(7.0, 7.8, 7.641860465116279)","(8.5, 11.0, 10.75)","(26.0, 65.0, 50.42857142857143)","(3.8, 4.7, 4.683333333333334)","(3.7, 4.7, 4.447727272727273)","(7.5, 9.6, 9.54782608695652)"
15-12-2022 12:11:27.369013,"(4.6, 5.5, 5.4)","(20.0, 46.0, 43.3134328358209)","(7.0, 7.8, 7.044444444444444)","(8.5, 11.0, 10.760975609756098)","(26.0, 65.0, 57.4)","(3.8, 4.7, 4.684375)","(3.7, 4.7, 4.523529411764706)","(7.5, 9.6, 9.623529411764705)"
15-12-2022 12:11:28.413946,"(4.6, 5.5, 5.342105263157895)","(20.0, 46.0, 43.35294117647059)","(7.0, 7.6, 7.247058823529412)","(8.5, 11.0, 10.543103448275861)","(26.0, 65.0, 57.4)","(3.8, 4.7, 4.684375)","(3.7, 4.6, 4.573333333333333)","(7.5, 9.8, 9.623529411764705)"
15-12-2022 12:11:29.439190,"(4.6, 5.5, 5.323076923076923)","(20.0, 44.0, 43.37777777777778)","(7.0, 7.4, 7.188235294117647)","(8.5, 11.0, 10.55813953488372)","(26.0, 65.0, 52.25)","(3.8, 4.7, 4.684375)","(3.7, 4.6, 4.555555555555555)","(7.5, 9.8, 9.585714285714285)"
15-12-2022 12:11:30.462705,"(4.6, 5.5, 5.323076923076923)","(21.0, 44.0, 43.37777777777778)","(7.0, 7.4, 7.165217391304348)","(8.5, 11.0, 10.546511627906977)","(26.0, 65.0, 52.25)","(3.8, 4.7, 4.684375)","(3.7, 4.6, 4.558181818181819)","(7.5, 9.8, 9.577777777777778)"
15-12-2022 12:11:31.503906,"(4.6, 5.4, 5.258823529411765)","(21.0, 44.0, 43.36363636363637)","(7.0, 7.4, 7.220000000000001)","(8.5, 11.0, 10.546511627906977)","(26.0, 65.0, 53.666666666666664)","(3.8, 4.7, 4.681818181818182)","(3.7, 4.7, 4.558181818181819)","(7.5, 9.8, 9.577777777777778)"
15-12-2022 12:11:32.534441,"(4.6, 5.4, 5.336363636363637)","(21.0, 44.0, 43.36363636363637)","(7.0, 7.4, 7.220000000000001)","(8.5, 11.0, 10.535087719298245)","(26.0, 65.0, 54.8)","(3.8, 4.7, 4.648979591836735)","(3.7, 4.7, 4.539285714285715)","(7.5, 9.8, 9.641176470588235)"
15-12-2022 12:11:33.543039,"(4.6, 5.4, 5.348148148148148)","(21.0, 44.0, 43.37777777777778)","(7.0, 7.4, 7.210526315789474)","(8.5, 11.0, 10.535087719298245)","(26.0, 65.0, 54.8)","(3.8, 4.7, 4.648979591836735)","(3.7, 4.7, 4.536065573770492)","(7.5, 9.8, 9.668750000000001)"
15-12-2022 12:11:34.562172,"(4.6, 5.4, 5.35483870967742)","(21.0, 44.0, 43.37777777777778)","(7.0, 7.6, 7.2)","(8.5, 11.0, 10.535087719298245)","(26.0, 65.0, 53.666666666666664)","(3.8, 4.7, 4.659259259259259)","(3.7, 4.7, 4.494736842105263)","(7.5, 9.8, 9.686486486486487)"
15-12-2022 12:11:35.571572,"(4.6, 5.4, 5.342372881355932)","(21.0, 44.0, 43.36363636363637)","(7.0, 7.4, 7.24)","(8.5, 11.0, 10.537037037037036)","(26.0, 65.0, 50.75)","(3.8, 4.7, 4.659259259259259)","(3.7, 4.7, 4.494736842105263)","(7.5, 9.8, 9.59)"
15-12-2022 12:11:36.524557,"(4.6, 5.4, 5.258333333333334)","(21.0, 46.0, 42.57142857142857)","(7.0, 7.4, 7.236363636363636)","(8.5, 11.0, 10.571428571428571)","(26.0, 65.0, 57.4)","(3.8, 4.7, 4.644444444444444)","(3.7, 4.7, 4.510526315789473)","(7.5, 9.8, 9.66)"
15-12-2022 12:11:37.537871,"(4.6, 5.4, 5.36)","(21.0, 46.0, 42.35294117647059)","(7.0, 7.0, 6.89)","(8.5, 11.0, 10.671875)","(26.0, 65.0, 57.875)","(3.8, 4.7, 4.646728971962617)","(3.7, 4.7, 4.548387096774194)","(7.5, 9.8, 9.747368421052633)"
15-12-2022 12:11:38.534134,"(4.6, 5.4, 5.364000000000001)","(21.0, 46.0, 42.35294117647059)","(7.0, 7.0, 6.986666666666666)","(8.5, 11.0, 10.671875)","(26.0, 65.0, 57.875)","(3.8, 4.7, 4.646728971962617)","(3.7, 4.7, 4.548387096774194)","(7.5, 10.0, 9.747368421052633)"
15-12-2022 12:11:39.557442,"(4.6, 5.5, 5.42)","(21.0, 46.0, 42.28)","(7.0, 7.2, 7.0181818181818185)","(8.5, 10.5, 10.3125)","(26.0, 65.0, 57.4)","(3.8, 4.7, 4.611428571428571)","(3.7, 4.7, 4.651515151515151)","(7.5, 10.0, 9.808)"
15-12-2022 12:11:40.559455,"(4.6, 5.4, 5.380000000000001)","(21.0, 46.0, 42.28)","(7.0, 7.2, 7.0181818181818185)","(8.5, 10.5, 10.306569343065693)","(26.0, 65.0, 58.214285714285715)","(3.8, 4.7, 4.617333333333333)","(3.7, 4.7, 4.676923076923077)","(7.5, 10.0, 9.83448275862069)"
15-12-2022 12:11:41.623393,"(4.6, 5.4, 5.316666666666667)","(21.0, 46.0, 42.28)","(7.0, 7.2, 7.0285714285714285)","(8.5, 10.5, 10.320610687022901)","(26.0, 65.0, 58.666666666666664)","(3.8, 4.7, 4.616216216216216)","(3.7, 4.7, 4.697297297297297)","(7.5, 10.0, 9.811764705882354)"
15-12-2022 12:11:42.679536,"(4.6, 5.4, 5.328571428571429)","(21.0, 46.0, 42.35294117647059)","(6.5, 7.2, 6.967741935483871)","(8.5, 10.5, 10.320610687022901)","(26.0, 65.0, 58.666666666666664)","(3.8, 4.7, 4.616216216216216)","(3.7, 4.8, 4.713333333333333)","(7.5, 10.0, 9.8)"
15-12-2022 12:11:43.708168,"(4.6, 5.4, 5.395744680851064)","(21.0, 46.0, 42.35294117647059)","(6.5, 7.2, 7.0181818181818185)","(8.5, 10.5, 10.25514403292181)","(26.0, 65.0, 58.666666666666664)","(3.8, 4.7, 4.505696202531645)","(3.7, 4.8, 4.71578947368421)","(7.5, 10.0, 9.755555555555555)"
15-12-2022 12:11:44.826571,"(4.6, 5.5, 5.458620689655173)","(21.0, 46.0, 41.95652173913044)","(6.5, 7.2, 7.013333333333334)","(8.5, 10.5, 10.25)","(26.0, 65.0, 54.1)","(3.8, 4.6, 4.4186046511627906)","(3.7, 4.8, 4.753125)","(7.5, 10.0, 9.808695652173913)"
15-12-2022 12:11:45.875429,"(4.6, 5.5, 5.436)","(21.0, 44.0, 43.69230769230769)","(6.5, 7.2, 7.013333333333334)","(8.5, 10.5, 10.25)","(26.0, 55.0, 52.1875)","(3.8, 4.6, 4.417582417582418)","(3.7, 4.8, 4.785185185185185)","(7.5, 10.0, 9.904)"
15-12-2022 12:11:46.899761,"(4.6, 5.5, 5.444)","(21.0, 44.0, 43.529411764705884)","(6.5, 7.2, 7.048648648648649)","(8.5, 10.5, 10.241035856573705)","(26.0, 55.0, 50.8)","(3.8, 4.6, 4.417582417582418)","(3.7, 4.8, 4.852380952380952)","(7.5, 10.0, 9.904)"
15-12-2022 12:11:48.025866,"(4.6, 5.5, 5.4655172413793105)","(21.0, 44.0, 43.55555555555556)","(6.5, 7.2, 7.078787878787879)","(8.5, 10.5, 10.234817813765183)","(26.0, 55.0, 50.8)","(3.8, 4.6, 4.412571428571429)","(3.7, 5.0, 4.866666666666666)","(7.5, 10.0, 9.861538461538462)"
15-12-2022 12:11:49.046147,"(4.6, 5.5, 5.485964912280702)","(21.0, 44.0, 43.5)","(6.5, 7.2, 7.078787878787879)","(8.5, 10.5, 10.245762711864407)","(26.0, 55.0, 44.08695652173913)","(3.8, 4.6, 4.416470588235295)","(3.7, 5.0, 4.948275862068965)","(7.5, 10.0, 9.95)"
