,Zipping Glamour,Venom Encounter,Wow Shes Sweet,Black Redeemer,Susie Zeus,Tick It Off,Lady Marcella
10-01-2023 13:29:25.146685,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:26.243997,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:27.305390,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:28.502201,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:29.671804,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:30.852271,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:31.949931,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:33.040721,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:34.099095,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:35.130332,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:36.187417,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:37.272835,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:38.267642,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:39.261477,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:40.250126,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:41.289062,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:42.349829,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:43.435036,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:44.546569,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:45.674207,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:46.750874,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:47.746638,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:48.750857,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:49.758104,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:50.704711,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:51.775744,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:52.812362,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:53.819671,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:54.807709,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:55.836172,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:56.837734,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:57.811270,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:58.860577,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:29:59.936558,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:00.987299,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:01.949335,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:02.957679,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:03.858832,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:04.825787,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:05.901634,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:06.983827,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:08.006019,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:08.997767,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:09.944848,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:10.934179,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:11.858096,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:12.857849,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:13.813378,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:14.746875,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:15.800200,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:16.836610,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:17.815688,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:18.860451,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:19.932171,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:21.030169,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:22.090505,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:23.102557,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:24.013233,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:24.944495,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:25.945749,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:27.055461,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:28.139833,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:29.221148,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:30.191292,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:31.233847,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:32.265802,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:33.302417,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:34.382939,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:35.472315,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:36.605962,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:37.702369,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:38.757794,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 39.375)","(17.0, 46.0, 41.73529411764706)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:39.864120,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 31.875)","(17.0, 46.0, 27.0)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:40.918468,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 31.875)","(17.0, 46.0, 27.0)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:41.969505,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 31.875)","(17.0, 46.0, 27.0)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:42.908684,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 31.875)","(17.0, 46.0, 27.0)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:43.908738,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 31.875)","(17.0, 46.0, 27.0)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:44.889080,"(5.5, 9.4, 6.04)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 28.090909090909093)","(17.0, 46.0, 27.0)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:45.880716,"(5.5, 9.4, 6.04)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 7.0, 5.036206896551724)","(17.0, 55.0, 28.090909090909093)","(17.0, 46.0, 27.0)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:46.875557,"(5.5, 10.0, 6.4)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.7, 4.9447368421052635)","(17.0, 55.0, 28.090909090909093)","(17.0, 46.0, 27.0)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:47.855437,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:48.819741,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:49.753228,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:50.761111,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:51.782178,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:52.752151,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:53.682373,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:54.662399,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:55.585206,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:56.598016,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:57.714167,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
10-01-2023 13:30:58.728846,"(5.5, 9.4, 7.720000000000001)","(61.0, 520.0, 468.8888888888889)","(2.4, 3.95, 2.604090909090909)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 28.454545454545453)","(17.0, 46.0, 25.636363636363637)","(3.3, 5.0, 3.6222222222222222)"
