,Crispy Pie,Taking A Toll,Monkeys Style,Real Mickoy,French Wood,Sweet Lola,Kouta Marjen
08-12-2022 14:12:38.775612,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:39.864208,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:41.011945,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:42.105602,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:43.159997,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:44.347260,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:45.575717,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:46.765400,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:47.769810,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:48.766288,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:49.872466,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:50.955302,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:52.101377,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:53.548241,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:54.696950,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:55.870646,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:56.943647,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:58.087523,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:12:59.272145,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:00.419883,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:01.491239,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:02.566297,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:03.594028,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:04.615941,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:05.944832,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:07.168780,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:08.460508,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:09.719560,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:10.921469,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:11.930380,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:13.031694,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:14.225516,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:15.365742,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:16.455072,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.4399999999999995)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:17.638822,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:18.836193,"(8.5, 17.5, 13.9375)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.5)","(4.2, 6.4, 6.055)"
08-12-2022 14:13:20.163251,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:21.422615,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:22.744988,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:23.935181,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:25.122339,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:26.696889,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:28.569458,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:29.757453,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:31.039793,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:32.374969,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:33.637605,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:34.798041,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:35.938445,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:37.001422,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:38.120829,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:39.175881,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:40.342834,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:41.486419,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:42.663138,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:43.910674,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:45.066896,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:46.124610,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:47.244674,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:48.403561,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:49.564096,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:50.704713,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:51.795441,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:53.100250,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:54.334000,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:55.596180,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:56.783883,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:57.867709,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:13:59.007057,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.266666666666666)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:00.196677,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.0)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:01.352046,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:02.477038,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:03.599501,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:04.777636,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:05.989870,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:07.142076,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:08.330554,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:09.462367,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:10.603993,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:11.837003,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:13.114432,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:14.462244,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:15.740988,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:16.997837,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:18.179090,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:19.460593,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 5.575)"
08-12-2022 14:14:20.698804,"(8.5, 17.5, 13.7125)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 5.825)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:21.938250,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:23.093484,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:24.308881,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:25.474446,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:26.717655,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:28.023042,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:29.270604,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.59375)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.625)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:30.632564,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.3125)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:32.082866,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.3125)","(4.2, 6.4, 6.055)"
08-12-2022 14:14:33.528502,"(8.5, 17.5, 15.368965517241381)","(11.0, 32.0, 25.28125)","(4.4, 6.8, 6.395)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 4.611363636363636)","(10.0, 24.0, 19.3125)","(4.2, 6.4, 6.055)"
