,Archbishop,Avancer,Dumpus,Prince Carlos,Threetimeslucky,Yazh,Salt City,Super Mind,Cheeky Secrets,Harpers Jewel,Billabull,I Told Rubick
12-01-2023 14:35:29.601148,"(14.0, 15.0, 14.130434782608695)","(20.0, 95.0, 79.7)","(3.8, 5.0, 4.545454545454546)","(6.0, 6.6, 6.25)","(3.5, 5.9, 5.590909090909092)","(61.0, 220.0, 113.33333333333334)","(10.0, 17.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(18.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.2666666666666675)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 102.14285714285714)"
12-01-2023 14:35:31.234775,"(12.0, 15.0, 14.130434782608695)","(20.0, 95.0, 79.7)","(3.9, 5.0, 4.545454545454546)","(6.0, 6.6, 6.25)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.2666666666666675)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 102.14285714285714)"
12-01-2023 14:35:32.729936,"(12.0, 15.0, 14.130434782608695)","(20.0, 95.0, 75.7)","(3.9, 5.0, 4.811111111111112)","(6.0, 6.6, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 102.14285714285714)"
12-01-2023 14:35:34.264890,"(12.0, 15.0, 14.130434782608695)","(20.0, 90.0, 75.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 102.14285714285714)"
12-01-2023 14:35:35.894209,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 102.14285714285714)"
12-01-2023 14:35:37.260511,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 102.14285714285714)"
12-01-2023 14:35:38.645447,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 102.14285714285714)"
12-01-2023 14:35:40.149103,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 102.14285714285714)"
12-01-2023 14:35:41.718464,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 160.0, 118.33333333333333)"
12-01-2023 14:35:43.385573,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 130.0, 101.0)"
12-01-2023 14:35:44.958497,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 120.0, 101.0)"
12-01-2023 14:35:46.528312,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.066666666666667)","(19.0, 90.0, 44.66666666666667)","(26.0, 120.0, 101.0)"
12-01-2023 14:35:48.214205,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.133333333333334)","(19.0, 90.0, 43.0)","(26.0, 120.0, 101.0)"
12-01-2023 14:35:49.898194,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 46.400000000000006)","(5.0, 7.4, 7.133333333333334)","(19.0, 85.0, 41.33333333333333)","(26.0, 120.0, 101.0)"
12-01-2023 14:35:51.690743,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 101.0)"
12-01-2023 14:35:53.418571,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.2)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:35:55.179944,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.4, 6.527272727272727)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:35:56.802654,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.6, 6.527272727272727)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:35:58.290284,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.6, 6.527272727272727)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:35:59.776660,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.6, 6.527272727272727)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:01.174763,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.6, 6.55)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:02.850890,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.6, 6.55)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:04.905889,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.6, 6.55)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:06.539696,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.811111111111112)","(6.0, 6.6, 6.55)","(3.5, 5.9, 5.590909090909092)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.133333333333334)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:08.218564,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.861904761904762)","(6.0, 6.6, 6.55)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:09.817501,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.861904761904762)","(6.0, 6.6, 6.515384615384615)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 51.714285714285715)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:11.465069,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.861904761904762)","(5.5, 6.6, 6.266666666666667)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:13.092400,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.7)","(5.5, 6.6, 6.266666666666667)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:14.490492,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.7)","(5.5, 6.6, 6.266666666666667)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:15.895903,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.7)","(5.5, 6.6, 6.266666666666667)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:17.326234,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.7)","(5.5, 6.6, 6.266666666666667)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:18.757630,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.7)","(5.5, 6.6, 6.050000000000001)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:20.179091,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 4.9, 4.605633802816901)","(5.5, 6.4, 6.050000000000001)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:21.617172,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.4, 6.050000000000001)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:23.132722,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.4, 6.050000000000001)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:25.171168,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.4, 6.050000000000001)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(20.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:26.521366,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.4, 6.050000000000001)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:27.962587,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.4, 6.050000000000001)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:29.600044,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.4, 6.050000000000001)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:31.226439,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.4, 5.95)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:32.854371,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 5.95)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:34.285875,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 5.95)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:35.602293,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 5.95)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:37.003078,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 5.95)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:38.489320,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 5.95)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:39.891704,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 5.95)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:41.229864,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 5.95)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:42.658261,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 6.165517241379311)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:44.104655,"(12.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(6.0, 6.2, 6.0)","(3.5, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(10.0, 18.0, 15.0)","(71.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:45.506912,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.2, 6.0)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:46.878900,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.2, 6.0)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:48.290340,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.2, 6.0)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:49.798526,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.2, 6.0)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:51.402250,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.2, 6.0)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:52.907040,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.2, 6.0)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
12-01-2023 14:36:54.594315,"(11.0, 15.0, 14.130434782608695)","(20.0, 85.0, 71.7)","(3.9, 5.0, 4.605633802816901)","(5.5, 6.2, 6.0)","(3.6, 5.9, 5.758333333333334)","(71.0, 220.0, 113.33333333333334)","(11.0, 18.0, 15.0)","(81.0, 190.0, 154.28571428571428)","(19.0, 65.0, 58.35714285714286)","(5.0, 7.4, 7.311111111111112)","(19.0, 80.0, 41.33333333333333)","(26.0, 120.0, 83.46153846153845)"
