,Blue Cod,Barry Bowler,Sweet Silver,Big Time Dora,Big Time Gift,Bounty Hunter,Jay Jay Go
16-12-2022 12:01:46.266430,"(20.0, 100.0, 34.4)","(3.8, 7.8, 5.132142857142857)","(7.0, 26.0, 22.47272727272727)","(3.2, 5.0, 4.5)","(3.5, 6.4, 5.358823529411765)","(20.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:47.679939,"(20.0, 100.0, 34.4)","(3.8, 7.8, 4.391071428571428)","(7.0, 26.0, 22.47272727272727)","(3.2, 5.0, 4.5)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:48.941516,"(21.0, 100.0, 34.4)","(3.9, 7.8, 5.445454545454545)","(6.5, 26.0, 24.060000000000002)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:50.307123,"(21.0, 100.0, 34.4)","(3.9, 7.6, 5.445454545454545)","(6.5, 26.0, 22.47272727272727)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:51.610859,"(21.0, 100.0, 34.4)","(3.9, 7.6, 5.445454545454545)","(6.5, 26.0, 22.47272727272727)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:52.971222,"(21.0, 100.0, 34.4)","(3.9, 7.6, 5.3545454545454545)","(6.5, 26.0, 22.47272727272727)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:54.315116,"(21.0, 100.0, 34.4)","(3.9, 7.4, 5.3545454545454545)","(6.5, 26.0, 22.47272727272727)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:55.618386,"(21.0, 100.0, 34.4)","(3.9, 7.4, 5.3545454545454545)","(6.5, 26.0, 22.47272727272727)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:56.838293,"(21.0, 100.0, 34.4)","(3.9, 7.4, 5.3545454545454545)","(6.5, 26.0, 22.47272727272727)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:58.208585,"(21.0, 100.0, 34.4)","(3.9, 7.4, 4.638636363636364)","(6.5, 26.0, 22.47272727272727)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:01:59.474829,"(21.0, 100.0, 34.4)","(3.9, 8.0, 4.638636363636364)","(6.5, 26.0, 22.47272727272727)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:00.762155,"(21.0, 100.0, 34.4)","(3.9, 7.6, 5.169230769230769)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 170.0, 72.28571428571429)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:02.503378,"(21.0, 90.0, 32.4)","(3.9, 7.6, 5.169230769230769)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 53.38461538461539)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:04.790598,"(21.0, 90.0, 32.4)","(3.9, 7.6, 5.536363636363637)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 53.38461538461539)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:06.488080,"(21.0, 90.0, 32.4)","(3.9, 7.8, 5.536363636363637)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 53.38461538461539)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:07.793722,"(21.0, 90.0, 32.4)","(3.9, 7.8, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:08.991065,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:10.099661,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:11.179038,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:12.337489,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:13.534259,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:14.750003,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:15.917288,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:17.043759,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:18.186209,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.05)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:19.242966,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 5.0, 4.5)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:20.311220,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:21.329625,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:22.456385,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:23.581333,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:24.719002,"(21.0, 90.0, 37.63636363636364)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:25.828694,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 6.4, 5.358823529411765)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:26.950413,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 6.4, 5.747058823529412)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:28.000018,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 7.0, 6.2846153846153845)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:29.040799,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.3, 4.9, 4.5)","(3.5, 6.8, 6.2846153846153845)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:30.064590,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.5)","(3.6, 6.8, 6.2846153846153845)","(21.0, 110.0, 57.42857142857143)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:31.044692,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.5)","(3.6, 6.8, 5.617647058823529)","(21.0, 110.0, 62.72727272727273)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:32.070833,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 62.72727272727273)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:33.053742,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 62.72727272727273)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:33.999805,"(21.0, 85.0, 43.125)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:34.960883,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:35.917970,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:36.951344,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:37.984834,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:39.086611,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:40.064518,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:40.997122,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:41.915427,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:42.916776,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:44.020852,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:44.959501,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:45.976902,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:47.019390,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:48.074390,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:49.107835,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 17.5125)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:50.205258,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:51.324411,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 59.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:52.482371,"(21.0, 40.0, 31.200000000000003)","(3.9, 6.0, 4.629166666666666)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 100.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:53.582268,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.5875)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:54.567315,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.5875)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:55.534991,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.5875)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.9, 4.6000000000000005)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:56.465317,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:57.462363,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:58.804146,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:02:59.894740,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:01.012069,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:01.987123,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:02.971465,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:03.980826,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:05.112136,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:06.256790,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:07.224600,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:08.192044,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:09.089169,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:10.064687,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:11.090383,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.617647058823529)","(21.0, 40.0, 34.5)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:12.114815,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.8, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:13.128886,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:14.056562,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:15.034003,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:15.994475,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:16.961795,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:17.993468,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:19.233317,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:20.259781,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:21.229728,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.62)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:22.344775,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:23.555353,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:24.652186,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:25.704862,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:26.721996,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 5.358823529411765)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:27.751852,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 4.995238095238095)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
