,Hands On Nz,Kissmelvis,Western Style,Cool Rocking Daddy,Mymatepog,Tasty Delight,The Stain,Dance For Glory,Mustang Milly
07-01-2023 20:41:27.525189,"(61.0, 99999, 99990)","(10.0, 30.0, 26.166666666666668)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.375)","(4.4, 5.5, 5.32)","(2.0, 2.44, 2.33)","(18.0, 22.0, 19.0)","(51.0, 170.0, 63.714285714285715)","(8.5, 15.0, 14.1)"
07-01-2023 20:41:28.950038,"(61.0, 99999, 99990)","(10.0, 30.0, 26.166666666666668)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.375)","(4.4, 5.5, 5.25)","(2.0, 2.44, 2.33)","(18.0, 22.0, 18.571428571428573)","(51.0, 150.0, 60.85714285714286)","(8.5, 15.0, 13.125)"
07-01-2023 20:41:30.269952,"(61.0, 99999, 99990)","(10.0, 30.0, 26.166666666666668)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.375)","(4.4, 5.4, 4.875)","(2.0, 2.44, 2.33)","(18.0, 22.0, 17.714285714285715)","(51.0, 150.0, 77.33333333333333)","(8.5, 15.0, 14.0625)"
07-01-2023 20:41:31.565225,"(61.0, 99999, 99990)","(10.0, 30.0, 26.166666666666668)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.375)","(4.4, 5.3, 4.9222222222222225)","(2.0, 2.44, 2.3457142857142856)","(18.0, 22.0, 17.833333333333332)","(51.0, 140.0, 74.0)","(8.5, 15.0, 14.0625)"
07-01-2023 20:41:32.767189,"(61.0, 99999, 99990)","(10.0, 30.0, 26.166666666666668)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.375)","(4.4, 5.3, 5.2)","(2.0, 2.44, 2.3457142857142856)","(18.0, 22.0, 17.833333333333332)","(51.0, 130.0, 74.0)","(8.5, 15.0, 14.0625)"
07-01-2023 20:41:34.084815,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.375)","(4.4, 5.5, 5.0)","(2.0, 2.44, 2.3457142857142856)","(18.0, 22.0, 17.833333333333332)","(51.0, 130.0, 74.0)","(8.5, 15.0, 14.0625)"
07-01-2023 20:41:35.586826,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.375)","(4.4, 5.5, 5.1)","(2.0, 2.44, 2.3457142857142856)","(18.0, 22.0, 18.5)","(51.0, 130.0, 83.0)","(8.5, 15.0, 14.0625)"
07-01-2023 20:41:36.875274,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.3, 5.1)","(2.0, 2.44, 2.348)","(18.0, 20.0, 18.5)","(51.0, 120.0, 67.33333333333333)","(8.5, 15.0, 13.571428571428571)"
07-01-2023 20:41:38.119418,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.3, 5.0)","(2.0, 2.38, 2.371578947368421)","(18.0, 20.0, 21.0)","(51.0, 110.0, 67.33333333333333)","(8.5, 14.0, 15.416666666666668)"
07-01-2023 20:41:39.263626,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.5, 4.929411764705883)","(2.0, 2.38, 2.352)","(18.0, 25.0, 21.0)","(51.0, 110.0, 67.33333333333333)","(8.5, 16.0, 15.967948717948717)"
07-01-2023 20:41:40.388223,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.1)","(2.0, 2.38, 2.352)","(18.0, 25.0, 21.0)","(51.0, 110.0, 67.33333333333333)","(8.5, 16.0, 14.5)"
07-01-2023 20:41:41.505843,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.966666666666667)","(2.0, 2.38, 2.352)","(18.0, 25.0, 21.0)","(51.0, 110.0, 67.33333333333333)","(8.5, 15.5, 13.416666666666666)"
07-01-2023 20:41:42.607744,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.966666666666667)","(2.0, 2.38, 2.3692307692307693)","(18.0, 25.0, 21.0)","(51.0, 110.0, 67.33333333333333)","(8.5, 15.5, 12.272727272727273)"
07-01-2023 20:41:43.786473,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.966666666666667)","(2.0, 2.38, 2.3692307692307693)","(18.0, 25.0, 21.0)","(51.0, 110.0, 67.33333333333333)","(8.5, 13.0, 14.25)"
07-01-2023 20:41:44.864815,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.966666666666667)","(2.0, 2.38, 2.3692307692307693)","(18.0, 25.0, 21.0)","(51.0, 110.0, 67.33333333333333)","(8.5, 15.0, 13.125)"
07-01-2023 20:41:45.987701,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.966666666666667)","(2.0, 2.38, 2.3692307692307693)","(18.0, 25.0, 21.0)","(51.0, 110.0, 67.33333333333333)","(8.5, 15.0, 13.5)"
07-01-2023 20:41:47.017910,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.957142857142857)","(2.0, 2.38, 2.37125)","(18.0, 25.0, 21.0)","(51.0, 110.0, 78.0)","(8.5, 15.0, 13.5)"
07-01-2023 20:41:48.125761,"(61.0, 99999, 99990)","(10.0, 30.0, 24.25)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.98)","(2.0, 2.38, 2.3443478260869566)","(18.0, 25.0, 21.0)","(51.0, 110.0, 78.0)","(8.5, 15.0, 13.5)"
07-01-2023 20:41:49.533013,"(61.0, 99999, 99990)","(10.0, 30.0, 24.25)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.98)","(2.0, 2.4, 2.3443478260869566)","(18.0, 25.0, 21.0)","(51.0, 110.0, 78.4)","(8.5, 15.0, 13.5)"
07-01-2023 20:41:50.741475,"(61.0, 99999, 99990)","(10.0, 30.0, 24.25)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.98)","(2.0, 2.4, 2.3443478260869566)","(18.0, 25.0, 21.0)","(51.0, 100.0, 75.4)","(8.5, 15.0, 13.5)"
07-01-2023 20:41:51.974039,"(61.0, 99999, 99990)","(10.0, 30.0, 24.25)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.98)","(2.0, 2.4, 2.322758620689655)","(18.0, 25.0, 21.0)","(51.0, 95.0, 75.4)","(8.5, 15.0, 13.5)"
07-01-2023 20:41:53.242513,"(61.0, 99999, 99990)","(10.0, 30.0, 24.25)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.3, 4.98)","(2.0, 2.4, 2.322758620689655)","(18.0, 25.0, 21.0)","(51.0, 95.0, 75.4)","(8.5, 15.0, 13.5)"
07-01-2023 20:41:54.363157,"(61.0, 99999, 99990)","(10.0, 30.0, 24.25)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.6, 4.9318181818181825)","(2.0, 2.4, 2.291111111111111)","(18.0, 25.0, 21.0)","(51.0, 95.0, 75.4)","(8.5, 11.5, 11.071428571428571)"
07-01-2023 20:41:55.557701,"(61.0, 99999, 99990)","(10.0, 30.0, 26.857142857142858)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.276923076923077)","(2.0, 2.4, 2.291111111111111)","(18.0, 25.0, 23.75)","(51.0, 95.0, 71.5)","(8.5, 11.5, 11.125)"
07-01-2023 20:41:56.732957,"(61.0, 99999, 99990)","(10.0, 30.0, 26.857142857142858)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.276923076923077)","(2.0, 2.4, 2.291111111111111)","(18.0, 25.0, 23.75)","(51.0, 95.0, 71.5)","(8.5, 11.5, 11.125)"
07-01-2023 20:41:58.022968,"(61.0, 99999, 99990)","(10.0, 30.0, 26.857142857142858)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.0346153846153845)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.0)","(51.0, 95.0, 71.5)","(8.5, 11.0, 10.964285714285714)"
07-01-2023 20:41:59.246520,"(61.0, 99999, 99990)","(10.0, 30.0, 26.857142857142858)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.276923076923077)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 23.75)","(51.0, 95.0, 68.33333333333333)","(8.5, 11.0, 10.4)"
07-01-2023 20:42:00.448357,"(61.0, 99999, 99990)","(10.0, 30.0, 26.857142857142858)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.276923076923077)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 23.75)","(51.0, 95.0, 68.33333333333333)","(8.5, 11.0, 10.316666666666666)"
07-01-2023 20:42:01.587376,"(61.0, 99999, 99990)","(10.0, 30.0, 26.857142857142858)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.04)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 23.125)","(51.0, 95.0, 83.75)","(8.5, 10.5, 9.9)"
07-01-2023 20:42:02.734145,"(61.0, 99999, 99990)","(10.0, 30.0, 27.8)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.6, 4.933333333333334)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 23.125)","(51.0, 95.0, 74.54545454545455)","(8.5, 10.5, 13.6)"
07-01-2023 20:42:03.870587,"(61.0, 99999, 99990)","(10.0, 30.0, 27.8)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.6, 4.928)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 23.125)","(51.0, 95.0, 72.5)","(8.5, 16.0, 12.75)"
07-01-2023 20:42:05.042892,"(61.0, 99999, 99990)","(10.0, 30.0, 25.6)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.050000000000001)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 95.0, 72.5)","(8.5, 15.0, 10.371428571428572)"
07-01-2023 20:42:06.204292,"(61.0, 99999, 99990)","(10.0, 30.0, 25.6)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.5, 5.050000000000001)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 95.0, 72.5)","(8.5, 15.0, 11.607692307692307)"
07-01-2023 20:42:07.349699,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 95.0, 68.0)","(8.5, 14.5, 12.15)"
07-01-2023 20:42:08.543144,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 90.0, 84.5)","(8.5, 14.5, 12.15)"
07-01-2023 20:42:09.709258,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 9.0, 7.914285714285714)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 90.0, 66.5)","(8.5, 14.5, 12.15)"
07-01-2023 20:42:10.874279,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 12.692307692307693)"
07-01-2023 20:42:12.123206,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 12.692307692307693)"
07-01-2023 20:42:13.378557,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 12.692307692307693)"
07-01-2023 20:42:14.625774,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.4, 2.3246153846153845)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 12.277777777777779)"
07-01-2023 20:42:15.851127,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.4, 2.3499999999999996)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 13.447368421052632)"
07-01-2023 20:42:17.083398,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.38, 2.3499999999999996)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 13.447368421052632)"
07-01-2023 20:42:18.239278,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.050000000000001)","(2.0, 2.38, 2.3499999999999996)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:19.411121,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.5, 5.050000000000001)","(2.0, 2.38, 2.3499999999999996)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:20.580284,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.5, 4.9750000000000005)","(2.0, 2.38, 2.3499999999999996)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:21.755444,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.5, 4.9750000000000005)","(2.0, 2.38, 2.33)","(18.0, 25.0, 21.5)","(51.0, 85.0, 65.55555555555556)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:22.941556,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.5, 5.050000000000001)","(2.0, 2.38, 2.33)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:24.006976,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.5, 5.066666666666667)","(2.0, 2.38, 2.33)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:25.113104,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.38, 2.33)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:26.196762,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.38, 2.32)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:27.293518,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.3)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.38, 2.3114285714285714)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:28.507503,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.066666666666667)","(2.0, 2.44, 2.3)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:29.756939,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.257142857142857)","(2.0, 2.44, 2.3)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:30.996858,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.257142857142857)","(2.0, 2.44, 2.3)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:32.321371,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.257142857142857)","(2.0, 2.44, 2.3499999999999996)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:33.715301,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.24)","(2.0, 2.44, 2.3499999999999996)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:35.025822,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.28)","(2.0, 2.44, 2.335)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:36.332583,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.709090909090909)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.28)","(2.0, 2.44, 2.335)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:37.666517,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.242857142857142)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.28)","(2.0, 2.44, 2.335)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:38.988848,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 8.242857142857142)","(19.0, 19.5, 19.25)","(4.4, 5.4, 5.28)","(2.0, 2.44, 2.335)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:40.197175,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.4, 7.9)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.155555555555555)","(2.0, 2.44, 2.3499999999999996)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:41.349403,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.4, 8.120000000000001)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.155555555555555)","(2.0, 2.44, 2.335)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.5, 13.794117647058822)"
07-01-2023 20:42:42.473031,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.0, 7.485714285714286)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.0, 12.95)"
07-01-2023 20:42:43.742044,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.0, 7.4)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.0, 13.045454545454545)"
07-01-2023 20:42:44.950043,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 7.8, 7.7555555555555555)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 21.5)","(51.0, 85.0, 70.0)","(8.5, 14.0, 13.045454545454545)"
07-01-2023 20:42:46.303554,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 7.8, 7.790909090909091)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 14.0, 13.045454545454545)"
07-01-2023 20:42:47.650756,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 9.0, 7.768)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.155555555555555)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 14.0, 12.5)"
07-01-2023 20:42:48.991730,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 9.0, 7.8769230769230765)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.155555555555555)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 14.0, 12.214285714285714)"
07-01-2023 20:42:50.452870,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 7.825)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.155555555555555)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 13.5, 11.833333333333334)"
07-01-2023 20:42:51.831993,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.155555555555555)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 13.5, 12.0)"
07-01-2023 20:42:53.171490,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.8, 8.2)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.155555555555555)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 13.5, 12.0)"
07-01-2023 20:42:54.672624,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 7.6)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.155555555555555)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 13.5, 12.0)"
07-01-2023 20:42:56.114371,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 7.85)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 13.5, 12.0)"
07-01-2023 20:42:57.254561,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 7.85)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 13.5, 12.0)"
07-01-2023 20:42:58.460776,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 7.85)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.25)","(51.0, 85.0, 70.0)","(8.5, 13.5, 12.0)"
07-01-2023 20:42:59.692476,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 7.85)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.916666666666664)","(51.0, 85.0, 70.0)","(8.5, 13.5, 12.0)"
07-01-2023 20:43:00.904903,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 7.85)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.916666666666664)","(51.0, 85.0, 70.0)","(8.5, 13.0, 12.0)"
07-01-2023 20:43:02.089511,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 7.85)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 23.916666666666664)","(51.0, 85.0, 70.0)","(8.5, 13.0, 11.5)"
07-01-2023 20:43:03.337865,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.6, 7.8)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 24.27777777777778)","(51.0, 85.0, 70.0)","(8.5, 13.0, 11.5)"
07-01-2023 20:43:04.655473,"(61.0, 99999, 99990)","(10.0, 30.0, 22.333333333333332)","(5.5, 8.2, 7.699999999999999)","(19.0, 19.5, 19.25)","(4.4, 5.6, 5.165217391304347)","(2.0, 2.44, 2.335)","(18.0, 25.0, 24.27777777777778)","(51.0, 85.0, 70.0)","(8.5, 13.0, 11.5)"
