,Veilazig,Strong Woman,Musical Millie,Frosty Flirt,Senorita Cometa,Staythirstymyamigo,Kimbells Strategy
08-12-2022 13:42:36.160420,"(15.0, 32.0, 25.6)","(5.5, 7.4, 7.114285714285715)","(5.0, 6.0, 5.6)","(3.7, 4.7, 4.34)","(12.0, 17.5, 16.357142857142858)","(11.0, 21.0, 14.38888888888889)","(3.0, 3.85, 3.67)"
08-12-2022 13:42:37.118143,"(15.0, 32.0, 25.6)","(5.5, 7.4, 7.114285714285715)","(5.0, 6.0, 5.466666666666667)","(3.7, 4.7, 4.34)","(12.0, 17.5, 16.357142857142858)","(11.0, 21.0, 18.31818181818182)","(3.0, 3.85, 3.67)"
08-12-2022 13:42:38.152753,"(15.0, 32.0, 28.555555555555557)","(5.5, 7.4, 7.114285714285715)","(5.0, 6.0, 5.495238095238095)","(3.7, 4.7, 4.314285714285714)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 3.85, 3.67)"
08-12-2022 13:42:39.160631,"(15.0, 32.0, 22.0)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.8, 5.495238095238095)","(3.7, 4.7, 4.314285714285714)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 18.31818181818182)","(3.0, 3.85, 3.67)"
08-12-2022 13:42:40.201771,"(15.0, 32.0, 25.6)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.8, 5.495238095238095)","(3.7, 4.7, 4.314285714285714)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 3.85, 3.88)"
08-12-2022 13:42:41.288919,"(15.0, 32.0, 27.285714285714285)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.8, 5.566666666666666)","(3.7, 4.7, 4.314285714285714)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 4.1, 3.6384615384615384)"
08-12-2022 13:42:42.417254,"(15.0, 32.0, 25.6)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.8, 5.416)","(3.7, 4.7, 4.314285714285714)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:43.505720,"(15.0, 32.0, 21.666666666666668)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.8, 5.416)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:44.556633,"(15.0, 32.0, 21.666666666666668)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.8, 5.416)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:45.588919,"(15.0, 32.0, 30.125)","(5.5, 7.4, 7.2)","(5.0, 5.7, 5.370588235294118)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:46.675731,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.7, 5.317647058823529)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:47.671257,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.6, 5.317647058823529)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.5, 16.7)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:48.663287,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.6, 5.317647058823529)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.0, 16.4)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:49.641396,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.6, 5.317647058823529)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.0, 16.4)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:50.637736,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.6, 5.317647058823529)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.0, 16.4)","(3.0, 4.1, 3.6357142857142857)"
08-12-2022 13:42:51.612177,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.6, 5.317647058823529)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.0, 16.4)","(3.0, 4.1, 3.8045454545454547)"
08-12-2022 13:42:52.589041,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.6, 5.230769230769231)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.0, 16.4)","(3.0, 4.1, 3.8045454545454547)"
08-12-2022 13:42:53.531777,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.6, 5.230769230769231)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.0, 16.4)","(3.0, 4.1, 3.8045454545454547)"
08-12-2022 13:42:54.486842,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.114285714285715)","(5.0, 5.5, 5.178571428571429)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.0, 16.4)","(3.0, 4.1, 3.7558823529411764)"
08-12-2022 13:42:55.531118,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.142857142857143)","(3.7, 4.7, 4.41578947368421)","(12.0, 17.5, 16.071428571428573)","(11.0, 19.0, 16.4)","(3.0, 4.1, 3.7558823529411764)"
08-12-2022 13:42:56.619623,"(15.0, 32.0, 22.333333333333332)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.142857142857143)","(3.7, 4.7, 4.4)","(12.0, 17.5, 16.2)","(11.0, 19.0, 14.666666666666666)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:42:57.691921,"(15.0, 32.0, 27.857142857142858)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.142857142857143)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 14.666666666666666)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:42:58.841235,"(15.0, 32.0, 27.857142857142858)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.142857142857143)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 14.666666666666666)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:42:59.919864,"(15.0, 32.0, 27.857142857142858)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.142857142857143)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 14.666666666666666)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:00.898258,"(15.0, 32.0, 27.857142857142858)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.142857142857143)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 14.666666666666666)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:02.021999,"(15.0, 32.0, 27.857142857142858)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.142857142857143)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 16.833333333333332)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:02.933713,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.3, 5.107142857142857)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 16.833333333333332)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:03.858762,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.333333333333334)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 16.833333333333332)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:04.806367,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.333333333333334)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 16.833333333333332)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:05.813089,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.333333333333334)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 16.833333333333332)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:06.959031,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.333333333333334)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 16.833333333333332)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:08.050300,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.4)","(12.0, 17.0, 16.2)","(11.0, 19.0, 15.38888888888889)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:09.094709,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.300000000000001)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 19.0, 15.928571428571429)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:10.199139,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:11.287657,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.7624999999999997)"
08-12-2022 13:43:12.369806,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.846153846153846)"
08-12-2022 13:43:13.388873,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.738888888888889)"
08-12-2022 13:43:14.384015,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.738888888888889)"
08-12-2022 13:43:15.458797,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.738888888888889)"
08-12-2022 13:43:16.605848,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.738888888888889)"
08-12-2022 13:43:17.647836,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.738888888888889)"
08-12-2022 13:43:18.769721,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.738888888888889)"
08-12-2022 13:43:19.755962,"(15.0, 32.0, 22.666666666666668)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.288888888888889)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.928571428571429)","(3.0, 4.1, 3.738888888888889)"
08-12-2022 13:43:20.779482,"(15.0, 32.0, 25.25)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.372727272727272)","(12.0, 17.0, 16.2)","(11.0, 18.5, 15.5)","(3.0, 4.1, 3.71)"
08-12-2022 13:43:22.075063,"(15.0, 32.0, 25.25)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.372727272727272)","(12.0, 17.0, 16.2)","(11.0, 18.0, 15.5)","(3.0, 4.1, 3.71)"
08-12-2022 13:43:23.048022,"(15.0, 32.0, 25.25)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.372727272727272)","(12.0, 17.0, 16.2)","(11.0, 18.0, 15.5)","(3.0, 4.1, 3.71)"
08-12-2022 13:43:24.010645,"(15.0, 32.0, 25.25)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.372727272727272)","(12.0, 17.0, 16.2)","(11.0, 18.0, 15.5)","(3.0, 4.1, 3.71)"
08-12-2022 13:43:25.171147,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.311764705882353)","(12.0, 17.0, 16.2)","(11.0, 18.0, 14.6)","(3.0, 4.1, 3.71)"
08-12-2022 13:43:26.184789,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.311764705882353)","(12.0, 17.0, 16.2)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.71)"
08-12-2022 13:43:27.185019,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.311764705882353)","(12.0, 17.0, 16.2)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.71)"
08-12-2022 13:43:28.339130,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.311764705882353)","(12.0, 17.0, 16.2)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.71)"
08-12-2022 13:43:29.471548,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.311764705882353)","(12.0, 17.0, 16.2)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:30.428790,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.311764705882353)","(12.0, 17.0, 16.2)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:31.405762,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.4)","(12.0, 17.0, 16.2)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:32.374527,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.414285714285715)","(12.0, 17.0, 16.2)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:33.374240,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.414285714285715)","(12.0, 17.0, 16.2)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:34.365095,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.414285714285715)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:35.382778,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.414285714285715)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:36.392207,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.414285714285715)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:37.387123,"(15.0, 32.0, 28.142857142857142)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.414285714285715)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:38.431209,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.414285714285715)","(12.0, 17.0, 16.333333333333332)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:39.483148,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.7, 4.414285714285715)","(12.0, 17.0, 16.833333333333332)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:40.451020,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.36)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:41.475569,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.08)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.36)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:42.615357,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.2)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.36)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:43.620875,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.2)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.36)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:44.673367,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.2)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.36)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:45.842621,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.2)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.5285714285714285)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:46.880838,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.199999999999999)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.5285714285714285)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.714285714285714)"
08-12-2022 13:43:47.882745,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.199999999999999)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.5285714285714285)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.8473684210526313)"
08-12-2022 13:43:48.873889,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.199999999999999)","(5.0, 5.4, 5.363636363636364)","(3.7, 4.6, 4.5285714285714285)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.8473684210526313)"
08-12-2022 13:43:49.951296,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.199999999999999)","(5.0, 5.3, 5.157894736842105)","(3.7, 4.6, 4.5285714285714285)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:51.029077,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.199999999999999)","(5.0, 5.3, 5.157894736842105)","(3.7, 4.6, 4.5285714285714285)","(12.0, 18.0, 17.3)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:52.139635,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.4399999999999995)","(5.0, 5.3, 5.157894736842105)","(3.7, 4.6, 4.290909090909091)","(12.0, 18.0, 17.3)","(11.0, 17.0, 16.333333333333332)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:53.174693,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.28)","(5.0, 5.3, 5.157894736842105)","(3.7, 4.7, 4.290909090909091)","(12.0, 18.0, 17.3)","(11.0, 18.0, 16.333333333333332)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:54.225723,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.28)","(5.0, 5.3, 5.157894736842105)","(3.7, 4.7, 4.290909090909091)","(12.0, 18.0, 17.3)","(11.0, 18.0, 14.0)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:55.241978,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.28)","(5.0, 5.4, 5.210526315789474)","(3.7, 4.7, 4.290909090909091)","(11.0, 18.0, 17.3)","(11.0, 17.5, 16.333333333333332)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:56.359864,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.28)","(5.0, 5.4, 5.210526315789474)","(3.7, 4.7, 4.290909090909091)","(11.0, 18.0, 17.3)","(11.0, 18.0, 16.333333333333332)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:57.430980,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.28)","(5.0, 5.4, 5.210526315789474)","(3.7, 4.7, 4.36)","(11.0, 18.0, 16.5)","(11.0, 18.0, 14.6)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:58.479556,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.4, 7.28)","(5.0, 5.4, 5.210526315789474)","(3.7, 4.6, 4.36)","(11.0, 17.5, 16.5)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:43:59.515404,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.333333333333333)","(5.0, 5.4, 5.210526315789474)","(3.7, 4.6, 4.492857142857143)","(11.0, 17.5, 16.5)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:44:00.614698,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.333333333333333)","(5.0, 5.4, 5.210526315789474)","(3.7, 4.6, 4.492857142857143)","(11.0, 17.5, 16.5)","(11.0, 17.0, 14.6)","(3.0, 4.1, 3.891304347826087)"
08-12-2022 13:44:01.644121,"(15.0, 32.0, 23.333333333333332)","(5.5, 7.6, 7.333333333333333)","(4.8, 5.4, 5.210526315789474)","(3.7, 4.6, 4.492857142857143)","(11.0, 17.5, 16.5)","(11.0, 17.0, 15.285714285714285)","(3.0, 4.1, 3.8)"
08-12-2022 13:44:02.614599,"(15.0, 32.0, 26.8)","(5.5, 7.6, 7.333333333333333)","(4.8, 5.4, 5.363636363636364)","(3.7, 4.6, 4.433333333333333)","(11.0, 17.5, 16.5)","(11.0, 17.0, 15.285714285714285)","(3.0, 4.1, 3.8)"
08-12-2022 13:44:03.629056,"(15.0, 32.0, 26.8)","(5.5, 7.6, 7.333333333333333)","(4.8, 5.4, 5.210526315789474)","(3.7, 4.6, 4.433333333333333)","(11.0, 17.5, 16.5)","(11.0, 17.0, 15.285714285714285)","(3.0, 4.1, 4.014285714285714)"
08-12-2022 13:44:04.655722,"(15.0, 32.0, 26.8)","(5.5, 7.6, 7.333333333333333)","(4.8, 5.4, 5.210526315789474)","(3.7, 4.6, 4.433333333333333)","(11.0, 17.5, 16.5)","(11.0, 17.0, 15.285714285714285)","(3.0, 4.1, 4.025)"
08-12-2022 13:44:05.750968,"(15.0, 32.0, 27.0)","(5.5, 7.6, 7.333333333333333)","(4.8, 5.4, 5.210526315789474)","(3.7, 4.6, 4.433333333333333)","(11.0, 17.5, 17.3)","(11.0, 17.0, 15.285714285714285)","(3.0, 4.5, 3.9)"
08-12-2022 13:44:06.808359,"(15.0, 32.0, 27.0)","(5.5, 7.6, 7.333333333333333)","(4.8, 5.4, 5.210526315789474)","(3.7, 4.6, 4.466666666666667)","(11.0, 18.0, 17.3)","(11.0, 17.0, 15.285714285714285)","(3.0, 4.5, 3.9)"
08-12-2022 13:44:07.812279,"(15.0, 32.0, 27.0)","(5.5, 7.6, 7.333333333333333)","(4.8, 5.4, 5.210526315789474)","(3.7, 4.6, 4.466666666666667)","(11.0, 18.0, 17.3)","(11.0, 17.0, 15.285714285714285)","(3.1, 4.5, 3.9)"
08-12-2022 13:44:08.745985,"(15.0, 32.0, 27.0)","(5.5, 7.6, 7.333333333333333)","(4.8, 5.4, 5.210526315789474)","(3.7, 4.6, 4.466666666666667)","(11.0, 18.0, 17.3)","(11.0, 17.0, 15.285714285714285)","(3.1, 4.5, 3.9)"
08-12-2022 13:44:09.758538,"(15.0, 32.0, 27.0)","(5.5, 7.6, 7.458823529411765)","(4.8, 5.4, 5.210526315789474)","(3.7, 4.6, 4.466666666666667)","(11.0, 18.0, 17.3)","(11.0, 17.0, 15.285714285714285)","(3.1, 4.5, 3.9)"
08-12-2022 13:44:10.782854,"(15.0, 32.0, 27.0)","(5.5, 7.6, 7.266666666666667)","(4.8, 5.4, 5.363636363636364)","(3.7, 4.6, 4.466666666666667)","(11.0, 18.0, 16.833333333333332)","(11.0, 17.0, 15.285714285714285)","(3.1, 4.5, 3.9)"
08-12-2022 13:44:11.848111,"(15.0, 32.0, 27.0)","(5.5, 7.6, 7.266666666666667)","(4.8, 5.3, 5.157894736842105)","(3.7, 4.6, 4.466666666666667)","(11.0, 18.0, 17.3)","(11.0, 17.0, 15.285714285714285)","(3.1, 4.5, 3.9)"
