,Bring Your Best,Hacienda Heights,Tommys Luck,Nuclear Bling,Logan Reason,Speedy Sport,Fire Up Lexy,Logan Dream,Meraki,Dawson Shard Nz
07-12-2022 19:38:53.474600,"(5.5, 8.0, 5.9)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 410.0, 340.0)","(3.6, 4.6, 3.75)","(81.0, 330.0, 274.5454545454545)","(4.2, 7.0, 5.96)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:38:55.271067,"(5.5, 7.4, 5.675)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.0)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:38:57.078798,"(5.5, 6.8, 6.62)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.84)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:38:58.737993,"(5.5, 6.8, 7.066666666666666)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.84)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:00.362577,"(5.5, 7.6, 5.468)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.84)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:02.200337,"(5.5, 7.4, 5.949999999999999)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:03.716702,"(5.5, 6.6, 5.949999999999999)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.92)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:05.345003,"(5.5, 7.4, 5.5625)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.5)","(20.0, 48.0, 36.2)","(4.6, 6.6, 4.588888888888889)","(6.0, 99999, 99990)"
07-12-2022 19:39:06.932638,"(5.5, 7.4, 6.7875)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 5.3, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:08.606569,"(5.5, 6.8, 7.176)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:10.212796,"(5.5, 7.4, 5.5625)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:11.711454,"(5.5, 7.4, 5.5625)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:13.249411,"(5.5, 7.2, 6.933333333333334)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.75)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:14.805516,"(5.5, 7.2, 6.7875)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.5, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:16.351783,"(5.5, 6.8, 7.0137931034482754)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:17.890024,"(5.5, 7.4, 7.1)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:19.428417,"(5.5, 7.4, 7.1)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:20.867501,"(5.5, 7.4, 7.1)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:22.625357,"(5.5, 7.4, 7.1)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.92)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:24.064418,"(5.5, 7.4, 7.1)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.84)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:25.585797,"(5.5, 7.4, 7.1)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:27.256149,"(5.5, 7.4, 7.36)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:28.875703,"(5.5, 7.2, 6.986666666666666)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:30.464745,"(5.5, 7.0, 6.9875)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.299999999999999)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:32.144815,"(5.5, 7.0, 6.9625)","(17.0, 38.0, 20.375)","(10.0, 18.5, 12.133333333333333)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:33.620737,"(5.5, 7.0, 6.742857142857143)","(17.0, 38.0, 20.375)","(10.0, 18.0, 11.966666666666667)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:35.156551,"(5.5, 6.8, 6.75)","(17.0, 38.0, 20.375)","(10.0, 17.5, 11.966666666666667)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:36.631784,"(5.5, 6.8, 6.754545454545454)","(17.0, 38.0, 20.375)","(10.0, 17.5, 11.966666666666667)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:38.210631,"(5.5, 7.2, 6.92)","(17.0, 38.0, 20.375)","(10.0, 17.5, 13.45)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:40.071082,"(5.5, 7.2, 7.0600000000000005)","(17.0, 38.0, 20.375)","(10.0, 17.5, 13.45)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.7142857142857144)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.2)","(6.0, 99999, 99990)"
07-12-2022 19:39:41.772358,"(5.5, 7.2, 7.0600000000000005)","(17.0, 38.0, 20.375)","(10.0, 17.5, 13.45)","(81.0, 400.0, 340.0)","(3.6, 4.4, 3.8555555555555556)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.8999999999999995)","(6.0, 99999, 99990)"
07-12-2022 19:39:43.436011,"(5.5, 7.2, 7.0600000000000005)","(17.0, 38.0, 20.375)","(10.0, 17.5, 11.142857142857142)","(81.0, 400.0, 340.0)","(3.6, 4.3, 3.675)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.8999999999999995)","(6.0, 99999, 99990)"
07-12-2022 19:39:45.217460,"(5.5, 7.2, 7.0)","(17.0, 38.0, 20.375)","(10.0, 17.5, 11.285714285714286)","(81.0, 400.0, 340.0)","(3.6, 4.3, 3.675)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.2)","(20.0, 48.0, 36.2)","(4.6, 6.6, 5.8999999999999995)","(6.0, 99999, 99990)"
07-12-2022 19:39:46.917012,"(5.5, 7.2, 7.0)","(17.0, 38.0, 20.375)","(10.0, 17.5, 11.428571428571429)","(81.0, 400.0, 340.0)","(3.6, 4.3, 3.675)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.2)","(20.0, 48.0, 40.625)","(4.6, 6.6, 5.8999999999999995)","(6.0, 99999, 99990)"
07-12-2022 19:39:48.653703,"(5.5, 7.0, 6.9875)","(17.0, 38.0, 20.75)","(10.0, 17.5, 13.25)","(81.0, 400.0, 340.0)","(3.6, 4.3, 3.675)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.2)","(20.0, 48.0, 40.625)","(4.6, 6.6, 5.8999999999999995)","(6.0, 99999, 99990)"
07-12-2022 19:39:50.388949,"(5.5, 7.2, 7.044444444444444)","(17.0, 38.0, 20.75)","(10.0, 17.5, 16.192307692307693)","(81.0, 400.0, 340.0)","(3.6, 4.3, 3.675)","(81.0, 320.0, 274.5454545454545)","(4.2, 7.0, 5.2)","(20.0, 48.0, 41.44444444444444)","(4.6, 6.6, 5.8999999999999995)","(6.0, 99999, 99990)"
07-12-2022 19:39:52.071182,"(5.5, 7.2, 7.035294117647059)","(17.0, 38.0, 22.666666666666664)","(10.0, 17.5, 14.733333333333334)","(81.0, 400.0, 237.5)","(3.6, 4.3, 3.7642857142857142)","(81.0, 320.0, 197.5)","(4.2, 7.0, 5.65)","(20.0, 48.0, 33.5)","(4.6, 6.6, 4.766666666666667)","(6.0, 99999, 99990)"
07-12-2022 19:39:53.671043,"(5.5, 7.2, 6.9875)","(17.0, 38.0, 22.666666666666664)","(10.0, 17.5, 13.35)","(81.0, 400.0, 237.5)","(3.6, 4.3, 3.7642857142857142)","(81.0, 320.0, 197.5)","(4.2, 7.0, 5.65)","(20.0, 48.0, 33.5)","(4.6, 6.6, 4.766666666666667)","(6.0, 99999, 99990)"
07-12-2022 19:39:55.182325,"(5.5, 7.0, 6.966666666666667)","(17.0, 38.0, 22.666666666666664)","(10.0, 17.5, 13.35)","(81.0, 400.0, 237.5)","(3.6, 4.3, 3.7642857142857142)","(81.0, 320.0, 197.5)","(4.2, 7.0, 5.65)","(20.0, 48.0, 33.5)","(4.6, 6.6, 4.766666666666667)","(6.0, 99999, 99990)"
07-12-2022 19:39:56.687165,"(5.5, 7.0, 6.7875)","(17.0, 38.0, 21.125)","(10.0, 17.5, 13.35)","(81.0, 400.0, 237.5)","(3.6, 4.3, 3.7642857142857142)","(81.0, 320.0, 197.5)","(4.2, 7.0, 5.65)","(20.0, 48.0, 33.5)","(4.6, 6.6, 5.225)","(6.0, 99999, 99990)"
07-12-2022 19:39:58.130679,"(5.5, 7.0, 6.7875)","(17.0, 38.0, 21.125)","(10.0, 17.5, 15.128571428571428)","(81.0, 400.0, 237.5)","(3.6, 4.3, 3.8)","(81.0, 320.0, 197.5)","(4.2, 7.0, 5.92)","(20.0, 48.0, 33.5)","(4.6, 6.6, 5.225)","(6.0, 99999, 99990)"
07-12-2022 19:39:59.604323,"(5.5, 7.0, 6.7875)","(17.0, 38.0, 21.5)","(10.0, 17.5, 13.45)","(81.0, 400.0, 237.5)","(3.6, 4.3, 3.8)","(81.0, 320.0, 197.5)","(4.2, 7.0, 5.92)","(20.0, 48.0, 39.857142857142854)","(4.6, 6.6, 5.5)","(6.0, 99999, 99990)"
07-12-2022 19:40:01.100560,"(5.5, 7.0, 6.7875)","(17.0, 38.0, 21.5)","(10.0, 17.5, 13.45)","(81.0, 400.0, 237.5)","(3.6, 4.3, 3.8)","(81.0, 320.0, 197.5)","(4.2, 7.0, 5.92)","(20.0, 48.0, 39.857142857142854)","(4.6, 6.6, 5.5)","(6.0, 99999, 99990)"
07-12-2022 19:40:02.626631,"(5.5, 7.0, 5.933333333333334)","(17.0, 38.0, 31.0)","(10.0, 17.5, 13.45)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.707692307692308)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 27.0)","(4.6, 6.6, 5.9125)","(6.0, 99999, 99990)"
07-12-2022 19:40:04.150588,"(5.5, 7.0, 5.933333333333334)","(17.0, 36.0, 31.0)","(10.0, 17.5, 14.114285714285714)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 27.0)","(4.6, 6.6, 6.0)","(6.0, 99999, 99990)"
07-12-2022 19:40:05.706075,"(5.5, 7.0, 6.625)","(17.0, 36.0, 31.0)","(10.0, 17.5, 14.114285714285714)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 27.0)","(4.6, 6.6, 6.0)","(6.0, 99999, 99990)"
07-12-2022 19:40:07.152837,"(5.5, 7.0, 6.625)","(17.0, 36.0, 31.0)","(10.0, 17.5, 14.114285714285714)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 27.0)","(4.6, 6.6, 5.925)","(6.0, 99999, 99990)"
07-12-2022 19:40:08.627475,"(5.5, 7.0, 6.625)","(17.0, 36.0, 33.14285714285714)","(10.0, 17.5, 15.129999999999999)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.0)","(4.6, 6.6, 5.925)","(6.0, 99999, 99990)"
07-12-2022 19:40:10.140010,"(5.5, 7.0, 6.625)","(17.0, 36.0, 33.14285714285714)","(10.0, 17.5, 15.129999999999999)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.0)","(4.6, 6.6, 6.0)","(6.0, 99999, 99990)"
07-12-2022 19:40:11.640513,"(5.5, 7.0, 6.625)","(17.0, 36.0, 32.0)","(10.0, 17.5, 15.345454545454546)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.0)","(4.6, 6.6, 6.0)","(6.0, 99999, 99990)"
07-12-2022 19:40:13.142031,"(5.5, 7.0, 6.625)","(17.0, 36.0, 32.0)","(10.0, 17.5, 15.345454545454546)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.0)","(4.6, 6.6, 6.0)","(6.0, 99999, 99990)"
07-12-2022 19:40:14.672365,"(5.5, 7.0, 6.366666666666666)","(17.0, 36.0, 32.0)","(10.0, 17.5, 15.345454545454546)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.0)","(4.6, 6.6, 6.0)","(6.0, 99999, 99990)"
07-12-2022 19:40:16.171538,"(5.5, 6.8, 5.5125)","(17.0, 36.0, 32.0)","(10.0, 17.5, 15.345454545454546)","(81.0, 400.0, 260.7142857142857)","(3.6, 4.3, 3.75)","(81.0, 320.0, 215.0)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 36.0)","(4.6, 6.6, 6.0)","(6.0, 99999, 99990)"
07-12-2022 19:40:17.636494,"(5.5, 7.2, 6.571428571428571)","(17.0, 36.0, 24.8)","(10.0, 17.5, 15.92)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.7583333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.228571428571429)","(20.0, 48.0, 38.66666666666667)","(4.6, 6.6, 5.925)","(6.0, 99999, 99990)"
07-12-2022 19:40:19.044017,"(5.5, 7.0, 6.066666666666666)","(17.0, 38.0, 26.0)","(10.0, 17.5, 12.366666666666667)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8000000000000003)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 5.266666666666667)","(20.0, 48.0, 40.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:20.369631,"(5.5, 7.0, 5.677777777777777)","(17.0, 38.0, 26.0)","(10.0, 17.5, 12.366666666666667)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8000000000000003)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 40.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:21.762987,"(5.5, 7.0, 6.670967741935484)","(17.0, 38.0, 26.0)","(10.0, 17.5, 12.366666666666667)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8000000000000003)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 40.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:23.217163,"(5.5, 7.0, 6.670967741935484)","(17.0, 38.0, 23.0)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.841666666666667)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:24.813917,"(5.5, 7.0, 5.677777777777777)","(17.0, 36.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.841666666666667)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:26.558800,"(5.5, 7.0, 5.677777777777777)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.841666666666667)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:28.123342,"(5.5, 7.0, 5.677777777777777)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:29.879004,"(5.5, 7.0, 5.677777777777777)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:31.516908,"(5.5, 7.0, 6.66)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:33.127732,"(5.5, 7.0, 6.657142857142857)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:34.674094,"(5.5, 7.0, 5.771428571428571)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:36.127748,"(5.5, 6.8, 5.771428571428571)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:37.540348,"(5.5, 7.2, 5.706666666666666)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:38.943979,"(5.5, 7.4, 6.96)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:40.445945,"(5.5, 7.4, 6.8130434782608695)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.65)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:41.957331,"(5.5, 7.4, 7.252631578947368)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.5, 13.4)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 6.133333333333334)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:43.489921,"(5.5, 7.4, 7.252631578947368)","(17.0, 34.0, 19.416666666666668)","(10.0, 17.0, 13.15)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 5.266666666666667)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
07-12-2022 19:40:45.149046,"(5.5, 7.4, 7.252631578947368)","(17.0, 34.0, 19.416666666666668)","(10.0, 16.5, 13.15)","(81.0, 400.0, 308.57142857142856)","(3.6, 4.3, 3.8833333333333333)","(81.0, 320.0, 251.42857142857142)","(4.2, 7.0, 5.266666666666667)","(20.0, 48.0, 30.0)","(4.6, 6.6, 5.275)","(6.0, 99999, 99990)"
