,Eddie Munster,Painter Of Light,Time To Go,Masie Jane,Dark Secret,Lucy The Weapon,Brockton Bomber,First Offence
10-01-2023 18:02:08.309190,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:09.463407,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:10.520428,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:11.690909,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:12.806829,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:13.887328,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:14.973547,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:16.025812,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:17.094487,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:18.169301,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:19.248491,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:20.374582,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:21.526425,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:22.668213,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:23.820715,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:24.959845,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:26.123494,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:27.271043,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:28.532354,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:29.716626,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:30.896432,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:32.056902,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:33.258974,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:34.454062,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:35.525936,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:36.622385,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:37.822834,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:39.012451,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:40.226100,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 34.458333333333336)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 178.125)","(19.0, 50.0, 45.14705882352941)"
10-01-2023 18:02:41.539001,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:42.937097,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:44.172949,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:45.271592,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:46.323830,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:47.336860,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:48.368461,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:49.356759,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:50.394068,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:51.446952,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:52.613779,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:53.681932,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:54.763622,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:55.864880,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:56.960451,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:58.091958,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:02:59.181613,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:00.261393,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:01.342096,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:02.342157,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:03.337603,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:04.332603,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:05.316383,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:06.304562,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:07.309051,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:08.314888,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.666666666666664)","(6.0, 10.5, 7.275)","(5.5, 12.5, 10.618181818181817)","(41.0, 240.0, 93.0)","(19.0, 50.0, 28.333333333333336)"
10-01-2023 18:03:09.388454,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.15625)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:10.445532,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:11.424205,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:12.421407,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:13.414764,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:14.408440,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:15.581514,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:16.594957,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:17.590380,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:18.516324,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:19.539407,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:20.534321,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:21.586415,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:22.688188,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:23.690678,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8781818181818182)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:24.686859,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8367857142857142)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:25.644864,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8367857142857142)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:26.632508,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.56, 1.8367857142857142)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:27.578865,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:28.512778,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:29.477096,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:30.751198,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:32.003979,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:33.100247,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:34.162467,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:35.246070,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:36.257342,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:37.258529,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:38.295902,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:39.284977,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
10-01-2023 18:03:40.303629,"(26.0, 120.0, 73.5)","(4.2, 7.0, 6.133333333333334)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 22.8)","(6.0, 10.5, 7.275)","(5.5, 12.5, 8.9)","(41.0, 240.0, 93.0)","(19.0, 50.0, 24.4)"
