,What A Nose,Dairy Girl,Memories Keep,Noaki Cruise,Noaki Nipper,Stylish Rico,Lock It In,Gypsy Rico
08-01-2023 19:40:36.886155,"(91.0, 470.0, 360.0)","(61.0, 120.0, 119.0)","(2.5, 2.96, 2.8114285714285714)","(3.9, 5.1, 5.018181818181818)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.0, 12.869565217391305)","(3.9, 5.0, 4.8)"
08-01-2023 19:40:37.836251,"(91.0, 480.0, 330.0)","(61.0, 120.0, 119.0)","(2.5, 2.96, 2.8505263157894736)","(3.9, 5.1, 5.018181818181818)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.0, 13.363636363636363)","(3.9, 5.0, 4.828571428571428)"
08-01-2023 19:40:38.812216,"(91.0, 480.0, 330.0)","(61.0, 120.0, 119.0)","(2.5, 2.96, 2.8505263157894736)","(3.9, 5.1, 4.958823529411765)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 13.379310344827587)","(3.9, 5.0, 4.88)"
08-01-2023 19:40:39.785621,"(91.0, 480.0, 416.0)","(61.0, 120.0, 119.0)","(2.5, 2.96, 2.8114285714285714)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 14.0, 13.379310344827587)","(3.9, 5.0, 4.88)"
08-01-2023 19:40:40.763030,"(91.0, 480.0, 373.33333333333337)","(61.0, 120.0, 119.0)","(2.5, 2.94, 2.87)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 12.717391304347826)","(3.9, 5.0, 4.555555555555555)"
08-01-2023 19:40:41.722747,"(91.0, 460.0, 310.0)","(61.0, 120.0, 119.0)","(2.5, 2.94, 2.8499999999999996)","(3.9, 5.1, 4.958823529411765)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 12.717391304347826)","(3.9, 5.0, 4.6)"
08-01-2023 19:40:42.673932,"(91.0, 460.0, 260.0)","(61.0, 120.0, 119.0)","(2.5, 2.94, 2.8677777777777775)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 12.970588235294118)","(3.9, 5.0, 4.555555555555555)"
08-01-2023 19:40:43.616142,"(91.0, 460.0, 260.0)","(61.0, 120.0, 119.0)","(2.5, 2.94, 2.8419999999999996)","(3.9, 5.1, 4.958823529411765)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 12.970588235294118)","(3.9, 5.0, 4.88)"
08-01-2023 19:40:44.577693,"(91.0, 460.0, 211.11111111111111)","(61.0, 120.0, 119.0)","(2.5, 2.84, 2.82)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 13.071428571428571)","(3.9, 5.0, 4.828571428571428)"
08-01-2023 19:40:45.590576,"(91.0, 450.0, 315.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.8449999999999998)","(3.9, 5.1, 4.958823529411765)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 13.071428571428571)","(3.9, 5.0, 4.828571428571428)"
08-01-2023 19:40:46.538007,"(91.0, 450.0, 315.0)","(61.0, 120.0, 119.0)","(2.5, 2.84, 2.82)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 13.071428571428571)","(3.9, 5.0, 4.815384615384615)"
08-01-2023 19:40:47.546113,"(91.0, 450.0, 315.0)","(61.0, 120.0, 119.0)","(2.5, 2.84, 2.834285714285714)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 13.071428571428571)","(3.9, 5.0, 4.866666666666667)"
08-01-2023 19:40:48.519128,"(91.0, 450.0, 345.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.82)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.0, 4.815384615384615)"
08-01-2023 19:40:49.470290,"(91.0, 450.0, 345.0)","(61.0, 120.0, 119.0)","(2.5, 2.84, 2.834285714285714)","(3.9, 5.1, 4.958823529411765)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.683673469387756)","(6.5, 13.5, 12.9)","(3.9, 5.0, 4.76)"
08-01-2023 19:40:50.437099,"(91.0, 450.0, 396.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.82)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.275510204081632)","(6.5, 13.5, 12.9)","(3.9, 5.0, 4.76)"
08-01-2023 19:40:51.398993,"(91.0, 450.0, 396.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.84)","(3.9, 5.1, 5.0249999999999995)","(13.0, 19.0, 15.694444444444445)","(9.0, 11.5, 10.275510204081632)","(6.5, 13.5, 12.9)","(3.9, 5.0, 4.75)"
08-01-2023 19:40:52.394069,"(91.0, 450.0, 396.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.8525)","(3.9, 5.1, 5.05)","(13.0, 18.5, 17.0)","(9.0, 11.5, 10.275510204081632)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.0, 4.866666666666667)"
08-01-2023 19:40:53.376912,"(91.0, 450.0, 355.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.83)","(3.9, 5.1, 5.05)","(13.0, 18.0, 17.0)","(9.0, 11.5, 10.275510204081632)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.0, 4.866666666666667)"
08-01-2023 19:40:54.332640,"(91.0, 450.0, 355.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.8525)","(3.9, 5.1, 4.995652173913043)","(13.0, 18.0, 17.0)","(9.0, 11.5, 10.275510204081632)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.0, 4.8538461538461535)"
08-01-2023 19:40:55.270827,"(91.0, 450.0, 355.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.82)","(3.9, 5.1, 5.05)","(13.0, 18.0, 17.0)","(9.0, 11.5, 10.275510204081632)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.1, 4.95)"
08-01-2023 19:40:56.224103,"(91.0, 450.0, 355.0)","(61.0, 120.0, 119.0)","(2.5, 2.86, 2.8449999999999998)","(3.9, 5.1, 4.995652173913043)","(13.0, 18.0, 17.0)","(9.0, 11.5, 10.275510204081632)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.1, 4.766666666666667)"
08-01-2023 19:40:57.192586,"(91.0, 450.0, 355.0)","(61.0, 120.0, 119.0)","(2.5, 2.88, 2.853333333333333)","(3.9, 5.3, 5.06)","(13.0, 18.0, 15.666666666666666)","(9.0, 11.5, 10.367924528301886)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.0, 4.475)"
08-01-2023 19:40:58.190874,"(91.0, 450.0, 400.0)","(61.0, 120.0, 119.0)","(2.5, 2.88, 2.84)","(3.9, 5.4, 5.057142857142857)","(13.0, 18.0, 16.384615384615383)","(9.0, 11.5, 10.367924528301886)","(6.5, 13.5, 13.0)","(3.9, 5.0, 4.533333333333333)"
08-01-2023 19:40:59.176493,"(91.0, 450.0, 400.0)","(61.0, 120.0, 119.0)","(2.5, 2.88, 2.864)","(3.9, 5.4, 5.142857142857142)","(13.0, 18.0, 16.384615384615383)","(9.0, 11.5, 10.367924528301886)","(6.5, 13.5, 13.0)","(3.9, 5.0, 4.533333333333333)"
08-01-2023 19:41:00.160716,"(91.0, 450.0, 400.0)","(61.0, 120.0, 119.0)","(2.5, 2.88, 2.848)","(3.9, 5.4, 5.2)","(13.0, 18.0, 16.384615384615383)","(9.0, 11.5, 10.367924528301886)","(6.5, 13.5, 13.0)","(3.9, 5.0, 4.692307692307692)"
08-01-2023 19:41:01.126092,"(91.0, 450.0, 400.0)","(61.0, 120.0, 119.0)","(2.5, 2.88, 2.84)","(3.9, 5.4, 5.154545454545454)","(13.0, 18.0, 17.192307692307693)","(9.0, 11.5, 10.541666666666666)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.0, 4.714285714285714)"
08-01-2023 19:41:02.081115,"(91.0, 450.0, 400.0)","(61.0, 120.0, 119.0)","(2.5, 2.88, 2.8654545454545453)","(3.9, 5.4, 5.2153846153846155)","(13.0, 18.0, 16.25)","(9.0, 11.0, 10.45)","(6.5, 13.5, 12.833333333333334)","(3.9, 5.0, 4.533333333333333)"
08-01-2023 19:41:03.059447,"(91.0, 450.0, 382.5)","(61.0, 120.0, 119.0)","(2.5, 2.88, 2.853333333333333)","(3.9, 5.4, 5.13157894736842)","(13.0, 18.0, 15.651515151515152)","(9.0, 11.0, 10.6)","(6.5, 13.5, 12.9)","(3.9, 5.0, 4.254761904761905)"
08-01-2023 19:41:03.997941,"(91.0, 450.0, 382.5)","(61.0, 120.0, 119.0)","(2.5, 2.88, 2.8739999999999997)","(3.9, 5.4, 5.23)","(13.0, 18.0, 15.651515151515152)","(9.0, 11.0, 10.795454545454545)","(6.5, 13.5, 12.833333333333334)","(3.9, 4.3, 4.457142857142857)"
08-01-2023 19:41:04.997686,"(91.0, 450.0, 382.5)","(61.0, 120.0, 119.0)","(2.5, 2.9, 2.88)","(3.9, 5.4, 5.116666666666667)","(13.0, 18.0, 15.416666666666666)","(9.0, 11.0, 10.68421052631579)","(6.5, 13.5, 12.833333333333334)","(3.9, 4.8, 4.533333333333333)"
08-01-2023 19:41:05.991070,"(91.0, 450.0, 382.5)","(61.0, 120.0, 119.0)","(2.5, 2.92, 2.853333333333333)","(3.9, 5.4, 5.116666666666667)","(13.0, 18.0, 15.513157894736842)","(9.0, 11.0, 10.36111111111111)","(6.5, 13.5, 13.0)","(3.9, 4.8, 4.457142857142857)"
08-01-2023 19:41:06.955082,"(91.0, 450.0, 382.5)","(61.0, 120.0, 119.0)","(2.5, 2.92, 2.853333333333333)","(3.9, 5.4, 5.0777777777777775)","(13.0, 17.5, 16.136363636363637)","(9.0, 11.0, 10.378378378378379)","(6.5, 13.5, 13.0)","(3.9, 4.8, 4.533333333333333)"
08-01-2023 19:41:07.905279,"(91.0, 450.0, 398.0)","(61.0, 120.0, 119.0)","(2.5, 2.92, 2.84)","(3.9, 5.4, 5.0777777777777775)","(13.0, 17.0, 15.666666666666666)","(9.0, 11.0, 10.297872340425531)","(6.5, 13.5, 13.0)","(3.9, 4.8, 4.457142857142857)"
08-01-2023 19:41:08.854937,"(101.0, 450.0, 320.0)","(71.0, 120.0, 119.0)","(2.45, 2.92, 2.856)","(4.0, 5.4, 5.0777777777777775)","(13.0, 17.0, 15.181818181818182)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 12.833333333333334)","(3.9, 4.8, 4.65)"
08-01-2023 19:41:09.852364,"(101.0, 450.0, 355.0)","(71.0, 120.0, 119.0)","(2.45, 2.92, 2.84)","(4.0, 5.4, 5.0777777777777775)","(13.0, 17.0, 15.173913043478262)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 12.833333333333334)","(3.9, 4.8, 4.65)"
08-01-2023 19:41:11.016261,"(101.0, 450.0, 355.0)","(71.0, 120.0, 118.52941176470588)","(2.45, 2.9, 2.86)","(4.0, 5.4, 5.0777777777777775)","(13.0, 17.0, 15.173913043478262)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 12.772727272727273)","(3.9, 4.8, 4.575)"
08-01-2023 19:41:12.058645,"(101.0, 450.0, 355.0)","(71.0, 120.0, 118.52941176470588)","(2.45, 2.9, 2.86)","(4.0, 5.4, 5.0777777777777775)","(13.0, 17.0, 15.947368421052632)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 13.0)","(3.9, 4.8, 4.633333333333334)"
08-01-2023 19:41:13.052609,"(101.0, 450.0, 360.0)","(71.0, 120.0, 118.61111111111111)","(2.45, 2.92, 2.8899999999999997)","(4.0, 5.3, 5.07)","(13.0, 17.0, 15.710526315789474)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 12.772727272727273)","(3.9, 4.7, 4.573684210526316)"
08-01-2023 19:41:14.079371,"(101.0, 500.0, 385.0)","(71.0, 120.0, 118.61111111111111)","(2.45, 2.92, 2.875)","(4.0, 5.3, 4.980555555555555)","(13.0, 16.5, 15.710526315789474)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 13.0)","(3.9, 4.7, 4.6454545454545455)"
08-01-2023 19:41:15.074602,"(101.0, 500.0, 385.0)","(71.0, 120.0, 118.61111111111111)","(2.45, 2.92, 2.88)","(4.0, 5.2, 4.970588235294118)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 13.0)","(3.9, 4.7, 4.6454545454545455)"
08-01-2023 19:41:16.062243,"(101.0, 500.0, 350.0)","(71.0, 120.0, 118.61111111111111)","(2.45, 2.92, 2.875)","(4.0, 5.2, 5.0)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 13.2)","(3.9, 4.7, 4.550000000000001)"
08-01-2023 19:41:17.039135,"(101.0, 500.0, 350.0)","(71.0, 120.0, 118.61111111111111)","(2.45, 2.92, 2.875)","(4.0, 5.2, 4.952173913043478)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.387096774193548)","(7.5, 13.5, 13.2)","(3.9, 4.7, 4.655555555555556)"
08-01-2023 19:41:18.016015,"(101.0, 500.0, 300.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 2.92, 2.8866666666666667)","(4.0, 5.2, 4.952173913043478)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.387096774193548)","(8.0, 13.5, 12.833333333333334)","(3.9, 4.7, 4.546153846153846)"
08-01-2023 19:41:18.952048,"(101.0, 500.0, 300.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 2.92, 2.8866666666666667)","(4.0, 5.2, 4.92)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.387096774193548)","(8.0, 13.5, 13.071428571428571)","(3.9, 4.8, 4.635)"
08-01-2023 19:41:19.917555,"(101.0, 500.0, 300.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 2.92, 2.8866666666666667)","(4.0, 5.1, 5.0)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.387096774193548)","(8.0, 13.5, 13.071428571428571)","(3.9, 4.8, 4.635)"
08-01-2023 19:41:20.902471,"(101.0, 500.0, 300.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 2.94, 2.91)","(4.0, 5.1, 4.925000000000001)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.525)","(8.0, 13.5, 13.071428571428571)","(3.9, 4.8, 4.525)"
08-01-2023 19:41:21.906057,"(101.0, 500.0, 300.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 2.98, 2.962222222222222)","(4.0, 5.1, 4.925000000000001)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.525)","(8.0, 13.5, 12.833333333333334)","(3.9, 4.8, 4.4904761904761905)"
08-01-2023 19:41:22.890979,"(101.0, 500.0, 300.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 3.0, 2.9603418803418804)","(4.0, 5.1, 4.925000000000001)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.35483870967742)","(8.0, 13.5, 13.2)","(3.9, 4.7, 4.4904761904761905)"
08-01-2023 19:41:23.847335,"(101.0, 500.0, 300.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 3.0, 2.9802150537634406)","(4.0, 5.1, 4.925000000000001)","(13.0, 16.5, 15.46551724137931)","(9.0, 11.0, 10.35483870967742)","(8.0, 13.5, 13.2)","(3.9, 4.7, 4.4904761904761905)"
08-01-2023 19:41:24.816536,"(101.0, 500.0, 300.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 3.0, 2.980384615384615)","(4.0, 5.1, 4.96)","(13.0, 16.5, 15.666666666666666)","(9.0, 11.0, 10.384615384615385)","(8.0, 13.5, 13.055555555555555)","(3.9, 4.7, 4.466666666666667)"
08-01-2023 19:41:25.775911,"(101.0, 440.0, 226.66666666666666)","(71.0, 120.0, 116.66666666666667)","(2.4, 3.1, 3.011111111111111)","(4.0, 5.1, 4.952173913043478)","(13.0, 16.5, 16.023809523809526)","(9.0, 11.0, 10.384615384615385)","(8.0, 13.5, 12.9375)","(3.9, 4.7, 4.452941176470588)"
08-01-2023 19:41:26.736803,"(101.0, 420.0, 310.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 3.1, 3.0625)","(4.0, 5.1, 4.921052631578948)","(13.0, 16.5, 16.176470588235293)","(9.0, 10.5, 10.15625)","(8.0, 13.5, 12.722222222222221)","(3.8, 4.7, 4.5)"
08-01-2023 19:41:27.715353,"(101.0, 420.0, 310.0)","(71.0, 120.0, 116.66666666666667)","(2.4, 3.1, 3.0454545454545454)","(4.0, 5.1, 4.942105263157895)","(13.0, 16.5, 16.176470588235293)","(9.0, 10.5, 9.605)","(8.0, 13.5, 13.115384615384615)","(3.8, 4.7, 4.54)"
08-01-2023 19:41:28.695343,"(101.0, 420.0, 310.0)","(71.0, 170.0, 146.66666666666666)","(2.4, 3.1, 3.090909090909091)","(4.0, 5.1, 4.933333333333334)","(13.0, 16.5, 18.88888888888889)","(9.0, 10.0, 9.338461538461537)","(8.0, 13.5, 13.133333333333333)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:29.704279,"(101.0, 420.0, 244.0)","(71.0, 170.0, 123.33333333333333)","(2.4, 3.1, 3.0833333333333335)","(4.0, 5.1, 4.923076923076923)","(13.0, 20.0, 19.714285714285715)","(9.0, 10.0, 9.742857142857144)","(8.0, 14.0, 13.071428571428571)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:30.683556,"(101.0, 410.0, 290.0)","(71.0, 170.0, 130.0)","(2.4, 3.1, 3.0894736842105264)","(4.0, 5.1, 4.923076923076923)","(13.0, 20.0, 19.714285714285715)","(9.0, 9.8, 9.529032258064516)","(8.0, 14.0, 13.071428571428571)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:31.663436,"(101.0, 410.0, 290.0)","(71.0, 170.0, 130.0)","(2.4, 3.2, 3.0894736842105264)","(4.0, 5.1, 4.923076923076923)","(13.0, 20.0, 19.714285714285715)","(9.0, 9.8, 9.529032258064516)","(8.0, 14.0, 13.071428571428571)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:32.646282,"(101.0, 410.0, 242.0)","(71.0, 170.0, 130.0)","(2.4, 3.2, 3.106666666666667)","(4.0, 5.1, 4.923076923076923)","(13.0, 20.0, 18.363636363636363)","(9.0, 9.8, 9.555555555555555)","(8.0, 14.0, 13.071428571428571)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:33.672129,"(101.0, 400.0, 300.0)","(71.0, 160.0, 126.66666666666667)","(2.45, 3.2, 3.108695652173913)","(4.0, 5.1, 4.935714285714286)","(13.0, 20.0, 18.363636363636363)","(9.0, 9.6, 9.378947368421052)","(8.0, 14.0, 12.916666666666666)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:34.684340,"(101.0, 400.0, 266.6666666666667)","(71.0, 160.0, 126.66666666666667)","(2.45, 3.2, 3.120754716981132)","(4.0, 5.1, 4.947619047619048)","(13.0, 20.0, 18.363636363636363)","(9.0, 9.6, 9.514285714285714)","(8.0, 14.0, 13.113636363636363)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:35.667031,"(101.0, 400.0, 266.6666666666667)","(71.0, 160.0, 126.66666666666667)","(2.45, 3.2, 3.120754716981132)","(4.0, 5.1, 4.947619047619048)","(13.0, 20.0, 18.363636363636363)","(9.0, 9.6, 9.378947368421052)","(8.0, 14.0, 13.113636363636363)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:36.643220,"(101.0, 400.0, 273.3333333333333)","(71.0, 160.0, 116.25)","(2.45, 3.2, 3.1468354430379746)","(4.0, 5.1, 4.947619047619048)","(13.0, 20.0, 18.363636363636363)","(9.0, 9.6, 9.378947368421052)","(8.0, 14.0, 13.071428571428571)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:37.594810,"(101.0, 390.0, 360.0)","(71.0, 150.0, 123.33333333333333)","(2.45, 3.2, 3.1468354430379746)","(4.0, 5.1, 4.947619047619048)","(13.0, 20.0, 17.75)","(9.0, 9.6, 9.09)","(8.0, 14.0, 13.113636363636363)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:38.556526,"(101.0, 390.0, 354.0)","(71.0, 150.0, 123.33333333333333)","(2.45, 3.2, 3.1468354430379746)","(4.0, 5.1, 4.947619047619048)","(13.0, 20.0, 17.3)","(9.0, 9.6, 9.120000000000001)","(8.0, 14.0, 13.113636363636363)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:39.534953,"(101.0, 390.0, 354.0)","(71.0, 150.0, 123.33333333333333)","(2.45, 3.2, 3.1468354430379746)","(4.0, 5.1, 4.947619047619048)","(13.0, 18.0, 17.666666666666668)","(8.5, 9.4, 9.24)","(8.0, 14.0, 13.113636363636363)","(3.8, 4.7, 4.552631578947368)"
08-01-2023 19:41:40.502486,"(101.0, 390.0, 354.0)","(71.0, 140.0, 120.0)","(2.45, 3.2, 3.1468354430379746)","(4.0, 5.1, 4.947619047619048)","(13.0, 20.0, 18.263157894736842)","(8.5, 9.4, 9.24)","(8.0, 14.0, 13.15)","(3.8, 4.7, 4.54)"
08-01-2023 19:41:41.539337,"(101.0, 390.0, 312.8571428571429)","(71.0, 140.0, 120.0)","(2.45, 3.2, 3.1029411764705883)","(4.0, 4.9, 4.904347826086957)","(13.0, 20.0, 18.35)","(8.5, 9.4, 9.120000000000001)","(8.0, 14.0, 13.15)","(3.8, 4.7, 4.54)"
08-01-2023 19:41:42.540548,"(101.0, 390.0, 290.0)","(71.0, 140.0, 120.0)","(2.45, 3.2, 3.1029411764705883)","(4.0, 5.0, 4.904347826086957)","(13.0, 20.0, 18.35)","(8.5, 9.4, 9.0)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.525806451612904)"
08-01-2023 19:41:43.541622,"(101.0, 390.0, 240.0)","(71.0, 140.0, 120.0)","(2.45, 3.2, 3.1029411764705883)","(4.0, 5.0, 4.904347826086957)","(13.0, 20.0, 18.625)","(8.5, 9.0, 8.84)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.525806451612904)"
08-01-2023 19:41:44.479036,"(101.0, 390.0, 240.0)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.2, 3.1029411764705883)","(4.0, 5.0, 4.904347826086957)","(13.0, 20.0, 18.625)","(8.5, 9.0, 8.816666666666666)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.525806451612904)"
08-01-2023 19:41:45.426889,"(101.0, 390.0, 231.66666666666666)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.2, 3.1029411764705883)","(4.0, 5.0, 4.904347826086957)","(13.0, 20.0, 18.625)","(8.5, 9.0, 8.816666666666666)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.525806451612904)"
08-01-2023 19:41:46.416803,"(101.0, 390.0, 231.66666666666666)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.2, 3.108695652173913)","(4.0, 5.0, 4.904347826086957)","(13.0, 20.0, 18.625)","(8.5, 9.0, 8.8)","(8.0, 14.0, 13.076923076923077)","(3.8, 4.7, 4.525806451612904)"
08-01-2023 19:41:47.429988,"(101.0, 390.0, 231.66666666666666)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.143333333333333)","(4.0, 5.0, 4.88421052631579)","(13.0, 20.0, 18.625)","(8.5, 9.0, 8.744)","(8.0, 14.0, 13.142857142857142)","(3.8, 4.7, 4.525806451612904)"
08-01-2023 19:41:48.407045,"(101.0, 390.0, 231.66666666666666)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.1142857142857143)","(4.0, 5.0, 4.926666666666667)","(13.0, 20.0, 18.625)","(8.5, 9.0, 8.710344827586207)","(8.0, 14.0, 13.142857142857142)","(3.8, 4.7, 4.525806451612904)"
08-01-2023 19:41:49.441521,"(101.0, 380.0, 230.0)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.1142857142857143)","(4.0, 5.0, 4.926666666666667)","(13.0, 20.0, 18.625)","(8.5, 9.0, 8.636363636363637)","(8.0, 14.0, 13.142857142857142)","(3.8, 4.7, 4.525806451612904)"
08-01-2023 19:41:50.437766,"(101.0, 370.0, 295.0)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.1142857142857143)","(4.0, 5.1, 5.033333333333333)","(13.0, 20.0, 18.804347826086957)","(8.5, 8.8, 8.463157894736842)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.5826086956521745)"
08-01-2023 19:41:51.472572,"(101.0, 370.0, 258.0)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.1214285714285714)","(4.0, 5.1, 5.030769230769231)","(13.0, 20.0, 18.804347826086957)","(8.5, 8.8, 8.426666666666666)","(8.0, 14.0, 13.4)","(3.8, 4.7, 4.5826086956521745)"
08-01-2023 19:41:52.584773,"(101.0, 370.0, 276.6666666666667)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.114102564102564)","(4.0, 5.3, 5.386363636363637)","(13.0, 20.0, 18.428571428571427)","(8.0, 8.6, 8.028571428571428)","(8.0, 14.0, 13.4)","(3.8, 4.7, 4.589130434782609)"
08-01-2023 19:41:53.651572,"(101.0, 370.0, 276.6666666666667)","(71.0, 140.0, 120.0)","(2.45, 3.15, 3.114102564102564)","(4.0, 5.4, 5.384269662921349)","(13.0, 20.0, 18.428571428571427)","(8.0, 8.2, 7.914285714285715)","(8.0, 14.0, 13.4)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:41:54.816627,"(101.0, 370.0, 276.6666666666667)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.114102564102564)","(4.0, 5.4, 5.382608695652174)","(13.0, 20.0, 18.428571428571427)","(8.0, 8.0, 7.96)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:41:55.825297,"(101.0, 360.0, 313.3333333333333)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.114102564102564)","(4.0, 5.4, 5.382608695652174)","(13.0, 20.0, 18.428571428571427)","(8.0, 8.2, 8.1)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:41:56.818588,"(101.0, 370.0, 340.0)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.114102564102564)","(4.0, 5.4, 5.3925)","(13.0, 20.0, 18.428571428571427)","(8.0, 8.2, 8.0125)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.595918367346939)"
08-01-2023 19:41:57.773402,"(101.0, 370.0, 340.0)","(71.0, 140.0, 113.33333333333333)","(2.45, 3.15, 3.114102564102564)","(4.0, 5.4, 5.393258426966293)","(13.0, 20.0, 18.428571428571427)","(7.5, 8.2, 8.0125)","(8.0, 14.0, 13.28)","(3.8, 4.7, 4.584615384615385)"
