,Slay Queen,Mean Sam,Akimbo,Petite Olga,Francis Geoffrey,Hit List,Queen Norma
06-01-2023 12:06:32.733454,"(1.7, 1.82, 1.816304347826087)","(26.0, 65.0, 63.75)","(2.8, 3.75, 3.74375)","(26.0, 50.0, 48.0)","(19.0, 32.0, 33.30434782608695)","(10.0, 12.0, 11.511848341232227)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:33.714732,"(1.7, 1.82, 1.8126086956521739)","(26.0, 65.0, 63.78048780487805)","(2.8, 3.7, 3.6968750000000004)","(26.0, 50.0, 48.0)","(19.0, 34.0, 33.30434782608695)","(10.0, 12.0, 11.50952380952381)","(21.0, 34.0, 32.93333333333333)"
06-01-2023 12:06:34.780585,"(1.7, 1.82, 1.8126086956521739)","(26.0, 65.0, 63.78048780487805)","(2.8, 3.7, 3.6982142857142857)","(26.0, 50.0, 47.75)","(19.0, 34.0, 33.45454545454545)","(10.0, 12.0, 11.521028037383177)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:35.914229,"(1.7, 1.82, 1.8111111111111111)","(26.0, 65.0, 63.57142857142857)","(2.8, 3.7, 3.6982142857142857)","(26.0, 50.0, 47.795918367346935)","(19.0, 34.0, 33.166666666666664)","(10.0, 12.0, 11.509569377990431)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:37.084665,"(1.65, 1.82, 1.8111111111111111)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.7, 3.6982142857142857)","(31.0, 50.0, 47.795918367346935)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.521028037383177)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:38.194531,"(1.65, 1.82, 1.8111111111111111)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.7, 3.6616883116883114)","(31.0, 50.0, 47.875)","(18.0, 34.0, 33.04)","(9.0, 12.0, 11.518018018018019)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:39.257333,"(1.65, 1.82, 1.8011764705882354)","(31.0, 65.0, 63.57142857142857)","(2.7, 3.75, 3.6616883116883114)","(31.0, 50.0, 47.875)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.507281553398059)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:40.271843,"(1.65, 1.81, 1.80875)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.667408906882591)","(31.0, 50.0, 47.91836734693877)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.507281553398059)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:41.335393,"(1.65, 1.82, 1.8056)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.667408906882591)","(31.0, 50.0, 47.76470588235294)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.077272727272728)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:42.438655,"(1.65, 1.82, 1.8102702702702704)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.667408906882591)","(31.0, 50.0, 47.76470588235294)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.077272727272728)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:43.499543,"(1.65, 1.82, 1.8056)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.667408906882591)","(31.0, 50.0, 48.92307692307692)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.081447963800905)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:44.548930,"(1.65, 1.82, 1.804375)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.6718274111675124)","(31.0, 50.0, 48.95)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.041666666666666)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:45.633402,"(1.65, 1.82, 1.8113513513513515)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.6718274111675124)","(31.0, 50.0, 48.95)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.023584905660377)","(21.0, 34.0, 33.03448275862069)"
06-01-2023 12:06:46.742810,"(1.65, 1.82, 1.814)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.6702072538860104)","(31.0, 50.0, 49.351351351351354)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.032710280373832)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:47.772423,"(1.65, 1.82, 1.813793103448276)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.6634831460674158)","(31.0, 50.0, 49.351351351351354)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.046082949308756)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:48.864626,"(1.65, 1.82, 1.8182608695652174)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.75, 3.6575697211155376)","(31.0, 50.0, 49.65714285714286)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.023584905660377)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:50.096134,"(1.65, 1.83, 1.817777777777778)","(31.0, 65.0, 64.44444444444444)","(2.7, 3.75, 3.6575697211155376)","(31.0, 50.0, 49.65714285714286)","(18.0, 34.0, 33.45454545454545)","(9.0, 12.0, 11.023584905660377)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:51.269034,"(1.65, 1.83, 1.8197435897435899)","(31.0, 65.0, 64.44444444444444)","(2.7, 3.75, 3.730769230769231)","(31.0, 50.0, 49.65714285714286)","(18.0, 34.0, 33.53846153846154)","(9.0, 12.0, 11.9)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:52.490663,"(1.65, 1.82, 1.8145454545454547)","(31.0, 65.0, 64.44444444444444)","(2.7, 3.8, 3.7884615384615383)","(31.0, 50.0, 49.65714285714286)","(18.0, 34.0, 33.5)","(9.0, 12.0, 12.041666666666666)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:53.875624,"(1.65, 1.81, 1.8034426229508198)","(31.0, 65.0, 64.44444444444444)","(2.7, 3.85, 3.918421052631579)","(31.0, 50.0, 48.4)","(18.0, 34.0, 33.05882352941177)","(9.0, 12.5, 12.076923076923077)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:55.071687,"(1.65, 1.79, 1.7823076923076924)","(31.0, 65.0, 64.44444444444444)","(2.7, 3.95, 3.9395348837209303)","(31.0, 50.0, 49.142857142857146)","(18.0, 34.0, 32.888888888888886)","(9.0, 12.5, 13.272727272727273)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:56.265330,"(1.65, 1.78, 1.761290322580645)","(31.0, 65.0, 64.44444444444444)","(2.7, 3.95, 3.980434782608696)","(31.0, 50.0, 49.38461538461539)","(18.0, 34.0, 32.888888888888886)","(9.0, 14.0, 13.432038834951456)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:57.394590,"(1.65, 1.77, 1.742972972972973)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.0, 3.980434782608696)","(31.0, 50.0, 49.5)","(18.0, 34.0, 32.68421052631579)","(9.0, 13.5, 13.479591836734693)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:58.535764,"(1.65, 1.77, 1.7426027397260273)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.0, 3.980434782608696)","(31.0, 50.0, 49.65217391304348)","(19.0, 34.0, 32.68421052631579)","(10.0, 13.5, 13.117647058823529)","(21.0, 34.0, 33.0)"
06-01-2023 12:06:59.588365,"(1.65, 1.77, 1.7426027397260273)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.0, 3.97)","(31.0, 50.0, 49.65217391304348)","(19.0, 34.0, 32.68421052631579)","(10.0, 13.5, 13.175)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:00.639750,"(1.65, 1.76, 1.7423214285714286)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.0, 3.9888059701492535)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.75)","(10.0, 13.5, 13.175)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:01.797172,"(1.65, 1.76, 1.7427848101265824)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.0, 3.9938775510204083)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.75)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:02.940045,"(1.65, 1.76, 1.7341772151898733)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.0, 4.010526315789473)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.75)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:04.044120,"(1.65, 1.76, 1.734074074074074)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.1, 4.010526315789473)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.75)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:05.149202,"(1.65, 1.76, 1.734074074074074)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.1, 4.011111111111111)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.75)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:06.262509,"(1.65, 1.76, 1.734074074074074)","(31.0, 65.0, 64.44444444444444)","(2.7, 4.1, 4.011111111111111)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.75)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:07.527147,"(1.65, 1.76, 1.734074074074074)","(31.0, 65.0, 64.66666666666667)","(2.7, 4.1, 3.997142857142857)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.125)","(10.0, 13.5, 13.066666666666666)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:08.733988,"(1.65, 1.76, 1.7352)","(31.0, 65.0, 64.66666666666667)","(2.7, 4.1, 3.9857142857142853)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.125)","(10.0, 13.5, 13.175)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:09.903175,"(1.65, 1.75, 1.7273170731707317)","(31.0, 65.0, 64.66666666666667)","(2.7, 4.1, 3.9857142857142853)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 31.666666666666668)","(10.0, 13.5, 13.473684210526315)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:10.988597,"(1.65, 1.75, 1.7348780487804878)","(31.0, 65.0, 64.6774193548387)","(2.7, 4.1, 4.011111111111111)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.05555555555556)","(10.0, 14.0, 13.473684210526315)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:11.982021,"(1.65, 1.75, 1.7273170731707317)","(31.0, 65.0, 64.6774193548387)","(2.7, 4.1, 3.9571428571428573)","(31.0, 50.0, 49.75757575757576)","(19.0, 34.0, 32.05555555555556)","(10.0, 14.0, 13.3)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:13.063386,"(1.65, 1.73, 1.7245454545454546)","(31.0, 65.0, 64.375)","(2.7, 4.1, 4.012903225806451)","(31.0, 50.0, 49.6)","(19.0, 34.0, 29.625)","(10.0, 14.0, 13.382352941176471)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:14.112890,"(1.65, 1.73, 1.7242857142857142)","(31.0, 65.0, 64.375)","(2.7, 4.1, 4.012903225806451)","(31.0, 50.0, 49.6)","(19.0, 34.0, 29.625)","(10.0, 14.0, 13.382352941176471)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:15.217935,"(1.65, 1.73, 1.7242857142857142)","(31.0, 65.0, 64.375)","(2.7, 4.1, 4.012903225806451)","(31.0, 50.0, 49.77777777777778)","(19.0, 34.0, 29.625)","(10.0, 14.0, 13.32258064516129)","(21.0, 34.0, 32.96296296296296)"
06-01-2023 12:07:16.283216,"(1.65, 1.73, 1.729)","(31.0, 65.0, 64.375)","(2.7, 4.1, 4.008474576271187)","(31.0, 50.0, 52.46808510638298)","(19.0, 34.0, 29.625)","(10.0, 14.0, 13.233333333333333)","(21.0, 34.0, 32.833333333333336)"
06-01-2023 12:07:17.402675,"(1.65, 1.73, 1.7229411764705882)","(31.0, 65.0, 64.375)","(2.7, 4.1, 3.95)","(31.0, 55.0, 52.565217391304344)","(19.0, 34.0, 31.083333333333332)","(10.0, 14.0, 13.241379310344827)","(21.0, 34.0, 32.35294117647059)"
06-01-2023 12:07:18.516488,"(1.65, 1.75, 1.7294736842105263)","(31.0, 65.0, 63.75)","(2.7, 3.95, 3.862068965517241)","(31.0, 55.0, 52.565217391304344)","(19.0, 34.0, 32.05555555555556)","(10.0, 14.0, 13.029411764705882)","(21.0, 34.0, 32.526315789473685)"
06-01-2023 12:07:19.660411,"(1.65, 1.76, 1.7421875)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.9, 3.81)","(31.0, 55.0, 52.565217391304344)","(19.0, 34.0, 32.1578947368421)","(10.0, 13.5, 13.065217391304348)","(21.0, 34.0, 32.0)"
06-01-2023 12:07:20.822833,"(1.65, 1.76, 1.7514583333333333)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.85, 3.81)","(31.0, 55.0, 52.565217391304344)","(19.0, 34.0, 32.1578947368421)","(10.0, 13.5, 13.2)","(21.0, 34.0, 32.0)"
06-01-2023 12:07:21.902222,"(1.65, 1.76, 1.7514583333333333)","(31.0, 65.0, 64.6774193548387)","(2.7, 3.85, 3.81875)","(31.0, 55.0, 52.565217391304344)","(19.0, 34.0, 30.8)","(10.0, 13.5, 13.1)","(21.0, 34.0, 32.333333333333336)"
06-01-2023 12:07:23.024475,"(1.65, 1.76, 1.7525454545454546)","(31.0, 65.0, 62.5)","(2.7, 3.85, 3.755)","(31.0, 55.0, 52.46808510638298)","(19.0, 34.0, 32.666666666666664)","(10.0, 13.5, 13.25)","(21.0, 34.0, 32.4)"
06-01-2023 12:07:24.181152,"(1.65, 1.77, 1.76875)","(31.0, 70.0, 66.25)","(2.7, 3.8, 3.75)","(31.0, 55.0, 52.520833333333336)","(19.0, 34.0, 30.8)","(10.0, 13.5, 13.147058823529411)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:25.315627,"(1.65, 1.78, 1.7727272727272727)","(31.0, 70.0, 66.34146341463415)","(2.7, 3.8, 3.7625)","(31.0, 55.0, 52.41304347826087)","(19.0, 34.0, 32.57142857142857)","(10.0, 13.5, 12.916666666666666)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:26.392144,"(1.65, 1.78, 1.7656521739130435)","(31.0, 70.0, 66.15384615384616)","(2.7, 3.8, 3.7625)","(31.0, 55.0, 52.41304347826087)","(19.0, 34.0, 32.666666666666664)","(10.0, 13.5, 12.891304347826086)","(21.0, 34.0, 32.46153846153846)"
06-01-2023 12:07:27.351689,"(1.65, 1.78, 1.767777777777778)","(31.0, 70.0, 66.15384615384616)","(2.7, 3.8, 3.764516129032258)","(31.0, 55.0, 52.41304347826087)","(19.0, 34.0, 32.92857142857143)","(10.0, 13.5, 12.863636363636363)","(21.0, 34.0, 32.94736842105263)"
06-01-2023 12:07:28.319133,"(1.65, 1.78, 1.7656521739130435)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.783916083916084)","(31.0, 55.0, 52.46808510638298)","(19.0, 34.0, 33.4)","(10.0, 13.5, 12.863636363636363)","(21.0, 34.0, 32.94736842105263)"
06-01-2023 12:07:29.428803,"(1.65, 1.78, 1.77)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.799230769230769)","(31.0, 55.0, 52.46808510638298)","(19.0, 34.0, 33.4)","(10.0, 13.5, 12.863636363636363)","(21.0, 34.0, 32.94736842105263)"
06-01-2023 12:07:30.602251,"(1.65, 1.78, 1.77)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.7907692307692304)","(31.0, 55.0, 52.46808510638298)","(19.0, 34.0, 33.4)","(10.0, 13.5, 12.807692307692308)","(21.0, 34.0, 32.94736842105263)"
06-01-2023 12:07:31.752305,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.7907692307692304)","(31.0, 55.0, 52.46808510638298)","(19.0, 34.0, 33.25)","(10.0, 13.5, 12.807692307692308)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:32.829156,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.7907692307692304)","(31.0, 55.0, 52.46808510638298)","(21.0, 34.0, 33.25)","(10.0, 13.5, 12.833333333333334)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:33.854837,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.7907692307692304)","(31.0, 55.0, 52.57142857142857)","(21.0, 34.0, 33.25)","(10.0, 13.5, 12.717391304347826)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:34.828044,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.791111111111111)","(31.0, 55.0, 52.57142857142857)","(21.0, 34.0, 33.25)","(10.0, 13.5, 12.717391304347826)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:35.898268,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.7918699186991867)","(31.0, 55.0, 52.75471698113208)","(21.0, 34.0, 33.4)","(10.0, 13.5, 12.717391304347826)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:36.958945,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.792)","(31.0, 55.0, 54.810810810810814)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.5, 12.717391304347826)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:38.008759,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.7966386554621847)","(31.0, 55.0, 54.81578947368421)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.5, 12.717391304347826)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:39.017605,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.7966386554621847)","(31.0, 55.0, 54.81578947368421)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.5, 12.717391304347826)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:40.050972,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.7966386554621847)","(31.0, 55.0, 54.81578947368421)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.5, 12.717391304347826)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:41.113815,"(1.65, 1.79, 1.7853846153846153)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.785185185185185)","(31.0, 55.0, 54.81578947368421)","(21.0, 34.0, 33.4)","(10.0, 13.5, 12.8125)","(21.0, 34.0, 32.94736842105263)"
06-01-2023 12:07:42.120901,"(1.65, 1.8, 1.7913333333333334)","(31.0, 65.0, 64.66666666666667)","(2.7, 3.8, 3.76875)","(31.0, 55.0, 54.64102564102564)","(21.0, 34.0, 33.4)","(10.0, 13.5, 12.8125)","(21.0, 34.0, 32.94736842105263)"
06-01-2023 12:07:43.173864,"(1.65, 1.79, 1.775294117647059)","(31.0, 65.0, 64.6)","(2.7, 3.8, 3.7780487804878047)","(31.0, 55.0, 54.375)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.5, 12.8125)","(21.0, 34.0, 32.94736842105263)"
06-01-2023 12:07:44.187379,"(1.65, 1.77, 1.7688)","(31.0, 65.0, 64.6)","(2.7, 3.85, 3.808181818181818)","(31.0, 55.0, 54.375)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.5, 12.8125)","(21.0, 34.0, 32.94736842105263)"
06-01-2023 12:07:45.222845,"(1.65, 1.78, 1.768)","(31.0, 65.0, 64.6)","(2.7, 3.85, 3.827272727272727)","(31.0, 55.0, 54.583333333333336)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.5, 12.825)","(21.0, 34.0, 32.75)"
06-01-2023 12:07:46.333361,"(1.65, 1.77, 1.7650000000000001)","(31.0, 65.0, 64.6)","(2.7, 3.85, 3.8397058823529413)","(31.0, 55.0, 59.16666666666667)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.796296296296296)","(21.0, 34.0, 32.333333333333336)"
06-01-2023 12:07:47.522016,"(1.65, 1.77, 1.768529411764706)","(31.0, 65.0, 64.0909090909091)","(2.7, 3.85, 3.8329268292682928)","(31.0, 60.0, 59.16666666666667)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.775862068965518)","(21.0, 34.0, 33.04761904761905)"
06-01-2023 12:07:48.614636,"(1.65, 1.79, 1.7756)","(31.0, 65.0, 64.0909090909091)","(2.7, 3.85, 3.8329268292682928)","(31.0, 60.0, 59.16666666666667)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.758064516129032)","(21.0, 34.0, 33.04761904761905)"
06-01-2023 12:07:49.655302,"(1.65, 1.79, 1.7805882352941176)","(31.0, 60.0, 59.76190476190476)","(2.7, 3.85, 3.8325)","(31.0, 60.0, 59.16666666666667)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.659090909090908)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:50.613662,"(1.65, 1.79, 1.7828)","(31.0, 60.0, 59.76190476190476)","(2.7, 3.85, 3.8344444444444443)","(31.0, 60.0, 59.16666666666667)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.651162790697674)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:51.741748,"(1.65, 1.79, 1.7828)","(31.0, 60.0, 59.76190476190476)","(2.7, 3.85, 3.8344444444444443)","(31.0, 60.0, 59.411764705882355)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.583333333333334)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:52.994164,"(1.65, 1.79, 1.7828)","(31.0, 60.0, 59.76190476190476)","(2.7, 3.85, 3.8344444444444443)","(31.0, 60.0, 59.411764705882355)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.583333333333334)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:54.158409,"(1.65, 1.79, 1.7828)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.8344444444444443)","(31.0, 60.0, 59.411764705882355)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.594594594594595)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:55.254149,"(1.65, 1.79, 1.7828)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.8407894736842105)","(31.0, 60.0, 59.6875)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.441176470588236)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:56.340962,"(1.65, 1.79, 1.7812280701754386)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.846969696969697)","(31.0, 60.0, 59.62962962962963)","(21.0, 34.0, 32.5)","(10.0, 12.5, 12.873417721518987)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:57.440061,"(1.65, 1.78, 1.7696551724137932)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.8634615384615385)","(31.0, 60.0, 58.38709677419355)","(21.0, 34.0, 32.5)","(10.0, 13.0, 12.886363636363637)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:58.487963,"(1.65, 1.78, 1.7684615384615385)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.9, 3.86734693877551)","(31.0, 60.0, 58.125)","(21.0, 34.0, 33.5)","(10.0, 13.0, 12.886363636363637)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:07:59.500582,"(1.65, 1.77, 1.7635294117647058)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.9, 3.8846153846153846)","(31.0, 60.0, 58.125)","(21.0, 34.0, 33.0)","(10.0, 13.0, 12.886363636363637)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:00.562739,"(1.65, 1.77, 1.76125)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.95, 3.9264705882352944)","(31.0, 60.0, 58.125)","(21.0, 34.0, 33.45454545454545)","(10.0, 13.0, 12.873417721518987)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:01.623689,"(1.65, 1.77, 1.7633333333333334)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.95, 3.934615384615385)","(31.0, 60.0, 58.125)","(21.0, 34.0, 33.4)","(10.0, 13.0, 12.873417721518987)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:02.728396,"(1.65, 1.77, 1.7640425531914894)","(31.0, 65.0, 64.52380952380952)","(2.7, 4.0, 3.877586206896552)","(31.0, 60.0, 58.125)","(21.0, 34.0, 33.4)","(10.0, 13.0, 12.783505154639176)","(21.0, 34.0, 32.666666666666664)"
06-01-2023 12:08:04.081999,"(1.65, 1.78, 1.7817021276595746)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.9, 3.8086206896551724)","(31.0, 60.0, 57.77777777777778)","(21.0, 34.0, 33.09090909090909)","(10.0, 13.0, 12.783505154639176)","(21.0, 34.0, 32.46153846153846)"
06-01-2023 12:08:05.291982,"(1.65, 1.79, 1.784468085106383)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.85, 3.7916666666666665)","(31.0, 60.0, 54.2)","(21.0, 34.0, 33.09090909090909)","(10.0, 13.0, 12.783505154639176)","(21.0, 34.0, 32.78260869565217)"
06-01-2023 12:08:06.459724,"(1.65, 1.79, 1.7885416666666667)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.8, 3.758928571428571)","(31.0, 55.0, 54.2)","(21.0, 34.0, 33.09090909090909)","(10.0, 13.0, 12.684684684684685)","(21.0, 34.0, 32.46153846153846)"
06-01-2023 12:08:07.773238,"(1.65, 1.8, 1.7921052631578949)","(31.0, 65.0, 64.0909090909091)","(2.7, 3.8, 3.7849999999999997)","(31.0, 55.0, 54.2)","(21.0, 34.0, 33.4)","(10.0, 13.0, 12.692307692307692)","(21.0, 34.0, 32.51851851851852)"
06-01-2023 12:08:09.117562,"(1.65, 1.8, 1.7905128205128205)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.8, 3.760869565217391)","(31.0, 55.0, 54.03846153846154)","(21.0, 34.0, 33.42857142857143)","(10.0, 13.0, 12.692307692307692)","(21.0, 34.0, 32.51851851851852)"
06-01-2023 12:08:10.287663,"(1.65, 1.8, 1.7905128205128205)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.8, 3.79)","(31.0, 55.0, 54.03846153846154)","(21.0, 34.0, 33.09090909090909)","(10.0, 13.0, 12.692307692307692)","(21.0, 34.0, 32.46153846153846)"
06-01-2023 12:08:11.388111,"(1.65, 1.8, 1.786986301369863)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.8, 3.7977272727272724)","(31.0, 55.0, 54.166666666666664)","(21.0, 34.0, 33.09090909090909)","(10.0, 13.0, 12.692307692307692)","(21.0, 34.0, 32.46153846153846)"
06-01-2023 12:08:12.403199,"(1.65, 1.8, 1.7885)","(31.0, 65.0, 64.52380952380952)","(2.7, 3.8, 3.7977272727272724)","(31.0, 55.0, 54.166666666666664)","(21.0, 34.0, 33.09090909090909)","(10.0, 13.0, 12.692307692307692)","(21.0, 34.0, 32.666666666666664)"
