,Highway Man,Block Busted,Lucretia Ann,Charizard,Too Much Trifle,Rapid Voyage,Tower Bell,Zipping Wreck
756,"[datetime.datetime(2022, 11, 28, 15, 32, 51, 124955), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 32, 51, 124955), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 32, 51, 124955), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 32, 51, 124955), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 32, 51, 124955), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 32, 51, 124955), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 32, 51, 124955), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 32, 51, 124955), 2.8, 4.9]"
757,"[datetime.datetime(2022, 11, 28, 15, 32, 52, 259341), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 32, 52, 259341), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 32, 52, 259341), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 32, 52, 259341), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 32, 52, 259341), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 32, 52, 259341), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 32, 52, 259341), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 32, 52, 259341), 2.8, 4.9]"
758,"[datetime.datetime(2022, 11, 28, 15, 32, 53, 393458), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 32, 53, 393458), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 32, 53, 393458), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 32, 53, 393458), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 32, 53, 393458), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 32, 53, 393458), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 32, 53, 393458), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 32, 53, 393458), 2.8, 4.9]"
759,"[datetime.datetime(2022, 11, 28, 15, 32, 54, 538672), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 32, 54, 538672), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 32, 54, 538672), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 32, 54, 538672), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 32, 54, 538672), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 32, 54, 538672), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 32, 54, 538672), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 32, 54, 538672), 2.8, 4.9]"
760,"[datetime.datetime(2022, 11, 28, 15, 32, 55, 676391), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 32, 55, 676391), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 32, 55, 676391), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 32, 55, 676391), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 32, 55, 676391), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 32, 55, 676391), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 32, 55, 676391), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 32, 55, 676391), 2.8, 4.9]"
761,"[datetime.datetime(2022, 11, 28, 15, 32, 56, 804300), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 32, 56, 804300), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 32, 56, 804300), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 32, 56, 804300), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 32, 56, 804300), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 32, 56, 804300), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 32, 56, 804300), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 32, 56, 804300), 2.8, 4.9]"
762,"[datetime.datetime(2022, 11, 28, 15, 32, 57, 945466), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 32, 57, 945466), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 32, 57, 945466), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 32, 57, 945466), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 32, 57, 945466), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 32, 57, 945466), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 32, 57, 945466), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 32, 57, 945466), 2.8, 4.9]"
763,"[datetime.datetime(2022, 11, 28, 15, 32, 59, 76749), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 32, 59, 76749), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 32, 59, 76749), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 32, 59, 76749), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 32, 59, 76749), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 32, 59, 76749), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 32, 59, 76749), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 32, 59, 76749), 2.8, 4.9]"
764,"[datetime.datetime(2022, 11, 28, 15, 33, 0, 236183), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 0, 236183), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 0, 236183), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 0, 236183), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 0, 236183), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 0, 236183), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 0, 236183), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 0, 236183), 2.8, 4.9]"
765,"[datetime.datetime(2022, 11, 28, 15, 33, 1, 371262), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 1, 371262), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 1, 371262), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 1, 371262), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 1, 371262), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 1, 371262), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 1, 371262), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 1, 371262), 2.8, 4.9]"
766,"[datetime.datetime(2022, 11, 28, 15, 33, 2, 534684), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 2, 534684), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 2, 534684), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 2, 534684), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 2, 534684), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 2, 534684), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 2, 534684), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 2, 534684), 2.8, 4.9]"
767,"[datetime.datetime(2022, 11, 28, 15, 33, 3, 685718), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 3, 685718), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 3, 685718), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 3, 685718), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 3, 685718), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 3, 685718), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 3, 685718), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 3, 685718), 2.8, 4.9]"
768,"[datetime.datetime(2022, 11, 28, 15, 33, 4, 856513), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 4, 856513), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 4, 856513), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 4, 856513), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 4, 856513), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 4, 856513), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 4, 856513), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 4, 856513), 2.8, 4.9]"
769,"[datetime.datetime(2022, 11, 28, 15, 33, 5, 972210), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 5, 972210), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 5, 972210), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 5, 972210), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 5, 972210), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 5, 972210), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 5, 972210), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 5, 972210), 2.8, 4.9]"
770,"[datetime.datetime(2022, 11, 28, 15, 33, 7, 97749), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 7, 97749), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 7, 97749), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 7, 97749), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 7, 97749), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 7, 97749), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 7, 97749), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 7, 97749), 2.8, 4.9]"
771,"[datetime.datetime(2022, 11, 28, 15, 33, 8, 263265), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 8, 263265), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 8, 263265), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 8, 263265), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 8, 263265), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 8, 263265), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 8, 263265), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 8, 263265), 2.8, 4.9]"
772,"[datetime.datetime(2022, 11, 28, 15, 33, 9, 393655), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 9, 393655), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 9, 393655), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 9, 393655), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 9, 393655), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 9, 393655), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 9, 393655), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 9, 393655), 2.8, 4.9]"
773,"[datetime.datetime(2022, 11, 28, 15, 33, 10, 526888), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 10, 526888), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 10, 526888), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 10, 526888), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 10, 526888), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 10, 526888), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 10, 526888), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 10, 526888), 2.8, 4.9]"
774,"[datetime.datetime(2022, 11, 28, 15, 33, 11, 669613), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 11, 669613), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 11, 669613), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 11, 669613), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 11, 669613), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 33, 11, 669613), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 33, 11, 669613), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 11, 669613), 2.8, 4.9]"
775,"[datetime.datetime(2022, 11, 28, 15, 33, 12, 805018), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 12, 805018), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 12, 805018), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 12, 805018), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 12, 805018), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 12, 805018), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 12, 805018), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 12, 805018), 2.8, 4.9]"
776,"[datetime.datetime(2022, 11, 28, 15, 33, 13, 950256), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 13, 950256), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 13, 950256), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 13, 950256), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 13, 950256), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 13, 950256), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 13, 950256), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 13, 950256), 2.8, 4.9]"
777,"[datetime.datetime(2022, 11, 28, 15, 33, 15, 84279), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 15, 84279), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 15, 84279), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 15, 84279), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 15, 84279), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 15, 84279), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 15, 84279), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 15, 84279), 2.8, 4.9]"
778,"[datetime.datetime(2022, 11, 28, 15, 33, 16, 209388), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 16, 209388), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 16, 209388), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 16, 209388), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 16, 209388), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 16, 209388), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 16, 209388), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 16, 209388), 2.8, 4.9]"
779,"[datetime.datetime(2022, 11, 28, 15, 33, 17, 353223), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 17, 353223), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 17, 353223), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 17, 353223), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 17, 353223), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 17, 353223), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 17, 353223), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 17, 353223), 2.8, 4.9]"
780,"[datetime.datetime(2022, 11, 28, 15, 33, 18, 480294), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 18, 480294), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 18, 480294), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 18, 480294), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 18, 480294), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 18, 480294), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 18, 480294), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 18, 480294), 2.8, 4.9]"
781,"[datetime.datetime(2022, 11, 28, 15, 33, 19, 612520), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 19, 612520), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 19, 612520), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 19, 612520), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 19, 612520), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 19, 612520), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 19, 612520), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 19, 612520), 2.8, 4.9]"
782,"[datetime.datetime(2022, 11, 28, 15, 33, 20, 748489), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 20, 748489), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 20, 748489), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 20, 748489), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 20, 748489), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 20, 748489), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 20, 748489), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 20, 748489), 2.8, 4.9]"
783,"[datetime.datetime(2022, 11, 28, 15, 33, 21, 873647), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 21, 873647), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 21, 873647), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 21, 873647), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 21, 873647), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 21, 873647), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 21, 873647), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 21, 873647), 2.8, 4.9]"
784,"[datetime.datetime(2022, 11, 28, 15, 33, 23, 7456), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 23, 7456), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 23, 7456), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 23, 7456), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 23, 7456), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 23, 7456), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 23, 7456), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 23, 7456), 2.8, 4.9]"
785,"[datetime.datetime(2022, 11, 28, 15, 33, 24, 148600), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 24, 148600), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 24, 148600), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 24, 148600), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 24, 148600), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 24, 148600), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 24, 148600), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 24, 148600), 2.8, 4.9]"
786,"[datetime.datetime(2022, 11, 28, 15, 33, 25, 278080), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 25, 278080), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 25, 278080), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 25, 278080), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 25, 278080), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 25, 278080), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 25, 278080), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 25, 278080), 2.8, 4.9]"
787,"[datetime.datetime(2022, 11, 28, 15, 33, 26, 401380), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 26, 401380), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 26, 401380), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 26, 401380), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 26, 401380), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 26, 401380), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 26, 401380), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 26, 401380), 2.8, 4.9]"
788,"[datetime.datetime(2022, 11, 28, 15, 33, 27, 530838), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 27, 530838), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 27, 530838), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 27, 530838), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 27, 530838), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 27, 530838), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 27, 530838), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 27, 531838), 2.8, 4.9]"
789,"[datetime.datetime(2022, 11, 28, 15, 33, 28, 656578), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 28, 656578), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 15, 33, 28, 656578), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 28, 656578), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 28, 656578), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 28, 656578), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 28, 656578), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 28, 656578), 2.8, 4.9]"
790,"[datetime.datetime(2022, 11, 28, 15, 33, 29, 778836), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 29, 778836), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 15, 33, 29, 778836), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 29, 778836), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 29, 778836), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 29, 778836), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 29, 778836), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 29, 778836), 2.8, 4.9]"
791,"[datetime.datetime(2022, 11, 28, 15, 33, 30, 914440), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 30, 914440), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 15, 33, 30, 914440), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 30, 914440), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 30, 914440), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 30, 914440), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 30, 914440), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 30, 914440), 2.8, 4.9]"
792,"[datetime.datetime(2022, 11, 28, 15, 33, 32, 46440), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 32, 46440), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 15, 33, 32, 46440), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 32, 46440), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 32, 46440), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 32, 46440), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 32, 46440), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 32, 46440), 2.8, 4.9]"
793,"[datetime.datetime(2022, 11, 28, 15, 33, 33, 176584), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 33, 176584), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 15, 33, 33, 176584), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 33, 176584), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 33, 176584), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 33, 176584), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 33, 176584), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 33, 176584), 2.8, 4.9]"
794,"[datetime.datetime(2022, 11, 28, 15, 33, 34, 301924), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 34, 301924), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 15, 33, 34, 301924), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 34, 301924), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 34, 301924), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 34, 301924), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 34, 301924), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 34, 301924), 2.8, 4.9]"
795,"[datetime.datetime(2022, 11, 28, 15, 33, 35, 426871), 41.0, 340.0]","[datetime.datetime(2022, 11, 28, 15, 33, 35, 426871), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 15, 33, 35, 426871), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 33, 35, 426871), 3.4, 5.2]","[datetime.datetime(2022, 11, 28, 15, 33, 35, 426871), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 15, 33, 35, 426871), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 15, 33, 35, 426871), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 33, 35, 426871), 2.8, 4.9]"
