,Seductive Angel,Fan Cool Unit,Jimary Decoder,Bugatti Moon,Jet Set Jack,Alinta Fire,Lees Bonus,Choose Well
08-12-2022 12:37:36.311905,"(6.0, 7.2, 7.082051282051282)","(81.0, 150.0, 145.0)","(4.0, 5.3, 5.213513513513513)","(101.0, 390.0, 226.36363636363637)","(4.4, 5.5, 5.177777777777778)","(5.5, 7.4, 7.283333333333333)","(21.0, 30.0, 28.13953488372093)","(2.7, 3.45, 3.42)"
08-12-2022 12:37:37.777123,"(6.0, 7.0, 6.890909090909091)","(81.0, 150.0, 145.0)","(4.0, 5.4, 5.33)","(101.0, 390.0, 226.36363636363637)","(4.4, 5.2, 5.177777777777778)","(5.5, 7.4, 7.283333333333333)","(21.0, 30.0, 27.384615384615383)","(2.7, 3.45, 3.4000000000000004)"
08-12-2022 12:37:39.182184,"(6.0, 7.0, 6.8545454545454545)","(81.0, 150.0, 145.0)","(4.0, 5.5, 5.356)","(101.0, 390.0, 281.6666666666667)","(4.4, 5.4, 5.233333333333333)","(5.5, 7.4, 7.2250000000000005)","(21.0, 30.0, 27.307692307692307)","(2.7, 3.45, 3.39)"
08-12-2022 12:37:40.680153,"(6.0, 7.0, 6.84390243902439)","(81.0, 150.0, 145.0)","(4.0, 5.5, 5.356)","(101.0, 390.0, 254.28571428571428)","(4.4, 5.4, 5.2846153846153845)","(5.5, 7.4, 7.2250000000000005)","(21.0, 30.0, 27.307692307692307)","(2.7, 3.45, 3.342857142857143)"
08-12-2022 12:37:42.223310,"(6.0, 7.0, 6.9)","(81.0, 150.0, 145.0)","(4.0, 5.5, 5.36842105263158)","(101.0, 390.0, 254.28571428571428)","(4.4, 5.4, 5.323076923076924)","(5.5, 7.4, 7.2250000000000005)","(21.0, 30.0, 28.6)","(2.7, 3.45, 3.386842105263158)"
08-12-2022 12:37:43.689805,"(6.0, 7.0, 6.9)","(81.0, 150.0, 145.0)","(4.0, 5.4, 5.291428571428572)","(101.0, 390.0, 254.28571428571428)","(4.4, 5.4, 5.35)","(5.5, 7.4, 7.2250000000000005)","(21.0, 29.0, 28.6)","(2.7, 3.45, 3.4136363636363636)"
08-12-2022 12:37:45.149369,"(6.0, 7.0, 6.9)","(81.0, 150.0, 145.0)","(4.2, 5.4, 5.291428571428572)","(101.0, 390.0, 254.28571428571428)","(4.4, 5.4, 5.35)","(5.5, 7.4, 7.2250000000000005)","(21.0, 29.0, 28.6)","(2.7, 3.45, 3.408333333333333)"
08-12-2022 12:37:46.586805,"(6.0, 7.0, 6.896774193548387)","(81.0, 150.0, 145.0)","(4.2, 5.2, 5.153488372093023)","(101.0, 390.0, 281.6666666666667)","(4.4, 5.4, 5.222222222222222)","(5.5, 7.4, 7.2250000000000005)","(21.0, 29.0, 27.727272727272727)","(2.7, 3.45, 3.416666666666667)"
08-12-2022 12:37:48.015502,"(6.0, 7.0, 6.896774193548387)","(81.0, 150.0, 145.0)","(4.2, 5.2, 5.058333333333334)","(101.0, 390.0, 290.0)","(4.4, 5.4, 5.233333333333333)","(5.5, 7.4, 7.746666666666666)","(21.0, 29.0, 27.137931034482758)","(2.7, 3.45, 3.392857142857143)"
08-12-2022 12:37:49.792181,"(6.0, 7.0, 6.896774193548387)","(81.0, 150.0, 145.0)","(4.2, 5.1, 5.017241379310345)","(101.0, 390.0, 290.0)","(4.4, 5.4, 5.233333333333333)","(5.5, 7.8, 7.757142857142857)","(21.0, 29.0, 27.3)","(2.7, 3.45, 3.386842105263158)"
08-12-2022 12:37:51.155725,"(6.0, 7.0, 6.896774193548387)","(81.0, 150.0, 145.0)","(4.2, 5.1, 5.031818181818181)","(101.0, 390.0, 296.6666666666667)","(4.4, 5.4, 5.233333333333333)","(5.5, 7.8, 7.541176470588235)","(21.0, 29.0, 27.3)","(2.7, 3.45, 3.4699999999999998)"
08-12-2022 12:37:52.659736,"(6.0, 7.0, 6.896774193548387)","(81.0, 150.0, 147.0)","(4.2, 5.1, 5.175)","(101.0, 390.0, 296.6666666666667)","(4.4, 5.4, 5.295)","(5.5, 7.6, 7.554545454545455)","(21.0, 29.0, 27.3)","(2.7, 3.5, 3.476923076923077)"
08-12-2022 12:37:54.099188,"(6.0, 7.0, 6.896774193548387)","(81.0, 150.0, 147.0)","(4.2, 5.2, 5.135294117647058)","(101.0, 390.0, 288.46153846153845)","(4.4, 5.4, 5.295)","(5.5, 7.6, 7.536)","(21.0, 29.0, 27.3)","(2.7, 3.5, 3.464516129032258)"
08-12-2022 12:37:55.600368,"(6.0, 7.0, 6.92)","(81.0, 150.0, 147.0)","(4.2, 5.3, 4.921428571428572)","(101.0, 390.0, 290.0)","(4.4, 5.4, 5.25)","(5.5, 7.6, 7.966666666666667)","(21.0, 29.0, 27.310344827586206)","(2.7, 3.5, 3.4842105263157896)"
08-12-2022 12:37:57.178152,"(6.0, 7.0, 7.125925925925926)","(81.0, 150.0, 147.0)","(4.2, 5.1, 4.930357142857143)","(101.0, 390.0, 269.0909090909091)","(4.4, 5.5, 5.357142857142857)","(5.5, 8.0, 7.923809523809524)","(21.0, 29.0, 27.9)","(2.7, 3.3, 3.2796296296296297)"
08-12-2022 12:37:58.719829,"(6.0, 7.2, 7.410526315789474)","(81.0, 150.0, 147.0)","(4.2, 5.1, 4.930357142857143)","(101.0, 390.0, 296.6666666666667)","(4.4, 5.5, 5.444444444444445)","(5.5, 8.0, 7.861538461538461)","(21.0, 28.0, 27.9)","(2.7, 3.3, 3.2682692307692305)"
08-12-2022 12:38:00.174490,"(6.0, 7.6, 7.7749999999999995)","(81.0, 150.0, 147.0)","(4.2, 5.1, 4.937037037037038)","(101.0, 390.0, 285.0)","(4.4, 5.5, 5.342105263157895)","(5.5, 8.0, 7.8428571428571425)","(21.0, 28.0, 27.9)","(2.7, 3.3, 3.2662337662337664)"
08-12-2022 12:38:01.731948,"(6.0, 7.8, 7.7749999999999995)","(81.0, 150.0, 147.0)","(4.2, 5.0, 4.948484848484848)","(101.0, 390.0, 203.33333333333334)","(4.4, 5.5, 5.315384615384616)","(5.5, 8.0, 7.808695652173913)","(21.0, 28.0, 27.9)","(2.7, 3.3, 3.3096153846153844)"
08-12-2022 12:38:03.245544,"(6.0, 7.8, 7.624)","(81.0, 150.0, 147.0)","(4.2, 5.0, 4.94)","(101.0, 370.0, 216.0)","(4.4, 5.4, 5.199999999999999)","(5.5, 8.0, 8.061538461538461)","(21.0, 28.0, 27.8)","(2.7, 3.35, 3.3249999999999997)"
08-12-2022 12:38:04.809613,"(6.5, 7.8, 7.593103448275862)","(81.0, 150.0, 147.22222222222223)","(4.0, 5.1, 4.823376623376624)","(101.0, 370.0, 216.0)","(4.4, 5.3, 5.203225806451613)","(6.0, 8.2, 7.992592592592592)","(21.0, 28.0, 27.8)","(2.7, 3.4, 3.3714285714285714)"
08-12-2022 12:38:06.265603,"(6.5, 7.8, 7.56969696969697)","(81.0, 150.0, 147.0)","(4.0, 4.9, 4.822)","(101.0, 370.0, 270.0)","(4.4, 5.3, 5.173684210526315)","(6.0, 8.2, 8.0)","(21.0, 28.0, 27.8)","(2.7, 3.4, 3.346938775510204)"
08-12-2022 12:38:07.747860,"(6.5, 7.8, 7.56969696969697)","(81.0, 150.0, 147.0)","(4.0, 4.9, 4.828181818181818)","(101.0, 360.0, 270.0)","(4.4, 5.3, 5.197872340425532)","(6.0, 8.2, 7.855172413793103)","(21.0, 28.0, 27.88888888888889)","(2.7, 3.4, 3.348888888888889)"
08-12-2022 12:38:09.204623,"(6.5, 7.8, 7.56969696969697)","(81.0, 150.0, 144.44444444444446)","(4.0, 4.9, 4.810344827586206)","(101.0, 360.0, 338.75)","(4.4, 5.3, 5.348148148148148)","(6.0, 8.2, 7.984)","(21.0, 28.0, 27.923076923076923)","(2.7, 3.4, 3.345833333333333)"
08-12-2022 12:38:10.682467,"(6.5, 7.8, 7.56969696969697)","(81.0, 150.0, 144.44444444444446)","(4.0, 4.9, 4.810344827586206)","(101.0, 360.0, 338.75)","(4.4, 5.4, 5.348148148148148)","(6.0, 8.0, 7.984)","(21.0, 28.0, 27.923076923076923)","(2.7, 3.4, 3.345833333333333)"
08-12-2022 12:38:12.064831,"(6.5, 7.6, 7.4)","(81.0, 150.0, 145.45454545454544)","(4.0, 4.8, 4.733333333333333)","(101.0, 370.0, 255.45454545454544)","(4.4, 5.6, 5.48695652173913)","(6.0, 8.0, 7.808695652173913)","(21.0, 28.0, 27.923076923076923)","(2.7, 3.4, 3.369565217391304)"
08-12-2022 12:38:13.538309,"(6.5, 7.6, 7.378947368421053)","(81.0, 150.0, 147.03703703703704)","(4.0, 4.8, 4.745238095238095)","(101.0, 370.0, 341.1111111111111)","(4.4, 5.5, 5.489655172413793)","(6.0, 8.0, 7.792)","(21.0, 28.0, 27.923076923076923)","(2.7, 3.4, 3.404166666666667)"
08-12-2022 12:38:14.903209,"(6.5, 7.6, 7.35)","(81.0, 150.0, 147.03703703703704)","(4.0, 4.8, 4.7480769230769235)","(101.0, 360.0, 255.45454545454544)","(4.4, 5.5, 5.569444444444445)","(6.0, 8.0, 7.828571428571428)","(21.0, 28.0, 28.09259259259259)","(2.7, 3.45, 3.292168674698795)"
08-12-2022 12:38:16.361965,"(6.5, 7.4, 7.2)","(81.0, 150.0, 147.03703703703704)","(4.0, 4.9, 4.8240384615384615)","(101.0, 370.0, 255.45454545454544)","(4.4, 5.6, 5.5390243902439025)","(6.0, 8.0, 7.828571428571428)","(21.0, 29.0, 27.4)","(2.7, 3.3, 3.2738493723849373)"
08-12-2022 12:38:17.733225,"(6.5, 7.2, 7.175)","(81.0, 150.0, 147.03703703703704)","(4.0, 4.9, 4.8310344827586205)","(101.0, 370.0, 255.45454545454544)","(4.4, 5.6, 5.557142857142857)","(6.0, 8.0, 7.931034482758621)","(21.0, 29.0, 27.4)","(2.7, 3.35, 3.273206751054852)"
08-12-2022 12:38:19.270690,"(6.5, 7.2, 7.155555555555556)","(81.0, 150.0, 147.03703703703704)","(4.0, 4.9, 4.8428571428571425)","(101.0, 370.0, 255.45454545454544)","(4.4, 5.6, 5.554545454545455)","(6.0, 8.0, 7.931034482758621)","(21.0, 29.0, 27.4)","(2.7, 3.35, 3.2756410256410255)"
08-12-2022 12:38:20.803980,"(6.5, 7.2, 7.093333333333334)","(81.0, 150.0, 146.60377358490567)","(4.0, 4.9, 4.82)","(101.0, 370.0, 244.0)","(4.4, 5.6, 5.488372093023256)","(6.0, 8.0, 8.130434782608695)","(21.0, 29.0, 27.4)","(2.7, 3.35, 3.316315789473684)"
08-12-2022 12:38:22.396675,"(6.5, 7.2, 7.093333333333334)","(81.0, 150.0, 146.60377358490567)","(4.0, 4.9, 4.9)","(101.0, 370.0, 244.0)","(4.4, 5.5, 5.462857142857143)","(6.0, 8.2, 8.193103448275862)","(21.0, 29.0, 27.4)","(2.7, 3.35, 3.3131067961165046)"
08-12-2022 12:38:23.865907,"(6.5, 7.2, 7.0685714285714285)","(81.0, 140.0, 139.77272727272728)","(4.0, 5.0, 4.903225806451613)","(101.0, 370.0, 195.45454545454547)","(4.4, 5.5, 5.475)","(6.0, 8.2, 8.193103448275862)","(21.0, 29.0, 27.4)","(2.7, 3.35, 3.3052380952380953)"
08-12-2022 12:38:25.463598,"(6.5, 7.2, 7.051851851851852)","(81.0, 140.0, 139.77272727272728)","(4.0, 5.0, 4.903225806451613)","(101.0, 350.0, 191.33333333333334)","(4.4, 5.5, 5.38813559322034)","(6.0, 8.2, 8.193103448275862)","(21.0, 29.0, 27.916666666666668)","(2.7, 3.35, 3.3078703703703702)"
08-12-2022 12:38:26.848209,"(6.5, 7.2, 7.051851851851852)","(81.0, 140.0, 139.77272727272728)","(4.0, 5.0, 4.903225806451613)","(101.0, 350.0, 193.33333333333334)","(4.4, 5.4, 5.385106382978724)","(6.0, 8.2, 8.16)","(21.0, 28.0, 27.90909090909091)","(2.7, 3.35, 3.309090909090909)"
08-12-2022 12:38:28.238403,"(6.5, 7.2, 7.095652173913043)","(81.0, 140.0, 139.77272727272728)","(4.0, 5.0, 4.909090909090909)","(101.0, 340.0, 190.0)","(4.4, 5.4, 5.3909090909090915)","(6.0, 8.2, 8.192)","(21.0, 28.0, 26.7)","(2.7, 3.35, 3.31551724137931)"
08-12-2022 12:38:29.887989,"(6.5, 7.2, 7.0588235294117645)","(81.0, 140.0, 139.77272727272728)","(4.0, 5.0, 4.9523809523809526)","(101.0, 330.0, 190.0)","(4.4, 5.4, 5.424590163934426)","(6.0, 8.2, 8.172413793103448)","(21.0, 27.0, 28.952380952380953)","(2.7, 3.35, 3.3075757575757576)"
08-12-2022 12:38:31.376590,"(6.5, 7.2, 7.035714285714286)","(81.0, 140.0, 139.77272727272728)","(4.0, 5.0, 4.92)","(101.0, 330.0, 191.66666666666666)","(4.4, 5.5, 5.38421052631579)","(6.0, 8.2, 8.15625)","(21.0, 32.0, 29.863636363636363)","(2.7, 3.35, 3.3091463414634146)"
08-12-2022 12:38:32.909656,"(6.5, 7.2, 7.087804878048781)","(81.0, 140.0, 139.77272727272728)","(4.0, 5.0, 4.995238095238095)","(101.0, 320.0, 197.5)","(4.4, 5.4, 5.336986301369864)","(6.0, 8.2, 8.203508771929824)","(21.0, 30.0, 29.869565217391305)","(2.7, 3.35, 3.271551724137931)"
08-12-2022 12:38:34.244007,"(6.5, 7.4, 7.186046511627907)","(81.0, 140.0, 139.7674418604651)","(4.0, 5.1, 4.996428571428572)","(101.0, 320.0, 237.27272727272728)","(4.4, 5.4, 5.275)","(6.0, 8.4, 8.192857142857143)","(21.0, 30.0, 29.8)","(2.7, 3.3, 3.2811475409836066)"
08-12-2022 12:38:35.645566,"(6.5, 7.4, 7.216216216216217)","(81.0, 140.0, 139.7674418604651)","(4.0, 5.0, 5.061764705882353)","(101.0, 320.0, 233.33333333333334)","(4.4, 5.3, 5.252631578947368)","(6.0, 8.4, 8.177777777777777)","(21.0, 30.0, 30.0)","(2.7, 3.3, 3.2121212121212124)"
08-12-2022 12:38:37.065208,"(6.5, 7.4, 7.292307692307692)","(81.0, 140.0, 139.7674418604651)","(4.0, 5.1, 5.132075471698113)","(101.0, 320.0, 233.33333333333334)","(4.4, 5.3, 5.220833333333333)","(6.0, 8.4, 8.172307692307692)","(21.0, 32.0, 31.2)","(2.7, 3.3, 3.2145161290322584)"
08-12-2022 12:38:38.621807,"(6.5, 7.4, 7.264864864864865)","(81.0, 140.0, 139.7674418604651)","(4.0, 5.2, 5.130769230769231)","(101.0, 320.0, 255.0)","(4.4, 5.3, 5.217142857142857)","(6.0, 8.4, 8.16969696969697)","(21.0, 32.0, 31.294117647058822)","(2.7, 3.25, 3.2145161290322584)"
08-12-2022 12:38:40.105168,"(6.5, 7.4, 7.441666666666666)","(81.0, 140.0, 139.73684210526315)","(4.0, 5.2, 5.12)","(101.0, 320.0, 255.0)","(4.4, 5.3, 5.196428571428571)","(6.0, 8.4, 8.184000000000001)","(21.0, 32.0, 31.076923076923077)","(2.7, 3.25, 3.208974358974359)"
08-12-2022 12:38:41.698245,"(6.5, 7.6, 7.441666666666666)","(81.0, 140.0, 139.73684210526315)","(4.0, 5.2, 5.136170212765958)","(101.0, 320.0, 255.0)","(4.4, 5.2, 5.128571428571428)","(6.0, 8.4, 8.296296296296296)","(21.0, 32.0, 31.428571428571427)","(2.7, 3.25, 3.2085365853658536)"
08-12-2022 12:38:43.196758,"(6.5, 7.6, 7.367567567567568)","(81.0, 140.0, 146.8181818181818)","(4.0, 5.2, 4.895327102803739)","(101.0, 320.0, 255.0)","(4.4, 5.2, 5.225)","(6.0, 8.4, 8.318181818181818)","(21.0, 32.0, 31.466666666666665)","(2.7, 3.25, 3.257017543859649)"
08-12-2022 12:38:44.687351,"(6.5, 7.4, 7.426415094339623)","(81.0, 150.0, 147.61904761904762)","(4.0, 4.9, 4.944954128440367)","(101.0, 320.0, 240.55555555555554)","(4.4, 5.3, 5.257142857142857)","(6.0, 8.4, 8.107692307692307)","(21.0, 32.0, 31.466666666666665)","(2.7, 3.3, 3.265895953757225)"
08-12-2022 12:38:46.221609,"(6.5, 7.6, 7.371428571428571)","(81.0, 150.0, 146.15384615384616)","(4.0, 5.0, 4.931782945736434)","(101.0, 320.0, 240.55555555555554)","(4.4, 5.4, 5.283870967741936)","(6.0, 8.2, 8.176744186046513)","(21.0, 32.0, 29.6)","(2.7, 3.3, 3.266871165644172)"
08-12-2022 12:38:47.624803,"(6.5, 7.6, 7.371428571428571)","(81.0, 150.0, 146.15384615384616)","(4.0, 5.0, 4.929032258064516)","(101.0, 320.0, 219.6153846153846)","(4.4, 5.4, 5.32)","(6.5, 8.4, 8.242424242424242)","(21.0, 32.0, 31.0)","(2.7, 3.3, 3.2696428571428573)"
08-12-2022 12:38:49.022340,"(6.5, 7.6, 7.371428571428571)","(81.0, 150.0, 146.15384615384616)","(4.0, 5.0, 4.935593220338983)","(101.0, 300.0, 220.43478260869566)","(4.4, 5.4, 5.298507462686567)","(6.5, 8.4, 8.266666666666667)","(21.0, 32.0, 29.3)","(2.7, 3.3, 3.291)"
08-12-2022 12:38:50.427863,"(6.5, 7.6, 7.358823529411765)","(81.0, 150.0, 139.1304347826087)","(4.0, 5.0, 4.898734177215189)","(101.0, 290.0, 203.84615384615384)","(4.4, 5.4, 5.311864406779661)","(6.5, 8.4, 8.27936507936508)","(21.0, 30.0, 29.11111111111111)","(2.7, 3.3, 3.2933566433566432)"
08-12-2022 12:38:52.003537,"(6.5, 7.4, 7.358823529411765)","(81.0, 140.0, 139.1304347826087)","(4.0, 5.0, 4.8707317073170735)","(101.0, 280.0, 204.73684210526315)","(4.4, 5.4, 5.305263157894737)","(6.5, 8.4, 8.32)","(21.0, 30.0, 29.058823529411764)","(2.7, 3.35, 3.322314049586777)"
08-12-2022 12:38:53.445820,"(6.0, 7.4, 7.2)","(101.0, 140.0, 139.53488372093022)","(4.0, 4.9, 4.871794871794872)","(101.0, 280.0, 204.73684210526315)","(4.2, 5.4, 5.275471698113208)","(6.5, 8.4, 8.3875)","(26.0, 30.0, 29.058823529411764)","(2.6, 3.35, 3.3360465116279068)"
08-12-2022 12:38:54.837832,"(6.0, 7.2, 7.1873015873015875)","(101.0, 140.0, 149.59183673469389)","(4.0, 4.9, 4.79)","(101.0, 280.0, 203.52941176470588)","(4.2, 5.4, 5.304166666666666)","(6.5, 8.6, 8.487179487179487)","(26.0, 30.0, 28.5)","(2.6, 3.35, 3.371359223300971)"
08-12-2022 12:38:56.350979,"(6.0, 7.2, 7.098989898989899)","(101.0, 150.0, 149.2)","(4.0, 4.8, 4.799328859060403)","(101.0, 280.0, 203.52941176470588)","(4.2, 5.4, 5.335555555555556)","(6.5, 8.6, 8.358333333333334)","(26.0, 29.0, 28.5)","(2.6, 3.4, 3.428571428571429)"
08-12-2022 12:38:57.869520,"(6.0, 7.2, 6.968421052631579)","(101.0, 150.0, 148.11320754716982)","(4.0, 4.9, 4.781081081081081)","(101.0, 280.0, 220.0)","(4.2, 5.4, 5.3109090909090915)","(6.5, 8.4, 8.315)","(26.0, 29.0, 27.5)","(2.6, 3.45, 3.4586206896551728)"
08-12-2022 12:38:59.377050,"(6.0, 7.0, 6.969014084507042)","(101.0, 150.0, 139.59183673469389)","(4.0, 4.8, 4.7592592592592595)","(101.0, 270.0, 208.57142857142856)","(4.2, 5.4, 5.313461538461539)","(6.5, 8.4, 8.343333333333334)","(26.0, 28.0, 27.454545454545453)","(2.6, 3.5, 3.463541666666667)"
08-12-2022 12:39:00.814818,"(6.0, 7.0, 6.969014084507042)","(101.0, 140.0, 139.59183673469389)","(4.0, 4.8, 4.785714285714286)","(101.0, 260.0, 208.57142857142856)","(4.2, 5.4, 5.3180722891566266)","(6.5, 8.4, 8.365384615384615)","(26.0, 28.0, 27.6)","(2.6, 3.5, 3.47125)"
08-12-2022 12:39:02.235838,"(6.0, 7.0, 6.945454545454545)","(101.0, 140.0, 139.59183673469389)","(4.0, 4.8, 4.783333333333333)","(101.0, 260.0, 200.0)","(4.2, 5.4, 5.256521739130434)","(6.5, 8.4, 8.363265306122448)","(26.0, 28.0, 27.6)","(2.6, 3.5, 3.4913793103448274)"
08-12-2022 12:39:03.712264,"(6.0, 7.0, 6.960655737704918)","(101.0, 140.0, 139.44444444444446)","(4.0, 4.8, 4.7877777777777775)","(101.0, 260.0, 200.0)","(4.2, 5.3, 5.268421052631579)","(6.5, 8.4, 8.327659574468084)","(26.0, 28.0, 27.09090909090909)","(2.6, 3.5, 3.4853658536585366)"
08-12-2022 12:39:05.318793,"(6.0, 7.0, 6.921951219512195)","(101.0, 140.0, 139.44444444444446)","(4.0, 4.8, 4.951428571428571)","(101.0, 260.0, 217.64705882352942)","(4.2, 5.3, 5.272222222222222)","(6.5, 8.4, 8.225)","(26.0, 28.0, 26.875)","(2.6, 3.5, 3.463380281690141)"
08-12-2022 12:39:06.793819,"(6.0, 7.0, 6.899009900990099)","(101.0, 140.0, 139.44444444444446)","(4.0, 5.0, 4.939473684210526)","(101.0, 260.0, 217.64705882352942)","(4.2, 5.3, 5.287719298245614)","(6.5, 8.4, 8.247457627118644)","(26.0, 27.0, 26.122448979591837)","(2.6, 3.5, 3.428846153846154)"
08-12-2022 12:39:08.384556,"(6.0, 7.0, 6.856338028169014)","(101.0, 140.0, 139.44444444444446)","(4.0, 5.0, 4.939473684210526)","(101.0, 260.0, 217.64705882352942)","(4.2, 5.3, 5.277966101694915)","(6.5, 8.4, 8.270967741935484)","(26.0, 28.0, 26.11320754716981)","(2.7, 3.45, 3.425657894736842)"
08-12-2022 12:39:10.474668,"(6.0, 7.0, 6.854285714285714)","(101.0, 140.0, 139.45454545454547)","(4.0, 5.0, 4.836666666666667)","(101.0, 260.0, 220.0)","(4.2, 5.3, 5.340677966101695)","(6.5, 8.4, 8.270967741935484)","(26.0, 28.0, 26.14814814814815)","(2.7, 3.45, 3.438709677419355)"
08-12-2022 12:39:11.933219,"(6.0, 7.0, 6.8808510638297875)","(101.0, 140.0, 139.62962962962962)","(4.0, 4.9, 4.821428571428571)","(101.0, 260.0, 217.64705882352942)","(4.2, 5.4, 5.320689655172414)","(6.5, 8.4, 8.305263157894737)","(26.0, 28.0, 26.387096774193548)","(2.7, 3.45, 3.424545454545455)"
08-12-2022 12:39:13.577409,"(6.0, 7.0, 6.96)","(101.0, 140.0, 139.62962962962962)","(4.0, 4.9, 4.8340000000000005)","(101.0, 260.0, 217.64705882352942)","(4.2, 5.4, 5.31875)","(6.5, 8.4, 8.39047619047619)","(26.0, 28.0, 26.375)","(2.7, 3.45, 3.411111111111111)"
08-12-2022 12:39:15.183067,"(6.0, 7.2, 6.95593220338983)","(101.0, 140.0, 139.672131147541)","(4.0, 4.9, 4.8340000000000005)","(101.0, 260.0, 227.27272727272728)","(4.2, 5.4, 5.28125)","(6.5, 8.4, 8.747826086956522)","(26.0, 27.0, 27.216216216216218)","(2.7, 3.45, 3.4111111111111114)"
08-12-2022 12:39:16.622001,"(6.0, 7.2, 6.95593220338983)","(101.0, 140.0, 139.6875)","(4.0, 4.9, 4.8340000000000005)","(101.0, 260.0, 227.27272727272728)","(4.2, 5.3, 5.26046511627907)","(6.5, 9.0, 8.781818181818181)","(26.0, 28.0, 27.216216216216218)","(2.7, 3.45, 3.4111111111111114)"
08-12-2022 12:39:18.132665,"(6.0, 7.2, 6.96)","(101.0, 140.0, 139.6875)","(4.0, 4.9, 4.8340000000000005)","(101.0, 260.0, 227.27272727272728)","(4.2, 5.3, 5.26046511627907)","(6.5, 9.0, 8.819607843137256)","(26.0, 28.0, 27.216216216216218)","(2.7, 3.45, 3.3946808510638298)"
08-12-2022 12:39:19.622262,"(6.0, 7.2, 6.9581395348837205)","(101.0, 140.0, 139.6875)","(4.0, 4.9, 4.83265306122449)","(101.0, 260.0, 227.27272727272728)","(4.2, 5.3, 5.251063829787234)","(6.5, 9.0, 8.792307692307691)","(26.0, 28.0, 27.216216216216218)","(2.7, 3.4, 3.414615384615385)"
08-12-2022 12:39:21.044355,"(6.0, 7.2, 6.9581395348837205)","(101.0, 140.0, 139.6875)","(4.0, 4.9, 4.83265306122449)","(101.0, 260.0, 227.27272727272728)","(4.2, 5.3, 5.228947368421053)","(6.5, 9.0, 8.792307692307691)","(26.0, 28.0, 27.216216216216218)","(2.7, 3.45, 3.4188524590163936)"
08-12-2022 12:39:22.519009,"(6.0, 7.2, 6.9581395348837205)","(101.0, 140.0, 139.6875)","(4.0, 4.9, 4.8319587628865985)","(101.0, 260.0, 225.71428571428572)","(4.2, 5.3, 5.23469387755102)","(6.5, 9.0, 8.770212765957446)","(26.0, 28.0, 27.216216216216218)","(2.7, 3.45, 3.4318181818181817)"
08-12-2022 12:39:24.099571,"(6.0, 7.2, 7.044897959183674)","(101.0, 140.0, 139.84126984126985)","(4.0, 4.9, 4.8319587628865985)","(101.0, 260.0, 225.71428571428572)","(4.2, 5.3, 5.20952380952381)","(6.5, 9.0, 8.792857142857143)","(26.0, 28.0, 27.216216216216218)","(2.7, 3.5, 3.4065217391304348)"
08-12-2022 12:39:25.629237,"(6.0, 7.0, 6.932142857142857)","(101.0, 140.0, 139.84126984126985)","(4.0, 4.9, 4.9325)","(101.0, 260.0, 225.71428571428572)","(4.2, 5.3, 5.28)","(6.5, 8.8, 8.807142857142857)","(26.0, 28.0, 26.585365853658537)","(2.7, 3.45, 3.3160447761194027)"
08-12-2022 12:39:27.541089,"(6.0, 7.2, 7.091983122362869)","(101.0, 140.0, 139.84126984126985)","(4.0, 5.0, 4.936111111111112)","(101.0, 260.0, 208.57142857142856)","(4.2, 5.3, 5.286206896551724)","(6.5, 9.0, 8.792307692307691)","(26.0, 28.0, 26.55)","(2.7, 3.35, 3.3138888888888887)"
08-12-2022 12:39:29.164182,"(6.0, 7.2, 7.0600000000000005)","(101.0, 140.0, 139.84126984126985)","(4.0, 5.0, 4.7585858585858585)","(101.0, 260.0, 208.57142857142856)","(4.2, 5.3, 5.271428571428571)","(6.5, 9.0, 8.895454545454546)","(26.0, 28.0, 26.62857142857143)","(2.7, 3.35, 3.3167883211678832)"
08-12-2022 12:39:30.682692,"(6.0, 7.2, 7.087640449438203)","(101.0, 140.0, 139.84126984126985)","(4.0, 4.8, 4.7160714285714285)","(101.0, 260.0, 208.57142857142856)","(4.2, 5.3, 5.264102564102564)","(6.5, 9.0, 9.092631578947369)","(26.0, 28.0, 26.666666666666668)","(2.7, 3.35, 3.3328358208955224)"
08-12-2022 12:39:32.180368,"(6.0, 7.2, 7.087640449438203)","(101.0, 140.0, 139.84126984126985)","(4.0, 4.8, 4.677611940298507)","(101.0, 260.0, 208.57142857142856)","(4.2, 5.4, 5.260975609756098)","(6.5, 9.4, 9.128571428571428)","(26.0, 28.0, 26.62857142857143)","(2.7, 3.35, 3.361111111111111)"
08-12-2022 12:39:33.779956,"(6.0, 7.2, 7.078048780487805)","(101.0, 140.0, 139.81132075471697)","(4.0, 4.7, 4.7094736842105265)","(101.0, 260.0, 208.57142857142856)","(4.2, 5.4, 5.260975609756098)","(6.5, 9.4, 9.128571428571428)","(26.0, 28.0, 26.62857142857143)","(2.7, 3.4, 3.361111111111111)"
08-12-2022 12:39:35.255527,"(6.0, 7.2, 7.078048780487805)","(101.0, 140.0, 139.81132075471697)","(4.0, 4.8, 4.524200913242009)","(101.0, 260.0, 208.57142857142856)","(4.2, 5.4, 5.346551724137931)","(6.5, 9.4, 9.168674698795181)","(26.0, 28.0, 26.62857142857143)","(2.7, 3.4, 3.368181818181818)"
