,Lads On Fire,Balmain Juror,Style Council,Mott The Hoople,Blowin A Tune,Dragon Princess,Lenny Rocks Out,Aurora Damiro
09-01-2023 09:56:02.870178,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:03.893233,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:05.038967,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:06.159824,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:07.278373,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:08.355288,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:09.557473,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:10.712240,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:11.900458,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:13.079570,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:14.229850,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:15.347105,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:16.469948,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:17.655223,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:18.874501,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:20.033946,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:21.132572,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:22.261010,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:23.431379,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:24.650244,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:25.843830,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:27.018393,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:28.145672,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:29.210994,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:30.320171,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:31.409456,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:32.492889,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:33.545600,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:34.638310,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:35.761217,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:36.952647,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:38.106177,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:39.236164,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:40.330107,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:41.449735,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:42.588962,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:43.771501,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:44.895047,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:46.192511,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:47.380446,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:48.653087,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:50.133277,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:51.513785,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:52.750943,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:53.924622,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:55.049284,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:56.260875,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:57.434151,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:58.646402,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:56:59.735533,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:00.839903,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:02.016695,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:03.172692,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:04.368862,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:05.562338,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:06.731299,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:07.860171,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:08.979068,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:10.113712,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:11.297373,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:12.503703,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:13.699114,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:14.843591,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:15.939781,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:16.994250,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:18.086227,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:19.114360,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:20.139458,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:21.117158,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:22.130032,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:23.246885,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:24.309252,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:25.387841,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:26.454684,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:27.492780,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:28.577259,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:29.718190,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:30.886221,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:32.007773,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:33.078724,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:34.175768,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
09-01-2023 09:57:35.310852,"(3.0, 5.7, 3.5176470588235293)","(6.5, 13.0, 9.6)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.3, 4.642857142857142)","(71.0, 580.0, 495.83333333333337)","(11.0, 36.0, 22.38888888888889)","(2.9, 3.95, 3.3833333333333333)"
