,Divine Law,Wicked Mad,Bourbon Over Ice,Charlie Potatoes,More Please,Royal Spy,Subject To Change,Ridiculous,Close The Case,Manolito
12-01-2023 13:12:52.196705,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 28.375)","(17.0, 55.0, 46.5)","(5.5, 7.6, 6.666666666666667)","(8.0, 11.0, 10.946153846153846)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9042857142857144)"
12-01-2023 13:12:53.655137,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 28.375)","(17.0, 55.0, 46.5)","(5.5, 7.6, 6.666666666666667)","(8.0, 11.0, 10.946153846153846)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9042857142857144)"
12-01-2023 13:12:55.106625,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 28.375)","(17.0, 55.0, 46.5)","(5.5, 7.6, 6.584615384615385)","(8.0, 11.0, 10.946153846153846)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9042857142857144)"
12-01-2023 13:12:56.572790,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 28.375)","(17.0, 55.0, 46.5)","(5.5, 7.6, 6.584615384615385)","(8.0, 11.0, 10.946153846153846)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9042857142857144)"
12-01-2023 13:12:57.966304,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(17.0, 55.0, 46.75)","(5.5, 7.6, 6.682352941176471)","(8.0, 11.0, 11.191891891891892)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9042857142857144)"
12-01-2023 13:12:59.326066,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(17.0, 55.0, 46.75)","(5.5, 7.6, 6.682352941176471)","(8.0, 11.5, 11.191891891891892)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9042857142857144)"
12-01-2023 13:13:00.770548,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(17.0, 55.0, 46.75)","(5.5, 7.6, 6.682352941176471)","(8.0, 11.5, 11.191891891891892)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9042857142857144)"
12-01-2023 13:13:02.204694,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 46.75)","(5.5, 7.6, 6.682352941176471)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9042857142857144)"
12-01-2023 13:13:03.666321,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 46.75)","(5.5, 7.6, 6.682352941176471)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.05, 2.9076923076923076)"
12-01-2023 13:13:05.105843,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 46.75)","(5.5, 7.6, 6.682352941176471)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.0, 2.9076923076923076)"
12-01-2023 13:13:06.513872,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 46.75)","(5.5, 7.6, 6.682352941176471)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.0, 2.9076923076923076)"
12-01-2023 13:13:07.880556,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 51.33333333333333)","(5.5, 7.6, 6.577777777777778)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.0, 2.9076923076923076)"
12-01-2023 13:13:09.190132,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 51.33333333333333)","(5.5, 7.6, 6.577777777777778)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.0, 2.9076923076923076)"
12-01-2023 13:13:10.471830,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 51.33333333333333)","(5.5, 7.6, 6.7375)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 3.0, 2.896)"
12-01-2023 13:13:11.849568,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 51.33333333333333)","(5.5, 7.6, 6.7375)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 2.96, 2.896)"
12-01-2023 13:13:13.279664,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 51.33333333333333)","(5.5, 7.6, 6.7375)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 2.96, 2.864)"
12-01-2023 13:13:14.738316,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 51.33333333333333)","(5.5, 7.6, 6.7375)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 2.96, 2.9163636363636365)"
12-01-2023 13:13:16.149186,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 51.33333333333333)","(5.5, 7.6, 6.7375)","(8.0, 11.5, 11.11025641025641)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 2.96, 2.9221052631578948)"
12-01-2023 13:13:17.476920,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(18.0, 55.0, 52.9375)","(5.5, 7.6, 6.72)","(8.0, 11.5, 11.254838709677419)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 2.96, 2.9024)"
12-01-2023 13:13:18.803476,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 29.416666666666664)","(18.0, 55.0, 47.0)","(5.5, 7.6, 6.72)","(8.0, 11.5, 11.254838709677419)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 2.96, 2.9514285714285715)"
12-01-2023 13:13:20.190355,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 29.416666666666664)","(18.0, 55.0, 47.0)","(5.5, 7.6, 6.72)","(8.0, 11.5, 11.254838709677419)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.4, 2.96, 2.892)"
12-01-2023 13:13:21.586097,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 29.416666666666664)","(18.0, 55.0, 47.0)","(5.5, 7.6, 6.72)","(8.0, 11.5, 11.254838709677419)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 2.96, 2.92)"
12-01-2023 13:13:22.988725,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 29.416666666666664)","(18.0, 55.0, 47.0)","(5.5, 7.6, 6.72)","(8.0, 11.5, 11.254838709677419)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 2.96, 2.92)"
12-01-2023 13:13:24.431620,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 29.416666666666664)","(18.0, 55.0, 47.0)","(5.5, 7.6, 6.72)","(8.0, 11.5, 11.254838709677419)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 2.96, 2.9371428571428573)"
12-01-2023 13:13:25.930544,"(6.5, 8.4, 8.085714285714285)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 29.416666666666664)","(18.0, 55.0, 47.0)","(5.5, 7.6, 6.72)","(8.0, 11.5, 11.254838709677419)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.98)"
12-01-2023 13:13:27.383933,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 30.363636363636363)","(18.0, 55.0, 51.44444444444444)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.276470588235295)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:28.812740,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 30.363636363636363)","(18.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.276470588235295)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:30.181652,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 30.363636363636363)","(18.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.276470588235295)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:31.650974,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 30.363636363636363)","(18.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.276470588235295)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:33.091854,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 30.363636363636363)","(18.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.276470588235295)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:34.452963,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 30.363636363636363)","(18.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.276470588235295)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:35.789774,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 30.363636363636363)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.276470588235295)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:37.279772,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 32.888888888888886)","(19.0, 55.0, 46.5)","(5.5, 7.6, 6.933333333333334)","(8.0, 11.5, 11.228571428571428)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:38.759418,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.666666666666668)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.666666666666667)","(8.0, 11.5, 11.25873015873016)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:40.192924,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.571428571428573)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 27.333333333333336)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.666666666666667)","(8.0, 11.5, 11.25873015873016)","(17.0, 90.0, 53.75)","(17.0, 130.0, 94.0)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:41.640139,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.1)","(9.0, 13.0, 12.166666666666666)","(17.0, 44.0, 34.68181818181818)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.666666666666667)","(8.0, 11.5, 11.25873015873016)","(17.0, 90.0, 53.75)","(17.0, 130.0, 49.75)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:43.026428,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.1)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 34.0)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.666666666666667)","(8.0, 11.5, 11.25873015873016)","(17.0, 90.0, 53.75)","(17.0, 70.0, 43.25)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:44.308438,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.1)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 34.0)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.666666666666667)","(8.0, 11.5, 11.25873015873016)","(17.0, 90.0, 53.75)","(17.0, 70.0, 73.25)","(2.35, 3.05, 2.908653846153846)"
12-01-2023 13:13:45.555993,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.1)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 34.0)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.666666666666667)","(8.0, 11.5, 10.593333333333334)","(17.0, 90.0, 53.75)","(17.0, 130.0, 73.25)","(2.35, 3.05, 2.9944444444444445)"
12-01-2023 13:13:46.981582,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.1)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 34.0)","(19.0, 55.0, 50.75)","(5.5, 7.6, 6.933333333333334)","(8.0, 11.5, 10.881818181818183)","(17.0, 90.0, 53.75)","(17.0, 130.0, 73.25)","(2.35, 3.0, 2.9503703703703703)"
12-01-2023 13:13:48.405407,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.357142857142858)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 28.583333333333332)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.142105263157895)","(17.0, 90.0, 53.75)","(17.0, 130.0, 47.45454545454545)","(2.35, 2.98, 2.9192)"
12-01-2023 13:13:49.883535,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.357142857142858)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 28.583333333333332)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.142105263157895)","(17.0, 90.0, 53.75)","(17.0, 130.0, 47.45454545454545)","(2.35, 2.96, 2.9192)"
12-01-2023 13:13:51.354572,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.357142857142858)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 28.583333333333332)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.142105263157895)","(17.0, 90.0, 53.75)","(18.0, 130.0, 47.45454545454545)","(2.35, 2.96, 2.9192)"
12-01-2023 13:13:52.743790,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.357142857142858)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 28.583333333333332)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.142105263157895)","(17.0, 90.0, 53.75)","(18.0, 130.0, 47.45454545454545)","(2.35, 2.96, 2.9175)"
12-01-2023 13:13:54.152842,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.357142857142858)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 28.583333333333332)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.5920000000000005)","(8.0, 11.5, 11.142105263157895)","(17.0, 90.0, 53.75)","(18.0, 130.0, 47.45454545454545)","(2.35, 2.96, 2.9175)"
12-01-2023 13:13:55.497281,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 19.357142857142858)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 28.583333333333332)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.6, 6.733333333333333)","(8.0, 11.5, 11.142105263157895)","(17.0, 90.0, 53.75)","(18.0, 130.0, 47.45454545454545)","(2.35, 2.96, 2.9175)"
12-01-2023 13:13:56.909311,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.75)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 34.0)","(19.0, 55.0, 50.75)","(5.5, 7.4, 6.733333333333333)","(8.0, 11.5, 10.881818181818183)","(17.0, 90.0, 53.75)","(18.0, 130.0, 73.25)","(2.35, 2.96, 2.9175)"
12-01-2023 13:13:58.294570,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 18.75)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 28.857142857142858)","(19.0, 55.0, 49.666666666666664)","(5.5, 7.4, 6.622222222222223)","(8.0, 11.5, 11.176190476190476)","(17.0, 90.0, 53.75)","(18.0, 130.0, 33.525)","(2.35, 2.96, 2.9175)"
12-01-2023 13:13:59.737958,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 17.555555555555557)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.161290322580648)","(19.0, 55.0, 52.09090909090909)","(5.5, 7.4, 6.953846153846154)","(8.0, 11.5, 11.014285714285714)","(17.0, 90.0, 53.75)","(18.0, 130.0, 33.525)","(2.35, 2.96, 2.931111111111111)"
12-01-2023 13:14:01.172068,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 17.555555555555557)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.161290322580648)","(19.0, 55.0, 52.09090909090909)","(5.5, 7.2, 6.953846153846154)","(8.0, 11.5, 11.014285714285714)","(17.0, 90.0, 53.75)","(18.0, 130.0, 33.525)","(2.35, 2.94, 2.931111111111111)"
12-01-2023 13:14:02.726061,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 17.555555555555557)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.161290322580648)","(19.0, 55.0, 52.09090909090909)","(5.5, 7.2, 6.953846153846154)","(8.0, 11.5, 11.014285714285714)","(17.0, 90.0, 53.75)","(18.0, 130.0, 33.525)","(2.35, 2.94, 2.935)"
12-01-2023 13:14:04.456314,"(6.5, 8.4, 8.133333333333333)","(14.0, 20.0, 17.27777777777778)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.161290322580648)","(19.0, 55.0, 52.09090909090909)","(5.5, 7.2, 6.953846153846154)","(8.0, 11.5, 11.014285714285714)","(17.0, 90.0, 53.75)","(18.0, 130.0, 33.525)","(2.35, 2.96, 2.919090909090909)"
12-01-2023 13:14:06.089576,"(6.5, 8.4, 8.133333333333333)","(14.0, 19.5, 17.27777777777778)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.161290322580648)","(19.0, 55.0, 52.09090909090909)","(5.5, 7.2, 6.775)","(8.0, 11.5, 11.014285714285714)","(17.0, 90.0, 53.75)","(18.0, 130.0, 33.525)","(2.35, 2.96, 2.919090909090909)"
12-01-2023 13:14:08.392462,"(6.5, 8.4, 8.133333333333333)","(14.0, 19.5, 17.27777777777778)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.433333333333334)","(19.0, 55.0, 53.400000000000006)","(5.5, 7.4, 6.8500000000000005)","(8.0, 11.5, 11.086206896551724)","(17.0, 90.0, 53.75)","(18.0, 130.0, 32.714285714285715)","(2.35, 2.96, 2.8684210526315788)"
12-01-2023 13:14:10.045321,"(6.5, 8.4, 8.133333333333333)","(14.0, 19.5, 17.27777777777778)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.433333333333334)","(19.0, 55.0, 47.25)","(5.5, 7.4, 6.8500000000000005)","(8.0, 11.5, 11.086206896551724)","(17.0, 90.0, 53.75)","(18.0, 130.0, 31.977272727272727)","(2.35, 2.9, 2.8684210526315788)"
12-01-2023 13:14:11.705460,"(6.5, 8.4, 8.133333333333333)","(14.0, 19.5, 17.27777777777778)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.433333333333334)","(19.0, 55.0, 47.25)","(5.5, 7.4, 6.8500000000000005)","(8.0, 11.5, 11.086206896551724)","(17.0, 90.0, 53.75)","(18.0, 130.0, 31.977272727272727)","(2.35, 2.9, 2.8684210526315788)"
12-01-2023 13:14:13.153657,"(6.5, 8.4, 8.133333333333333)","(14.0, 19.5, 16.5)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.433333333333334)","(19.0, 55.0, 51.55555555555556)","(5.5, 7.4, 6.8500000000000005)","(8.0, 11.5, 11.086206896551724)","(17.0, 90.0, 53.75)","(18.0, 130.0, 31.977272727272727)","(2.35, 2.9, 2.861904761904762)"
12-01-2023 13:14:14.746986,"(6.5, 8.4, 8.133333333333333)","(14.0, 19.0, 16.0)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.433333333333334)","(19.0, 55.0, 51.55555555555556)","(5.5, 7.4, 6.8500000000000005)","(8.0, 11.5, 11.086206896551724)","(17.0, 90.0, 53.75)","(18.0, 130.0, 31.977272727272727)","(2.35, 2.9, 2.861904761904762)"
12-01-2023 13:14:16.233102,"(6.5, 8.4, 8.133333333333333)","(14.0, 19.0, 16.0)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 27.433333333333334)","(19.0, 55.0, 51.55555555555556)","(5.5, 7.4, 6.8500000000000005)","(8.0, 11.5, 11.086206896551724)","(17.0, 90.0, 53.75)","(18.0, 130.0, 31.977272727272727)","(2.35, 2.9, 2.861904761904762)"
12-01-2023 13:14:17.778259,"(6.5, 8.4, 8.25)","(14.0, 19.0, 16.0)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 26.02777777777778)","(19.0, 55.0, 53.523809523809526)","(5.5, 7.4, 6.873684210526316)","(8.0, 11.5, 10.9)","(17.0, 90.0, 53.75)","(18.0, 130.0, 40.82142857142857)","(2.35, 2.9, 2.8586206896551722)"
12-01-2023 13:14:19.308574,"(6.5, 8.4, 8.1)","(14.0, 19.0, 16.0)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 26.02777777777778)","(19.0, 55.0, 53.523809523809526)","(5.5, 7.4, 6.873684210526316)","(8.0, 11.5, 10.9)","(17.0, 90.0, 53.75)","(18.0, 130.0, 40.82142857142857)","(2.35, 2.9, 2.8586206896551722)"
12-01-2023 13:14:20.811808,"(6.5, 8.4, 8.16)","(14.0, 19.0, 16.0)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 26.02777777777778)","(19.0, 55.0, 49.0)","(5.5, 7.4, 6.873684210526316)","(8.0, 11.5, 10.9)","(17.0, 90.0, 53.75)","(18.0, 130.0, 40.82142857142857)","(2.35, 2.9, 2.8586206896551722)"
12-01-2023 13:14:22.291125,"(6.5, 8.4, 8.188235294117646)","(13.0, 19.0, 16.0)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 26.02777777777778)","(19.0, 55.0, 51.25)","(5.0, 7.4, 6.873684210526316)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.75)","(21.0, 130.0, 40.82142857142857)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:23.872960,"(6.5, 8.4, 7.8352941176470585)","(13.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 26.02777777777778)","(19.0, 55.0, 51.25)","(5.0, 7.4, 6.873684210526316)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.75)","(21.0, 130.0, 40.82142857142857)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:25.309695,"(6.5, 8.0, 7.8352941176470585)","(13.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 26.02777777777778)","(19.0, 55.0, 52.5)","(5.0, 7.4, 6.873684210526316)","(8.0, 11.5, 10.9)","(21.0, 90.0, 66.16666666666666)","(21.0, 130.0, 40.82142857142857)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:26.788618,"(6.5, 8.0, 7.72)","(13.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.166666666666666)","(17.0, 42.0, 26.02777777777778)","(19.0, 55.0, 52.5)","(5.0, 7.4, 6.873684210526316)","(8.0, 11.5, 10.9)","(21.0, 90.0, 66.16666666666666)","(21.0, 130.0, 40.82142857142857)","(2.3, 2.9, 2.8586206896551722)"
12-01-2023 13:14:28.235380,"(6.5, 8.0, 7.72)","(13.0, 19.0, 18.22222222222222)","(9.0, 13.0, 12.285714285714286)","(17.0, 42.0, 29.12)","(19.0, 55.0, 53.63636363636363)","(5.0, 7.4, 6.8500000000000005)","(8.0, 11.5, 10.868421052631579)","(21.0, 90.0, 66.16666666666666)","(21.0, 130.0, 94.125)","(2.3, 2.9, 2.8586206896551722)"
