,Teamplay Miss,Thats Hectic,Shaq Owes,Jingalong Lotte,Showtime Lydia,Ebby Von
16-12-2022 11:12:03.184563,"(4.6, 6.2, 5.940540540540541)","(21.0, 60.0, 56.21052631578947)","(13.0, 25.0, 23.935483870967744)","(20.0, 38.0, 32.13333333333333)","(2.9, 3.25, 3.188888888888889)","(1.95, 2.34, 2.308)"
16-12-2022 11:12:04.060492,"(4.6, 6.2, 5.940540540540541)","(21.0, 60.0, 56.21052631578947)","(13.0, 25.0, 23.935483870967744)","(20.0, 38.0, 32.13333333333333)","(2.9, 3.25, 3.2041666666666666)","(1.95, 2.34, 2.308)"
16-12-2022 11:12:04.955438,"(4.6, 6.2, 5.940540540540541)","(21.0, 60.0, 56.21052631578947)","(13.0, 25.0, 23.935483870967744)","(20.0, 38.0, 32.13333333333333)","(2.9, 3.25, 3.196774193548387)","(1.95, 2.34, 2.308)"
16-12-2022 11:12:05.829798,"(4.6, 6.2, 5.940540540540541)","(21.0, 60.0, 56.21052631578947)","(13.0, 25.0, 23.935483870967744)","(20.0, 38.0, 32.13333333333333)","(2.9, 3.25, 3.196774193548387)","(1.95, 2.34, 2.308)"
16-12-2022 11:12:06.717465,"(4.6, 6.2, 5.940540540540541)","(21.0, 60.0, 56.21052631578947)","(13.0, 25.0, 23.935483870967744)","(20.0, 38.0, 32.13333333333333)","(2.9, 3.25, 3.206578947368421)","(1.95, 2.34, 2.308)"
16-12-2022 11:12:07.579511,"(4.6, 6.2, 5.940540540540541)","(21.0, 60.0, 56.21052631578947)","(13.0, 25.0, 23.935483870967744)","(20.0, 38.0, 32.13333333333333)","(2.9, 3.25, 3.2133333333333334)","(1.95, 2.34, 2.329333333333333)"
16-12-2022 11:12:08.442729,"(4.6, 6.2, 5.940540540540541)","(21.0, 60.0, 56.25)","(13.0, 25.0, 23.935483870967744)","(20.0, 36.0, 33.63157894736842)","(2.9, 3.25, 3.2133333333333334)","(1.95, 2.34, 2.329333333333333)"
16-12-2022 11:12:09.327079,"(4.6, 6.2, 5.940540540540541)","(21.0, 60.0, 56.25)","(13.0, 25.0, 23.935483870967744)","(20.0, 36.0, 33.63157894736842)","(2.9, 3.25, 3.2133333333333334)","(1.95, 2.34, 2.329333333333333)"
16-12-2022 11:12:10.216905,"(4.6, 6.2, 5.940540540540541)","(21.0, 90.0, 63.75)","(13.0, 25.0, 23.935483870967744)","(20.0, 36.0, 33.63157894736842)","(2.9, 3.25, 3.2133333333333334)","(1.95, 2.34, 2.3253061224489793)"
16-12-2022 11:12:11.075593,"(4.6, 6.2, 5.940540540540541)","(21.0, 90.0, 66.92307692307692)","(13.0, 25.0, 23.935483870967744)","(20.0, 36.0, 31.666666666666664)","(2.9, 3.25, 3.20875)","(1.95, 2.34, 2.3253061224489793)"
16-12-2022 11:12:11.897212,"(4.6, 6.2, 5.935714285714286)","(21.0, 90.0, 66.92307692307692)","(13.0, 25.0, 23.935483870967744)","(20.0, 36.0, 30.405405405405407)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3253061224489793)"
16-12-2022 11:12:12.766286,"(4.6, 6.2, 5.935714285714286)","(21.0, 90.0, 73.33333333333333)","(13.0, 25.0, 23.935483870967744)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3253061224489793)"
16-12-2022 11:12:13.623574,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 72.0)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3253061224489793)"
16-12-2022 11:12:14.453565,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 68.57142857142857)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.405405405405407)","(2.9, 3.25, 3.1636363636363636)","(1.95, 2.34, 2.3253061224489793)"
16-12-2022 11:12:15.291973,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 67.5)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.17)","(1.95, 2.34, 2.329565217391304)"
16-12-2022 11:12:16.156541,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 67.5)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:17.068091,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 65.52631578947368)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:17.938900,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 67.94117647058823)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:18.777627,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 68.84615384615384)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:19.708831,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 68.84615384615384)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:20.588511,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 68.84615384615384)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:21.468591,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 70.78947368421052)","(13.0, 25.0, 24.083333333333332)","(20.0, 36.0, 30.9375)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:22.330899,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.66666666666667)","(13.0, 25.0, 24.083333333333332)","(20.0, 34.0, 32.76470588235294)","(2.9, 3.25, 3.1685714285714286)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:23.176429,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.66666666666667)","(13.0, 25.0, 24.083333333333332)","(20.0, 34.0, 31.454545454545453)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:23.995473,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.66666666666667)","(13.0, 25.0, 24.083333333333332)","(20.0, 34.0, 31.454545454545453)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:24.844408,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 24.083333333333332)","(20.0, 34.0, 30.161290322580644)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:25.693988,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 24.083333333333332)","(20.0, 34.0, 30.161290322580644)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:26.516620,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 24.057142857142857)","(20.0, 34.0, 30.161290322580644)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:27.355849,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 24.057142857142857)","(20.0, 34.0, 30.161290322580644)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:28.250869,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 24.057142857142857)","(20.0, 34.0, 30.161290322580644)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:29.145582,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 24.057142857142857)","(20.0, 34.0, 30.161290322580644)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3305882352941176)"
16-12-2022 11:12:30.005195,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 24.057142857142857)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.323157894736842)"
16-12-2022 11:12:30.859104,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 24.057142857142857)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.25, 3.175)","(1.95, 2.34, 2.3273684210526313)"
16-12-2022 11:12:31.717821,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.846153846153847)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.25, 3.1685714285714286)","(1.95, 2.34, 2.346153846153846)"
16-12-2022 11:12:32.600578,"(4.6, 6.2, 5.935714285714286)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.846153846153847)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.25, 3.209090909090909)","(1.95, 2.36, 2.3499999999999996)"
16-12-2022 11:12:33.446606,"(4.6, 6.2, 5.847619047619047)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.846153846153847)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.172727272727273)","(1.95, 2.36, 2.3499999999999996)"
16-12-2022 11:12:34.264472,"(4.6, 5.8, 5.747826086956522)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.846153846153847)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.173913043478261)","(1.95, 2.36, 2.3569999999999998)"
16-12-2022 11:12:35.118899,"(4.6, 5.8, 5.714285714285714)","(21.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.846153846153847)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.173913043478261)","(1.95, 2.36, 2.356)"
16-12-2022 11:12:35.965736,"(4.6, 5.8, 5.711764705882353)","(26.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.75)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.160714285714286)","(1.95, 2.36, 2.358181818181818)"
16-12-2022 11:12:36.788338,"(4.6, 5.8, 5.655172413793103)","(26.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.75)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.1620689655172414)","(1.95, 2.36, 2.358181818181818)"
16-12-2022 11:12:37.635556,"(4.6, 5.8, 5.68)","(26.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.75)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.1725000000000003)","(1.95, 2.36, 2.358181818181818)"
16-12-2022 11:12:38.480798,"(4.6, 5.8, 5.66)","(26.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.75)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.182857142857143)","(1.95, 2.36, 2.3576923076923078)"
16-12-2022 11:12:39.311483,"(4.6, 5.8, 5.66)","(26.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.125)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.182857142857143)","(1.95, 2.36, 2.3576923076923078)"
16-12-2022 11:12:40.220220,"(4.6, 5.8, 5.66)","(26.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.125)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.182857142857143)","(1.95, 2.36, 2.3576923076923078)"
16-12-2022 11:12:41.069738,"(4.6, 5.8, 5.66)","(26.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.125)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.182857142857143)","(1.95, 2.36, 2.3576923076923078)"
16-12-2022 11:12:41.910472,"(4.6, 5.8, 5.66)","(26.0, 75.0, 71.52173913043478)","(13.0, 25.0, 23.636363636363637)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.182857142857143)","(1.95, 2.36, 2.3576923076923078)"
16-12-2022 11:12:42.737484,"(4.6, 5.8, 5.664516129032258)","(26.0, 70.0, 68.94736842105263)","(13.0, 25.0, 23.636363636363637)","(20.0, 34.0, 29.96969696969697)","(2.9, 3.2, 3.182857142857143)","(1.95, 2.36, 2.3576923076923078)"
16-12-2022 11:12:43.597290,"(4.6, 5.8, 5.664516129032258)","(26.0, 75.0, 73.125)","(13.0, 25.0, 23.5)","(20.0, 34.0, 29.70967741935484)","(2.9, 3.2, 3.182857142857143)","(1.95, 2.36, 2.3576923076923078)"
16-12-2022 11:12:44.428541,"(4.6, 5.8, 5.664516129032258)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 34.0, 28.866666666666667)","(2.9, 3.2, 3.182857142857143)","(1.95, 2.36, 2.3579999999999997)"
16-12-2022 11:12:45.233891,"(4.6, 5.8, 5.664516129032258)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 34.0, 28.866666666666667)","(2.9, 3.2, 3.182352941176471)","(1.95, 2.38, 2.3776923076923078)"
16-12-2022 11:12:46.061530,"(4.6, 5.8, 5.664516129032258)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 34.0, 28.866666666666667)","(2.9, 3.2, 3.182352941176471)","(1.95, 2.38, 2.376)"
16-12-2022 11:12:46.922607,"(4.6, 5.8, 5.664516129032258)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 34.0, 28.866666666666667)","(2.9, 3.2, 3.175609756097561)","(1.95, 2.38, 2.377333333333333)"
16-12-2022 11:12:47.788757,"(4.6, 5.8, 5.664516129032258)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 34.0, 28.866666666666667)","(2.9, 3.2, 3.175609756097561)","(1.95, 2.38, 2.35375)"
16-12-2022 11:12:48.617182,"(4.6, 5.8, 5.654054054054054)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 34.0, 28.866666666666667)","(2.9, 3.2, 3.175609756097561)","(1.95, 2.38, 2.35375)"
16-12-2022 11:12:49.467323,"(4.6, 5.8, 5.645714285714285)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 34.0, 28.866666666666667)","(2.9, 3.2, 3.175609756097561)","(1.95, 2.38, 2.3725)"
16-12-2022 11:12:50.331554,"(4.6, 5.8, 5.645714285714285)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 32.0, 31.444444444444443)","(2.9, 3.2, 3.175609756097561)","(1.95, 2.38, 2.358222222222222)"
16-12-2022 11:12:51.184611,"(4.6, 5.8, 5.645714285714285)","(26.0, 75.0, 71.84210526315789)","(13.0, 25.0, 23.5)","(20.0, 32.0, 30.076923076923077)","(2.9, 3.2, 3.1767441860465118)","(1.95, 2.36, 2.3504761904761904)"
16-12-2022 11:12:51.995478,"(4.8, 5.9, 5.866666666666667)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.083333333333332)","(2.8, 3.2, 3.1833333333333336)","(1.95, 2.34, 2.336610169491525)"
16-12-2022 11:12:52.808568,"(4.8, 5.9, 5.84)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.82608695652174)","(2.8, 3.2, 3.1861111111111113)","(1.95, 2.34, 2.3354098360655735)"
16-12-2022 11:12:53.651297,"(4.8, 6.2, 6.017647058823529)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.0)","(2.8, 3.2, 3.18)","(1.95, 2.34, 2.331111111111111)"
16-12-2022 11:12:54.501320,"(4.8, 6.2, 6.029411764705882)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.0)","(2.8, 3.2, 3.18)","(1.95, 2.34, 2.303076923076923)"
16-12-2022 11:12:55.320718,"(4.8, 6.2, 6.033333333333333)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.0)","(2.8, 3.2, 3.18)","(1.95, 2.34, 2.303076923076923)"
16-12-2022 11:12:56.159696,"(4.8, 6.2, 6.033333333333333)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.0)","(2.8, 3.25, 3.2192307692307693)","(1.95, 2.3, 2.2887999999999997)"
16-12-2022 11:12:57.046793,"(4.8, 6.2, 6.037837837837838)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.0)","(2.8, 3.25, 3.2857142857142856)","(1.95, 2.26, 2.225)"
16-12-2022 11:12:57.938232,"(4.8, 6.2, 6.037837837837838)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.058823529411764)","(2.8, 3.3, 3.2928571428571427)","(1.95, 2.24, 2.2304000000000004)"
16-12-2022 11:12:58.786735,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.3, 3.295)","(1.95, 2.24, 2.218571428571429)"
16-12-2022 11:12:59.617125,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.35, 3.326923076923077)","(1.95, 2.22, 2.216666666666667)"
16-12-2022 11:13:00.431015,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.4, 3.3379310344827586)","(1.95, 2.24, 2.205714285714286)"
16-12-2022 11:13:01.262503,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.4, 3.34)","(1.95, 2.22, 2.202857142857143)"
16-12-2022 11:13:02.076196,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.4, 3.318181818181818)","(1.95, 2.22, 2.2072727272727275)"
16-12-2022 11:13:02.913775,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.4, 3.318181818181818)","(1.95, 2.22, 2.2072727272727275)"
16-12-2022 11:13:03.774469,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.058823529411764)","(2.8, 3.4, 3.321428571428571)","(1.95, 2.22, 2.2072727272727275)"
16-12-2022 11:13:04.611021,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.058823529411764)","(2.8, 3.4, 3.321428571428571)","(1.95, 2.22, 2.2072727272727275)"
16-12-2022 11:13:05.489627,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 71.84210526315789)","(14.0, 25.0, 23.5)","(20.0, 32.0, 29.058823529411764)","(2.8, 3.4, 3.326086956521739)","(1.95, 2.22, 2.2072727272727275)"
16-12-2022 11:13:06.338609,"(4.8, 6.2, 6.0181818181818185)","(26.0, 75.0, 70.71428571428571)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.4, 3.3899999999999997)","(1.95, 2.22, 2.1995652173913047)"
16-12-2022 11:13:07.152013,"(4.8, 6.2, 6.0181818181818185)","(26.0, 90.0, 84.28571428571429)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.45, 3.4045454545454548)","(1.95, 2.24, 2.1995652173913047)"
16-12-2022 11:13:07.998632,"(4.8, 6.2, 6.004878048780488)","(26.0, 90.0, 81.25)","(14.0, 25.0, 23.5)","(20.0, 32.0, 28.666666666666668)","(2.8, 3.45, 3.414285714285714)","(1.95, 2.16, 2.1564705882352944)"
16-12-2022 11:13:08.841170,"(4.8, 6.2, 5.955102040816326)","(26.0, 90.0, 81.25)","(14.0, 25.0, 23.476190476190474)","(20.0, 32.0, 29.058823529411764)","(2.8, 3.5, 3.419047619047619)","(1.95, 2.2, 2.163076923076923)"
16-12-2022 11:13:09.659850,"(4.8, 6.2, 5.95)","(26.0, 90.0, 81.25)","(14.0, 25.0, 23.476190476190474)","(20.0, 32.0, 29.058823529411764)","(2.8, 3.5, 3.4433333333333334)","(1.95, 2.2, 2.1650909090909094)"
16-12-2022 11:13:10.479210,"(4.8, 6.2, 5.963157894736843)","(31.0, 90.0, 80.58823529411765)","(16.0, 25.0, 23.476190476190474)","(21.0, 32.0, 28.666666666666668)","(2.8, 3.5, 3.45)","(1.9, 2.18, 2.1412820512820514)"
16-12-2022 11:13:11.359350,"(4.8, 6.2, 6.0285714285714285)","(31.0, 90.0, 80.58823529411765)","(16.0, 25.0, 23.476190476190474)","(21.0, 32.0, 28.666666666666668)","(2.8, 3.5, 3.472)","(1.9, 2.18, 2.14536312849162)"
16-12-2022 11:13:12.230038,"(4.8, 6.2, 6.0285714285714285)","(31.0, 90.0, 80.58823529411765)","(16.0, 25.0, 23.476190476190474)","(21.0, 32.0, 28.666666666666668)","(2.8, 3.5, 3.4681818181818183)","(1.9, 2.18, 2.144161849710983)"
16-12-2022 11:13:13.065044,"(4.8, 6.2, 6.0285714285714285)","(31.0, 90.0, 80.58823529411765)","(16.0, 25.0, 23.476190476190474)","(21.0, 32.0, 28.666666666666668)","(2.8, 3.5, 3.4681818181818183)","(1.9, 2.18, 2.144161849710983)"
16-12-2022 11:13:13.901457,"(4.8, 6.2, 6.0285714285714285)","(31.0, 90.0, 80.58823529411765)","(16.0, 25.0, 23.476190476190474)","(21.0, 32.0, 29.058823529411764)","(2.8, 3.55, 3.5298780487804877)","(1.9, 2.16, 2.126868686868687)"
16-12-2022 11:13:14.773013,"(4.8, 6.2, 6.0285714285714285)","(31.0, 90.0, 80.58823529411765)","(16.0, 25.0, 23.476190476190474)","(21.0, 32.0, 28.666666666666668)","(2.8, 3.55, 3.5298780487804877)","(1.9, 2.16, 2.13)"
16-12-2022 11:13:15.673915,"(4.8, 6.2, 6.0285714285714285)","(31.0, 90.0, 80.0)","(16.0, 25.0, 23.476190476190474)","(21.0, 32.0, 28.666666666666668)","(2.8, 3.55, 3.5382352941176474)","(1.9, 2.14, 2.0983050847457627)"
16-12-2022 11:13:16.529568,"(4.8, 6.2, 6.1230769230769235)","(31.0, 90.0, 81.25)","(16.0, 27.0, 26.0)","(21.0, 32.0, 28.923076923076923)","(2.8, 3.6, 3.5382352941176474)","(1.9, 2.12, 2.1051162790697675)"
16-12-2022 11:13:17.381035,"(4.8, 6.2, 6.1230769230769235)","(31.0, 90.0, 84.61538461538461)","(16.0, 27.0, 25.666666666666668)","(21.0, 32.0, 28.923076923076923)","(2.8, 3.6, 3.4857142857142858)","(1.9, 2.14, 2.1313978494623655)"
16-12-2022 11:13:18.203532,"(4.8, 6.4, 6.2)","(31.0, 90.0, 84.61538461538461)","(16.0, 27.0, 25.666666666666668)","(21.0, 32.0, 29.0)","(2.8, 3.55, 3.47)","(1.9, 2.14, 2.1313978494623655)"
16-12-2022 11:13:19.035682,"(4.8, 6.4, 6.16)","(31.0, 90.0, 87.27272727272728)","(16.0, 27.0, 25.666666666666668)","(21.0, 32.0, 29.0)","(2.8, 3.55, 3.47)","(1.9, 2.14, 2.129795918367347)"
16-12-2022 11:13:19.877115,"(4.8, 6.4, 6.16)","(31.0, 90.0, 84.61538461538461)","(16.0, 27.0, 26.5)","(21.0, 32.0, 28.181818181818183)","(2.8, 3.55, 3.47)","(1.9, 2.14, 2.125)"
16-12-2022 11:13:20.722162,"(4.8, 6.4, 6.188235294117647)","(31.0, 90.0, 84.61538461538461)","(16.0, 27.0, 26.5)","(21.0, 32.0, 28.181818181818183)","(2.8, 3.55, 3.47)","(1.9, 2.14, 2.0926315789473686)"
16-12-2022 11:13:21.571615,"(4.8, 6.4, 6.188235294117647)","(31.0, 90.0, 84.61538461538461)","(16.0, 27.0, 26.5)","(21.0, 32.0, 28.181818181818183)","(2.8, 3.55, 3.47)","(1.9, 2.14, 2.117777777777778)"
16-12-2022 11:13:22.436159,"(4.8, 6.4, 6.22608695652174)","(31.0, 90.0, 84.07407407407408)","(16.0, 27.0, 26.692307692307693)","(21.0, 32.0, 28.14814814814815)","(2.8, 3.55, 3.467142857142857)","(1.9, 2.14, 2.1315384615384616)"
16-12-2022 11:13:23.296058,"(4.8, 6.4, 6.22608695652174)","(31.0, 90.0, 87.27272727272728)","(16.0, 27.0, 26.692307692307693)","(21.0, 32.0, 28.14814814814815)","(2.8, 3.55, 3.4533333333333336)","(1.9, 2.14, 2.141538461538462)"
16-12-2022 11:13:24.200913,"(4.8, 6.4, 6.2)","(31.0, 90.0, 85.2)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.5, 3.438888888888889)","(1.9, 2.16, 2.1433333333333335)"
16-12-2022 11:13:25.055912,"(4.8, 6.4, 6.22608695652174)","(31.0, 90.0, 82.66666666666667)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.438888888888889)","(1.9, 2.16, 2.142857142857143)"
16-12-2022 11:13:25.899996,"(4.8, 6.4, 6.22608695652174)","(31.0, 90.0, 81.2)","(16.0, 27.0, 26.789473684210527)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.425)","(1.9, 2.16, 2.145)"
16-12-2022 11:13:26.772674,"(4.8, 6.4, 6.1647058823529415)","(31.0, 90.0, 86.25)","(16.0, 27.0, 26.789473684210527)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.425)","(1.9, 2.16, 2.145)"
16-12-2022 11:13:27.645848,"(4.8, 6.4, 6.066666666666666)","(31.0, 90.0, 83.4375)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.425)","(1.9, 2.18, 2.158571428571429)"
16-12-2022 11:13:28.492189,"(4.8, 6.4, 6.066666666666666)","(31.0, 90.0, 86.25)","(16.0, 27.0, 26.833333333333332)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.425)","(1.9, 2.18, 2.15375)"
16-12-2022 11:13:29.313470,"(4.8, 6.4, 6.0285714285714285)","(31.0, 90.0, 84.375)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.425)","(1.9, 2.18, 2.15375)"
16-12-2022 11:13:30.154887,"(4.8, 6.4, 6.0285714285714285)","(31.0, 90.0, 84.375)","(16.0, 27.0, 26.714285714285715)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.425)","(1.9, 2.18, 2.15375)"
16-12-2022 11:13:31.015212,"(4.8, 6.2, 6.1)","(31.0, 90.0, 80.76923076923077)","(16.0, 27.0, 26.833333333333332)","(21.0, 32.0, 28.75)","(2.8, 3.45, 3.425)","(1.9, 2.18, 2.16)"
