,Only You,Joshua Keeping,Teskey,Mickey Wow,Corless Crazy,Pacific Gold,Winlock Pete,Lee Keeping
09-01-2023 15:30:22.418714,"(13.0, 32.0, 27.875)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:23.581308,"(13.0, 32.0, 27.875)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:24.727688,"(13.0, 32.0, 27.875)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:25.782360,"(13.0, 32.0, 27.875)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:26.879060,"(13.0, 32.0, 28.3)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:28.026980,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:29.134350,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:30.341403,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:31.517751,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:32.716494,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:33.850199,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:34.998377,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:36.178791,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:37.254882,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:38.284338,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:39.342577,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:40.454884,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:41.580764,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:42.812597,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:43.974774,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:45.114550,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:46.217964,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:47.223942,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:48.218754,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:49.266556,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:50.361881,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:51.389994,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:52.342206,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:53.373987,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:54.442782,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:55.567358,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:56.660224,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:57.781332,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6408695652173915)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:58.843295,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.7, 2.6408695652173915)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:30:59.900684,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.7, 2.6408695652173915)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:01.017910,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.7, 2.6408695652173915)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:02.239750,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.7, 2.6408695652173915)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:03.453811,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.7, 2.547441860465116)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:04.602848,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.7, 2.547441860465116)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:05.760335,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.7, 2.547441860465116)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:06.942485,"(13.0, 32.0, 28.3)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.7, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:08.062327,"(13.0, 32.0, 28.3)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:09.142665,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:10.224472,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:11.436333,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:12.557543,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:13.657988,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:14.724750,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:15.841352,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:16.990669,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:18.231380,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:19.407250,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:20.529691,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.6671428571428573)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:21.623361,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:22.769391,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:23.853006,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:24.956187,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:26.197575,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:27.252295,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:28.349320,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:29.441994,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:30.503818,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:31.548911,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:32.569869,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:33.567603,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:34.545199,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:35.754514,"(13.0, 32.0, 28.4)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:36.824914,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:37.940475,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:39.080308,"(13.0, 32.0, 27.625)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:40.240166,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:41.378060,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:42.409636,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:43.546423,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:44.824206,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:45.976691,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:47.082934,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:48.145639,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:49.196148,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:50.273457,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:51.327334,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:52.390522,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
09-01-2023 15:31:53.508257,"(13.0, 32.0, 27.75)","(7.0, 12.0, 9.962962962962962)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.944)","(8.0, 14.0, 12.133333333333333)","(17.0, 44.0, 29.0)","(10.0, 18.5, 15.882352941176471)"
