,Sozins Royal,Yoshi Moon,Goldstar Charm,Little Nosey,Tiggerlong Panda,Harry Baxter,Homebush Opal,Mighty Mccook
16-12-2022 12:12:13.990832,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.2, 6.109090909090909)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.0, 6.8)","(2.5, 3.05, 2.748775510204082)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 16.5, 15.4625)"
16-12-2022 12:12:15.024166,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.2, 6.109090909090909)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.0, 6.8)","(2.5, 3.05, 2.8065625)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 16.5, 15.4625)"
16-12-2022 12:12:16.069811,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.2, 6.109090909090909)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.0, 6.8)","(2.5, 2.98, 2.778125)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 16.5, 15.4625)"
16-12-2022 12:12:17.080949,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.2, 6.109090909090909)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.0, 6.8)","(2.5, 2.98, 2.778125)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 16.5, 15.044444444444444)"
16-12-2022 12:12:18.090699,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.2, 5.725)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.8, 7.592307692307693)","(2.5, 2.98, 2.7492857142857146)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:19.108754,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.2, 5.9)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.8, 7.75)","(2.5, 2.98, 2.7492857142857146)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:20.104442,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.2, 5.300000000000001)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.8, 7.75)","(2.5, 2.98, 2.7492857142857146)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:21.104908,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.0, 5.490909090909091)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.8, 7.75)","(2.5, 2.98, 2.7492857142857146)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:22.157954,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.0, 5.552)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.8, 7.75)","(2.5, 2.98, 2.7027906976744185)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:23.186843,"(8.0, 30.0, 28.385714285714286)","(4.4, 6.0, 5.3)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.6, 8.625)","(2.5, 2.94, 2.7027906976744185)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:24.214775,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.3)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.6, 8.163157894736841)","(2.5, 2.92, 2.7726315789473683)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 28.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:25.271513,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.3)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.6, 7.734782608695652)","(2.5, 2.92, 2.708108108108108)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:26.299931,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.3)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.6, 7.734782608695652)","(2.5, 2.9, 2.6944186046511627)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:27.387539,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.227586206896552)","(11.0, 20.0, 15.90909090909091)","(6.0, 9.6, 8.029411764705882)","(2.5, 2.9, 2.7258139534883723)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:28.488678,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.227586206896552)","(11.0, 20.0, 14.814814814814815)","(6.0, 9.0, 7.5)","(2.5, 3.05, 2.7258139534883723)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:29.533943,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.227586206896552)","(11.0, 19.5, 18.233333333333334)","(6.0, 9.0, 8.18)","(2.5, 3.05, 2.6958620689655173)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:30.563163,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.227586206896552)","(11.0, 19.5, 18.233333333333334)","(6.0, 8.8, 8.18)","(2.5, 3.0, 2.6958620689655173)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:31.798133,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.227586206896552)","(11.0, 19.5, 17.264705882352942)","(6.0, 8.8, 7.657894736842106)","(2.5, 3.0, 2.6958620689655173)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:32.802496,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.227586206896552)","(11.0, 19.5, 17.264705882352942)","(6.0, 8.8, 7.657894736842106)","(2.5, 3.0, 2.6958620689655173)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:33.775209,"(8.0, 30.0, 19.641666666666666)","(4.4, 6.0, 5.227586206896552)","(11.0, 19.5, 17.264705882352942)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.6958620689655173)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:34.764248,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.9, 5.65)","(11.0, 19.5, 17.264705882352942)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.6958620689655173)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:35.737772,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.8, 5.3130434782608695)","(11.0, 19.5, 17.264705882352942)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.72)","(11.0, 36.0, 30.333333333333336)","(11.0, 55.0, 22.0)","(8.5, 17.0, 15.044444444444444)"
16-12-2022 12:12:36.790873,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.8, 5.3130434782608695)","(11.0, 19.5, 17.264705882352942)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7405882352941178)","(11.0, 36.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 17.0, 14.31578947368421)"
16-12-2022 12:12:37.898674,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.8, 5.3130434782608695)","(11.0, 19.5, 17.264705882352942)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 16.5, 13.041666666666668)"
16-12-2022 12:12:38.915359,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.483333333333333)","(11.0, 19.0, 17.3125)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 16.5, 13.041666666666668)"
16-12-2022 12:12:39.938435,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.375)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 16.5, 13.041666666666668)"
16-12-2022 12:12:40.979207,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.375)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 16.5, 13.041666666666668)"
16-12-2022 12:12:42.046029,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.375)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 16.5, 13.041666666666668)"
16-12-2022 12:12:43.118330,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 16.5, 13.041666666666668)"
16-12-2022 12:12:44.153015,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 16.5, 13.041666666666668)"
16-12-2022 12:12:45.166271,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.65)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(8.5, 16.5, 13.041666666666668)"
16-12-2022 12:12:46.151430,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:47.117608,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7010169491525424)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:48.110593,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 16.5)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7948837209302324)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:49.073996,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 14.178571428571429)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7948837209302324)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:50.076557,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 14.178571428571429)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7948837209302324)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:51.051184,"(8.0, 30.0, 19.641666666666666)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 14.178571428571429)","(6.0, 8.8, 7.448717948717949)","(2.5, 3.0, 2.7948837209302324)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:52.121122,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 14.178571428571429)","(6.0, 8.6, 8.062962962962963)","(2.5, 3.0, 2.7948837209302324)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:53.120742,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 19.0, 14.178571428571429)","(6.0, 8.6, 8.062962962962963)","(2.5, 3.0, 2.7948837209302324)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:54.140551,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.0, 16.5)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.7948837209302324)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 22.0)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:55.144545,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.524999999999999)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.9011764705882355)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:56.103740,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.9011764705882355)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:57.092615,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.8514285714285714)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:58.084478,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.8514285714285714)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:12:59.094022,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.8514285714285714)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:00.064604,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.9064)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:01.158729,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.9064)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:02.197837,"(8.0, 30.0, 23.573684210526313)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.9064)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:03.222241,"(8.0, 29.0, 25.6875)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.9064)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 42.38461538461539)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:04.276555,"(8.0, 29.0, 25.6875)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.9064)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:05.307594,"(8.0, 29.0, 25.6875)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.8737142857142857)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:06.339024,"(8.0, 29.0, 25.6875)","(4.4, 5.7, 5.61875)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.8737142857142857)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:07.346801,"(8.0, 29.0, 18.5)","(4.4, 5.7, 5.15)","(11.0, 18.5, 15.022727272727273)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.8737142857142857)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:08.317342,"(8.0, 29.0, 18.5)","(4.4, 5.6, 5.347368421052631)","(11.0, 18.0, 14.521739130434781)","(6.0, 8.6, 7.472222222222222)","(2.5, 3.0, 2.818604651162791)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:09.325853,"(8.0, 29.0, 18.5)","(4.4, 5.5, 5.1173913043478265)","(11.0, 18.0, 15.257142857142856)","(6.0, 8.6, 7.08695652173913)","(2.5, 3.0, 2.818604651162791)","(11.0, 34.0, 20.176470588235293)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:10.318159,"(8.0, 29.0, 18.5)","(4.4, 5.5, 5.1173913043478265)","(11.0, 18.0, 12.375)","(6.0, 8.6, 7.08695652173913)","(2.5, 3.0, 2.818604651162791)","(11.0, 34.0, 25.296296296296298)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:11.345444,"(8.0, 29.0, 18.5)","(4.4, 5.5, 5.1173913043478265)","(11.0, 18.0, 12.75)","(6.0, 8.6, 7.08695652173913)","(2.5, 3.0, 2.929090909090909)","(11.0, 34.0, 25.296296296296298)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:12.299386,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.5, 4.694642857142857)","(11.0, 18.0, 13.578947368421053)","(6.0, 8.6, 7.08695652173913)","(2.5, 2.98, 2.929090909090909)","(11.0, 34.0, 25.296296296296298)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 13.041666666666668)"
16-12-2022 12:13:13.271640,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.5, 4.694642857142857)","(11.0, 18.0, 13.578947368421053)","(6.0, 8.6, 7.08695652173913)","(2.5, 2.98, 2.848235294117647)","(11.0, 34.0, 25.296296296296298)","(11.0, 55.0, 52.172413793103445)","(9.0, 16.5, 14.058823529411764)"
16-12-2022 12:13:14.240866,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.5, 4.694642857142857)","(11.0, 18.0, 16.384615384615383)","(6.0, 8.6, 7.08695652173913)","(2.5, 2.98, 2.929090909090909)","(11.0, 34.0, 25.296296296296298)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 10.423076923076923)"
16-12-2022 12:13:15.219552,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.4, 5.052173913043479)","(11.0, 18.0, 16.384615384615383)","(6.0, 8.6, 7.08695652173913)","(2.5, 2.98, 2.929090909090909)","(11.0, 34.0, 25.296296296296298)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 11.0)"
16-12-2022 12:13:16.210302,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.4, 4.955555555555556)","(11.0, 18.0, 12.8)","(6.0, 8.6, 6.247999999999999)","(2.5, 3.15, 2.6990243902439026)","(11.0, 34.0, 25.296296296296298)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 11.0)"
16-12-2022 12:13:17.183732,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.4, 4.955555555555556)","(11.0, 18.0, 13.2)","(6.0, 8.6, 6.5)","(2.5, 2.7, 2.9789830508474577)","(11.0, 34.0, 25.296296296296298)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 12.222222222222223)"
16-12-2022 12:13:18.120617,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.4, 4.955555555555556)","(11.0, 18.0, 13.2)","(6.0, 8.6, 6.762499999999999)","(2.5, 3.1, 2.9789830508474577)","(11.0, 34.0, 25.296296296296298)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 12.222222222222223)"
16-12-2022 12:13:19.057288,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.4, 4.955555555555556)","(11.0, 18.0, 14.0)","(6.0, 8.6, 6.584)","(2.5, 3.0, 2.904)","(11.0, 34.0, 25.296296296296298)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 12.222222222222223)"
16-12-2022 12:13:19.995415,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.4, 4.955555555555556)","(11.0, 18.0, 14.0)","(6.0, 8.6, 6.584)","(2.5, 2.98, 2.89)","(11.0, 34.0, 25.296296296296298)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 12.222222222222223)"
16-12-2022 12:13:20.953118,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.4, 4.955555555555556)","(11.0, 18.0, 14.0)","(6.0, 8.6, 6.584)","(2.5, 2.98, 2.89)","(11.0, 34.0, 25.296296296296298)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 12.222222222222223)"
16-12-2022 12:13:21.927920,"(8.0, 29.0, 20.085714285714285)","(4.4, 5.4, 4.955555555555556)","(11.0, 18.0, 14.0)","(6.0, 8.6, 6.85)","(2.5, 2.98, 2.89)","(11.0, 34.0, 30.805555555555554)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.5, 12.914285714285715)"
16-12-2022 12:13:22.885439,"(8.0, 29.0, 23.176000000000002)","(4.4, 5.3, 5.247058823529412)","(11.0, 17.5, 16.529411764705884)","(6.0, 8.4, 7.95)","(2.5, 2.94, 2.836)","(11.0, 32.0, 25.0)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.0, 10.75)"
16-12-2022 12:13:23.870639,"(8.0, 29.0, 12.977777777777778)","(4.4, 5.3, 5.247058823529412)","(11.0, 17.5, 15.0)","(6.0, 8.4, 7.95)","(2.5, 2.92, 2.824)","(11.0, 32.0, 26.875)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.0, 11.466666666666667)"
16-12-2022 12:13:24.808614,"(8.0, 29.0, 12.977777777777778)","(4.4, 5.3, 5.247058823529412)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.4, 7.95)","(2.5, 2.92, 2.824)","(11.0, 32.0, 25.333333333333336)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.0, 12.861538461538462)"
16-12-2022 12:13:25.798139,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.3, 5.247058823529412)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.4, 7.95)","(2.5, 2.92, 2.824)","(11.0, 32.0, 28.666666666666668)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.0, 12.861538461538462)"
16-12-2022 12:13:26.730005,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.3, 5.085714285714285)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.4, 7.92)","(2.5, 2.92, 2.824)","(11.0, 32.0, 27.0)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.0, 12.861538461538462)"
16-12-2022 12:13:27.743900,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.3, 5.085714285714285)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.4, 7.6000000000000005)","(2.5, 2.92, 2.824)","(11.0, 32.0, 27.0)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.0, 12.861538461538462)"
16-12-2022 12:13:28.773398,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.3, 5.085714285714285)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.6, 6.52)","(2.5, 2.92, 2.836)","(11.0, 32.0, 27.0)","(12.0, 55.0, 52.172413793103445)","(9.0, 16.0, 12.861538461538462)"
16-12-2022 12:13:29.756433,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.3, 5.085714285714285)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.6, 6.52)","(2.5, 2.92, 2.836)","(11.0, 32.0, 27.0)","(12.0, 55.0, 38.8)","(9.0, 16.0, 13.046153846153846)"
16-12-2022 12:13:30.688809,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.3, 5.085714285714285)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.6, 6.65)","(2.5, 2.92, 2.836)","(11.0, 32.0, 27.0)","(12.0, 55.0, 38.8)","(9.0, 16.0, 13.046153846153846)"
16-12-2022 12:13:31.673620,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.3, 5.085714285714285)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.6, 6.65)","(2.5, 2.92, 2.836)","(11.0, 32.0, 27.0)","(12.0, 55.0, 44.875)","(9.0, 16.0, 12.0)"
16-12-2022 12:13:32.961551,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.3, 5.085714285714285)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.6, 6.65)","(2.5, 2.92, 2.8349367088607593)","(11.0, 32.0, 27.0)","(12.0, 55.0, 39.0)","(9.0, 16.0, 12.0)"
16-12-2022 12:13:33.933500,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.152941176470589)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.6, 6.65)","(2.5, 2.92, 2.7448)","(11.0, 32.0, 27.0)","(12.0, 55.0, 43.57142857142857)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:34.896538,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.152941176470589)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.6, 6.52)","(2.5, 2.86, 2.7448)","(11.0, 32.0, 27.0)","(12.0, 55.0, 43.57142857142857)","(9.0, 16.0, 13.23076923076923)"
