,Aha Reaction Nz,Young Rooster,Aqua Sancta Nz,Mighty Flying Art Nz,Franco Hampton Nz,Hes Ideal,Cullenburn Nz,Diamonds N Cash Nz,Sunny Sanz,Like A Wildfire Nz,Ryley Major,The Shallows
08-01-2023 19:09:27.280202,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:28.672891,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:30.109706,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:31.506664,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:32.889922,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:34.381873,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:35.881770,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:37.290170,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:38.787159,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:40.223557,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:41.650476,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:43.031382,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:44.440401,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:45.822801,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:47.236231,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:48.689231,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:50.192748,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:51.670186,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:53.102906,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:54.618202,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:56.114489,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:57.583649,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:09:59.063525,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:00.819592,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:02.342178,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:03.884653,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:05.528051,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:07.044445,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.1420000000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:08.507314,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.104)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:09.939445,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.104)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:11.456068,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.104)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:12.908464,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.104)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:14.389926,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.104)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:15.867630,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.104)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:17.457308,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.104)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:18.938510,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.104)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:20.508242,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.18, 2.088)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:22.042525,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.16, 2.088)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:23.513332,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.16, 2.088)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:25.035832,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.16, 2.088)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:26.657820,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.16, 2.088)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:28.074324,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.16, 2.088)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 16.0)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:29.484444,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.16, 2.152)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 19.5, 9.465957446808511)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:30.989295,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.152)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.5, 10.266666666666667)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:32.410629,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.1679999999999997)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.266666666666667)","(18.0, 27.0, 24.6)"
08-01-2023 19:10:33.817124,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.26, 2.1900000000000004)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.266666666666667)","(18.0, 27.0, 13.474576271186441)"
08-01-2023 19:10:35.234033,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.1900000000000004)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.266666666666667)","(18.0, 15.0, 14.0)"
08-01-2023 19:10:37.123834,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.1837500000000003)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.266666666666667)","(18.0, 27.0, 25.25)"
08-01-2023 19:10:38.743469,"(31.0, 99999, 99990)","(81.0, 150.0, 132.5)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.2053846153846157)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.266666666666667)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:40.188970,"(31.0, 99999, 99990)","(81.0, 150.0, 103.33333333333333)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.2238461538461536)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.266666666666667)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:41.769427,"(31.0, 99999, 99990)","(81.0, 150.0, 103.33333333333333)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.26, 2.2053846153846157)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.266666666666667)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:43.424696,"(31.0, 99999, 99990)","(81.0, 150.0, 103.33333333333333)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.1679999999999997)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.266666666666667)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:44.955531,"(31.0, 99999, 99990)","(81.0, 150.0, 103.33333333333333)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.26, 2.152)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 9.529166666666667)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:46.579749,"(31.0, 99999, 99990)","(81.0, 150.0, 103.33333333333333)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.152)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.5, 9.529166666666667)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:48.082105,"(31.0, 99999, 99990)","(81.0, 150.0, 103.33333333333333)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.2057142857142855)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.5, 8.082758620689654)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:49.734019,"(31.0, 99999, 99990)","(81.0, 150.0, 103.33333333333333)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.26, 2.152)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.5, 8.441176470588236)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:51.504752,"(31.0, 99999, 99990)","(81.0, 150.0, 96.66666666666667)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.152)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.0)","(18.0, 27.0, 25.727272727272727)"
08-01-2023 19:10:53.189640,"(31.0, 99999, 99990)","(81.0, 150.0, 96.66666666666667)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.24, 2.1679999999999997)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 10.666666666666666)","(18.0, 27.0, 25.923076923076923)"
08-01-2023 19:10:55.078864,"(31.0, 99999, 99990)","(81.0, 150.0, 96.66666666666667)","(101.0, 99999, 99990)","(61.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.26, 2.152)","(51.0, 99999, 99990)","(51.0, 99999, 99990)","(26.0, 44.0, 26.9)","(2.6, 99999, 99990)","(10.0, 12.0, 9.142857142857142)","(18.0, 27.0, 24.2)"
