,Spring Bistro,Inner Tea Cup,Spring Axel,Bernie Boom,Barefoot Wah Wah,Black Monaro,Coonamble Kid,Spring Gault
06-01-2023 15:19:04.278980,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 60.0)","(6.0, 9.6, 7.266666666666667)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:05.725736,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 60.0)","(6.0, 9.6, 7.266666666666667)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:07.034915,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 60.0)","(6.0, 9.6, 7.266666666666667)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:08.265096,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 60.0)","(6.0, 9.6, 7.266666666666667)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:09.538108,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 60.0)","(6.0, 9.6, 7.266666666666667)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:10.799546,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 60.0)","(6.0, 9.6, 8.963636363636365)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:11.985263,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 60.0)","(6.0, 9.6, 8.459999999999999)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:13.291368,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.788888888888888)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:14.591658,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.788888888888888)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:15.822757,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.788888888888888)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:17.041185,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.788888888888888)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:18.226813,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.788888888888888)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:19.453929,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.788888888888888)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:20.651662,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.788888888888888)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:21.916458,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.788888888888888)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:23.231861,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 65.84615384615384)","(6.0, 9.2, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:24.474194,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 57.45454545454545)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 28.0, 16.0)","(2.05, 3.35, 3.1742857142857144)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:25.724674,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 57.45454545454545)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 28.0, 12.833333333333334)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:26.995707,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 57.45454545454545)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 12.833333333333334)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:28.187187,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 57.45454545454545)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 12.833333333333334)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:29.298821,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 57.45454545454545)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 12.833333333333334)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:30.451778,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:31.674488,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:32.922303,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:34.252087,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:35.642257,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:36.899795,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:38.505150,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:40.307708,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:41.648976,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 8.61111111111111)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:43.155052,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 9.0, 7.385714285714286)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:44.530410,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 8.8, 7.153333333333333)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.94)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:45.772576,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.19875)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:47.049977,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:48.375996,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 55.5)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:49.648404,"(3.1, 5.9, 3.74)","(9.0, 24.0, 15.138461538461538)","(31.0, 120.0, 66.0)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 53.375)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 174.35294117647058)"
06-01-2023 15:19:50.917663,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 78.0)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.0475000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:19:52.270407,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 45.0)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:19:53.581607,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:19:54.831606,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:19:56.019666,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:19:57.215260,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:19:58.353514,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:19:59.473637,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:00.611757,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:01.813214,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:02.990348,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.153333333333333)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:04.273710,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.6, 7.1571428571428575)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:05.650333,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.4, 7.1571428571428575)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 3.0425)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:07.027311,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.4, 7.1571428571428575)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:08.313720,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 8.4, 9.144444444444444)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:09.593612,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.48)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.6, 9.144444444444444)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:10.887686,"(3.1, 5.9, 3.74)","(9.0, 24.0, 14.399999999999999)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.6, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:12.003995,"(3.1, 5.9, 3.74)","(9.0, 24.0, 14.399999999999999)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:13.112796,"(3.1, 5.9, 3.74)","(9.0, 24.0, 14.399999999999999)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:14.374860,"(3.1, 5.9, 3.74)","(9.0, 24.0, 14.399999999999999)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:15.510402,"(3.1, 5.9, 3.74)","(9.0, 24.0, 14.399999999999999)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:16.554460,"(3.1, 5.9, 3.74)","(9.0, 24.0, 14.399999999999999)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:17.768454,"(3.1, 5.9, 3.74)","(9.0, 24.0, 14.399999999999999)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:18.885095,"(3.1, 5.9, 3.74)","(9.0, 24.0, 14.399999999999999)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:19.941441,"(3.1, 5.9, 3.74)","(9.0, 24.0, 12.8)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:21.021049,"(3.1, 5.9, 3.74)","(9.0, 24.0, 17.511111111111113)","(31.0, 120.0, 43.333333333333336)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:22.128235,"(3.1, 5.9, 3.74)","(9.0, 24.0, 18.763636363636365)","(31.0, 120.0, 78.18181818181819)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:23.283837,"(3.1, 5.9, 3.74)","(9.0, 24.0, 19.56923076923077)","(31.0, 120.0, 78.18181818181819)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:24.476298,"(3.1, 5.9, 3.74)","(9.0, 24.0, 19.56923076923077)","(31.0, 120.0, 78.18181818181819)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:25.602566,"(3.1, 5.9, 3.74)","(9.0, 24.0, 19.56923076923077)","(31.0, 120.0, 78.18181818181819)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.7350000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:26.815449,"(3.1, 5.9, 3.74)","(9.0, 24.0, 19.56923076923077)","(31.0, 120.0, 78.18181818181819)","(6.0, 9.4, 8.966666666666667)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.866)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:28.100395,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 8.9375)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.8000000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:29.308967,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 8.66)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.8000000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:30.485430,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 6.7)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:31.708011,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.2, 8.34)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:32.919791,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.0, 8.34)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:34.099697,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.0, 8.34)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:35.227664,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.0, 8.34)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:36.351232,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.0, 8.34)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:37.499489,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.0, 8.34)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:38.573736,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.0, 8.34)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:39.737668,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.0, 8.34)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:40.933074,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.0, 7.85)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.375)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:42.131412,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.2, 7.85)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.9178571428571427)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:43.388768,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.2, 8.977777777777778)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.8000000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:44.589192,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 8.766666666666666)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.8000000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:45.846770,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 8.766666666666666)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.8000000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:47.071614,"(3.1, 5.9, 3.47)","(9.0, 24.0, 11.377777777777778)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 5.892307692307692)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.8000000000000003)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:48.204110,"(3.1, 5.9, 3.47)","(9.0, 24.0, 21.295238095238094)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 5.871428571428571)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.854166666666667)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:49.435647,"(3.1, 5.9, 3.47)","(9.0, 24.0, 15.384615384615383)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 5.871428571428571)","(20.0, 65.0, 41.5)","(9.0, 27.0, 18.5)","(2.05, 3.35, 2.8181818181818183)","(31.0, 330.0, 183.0)"
06-01-2023 15:20:50.677746,"(3.1, 5.9, 3.47)","(9.0, 24.0, 15.384615384615383)","(31.0, 120.0, 80.57142857142858)","(6.0, 9.4, 5.871428571428571)","(20.0, 65.0, 41.5)","(9.0, 27.0, 16.0)","(2.05, 3.35, 2.8181818181818183)","(31.0, 330.0, 183.0)"
