,Mariahs Shadow,Wemen Bella,Sheza Manipulator Nz,Aces Daughter,Delightful Gnp Nz,Honeybun,Rosiano
07-01-2023 21:54:20.883253,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 46.0, 44.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.818181818181817)"
07-01-2023 21:54:21.894020,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 46.0, 44.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.818181818181817)"
07-01-2023 21:54:22.880026,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 46.0, 44.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:23.839720,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 44.285714285714285)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:24.813139,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 46.36363636363636)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:25.811039,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 45.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:26.796559,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 45.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:27.764322,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 45.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:28.753879,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 45.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:29.704406,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 45.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:30.649050,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 45.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 25.0, 22.5)"
07-01-2023 21:54:31.640210,"(101.0, 230.0, 225.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 45.0)","(11.0, 99999, 99990)","(2.3, 2.8, 2.7967999999999997)","(16.0, 24.0, 22.46153846153846)"
07-01-2023 21:54:32.615137,"(101.0, 270.0, 230.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(11.0, 99999, 99990)","(2.3, 2.8, 2.797647058823529)","(16.0, 24.0, 22.46153846153846)"
07-01-2023 21:54:33.619001,"(101.0, 270.0, 230.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.8, 2.797647058823529)","(15.0, 24.0, 21.77777777777778)"
07-01-2023 21:54:34.601810,"(101.0, 270.0, 230.0)","(101.0, 200.0, 183.63636363636363)","(1.55, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.8, 2.797647058823529)","(15.0, 24.0, 21.77777777777778)"
07-01-2023 21:54:35.569732,"(101.0, 270.0, 230.0)","(101.0, 200.0, 183.63636363636363)","(1.55, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.8, 2.7978378378378377)","(15.0, 24.0, 21.77777777777778)"
07-01-2023 21:54:36.514272,"(101.0, 270.0, 230.0)","(101.0, 200.0, 183.63636363636363)","(1.55, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.8, 2.8389610389610387)","(15.0, 24.0, 21.23076923076923)"
07-01-2023 21:54:37.499712,"(101.0, 270.0, 230.0)","(101.0, 200.0, 183.63636363636363)","(1.55, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.84, 2.854230769230769)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:38.485775,"(101.0, 270.0, 230.0)","(101.0, 200.0, 162.5)","(1.55, 99999, 99990)","(31.0, 48.0, 46.0)","(12.0, 99999, 99990)","(2.35, 2.86, 2.8499999999999996)","(15.0, 24.0, 21.545454545454547)"
07-01-2023 21:54:39.466423,"(101.0, 270.0, 230.0)","(101.0, 200.0, 162.5)","(1.55, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.88, 2.8499999999999996)","(15.0, 24.0, 21.545454545454547)"
07-01-2023 21:54:40.424122,"(101.0, 270.0, 230.0)","(101.0, 200.0, 175.0)","(1.55, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.94, 2.932857142857143)","(15.0, 24.0, 23.0)"
07-01-2023 21:54:41.403378,"(101.0, 270.0, 226.25)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.94, 2.939148936170213)","(15.0, 24.0, 23.0)"
07-01-2023 21:54:42.356397,"(101.0, 270.0, 230.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(12.0, 99999, 99990)","(2.35, 2.94, 2.939148936170213)","(15.0, 24.0, 23.0)"
07-01-2023 21:54:43.301555,"(101.0, 270.0, 230.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 55.0, 53.18181818181818)","(12.0, 99999, 99990)","(2.35, 2.94, 2.9354545454545455)","(15.0, 24.0, 23.0)"
07-01-2023 21:54:44.232906,"(101.0, 270.0, 230.0)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 55.0, 52.69230769230769)","(12.0, 99999, 99990)","(2.35, 2.94, 2.9354545454545455)","(15.0, 24.0, 23.0)"
07-01-2023 21:54:45.202879,"(101.0, 270.0, 226.25)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 55.0, 53.888888888888886)","(12.0, 99999, 99990)","(2.35, 2.94, 2.907741935483871)","(15.0, 24.0, 23.0)"
07-01-2023 21:54:46.162744,"(101.0, 270.0, 226.25)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 55.0, 53.888888888888886)","(12.0, 99999, 99990)","(2.35, 2.94, 2.907741935483871)","(15.0, 24.0, 23.0)"
07-01-2023 21:54:47.165301,"(101.0, 270.0, 226.25)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 55.0, 53.888888888888886)","(12.0, 99999, 99990)","(2.35, 2.94, 2.907741935483871)","(15.0, 24.0, 23.0)"
07-01-2023 21:54:48.155118,"(101.0, 270.0, 226.25)","(101.0, 200.0, 193.33333333333334)","(1.55, 99999, 99990)","(31.0, 55.0, 53.888888888888886)","(12.0, 99999, 99990)","(2.35, 2.94, 2.9327272727272726)","(15.0, 24.0, 23.5)"
07-01-2023 21:54:49.158323,"(101.0, 270.0, 230.0)","(101.0, 200.0, 141.66666666666666)","(1.55, 99999, 99990)","(31.0, 55.0, 51.666666666666664)","(12.0, 99999, 99990)","(2.35, 2.94, 2.907741935483871)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:50.117398,"(101.0, 270.0, 214.0)","(101.0, 200.0, 141.66666666666666)","(1.55, 99999, 99990)","(31.0, 55.0, 47.285714285714285)","(12.0, 99999, 99990)","(2.35, 2.94, 2.9354545454545455)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:51.150626,"(101.0, 270.0, 208.75)","(101.0, 190.0, 160.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.94, 2.936153846153846)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:52.147143,"(101.0, 270.0, 208.75)","(101.0, 190.0, 140.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.94, 2.936153846153846)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:53.155211,"(101.0, 270.0, 208.75)","(101.0, 200.0, 165.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.94, 2.936153846153846)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:54.139860,"(101.0, 270.0, 214.0)","(101.0, 200.0, 165.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.94, 2.936153846153846)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:55.089575,"(101.0, 270.0, 214.0)","(101.0, 190.0, 145.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.94, 2.9553846153846153)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:56.061805,"(101.0, 270.0, 214.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.96, 2.9555555555555557)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:57.038673,"(101.0, 270.0, 214.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.96, 2.9555555555555557)","(15.0, 24.0, 22.0)"
07-01-2023 21:54:58.033607,"(101.0, 270.0, 214.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.96, 2.9555555555555557)","(15.0, 24.0, 23.625)"
07-01-2023 21:54:59.047802,"(101.0, 270.0, 214.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.96, 2.9555555555555557)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:00.051406,"(101.0, 270.0, 214.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.96, 2.9563636363636365)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:01.016432,"(101.0, 270.0, 214.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.96, 2.9497142857142857)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:01.995255,"(101.0, 270.0, 214.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 2.96, 3.024074074074074)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:02.986070,"(101.0, 270.0, 208.75)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:04.011988,"(101.0, 270.0, 208.75)","(101.0, 180.0, 155.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:04.987655,"(101.0, 270.0, 214.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(12.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:05.949494,"(101.0, 270.0, 212.85714285714286)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:06.907857,"(101.0, 270.0, 233.63636363636363)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:07.864043,"(101.0, 270.0, 191.25)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:08.795410,"(101.0, 270.0, 191.25)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:09.772909,"(101.0, 270.0, 191.25)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:10.770864,"(101.0, 270.0, 191.25)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 24.0, 23.4375)"
07-01-2023 21:55:11.775274,"(101.0, 270.0, 190.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 50.84615384615385)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 23.0, 20.25)"
07-01-2023 21:55:12.805283,"(101.0, 270.0, 190.0)","(101.0, 190.0, 150.0)","(1.55, 99999, 99990)","(31.0, 55.0, 46.526315789473685)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 22.0, 19.0)"
07-01-2023 21:55:13.792769,"(101.0, 270.0, 190.0)","(101.0, 190.0, 176.0)","(1.55, 99999, 99990)","(31.0, 48.0, 46.526315789473685)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 22.0, 19.0)"
07-01-2023 21:55:14.785305,"(101.0, 270.0, 182.5)","(101.0, 180.0, 168.0)","(1.55, 99999, 99990)","(31.0, 48.0, 41.523809523809526)","(14.0, 99999, 99990)","(2.35, 3.05, 3.029583333333333)","(15.0, 22.0, 19.0)"
07-01-2023 21:55:15.837309,"(101.0, 270.0, 182.5)","(101.0, 180.0, 163.63636363636363)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0366666666666666)","(15.0, 22.0, 19.125)"
07-01-2023 21:55:16.851045,"(101.0, 270.0, 190.0)","(101.0, 190.0, 157.33333333333334)","(1.55, 99999, 99990)","(31.0, 48.0, 42.526315789473685)","(14.0, 99999, 99990)","(2.35, 3.1, 3.0366666666666666)","(15.0, 21.0, 18.857142857142858)"
07-01-2023 21:55:17.845608,"(101.0, 270.0, 190.0)","(101.0, 180.0, 170.0)","(1.55, 99999, 99990)","(31.0, 48.0, 42.526315789473685)","(14.0, 99999, 99990)","(2.35, 3.1, 3.0366666666666666)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:18.854676,"(101.0, 270.0, 182.5)","(101.0, 180.0, 170.0)","(1.55, 99999, 99990)","(31.0, 48.0, 42.526315789473685)","(14.0, 99999, 99990)","(2.35, 3.1, 3.0999999999999996)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:19.839005,"(101.0, 270.0, 203.33333333333334)","(101.0, 180.0, 168.0)","(1.55, 99999, 99990)","(31.0, 48.0, 42.526315789473685)","(14.0, 99999, 99990)","(2.35, 3.15, 3.0999999999999996)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:20.856873,"(101.0, 270.0, 203.33333333333334)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 42.08695652173913)","(14.0, 99999, 99990)","(2.35, 3.15, 3.1166666666666667)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:21.890830,"(101.0, 270.0, 203.33333333333334)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 42.08695652173913)","(14.0, 99999, 99990)","(2.35, 3.15, 3.1166666666666667)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:22.860647,"(101.0, 270.0, 203.33333333333334)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 42.08695652173913)","(14.0, 99999, 99990)","(2.35, 3.15, 3.1166666666666667)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:23.809479,"(101.0, 270.0, 192.22222222222223)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 42.08695652173913)","(14.0, 99999, 99990)","(2.35, 3.15, 3.136206896551724)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:24.756808,"(101.0, 270.0, 192.22222222222223)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 42.08695652173913)","(14.0, 99999, 99990)","(2.35, 3.15, 3.1750000000000003)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:25.715228,"(101.0, 270.0, 192.22222222222223)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 41.2)","(14.0, 99999, 99990)","(2.35, 3.2, 3.1750000000000003)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:26.690852,"(101.0, 270.0, 192.22222222222223)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 40.44444444444444)","(14.0, 99999, 99990)","(2.35, 3.2, 3.125)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:27.707268,"(101.0, 270.0, 192.22222222222223)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 40.44444444444444)","(14.0, 99999, 99990)","(2.35, 3.2, 3.0072289156626506)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:28.741656,"(101.0, 260.0, 195.71428571428572)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 40.44444444444444)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0056249999999998)","(15.0, 21.0, 18.75)"
07-01-2023 21:55:29.732803,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 154.28571428571428)","(1.55, 99999, 99990)","(31.0, 48.0, 40.44444444444444)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0151960784313725)","(15.0, 21.0, 19.392857142857142)"
07-01-2023 21:55:30.801152,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 40.44444444444444)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0172794117647057)","(15.0, 21.0, 19.846153846153847)"
07-01-2023 21:55:31.830814,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 40.44444444444444)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0172794117647057)","(15.0, 21.0, 19.363636363636363)"
07-01-2023 21:55:32.836399,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 41.2)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0055)","(15.0, 21.0, 19.363636363636363)"
07-01-2023 21:55:33.877846,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 41.2)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0055)","(15.0, 21.0, 18.241935483870968)"
07-01-2023 21:55:34.859227,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 41.2)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0055)","(15.0, 19.5, 18.241935483870968)"
07-01-2023 21:55:35.831647,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 41.2)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0055)","(15.0, 19.5, 18.055555555555557)"
07-01-2023 21:55:36.781226,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 41.2)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0055)","(15.0, 19.5, 18.333333333333332)"
07-01-2023 21:55:37.702487,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 41.2)","(14.0, 99999, 99990)","(2.35, 3.05, 3.0055)","(15.0, 19.0, 18.333333333333332)"
07-01-2023 21:55:38.644367,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 41.26315789473684)","(14.0, 99999, 99990)","(2.35, 3.05, 3.006179775280899)","(15.0, 19.0, 18.333333333333332)"
07-01-2023 21:55:39.596354,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 142.5)","(1.55, 99999, 99990)","(31.0, 48.0, 41.411764705882355)","(14.0, 99999, 99990)","(2.35, 3.2, 3.1894736842105265)","(15.0, 19.0, 18.2)"
07-01-2023 21:55:40.632136,"(101.0, 250.0, 223.33333333333334)","(101.0, 180.0, 141.66666666666666)","(1.55, 99999, 99990)","(31.0, 48.0, 42.4)","(14.0, 99999, 99990)","(2.35, 3.2, 3.191666666666667)","(15.0, 19.0, 18.2)"
07-01-2023 21:55:41.615459,"(101.0, 250.0, 223.33333333333334)","(101.0, 200.0, 141.66666666666666)","(1.55, 99999, 99990)","(31.0, 48.0, 42.4)","(14.0, 99999, 99990)","(2.35, 3.2, 3.191666666666667)","(15.0, 19.0, 18.2)"
07-01-2023 21:55:42.634333,"(101.0, 250.0, 223.33333333333334)","(101.0, 200.0, 141.66666666666666)","(1.55, 99999, 99990)","(31.0, 48.0, 42.4)","(14.0, 99999, 99990)","(2.35, 3.2, 3.191666666666667)","(15.0, 19.0, 18.2)"
07-01-2023 21:55:43.645070,"(101.0, 250.0, 230.0)","(101.0, 190.0, 172.85714285714286)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(14.0, 99999, 99990)","(2.4, 3.2, 3.118181818181818)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:44.665570,"(101.0, 250.0, 191.66666666666666)","(101.0, 190.0, 172.85714285714286)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(14.0, 99999, 99990)","(2.4, 3.2, 3.118181818181818)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:45.699441,"(101.0, 250.0, 191.66666666666666)","(101.0, 190.0, 172.85714285714286)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.2, 3.128)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:46.706588,"(101.0, 250.0, 191.66666666666666)","(101.0, 190.0, 163.33333333333334)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.2, 3.115625)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:47.720154,"(101.0, 250.0, 191.66666666666666)","(101.0, 190.0, 163.33333333333334)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.2, 3.052857142857143)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:48.699644,"(101.0, 250.0, 191.66666666666666)","(101.0, 190.0, 155.71428571428572)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.04)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:49.671118,"(101.0, 250.0, 191.66666666666666)","(101.0, 180.0, 150.0)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.04)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:50.686145,"(101.0, 250.0, 191.66666666666666)","(101.0, 180.0, 147.69230769230768)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.055263157894737)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:51.676042,"(101.0, 250.0, 191.66666666666666)","(101.0, 180.0, 147.69230769230768)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.055263157894737)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:52.662103,"(101.0, 250.0, 191.66666666666666)","(101.0, 180.0, 147.69230769230768)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.055263157894737)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:53.627500,"(101.0, 250.0, 187.77777777777777)","(101.0, 190.0, 180.0)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.055263157894737)","(15.0, 19.0, 18.25)"
07-01-2023 21:55:54.588303,"(101.0, 250.0, 187.77777777777777)","(101.0, 200.0, 150.0)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.064285714285714)","(15.0, 19.0, 17.75)"
07-01-2023 21:55:55.548291,"(101.0, 250.0, 187.77777777777777)","(101.0, 200.0, 157.14285714285714)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.09)","(15.0, 18.0, 17.75)"
07-01-2023 21:55:56.502294,"(101.0, 250.0, 205.0)","(101.0, 200.0, 166.66666666666666)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.0329268292682925)","(15.0, 18.0, 17.75)"
07-01-2023 21:55:57.471171,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 166.66666666666666)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.0329268292682925)","(15.0, 18.0, 17.75)"
07-01-2023 21:55:58.490798,"(101.0, 250.0, 192.85714285714286)","(101.0, 200.0, 166.66666666666666)","(1.55, 99999, 99990)","(31.0, 48.0, 42.8235294117647)","(13.0, 99999, 99990)","(2.4, 3.15, 3.0329268292682925)","(15.0, 18.0, 17.75)"
