,Lord Donovan,Trigger Happy,Bocage,Autarchy,Minnie Mouse,Waipapa,Love Nesst,Cocktail Lad,Pay Wave
12-01-2023 13:56:42.468999,"(7.5, 8.8, 8.626415094339624)","(4.6, 5.1, 5.002127659574468)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.022222222222222)","(4.6, 5.2, 5.082051282051282)","(5.5, 7.2, 7.019047619047619)","(5.5, 7.2, 7.177777777777778)","(31.0, 65.0, 53.5)","(20.0, 44.0, 31.75)"
12-01-2023 13:56:43.736896,"(7.5, 8.8, 8.626415094339624)","(4.6, 5.1, 5.002127659574468)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.022222222222222)","(4.6, 5.2, 5.082051282051282)","(5.5, 7.2, 7.289655172413793)","(5.5, 7.2, 7.177777777777778)","(31.0, 65.0, 53.5)","(20.0, 44.0, 31.75)"
12-01-2023 13:56:44.991427,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.943243243243243)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.022222222222222)","(4.6, 5.2, 5.082051282051282)","(5.5, 7.4, 7.333333333333333)","(5.5, 7.2, 7.177777777777778)","(31.0, 65.0, 53.5)","(20.0, 44.0, 31.75)"
12-01-2023 13:56:46.250625,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.943243243243243)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.058064516129033)","(4.6, 5.2, 5.076190476190476)","(5.5, 7.6, 7.333333333333333)","(5.5, 7.2, 7.177777777777778)","(31.0, 65.0, 53.5)","(20.0, 44.0, 31.75)"
12-01-2023 13:56:47.559335,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.943243243243243)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.058064516129033)","(4.6, 5.2, 5.076190476190476)","(5.5, 7.6, 7.333333333333333)","(5.5, 7.2, 7.165517241379311)","(31.0, 65.0, 53.5)","(20.0, 44.0, 31.75)"
12-01-2023 13:56:48.914747,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.91875)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.058064516129033)","(4.6, 5.2, 5.014285714285714)","(5.5, 7.6, 7.333333333333333)","(5.5, 7.2, 7.23)","(31.0, 65.0, 48.0)","(20.0, 44.0, 31.75)"
12-01-2023 13:56:50.296515,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.912903225806452)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.058064516129033)","(4.6, 5.2, 4.994736842105263)","(5.5, 7.6, 7.3428571428571425)","(5.5, 7.4, 7.22608695652174)","(31.0, 60.0, 48.0)","(20.0, 44.0, 31.75)"
12-01-2023 13:56:51.722027,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.913333333333334)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.075862068965518)","(4.6, 5.2, 4.994736842105263)","(5.5, 7.6, 7.3428571428571425)","(5.5, 7.4, 7.22608695652174)","(31.0, 60.0, 48.0)","(20.0, 44.0, 31.75)"
12-01-2023 13:56:53.023403,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.914285714285715)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.075862068965518)","(4.6, 5.2, 4.994736842105263)","(5.5, 7.6, 7.3428571428571425)","(5.5, 7.4, 7.22608695652174)","(31.0, 60.0, 48.0)","(20.0, 44.0, 34.0)"
12-01-2023 13:56:54.479777,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.914285714285715)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.075862068965518)","(4.6, 5.2, 4.994736842105263)","(5.5, 7.6, 7.569230769230769)","(5.5, 7.4, 7.22608695652174)","(31.0, 60.0, 48.0)","(20.0, 42.0, 34.0)"
12-01-2023 13:56:55.798028,"(7.5, 8.8, 8.608333333333334)","(4.6, 5.1, 4.914285714285715)","(31.0, 100.0, 96.36363636363636)","(5.5, 7.2, 7.075862068965518)","(4.6, 5.2, 4.994736842105263)","(5.5, 7.8, 7.609523809523809)","(5.5, 7.4, 7.3090909090909095)","(31.0, 60.0, 52.8)","(20.0, 42.0, 38.0)"
12-01-2023 13:56:57.044978,"(7.5, 8.8, 8.668571428571429)","(4.6, 5.0, 4.863636363636363)","(31.0, 100.0, 82.5)","(5.5, 7.4, 7.4)","(4.6, 5.2, 5.15952380952381)","(5.5, 7.8, 7.846153846153846)","(5.5, 7.4, 7.688888888888888)","(31.0, 60.0, 54.666666666666664)","(20.0, 42.0, 38.666666666666664)"
12-01-2023 13:56:58.276922,"(7.5, 8.8, 8.76)","(4.6, 4.5, 4.421661721068249)","(31.0, 100.0, 88.0)","(5.5, 7.6, 7.4)","(4.6, 5.2, 5.15952380952381)","(5.5, 8.0, 7.878260869565217)","(5.5, 7.8, 7.733333333333333)","(31.0, 60.0, 55.42857142857143)","(20.0, 42.0, 37.6)"
12-01-2023 13:56:59.654411,"(7.5, 9.2, 9.019047619047619)","(4.6, 4.4, 4.37536231884058)","(31.0, 100.0, 88.0)","(5.5, 7.6, 7.622222222222222)","(4.6, 5.2, 5.166666666666667)","(5.5, 8.0, 8.188235294117646)","(5.5, 7.8, 7.7375)","(31.0, 60.0, 55.42857142857143)","(20.0, 40.0, 37.6)"
12-01-2023 13:57:01.019371,"(7.5, 9.2, 9.019047619047619)","(4.6, 4.4, 4.3825581395348845)","(31.0, 100.0, 88.0)","(5.5, 7.8, 7.676923076923077)","(4.6, 5.2, 5.166666666666667)","(5.5, 8.4, 8.291489361702128)","(5.5, 7.8, 7.694736842105263)","(31.0, 60.0, 53.6)","(20.0, 40.0, 37.6)"
12-01-2023 13:57:02.385464,"(7.5, 9.2, 8.806896551724137)","(4.6, 4.4, 4.367567567567568)","(31.0, 80.0, 71.0)","(5.5, 8.0, 8.04)","(4.6, 5.2, 5.136585365853659)","(5.5, 8.4, 8.373333333333333)","(5.5, 7.8, 7.564705882352941)","(31.0, 60.0, 53.6)","(20.0, 40.0, 36.8)"
12-01-2023 13:57:03.730971,"(7.5, 9.2, 8.96923076923077)","(4.6, 4.4, 4.334246575342466)","(31.0, 80.0, 71.0)","(5.5, 8.2, 8.04)","(4.6, 5.2, 5.136585365853659)","(5.5, 8.4, 8.380748663101604)","(5.5, 7.8, 8.140983606557377)","(31.0, 60.0, 47.42857142857143)","(20.0, 40.0, 36.8)"
12-01-2023 13:57:05.086658,"(7.5, 9.2, 8.96923076923077)","(4.6, 4.3, 4.283870967741935)","(31.0, 80.0, 71.0)","(5.5, 8.2, 8.04)","(4.6, 5.2, 5.077419354838709)","(5.5, 8.4, 8.384070796460177)","(5.5, 8.2, 8.141747572815534)","(31.0, 60.0, 50.6)","(20.0, 40.0, 35.6)"
12-01-2023 13:57:06.403631,"(7.5, 9.2, 8.88235294117647)","(4.6, 4.3, 4.272222222222222)","(31.0, 80.0, 71.0)","(5.5, 8.2, 8.04)","(4.6, 5.2, 5.077419354838709)","(5.5, 8.4, 8.397692307692308)","(5.5, 8.2, 8.141747572815534)","(31.0, 55.0, 50.6)","(20.0, 38.0, 35.6)"
12-01-2023 13:57:07.805304,"(7.5, 9.2, 9.0)","(4.6, 4.5, 4.326829268292683)","(31.0, 80.0, 66.57894736842105)","(5.5, 8.2, 8.149152542372882)","(4.6, 5.2, 5.041666666666667)","(5.5, 8.4, 8.397802197802198)","(5.5, 8.2, 8.086792452830188)","(31.0, 55.0, 47.42857142857143)","(20.0, 38.0, 36.8)"
12-01-2023 13:57:09.202984,"(7.5, 9.6, 9.057142857142857)","(4.6, 4.4, 4.197297297297297)","(31.0, 80.0, 66.57894736842105)","(5.5, 8.2, 7.91578947368421)","(4.6, 5.2, 5.083333333333333)","(5.5, 8.4, 8.39776119402985)","(5.5, 8.2, 8.0)","(31.0, 60.0, 50.6)","(20.0, 40.0, 35.6)"
12-01-2023 13:57:10.375955,"(7.5, 9.4, 9.057142857142857)","(4.6, 4.5, 4.197297297297297)","(31.0, 80.0, 66.57894736842105)","(5.5, 8.0, 7.71)","(4.6, 5.2, 5.141666666666667)","(5.5, 8.4, 8.39776119402985)","(5.5, 8.2, 8.0)","(31.0, 55.0, 47.666666666666664)","(20.0, 38.0, 35.6)"
12-01-2023 13:57:11.597578,"(7.5, 9.4, 9.057142857142857)","(4.6, 4.4, 4.337209302325582)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.8, 7.7368421052631575)","(4.6, 5.2, 5.141666666666667)","(5.5, 8.4, 8.39778597785978)","(5.5, 8.2, 7.966666666666666)","(31.0, 55.0, 48.714285714285715)","(20.0, 38.0, 38.4)"
12-01-2023 13:57:12.976802,"(7.5, 9.4, 8.839130434782609)","(4.6, 4.4, 4.366666666666667)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.8, 7.7368421052631575)","(4.6, 5.2, 5.141666666666667)","(5.5, 8.4, 8.398064516129033)","(5.5, 8.2, 7.966666666666666)","(31.0, 55.0, 48.714285714285715)","(20.0, 40.0, 38.4)"
12-01-2023 13:57:14.344703,"(7.5, 9.4, 8.892307692307693)","(4.6, 4.4, 4.35233644859813)","(31.0, 80.0, 68.33333333333333)","(5.5, 7.8, 7.673684210526316)","(4.6, 5.2, 4.99090909090909)","(5.5, 8.4, 8.38974358974359)","(5.5, 8.2, 7.8999999999999995)","(31.0, 55.0, 47.0)","(20.0, 40.0, 36.90909090909091)"
12-01-2023 13:57:15.880542,"(7.5, 9.2, 8.892307692307693)","(4.6, 4.5, 4.486666666666666)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.8, 7.344827586206897)","(4.6, 5.1, 5.014285714285714)","(5.5, 8.4, 8.39090909090909)","(5.5, 8.2, 7.8999999999999995)","(31.0, 50.0, 48.714285714285715)","(20.0, 38.0, 38.4)"
12-01-2023 13:57:17.253680,"(7.5, 9.2, 8.892307692307693)","(4.6, 4.6, 4.478378378378378)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.8, 7.502857142857143)","(4.6, 5.1, 5.004)","(5.5, 8.4, 8.39090909090909)","(5.5, 8.2, 7.84)","(31.0, 55.0, 48.125)","(20.0, 40.0, 38.4)"
12-01-2023 13:57:18.548084,"(7.5, 9.2, 8.892307692307693)","(4.6, 4.6, 4.45)","(31.0, 75.0, 68.33333333333333)","(5.5, 7.8, 7.529411764705882)","(4.6, 5.1, 5.055)","(5.5, 8.4, 8.382608695652173)","(5.5, 8.2, 7.692307692307692)","(31.0, 55.0, 47.0)","(20.0, 40.0, 36.8)"
12-01-2023 13:57:20.386922,"(7.5, 9.2, 8.859154929577464)","(4.6, 4.7, 4.543749999999999)","(31.0, 75.0, 73.0952380952381)","(5.5, 7.6, 7.392307692307692)","(4.6, 5.1, 4.9875)","(5.5, 8.4, 8.397169811320754)","(5.5, 8.2, 7.782608695652174)","(31.0, 50.0, 47.0)","(20.0, 38.0, 36.8)"
12-01-2023 13:57:22.052018,"(7.5, 9.4, 8.816949152542373)","(4.6, 4.6, 4.390909090909091)","(31.0, 75.0, 72.5)","(5.5, 7.6, 7.425)","(4.6, 5.1, 5.045454545454545)","(5.5, 8.4, 8.588785046728972)","(5.5, 8.2, 7.986666666666666)","(31.0, 50.0, 47.666666666666664)","(20.0, 38.0, 38.4)"
12-01-2023 13:57:23.446799,"(7.5, 9.4, 8.816949152542373)","(4.6, 4.5, 4.390909090909091)","(31.0, 80.0, 69.375)","(5.5, 7.6, 7.133333333333333)","(4.6, 5.1, 4.976190476190476)","(5.5, 8.6, 8.342857142857143)","(5.5, 8.2, 7.769230769230769)","(31.0, 55.0, 47.666666666666664)","(20.0, 40.0, 38.4)"
12-01-2023 13:57:24.856024,"(7.5, 9.4, 8.857142857142858)","(4.6, 4.4, 4.25)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.6, 7.066666666666666)","(4.6, 5.1, 4.975)","(5.5, 8.6, 8.428571428571429)","(5.5, 8.0, 7.769230769230769)","(31.0, 55.0, 47.666666666666664)","(20.0, 40.0, 36.266666666666666)"
12-01-2023 13:57:26.177841,"(7.5, 9.4, 8.826415094339623)","(4.6, 4.4, 4.207142857142857)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.6, 7.066666666666666)","(4.6, 5.1, 4.975)","(5.5, 8.6, 8.6)","(5.5, 8.0, 7.892307692307692)","(31.0, 55.0, 47.0)","(20.0, 40.0, 35.2)"
12-01-2023 13:57:27.437411,"(7.5, 9.4, 8.826415094339623)","(4.6, 4.3, 4.207142857142857)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.6, 7.066666666666666)","(4.6, 5.1, 4.975)","(5.5, 8.8, 8.714285714285715)","(5.5, 8.2, 7.892307692307692)","(31.0, 50.0, 47.0)","(20.0, 38.0, 35.2)"
12-01-2023 13:57:28.634910,"(7.5, 9.4, 8.826415094339623)","(4.6, 4.3, 4.207142857142857)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.6, 7.066666666666666)","(4.6, 5.1, 4.975)","(5.5, 8.8, 8.628571428571428)","(5.5, 8.2, 7.892307692307692)","(31.0, 50.0, 47.0)","(20.0, 38.0, 35.2)"
12-01-2023 13:57:29.976823,"(7.5, 9.4, 8.794285714285714)","(4.6, 4.3, 4.25)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.6, 7.048)","(4.6, 5.1, 4.9375)","(5.5, 8.8, 8.628571428571428)","(5.5, 8.2, 7.892307692307692)","(31.0, 50.0, 47.666666666666664)","(20.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:31.435573,"(7.5, 9.4, 9.258227848101265)","(4.6, 4.3, 4.199999999999999)","(31.0, 80.0, 67.25)","(5.5, 7.6, 6.941463414634146)","(4.6, 5.1, 5.0)","(5.5, 8.8, 8.98846153846154)","(5.5, 8.2, 8.1)","(31.0, 55.0, 47.0)","(20.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:32.803039,"(7.5, 9.4, 9.250666666666666)","(4.6, 4.3, 4.221052631578947)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.6, 7.228571428571429)","(4.6, 5.1, 4.995)","(5.5, 9.0, 9.2)","(5.5, 8.2, 7.6571428571428575)","(31.0, 50.0, 47.0)","(20.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:34.115800,"(7.5, 9.4, 9.23030303030303)","(4.6, 4.3, 4.199999999999999)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.4, 6.9818181818181815)","(4.6, 5.1, 5.047499999999999)","(5.5, 9.4, 9.2)","(5.5, 8.0, 7.7176470588235295)","(31.0, 50.0, 47.666666666666664)","(20.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:35.617933,"(7.5, 9.4, 9.026666666666667)","(4.6, 4.3, 4.199999999999999)","(31.0, 80.0, 66.57894736842105)","(5.5, 7.2, 6.9818181818181815)","(4.6, 5.1, 4.986792452830189)","(5.5, 9.4, 9.2)","(5.5, 8.0, 7.7176470588235295)","(31.0, 55.0, 47.666666666666664)","(20.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:37.016660,"(7.5, 9.2, 8.96)","(4.2, 4.3, 4.228)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.2, 6.9818181818181815)","(4.4, 5.1, 4.986792452830189)","(6.0, 9.4, 9.2)","(5.5, 8.0, 7.5636363636363635)","(31.0, 55.0, 48.714285714285715)","(21.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:38.382336,"(7.5, 9.2, 8.96)","(4.2, 4.3, 4.343396226415095)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.2, 6.9818181818181815)","(4.4, 5.1, 4.953488372093023)","(6.0, 9.4, 9.2)","(5.5, 8.0, 7.5636363636363635)","(31.0, 55.0, 48.714285714285715)","(21.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:39.658810,"(7.5, 9.2, 8.96)","(4.2, 4.4, 4.372727272727273)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.2, 6.85)","(4.4, 5.0, 4.978378378378379)","(6.0, 9.4, 9.2)","(5.5, 8.0, 7.68)","(31.0, 55.0, 48.714285714285715)","(21.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:40.924287,"(7.5, 9.2, 8.84)","(4.2, 4.4, 4.372727272727273)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.85)","(4.4, 5.0, 4.978378378378379)","(6.0, 9.4, 9.2)","(5.5, 8.0, 7.721739130434782)","(31.0, 55.0, 48.714285714285715)","(21.0, 38.0, 35.69230769230769)"
12-01-2023 13:57:42.229489,"(7.5, 9.2, 8.84)","(4.2, 4.4, 4.345454545454546)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.85)","(4.4, 5.0, 4.986792452830189)","(6.0, 9.4, 9.2)","(5.5, 8.0, 7.630769230769231)","(31.0, 55.0, 48.714285714285715)","(21.0, 38.0, 37.81818181818182)"
12-01-2023 13:57:43.580146,"(7.5, 9.2, 8.84)","(4.2, 4.4, 4.345454545454546)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.85)","(4.4, 5.1, 4.986792452830189)","(6.0, 9.4, 9.2)","(5.5, 8.0, 7.721739130434782)","(31.0, 55.0, 48.714285714285715)","(21.0, 40.0, 38.4)"
12-01-2023 13:57:44.867731,"(7.5, 9.2, 8.84)","(4.2, 4.4, 4.345454545454546)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.85)","(4.4, 5.1, 5.001639344262295)","(6.0, 9.4, 9.280000000000001)","(5.5, 8.0, 7.663157894736842)","(31.0, 55.0, 48.714285714285715)","(21.0, 40.0, 38.4)"
12-01-2023 13:57:46.151528,"(7.5, 9.2, 8.642105263157895)","(4.2, 4.4, 4.333333333333334)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.85)","(4.4, 5.1, 5.001639344262295)","(6.0, 9.4, 9.35)","(6.0, 8.0, 7.707692307692308)","(31.0, 55.0, 47.6)","(21.0, 40.0, 36.8)"
12-01-2023 13:57:47.494248,"(7.5, 9.2, 8.642105263157895)","(4.2, 4.4, 4.333333333333334)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.85)","(4.4, 5.1, 5.001639344262295)","(6.0, 9.6, 9.711627906976744)","(6.0, 7.8, 7.8)","(31.0, 50.0, 47.6)","(21.0, 38.0, 36.8)"
12-01-2023 13:57:48.771539,"(7.5, 9.0, 8.946666666666667)","(4.2, 4.4, 4.325)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.68)","(4.4, 5.1, 5.014285714285714)","(6.0, 9.8, 9.742857142857144)","(6.0, 8.4, 7.502857142857144)","(31.0, 50.0, 47.6)","(21.0, 38.0, 37.519999999999996)"
12-01-2023 13:57:49.975865,"(7.5, 9.0, 8.946666666666667)","(4.2, 4.4, 4.325)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.68)","(4.4, 5.1, 5.014285714285714)","(6.0, 9.8, 9.742857142857144)","(6.0, 8.0, 7.418181818181819)","(31.0, 50.0, 47.6)","(21.0, 38.0, 37.519999999999996)"
12-01-2023 13:57:51.124085,"(7.5, 9.0, 8.946666666666667)","(4.2, 4.4, 4.271428571428571)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.68)","(4.4, 5.1, 5.014285714285714)","(6.0, 9.8, 9.742857142857144)","(6.0, 8.0, 7.416216216216217)","(31.0, 50.0, 48.714285714285715)","(21.0, 38.0, 39.36)"
12-01-2023 13:57:52.337087,"(7.5, 9.2, 8.712380952380952)","(4.2, 4.4, 4.328)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.634042553191489)","(4.4, 5.1, 5.014285714285714)","(6.0, 9.8, 9.756250000000001)","(6.0, 8.0, 7.28)","(31.0, 55.0, 48.714285714285715)","(21.0, 40.0, 39.36)"
12-01-2023 13:57:53.837068,"(7.5, 9.2, 8.712380952380952)","(4.2, 4.4, 4.355555555555556)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.634042553191489)","(4.4, 5.1, 5.014285714285714)","(6.0, 9.8, 9.757251908396947)","(6.0, 8.0, 7.6)","(31.0, 55.0, 48.714285714285715)","(21.0, 40.0, 39.36)"
12-01-2023 13:57:55.115369,"(7.5, 9.2, 8.712380952380952)","(4.2, 4.4, 4.355555555555556)","(41.0, 80.0, 66.57894736842105)","(5.5, 7.0, 6.68)","(4.4, 5.1, 5.003225806451613)","(6.0, 9.8, 9.756250000000001)","(6.0, 7.8, 7.533333333333333)","(31.0, 55.0, 48.714285714285715)","(21.0, 40.0, 38.13333333333333)"
12-01-2023 13:57:56.663412,"(7.5, 9.0, 8.864150943396227)","(4.2, 4.7, 4.550000000000001)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.55)","(4.4, 5.1, 5.014285714285714)","(6.0, 9.8, 9.757251908396947)","(6.0, 7.8, 7.527272727272727)","(31.0, 55.0, 47.6)","(21.0, 40.0, 37.519999999999996)"
12-01-2023 13:57:58.145693,"(7.5, 8.4, 8.213602015113349)","(4.2, 4.6, 4.537931034482758)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.6, 6.44)","(4.4, 5.1, 5.014285714285714)","(6.0, 9.8, 9.757251908396947)","(6.0, 7.6, 7.54)","(31.0, 50.0, 47.6)","(21.0, 38.0, 37.519999999999996)"
12-01-2023 13:57:59.457978,"(7.5, 8.4, 8.21218274111675)","(4.2, 4.6, 4.564705882352941)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.666666666666667)","(4.4, 5.1, 5.014285714285714)","(6.0, 9.8, 9.857142857142858)","(6.0, 7.6, 7.3999999999999995)","(31.0, 50.0, 47.6)","(21.0, 38.0, 37.519999999999996)"
12-01-2023 13:58:00.894745,"(7.5, 8.2, 7.836065573770492)","(4.2, 4.7, 4.572)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.666666666666667)","(4.4, 5.1, 5.014285714285714)","(6.0, 10.0, 9.9)","(6.0, 7.6, 7.3999999999999995)","(31.0, 50.0, 47.6)","(21.0, 38.0, 37.519999999999996)"
12-01-2023 13:58:02.086264,"(7.5, 8.0, 7.836065573770492)","(4.2, 4.7, 4.572)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.666666666666667)","(4.4, 5.1, 5.003225806451613)","(6.0, 10.0, 9.857142857142858)","(6.0, 7.6, 7.4799999999999995)","(31.0, 50.0, 48.714285714285715)","(21.0, 38.0, 37.111111111111114)"
12-01-2023 13:58:03.218943,"(7.5, 8.2, 7.857142857142857)","(4.2, 4.7, 4.572)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.610526315789474)","(4.4, 5.1, 5.003225806451613)","(6.0, 10.0, 9.961538461538462)","(6.0, 7.6, 7.4799999999999995)","(31.0, 55.0, 48.714285714285715)","(21.0, 38.0, 37.111111111111114)"
12-01-2023 13:58:04.377818,"(7.5, 7.8, 7.762162162162162)","(4.2, 4.7, 4.55625)","(41.0, 80.0, 66.57894736842105)","(5.5, 6.8, 6.610526315789474)","(4.4, 5.1, 5.021052631578947)","(6.0, 10.0, 11.333333333333332)","(6.0, 7.6, 13.59)","(31.0, 55.0, 61.5)","(21.0, 38.0, 39.0)"
12-01-2023 13:58:05.672364,"(7.5, 17.0, 8.2)","(4.2, 10.5, 6.032608695652174)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.125)","(6.0, 14.0, 11.333333333333332)","(6.0, 14.5, 13.59)","(31.0, 95.0, 61.5)","(21.0, 65.0, 39.0)"
12-01-2023 13:58:06.937416,"(7.5, 17.0, 8.2)","(4.2, 10.5, 6.032608695652174)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.125)","(6.0, 14.0, 13.588888888888889)","(6.0, 14.5, 13.59)","(31.0, 95.0, 61.5)","(21.0, 65.0, 39.0)"
12-01-2023 13:58:08.171482,"(7.5, 17.0, 8.2)","(4.2, 10.5, 6.032608695652174)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.241379310344827)","(6.0, 14.0, 13.588888888888889)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 65.0, 39.0)"
12-01-2023 13:58:09.466316,"(7.5, 17.0, 9.0)","(4.2, 10.5, 6.21875)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.241379310344827)","(6.0, 14.0, 13.588888888888889)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 65.0, 39.0)"
12-01-2023 13:58:10.728350,"(7.5, 17.0, 9.0)","(4.2, 10.5, 6.21875)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.241379310344827)","(6.0, 14.0, 13.588888888888889)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 65.0, 43.0)"
12-01-2023 13:58:11.953837,"(7.5, 17.0, 9.0)","(4.2, 10.5, 6.21875)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.241379310344827)","(6.0, 14.0, 13.588888888888889)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 60.0, 43.0)"
12-01-2023 13:58:13.195840,"(7.5, 17.0, 9.0)","(4.2, 10.5, 6.21875)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.241379310344827)","(6.0, 14.0, 13.588888888888889)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 60.0, 43.0)"
12-01-2023 13:58:14.536803,"(7.5, 17.0, 9.0)","(4.2, 10.5, 6.21875)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.241379310344827)","(6.0, 14.0, 13.588888888888889)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 60.0, 43.0)"
12-01-2023 13:58:15.702655,"(7.5, 17.0, 9.0)","(4.2, 10.5, 6.21875)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.125)","(6.0, 14.0, 13.588888888888889)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 60.0, 43.0)"
12-01-2023 13:58:17.096314,"(7.5, 17.0, 8.2)","(4.2, 10.5, 6.21875)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.241379310344827)","(6.0, 14.0, 13.610526315789475)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 60.0, 43.0)"
12-01-2023 13:58:18.495674,"(7.5, 17.0, 9.0)","(4.2, 10.5, 6.21875)","(41.0, 190.0, 115.0)","(5.5, 14.5, 9.68095238095238)","(4.4, 10.5, 7.241379310344827)","(6.0, 14.0, 13.610526315789475)","(6.0, 14.5, 13.672727272727274)","(31.0, 95.0, 61.5)","(21.0, 60.0, 43.0)"
