,The Englishman,Gago,Were Da Ya Get It,West Cork,Huracanevo,Utopian Spirit,Moscow Night,Esky,Pure Hydrogen,Romeos Choice
11-01-2023 13:16:05.386716,"(3.2, 3.85, 3.8323394495412844)","(31.0, 48.0, 46.72727272727273)","(5.0, 5.7, 5.6765625)","(14.0, 17.5, 16.545454545454547)","(6.5, 8.8, 8.790384615384616)","(14.0, 17.5, 17.263157894736842)","(5.5, 6.0, 5.963414634146342)","(31.0, 50.0, 44.5)","(11.0, 14.0, 13.285714285714285)","(26.0, 34.0, 30.816326530612244)"
11-01-2023 13:16:06.621701,"(3.2, 3.85, 3.8323394495412844)","(31.0, 48.0, 46.72727272727273)","(5.0, 5.7, 5.6784)","(14.0, 17.5, 16.545454545454547)","(6.5, 8.8, 8.391475409836065)","(14.0, 17.5, 17.263157894736842)","(5.5, 6.0, 5.963414634146342)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.125)","(26.0, 34.0, 30.816326530612244)"
11-01-2023 13:16:07.853396,"(3.2, 3.85, 3.8314903846153845)","(31.0, 48.0, 46.72727272727273)","(5.0, 5.7, 5.6784)","(14.0, 17.5, 16.545454545454547)","(7.0, 8.4, 8.391475409836065)","(14.0, 17.5, 17.263157894736842)","(5.5, 6.0, 5.963414634146342)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.125)","(26.0, 34.0, 30.816326530612244)"
11-01-2023 13:16:09.069344,"(3.2, 3.85, 3.8314903846153845)","(31.0, 48.0, 46.72727272727273)","(5.0, 5.7, 5.6784)","(14.0, 17.5, 16.545454545454547)","(7.0, 8.4, 8.391475409836065)","(14.0, 17.5, 17.263157894736842)","(5.5, 6.0, 5.983870967741936)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.125)","(26.0, 34.0, 30.816326530612244)"
11-01-2023 13:16:10.250472,"(3.2, 3.85, 3.8381410256410255)","(31.0, 48.0, 46.72727272727273)","(5.0, 5.7, 5.672592592592593)","(14.0, 17.5, 16.545454545454547)","(7.0, 8.4, 8.391639871382637)","(14.0, 17.5, 17.263157894736842)","(5.5, 6.0, 5.963414634146342)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.125)","(26.0, 34.0, 31.163636363636364)"
11-01-2023 13:16:11.513080,"(3.2, 3.85, 3.839367816091954)","(31.0, 48.0, 46.72727272727273)","(5.0, 5.7, 5.672592592592593)","(14.0, 17.5, 16.545454545454547)","(7.0, 8.4, 8.391798107255521)","(14.0, 17.5, 17.263157894736842)","(5.5, 6.0, 5.950980392156863)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.125)","(26.0, 34.0, 31.4)"
11-01-2023 13:16:12.773630,"(3.2, 3.85, 3.8399456521739133)","(31.0, 48.0, 46.72727272727273)","(5.0, 5.7, 5.672592592592593)","(14.0, 17.5, 16.8)","(7.0, 8.4, 8.39407894736842)","(14.0, 17.5, 17.263157894736842)","(5.5, 6.0, 5.918840579710145)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.4)"
11-01-2023 13:16:14.087387,"(3.2, 3.85, 3.8365671641791046)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.66764705882353)","(14.0, 17.5, 16.916666666666668)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.263157894736842)","(5.5, 6.0, 5.918840579710145)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.4)"
11-01-2023 13:16:15.350978,"(3.2, 3.85, 3.8345714285714285)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.66764705882353)","(14.0, 17.5, 17.027027027027028)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.3125)","(5.5, 6.0, 5.918840579710145)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 32.08)"
11-01-2023 13:16:16.604270,"(3.2, 3.85, 3.827625570776256)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.694230769230769)","(14.0, 17.5, 17.027027027027028)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.3125)","(5.5, 6.0, 5.918840579710145)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 32.08)"
11-01-2023 13:16:17.875384,"(3.2, 3.9, 3.8528846153846152)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.694230769230769)","(14.0, 17.5, 16.57894736842105)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.275)","(5.5, 6.0, 5.918840579710145)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.163636363636364)"
11-01-2023 13:16:19.140837,"(3.2, 3.9, 3.8584905660377355)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.6946902654867255)","(14.0, 17.5, 16.57894736842105)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.375)","(5.5, 6.0, 5.915333333333334)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.73913043478261)"
11-01-2023 13:16:20.387620,"(3.2, 3.85, 3.829761904761905)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.6946902654867255)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397297297297298)","(14.0, 17.5, 17.359375)","(5.5, 6.0, 5.916428571428572)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.73913043478261)"
11-01-2023 13:16:21.637251,"(3.2, 3.85, 3.8208333333333333)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.6946902654867255)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397212543554007)","(14.0, 17.5, 17.359375)","(5.5, 6.0, 5.917692307692308)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 32.44444444444444)"
11-01-2023 13:16:22.816580,"(3.2, 3.85, 3.8481283422459893)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.6946902654867255)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397212543554007)","(14.0, 17.5, 17.359375)","(5.5, 6.0, 5.883035714285715)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 32.24)"
11-01-2023 13:16:24.081143,"(3.2, 3.85, 3.849126637554585)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.6946902654867255)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.39726962457338)","(14.0, 17.5, 17.359375)","(5.5, 5.9, 5.871428571428572)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 32.24)"
11-01-2023 13:16:25.318391,"(3.2, 3.9, 3.8833333333333333)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.692241379310345)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.359375)","(5.5, 5.9, 5.862867647058824)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 32.044444444444444)"
11-01-2023 13:16:26.589326,"(3.2, 3.9, 3.884123222748815)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.692241379310345)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.359375)","(5.5, 5.9, 5.875330396475771)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 32.044444444444444)"
11-01-2023 13:16:27.889175,"(3.2, 3.9, 3.885234899328859)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.692241379310345)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.359375)","(5.5, 5.9, 5.875330396475771)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.066666666666666)"
11-01-2023 13:16:29.050984,"(3.2, 3.9, 3.884)","(31.0, 48.0, 46.88)","(5.0, 5.7, 5.692241379310345)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.359375)","(5.5, 5.9, 5.875330396475771)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.066666666666666)"
11-01-2023 13:16:30.327945,"(3.2, 3.9, 3.884)","(31.0, 48.0, 46.88)","(5.0, 5.8, 5.692452830188679)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.359375)","(5.5, 5.9, 5.8770491803278695)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.066666666666666)"
11-01-2023 13:16:31.525535,"(3.2, 3.9, 3.883882783882784)","(31.0, 48.0, 46.88)","(5.0, 5.8, 5.624390243902439)","(14.0, 17.5, 16.75)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.359375)","(5.5, 5.9, 5.8770491803278695)","(31.0, 48.0, 44.5)","(11.0, 13.5, 13.375)","(26.0, 34.0, 31.066666666666666)"
11-01-2023 13:16:32.708563,"(3.2, 3.9, 3.8821138211382116)","(31.0, 48.0, 46.88)","(5.0, 5.8, 5.624390243902439)","(14.0, 17.5, 16.94736842105263)","(7.0, 8.4, 8.397324414715719)","(14.0, 17.5, 17.359375)","(5.5, 5.9, 5.8770491803278695)","(31.0, 48.0, 42.6)","(11.0, 13.5, 12.392857142857142)","(26.0, 34.0, 30.17391304347826)"
11-01-2023 13:16:33.952994,"(3.2, 3.9, 3.8821138211382116)","(31.0, 48.0, 46.05714285714286)","(5.0, 5.5, 5.4818181818181815)","(14.0, 17.5, 16.863636363636363)","(7.0, 8.4, 8.543859649122806)","(14.0, 17.5, 17.071428571428573)","(5.5, 5.9, 5.8752)","(31.0, 44.0, 45.333333333333336)","(11.0, 12.5, 13.265625)","(26.0, 34.0, 30.96551724137931)"
11-01-2023 13:16:35.176932,"(3.2, 3.9, 3.883984375)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.7, 5.662162162162162)","(14.0, 17.5, 16.69047619047619)","(7.0, 8.6, 8.543859649122806)","(14.0, 17.5, 16.426470588235293)","(5.5, 5.9, 5.894949494949495)","(31.0, 48.0, 43.47826086956522)","(11.0, 13.5, 12.964285714285714)","(26.0, 34.0, 31.027027027027028)"
11-01-2023 13:16:36.510457,"(3.2, 3.9, 3.883127572016461)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.7, 5.676470588235294)","(14.0, 17.5, 16.69047619047619)","(7.0, 8.6, 8.543859649122806)","(14.0, 16.5, 16.426470588235293)","(5.5, 5.9, 5.892610837438424)","(31.0, 48.0, 42.8)","(11.0, 13.5, 12.666666666666666)","(26.0, 34.0, 31.027027027027028)"
11-01-2023 13:16:37.777265,"(3.2, 3.9, 3.8784697508896797)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.7, 5.574193548387097)","(14.0, 17.5, 16.69047619047619)","(7.0, 8.6, 8.552941176470588)","(14.0, 16.5, 16.416666666666668)","(5.5, 5.9, 5.884304932735426)","(31.0, 48.0, 42.8)","(11.0, 13.5, 12.944444444444445)","(26.0, 34.0, 30.162790697674417)"
11-01-2023 13:16:38.945604,"(3.2, 3.9, 3.8799003322259136)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.7, 5.574193548387097)","(14.0, 17.5, 16.69047619047619)","(7.0, 8.6, 8.928571428571429)","(14.0, 16.5, 16.416666666666668)","(5.5, 5.9, 5.865964912280702)","(31.0, 48.0, 42.8)","(11.0, 13.5, 13.75)","(26.0, 34.0, 31.4)"
11-01-2023 13:16:40.150688,"(3.2, 3.9, 3.8621019108280255)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.7, 5.606122448979592)","(14.0, 17.5, 16.69047619047619)","(7.0, 9.0, 8.986206896551725)","(14.0, 16.5, 16.416666666666668)","(5.5, 5.9, 5.87175572519084)","(31.0, 48.0, 42.8)","(11.0, 14.0, 13.583333333333334)","(26.0, 32.0, 31.4)"
11-01-2023 13:16:41.348167,"(3.2, 3.85, 3.8468262226847036)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.7, 5.6022727272727275)","(14.0, 17.5, 16.69047619047619)","(7.0, 9.0, 9.542857142857143)","(14.0, 16.5, 16.25)","(5.5, 5.9, 5.870517928286853)","(31.0, 48.0, 42.8)","(11.0, 14.0, 13.25)","(26.0, 32.0, 30.714285714285715)"
11-01-2023 13:16:42.630454,"(3.2, 3.85, 3.844834307992203)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.4, 5.352197802197803)","(14.0, 17.5, 16.48)","(7.0, 9.6, 9.466666666666667)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.87375)","(31.0, 48.0, 42.57142857142857)","(11.0, 14.0, 13.486842105263158)","(26.0, 32.0, 30.714285714285715)"
11-01-2023 13:16:43.906684,"(3.2, 3.9, 3.8674418604651164)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.4, 5.347904191616767)","(14.0, 17.5, 16.48)","(7.0, 9.6, 9.466666666666667)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.87375)","(31.0, 44.0, 42.57142857142857)","(11.0, 14.0, 13.5)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:45.131410,"(3.2, 3.9, 3.872972972972973)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.4, 5.458666666666667)","(14.0, 17.5, 16.48)","(7.0, 9.6, 9.466666666666667)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.872961373390559)","(31.0, 44.0, 42.57142857142857)","(11.0, 14.0, 13.5)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:46.383471,"(3.2, 3.9, 3.887060998151571)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.6, 5.441666666666666)","(14.0, 17.5, 16.48)","(7.0, 9.6, 9.466666666666667)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.872961373390559)","(31.0, 44.0, 42.57142857142857)","(11.0, 14.0, 13.5)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:47.602250,"(3.2, 3.9, 3.8589285714285717)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.6, 5.434883720930233)","(14.0, 17.5, 16.87037037037037)","(7.0, 9.6, 9.514285714285714)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.872961373390559)","(31.0, 44.0, 42.57142857142857)","(11.0, 14.0, 13.352941176470589)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:48.802716,"(3.3, 3.9, 3.883953488372093)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.6, 5.434883720930233)","(14.0, 17.5, 17.125)","(7.0, 9.6, 9.514285714285714)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.872961373390559)","(31.0, 44.0, 42.4)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:50.026966,"(3.3, 3.9, 3.8847619047619046)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.6, 5.445454545454545)","(14.0, 16.5, 16.359375)","(7.0, 9.6, 9.55)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.839669421487604)","(31.0, 44.0, 42.4)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:51.235521,"(3.3, 3.9, 3.8851162790697673)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.5, 5.445454545454545)","(14.0, 16.5, 16.359375)","(7.0, 9.6, 9.553846153846154)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.8366412213740455)","(31.0, 44.0, 42.4)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:52.520769,"(3.3, 3.9, 3.8851162790697673)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.5, 5.441666666666666)","(14.0, 16.5, 16.38)","(7.0, 9.6, 9.553846153846154)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.8366412213740455)","(31.0, 44.0, 42.4)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:53.738292,"(3.3, 3.9, 3.8851162790697673)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.5, 5.441666666666666)","(14.0, 16.5, 16.0)","(7.0, 9.6, 9.553846153846154)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.867407407407407)","(31.0, 44.0, 42.54545454545455)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:55.010041,"(3.3, 3.9, 3.890053050397878)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.5, 5.441666666666666)","(14.0, 16.5, 15.692307692307692)","(7.0, 9.6, 9.553846153846154)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.867407407407407)","(31.0, 44.0, 42.22222222222222)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:56.230713,"(3.3, 3.95, 3.9261363636363638)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.5, 5.441666666666666)","(14.0, 16.5, 15.692307692307692)","(7.0, 9.6, 9.553846153846154)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.875206611570248)","(31.0, 44.0, 40.75)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:57.442383,"(3.3, 3.95, 3.932317073170732)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.5, 5.441666666666666)","(14.0, 16.5, 15.692307692307692)","(7.0, 9.6, 9.553846153846154)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.875206611570248)","(31.0, 44.0, 40.75)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:58.719473,"(3.3, 3.95, 3.933125)","(31.0, 48.0, 46.3)","(5.0, 5.5, 5.46)","(14.0, 16.5, 15.63888888888889)","(7.0, 9.6, 10.054054054054054)","(14.0, 16.5, 16.352941176470587)","(5.5, 5.9, 5.94014598540146)","(31.0, 44.0, 40.75)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:16:59.895746,"(3.3, 3.95, 3.9438914027149323)","(31.0, 48.0, 46.45454545454545)","(5.0, 5.5, 5.478125)","(14.0, 16.5, 15.63888888888889)","(7.0, 10.5, 10.054054054054054)","(14.0, 16.5, 16.352941176470587)","(5.5, 6.0, 5.972180451127819)","(31.0, 44.0, 40.75)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:17:01.111417,"(3.3, 3.95, 3.9442553191489362)","(31.0, 48.0, 46.45454545454545)","(5.0, 5.5, 5.478125)","(14.0, 16.5, 15.63888888888889)","(7.0, 10.5, 10.054054054054054)","(14.0, 16.5, 16.352941176470587)","(5.5, 6.0, 5.972180451127819)","(31.0, 44.0, 40.75)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 29.8)"
11-01-2023 13:17:02.329040,"(3.3, 3.95, 3.9442553191489362)","(31.0, 48.0, 46.45454545454545)","(5.0, 5.5, 5.483333333333333)","(14.0, 16.5, 15.63888888888889)","(7.0, 10.5, 10.35)","(14.0, 16.5, 15.955882352941176)","(5.5, 6.0, 5.913953488372093)","(31.0, 44.0, 38.63157894736842)","(11.0, 14.0, 13.545454545454545)","(26.0, 32.0, 28.764705882352942)"
11-01-2023 13:17:03.501574,"(3.3, 3.95, 3.9433333333333334)","(31.0, 48.0, 46.45454545454545)","(5.0, 5.5, 5.483333333333333)","(14.0, 16.5, 15.63888888888889)","(7.0, 10.5, 10.36595744680851)","(14.0, 16.0, 15.80952380952381)","(5.5, 6.0, 5.894628099173554)","(31.0, 42.0, 37.26315789473684)","(11.0, 14.0, 13.732142857142858)","(26.0, 32.0, 28.1)"
11-01-2023 13:17:04.741763,"(3.3, 3.95, 3.9456422018348625)","(31.0, 48.0, 46.45454545454545)","(5.0, 5.5, 5.391031390134529)","(14.0, 16.5, 15.65625)","(7.0, 10.5, 10.36595744680851)","(14.0, 16.0, 15.777777777777779)","(5.5, 5.9, 5.894628099173554)","(31.0, 40.0, 37.6)","(11.0, 14.0, 13.659090909090908)","(26.0, 29.0, 28.1)"
11-01-2023 13:17:05.951706,"(3.3, 3.95, 3.9467136150234743)","(31.0, 48.0, 46.45454545454545)","(5.0, 5.4, 5.382832618025751)","(14.0, 16.5, 15.77027027027027)","(7.0, 10.5, 10.36595744680851)","(14.0, 16.0, 15.741935483870968)","(5.5, 5.9, 5.894628099173554)","(31.0, 40.0, 38.38095238095238)","(11.0, 14.0, 12.791666666666666)","(26.0, 29.0, 28.1)"
11-01-2023 13:17:07.183572,"(3.3, 3.95, 3.9468609865470854)","(31.0, 48.0, 46.69230769230769)","(5.0, 5.4, 5.3805084745762715)","(14.0, 16.5, 15.77027027027027)","(7.0, 10.5, 10.36595744680851)","(14.0, 16.0, 15.741935483870968)","(5.5, 5.9, 5.949315068493151)","(31.0, 40.0, 38.38095238095238)","(11.0, 13.0, 12.75)","(26.0, 29.0, 28.1)"
11-01-2023 13:17:08.443194,"(3.3, 3.95, 3.946276595744681)","(31.0, 48.0, 46.89655172413793)","(5.0, 5.5, 5.4673640167364015)","(14.0, 16.5, 15.372727272727273)","(7.0, 10.5, 10.36595744680851)","(14.0, 16.0, 15.857142857142858)","(5.5, 6.0, 5.9412698412698415)","(31.0, 40.0, 38.38095238095238)","(11.0, 13.0, 12.583333333333334)","(26.0, 29.0, 28.1)"
11-01-2023 13:17:09.658743,"(3.3, 3.95, 3.946111111111111)","(31.0, 48.0, 46.89655172413793)","(5.0, 5.5, 5.391031390134529)","(14.0, 16.5, 15.26923076923077)","(7.0, 10.5, 10.36595744680851)","(14.0, 16.0, 15.857142857142858)","(5.5, 6.0, 5.9412698412698415)","(31.0, 40.0, 38.38095238095238)","(11.0, 13.0, 12.583333333333334)","(26.0, 29.0, 28.1)"
11-01-2023 13:17:10.896942,"(3.3, 3.95, 3.946368715083799)","(31.0, 48.0, 46.89655172413793)","(5.0, 5.4, 5.334782608695652)","(14.0, 16.5, 15.088235294117647)","(7.0, 10.5, 10.36595744680851)","(14.0, 16.0, 15.857142857142858)","(5.5, 6.0, 5.909756097560976)","(31.0, 40.0, 38.21052631578947)","(11.0, 13.0, 12.583333333333334)","(26.0, 29.0, 28.1)"
11-01-2023 13:17:12.108893,"(3.3, 3.95, 3.946368715083799)","(31.0, 48.0, 46.89655172413793)","(5.0, 5.4, 5.374117647058823)","(14.0, 16.5, 15.236842105263158)","(7.0, 10.5, 10.318518518518518)","(14.0, 16.0, 15.911764705882353)","(5.5, 6.0, 5.883471074380165)","(31.0, 40.0, 38.36363636363637)","(11.0, 13.0, 12.583333333333334)","(26.0, 29.0, 28.1)"
11-01-2023 13:17:13.346756,"(3.3, 3.95, 3.94696261682243)","(31.0, 48.0, 46.89655172413793)","(5.0, 5.4, 5.237735849056604)","(14.0, 16.5, 14.844827586206897)","(7.0, 10.5, 10.325)","(14.0, 16.0, 15.91891891891892)","(5.5, 5.9, 5.882758620689655)","(31.0, 40.0, 38.36363636363637)","(11.0, 13.0, 12.282608695652174)","(26.0, 29.0, 27.11111111111111)"
11-01-2023 13:17:14.595632,"(3.3, 3.95, 3.946813725490196)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.4, 5.334848484848485)","(14.0, 16.5, 14.844827586206897)","(7.0, 10.5, 10.318518518518518)","(14.0, 16.0, 15.91891891891892)","(5.5, 5.9, 5.8819819819819825)","(31.0, 40.0, 38.12903225806452)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.11111111111111)"
11-01-2023 13:17:15.743587,"(3.3, 3.95, 3.946813725490196)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.4, 5.334848484848485)","(14.0, 16.5, 14.844827586206897)","(7.0, 10.5, 10.318518518518518)","(14.0, 16.0, 15.91891891891892)","(5.5, 5.9, 5.8819819819819825)","(31.0, 40.0, 38.12903225806452)","(11.0, 12.5, 12.175675675675675)","(26.0, 28.0, 27.11111111111111)"
11-01-2023 13:17:16.919378,"(3.3, 3.95, 3.9470720720720722)","(31.0, 48.0, 45.93939393939394)","(5.0, 5.5, 5.418120805369128)","(14.0, 16.5, 14.844827586206897)","(7.0, 10.5, 10.318518518518518)","(14.0, 16.0, 15.91891891891892)","(5.5, 5.9, 5.8819819819819825)","(31.0, 40.0, 38.12903225806452)","(11.0, 12.5, 12.136363636363637)","(26.0, 28.0, 27.11111111111111)"
11-01-2023 13:17:18.127398,"(3.3, 3.95, 3.9470720720720722)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.5, 5.42093023255814)","(14.0, 16.5, 14.844827586206897)","(7.0, 10.5, 10.318518518518518)","(14.0, 16.0, 15.90625)","(5.5, 5.9, 5.996321070234114)","(31.0, 40.0, 38.142857142857146)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.11111111111111)"
11-01-2023 13:17:19.316179,"(3.3, 3.95, 3.947198275862069)","(31.0, 48.0, 46.16216216216216)","(5.0, 5.5, 5.424770642201835)","(14.0, 16.5, 14.58)","(7.0, 10.5, 10.318518518518518)","(14.0, 16.0, 15.90625)","(5.5, 6.0, 5.996193771626298)","(31.0, 40.0, 38.142857142857146)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.11111111111111)"
11-01-2023 13:17:20.570619,"(3.3, 3.95, 3.947314049586777)","(31.0, 48.0, 45.93939393939394)","(5.0, 5.5, 5.432231404958678)","(14.0, 16.5, 14.58)","(7.0, 10.5, 10.318518518518518)","(14.0, 16.0, 15.90625)","(5.5, 6.0, 5.968193384223919)","(31.0, 40.0, 38.32258064516129)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.11111111111111)"
11-01-2023 13:17:21.768154,"(3.3, 3.95, 3.9444444444444446)","(31.0, 48.0, 46.064516129032256)","(5.0, 5.5, 5.432231404958678)","(14.0, 16.5, 14.58)","(7.0, 10.5, 10.211764705882354)","(14.0, 16.0, 15.90625)","(5.5, 6.0, 5.968193384223919)","(31.0, 40.0, 37.65)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.11111111111111)"
11-01-2023 13:17:22.974814,"(3.3, 4.0, 3.9673312883435585)","(31.0, 48.0, 46.57142857142857)","(5.0, 5.5, 5.432231404958678)","(14.0, 16.5, 14.58)","(7.0, 10.5, 10.211764705882354)","(14.0, 16.0, 15.90625)","(5.5, 6.0, 5.968193384223919)","(31.0, 38.0, 37.65)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:24.237423,"(3.3, 4.0, 3.9673312883435585)","(31.0, 48.0, 46.333333333333336)","(5.0, 5.5, 5.432231404958678)","(14.0, 16.5, 14.785714285714286)","(7.0, 10.5, 10.211764705882354)","(14.0, 16.0, 15.90625)","(5.5, 6.0, 5.968905472636816)","(31.0, 38.0, 37.65)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:25.446822,"(3.3, 4.0, 3.9558091286307056)","(31.0, 48.0, 46.333333333333336)","(5.0, 5.5, 5.432231404958678)","(14.0, 16.5, 14.76388888888889)","(7.0, 10.5, 10.8)","(14.0, 16.0, 15.90625)","(5.5, 6.0, 5.928571428571429)","(31.0, 38.0, 37.65)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.181818181818183)"
