,Zambora Opal,Blazing Arnie,Mr Deeds,Fabs Udon,Spring Scout,Charizard,High Action,Marriage Over
07-12-2022 20:54:45.290766,"(5.5, 7.0, 6.817142857142857)","(9.0, 11.0, 10.208333333333334)","(26.0, 38.0, 36.3013698630137)","(2.4, 2.7, 2.7300000000000004)","(11.0, 15.5, 15.23076923076923)","(41.0, 95.0, 79.16666666666667)","(91.0, 210.0, 203.33333333333334)","(2.6, 3.65, 3.5833333333333335)"
07-12-2022 20:54:46.409219,"(5.5, 7.0, 6.785365853658536)","(9.0, 11.0, 10.208333333333334)","(26.0, 38.0, 36.3013698630137)","(2.4, 2.74, 2.7)","(11.0, 15.5, 15.0625)","(41.0, 95.0, 77.72727272727273)","(91.0, 210.0, 198.0)","(2.6, 3.6, 3.5)"
07-12-2022 20:54:47.734737,"(5.5, 7.0, 6.785365853658536)","(9.0, 11.0, 10.173913043478262)","(26.0, 38.0, 36.3013698630137)","(2.4, 2.72, 2.7350000000000003)","(11.0, 15.5, 15.055555555555555)","(41.0, 95.0, 78.0)","(91.0, 210.0, 195.0)","(2.6, 3.6, 3.5416666666666665)"
07-12-2022 20:54:48.952170,"(5.5, 7.0, 6.785365853658536)","(9.0, 11.0, 10.173913043478262)","(26.0, 38.0, 36.30555555555556)","(2.4, 2.74, 2.734545454545455)","(11.0, 15.5, 15.03125)","(41.0, 95.0, 81.42857142857143)","(91.0, 210.0, 206.25)","(2.6, 3.55, 3.5285714285714285)"
07-12-2022 20:54:50.321135,"(5.5, 7.0, 6.785365853658536)","(9.0, 11.0, 10.222222222222221)","(26.0, 38.0, 36.30555555555556)","(2.4, 2.74, 2.734545454545455)","(11.0, 15.5, 15.033333333333333)","(41.0, 95.0, 78.47826086956522)","(91.0, 210.0, 206.25)","(2.6, 3.55, 3.5414285714285714)"
07-12-2022 20:54:51.687284,"(5.5, 7.0, 6.785365853658536)","(9.0, 11.0, 10.243243243243244)","(26.0, 38.0, 36.30555555555556)","(2.4, 2.74, 2.728)","(11.0, 15.5, 15.033333333333333)","(41.0, 95.0, 78.47826086956522)","(101.0, 210.0, 194.0)","(2.6, 3.55, 3.5280487804878047)"
07-12-2022 20:54:52.933918,"(5.5, 7.0, 6.785365853658536)","(9.0, 11.0, 10.243243243243244)","(26.0, 38.0, 36.309859154929576)","(2.4, 2.74, 2.635555555555556)","(11.0, 15.5, 15.090909090909092)","(41.0, 95.0, 82.74193548387098)","(101.0, 210.0, 202.5)","(2.6, 3.55, 3.5703703703703704)"
07-12-2022 20:54:54.193666,"(5.5, 7.2, 6.939130434782609)","(9.0, 11.0, 10.32857142857143)","(26.0, 38.0, 36.309859154929576)","(2.4, 2.64, 2.6048042704626337)","(11.0, 15.5, 15.333333333333334)","(41.0, 95.0, 82.74193548387098)","(101.0, 210.0, 202.5)","(2.6, 3.6, 3.5894736842105264)"
07-12-2022 20:54:55.445499,"(5.5, 7.2, 6.9)","(9.0, 11.0, 10.287878787878787)","(26.0, 38.0, 36.309859154929576)","(2.4, 2.66, 2.606153846153846)","(11.0, 16.0, 15.68421052631579)","(41.0, 95.0, 82.74193548387098)","(101.0, 210.0, 202.5)","(2.6, 3.6, 3.5935483870967744)"
07-12-2022 20:54:56.686728,"(5.5, 7.2, 6.939130434782609)","(9.0, 11.0, 10.572727272727272)","(26.0, 38.0, 36.309859154929576)","(2.4, 2.62, 2.596)","(11.0, 16.0, 15.68421052631579)","(41.0, 95.0, 82.74193548387098)","(101.0, 210.0, 205.0)","(2.6, 3.6, 3.5564516129032255)"
07-12-2022 20:54:57.902990,"(5.5, 7.2, 6.912)","(9.0, 11.0, 10.572727272727272)","(26.0, 38.0, 36.309859154929576)","(2.4, 2.6, 2.5993939393939396)","(11.0, 16.0, 16.1875)","(41.0, 95.0, 83.125)","(91.0, 210.0, 205.0)","(2.6, 3.65, 3.5894736842105264)"
07-12-2022 20:54:59.112519,"(5.5, 7.2, 6.886956521739131)","(9.0, 11.0, 10.572727272727272)","(26.0, 38.0, 36.309859154929576)","(2.4, 2.62, 2.6)","(11.0, 17.0, 16.1875)","(41.0, 95.0, 83.75)","(91.0, 210.0, 205.0)","(2.6, 3.6, 3.5875)"
07-12-2022 20:55:00.311965,"(5.5, 7.2, 6.886956521739131)","(9.0, 11.0, 10.568807339449542)","(26.0, 38.0, 36.309859154929576)","(2.4, 2.62, 2.597297297297297)","(11.0, 17.0, 16.032258064516128)","(41.0, 95.0, 86.96428571428571)","(101.0, 210.0, 202.5)","(2.6, 3.6, 3.5875)"
07-12-2022 20:55:01.429791,"(5.5, 7.2, 6.886956521739131)","(9.0, 11.0, 10.59047619047619)","(26.0, 38.0, 36.44155844155844)","(2.4, 2.62, 2.5864000000000003)","(11.0, 17.0, 16.1875)","(41.0, 95.0, 94.16666666666667)","(101.0, 210.0, 214.0)","(2.6, 3.6, 3.7666666666666666)"
07-12-2022 20:55:02.562295,"(5.5, 6.2, 6.1875)","(9.0, 11.5, 10.833333333333334)","(26.0, 38.0, 36.53125)","(2.4, 2.64, 2.6294736842105264)","(11.0, 17.5, 16.1875)","(41.0, 95.0, 94.16666666666667)","(101.0, 230.0, 198.0)","(2.6, 3.85, 3.705263157894737)"
07-12-2022 20:55:03.692257,"(5.5, 6.4, 6.142857142857143)","(9.0, 12.0, 11.636363636363637)","(26.0, 38.0, 36.37931034482759)","(2.4, 2.64, 2.621538461538462)","(11.0, 17.5, 16.403225806451612)","(41.0, 110.0, 95.0)","(101.0, 230.0, 212.22222222222223)","(2.6, 3.8, 3.721739130434783)"
07-12-2022 20:55:04.869048,"(5.5, 6.2, 6.066666666666666)","(9.0, 12.0, 11.785714285714286)","(26.0, 38.0, 36.37931034482759)","(2.4, 2.64, 2.6211145510835916)","(11.0, 17.5, 16.403225806451612)","(41.0, 110.0, 92.5)","(101.0, 230.0, 210.0)","(2.6, 3.8, 3.725)"
07-12-2022 20:55:05.985552,"(5.5, 6.2, 6.048)","(9.0, 12.0, 11.785714285714286)","(26.0, 38.0, 36.37931034482759)","(2.4, 2.66, 2.6201269841269843)","(11.0, 17.5, 16.403225806451612)","(41.0, 100.0, 95.71428571428571)","(101.0, 230.0, 219.23076923076923)","(2.6, 3.8, 3.8038461538461537)"
07-12-2022 20:55:07.141566,"(5.5, 6.2, 6.052173913043478)","(9.0, 12.0, 11.709677419354838)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.66, 2.6222222222222222)","(11.0, 17.5, 16.9)","(41.0, 100.0, 95.71428571428571)","(101.0, 230.0, 219.23076923076923)","(2.6, 3.85, 3.7675)"
07-12-2022 20:55:08.305186,"(5.5, 6.2, 6.109090909090909)","(9.0, 12.0, 11.709677419354838)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.64, 2.620740740740741)","(11.0, 17.0, 16.666666666666668)","(41.0, 100.0, 97.5)","(101.0, 230.0, 210.0)","(2.6, 3.85, 3.7675)"
07-12-2022 20:55:09.532831,"(5.5, 6.2, 6.05)","(9.0, 12.0, 11.709677419354838)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.64, 2.6180645161290323)","(11.0, 17.0, 16.666666666666668)","(41.0, 100.0, 91.25)","(101.0, 230.0, 212.5)","(2.6, 3.85, 3.7789473684210524)"
07-12-2022 20:55:10.888613,"(5.5, 6.2, 6.104)","(9.0, 12.0, 11.709677419354838)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.64, 2.602105263157895)","(11.0, 17.0, 16.666666666666668)","(41.0, 100.0, 93.82352941176471)","(101.0, 230.0, 210.0)","(2.6, 3.8, 3.7872093023255817)"
07-12-2022 20:55:12.123752,"(5.5, 6.2, 6.144444444444445)","(9.0, 12.0, 11.709677419354838)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.64, 2.6020000000000003)","(11.0, 17.0, 16.1875)","(41.0, 100.0, 91.25)","(101.0, 230.0, 219.0909090909091)","(2.6, 3.85, 3.7872093023255817)"
07-12-2022 20:55:13.291456,"(5.5, 6.2, 6.13)","(9.0, 12.0, 11.678571428571429)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.62, 2.612)","(11.0, 17.5, 16.9)","(41.0, 100.0, 90.625)","(101.0, 230.0, 221.42857142857144)","(2.6, 3.85, 3.753846153846154)"
07-12-2022 20:55:14.682747,"(5.5, 6.2, 6.173333333333334)","(9.0, 12.0, 11.678571428571429)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.62, 2.6011428571428574)","(11.0, 17.0, 16.375)","(41.0, 100.0, 90.625)","(101.0, 230.0, 212.5)","(2.6, 3.8, 3.753846153846154)"
07-12-2022 20:55:16.085789,"(5.5, 6.2, 6.090909090909091)","(9.0, 12.0, 11.678571428571429)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.64, 2.5946938775510207)","(11.0, 17.5, 16.375)","(41.0, 100.0, 94.23076923076923)","(101.0, 230.0, 212.5)","(2.6, 3.8, 3.7741935483870965)"
07-12-2022 20:55:17.485416,"(5.5, 6.2, 6.090909090909091)","(9.0, 12.0, 11.678571428571429)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.64, 2.584347826086957)","(11.0, 17.5, 16.666666666666668)","(41.0, 100.0, 94.23076923076923)","(101.0, 230.0, 220.0)","(2.6, 3.8, 3.83)"
07-12-2022 20:55:19.065760,"(5.5, 6.2, 6.029545454545455)","(9.0, 12.0, 11.678571428571429)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.6, 2.5887719298245613)","(11.0, 17.0, 16.666666666666668)","(41.0, 100.0, 94.23076923076923)","(101.0, 230.0, 208.57142857142858)","(2.6, 3.85, 3.8543478260869564)"
07-12-2022 20:55:20.822267,"(5.5, 6.2, 6.050000000000001)","(9.0, 12.0, 11.575757575757576)","(26.0, 38.0, 36.37931034482759)","(2.35, 2.6, 2.608888888888889)","(11.0, 17.0, 16.666666666666668)","(41.0, 100.0, 94.23076923076923)","(101.0, 230.0, 195.0)","(2.6, 3.95, 3.935714285714286)"
07-12-2022 20:55:22.073657,"(5.0, 6.2, 6.050000000000001)","(9.0, 12.0, 11.575757575757576)","(26.0, 38.0, 36.37931034482759)","(2.3, 2.62, 2.605)","(11.0, 17.0, 16.666666666666668)","(41.0, 100.0, 94.23076923076923)","(101.0, 230.0, 188.0)","(2.7, 3.95, 3.9304347826086956)"
07-12-2022 20:55:23.339519,"(5.0, 6.2, 6.034693877551021)","(9.0, 12.0, 11.59375)","(26.0, 38.0, 36.37931034482759)","(2.3, 2.62, 2.595)","(11.0, 17.0, 16.2)","(41.0, 100.0, 90.625)","(101.0, 230.0, 211.66666666666666)","(2.7, 4.0, 3.9384615384615382)"
07-12-2022 20:55:24.577904,"(5.0, 6.2, 6.034693877551021)","(9.0, 12.0, 11.59375)","(26.0, 38.0, 36.37931034482759)","(2.3, 2.62, 2.586666666666667)","(11.0, 17.0, 16.9)","(41.0, 100.0, 90.625)","(101.0, 230.0, 196.66666666666666)","(2.7, 4.0, 3.9384615384615382)"
07-12-2022 20:55:25.801430,"(5.0, 6.2, 6.041176470588235)","(9.0, 12.0, 11.59375)","(26.0, 38.0, 36.37931034482759)","(2.3, 2.6, 2.592)","(11.0, 17.0, 16.8125)","(41.0, 100.0, 94.23076923076923)","(101.0, 230.0, 204.28571428571428)","(2.7, 4.0, 3.9769230769230766)"
07-12-2022 20:55:26.992305,"(5.0, 6.2, 6.053191489361702)","(9.0, 12.0, 11.617647058823529)","(26.0, 38.0, 36.37931034482759)","(2.3, 2.6, 2.592)","(11.0, 17.0, 16.558823529411764)","(41.0, 100.0, 94.23076923076923)","(101.0, 230.0, 190.0)","(2.7, 4.1, 3.9918918918918918)"
07-12-2022 20:55:28.181606,"(5.0, 6.2, 6.041176470588235)","(9.0, 12.0, 11.7)","(26.0, 38.0, 36.37931034482759)","(2.3, 2.6, 2.5965811965811967)","(11.0, 17.0, 16.558823529411764)","(41.0, 100.0, 90.625)","(91.0, 230.0, 196.66666666666666)","(2.7, 4.1, 4.040860215053764)"
07-12-2022 20:55:29.274611,"(5.0, 6.2, 6.041176470588235)","(9.0, 12.0, 11.7)","(26.0, 38.0, 36.37931034482759)","(2.3, 2.6, 2.5965811965811967)","(11.0, 17.0, 16.558823529411764)","(41.0, 100.0, 94.23076923076923)","(91.0, 230.0, 203.33333333333334)","(2.7, 4.1, 3.937037037037037)"
07-12-2022 20:55:30.451669,"(5.0, 6.2, 6.041176470588235)","(9.0, 12.0, 11.7)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.6, 2.5914285714285716)","(11.0, 17.0, 16.625)","(41.0, 100.0, 90.625)","(91.0, 230.0, 203.33333333333334)","(2.7, 4.1, 3.978313253012048)"
07-12-2022 20:55:31.551832,"(5.0, 6.2, 6.041176470588235)","(9.0, 12.0, 11.7)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.6, 2.59)","(11.0, 17.0, 16.3)","(41.0, 100.0, 90.625)","(91.0, 230.0, 175.45454545454547)","(2.7, 4.0, 3.9443661971830988)"
07-12-2022 20:55:32.652160,"(5.0, 6.2, 6.041176470588235)","(9.0, 12.0, 11.7)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.6, 2.5765000000000002)","(11.0, 17.5, 16.892857142857142)","(41.0, 100.0, 90.625)","(91.0, 230.0, 152.85714285714286)","(2.7, 3.95, 3.9679611650485436)"
07-12-2022 20:55:33.762795,"(5.0, 6.2, 6.041176470588235)","(9.0, 12.0, 11.74074074074074)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.58, 2.5765000000000002)","(11.0, 17.0, 16.5)","(41.0, 100.0, 77.5)","(91.0, 230.0, 148.88888888888889)","(2.7, 4.0, 3.9737864077669904)"
07-12-2022 20:55:34.934250,"(5.0, 6.2, 6.041176470588235)","(9.0, 12.0, 11.766666666666666)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.58, 2.5765000000000002)","(11.0, 17.5, 16.5)","(51.0, 95.0, 76.66666666666667)","(91.0, 220.0, 173.33333333333334)","(2.8, 4.0, 3.9842105263157896)"
07-12-2022 20:55:36.357204,"(5.0, 6.2, 6.067213114754098)","(9.0, 12.0, 11.766666666666666)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.58, 2.5763157894736843)","(11.0, 17.5, 16.875)","(51.0, 95.0, 78.75)","(91.0, 220.0, 167.5)","(2.8, 4.0, 3.9648648648648646)"
07-12-2022 20:55:37.711474,"(5.0, 6.2, 6.067213114754098)","(9.0, 12.0, 11.766666666666666)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.58, 2.5765000000000002)","(11.0, 17.0, 16.40909090909091)","(51.0, 90.0, 81.0)","(91.0, 220.0, 178.42105263157896)","(2.8, 4.1, 3.986666666666667)"
07-12-2022 20:55:39.075522,"(5.0, 6.2, 6.073437500000001)","(9.0, 12.0, 11.766666666666666)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.58, 2.5556521739130433)","(11.0, 16.5, 16.416666666666668)","(51.0, 90.0, 81.66666666666667)","(91.0, 210.0, 173.47826086956522)","(2.8, 4.0, 3.952)"
07-12-2022 20:55:40.388976,"(5.0, 6.2, 6.073437500000001)","(9.0, 12.0, 11.766666666666666)","(26.0, 38.0, 36.34920634920635)","(2.3, 2.58, 2.552857142857143)","(11.0, 16.5, 16.416666666666668)","(51.0, 90.0, 81.66666666666667)","(91.0, 210.0, 169.56521739130434)","(2.8, 4.0, 4.012903225806451)"
07-12-2022 20:55:41.617317,"(5.0, 6.2, 6.0777777777777775)","(9.0, 12.0, 11.609756097560975)","(26.0, 36.0, 34.6)","(2.3, 2.56, 2.545714285714286)","(11.0, 16.5, 16.142857142857142)","(51.0, 90.0, 81.66666666666667)","(101.0, 200.0, 161.11111111111111)","(2.8, 4.1, 4.0058823529411764)"
07-12-2022 20:55:43.004788,"(5.0, 6.2, 6.0777777777777775)","(9.0, 12.0, 11.581395348837209)","(26.0, 38.0, 34.6)","(2.3, 2.56, 2.548888888888889)","(11.0, 16.5, 16.166666666666668)","(51.0, 90.0, 83.75)","(101.0, 200.0, 161.11111111111111)","(2.8, 4.1, 4.01063829787234)"
07-12-2022 20:55:44.090744,"(5.0, 6.2, 6.0777777777777775)","(9.0, 12.0, 11.581395348837209)","(26.0, 38.0, 34.6)","(2.3, 2.56, 2.545714285714286)","(11.0, 16.5, 16.166666666666668)","(51.0, 95.0, 81.66666666666667)","(91.0, 200.0, 161.11111111111111)","(2.8, 4.1, 4.01063829787234)"
07-12-2022 20:55:45.189391,"(5.0, 6.2, 6.0777777777777775)","(9.0, 12.0, 11.581395348837209)","(26.0, 38.0, 34.6)","(2.3, 2.56, 2.552857142857143)","(11.0, 16.5, 16.083333333333332)","(51.0, 90.0, 81.66666666666667)","(91.0, 200.0, 169.56521739130434)","(2.8, 4.1, 4.013636363636364)"
07-12-2022 20:55:46.490239,"(5.0, 6.2, 6.063157894736842)","(9.0, 12.0, 11.692307692307692)","(26.0, 38.0, 34.6)","(2.3, 2.56, 2.5008666666666666)","(11.0, 16.5, 16.1)","(51.0, 90.0, 81.66666666666667)","(91.0, 200.0, 161.11111111111111)","(2.8, 4.1, 4.025)"
07-12-2022 20:55:47.803207,"(5.0, 6.2, 6.063157894736842)","(9.0, 12.5, 11.692307692307692)","(26.0, 38.0, 34.6)","(2.3, 2.52, 2.4828)","(11.0, 16.5, 16.1)","(41.0, 90.0, 81.66666666666667)","(91.0, 200.0, 169.56521739130434)","(3.0, 4.1, 4.0227272727272725)"
07-12-2022 20:55:48.929377,"(5.0, 6.4, 6.226666666666667)","(9.0, 12.5, 11.890243902439025)","(26.0, 38.0, 34.6)","(2.3, 2.52, 2.495)","(11.0, 16.5, 16.1)","(41.0, 90.0, 81.66666666666667)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.1, 4.043333333333333)"
07-12-2022 20:55:50.076686,"(5.0, 6.4, 6.139130434782609)","(9.0, 12.5, 12.012820512820513)","(26.0, 38.0, 34.8125)","(2.3, 2.5, 2.4895833333333335)","(11.0, 16.5, 16.1)","(41.0, 90.0, 81.66666666666667)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.1, 4.0636363636363635)"
07-12-2022 20:55:51.204543,"(5.0, 6.4, 6.139130434782609)","(9.0, 12.5, 12.012820512820513)","(26.0, 38.0, 34.8125)","(2.3, 2.5, 2.474285714285714)","(11.0, 16.5, 16.083333333333332)","(41.0, 90.0, 81.66666666666667)","(91.0, 200.0, 169.56521739130434)","(3.0, 4.1, 4.074999999999999)"
07-12-2022 20:55:52.326219,"(5.0, 6.4, 6.257142857142857)","(9.0, 12.5, 12.012820512820513)","(26.0, 38.0, 34.8125)","(2.3, 2.5, 2.4402985074626864)","(11.0, 16.5, 16.181818181818183)","(41.0, 90.0, 81.66666666666667)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.1, 4.070588235294117)"
07-12-2022 20:55:53.429964,"(5.0, 6.4, 6.275)","(9.0, 12.5, 12.012820512820513)","(26.0, 38.0, 34.8125)","(2.3, 2.46, 2.4409811320754717)","(11.0, 16.5, 16.181818181818183)","(41.0, 90.0, 85.0)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.2, 4.056603773584905)"
07-12-2022 20:55:54.530614,"(5.0, 6.4, 6.285714285714286)","(9.0, 12.5, 12.04054054054054)","(26.0, 38.0, 35.08571428571429)","(2.3, 2.46, 2.4423376623376623)","(11.0, 16.5, 16.195652173913043)","(41.0, 90.0, 88.57142857142857)","(91.0, 200.0, 169.56521739130434)","(3.0, 4.2, 4.076923076923077)"
07-12-2022 20:55:55.609436,"(5.0, 6.4, 6.272727272727273)","(9.0, 12.5, 12.04054054054054)","(26.0, 38.0, 35.08571428571429)","(2.3, 2.46, 2.452)","(11.0, 16.5, 16.115384615384617)","(41.0, 90.0, 93.84615384615384)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.2, 4.066666666666666)"
07-12-2022 20:55:56.785302,"(5.0, 6.4, 6.358333333333333)","(9.0, 12.5, 12.095744680851064)","(26.0, 38.0, 34.90909090909091)","(2.3, 2.46, 2.5013793103448276)","(11.0, 16.5, 15.38888888888889)","(41.0, 95.0, 93.33333333333333)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.2, 4.066666666666666)"
07-12-2022 20:55:57.912155,"(5.0, 6.4, 6.380952380952381)","(9.0, 12.5, 12.036585365853659)","(26.0, 38.0, 34.90909090909091)","(2.3, 2.52, 2.5108333333333333)","(11.0, 15.5, 15.4)","(41.0, 95.0, 93.84615384615384)","(91.0, 200.0, 169.56521739130434)","(3.0, 4.2, 4.025)"
07-12-2022 20:55:59.002413,"(5.0, 6.4, 6.331034482758621)","(9.0, 12.5, 11.988888888888889)","(26.0, 38.0, 34.6)","(2.3, 2.52, 2.523076923076923)","(11.0, 16.0, 15.55)","(41.0, 95.0, 93.33333333333333)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.1, 3.975757575757576)"
07-12-2022 20:56:00.465418,"(5.0, 6.6, 6.368888888888889)","(9.0, 12.5, 12.05)","(26.0, 38.0, 34.6)","(2.3, 2.54, 2.523076923076923)","(11.0, 16.0, 15.392857142857142)","(41.0, 95.0, 93.33333333333333)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.0, 3.9826923076923078)"
07-12-2022 20:56:01.949813,"(5.0, 6.6, 6.368888888888889)","(9.0, 12.5, 12.038461538461538)","(26.0, 38.0, 34.6)","(2.3, 2.52, 2.473809523809524)","(11.0, 15.5, 15.68)","(41.0, 95.0, 91.61290322580645)","(91.0, 200.0, 161.11111111111111)","(3.0, 4.0, 4.047142857142857)"
07-12-2022 20:56:03.310095,"(5.0, 6.4, 6.392857142857143)","(9.0, 12.5, 12.049019607843137)","(26.0, 38.0, 34.6)","(2.3, 2.48, 2.4691666666666667)","(11.0, 16.0, 15.692307692307692)","(41.0, 95.0, 91.61290322580645)","(91.0, 200.0, 168.75)","(3.0, 4.1, 4.053333333333333)"
07-12-2022 20:56:04.817067,"(5.0, 6.4, 6.318181818181818)","(9.0, 12.5, 12.04)","(26.0, 38.0, 34.6)","(2.3, 2.48, 2.4691666666666667)","(11.0, 16.0, 15.692307692307692)","(41.0, 95.0, 91.61290322580645)","(91.0, 200.0, 168.75)","(3.0, 4.1, 4.053333333333333)"
07-12-2022 20:56:06.631435,"(5.0, 6.4, 6.29811320754717)","(9.0, 12.5, 12.04)","(26.0, 38.0, 34.6)","(2.3, 2.48, 2.471578947368421)","(11.0, 16.0, 15.642857142857142)","(41.0, 95.0, 91.61290322580645)","(91.0, 200.0, 160.5263157894737)","(3.0, 4.1, 4.06027397260274)"
07-12-2022 20:56:08.390143,"(5.0, 6.4, 6.3130434782608695)","(9.0, 12.5, 12.049019607843137)","(26.0, 38.0, 34.6)","(2.3, 2.48, 2.4766666666666666)","(11.0, 16.0, 15.44186046511628)","(41.0, 95.0, 91.61290322580645)","(91.0, 190.0, 172.85714285714286)","(3.0, 4.2, 4.086567164179105)"
07-12-2022 20:56:09.913458,"(5.0, 6.4, 6.3130434782608695)","(10.0, 12.5, 12.049019607843137)","(26.0, 38.0, 34.6)","(2.3, 2.5, 2.4785185185185186)","(11.0, 16.0, 15.0625)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.116483516483517)"
07-12-2022 20:56:11.168891,"(5.0, 6.4, 6.3130434782608695)","(10.0, 12.5, 12.049019607843137)","(26.0, 38.0, 34.6)","(2.3, 2.5, 2.4785185185185186)","(11.0, 15.5, 15.0625)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.116483516483517)"
07-12-2022 20:56:12.344775,"(5.0, 6.6, 6.4)","(10.0, 12.0, 11.8)","(26.0, 38.0, 34.90909090909091)","(2.3, 2.48, 2.4676923076923076)","(11.0, 15.5, 15.0625)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.125)"
07-12-2022 20:56:13.568537,"(5.0, 6.6, 6.4)","(10.0, 12.5, 12.0)","(26.0, 38.0, 34.8125)","(2.3, 2.46, 2.448732394366197)","(11.0, 15.5, 15.0625)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.125)"
07-12-2022 20:56:14.821683,"(5.0, 6.6, 6.40377358490566)","(10.0, 12.5, 12.0)","(26.0, 38.0, 34.8125)","(2.3, 2.48, 2.4658333333333333)","(11.0, 15.5, 15.1)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.098507462686567)"
07-12-2022 20:56:16.143222,"(5.0, 6.6, 6.4)","(10.0, 12.5, 11.973684210526315)","(26.0, 38.0, 34.95522388059702)","(2.3, 2.5, 2.497894736842105)","(11.0, 15.5, 15.071428571428571)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.110526315789474)"
07-12-2022 20:56:17.529040,"(5.0, 6.2, 6.072527472527472)","(10.0, 12.5, 11.911764705882353)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.52, 2.5085714285714285)","(11.0, 15.5, 15.071428571428571)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.116666666666667)"
07-12-2022 20:56:18.870687,"(5.0, 6.2, 6.071111111111112)","(10.0, 12.5, 11.911764705882353)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.52, 2.514418604651163)","(11.0, 15.5, 15.041666666666666)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 168.0)","(3.0, 4.2, 4.131818181818182)"
07-12-2022 20:56:20.067545,"(5.0, 6.2, 6.061904761904762)","(10.0, 12.5, 11.9375)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.52, 2.514418604651163)","(11.0, 15.5, 15.041666666666666)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 168.0)","(3.0, 4.2, 4.12183908045977)"
07-12-2022 20:56:21.256689,"(5.0, 6.2, 6.061904761904762)","(10.0, 12.5, 12.266666666666667)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.52, 2.504262295081967)","(11.0, 15.5, 15.038461538461538)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 168.0)","(3.0, 4.2, 4.12183908045977)"
07-12-2022 20:56:22.517856,"(5.0, 6.2, 6.0795811518324605)","(10.0, 12.5, 12.166666666666666)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.48, 2.475813953488372)","(11.0, 15.5, 15.038461538461538)","(41.0, 95.0, 93.84615384615384)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.190666666666666)"
07-12-2022 20:56:23.830523,"(5.0, 6.2, 6.035714285714286)","(10.0, 12.5, 12.25)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.48, 2.475813953488372)","(11.0, 15.5, 15.033333333333333)","(41.0, 95.0, 93.84615384615384)","(101.0, 190.0, 168.0)","(3.0, 4.3, 4.179411764705883)"
07-12-2022 20:56:25.143260,"(5.0, 6.2, 6.063803680981595)","(10.0, 12.5, 12.397058823529411)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.48, 2.4678612716763006)","(11.0, 15.5, 15.033333333333333)","(41.0, 95.0, 91.61290322580645)","(101.0, 190.0, 168.0)","(3.0, 4.2, 4.173972602739726)"
07-12-2022 20:56:26.396120,"(5.0, 6.2, 5.983225806451613)","(10.0, 12.5, 12.397058823529411)","(26.0, 38.0, 35.04347826086956)","(2.3, 2.5, 2.4674157303370787)","(11.0, 15.5, 15.041666666666666)","(41.0, 95.0, 93.33333333333333)","(101.0, 190.0, 160.66666666666666)","(3.0, 4.2, 4.182539682539683)"
