,Style Council,Wallys Boy,Good Chat Mort,Sheriff Bart,Hustlers Girl,Chillin Villain,Out Of Turmoil,Rumble Smile
1013,"[datetime.datetime(2022, 11, 28, 10, 22, 46, 416551), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 416551), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 416551), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 416551), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 416551), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 416551), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 416551), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 416551), 5.0, 9.4]"
1014,"[datetime.datetime(2022, 11, 28, 10, 22, 47, 557417), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 557417), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 557417), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 557417), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 557417), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 557417), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 557417), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 557417), 5.0, 9.4]"
1015,"[datetime.datetime(2022, 11, 28, 10, 22, 48, 668965), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 668965), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 668965), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 668965), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 668965), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 668965), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 668965), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 668965), 5.0, 9.4]"
1016,"[datetime.datetime(2022, 11, 28, 10, 22, 49, 820329), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 820329), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 820329), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 820329), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 820329), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 820329), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 820329), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 820329), 5.0, 9.4]"
1017,"[datetime.datetime(2022, 11, 28, 10, 22, 50, 947361), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 947361), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 947361), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 947361), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 947361), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 947361), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 947361), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 947361), 5.0, 9.4]"
1018,"[datetime.datetime(2022, 11, 28, 10, 22, 52, 74330), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 74330), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 74330), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 74330), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 74330), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 74330), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 74330), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 74330), 5.0, 9.4]"
1019,"[datetime.datetime(2022, 11, 28, 10, 22, 53, 194735), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 194735), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 194735), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 194735), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 194735), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 194735), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 194735), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 194735), 5.0, 9.4]"
1020,"[datetime.datetime(2022, 11, 28, 10, 22, 54, 334157), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 334157), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 334157), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 334157), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 334157), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 334157), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 334157), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 334157), 5.0, 9.4]"
1021,"[datetime.datetime(2022, 11, 28, 10, 22, 55, 461811), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 55, 461811), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 55, 461811), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 55, 461811), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 55, 461811), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 55, 461811), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 55, 461811), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 55, 461811), 5.0, 9.4]"
1022,"[datetime.datetime(2022, 11, 28, 10, 22, 56, 576928), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 576928), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 576928), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 576928), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 576928), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 576928), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 576928), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 576928), 5.0, 9.4]"
1023,"[datetime.datetime(2022, 11, 28, 10, 22, 57, 709341), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 709341), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 709341), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 709341), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 709341), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 709341), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 709341), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 709341), 5.0, 9.4]"
1024,"[datetime.datetime(2022, 11, 28, 10, 22, 58, 837142), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 837142), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 837142), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 837142), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 837142), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 837142), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 837142), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 837142), 5.0, 9.4]"
1025,"[datetime.datetime(2022, 11, 28, 10, 22, 59, 977154), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 977154), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 977154), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 977154), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 977154), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 977154), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 977154), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 977154), 5.0, 9.4]"
1026,"[datetime.datetime(2022, 11, 28, 10, 23, 1, 96782), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 96782), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 96782), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 96782), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 96782), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 96782), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 96782), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 96782), 5.0, 9.4]"
1027,"[datetime.datetime(2022, 11, 28, 10, 23, 2, 229400), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 229400), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 229400), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 229400), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 229400), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 229400), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 229400), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 229400), 5.0, 9.4]"
1028,"[datetime.datetime(2022, 11, 28, 10, 23, 3, 351170), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 3, 351170), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 3, 351170), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 3, 351170), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 3, 351170), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 3, 351170), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 3, 351170), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 3, 351170), 5.0, 9.4]"
1029,"[datetime.datetime(2022, 11, 28, 10, 23, 4, 480871), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 480871), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 480871), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 480871), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 480871), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 480871), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 480871), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 480871), 5.0, 9.4]"
1030,"[datetime.datetime(2022, 11, 28, 10, 23, 5, 633445), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 633445), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 633445), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 633445), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 633445), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 633445), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 633445), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 633445), 5.0, 9.4]"
1031,"[datetime.datetime(2022, 11, 28, 10, 23, 6, 746135), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 746135), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 746135), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 746135), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 746135), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 746135), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 746135), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 746135), 5.0, 9.4]"
1032,"[datetime.datetime(2022, 11, 28, 10, 23, 7, 891724), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 891724), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 891724), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 891724), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 891724), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 891724), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 891724), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 891724), 5.0, 9.4]"
1033,"[datetime.datetime(2022, 11, 28, 10, 23, 9, 15270), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 15270), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 15270), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 15270), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 15270), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 15270), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 15270), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 15270), 5.0, 9.4]"
1034,"[datetime.datetime(2022, 11, 28, 10, 23, 10, 139121), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 139121), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 139121), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 139121), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 139121), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 139121), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 139121), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 139121), 5.0, 9.4]"
1035,"[datetime.datetime(2022, 11, 28, 10, 23, 11, 257952), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 257952), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 257952), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 257952), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 257952), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 257952), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 257952), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 257952), 5.0, 9.4]"
1036,"[datetime.datetime(2022, 11, 28, 10, 23, 12, 384592), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 384592), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 384592), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 384592), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 384592), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 384592), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 384592), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 384592), 5.0, 9.4]"
1037,"[datetime.datetime(2022, 11, 28, 10, 23, 13, 509789), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 13, 509789), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 13, 509789), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 13, 509789), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 13, 509789), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 13, 509789), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 13, 509789), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 13, 509789), 5.0, 9.4]"
1038,"[datetime.datetime(2022, 11, 28, 10, 23, 14, 653492), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 653492), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 653492), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 653492), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 653492), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 653492), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 653492), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 653492), 5.0, 9.4]"
1039,"[datetime.datetime(2022, 11, 28, 10, 23, 15, 769648), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 769648), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 769648), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 769648), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 769648), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 769648), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 769648), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 769648), 5.0, 9.4]"
1040,"[datetime.datetime(2022, 11, 28, 10, 23, 16, 911593), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 911593), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 911593), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 911593), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 911593), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 911593), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 911593), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 911593), 5.0, 9.4]"
1041,"[datetime.datetime(2022, 11, 28, 10, 23, 18, 35702), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 35702), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 35702), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 35702), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 35702), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 35702), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 35702), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 35702), 5.0, 9.4]"
1042,"[datetime.datetime(2022, 11, 28, 10, 23, 19, 169395), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 169395), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 169395), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 169395), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 169395), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 169395), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 169395), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 169395), 5.0, 9.4]"
1043,"[datetime.datetime(2022, 11, 28, 10, 23, 20, 360709), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 360709), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 360709), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 360709), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 360709), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 360709), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 360709), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 360709), 5.0, 9.4]"
1044,"[datetime.datetime(2022, 11, 28, 10, 23, 21, 477002), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 477002), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 477002), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 477002), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 477002), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 477002), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 477002), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 477002), 5.0, 9.4]"
1045,"[datetime.datetime(2022, 11, 28, 10, 23, 22, 610942), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 610942), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 610942), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 610942), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 610942), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 610942), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 610942), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 610942), 5.0, 9.4]"
1046,"[datetime.datetime(2022, 11, 28, 10, 23, 23, 746614), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 23, 746614), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 23, 746614), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 23, 746614), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 23, 746614), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 23, 746614), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 23, 746614), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 23, 746614), 5.0, 9.4]"
1047,"[datetime.datetime(2022, 11, 28, 10, 23, 24, 866482), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 866482), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 866482), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 866482), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 866482), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 866482), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 866482), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 866482), 5.0, 9.4]"
1048,"[datetime.datetime(2022, 11, 28, 10, 23, 26, 164), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 26, 164), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 26, 164), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 26, 164), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 26, 164), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 26, 164), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 26, 164), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 26, 164), 5.0, 9.4]"
1049,"[datetime.datetime(2022, 11, 28, 10, 23, 27, 125214), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 27, 125214), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 27, 125214), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 27, 125214), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 27, 125214), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 27, 125214), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 27, 125214), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 27, 125214), 5.0, 9.4]"
1050,"[datetime.datetime(2022, 11, 28, 10, 23, 28, 244300), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 28, 244300), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 28, 244300), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 28, 244300), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 28, 244300), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 28, 244300), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 28, 244300), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 28, 244300), 5.0, 9.4]"
1051,"[datetime.datetime(2022, 11, 28, 10, 23, 29, 384057), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 29, 384057), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 29, 384057), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 29, 384057), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 29, 384057), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 29, 384057), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 29, 384057), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 29, 384057), 5.0, 9.4]"
1052,"[datetime.datetime(2022, 11, 28, 10, 23, 30, 513926), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 23, 30, 513926), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 10, 23, 30, 513926), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 23, 30, 513926), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 30, 513926), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 10, 23, 30, 513926), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 23, 30, 513926), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 30, 513926), 5.0, 9.4]"
