,Yering Rose,Keekee,Ace Star,Elpine Warrior,Mac A Boy,Social Writer,Keayang Bieber,Lazio Lass
14-12-2022 19:06:30.437975,"(4.2, 5.4, 5.380769230769231)","(21.0, 36.0, 32.4)","(11.0, 15.0, 14.333333333333332)","(2.5, 3.85, 3.7772727272727273)","(31.0, 55.0, 47.5)","(6.5, 8.0, 7.533333333333333)","(16.0, 28.0, 26.0)","(3.7, 4.4, 4.1)"
14-12-2022 19:06:31.517069,"(4.2, 5.5, 5.417241379310345)","(21.0, 36.0, 32.4)","(11.0, 15.0, 14.0)","(2.5, 3.85, 3.7772727272727273)","(31.0, 55.0, 47.5)","(6.5, 7.8, 7.533333333333333)","(16.0, 28.0, 26.0)","(3.7, 4.4, 4.1)"
14-12-2022 19:06:32.618129,"(4.2, 5.5, 5.25)","(21.0, 36.0, 32.4)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.5833333333333335)","(31.0, 55.0, 50.0)","(6.5, 7.8, 7.533333333333333)","(16.0, 28.0, 26.0)","(3.7, 4.4, 4.1)"
14-12-2022 19:06:33.820280,"(4.2, 5.5, 5.423076923076923)","(21.0, 36.0, 30.666666666666668)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.5833333333333335)","(31.0, 55.0, 50.0)","(6.5, 8.0, 7.285714285714286)","(16.0, 28.0, 26.0)","(3.7, 4.4, 4.1)"
14-12-2022 19:06:35.046903,"(4.2, 5.5, 5.166666666666667)","(21.0, 40.0, 34.0)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.5833333333333335)","(31.0, 55.0, 50.0)","(6.5, 8.0, 7.285714285714286)","(16.0, 28.0, 26.6)","(3.7, 4.4, 4.1)"
14-12-2022 19:06:36.269118,"(4.2, 5.5, 5.166666666666667)","(21.0, 40.0, 32.0)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.7357142857142858)","(31.0, 55.0, 50.0)","(6.5, 8.2, 7.285714285714286)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.3545454545454545)"
14-12-2022 19:06:37.347190,"(4.2, 5.4, 5.363636363636364)","(21.0, 38.0, 35.75)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.7357142857142858)","(31.0, 55.0, 50.0)","(6.5, 8.0, 7.285714285714286)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.3545454545454545)"
14-12-2022 19:06:38.449001,"(4.2, 5.4, 5.363636363636364)","(21.0, 38.0, 35.75)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.7357142857142858)","(31.0, 55.0, 50.0)","(6.5, 8.0, 7.285714285714286)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.2875000000000005)"
14-12-2022 19:06:39.648160,"(4.2, 5.5, 5.166666666666667)","(21.0, 38.0, 34.4)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.7357142857142858)","(31.0, 55.0, 50.0)","(6.5, 8.2, 7.764705882352941)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.300000000000001)"
14-12-2022 19:06:40.832961,"(4.2, 5.5, 5.318181818181818)","(21.0, 38.0, 34.4)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.7357142857142858)","(31.0, 55.0, 50.0)","(6.5, 8.0, 7.428571428571429)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.300000000000001)"
14-12-2022 19:06:42.071925,"(4.2, 5.5, 5.318181818181818)","(21.0, 38.0, 34.4)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.7357142857142858)","(31.0, 55.0, 50.0)","(6.5, 8.0, 7.285714285714286)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.300000000000001)"
14-12-2022 19:06:43.216914,"(4.2, 5.5, 5.318181818181818)","(21.0, 38.0, 31.333333333333332)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.7357142857142858)","(31.0, 55.0, 50.0)","(6.5, 8.0, 7.6)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.300000000000001)"
14-12-2022 19:06:44.348827,"(4.2, 5.5, 5.318181818181818)","(21.0, 38.0, 31.333333333333332)","(11.0, 16.5, 15.916666666666668)","(2.5, 3.85, 3.7357142857142858)","(31.0, 55.0, 53.89473684210526)","(6.5, 8.0, 7.6)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.300000000000001)"
14-12-2022 19:06:45.484782,"(4.2, 5.5, 5.318181818181818)","(21.0, 38.0, 31.333333333333332)","(11.0, 16.5, 15.916666666666668)","(2.5, 3.85, 3.69)","(31.0, 55.0, 48.666666666666664)","(6.5, 8.0, 7.6)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.300000000000001)"
14-12-2022 19:06:46.592997,"(4.2, 5.5, 5.333333333333333)","(21.0, 38.0, 31.333333333333332)","(11.0, 16.5, 15.5)","(2.5, 3.85, 3.69)","(31.0, 55.0, 48.666666666666664)","(6.5, 8.0, 7.6)","(16.0, 28.0, 27.0)","(3.7, 4.4, 4.300000000000001)"
14-12-2022 19:06:47.743666,"(4.2, 5.5, 5.166666666666667)","(21.0, 38.0, 31.333333333333332)","(11.0, 16.5, 15.9)","(2.5, 3.85, 3.6166666666666667)","(31.0, 50.0, 45.2)","(6.5, 8.0, 7.6)","(16.0, 28.0, 25.5)","(3.7, 4.4, 4.32)"
14-12-2022 19:06:48.851146,"(4.2, 5.4, 5.2)","(21.0, 38.0, 31.333333333333332)","(11.0, 16.5, 15.9)","(2.5, 3.8, 3.65)","(31.0, 50.0, 45.2)","(6.5, 8.0, 7.6)","(16.0, 28.0, 25.5)","(3.7, 4.4, 4.32)"
14-12-2022 19:06:49.998775,"(4.2, 5.4, 5.2)","(21.0, 38.0, 31.333333333333332)","(11.0, 16.5, 15.9)","(2.5, 3.8, 3.65)","(31.0, 50.0, 45.2)","(6.5, 8.0, 7.6)","(16.0, 28.0, 25.5)","(3.7, 4.4, 4.32)"
14-12-2022 19:06:51.186504,"(4.2, 5.4, 5.2)","(21.0, 38.0, 31.333333333333332)","(11.0, 16.5, 15.9)","(2.5, 3.8, 3.65)","(31.0, 50.0, 48.0)","(6.5, 8.0, 7.6)","(16.0, 28.0, 25.5)","(3.7, 4.4, 4.32)"
14-12-2022 19:06:52.445988,"(4.2, 5.4, 5.2)","(21.0, 36.0, 33.142857142857146)","(11.0, 16.5, 15.9)","(2.5, 3.85, 3.75)","(31.0, 60.0, 55.42857142857143)","(6.5, 8.0, 7.6)","(16.0, 28.0, 25.5)","(3.7, 4.4, 4.3933333333333335)"
14-12-2022 19:06:53.771262,"(4.2, 5.4, 5.2)","(21.0, 34.0, 31.714285714285715)","(11.0, 16.5, 15.9)","(2.5, 3.85, 3.75)","(31.0, 60.0, 55.42857142857143)","(6.5, 8.0, 7.6)","(16.0, 28.0, 25.5)","(3.7, 4.8, 4.667741935483871)"
14-12-2022 19:06:54.949487,"(4.2, 5.4, 5.2)","(21.0, 34.0, 31.714285714285715)","(11.0, 16.5, 15.9)","(2.5, 3.85, 3.75)","(31.0, 60.0, 55.42857142857143)","(6.5, 8.0, 7.6)","(16.0, 28.0, 25.5)","(3.7, 4.7, 4.667741935483871)"
14-12-2022 19:06:56.152070,"(4.2, 5.4, 5.2)","(21.0, 36.0, 33.142857142857146)","(11.0, 16.5, 15.9)","(2.5, 3.85, 3.65)","(31.0, 60.0, 55.42857142857143)","(6.5, 8.0, 7.7368421052631575)","(16.0, 28.0, 25.5)","(3.7, 4.7, 4.667741935483871)"
14-12-2022 19:06:57.383478,"(4.2, 5.4, 5.2)","(21.0, 34.0, 31.714285714285715)","(11.0, 16.5, 15.9)","(2.5, 3.8, 3.65)","(31.0, 60.0, 55.42857142857143)","(6.5, 8.0, 7.7368421052631575)","(16.0, 28.0, 25.5)","(3.7, 4.7, 4.5)"
14-12-2022 19:06:58.687024,"(4.2, 5.4, 5.2)","(21.0, 34.0, 31.714285714285715)","(11.0, 16.5, 15.9)","(2.5, 3.8, 3.675)","(31.0, 60.0, 55.42857142857143)","(6.5, 8.0, 7.7368421052631575)","(16.0, 28.0, 25.5)","(3.7, 4.7, 4.5)"
14-12-2022 19:07:00.052701,"(4.2, 5.4, 5.2)","(21.0, 36.0, 33.142857142857146)","(11.0, 16.5, 15.9)","(2.5, 3.85, 3.6999999999999997)","(31.0, 60.0, 55.42857142857143)","(6.5, 8.0, 7.7368421052631575)","(16.0, 28.0, 25.5)","(3.7, 4.7, 4.7709677419354835)"
14-12-2022 19:07:01.403873,"(4.2, 5.4, 5.2)","(21.0, 34.0, 31.714285714285715)","(11.0, 16.5, 14.833333333333334)","(2.5, 3.8, 3.519230769230769)","(31.0, 60.0, 55.42857142857143)","(6.5, 8.0, 7.4479999999999995)","(16.0, 28.0, 25.5)","(3.7, 4.8, 4.873333333333334)"
14-12-2022 19:07:02.663428,"(4.2, 5.3, 5.031578947368421)","(21.0, 40.0, 37.66666666666667)","(11.0, 16.0, 14.214285714285714)","(2.5, 3.75, 3.6)","(31.0, 60.0, 55.42857142857143)","(6.5, 7.8, 7.42)","(16.0, 28.0, 24.857142857142858)","(3.7, 4.9, 4.811111111111112)"
14-12-2022 19:07:04.113985,"(4.2, 5.0, 4.961904761904762)","(21.0, 36.0, 32.666666666666664)","(11.0, 16.0, 15.5)","(2.5, 3.7, 3.6)","(31.0, 60.0, 56.0)","(6.5, 7.6, 7.866666666666666)","(16.0, 27.0, 28.4)","(3.7, 4.9, 4.811111111111112)"
14-12-2022 19:07:05.540502,"(4.2, 5.0, 4.957894736842105)","(21.0, 34.0, 31.714285714285715)","(11.0, 16.5, 11.0)","(2.5, 3.7, 3.6999999999999997)","(31.0, 60.0, 53.0)","(6.5, 8.2, 7.428571428571429)","(16.0, 30.0, 28.4)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:06.874769,"(4.2, 5.0, 4.957894736842105)","(21.0, 34.0, 31.714285714285715)","(11.0, 13.0, 11.0)","(2.5, 3.8, 3.6999999999999997)","(31.0, 60.0, 53.0)","(6.5, 8.0, 7.428571428571429)","(16.0, 30.0, 28.4)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:08.096572,"(4.2, 5.0, 4.957894736842105)","(21.0, 34.0, 31.6)","(11.0, 12.5, 11.5)","(2.5, 3.7, 3.6)","(31.0, 60.0, 53.0)","(6.5, 8.0, 7.428571428571429)","(16.0, 30.0, 28.4)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:09.340362,"(4.2, 5.0, 4.957894736842105)","(21.0, 38.0, 33.0)","(11.0, 12.5, 11.5)","(2.5, 3.7, 3.6)","(31.0, 60.0, 53.0)","(6.5, 8.0, 7.428571428571429)","(16.0, 30.0, 28.4)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:10.567592,"(4.2, 5.0, 4.957894736842105)","(21.0, 38.0, 33.0)","(11.0, 12.5, 11.75)","(2.5, 3.7, 3.6)","(31.0, 60.0, 53.0)","(6.5, 8.0, 7.826086956521739)","(16.0, 30.0, 28.4)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:11.794207,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 32.8)","(11.0, 12.5, 12.1)","(2.6, 3.7, 3.6)","(31.0, 60.0, 53.0)","(6.5, 8.0, 7.826086956521739)","(17.0, 30.0, 27.666666666666668)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:12.932237,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.142857142857146)","(11.0, 12.5, 12.1)","(2.6, 3.7, 3.518181818181818)","(31.0, 60.0, 53.0)","(6.5, 8.0, 9.295238095238096)","(17.0, 30.0, 27.666666666666668)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:14.191446,"(4.2, 5.0, 4.957894736842105)","(21.0, 34.0, 30.5)","(11.0, 12.0, 11.5)","(2.6, 3.7, 3.4)","(31.0, 60.0, 54.0)","(6.5, 9.4, 8.9)","(17.0, 30.0, 28.4)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:15.401823,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.142857142857146)","(10.0, 12.0, 11.5)","(2.6, 3.5, 3.2333333333333334)","(31.0, 60.0, 66.0)","(6.5, 9.4, 8.866666666666667)","(17.0, 30.0, 27.666666666666668)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:16.642150,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 31.5)","(10.0, 12.0, 11.5)","(2.6, 3.5, 3.2333333333333334)","(31.0, 75.0, 58.8)","(6.5, 9.4, 9.2)","(17.0, 30.0, 28.6)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:17.891032,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.0)","(10.0, 12.0, 11.285714285714286)","(2.6, 3.5, 3.31)","(31.0, 75.0, 61.2)","(6.5, 9.4, 9.2)","(17.0, 30.0, 28.0)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:19.180241,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 31.5)","(10.0, 12.0, 12.333333333333334)","(2.6, 3.45, 3.31)","(31.0, 70.0, 59.0)","(6.5, 9.4, 8.866666666666667)","(17.0, 30.0, 28.0)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:20.446931,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 34.44444444444444)","(10.0, 13.0, 12.333333333333334)","(2.6, 3.45, 3.31)","(31.0, 70.0, 59.0)","(6.5, 9.4, 8.866666666666667)","(17.0, 30.0, 28.0)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:21.573341,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.0)","(10.0, 12.5, 11.75)","(2.6, 3.5, 3.34)","(31.0, 70.0, 59.0)","(6.5, 9.4, 8.866666666666667)","(17.0, 30.0, 28.0)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:22.699659,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.0)","(10.0, 12.5, 11.75)","(2.6, 3.5, 3.34)","(31.0, 70.0, 59.0)","(6.5, 9.4, 8.8)","(17.0, 30.0, 29.0)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:23.910286,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.0)","(10.0, 12.5, 11.75)","(2.6, 3.5, 3.34)","(31.0, 70.0, 59.0)","(6.5, 9.8, 9.350000000000001)","(17.0, 30.0, 28.0)","(3.7, 4.9, 4.873333333333334)"
14-12-2022 19:07:25.148125,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.0)","(10.0, 12.5, 11.75)","(2.6, 3.5, 3.34)","(31.0, 70.0, 59.0)","(6.5, 9.8, 9.440000000000001)","(17.0, 30.0, 28.0)","(3.7, 4.9, 4.824285714285715)"
14-12-2022 19:07:26.401673,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.6)","(10.0, 13.5, 13.0)","(2.6, 3.45, 3.3642857142857143)","(31.0, 70.0, 59.0)","(6.5, 9.8, 8.9)","(17.0, 30.0, 29.0)","(3.7, 5.0, 4.824285714285715)"
14-12-2022 19:07:27.541327,"(4.2, 5.0, 4.957894736842105)","(21.0, 36.0, 33.6)","(10.0, 13.5, 13.222222222222221)","(2.6, 3.45, 3.3642857142857143)","(31.0, 70.0, 59.0)","(6.5, 9.8, 8.9)","(17.0, 30.0, 29.0)","(3.8, 5.0, 4.8359375)"
14-12-2022 19:07:28.596217,"(4.2, 5.0, 4.957894736842105)","(21.0, 40.0, 36.0)","(10.0, 13.5, 13.222222222222221)","(2.6, 3.45, 3.25)","(31.0, 70.0, 59.0)","(6.5, 9.8, 8.9)","(17.0, 30.0, 29.0)","(3.8, 5.0, 4.8359375)"
14-12-2022 19:07:29.812838,"(4.2, 5.0, 4.957894736842105)","(21.0, 40.0, 36.0)","(10.0, 13.5, 13.222222222222221)","(2.6, 3.4, 3.28)","(31.0, 70.0, 59.0)","(6.5, 9.8, 9.342857142857143)","(17.0, 30.0, 29.0)","(3.8, 5.0, 4.8359375)"
14-12-2022 19:07:31.074693,"(4.2, 5.0, 4.957894736842105)","(21.0, 40.0, 36.0)","(10.0, 13.5, 13.222222222222221)","(2.6, 3.5, 3.3)","(31.0, 70.0, 59.0)","(6.5, 9.8, 9.350000000000001)","(17.0, 30.0, 29.0)","(3.8, 5.0, 4.8359375)"
14-12-2022 19:07:32.231085,"(4.2, 5.0, 4.957894736842105)","(21.0, 40.0, 36.0)","(10.0, 13.5, 13.222222222222221)","(2.6, 3.35, 3.225)","(31.0, 70.0, 59.0)","(6.5, 9.8, 9.350000000000001)","(17.0, 30.0, 29.0)","(3.8, 5.0, 4.8359375)"
14-12-2022 19:07:33.367822,"(4.2, 5.0, 4.9837837837837835)","(21.0, 40.0, 35.0)","(10.0, 13.5, 13.222222222222221)","(2.6, 3.35, 3.301764705882353)","(31.0, 70.0, 59.0)","(6.5, 9.8, 9.533333333333333)","(17.0, 30.0, 26.5)","(3.8, 5.0, 5.333333333333333)"
14-12-2022 19:07:34.537494,"(4.2, 5.0, 4.9837837837837835)","(21.0, 40.0, 35.0)","(10.0, 13.5, 13.222222222222221)","(2.6, 3.35, 3.2807692307692307)","(31.0, 70.0, 59.0)","(6.5, 9.8, 9.533333333333333)","(17.0, 30.0, 28.8)","(3.8, 5.5, 5.416666666666667)"
14-12-2022 19:07:35.705148,"(4.2, 5.0, 4.96)","(21.0, 40.0, 35.0)","(10.0, 13.5, 13.222222222222221)","(2.6, 3.35, 3.2807692307692307)","(31.0, 70.0, 59.6)","(6.5, 9.8, 9.263157894736842)","(17.0, 30.0, 28.8)","(3.8, 5.5, 5.416666666666667)"
14-12-2022 19:07:36.877593,"(4.2, 5.4, 5.266666666666667)","(21.0, 40.0, 35.0)","(10.0, 13.5, 13.222222222222221)","(2.5, 3.35, 3.2807692307692307)","(41.0, 65.0, 59.75)","(7.0, 9.6, 9.263157894736842)","(18.0, 30.0, 28.8)","(3.9, 5.5, 5.416666666666667)"
14-12-2022 19:07:38.072740,"(4.2, 5.4, 5.266666666666667)","(21.0, 40.0, 35.0)","(10.0, 13.5, 13.222222222222221)","(2.5, 3.35, 3.285)","(41.0, 70.0, 59.333333333333336)","(7.0, 9.8, 9.3)","(18.0, 30.0, 28.4)","(3.9, 5.5, 5.416666666666667)"
14-12-2022 19:07:39.226181,"(4.2, 5.4, 5.266666666666667)","(21.0, 40.0, 35.0)","(10.0, 13.5, 13.222222222222221)","(2.5, 3.35, 3.285)","(41.0, 65.0, 59.333333333333336)","(7.0, 9.4, 9.3)","(18.0, 30.0, 28.4)","(3.9, 5.5, 5.416666666666667)"
14-12-2022 19:07:40.389161,"(4.2, 5.4, 5.266666666666667)","(21.0, 40.0, 35.0)","(10.0, 13.5, 13.222222222222221)","(2.5, 3.35, 3.285)","(41.0, 70.0, 59.0)","(7.0, 9.8, 9.533333333333333)","(18.0, 29.0, 27.6)","(3.9, 5.5, 5.433333333333334)"
14-12-2022 19:07:41.597529,"(4.2, 5.4, 5.266666666666667)","(21.0, 40.0, 39.0)","(10.0, 13.5, 13.142857142857142)","(2.5, 3.3, 3.1866666666666665)","(41.0, 70.0, 59.0)","(7.0, 9.8, 9.333333333333334)","(18.0, 29.0, 27.6)","(3.9, 5.5, 5.433333333333334)"
14-12-2022 19:07:42.815954,"(4.2, 5.4, 5.266666666666667)","(21.0, 44.0, 41.333333333333336)","(10.0, 13.5, 13.142857142857142)","(2.5, 3.3, 3.243333333333333)","(41.0, 70.0, 65.63636363636363)","(7.0, 9.8, 9.333333333333334)","(18.0, 29.0, 27.6)","(3.9, 5.5, 5.375)"
14-12-2022 19:07:44.012748,"(4.2, 5.3, 5.15)","(21.0, 44.0, 41.333333333333336)","(10.0, 13.5, 13.142857142857142)","(2.45, 3.35, 3.3125)","(41.0, 65.0, 58.666666666666664)","(7.0, 9.8, 9.64)","(18.0, 29.0, 27.6)","(3.9, 5.5, 5.45)"
14-12-2022 19:07:45.208069,"(4.2, 5.4, 5.2615384615384615)","(21.0, 44.0, 42.0)","(10.0, 13.5, 13.142857142857142)","(2.45, 3.35, 3.227272727272727)","(41.0, 65.0, 58.666666666666664)","(7.0, 9.8, 9.64)","(18.0, 29.0, 27.6)","(3.9, 5.5, 5.45)"
14-12-2022 19:07:46.357450,"(4.2, 5.3, 4.972727272727273)","(21.0, 44.0, 42.0)","(10.0, 13.5, 12.5)","(2.45, 3.3, 3.227272727272727)","(41.0, 65.0, 58.666666666666664)","(7.0, 9.8, 9.333333333333334)","(18.0, 29.0, 27.6)","(3.9, 5.5, 5.45)"
14-12-2022 19:07:47.405558,"(4.2, 5.4, 5.1000000000000005)","(21.0, 44.0, 42.0)","(10.0, 13.5, 13.0)","(2.45, 3.25, 3.0025)","(41.0, 65.0, 58.666666666666664)","(7.0, 9.8, 9.333333333333334)","(18.0, 29.0, 27.6)","(3.9, 5.5, 5.45)"
14-12-2022 19:07:48.627000,"(4.2, 5.4, 5.220000000000001)","(21.0, 44.0, 41.0)","(10.0, 13.5, 13.0)","(2.45, 3.3, 2.8825)","(41.0, 65.0, 58.666666666666664)","(7.0, 9.8, 9.333333333333334)","(18.0, 29.0, 27.6)","(3.9, 5.5, 5.45)"
14-12-2022 19:07:49.855933,"(4.2, 5.3, 5.006666666666667)","(21.0, 44.0, 41.0)","(10.0, 16.5, 15.25)","(2.45, 3.25, 2.8825)","(41.0, 65.0, 58.0)","(7.0, 9.8, 9.333333333333334)","(18.0, 29.0, 28.8)","(3.9, 5.5, 5.25)"
14-12-2022 19:07:51.108951,"(4.2, 5.4, 5.34)","(21.0, 44.0, 41.0)","(10.0, 15.5, 14.5)","(2.45, 3.05, 2.9)","(41.0, 70.0, 58.0)","(7.0, 9.8, 9.333333333333334)","(18.0, 30.0, 28.8)","(3.9, 5.5, 5.25)"
14-12-2022 19:07:52.269589,"(4.2, 5.3, 5.2384615384615385)","(21.0, 44.0, 41.0)","(10.0, 15.0, 14.0)","(2.45, 3.05, 3.0261111111111108)","(41.0, 70.0, 60.4)","(7.0, 9.8, 9.333333333333334)","(18.0, 30.0, 28.8)","(3.9, 5.5, 5.475)"
14-12-2022 19:07:53.352847,"(4.2, 5.3, 5.1)","(21.0, 44.0, 41.0)","(10.0, 15.0, 14.930232558139535)","(2.45, 3.05, 3.027222222222222)","(41.0, 70.0, 60.4)","(7.0, 9.8, 9.333333333333334)","(18.0, 30.0, 28.8)","(3.9, 5.5, 5.475)"
14-12-2022 19:07:54.538391,"(4.2, 5.3, 5.1)","(21.0, 44.0, 41.0)","(10.0, 16.5, 15.875)","(2.45, 3.05, 3.0109090909090908)","(41.0, 70.0, 58.0)","(7.0, 9.8, 9.333333333333334)","(18.0, 30.0, 28.8)","(3.9, 5.5, 5.475)"
14-12-2022 19:07:55.598824,"(4.2, 5.5, 5.29)","(26.0, 44.0, 41.0)","(10.0, 16.5, 16.214285714285715)","(2.35, 3.05, 3.0109090909090908)","(41.0, 70.0, 58.0)","(7.0, 9.8, 9.333333333333334)","(18.0, 30.0, 28.8)","(4.0, 5.5, 5.475)"
14-12-2022 19:07:56.925961,"(4.2, 5.4, 5.233333333333333)","(26.0, 44.0, 41.0)","(10.0, 16.5, 16.214285714285715)","(2.35, 3.0, 2.8914285714285715)","(41.0, 70.0, 58.0)","(7.0, 9.8, 9.333333333333334)","(18.0, 30.0, 28.8)","(4.0, 5.5, 5.475)"
14-12-2022 19:07:58.329203,"(4.2, 5.4, 5.233333333333333)","(26.0, 44.0, 41.0)","(10.0, 16.5, 16.1)","(2.35, 2.98, 2.8533333333333335)","(41.0, 70.0, 58.0)","(7.0, 9.8, 9.333333333333334)","(18.0, 30.0, 28.8)","(4.0, 5.5, 5.466666666666667)"
14-12-2022 19:07:59.538310,"(4.2, 5.4, 5.233333333333333)","(26.0, 44.0, 41.0)","(10.0, 16.5, 16.1)","(2.35, 2.98, 2.8533333333333335)","(41.0, 70.0, 58.0)","(7.0, 9.8, 9.333333333333334)","(18.0, 30.0, 28.8)","(4.0, 5.5, 5.466666666666667)"
14-12-2022 19:08:00.846329,"(4.2, 5.4, 5.266666666666667)","(26.0, 44.0, 41.0)","(10.0, 16.5, 16.3125)","(2.35, 2.98, 2.8533333333333335)","(41.0, 70.0, 58.0)","(7.0, 9.8, 9.566666666666666)","(18.0, 30.0, 28.8)","(4.0, 5.5, 5.433333333333334)"
14-12-2022 19:08:02.174190,"(4.2, 5.3, 5.118181818181818)","(26.0, 44.0, 41.0)","(10.0, 16.5, 16.3125)","(2.35, 2.98, 2.8533333333333335)","(41.0, 70.0, 58.0)","(7.0, 9.8, 9.520000000000001)","(18.0, 30.0, 28.8)","(4.0, 5.5, 5.433333333333334)"
14-12-2022 19:08:03.441826,"(4.2, 5.3, 5.118181818181818)","(26.0, 44.0, 41.0)","(10.0, 16.5, 16.3125)","(2.35, 2.98, 2.6844444444444444)","(41.0, 70.0, 60.4)","(7.0, 9.8, 9.520000000000001)","(18.0, 30.0, 28.8)","(4.0, 5.5, 5.433333333333334)"
14-12-2022 19:08:04.618230,"(4.2, 5.4, 5.325)","(26.0, 44.0, 36.0)","(10.0, 16.5, 16.166666666666668)","(2.35, 2.98, 2.48)","(41.0, 70.0, 62.0)","(7.0, 9.8, 9.7)","(18.0, 30.0, 28.666666666666668)","(4.0, 5.5, 5.683333333333334)"
14-12-2022 19:08:05.722091,"(4.2, 5.6, 5.511111111111111)","(26.0, 44.0, 39.333333333333336)","(11.0, 18.0, 17.333333333333332)","(2.35, 2.96, 2.48)","(41.0, 70.0, 62.0)","(7.0, 11.0, 9.7)","(18.0, 38.0, 28.666666666666668)","(4.0, 5.8, 5.1)"
14-12-2022 19:08:06.901539,"(4.2, 5.5, 5.328571428571428)","(26.0, 44.0, 39.2)","(11.0, 18.0, 17.285714285714285)","(2.35, 2.94, 2.54)","(41.0, 70.0, 62.0)","(7.0, 11.0, 9.7)","(18.0, 38.0, 28.666666666666668)","(4.0, 5.6, 5.1)"
14-12-2022 19:08:08.110827,"(4.2, 5.4, 5.257142857142857)","(26.0, 44.0, 39.2)","(11.0, 18.0, 17.285714285714285)","(2.35, 2.94, 2.7929411764705883)","(41.0, 70.0, 65.2)","(7.0, 11.0, 10.314285714285715)","(18.0, 38.0, 31.5)","(4.0, 5.5, 5.3)"
14-12-2022 19:08:09.313659,"(4.2, 5.4, 5.257142857142857)","(26.0, 44.0, 41.5)","(11.0, 18.0, 17.285714285714285)","(2.35, 2.94, 2.7929411764705883)","(41.0, 70.0, 64.0)","(7.0, 11.0, 10.11111111111111)","(18.0, 38.0, 32.4)","(4.0, 5.6, 5.3)"
14-12-2022 19:08:10.391367,"(4.2, 5.4, 5.257142857142857)","(26.0, 44.0, 40.8)","(11.0, 18.0, 17.285714285714285)","(2.35, 2.94, 2.521818181818182)","(41.0, 70.0, 64.0)","(7.0, 11.0, 10.325)","(18.0, 38.0, 32.4)","(4.0, 5.5, 5.65)"
14-12-2022 19:08:11.579952,"(4.2, 5.4, 5.257142857142857)","(26.0, 44.0, 40.8)","(11.0, 18.0, 16.5)","(2.35, 2.9, 2.69)","(41.0, 70.0, 64.0)","(7.0, 10.5, 10.325)","(18.0, 38.0, 32.4)","(4.0, 5.9, 5.5)"
14-12-2022 19:08:12.801863,"(4.2, 5.4, 5.108333333333333)","(26.0, 44.0, 40.8)","(11.0, 18.0, 17.0)","(2.35, 2.9, 2.67)","(41.0, 70.0, 64.0)","(7.0, 10.5, 10.325)","(18.0, 38.0, 32.4)","(4.0, 5.9, 5.5)"
