,Mr Kennedy,Super Freds,Blue Canasta,Headstart,Separatist,Maudeville,All I Care About,First Class Molley,Light Press
07-01-2023 13:23:27.904537,"(7.5, 9.0, 8.848648648648648)","(4.6, 4.8, 4.755913978494624)","(21.0, 44.0, 41.111111111111114)","(19.0, 26.0, 25.894736842105264)","(3.0, 3.75, 3.7092592592592593)","(91.0, 190.0, 172.0)","(26.0, 42.0, 38.333333333333336)","(3.9, 4.7, 4.578688524590164)","(8.0, 10.0, 9.631111111111112)"
07-01-2023 13:23:29.378659,"(7.5, 9.0, 8.860000000000001)","(4.6, 4.8, 4.78921568627451)","(21.0, 44.0, 41.92)","(19.0, 26.0, 26.058823529411764)","(3.1, 3.75, 3.6730337078651685)","(91.0, 190.0, 172.0)","(26.0, 42.0, 40.285714285714285)","(4.0, 4.6, 4.61025641025641)","(8.0, 9.8, 9.653061224489797)"
07-01-2023 13:23:30.750021,"(7.5, 9.0, 8.897560975609757)","(4.6, 4.8, 4.768939393939394)","(21.0, 44.0, 42.266666666666666)","(19.0, 28.0, 27.083333333333332)","(3.1, 3.7, 3.679838709677419)","(91.0, 190.0, 183.33333333333334)","(26.0, 42.0, 40.434782608695656)","(4.0, 4.7, 4.627027027027027)","(8.0, 9.8, 9.690909090909091)"
07-01-2023 13:23:32.075318,"(7.5, 9.0, 8.88888888888889)","(4.4, 4.9, 4.861682242990654)","(21.0, 44.0, 40.470588235294116)","(19.0, 28.0, 27.17241379310345)","(3.1, 3.7, 3.679838709677419)","(91.0, 190.0, 185.0)","(26.0, 42.0, 40.434782608695656)","(4.0, 4.7, 4.63125)","(8.0, 9.8, 9.690909090909091)"
07-01-2023 13:23:33.385636,"(7.5, 9.0, 8.754838709677419)","(4.4, 4.9, 4.867460317460318)","(21.0, 44.0, 40.148148148148145)","(19.0, 28.0, 27.153846153846153)","(3.1, 3.7, 3.6581632653061225)","(91.0, 200.0, 185.0)","(26.0, 42.0, 40.285714285714285)","(4.0, 4.7, 4.662037037037037)","(8.0, 9.8, 9.411764705882353)"
07-01-2023 13:23:34.697701,"(7.5, 9.6, 9.047272727272727)","(4.4, 4.9, 4.867460317460318)","(21.0, 44.0, 40.148148148148145)","(19.0, 28.0, 27.153846153846153)","(3.1, 3.7, 3.6581632653061225)","(91.0, 200.0, 183.33333333333334)","(26.0, 42.0, 39.88235294117647)","(3.9, 4.7, 4.657241379310345)","(8.0, 9.8, 9.411764705882353)"
07-01-2023 13:23:35.968000,"(7.5, 9.6, 9.020689655172415)","(4.4, 4.9, 4.858585858585859)","(21.0, 42.0, 40.5)","(19.0, 30.0, 29.28342245989305)","(3.1, 3.7, 3.6791878172588834)","(91.0, 190.0, 183.33333333333334)","(26.0, 42.0, 38.72727272727273)","(3.9, 4.7, 4.657241379310345)","(8.0, 9.8, 9.470588235294118)"
07-01-2023 13:23:37.278171,"(7.5, 9.6, 9.020689655172415)","(4.4, 4.9, 4.844594594594595)","(21.0, 42.0, 40.285714285714285)","(19.0, 30.0, 29.114754098360656)","(3.1, 3.7, 3.6916891891891894)","(91.0, 190.0, 183.33333333333334)","(26.0, 42.0, 39.23076923076923)","(3.9, 4.7, 4.654074074074074)","(8.0, 9.8, 9.45)"
07-01-2023 13:23:38.593724,"(8.0, 9.6, 9.178125)","(4.4, 4.9, 4.830508474576271)","(21.0, 44.0, 38.9375)","(20.0, 30.0, 29.19402985074627)","(3.1, 3.7, 3.6909292035398233)","(91.0, 190.0, 183.33333333333334)","(31.0, 42.0, 39.6)","(3.9, 4.7, 4.667592592592593)","(8.0, 9.6, 9.559999999999999)"
07-01-2023 13:23:39.938511,"(8.0, 9.6, 9.178125)","(4.4, 4.9, 4.886842105263158)","(21.0, 44.0, 38.9375)","(20.0, 30.0, 29.181818181818183)","(3.1, 3.7, 3.6836134453781515)","(91.0, 190.0, 183.33333333333334)","(31.0, 42.0, 39.6)","(3.9, 4.7, 4.6695652173913045)","(8.0, 9.6, 9.423529411764706)"
07-01-2023 13:23:41.383770,"(7.5, 9.6, 9.495652173913044)","(4.4, 4.9, 4.892307692307693)","(26.0, 44.0, 39.5)","(20.0, 30.0, 29.242857142857144)","(3.1, 3.7, 3.6835674157303373)","(101.0, 190.0, 185.0)","(31.0, 42.0, 40.0)","(4.0, 4.7, 4.674074074074074)","(8.0, 9.6, 9.452054794520548)"
07-01-2023 13:23:42.723472,"(7.5, 9.4, 9.266666666666667)","(4.4, 4.9, 4.892307692307693)","(26.0, 44.0, 39.95)","(20.0, 30.0, 28.680851063829788)","(3.1, 3.7, 3.6835211267605636)","(101.0, 200.0, 185.0)","(31.0, 42.0, 40.0)","(4.0, 4.7, 4.684677419354839)","(8.0, 9.6, 9.452054794520548)"
07-01-2023 13:23:44.099962,"(7.5, 9.6, 8.923076923076923)","(4.4, 4.9, 4.892792792792793)","(26.0, 44.0, 39.09090909090909)","(20.0, 29.0, 28.638157894736842)","(3.1, 3.7, 3.615217391304348)","(101.0, 200.0, 185.0)","(31.0, 42.0, 39.42857142857143)","(4.0, 4.7, 4.685925925925926)","(8.0, 9.6, 9.372881355932204)"
07-01-2023 13:23:45.439800,"(8.0, 9.4, 9.280000000000001)","(4.4, 4.9, 4.892792792792793)","(26.0, 44.0, 39.6)","(21.0, 29.0, 28.73076923076923)","(3.1, 3.7, 3.736046511627907)","(101.0, 200.0, 185.0)","(31.0, 42.0, 40.10526315789474)","(4.0, 4.7, 4.686524822695036)","(8.0, 9.4, 9.344615384615384)"
07-01-2023 13:23:46.803842,"(8.0, 9.8, 8.926923076923078)","(4.4, 4.9, 4.892792792792793)","(26.0, 42.0, 40.8)","(21.0, 29.0, 28.678571428571427)","(3.1, 3.75, 3.737748344370861)","(101.0, 200.0, 183.33333333333334)","(31.0, 42.0, 40.10526315789474)","(4.0, 4.7, 4.667796610169492)","(8.0, 9.4, 8.977215189873418)"
07-01-2023 13:23:48.135933,"(8.0, 9.4, 8.929411764705883)","(4.4, 4.9, 4.8656250000000005)","(26.0, 42.0, 38.25)","(21.0, 29.0, 28.678571428571427)","(3.1, 3.75, 3.728756476683938)","(101.0, 190.0, 183.33333333333334)","(31.0, 42.0, 40.434782608695656)","(4.0, 4.7, 4.652380952380953)","(8.0, 9.0, 8.996946564885496)"
07-01-2023 13:23:49.423008,"(8.0, 9.0, 8.850000000000001)","(4.4, 4.9, 4.840776699029126)","(26.0, 42.0, 36.666666666666664)","(21.0, 29.0, 28.694915254237287)","(3.1, 3.75, 3.7147058823529413)","(101.0, 190.0, 197.77777777777777)","(31.0, 42.0, 39.6)","(4.0, 4.7, 4.663235294117647)","(8.0, 9.0, 9.157142857142857)"
07-01-2023 13:23:50.752579,"(8.0, 8.8, 8.74)","(4.4, 4.9, 4.8560869565217395)","(26.0, 42.0, 36.666666666666664)","(21.0, 29.0, 28.694915254237287)","(3.1, 3.75, 3.705601092896175)","(101.0, 200.0, 226.36363636363637)","(31.0, 42.0, 39.0)","(4.0, 4.7, 4.791272727272727)","(8.0, 9.2, 9.125)"
07-01-2023 13:23:52.001141,"(7.5, 8.8, 8.74)","(4.4, 4.9, 4.8560869565217395)","(26.0, 42.0, 36.666666666666664)","(20.0, 29.0, 28.727272727272727)","(3.2, 3.75, 3.7105582524271847)","(101.0, 230.0, 215.0)","(31.0, 42.0, 39.42857142857143)","(4.0, 4.8, 4.797391304347826)","(8.0, 9.2, 8.98846153846154)"
07-01-2023 13:23:53.265710,"(7.5, 9.0, 8.985507246376812)","(4.4, 5.0, 4.8144206008583685)","(26.0, 40.0, 35.47826086956522)","(20.0, 29.0, 28.723076923076924)","(3.2, 3.75, 3.7110126582278484)","(101.0, 230.0, 203.33333333333334)","(31.0, 42.0, 39.88235294117647)","(4.0, 4.8, 4.797701149425287)","(8.0, 9.0, 9.365333333333334)"
07-01-2023 13:23:54.519213,"(8.0, 9.0, 8.985507246376812)","(4.4, 5.0, 4.863380281690141)","(26.0, 36.0, 34.90909090909091)","(20.0, 29.0, 28.55294117647059)","(3.2, 3.75, 3.6691666666666665)","(101.0, 220.0, 203.33333333333334)","(31.0, 42.0, 39.88235294117647)","(4.0, 4.8, 4.792105263157895)","(8.0, 9.6, 9.346153846153847)"
07-01-2023 13:23:55.738009,"(8.0, 9.0, 8.977272727272727)","(4.4, 5.0, 4.818691588785047)","(26.0, 36.0, 34.90909090909091)","(20.0, 29.0, 28.55294117647059)","(3.2, 3.7, 3.627891156462585)","(101.0, 220.0, 206.66666666666666)","(31.0, 42.0, 39.88235294117647)","(4.0, 4.8, 4.846)","(8.0, 9.6, 9.275)"
07-01-2023 13:23:57.100779,"(8.0, 9.2, 9.016666666666666)","(4.4, 4.9, 4.826600985221675)","(26.0, 36.0, 34.8)","(20.0, 29.0, 28.946236559139784)","(3.2, 3.7, 3.6320224719101124)","(101.0, 220.0, 208.0)","(31.0, 42.0, 39.88235294117647)","(4.0, 4.9, 4.849056603773585)","(8.0, 9.4, 9.275)"
07-01-2023 13:23:58.352464,"(7.5, 9.2, 8.833333333333334)","(4.2, 5.0, 4.826600985221675)","(26.0, 36.0, 35.166666666666664)","(20.0, 30.0, 29.02970297029703)","(3.2, 3.7, 3.632608695652174)","(101.0, 220.0, 222.5)","(31.0, 42.0, 39.88235294117647)","(4.0, 4.9, 4.873658536585366)","(8.0, 9.4, 8.99)"
07-01-2023 13:23:59.597767,"(7.5, 9.2, 8.908823529411764)","(4.2, 5.0, 4.836279069767442)","(26.0, 36.0, 34.8)","(20.0, 30.0, 29.107142857142858)","(3.2, 3.65, 3.6220512820512822)","(101.0, 230.0, 225.0)","(31.0, 42.0, 40.714285714285715)","(4.0, 4.9, 4.85)","(8.0, 9.0, 9.15)"
07-01-2023 13:24:00.925423,"(8.0, 9.2, 8.88421052631579)","(4.2, 5.0, 4.898578199052133)","(21.0, 34.0, 35.294117647058826)","(20.0, 30.0, 29.0609756097561)","(3.1, 3.7, 3.632727272727273)","(101.0, 230.0, 220.0)","(31.0, 42.0, 41.0)","(4.0, 4.9, 4.877631578947368)","(8.0, 9.4, 9.15)"
07-01-2023 13:24:02.353201,"(8.0, 9.2, 8.836363636363638)","(4.2, 4.9, 4.898755186721992)","(21.0, 36.0, 35.660377358490564)","(20.0, 30.0, 29.125)","(3.1, 3.65, 3.623148148148148)","(101.0, 230.0, 220.0)","(31.0, 42.0, 40.5)","(4.0, 4.9, 4.87536231884058)","(8.0, 9.4, 9.15)"
07-01-2023 13:24:03.833156,"(8.0, 9.2, 8.835714285714287)","(4.2, 4.9, 4.91)","(21.0, 36.0, 34.8)","(20.0, 30.0, 29.125)","(3.1, 3.65, 3.6237864077669903)","(101.0, 230.0, 220.0)","(31.0, 42.0, 40.10526315789474)","(4.0, 4.9, 4.904878048780487)","(8.0, 9.4, 9.362790697674418)"
07-01-2023 13:24:05.338077,"(8.0, 9.6, 9.483378746594004)","(4.2, 5.0, 4.9089285714285715)","(21.0, 36.0, 33.916666666666664)","(20.0, 30.0, 29.13978494623656)","(3.1, 3.65, 3.635053380782918)","(101.0, 230.0, 220.0)","(31.0, 42.0, 39.0)","(4.0, 5.0, 4.933898305084746)","(8.0, 9.4, 9.30967741935484)"
07-01-2023 13:24:06.697639,"(8.0, 9.6, 9.483378746594004)","(4.2, 5.0, 4.962745098039216)","(21.0, 34.0, 33.92156862745098)","(20.0, 30.0, 29.13978494623656)","(3.1, 3.65, 3.635053380782918)","(101.0, 230.0, 220.0)","(31.0, 42.0, 36.733333333333334)","(4.0, 5.0, 4.911320754716981)","(8.0, 9.4, 9.304)"
07-01-2023 13:24:08.066270,"(8.0, 9.6, 9.483378746594004)","(4.2, 5.0, 4.896092619392186)","(21.0, 34.0, 33.92156862745098)","(20.0, 30.0, 29.13978494623656)","(3.1, 3.65, 3.66953125)","(101.0, 230.0, 220.0)","(31.0, 38.0, 36.592592592592595)","(4.0, 5.0, 4.911320754716981)","(8.0, 9.0, 8.94070351758794)"
07-01-2023 13:24:09.379965,"(8.0, 9.6, 9.483378746594004)","(4.2, 4.9, 4.896064139941691)","(21.0, 34.0, 33.833333333333336)","(20.0, 30.0, 29.11111111111111)","(3.1, 3.7, 3.6526315789473682)","(101.0, 230.0, 220.0)","(31.0, 38.0, 36.63157894736842)","(4.0, 5.0, 4.924074074074074)","(8.0, 9.0, 8.94070351758794)"
07-01-2023 13:24:10.719968,"(7.5, 9.6, 9.480112044817927)","(4.4, 4.9, 4.896064139941691)","(21.0, 34.0, 32.78787878787879)","(21.0, 30.0, 29.05952380952381)","(3.1, 3.7, 3.6506756756756755)","(101.0, 230.0, 220.0)","(31.0, 42.0, 35.0625)","(4.0, 5.0, 4.932786885245902)","(8.0, 9.0, 8.94070351758794)"
07-01-2023 13:24:12.066883,"(7.5, 9.6, 9.492397660818712)","(4.4, 5.0, 4.966503667481662)","(21.0, 34.0, 32.70967741935484)","(21.0, 30.0, 29.05952380952381)","(3.1, 3.7, 3.638983050847458)","(101.0, 230.0, 207.14285714285714)","(31.0, 36.0, 35.0625)","(4.0, 5.0, 4.951063829787234)","(8.0, 9.0, 8.91336032388664)"
07-01-2023 13:24:13.410268,"(7.5, 9.6, 9.492397660818712)","(4.4, 5.0, 4.965591397849463)","(21.0, 34.0, 32.70967741935484)","(21.0, 30.0, 28.53684210526316)","(3.1, 3.7, 3.642122186495177)","(101.0, 210.0, 206.66666666666666)","(31.0, 36.0, 35.10344827586207)","(4.0, 5.0, 4.986857142857143)","(8.0, 9.0, 8.91336032388664)"
07-01-2023 13:24:14.693885,"(7.5, 9.6, 9.396449704142011)","(4.4, 5.0, 4.965591397849463)","(21.0, 34.0, 32.70967741935484)","(21.0, 29.0, 28.53684210526316)","(3.1, 3.7, 3.642122186495177)","(101.0, 210.0, 206.66666666666666)","(31.0, 36.0, 34.869565217391305)","(4.0, 5.0, 4.871897810218979)","(8.0, 9.0, 8.91336032388664)"
07-01-2023 13:24:16.028894,"(7.5, 9.6, 9.396449704142011)","(4.4, 5.0, 4.964819944598338)","(21.0, 34.0, 32.857142857142854)","(21.0, 29.0, 28.443478260869565)","(3.1, 3.8, 3.6329326923076923)","(101.0, 210.0, 206.66666666666666)","(31.0, 36.0, 34.869565217391305)","(4.0, 4.9, 4.871897810218979)","(8.0, 9.0, 8.881188118811881)"
07-01-2023 13:24:17.323241,"(7.5, 9.6, 9.388429752066115)","(4.4, 5.0, 4.975339805825243)","(26.0, 34.0, 32.78787878787879)","(21.0, 29.0, 28.49425287356322)","(3.2, 3.75, 3.702845528455285)","(101.0, 210.0, 206.66666666666666)","(31.0, 36.0, 38.5)","(4.2, 4.9, 4.889873417721519)","(7.5, 9.0, 8.881188118811881)"
07-01-2023 13:24:18.611729,"(7.5, 9.6, 9.388429752066115)","(4.4, 5.0, 4.973877551020408)","(26.0, 34.0, 32.758620689655174)","(21.0, 29.0, 28.324324324324323)","(3.2, 3.7, 3.6820512820512823)","(101.0, 210.0, 206.66666666666666)","(31.0, 40.0, 37.75)","(4.2, 4.9, 4.892307692307693)","(7.5, 9.0, 8.838926174496645)"
07-01-2023 13:24:19.945714,"(7.5, 9.6, 9.399999999999999)","(4.4, 4.9, 4.806060606060606)","(26.0, 34.0, 32.61538461538461)","(21.0, 29.0, 28.48148148148148)","(3.2, 3.7, 3.6771472392638036)","(101.0, 210.0, 207.14285714285714)","(31.0, 40.0, 39.04)","(4.2, 4.9, 4.897905759162304)","(7.5, 9.0, 8.838926174496645)"
07-01-2023 13:24:21.258723,"(7.5, 9.6, 9.401178781925344)","(4.4, 4.9, 4.793055555555555)","(26.0, 34.0, 32.44444444444444)","(21.0, 29.0, 28.582089552238806)","(3.2, 3.75, 3.6843015214384507)","(101.0, 210.0, 207.14285714285714)","(31.0, 40.0, 34.57142857142857)","(4.2, 4.9, 4.897604790419162)","(7.5, 9.0, 8.83972602739726)"
07-01-2023 13:24:22.532970,"(7.5, 9.6, 9.404633204633205)","(4.4, 4.8, 4.798281786941581)","(26.0, 34.0, 32.44444444444444)","(21.0, 29.0, 28.540983606557376)","(3.2, 3.75, 3.687086092715232)","(101.0, 210.0, 207.14285714285714)","(31.0, 42.0, 37.0)","(4.2, 4.9, 4.897452229299363)","(7.5, 9.0, 8.681720430107527)"
07-01-2023 13:24:23.875159,"(7.5, 9.6, 9.405384615384614)","(4.4, 5.0, 4.992328767123288)","(26.0, 34.0, 32.35294117647059)","(21.0, 29.0, 28.540983606557376)","(3.2, 3.75, 3.685549132947977)","(101.0, 210.0, 205.0)","(31.0, 40.0, 36.57142857142857)","(4.2, 4.9, 4.951260504201681)","(7.5, 8.8, 8.66904761904762)"
07-01-2023 13:24:25.164555,"(7.5, 9.6, 9.374376039933443)","(4.4, 5.0, 4.97292576419214)","(26.0, 34.0, 29.0)","(21.0, 29.0, 28.548387096774192)","(3.2, 3.7, 3.6869451697127937)","(101.0, 210.0, 201.11111111111111)","(31.0, 40.0, 36.8)","(4.2, 5.0, 4.924590163934426)","(7.5, 8.8, 8.664197530864197)"
07-01-2023 13:24:26.452474,"(7.5, 9.6, 9.383386581469647)","(4.4, 5.0, 4.97292576419214)","(26.0, 30.0, 28.444444444444443)","(21.0, 29.0, 28.575757575757574)","(3.2, 3.7, 3.6879518072289157)","(101.0, 210.0, 185.0)","(31.0, 38.0, 35.629629629629626)","(4.2, 5.0, 4.833673469387755)","(7.5, 8.8, 8.473846153846154)"
07-01-2023 13:24:27.712268,"(7.5, 9.6, 9.391384615384615)","(4.4, 5.0, 4.96728624535316)","(26.0, 29.0, 28.65)","(21.0, 29.0, 28.614285714285714)","(3.2, 3.7, 3.6898989898989902)","(101.0, 210.0, 196.66666666666666)","(31.0, 38.0, 36.11764705882353)","(4.2, 4.9, 4.839830508474576)","(7.5, 8.8, 8.31958762886598)"
07-01-2023 13:24:28.964578,"(8.0, 9.4, 9.396581196581197)","(4.2, 5.0, 5.071967654986523)","(26.0, 29.0, 31.76271186440678)","(21.0, 29.0, 29.27358490566038)","(3.2, 3.7, 3.723263506063947)","(101.0, 210.0, 225.0)","(31.0, 38.0, 37.62264150943396)","(4.2, 4.9, 5.003726708074534)","(7.5, 8.4, 8.363636363636363)"
07-01-2023 13:24:30.093062,"(8.0, 9.6, 9.468525896414343)","(4.2, 5.1, 5.085983827493261)","(26.0, 32.0, 31.76271186440678)","(21.0, 30.0, 29.27358490566038)","(3.2, 3.75, 3.7267573696145124)","(101.0, 230.0, 227.5)","(31.0, 38.0, 37.6551724137931)","(4.2, 5.1, 4.993530997304582)","(7.5, 8.4, 8.25)"
07-01-2023 13:24:31.259938,"(8.0, 9.6, 9.463888888888889)","(4.2, 5.1, 5.081232492997199)","(26.0, 32.0, 31.81081081081081)","(21.0, 30.0, 29.34328358208955)","(3.2, 3.75, 3.719174041297935)","(101.0, 230.0, 237.5)","(31.0, 38.0, 37.6551724137931)","(4.2, 5.0, 4.99)","(7.5, 8.4, 8.21578947368421)"
07-01-2023 13:24:32.455601,"(8.0, 9.6, 9.464359861591696)","(4.2, 5.1, 5.0771159874608145)","(26.0, 32.0, 31.77777777777778)","(21.0, 30.0, 29.34328358208955)","(3.2, 3.75, 3.719402985074627)","(101.0, 260.0, 203.33333333333334)","(31.0, 38.0, 37.166666666666664)","(4.2, 5.0, 4.933333333333334)","(7.5, 8.4, 8.189898989898989)"
07-01-2023 13:24:33.632804,"(8.0, 9.6, 9.465292096219931)","(4.2, 5.1, 5.073092369477911)","(26.0, 32.0, 31.77777777777778)","(21.0, 30.0, 29.34328358208955)","(3.2, 3.75, 3.719402985074627)","(101.0, 250.0, 191.66666666666666)","(31.0, 38.0, 34.36363636363637)","(4.2, 5.0, 4.925471698113208)","(7.5, 8.2, 8.184848484848484)"
07-01-2023 13:24:34.803484,"(8.0, 9.6, 9.461238938053098)","(4.2, 5.1, 5.069266055045872)","(26.0, 32.0, 31.745454545454546)","(21.0, 30.0, 29.31782945736434)","(3.2, 3.75, 3.717384370015949)","(101.0, 250.0, 191.66666666666666)","(31.0, 38.0, 35.46153846153846)","(4.2, 5.2, 4.907547169811321)","(7.5, 8.2, 8.167741935483871)"
07-01-2023 13:24:35.985348,"(8.0, 9.6, 9.46)","(4.4, 5.1, 5.067942583732057)","(21.0, 32.0, 31.745454545454546)","(21.0, 30.0, 29.31782945736434)","(3.2, 3.75, 3.7052516411378558)","(101.0, 250.0, 191.66666666666666)","(31.0, 38.0, 35.46153846153846)","(4.2, 5.1, 4.95)","(7.5, 8.2, 8.304347826086957)"
07-01-2023 13:24:37.132426,"(8.0, 9.6, 9.45974955277281)","(4.4, 5.1, 5.061494252873563)","(21.0, 32.0, 31.454545454545453)","(21.0, 30.0, 29.3125)","(3.2, 3.75, 3.704352678571429)","(101.0, 250.0, 191.66666666666666)","(31.0, 38.0, 35.46153846153846)","(4.2, 5.0, 4.940740740740741)","(7.5, 8.4, 8.132824427480916)"
07-01-2023 13:24:38.388790,"(8.0, 9.6, 9.460071942446044)","(4.4, 5.1, 5.044099378881987)","(21.0, 32.0, 31.575757575757574)","(21.0, 30.0, 29.36231884057971)","(3.2, 3.75, 3.7061810154525388)","(101.0, 250.0, 200.0)","(31.0, 38.0, 35.6)","(4.2, 5.0, 4.991975308641975)","(7.5, 8.2, 8.118518518518519)"
07-01-2023 13:24:39.590386,"(8.0, 9.6, 9.460071942446044)","(4.4, 5.1, 5.044099378881987)","(21.0, 32.0, 31.209302325581394)","(21.0, 30.0, 29.354609929078013)","(3.2, 3.75, 3.7119731800766287)","(101.0, 250.0, 200.0)","(31.0, 38.0, 33.6)","(4.2, 5.0, 4.991447368421053)","(7.5, 8.2, 8.037113402061856)"
07-01-2023 13:24:40.824819,"(8.0, 9.6, 9.460071942446044)","(4.4, 5.1, 5.042675159235668)","(21.0, 32.0, 31.116883116883116)","(21.0, 30.0, 29.359154929577464)","(3.2, 3.75, 3.71109709962169)","(101.0, 250.0, 197.5)","(31.0, 38.0, 33.6)","(4.2, 5.0, 4.990681003584229)","(7.5, 8.4, 8.061538461538461)"
07-01-2023 13:24:42.016166,"(8.0, 9.6, 9.460071942446044)","(4.4, 5.1, 5.015270935960591)","(21.0, 32.0, 31.180722891566266)","(21.0, 30.0, 29.376712328767123)","(3.2, 3.75, 3.710267857142857)","(101.0, 250.0, 203.33333333333334)","(31.0, 38.0, 34.7)","(4.2, 5.0, 4.961764705882353)","(7.5, 8.4, 7.8624)"
07-01-2023 13:24:43.185809,"(8.0, 9.6, 9.47202380952381)","(4.4, 5.0, 4.927272727272728)","(21.0, 32.0, 31.27659574468085)","(21.0, 30.0, 29.453416149068325)","(3.2, 3.75, 3.715406320541761)","(101.0, 250.0, 208.0)","(31.0, 38.0, 36.114285714285714)","(4.2, 5.0, 4.989387755102041)","(7.5, 8.4, 7.823214285714285)"
07-01-2023 13:24:44.491645,"(8.0, 9.6, 9.478688524590163)","(4.4, 5.0, 4.938571428571429)","(21.0, 32.0, 31.41025641025641)","(21.0, 30.0, 29.491329479768787)","(3.2, 3.75, 3.7190404040404044)","(101.0, 250.0, 215.0)","(31.0, 38.0, 36.9)","(4.2, 5.0, 4.982191780821918)","(7.5, 8.0, 7.8598639455782315)"
07-01-2023 13:24:45.677243,"(8.0, 9.6, 9.479837618403248)","(4.4, 5.0, 4.9465838509316775)","(21.0, 32.0, 31.323529411764707)","(21.0, 30.0, 29.480225988700564)","(3.2, 3.75, 3.7167209554831704)","(101.0, 250.0, 215.0)","(31.0, 38.0, 39.0)","(4.2, 5.0, 4.896491228070175)","(7.5, 8.0, 7.865671641791045)"
07-01-2023 13:24:46.885842,"(8.0, 9.6, 9.470441988950276)","(4.4, 5.0, 4.963714902807776)","(21.0, 32.0, 30.94736842105263)","(21.0, 30.0, 29.459016393442624)","(3.2, 3.75, 3.715353938185444)","(101.0, 250.0, 215.0)","(31.0, 42.0, 37.285714285714285)","(4.2, 4.9, 5.248333333333333)","(7.5, 8.0, 7.821052631578947)"
07-01-2023 13:24:48.160949,"(8.0, 9.6, 9.468273092369477)","(4.2, 5.0, 4.9730198019801986)","(21.0, 32.0, 31.10204081632653)","(21.0, 30.0, 29.477272727272727)","(3.2, 3.75, 3.7158045977011493)","(101.0, 250.0, 211.8181818181818)","(31.0, 38.0, 35.666666666666664)","(4.2, 5.3, 5.180141843971631)","(7.5, 8.0, 7.730973451327434)"
07-01-2023 13:24:49.360245,"(8.0, 9.6, 9.44340567612688)","(4.2, 5.0, 4.9420647149460715)","(21.0, 32.0, 31.169811320754718)","(21.0, 30.0, 29.48603351955307)","(3.2, 3.75, 3.715686274509804)","(101.0, 250.0, 218.1818181818182)","(31.0, 36.0, 37.666666666666664)","(4.2, 5.4, 5.297887323943662)","(7.5, 7.8, 7.753703703703703)"
07-01-2023 13:24:50.775276,"(8.0, 9.6, 9.445853658536585)","(4.2, 4.9, 4.866338406445837)","(21.0, 32.0, 31.214285714285715)","(21.0, 30.0, 29.36986301369863)","(3.3, 3.75, 3.7177496991576415)","(101.0, 250.0, 230.55555555555554)","(31.0, 38.0, 35.714285714285715)","(4.2, 5.4, 5.329268292682928)","(7.0, 7.8, 7.757983193277311)"
07-01-2023 13:24:51.934394,"(8.0, 9.6, 9.44040404040404)","(4.2, 4.9, 4.8664859981933155)","(21.0, 32.0, 30.81081081081081)","(21.0, 30.0, 29.36986301369863)","(3.3, 3.75, 3.7124068157614483)","(101.0, 250.0, 230.55555555555554)","(31.0, 38.0, 37.55555555555556)","(4.2, 5.4, 5.119718309859155)","(7.0, 7.8, 7.781818181818181)"
07-01-2023 13:24:53.007064,"(8.0, 9.6, 9.438028169014085)","(4.2, 4.9, 4.8664859981933155)","(21.0, 32.0, 30.81081081081081)","(21.0, 30.0, 29.36986301369863)","(3.3, 3.75, 3.7124068157614483)","(101.0, 250.0, 230.55555555555554)","(31.0, 38.0, 37.55555555555556)","(4.2, 5.3, 5.119718309859155)","(7.0, 7.8, 7.781818181818181)"
07-01-2023 13:24:54.111399,"(8.0, 9.6, 9.455009823182712)","(4.2, 4.9, 4.839342265529842)","(21.0, 32.0, 30.692307692307693)","(21.0, 30.0, 29.398692810457515)","(3.3, 3.75, 3.7179963735267454)","(101.0, 250.0, 232.5)","(31.0, 38.0, 34.6)","(4.2, 5.3, 5.209090909090909)","(7.0, 7.8, 7.809055118110236)"
07-01-2023 13:24:55.265208,"(8.0, 9.6, 9.454724409448819)","(4.2, 4.9, 4.854240282685512)","(21.0, 32.0, 30.391304347826086)","(21.0, 30.0, 29.41216216216216)","(3.3, 3.75, 3.7179963735267454)","(101.0, 250.0, 232.5)","(31.0, 38.0, 34.76190476190476)","(4.2, 5.3, 5.209090909090909)","(7.0, 8.0, 7.809037328094302)"
07-01-2023 13:24:56.470804,"(8.0, 9.6, 9.447058823529412)","(4.2, 4.9, 4.848841698841699)","(21.0, 32.0, 30.355555555555554)","(21.0, 30.0, 29.41496598639456)","(3.3, 3.75, 3.7158906882591096)","(101.0, 250.0, 238.94736842105263)","(31.0, 38.0, 35.391304347826086)","(4.2, 5.4, 5.1171428571428565)","(7.0, 8.0, 7.428915662650603)"
07-01-2023 13:24:57.569679,"(8.0, 9.6, 9.451063829787234)","(4.4, 4.9, 4.850700934579439)","(21.0, 32.0, 30.711111111111112)","(21.0, 30.0, 29.385714285714286)","(3.3, 3.75, 3.7158906882591096)","(101.0, 250.0, 245.0)","(31.0, 38.0, 36.92857142857143)","(4.2, 5.3, 5.251666666666667)","(7.0, 7.6, 7.472670807453416)"
07-01-2023 13:24:58.886002,"(8.0, 9.6, 9.46867088607595)","(4.4, 4.9, 4.891869918699188)","(21.0, 32.0, 30.904761904761905)","(21.0, 30.0, 29.488095238095237)","(3.3, 3.75, 3.719837691614067)","(101.0, 250.0, 250.0)","(31.0, 38.0, 36.92857142857143)","(4.2, 5.3, 5.282758620689655)","(7.0, 7.6, 7.472670807453416)"
