,Sozins Queen,Sir Clive,Champagne,Rowdys Monster,Daves Deal,Taieri Taylee,Homebush Cricket,Free For All
05-01-2023 14:42:59.964219,"(8.5, 18.5, 11.5)","(21.0, 220.0, 114.11764705882354)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 114.11764705882354)"
05-01-2023 14:43:01.061608,"(8.5, 18.5, 11.5)","(21.0, 220.0, 114.11764705882354)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 114.11764705882354)"
05-01-2023 14:43:02.172293,"(8.5, 18.5, 11.5)","(21.0, 220.0, 114.11764705882354)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:03.380283,"(8.5, 18.5, 16.077777777777776)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:04.528875,"(8.5, 18.5, 16.077777777777776)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:05.703427,"(8.5, 18.5, 11.5)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:06.814975,"(8.5, 18.5, 11.5)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:07.985435,"(8.5, 18.5, 11.5)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:09.256477,"(8.5, 18.5, 11.5)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:10.368270,"(8.5, 18.5, 11.5)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:11.357578,"(8.5, 18.5, 11.5)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:12.495185,"(8.5, 18.5, 11.5)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:13.694005,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 7.92)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:14.690787,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 5.25)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:15.764278,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 6.040909090909091)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:16.867614,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 6.040909090909091)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:17.911071,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 6.040909090909091)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:19.045934,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 6.040909090909091)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:20.186312,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 6.040909090909091)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:21.265579,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 6.040909090909091)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:22.386926,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:23.453616,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:24.572419,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:25.596458,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:26.837515,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:28.020090,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:29.114105,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:30.176422,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:31.333356,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:32.454626,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:33.677779,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:34.832916,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:36.022520,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:37.254062,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 57.18181818181818)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:38.405126,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:39.593058,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:40.750200,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:41.858689,"(8.5, 19.0, 10.6)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:43.030821,"(8.5, 19.0, 10.6)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:44.272309,"(8.5, 19.0, 10.6)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:45.391128,"(8.5, 19.0, 10.6)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:46.565072,"(8.5, 19.0, 10.6)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.350000000000001)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:47.664747,"(8.5, 19.0, 10.6)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 12.5, 11.6)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:48.794468,"(8.5, 19.0, 10.6)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 14.0, 11.6)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:49.969617,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 14.0, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:51.110775,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:52.340519,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:53.558709,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:54.661277,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:55.721222,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:56.821992,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:57.911425,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:43:59.041953,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:00.218394,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:01.461155,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:02.685096,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:03.838208,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:04.965139,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:05.979711,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:07.034784,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:08.120184,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:09.334168,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:10.569599,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:11.756974,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:12.890242,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:14.084371,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:15.218451,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:16.252050,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:17.389353,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.621052631578948)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:18.613075,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.4, 8.98125)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:19.764579,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.2, 8.98125)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:20.927903,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 3.9749999999999996)","(6.0, 9.2, 8.98125)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:22.100048,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.8, 4.158333333333333)","(6.0, 9.2, 8.98125)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:23.267239,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.2, 6.126470588235295)","(6.0, 9.2, 8.98125)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.183333333333334)","(21.0, 220.0, 57.18181818181818)"
05-01-2023 14:44:24.398759,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 108.0625)","(4.0, 5.9, 5.025)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 9.054166666666665)","(4.6, 8.6, 7.74)","(5.0, 13.5, 11.940000000000001)","(21.0, 220.0, 70.75)"
05-01-2023 14:44:25.494460,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 114.6470588235294)","(4.0, 5.9, 4.8500000000000005)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 7.5)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.216666666666667)","(21.0, 220.0, 70.75)"
05-01-2023 14:44:26.658251,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 114.6470588235294)","(4.0, 5.9, 4.8500000000000005)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 7.5)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.216666666666667)","(21.0, 220.0, 70.75)"
05-01-2023 14:44:27.835857,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 114.6470588235294)","(4.0, 5.9, 4.8500000000000005)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 7.5)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.216666666666667)","(21.0, 220.0, 70.75)"
05-01-2023 14:44:28.957602,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 114.6470588235294)","(4.0, 5.9, 4.8500000000000005)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 7.5)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.216666666666667)","(21.0, 220.0, 70.75)"
05-01-2023 14:44:30.105766,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 114.6470588235294)","(4.0, 5.9, 4.8500000000000005)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 7.5)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.216666666666667)","(21.0, 220.0, 70.75)"
05-01-2023 14:44:31.299725,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 114.6470588235294)","(4.0, 5.9, 4.8500000000000005)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 7.5)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.216666666666667)","(21.0, 220.0, 70.75)"
05-01-2023 14:44:32.452946,"(8.5, 19.0, 11.533333333333333)","(21.0, 220.0, 114.6470588235294)","(4.0, 5.9, 4.8500000000000005)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 7.5)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.216666666666667)","(21.0, 220.0, 70.75)"
05-01-2023 14:44:33.550084,"(8.5, 18.5, 11.366666666666667)","(21.0, 220.0, 114.6470588235294)","(4.0, 5.9, 4.8500000000000005)","(3.7, 7.2, 6.186111111111112)","(6.0, 9.2, 7.5)","(4.6, 8.6, 7.74)","(5.0, 13.5, 12.216666666666667)","(21.0, 220.0, 70.75)"
