,Doolittle Days,As She Says,Shesherz,Major Paint,Hurricane Dream,Bokhari,Downtown Manhattan,Village Smirker
07-12-2022 20:30:35.493229,"(8.0, 10.0, 9.663157894736841)","(2.3, 2.58, 2.5605536332179932)","(31.0, 44.0, 42.285714285714285)","(17.0, 29.0, 33.285714285714285)","(2.6, 3.5, 3.481967213114754)","(6.5, 8.8, 8.50909090909091)","(61.0, 100.0, 91.25)","(16.0, 30.0, 28.90909090909091)"
07-12-2022 20:30:36.672087,"(8.0, 10.0, 9.663157894736841)","(2.3, 2.58, 2.5605536332179932)","(31.0, 44.0, 36.666666666666664)","(17.0, 34.0, 33.074074074074076)","(2.6, 3.5, 3.481967213114754)","(6.5, 8.8, 8.50909090909091)","(61.0, 100.0, 91.25)","(16.0, 30.0, 28.90909090909091)"
07-12-2022 20:30:37.805986,"(8.0, 10.0, 9.663157894736841)","(2.3, 2.58, 2.5603496503496506)","(31.0, 46.0, 37.14285714285714)","(17.0, 34.0, 31.75)","(2.6, 3.5, 3.581578947368421)","(6.5, 8.8, 8.50909090909091)","(61.0, 100.0, 91.25)","(16.0, 30.0, 28.90909090909091)"
07-12-2022 20:30:38.988113,"(8.0, 10.0, 9.82857142857143)","(2.3, 2.58, 2.541512027491409)","(31.0, 44.0, 38.0)","(17.0, 32.0, 31.357142857142858)","(2.6, 3.6, 3.554838709677419)","(6.5, 8.8, 8.50909090909091)","(61.0, 100.0, 90.45454545454545)","(16.0, 30.0, 28.90909090909091)"
07-12-2022 20:30:40.159113,"(8.0, 10.0, 9.55)","(2.3, 2.58, 2.5415658362989326)","(31.0, 44.0, 38.857142857142854)","(17.0, 32.0, 31.53846153846154)","(2.6, 3.6, 3.554838709677419)","(6.5, 8.8, 8.50909090909091)","(61.0, 100.0, 90.45454545454545)","(16.0, 30.0, 28.90909090909091)"
07-12-2022 20:30:41.315698,"(8.0, 10.0, 9.55)","(2.3, 2.58, 2.5417021276595744)","(31.0, 44.0, 38.0)","(17.0, 32.0, 31.53846153846154)","(2.6, 3.6, 3.585)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(16.0, 30.0, 28.90909090909091)"
07-12-2022 20:30:42.469909,"(8.0, 10.0, 9.775)","(2.25, 2.56, 2.5361904761904763)","(31.0, 44.0, 36.5)","(17.0, 32.0, 31.53846153846154)","(2.6, 3.6, 3.585)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.8)"
07-12-2022 20:30:43.667818,"(8.0, 10.0, 9.775)","(2.25, 2.56, 2.5338775510204083)","(31.0, 44.0, 38.0)","(17.0, 32.0, 33.80769230769231)","(2.6, 3.6, 3.585)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 29.57142857142857)"
07-12-2022 20:30:44.893584,"(8.0, 10.0, 9.475)","(2.25, 2.56, 2.5327868852459017)","(31.0, 44.0, 38.0)","(18.0, 34.0, 33.80769230769231)","(2.6, 3.6, 3.585)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 29.57142857142857)"
07-12-2022 20:30:46.084055,"(8.0, 10.0, 9.475)","(2.25, 2.54, 2.5327868852459017)","(31.0, 44.0, 38.0)","(18.0, 34.0, 33.80769230769231)","(2.6, 3.6, 3.585)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 29.57142857142857)"
07-12-2022 20:30:47.606799,"(8.0, 10.5, 10.41081081081081)","(2.25, 2.54, 2.5262857142857142)","(31.0, 44.0, 39.333333333333336)","(18.0, 34.0, 38.0)","(2.6, 3.6, 3.585)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 29.57142857142857)"
07-12-2022 20:30:48.998690,"(8.0, 10.5, 10.41081081081081)","(2.25, 2.54, 2.5)","(31.0, 42.0, 41.0)","(18.0, 46.0, 33.0)","(2.6, 3.6, 3.5727272727272728)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.285714285714285)"
07-12-2022 20:30:50.328110,"(8.0, 10.5, 10.442727272727273)","(2.25, 2.5, 2.4923076923076923)","(31.0, 42.0, 41.0)","(18.0, 36.0, 33.0)","(2.6, 3.6, 3.5727272727272728)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.227272727272727)"
07-12-2022 20:30:51.756622,"(8.0, 10.5, 10.442727272727273)","(2.25, 2.5, 2.492558139534884)","(31.0, 42.0, 41.0)","(18.0, 36.0, 35.2)","(2.6, 3.6, 3.5727272727272728)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.227272727272727)"
07-12-2022 20:30:53.135745,"(8.0, 10.5, 10.442727272727273)","(2.25, 2.5, 2.4875)","(31.0, 42.0, 41.0)","(18.0, 36.0, 35.5)","(2.6, 3.6, 3.5727272727272728)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.227272727272727)"
07-12-2022 20:30:54.407757,"(8.0, 10.5, 10.45045871559633)","(2.25, 2.54, 2.5)","(31.0, 42.0, 40.36363636363636)","(18.0, 36.0, 38.4)","(2.6, 3.6, 3.5727272727272728)","(6.5, 8.8, 8.611764705882354)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.227272727272727)"
07-12-2022 20:30:55.611702,"(8.0, 10.5, 10.3)","(2.25, 2.52, 2.4685714285714284)","(31.0, 44.0, 38.2)","(18.0, 40.0, 38.4)","(2.6, 3.6, 3.5727272727272728)","(6.5, 8.8, 8.72)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.227272727272727)"
07-12-2022 20:30:56.770289,"(8.0, 10.5, 10.428571428571429)","(2.25, 2.48, 2.4676923076923076)","(31.0, 46.0, 39.6)","(18.0, 40.0, 38.4)","(2.6, 3.6, 3.5727272727272728)","(6.5, 8.8, 8.72)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.227272727272727)"
07-12-2022 20:30:57.852762,"(8.0, 10.5, 10.428571428571429)","(2.25, 2.48, 2.4515555555555557)","(31.0, 46.0, 39.6)","(18.0, 40.0, 38.4)","(2.6, 3.6, 3.5700000000000003)","(6.5, 8.8, 8.72)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.227272727272727)"
07-12-2022 20:30:59.012872,"(8.0, 10.5, 10.428571428571429)","(2.25, 2.48, 2.4606060606060605)","(31.0, 46.0, 39.6)","(18.0, 40.0, 38.4)","(2.6, 3.6, 3.5700000000000003)","(6.5, 8.8, 8.876470588235295)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.607142857142858)"
07-12-2022 20:31:00.213813,"(8.0, 10.5, 10.428571428571429)","(2.25, 2.48, 2.4617142857142857)","(31.0, 46.0, 39.6)","(18.0, 40.0, 38.4)","(2.6, 3.6, 3.5700000000000003)","(6.5, 9.0, 8.582857142857144)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.607142857142858)"
07-12-2022 20:31:01.484756,"(8.0, 10.5, 10.428571428571429)","(2.25, 2.48, 2.4617142857142857)","(31.0, 46.0, 39.6)","(18.0, 40.0, 38.4)","(2.6, 3.6, 3.5700000000000003)","(6.5, 8.8, 8.582857142857144)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 28.607142857142858)"
07-12-2022 20:31:02.771995,"(8.0, 11.0, 10.428571428571429)","(2.25, 2.48, 2.4606060606060605)","(31.0, 46.0, 39.6)","(18.0, 40.0, 37.333333333333336)","(2.6, 3.6, 3.5636363636363635)","(6.5, 8.8, 8.582857142857144)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.733333333333334)"
07-12-2022 20:31:03.962217,"(8.0, 11.0, 10.428571428571429)","(2.25, 2.48, 2.4606060606060605)","(31.0, 46.0, 39.6)","(18.0, 40.0, 37.333333333333336)","(2.6, 3.6, 3.5636363636363635)","(6.5, 8.8, 8.582857142857144)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.733333333333334)"
07-12-2022 20:31:05.138696,"(8.0, 11.0, 10.545454545454545)","(2.25, 2.48, 2.4606060606060605)","(31.0, 46.0, 39.6)","(18.0, 40.0, 37.333333333333336)","(2.6, 3.6, 3.5636363636363635)","(6.5, 8.8, 8.582857142857144)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.733333333333334)"
07-12-2022 20:31:06.289287,"(8.0, 11.0, 10.545454545454545)","(2.25, 2.48, 2.4606060606060605)","(31.0, 46.0, 39.6)","(18.0, 40.0, 37.333333333333336)","(2.6, 3.6, 3.5283783783783784)","(6.5, 8.8, 8.582857142857144)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.733333333333334)"
07-12-2022 20:31:07.493839,"(8.0, 11.0, 10.615384615384615)","(2.25, 2.48, 2.4471942446043164)","(31.0, 46.0, 39.6)","(18.0, 40.0, 37.333333333333336)","(2.6, 3.65, 3.548979591836735)","(6.5, 8.8, 8.385185185185186)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.733333333333334)"
07-12-2022 20:31:08.659987,"(8.0, 11.0, 10.6875)","(2.25, 2.48, 2.4416666666666664)","(31.0, 46.0, 39.25)","(18.0, 40.0, 37.333333333333336)","(2.6, 3.65, 3.548979591836735)","(6.5, 8.4, 8.385185185185186)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.733333333333334)"
07-12-2022 20:31:09.843135,"(8.0, 11.0, 10.375)","(2.25, 2.46, 2.4434146341463414)","(31.0, 46.0, 39.25)","(18.0, 40.0, 37.64705882352941)","(2.6, 3.65, 3.561607142857143)","(6.5, 8.4, 8.395555555555555)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.733333333333334)"
07-12-2022 20:31:11.081729,"(8.0, 11.0, 10.176470588235293)","(2.2, 2.46, 2.4269662921348316)","(31.0, 46.0, 39.6)","(19.0, 38.0, 37.64705882352941)","(2.6, 3.65, 3.566346153846154)","(6.5, 8.4, 8.395555555555555)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.733333333333334)"
07-12-2022 20:31:12.310195,"(8.0, 11.0, 10.176470588235293)","(2.2, 2.46, 2.4269662921348316)","(31.0, 46.0, 39.6)","(19.0, 38.0, 37.64705882352941)","(2.6, 3.65, 3.566346153846154)","(6.5, 8.4, 8.395555555555555)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 27.28)"
07-12-2022 20:31:13.541888,"(8.0, 11.0, 10.176470588235293)","(2.2, 2.46, 2.4457142857142857)","(31.0, 46.0, 39.6)","(19.0, 38.0, 37.64705882352941)","(2.6, 3.65, 3.561224489795918)","(6.5, 8.4, 8.395555555555555)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 26.6)"
07-12-2022 20:31:14.840151,"(8.0, 11.0, 10.176470588235293)","(2.2, 2.48, 2.441609195402299)","(31.0, 46.0, 39.6)","(19.0, 38.0, 37.64705882352941)","(2.6, 3.65, 3.561224489795918)","(6.5, 8.4, 8.395)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 26.48)"
07-12-2022 20:31:16.108280,"(8.0, 11.0, 10.096774193548388)","(2.2, 2.46, 2.442051282051282)","(31.0, 46.0, 40.0)","(19.0, 38.0, 37.666666666666664)","(2.6, 3.65, 3.4670103092783506)","(6.5, 8.4, 8.395454545454546)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 26.48)"
07-12-2022 20:31:17.590965,"(8.0, 11.0, 10.68421052631579)","(2.2, 2.46, 2.465)","(31.0, 46.0, 40.0)","(19.0, 38.0, 37.64705882352941)","(2.6, 3.5, 3.5544776119402988)","(6.5, 8.4, 8.523404255319148)","(61.0, 100.0, 93.57142857142857)","(17.0, 30.0, 25.76923076923077)"
07-12-2022 20:31:19.006489,"(8.0, 11.0, 10.40625)","(2.2, 2.5, 2.5157142857142856)","(31.0, 46.0, 40.0)","(19.0, 38.0, 37.64705882352941)","(2.6, 3.65, 3.5250000000000004)","(6.5, 8.6, 8.471428571428572)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 26.48)"
07-12-2022 20:31:20.366829,"(8.0, 11.0, 10.40625)","(2.2, 2.52, 2.5525)","(31.0, 46.0, 39.6)","(19.0, 38.0, 37.64705882352941)","(2.6, 3.6, 3.4590909090909094)","(6.5, 8.6, 8.44)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 26.6)"
07-12-2022 20:31:21.774572,"(8.0, 11.0, 10.464285714285714)","(2.2, 2.56, 2.557)","(31.0, 46.0, 39.6)","(19.0, 38.0, 37.64705882352941)","(2.6, 3.6, 3.466666666666667)","(6.5, 8.6, 8.44)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 26.6)"
07-12-2022 20:31:23.034176,"(8.0, 11.0, 10.464285714285714)","(2.2, 2.56, 2.557)","(31.0, 46.0, 39.6)","(20.0, 38.0, 38.285714285714285)","(2.6, 3.55, 3.4625000000000004)","(6.5, 8.6, 8.363636363636363)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 26.20689655172414)"
07-12-2022 20:31:24.186869,"(8.0, 11.0, 10.464285714285714)","(2.2, 2.56, 2.557)","(31.0, 46.0, 39.6)","(20.0, 40.0, 37.857142857142854)","(2.6, 3.55, 3.466666666666667)","(6.5, 8.4, 8.365714285714287)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 26.20689655172414)"
07-12-2022 20:31:25.321053,"(8.0, 11.0, 10.464285714285714)","(2.2, 2.54, 2.5337209302325583)","(31.0, 46.0, 39.6)","(20.0, 40.0, 37.857142857142854)","(2.6, 3.55, 3.466666666666667)","(6.5, 8.4, 8.365714285714287)","(61.0, 100.0, 90.45454545454545)","(17.0, 30.0, 25.5)"
07-12-2022 20:31:26.494406,"(8.0, 11.0, 10.545454545454545)","(2.2, 2.54, 2.5337209302325583)","(31.0, 46.0, 39.6)","(20.0, 40.0, 36.666666666666664)","(2.6, 3.55, 3.466666666666667)","(6.5, 8.4, 8.463636363636363)","(61.0, 100.0, 90.45454545454545)","(17.0, 26.0, 25.5)"
07-12-2022 20:31:27.699873,"(8.0, 11.0, 10.545454545454545)","(2.2, 2.54, 2.5210526315789474)","(31.0, 46.0, 40.857142857142854)","(20.0, 40.0, 36.666666666666664)","(2.6, 3.55, 3.466666666666667)","(6.5, 8.6, 8.446808510638297)","(61.0, 100.0, 90.45454545454545)","(17.0, 26.0, 25.5)"
07-12-2022 20:31:28.897030,"(8.0, 11.0, 10.545454545454545)","(2.2, 2.54, 2.5210526315789474)","(31.0, 46.0, 40.857142857142854)","(20.0, 40.0, 36.0)","(2.6, 3.55, 3.5932539682539684)","(6.5, 8.6, 8.446808510638297)","(61.0, 100.0, 90.45454545454545)","(17.0, 26.0, 24.8)"
07-12-2022 20:31:30.109776,"(8.0, 11.0, 10.545454545454545)","(2.2, 2.54, 2.530181818181818)","(31.0, 46.0, 40.857142857142854)","(20.0, 40.0, 36.0)","(2.6, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.446808510638297)","(61.0, 100.0, 90.45454545454545)","(17.0, 26.0, 24.555555555555557)"
07-12-2022 20:31:31.289713,"(8.0, 11.0, 10.545454545454545)","(2.2, 2.54, 2.529811320754717)","(31.0, 46.0, 40.857142857142854)","(20.0, 40.0, 36.0)","(2.6, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.446808510638297)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 24.555555555555557)"
07-12-2022 20:31:32.418381,"(8.0, 11.0, 10.464285714285714)","(2.2, 2.54, 2.5246808510638297)","(31.0, 46.0, 40.857142857142854)","(21.0, 40.0, 36.666666666666664)","(2.6, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.446808510638297)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 24.555555555555557)"
07-12-2022 20:31:33.621531,"(8.0, 11.0, 10.464285714285714)","(2.2, 2.54, 2.5246808510638297)","(31.0, 46.0, 40.857142857142854)","(21.0, 40.0, 36.666666666666664)","(2.6, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.446808510638297)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 24.555555555555557)"
07-12-2022 20:31:34.813447,"(8.0, 11.0, 10.558823529411764)","(2.2, 2.54, 2.5253061224489795)","(31.0, 46.0, 40.857142857142854)","(21.0, 40.0, 36.666666666666664)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.44)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 24.555555555555557)"
07-12-2022 20:31:35.976580,"(8.0, 11.0, 10.558823529411764)","(2.2, 2.54, 2.535)","(31.0, 46.0, 40.857142857142854)","(21.0, 40.0, 36.666666666666664)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.44)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 22.818181818181817)"
07-12-2022 20:31:37.160851,"(8.0, 11.0, 10.558823529411764)","(2.2, 2.56, 2.558076923076923)","(31.0, 46.0, 40.857142857142854)","(21.0, 40.0, 36.666666666666664)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.44)","(61.0, 100.0, 90.45454545454545)","(17.0, 23.0, 22.866666666666667)"
07-12-2022 20:31:38.318379,"(8.0, 11.0, 10.558823529411764)","(2.15, 2.6, 2.556)","(26.0, 46.0, 40.857142857142854)","(21.0, 40.0, 37.5)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.44)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.866666666666667)"
07-12-2022 20:31:39.588825,"(8.0, 11.0, 10.565217391304348)","(2.15, 2.6, 2.56)","(26.0, 46.0, 40.4)","(21.0, 40.0, 37.6)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.434782608695652)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.88888888888889)"
07-12-2022 20:31:40.786934,"(8.0, 11.0, 10.565217391304348)","(2.15, 2.6, 2.56)","(26.0, 46.0, 40.4)","(21.0, 38.0, 37.69230769230769)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.434782608695652)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.8)"
07-12-2022 20:31:41.970087,"(8.0, 11.0, 10.565217391304348)","(2.15, 2.6, 2.56)","(26.0, 46.0, 40.4)","(21.0, 38.0, 37.69230769230769)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.434782608695652)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.8)"
07-12-2022 20:31:43.232678,"(8.0, 10.5, 10.464285714285714)","(2.15, 2.6, 2.56)","(26.0, 46.0, 40.857142857142854)","(21.0, 38.0, 37.69230769230769)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.434782608695652)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.8)"
07-12-2022 20:31:44.450393,"(8.0, 10.5, 10.464285714285714)","(2.15, 2.6, 2.56)","(26.0, 46.0, 40.857142857142854)","(21.0, 38.0, 37.69230769230769)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.434782608695652)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.8)"
07-12-2022 20:31:45.664710,"(8.0, 10.5, 10.464285714285714)","(2.15, 2.6, 2.5345454545454547)","(26.0, 46.0, 40.857142857142854)","(21.0, 38.0, 37.69230769230769)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.434782608695652)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.75)"
07-12-2022 20:31:46.905189,"(8.0, 10.5, 10.464285714285714)","(2.15, 2.6, 2.5345454545454547)","(26.0, 46.0, 40.857142857142854)","(21.0, 38.0, 37.69230769230769)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.434782608695652)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.75)"
07-12-2022 20:31:48.172409,"(8.0, 10.5, 10.464285714285714)","(2.15, 2.6, 2.5212903225806453)","(26.0, 46.0, 40.857142857142854)","(21.0, 38.0, 37.69230769230769)","(2.7, 3.6, 3.5932539682539684)","(6.5, 8.6, 8.303225806451612)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 22.75)"
07-12-2022 20:31:49.514305,"(8.0, 10.5, 10.464285714285714)","(2.15, 2.56, 2.5476470588235296)","(26.0, 46.0, 40.857142857142854)","(21.0, 38.0, 37.1578947368421)","(2.7, 3.6, 3.5194444444444444)","(6.5, 8.6, 8.362162162162162)","(61.0, 100.0, 90.45454545454545)","(16.0, 23.0, 23.42105263157895)"
07-12-2022 20:31:50.844861,"(8.0, 11.0, 10.5)","(2.15, 2.56, 2.441576182136602)","(26.0, 46.0, 40.857142857142854)","(21.0, 40.0, 37.6)","(2.7, 3.6, 3.511607142857143)","(6.5, 8.6, 8.45)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 23.928571428571427)"
07-12-2022 20:31:52.120492,"(8.0, 11.0, 10.708333333333334)","(2.15, 2.46, 2.5109090909090908)","(26.0, 46.0, 42.25)","(21.0, 38.0, 37.6)","(2.7, 3.6, 3.5203703703703706)","(6.5, 8.6, 8.05)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 24.032258064516128)"
07-12-2022 20:31:53.431222,"(8.0, 11.0, 10.916666666666666)","(2.15, 2.54, 2.5044444444444443)","(26.0, 46.0, 42.57142857142857)","(21.0, 38.0, 37.6)","(2.7, 3.65, 3.5166666666666666)","(6.5, 8.2, 8.05)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 24.032258064516128)"
07-12-2022 20:31:54.647493,"(8.0, 11.5, 10.806451612903226)","(2.15, 2.54, 2.479047619047619)","(26.0, 46.0, 42.57142857142857)","(21.0, 38.0, 37.6)","(2.7, 3.65, 3.5314285714285716)","(6.5, 8.2, 8.04)","(61.0, 100.0, 90.45454545454545)","(17.0, 25.0, 24.032258064516128)"
07-12-2022 20:31:55.826303,"(8.0, 11.5, 10.833333333333334)","(2.15, 2.54, 2.507594936708861)","(26.0, 46.0, 43.0)","(21.0, 38.0, 37.6)","(2.7, 3.6, 3.5250000000000004)","(6.5, 8.2, 8.04)","(61.0, 100.0, 91.25)","(17.0, 25.0, 24.032258064516128)"
07-12-2022 20:31:57.005591,"(8.0, 11.5, 10.809090909090909)","(2.15, 2.54, 2.5183050847457626)","(26.0, 46.0, 43.0)","(21.0, 38.0, 37.6)","(2.7, 3.6, 3.5314285714285716)","(6.5, 8.2, 8.04)","(61.0, 100.0, 91.25)","(17.0, 25.0, 24.032258064516128)"
07-12-2022 20:31:58.208390,"(8.0, 11.5, 10.809090909090909)","(2.15, 2.54, 2.5071794871794872)","(26.0, 46.0, 42.285714285714285)","(21.0, 38.0, 37.6)","(2.7, 3.6, 3.5314285714285716)","(6.5, 8.2, 8.15)","(61.0, 100.0, 91.25)","(17.0, 25.0, 24.032258064516128)"
07-12-2022 20:31:59.436421,"(8.0, 11.5, 10.809090909090909)","(2.15, 2.54, 2.5044444444444443)","(26.0, 44.0, 42.285714285714285)","(21.0, 38.0, 37.6)","(2.7, 3.6, 3.5314285714285716)","(6.5, 8.6, 7.881632653061224)","(61.0, 100.0, 91.25)","(17.0, 25.0, 24.032258064516128)"
07-12-2022 20:32:00.683099,"(8.0, 11.5, 10.809090909090909)","(2.15, 2.54, 2.533333333333333)","(26.0, 44.0, 42.285714285714285)","(21.0, 38.0, 37.81818181818182)","(2.7, 3.6, 3.544186046511628)","(6.5, 8.0, 7.8342857142857145)","(61.0, 100.0, 91.25)","(17.0, 25.0, 24.032258064516128)"
07-12-2022 20:32:01.985855,"(8.0, 11.5, 10.809090909090909)","(2.15, 2.56, 2.5559322033898306)","(26.0, 44.0, 41.07692307692308)","(21.0, 38.0, 37.81818181818182)","(2.7, 3.6, 3.5583333333333336)","(6.5, 8.0, 7.8342857142857145)","(61.0, 100.0, 91.25)","(17.0, 25.0, 24.11764705882353)"
07-12-2022 20:32:03.277407,"(8.0, 11.5, 10.87704918032787)","(2.15, 2.56, 2.5297560975609756)","(26.0, 46.0, 41.333333333333336)","(21.0, 38.0, 37.81818181818182)","(2.7, 3.6, 3.5733333333333333)","(6.5, 8.0, 7.749019607843137)","(61.0, 100.0, 93.0)","(17.0, 25.0, 24.11764705882353)"
07-12-2022 20:32:04.627777,"(8.0, 11.0, 10.82857142857143)","(2.15, 2.56, 2.5297560975609756)","(26.0, 46.0, 41.333333333333336)","(21.0, 38.0, 37.81818181818182)","(2.7, 3.6, 3.5733333333333333)","(6.5, 8.0, 7.749019607843137)","(61.0, 100.0, 93.0)","(17.0, 25.0, 24.11764705882353)"
07-12-2022 20:32:06.108745,"(8.0, 11.0, 10.82857142857143)","(2.15, 2.56, 2.5297560975609756)","(26.0, 46.0, 41.333333333333336)","(21.0, 38.0, 37.81818181818182)","(2.7, 3.6, 3.5733333333333333)","(6.5, 8.0, 7.749019607843137)","(61.0, 100.0, 93.0)","(17.0, 25.0, 24.11764705882353)"
07-12-2022 20:32:07.585062,"(8.0, 11.0, 10.82857142857143)","(2.15, 2.56, 2.5297560975609756)","(26.0, 46.0, 41.333333333333336)","(21.0, 38.0, 37.81818181818182)","(2.7, 3.6, 3.5733333333333333)","(6.5, 8.0, 7.749019607843137)","(61.0, 100.0, 93.0)","(17.0, 25.0, 24.11764705882353)"
07-12-2022 20:32:09.172504,"(8.0, 11.0, 11.0)","(2.15, 2.56, 2.5085380116959066)","(26.0, 46.0, 41.75)","(21.0, 38.0, 37.0)","(2.7, 3.6, 3.5739130434782607)","(6.5, 8.0, 7.809523809523809)","(61.0, 100.0, 93.46153846153847)","(17.0, 25.0, 23.833333333333332)"
07-12-2022 20:32:10.519721,"(8.0, 11.5, 10.947058823529412)","(2.15, 2.52, 2.506099290780142)","(26.0, 44.0, 41.75)","(21.0, 40.0, 37.0)","(2.7, 3.65, 3.5739130434782607)","(6.5, 8.0, 7.7970149253731345)","(61.0, 95.0, 90.83333333333333)","(17.0, 24.0, 23.76)"
07-12-2022 20:32:11.816882,"(8.0, 11.5, 10.947058823529412)","(2.15, 2.52, 2.506099290780142)","(26.0, 44.0, 41.75)","(21.0, 40.0, 39.23076923076923)","(2.7, 3.65, 3.5739130434782607)","(6.5, 8.0, 7.809523809523809)","(61.0, 95.0, 89.375)","(17.0, 24.0, 23.571428571428573)"
07-12-2022 20:32:13.145059,"(8.0, 11.5, 10.947058823529412)","(2.15, 2.52, 2.5057342657342656)","(26.0, 44.0, 41.75)","(21.0, 40.0, 39.23076923076923)","(2.7, 3.65, 3.5739130434782607)","(6.5, 8.0, 7.809523809523809)","(61.0, 95.0, 89.375)","(17.0, 24.0, 23.571428571428573)"
07-12-2022 20:32:14.494152,"(8.0, 11.5, 10.947058823529412)","(2.15, 2.52, 2.5057342657342656)","(26.0, 44.0, 41.75)","(21.0, 40.0, 39.23076923076923)","(2.7, 3.65, 3.5739130434782607)","(6.5, 8.0, 7.809523809523809)","(61.0, 95.0, 89.375)","(17.0, 24.0, 23.571428571428573)"
07-12-2022 20:32:15.598909,"(8.0, 11.5, 10.947058823529412)","(2.15, 2.52, 2.5057342657342656)","(26.0, 44.0, 41.75)","(21.0, 40.0, 39.23076923076923)","(2.7, 3.65, 3.572222222222222)","(6.5, 8.0, 7.809523809523809)","(61.0, 95.0, 89.375)","(17.0, 24.0, 23.571428571428573)"
