,Tommy Throttle,Elegant Rosie,Val Ali,Liquor License,South Aussie Boy,Sebastyan Prince
740,"[datetime.datetime(2022, 11, 28, 18, 38, 54, 417846), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 417846), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 417846), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 417846), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 417846), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 54, 417846), 5.0, 9.4]"
741,"[datetime.datetime(2022, 11, 28, 18, 38, 55, 516544), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 516544), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 516544), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 516544), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 516544), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 55, 516544), 5.0, 9.4]"
742,"[datetime.datetime(2022, 11, 28, 18, 38, 56, 625108), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 625108), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 625108), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 625108), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 625108), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 56, 625108), 5.0, 9.4]"
743,"[datetime.datetime(2022, 11, 28, 18, 38, 57, 721444), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 721444), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 721444), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 721444), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 721444), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 57, 721444), 5.0, 9.4]"
744,"[datetime.datetime(2022, 11, 28, 18, 38, 58, 829014), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 38, 58, 829014), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 58, 829014), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 18, 38, 58, 829014), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 38, 58, 829014), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 58, 829014), 5.0, 9.4]"
745,"[datetime.datetime(2022, 11, 28, 18, 38, 59, 928723), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 928723), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 928723), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 928723), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 928723), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 38, 59, 928723), 5.0, 9.4]"
746,"[datetime.datetime(2022, 11, 28, 18, 39, 1, 30684), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 30684), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 30684), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 30684), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 30684), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 1, 30684), 5.0, 9.4]"
747,"[datetime.datetime(2022, 11, 28, 18, 39, 2, 135135), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 135135), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 135135), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 135135), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 135135), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 39, 2, 135135), 5.0, 9.4]"
748,"[datetime.datetime(2022, 11, 28, 18, 39, 3, 236932), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 236932), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 236932), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 236932), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 236932), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 39, 3, 236932), 5.0, 9.4]"
749,"[datetime.datetime(2022, 11, 28, 18, 39, 4, 346322), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 346322), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 346322), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 346322), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 346322), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 18, 39, 4, 346322), 5.0, 9.4]"
750,"[datetime.datetime(2022, 11, 28, 18, 39, 5, 451500), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 451500), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 451500), 2.5, 2.74]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 451500), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 451500), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 39, 5, 451500), 5.0, 9.4]"
751,"[datetime.datetime(2022, 11, 28, 18, 39, 6, 570043), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 6, 570043), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 6, 570043), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 6, 570043), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 6, 570043), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 39, 6, 570043), 5.0, 9.4]"
752,"[datetime.datetime(2022, 11, 28, 18, 39, 7, 670796), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 670796), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 670796), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 670796), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 670796), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 39, 7, 670796), 5.0, 9.4]"
753,"[datetime.datetime(2022, 11, 28, 18, 39, 8, 770428), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 770428), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 770428), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 770428), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 770428), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 8, 770428), 5.0, 9.4]"
754,"[datetime.datetime(2022, 11, 28, 18, 39, 9, 877283), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 877283), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 877283), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 877283), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 877283), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 9, 877283), 5.0, 9.4]"
755,"[datetime.datetime(2022, 11, 28, 18, 39, 10, 977638), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 977638), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 977638), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 977638), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 977638), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 10, 977638), 5.0, 9.4]"
756,"[datetime.datetime(2022, 11, 28, 18, 39, 12, 81879), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 81879), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 81879), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 81879), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 81879), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 12, 81879), 5.0, 9.4]"
757,"[datetime.datetime(2022, 11, 28, 18, 39, 13, 175930), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 175930), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 175930), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 175930), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 175930), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 13, 175930), 5.0, 9.4]"
758,"[datetime.datetime(2022, 11, 28, 18, 39, 14, 275926), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 275926), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 275926), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 275926), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 275926), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 14, 275926), 5.0, 9.4]"
759,"[datetime.datetime(2022, 11, 28, 18, 39, 15, 377332), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 15, 377332), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 15, 377332), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 15, 377332), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 15, 377332), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 15, 377332), 5.0, 9.4]"
760,"[datetime.datetime(2022, 11, 28, 18, 39, 16, 482189), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 482189), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 482189), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 482189), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 482189), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 16, 482189), 5.0, 9.4]"
761,"[datetime.datetime(2022, 11, 28, 18, 39, 17, 603136), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 603136), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 603136), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 603136), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 603136), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 17, 603136), 5.0, 9.4]"
762,"[datetime.datetime(2022, 11, 28, 18, 39, 18, 701385), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 701385), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 701385), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 702385), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 702385), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 18, 702385), 5.0, 9.4]"
763,"[datetime.datetime(2022, 11, 28, 18, 39, 19, 812317), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 812317), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 812317), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 812317), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 812317), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 19, 812317), 5.0, 9.4]"
764,"[datetime.datetime(2022, 11, 28, 18, 39, 20, 917149), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 917149), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 917149), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 917149), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 917149), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 20, 917149), 5.0, 9.4]"
765,"[datetime.datetime(2022, 11, 28, 18, 39, 22, 15290), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 22, 15290), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 22, 15290), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 22, 15290), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 22, 15290), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 22, 15290), 5.0, 9.4]"
766,"[datetime.datetime(2022, 11, 28, 18, 39, 23, 115353), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 23, 115353), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 23, 115353), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 23, 115353), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 23, 115353), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 23, 115353), 5.0, 9.4]"
767,"[datetime.datetime(2022, 11, 28, 18, 39, 24, 210804), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 24, 210804), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 39, 24, 210804), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 24, 210804), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 24, 211802), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 24, 211802), 5.0, 9.4]"
768,"[datetime.datetime(2022, 11, 28, 18, 39, 25, 311443), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 25, 311443), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 25, 311443), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 25, 311443), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 25, 311443), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 25, 311443), 5.0, 9.4]"
769,"[datetime.datetime(2022, 11, 28, 18, 39, 26, 412876), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 26, 412876), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 26, 412876), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 26, 412876), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 26, 412876), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 26, 412876), 5.0, 9.4]"
770,"[datetime.datetime(2022, 11, 28, 18, 39, 27, 515754), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 39, 27, 515754), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 27, 515754), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 27, 515754), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 27, 515754), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 27, 515754), 5.0, 9.4]"
771,"[datetime.datetime(2022, 11, 28, 18, 39, 28, 613861), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 28, 613861), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 28, 613861), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 28, 613861), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 28, 613861), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 28, 613861), 5.0, 9.4]"
772,"[datetime.datetime(2022, 11, 28, 18, 39, 29, 727032), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 29, 727032), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 29, 727032), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 29, 727032), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 29, 727032), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 29, 727032), 5.0, 9.4]"
773,"[datetime.datetime(2022, 11, 28, 18, 39, 30, 839235), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 30, 839235), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 30, 839235), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 30, 839235), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 30, 839235), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 30, 839235), 5.0, 9.4]"
774,"[datetime.datetime(2022, 11, 28, 18, 39, 31, 934943), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 31, 934943), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 31, 934943), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 31, 934943), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 31, 934943), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 31, 934943), 5.0, 9.4]"
775,"[datetime.datetime(2022, 11, 28, 18, 39, 33, 48089), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 33, 48089), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 33, 48089), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 33, 48089), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 33, 48089), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 33, 48089), 5.0, 9.4]"
776,"[datetime.datetime(2022, 11, 28, 18, 39, 34, 150362), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 34, 150362), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 39, 34, 150362), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 34, 150362), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 34, 150362), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 34, 150362), 5.0, 9.0]"
777,"[datetime.datetime(2022, 11, 28, 18, 39, 35, 255180), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 35, 255180), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 39, 35, 255180), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 35, 255180), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 35, 255180), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 35, 255180), 5.0, 9.0]"
778,"[datetime.datetime(2022, 11, 28, 18, 39, 36, 363752), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 36, 363752), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 39, 36, 363752), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 36, 363752), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 36, 363752), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 18, 39, 36, 363752), 5.0, 9.0]"
779,"[datetime.datetime(2022, 11, 28, 18, 39, 37, 469010), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 37, 469010), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 39, 37, 469010), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 37, 469010), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 37, 469010), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 39, 37, 469010), 5.0, 9.0]"
780,"[datetime.datetime(2022, 11, 28, 18, 39, 38, 579625), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 38, 579625), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 39, 38, 579625), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 38, 579625), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 38, 579625), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 39, 38, 579625), 5.0, 9.0]"
781,"[datetime.datetime(2022, 11, 28, 18, 39, 39, 680012), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 39, 680012), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 39, 39, 680012), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 39, 680012), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 39, 680012), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 39, 39, 680012), 5.0, 9.0]"
782,"[datetime.datetime(2022, 11, 28, 18, 39, 40, 789146), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 40, 789146), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 39, 40, 789146), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 40, 789146), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 40, 789146), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 39, 40, 789146), 5.0, 9.0]"
783,"[datetime.datetime(2022, 11, 28, 18, 39, 41, 900090), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 41, 900090), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 39, 41, 900090), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 41, 900090), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 41, 900090), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 18, 39, 41, 900090), 5.0, 9.0]"
784,"[datetime.datetime(2022, 11, 28, 18, 39, 42, 999142), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 42, 999142), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 39, 42, 999142), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 42, 999142), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 42, 999142), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 42, 999142), 5.0, 9.2]"
785,"[datetime.datetime(2022, 11, 28, 18, 39, 44, 104265), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 44, 104265), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 44, 104265), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 44, 104265), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 44, 104265), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 44, 104265), 5.0, 8.8]"
786,"[datetime.datetime(2022, 11, 28, 18, 39, 45, 204756), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 45, 204756), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 45, 204756), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 45, 204756), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 45, 204756), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 45, 204756), 5.0, 8.8]"
787,"[datetime.datetime(2022, 11, 28, 18, 39, 46, 313813), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 46, 313813), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 46, 313813), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 46, 313813), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 46, 313813), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 46, 313813), 5.0, 8.8]"
788,"[datetime.datetime(2022, 11, 28, 18, 39, 47, 414683), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 47, 414683), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 47, 414683), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 47, 414683), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 47, 414683), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 47, 414683), 5.0, 8.8]"
789,"[datetime.datetime(2022, 11, 28, 18, 39, 48, 529814), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 48, 529814), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 48, 529814), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 48, 529814), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 48, 529814), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 48, 529814), 5.0, 8.8]"
790,"[datetime.datetime(2022, 11, 28, 18, 39, 49, 634402), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 49, 634402), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 49, 634402), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 49, 634402), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 49, 634402), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 49, 634402), 5.0, 8.8]"
791,"[datetime.datetime(2022, 11, 28, 18, 39, 50, 734796), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 50, 734796), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 50, 734796), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 50, 734796), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 50, 734796), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 50, 734796), 5.0, 8.4]"
792,"[datetime.datetime(2022, 11, 28, 18, 39, 51, 840052), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 51, 840052), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 51, 840052), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 51, 840052), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 51, 840052), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 39, 51, 840052), 5.0, 8.4]"
793,"[datetime.datetime(2022, 11, 28, 18, 39, 52, 943196), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 39, 52, 943196), 5.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 39, 52, 943196), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 18, 39, 52, 943196), 4.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 39, 52, 943196), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 18, 39, 52, 943196), 5.0, 8.4]"
