,Miss Corey,Codas Honor,Practically There,Shes All Courage,Castle Of Caylee,Divine Fashion,Unexpectedly,Christines Cosmo
08-01-2023 09:34:43.913002,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:44.813268,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:45.711086,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:46.619398,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:47.514518,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:48.404246,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:49.300600,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:50.222071,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:51.123416,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:52.036035,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:52.920295,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:53.818386,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:54.722319,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:55.608222,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:56.492549,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:57.367305,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:58.251114,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:34:59.129255,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:00.035945,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:00.913262,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:01.795857,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:02.708155,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:03.582789,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:04.492314,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:05.401213,"(4.6, 70.0, 36.15)","(1.01, 99999, 99990)","(7.0, 190.0, 146.7446153846154)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.5, 5.296666666666667)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:06.342938,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:07.237224,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:08.136036,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:09.078964,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:09.975620,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:10.882796,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:11.786503,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:12.685559,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:13.569323,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:14.472086,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:15.370494,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:16.264926,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:17.166470,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:18.064663,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:18.949426,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:19.820677,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:20.708922,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:21.589883,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:22.490772,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:23.414624,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:24.305367,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:25.186089,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:26.080497,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:26.983500,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:27.872758,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:28.780527,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:29.657609,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:30.568633,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:31.465453,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:32.366557,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:33.254419,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:34.126639,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:35.023000,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:35.933244,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:36.827717,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:37.724286,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:38.606584,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:39.504293,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:40.404161,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:41.306500,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:42.207571,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:43.096961,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:43.989064,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:44.895113,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:45.788506,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:46.694780,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:47.589980,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 173.775)","(10.0, 230.0, 209.34)"
08-01-2023 09:35:48.480064,"(4.6, 70.0, 63.230000000000004)","(1.01, 99999, 99990)","(7.0, 180.0, 139.0523076923077)","(6.0, 40.0, 36.227999999999994)","(21.0, 230.0, 173.325)","(2.0, 10.0, 8.056923076923077)","(19.0, 230.0, 197.87142857142854)","(10.0, 230.0, 10.58695652173913)"
08-01-2023 09:35:49.386073,"(4.6, 7.6, 6.1)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 7.820689655172413)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.78, 2.689803921568627)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 10.58695652173913)"
08-01-2023 09:35:50.284947,"(4.6, 7.6, 6.1)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 7.820689655172413)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 2.6713725490196074)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 10.58695652173913)"
08-01-2023 09:35:51.187765,"(4.6, 7.6, 6.1)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 2.6713725490196074)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 10.58695652173913)"
08-01-2023 09:35:52.082379,"(4.6, 7.6, 6.1)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 1.88)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 10.58695652173913)"
08-01-2023 09:35:52.967964,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 1.88)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 10.58695652173913)"
08-01-2023 09:35:53.871210,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 1.88)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 6.190625000000001)"
08-01-2023 09:35:54.775049,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 1.88)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 6.190625000000001)"
08-01-2023 09:35:55.673123,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 1.88)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 6.190625000000001)"
08-01-2023 09:35:56.566665,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 1.88)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 8.13421052631579)"
08-01-2023 09:35:57.462563,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 1.88)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 8.13421052631579)"
08-01-2023 09:35:58.356175,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 11.5, 9.889473684210527)","(6.0, 9.2, 5.636363636363636)","(21.0, 230.0, 198.78571428571428)","(2.0, 2.76, 1.88)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 12.853125)"
08-01-2023 09:35:59.267845,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 12.5, 10.573684210526316)","(6.0, 9.2, 5.636363636363636)","(21.0, 190.0, 164.5)","(2.0, 2.76, 2.7177272727272728)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 12.853125)"
08-01-2023 09:36:00.156259,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 12.5, 10.573684210526316)","(6.0, 9.2, 5.636363636363636)","(21.0, 190.0, 164.5)","(2.0, 2.76, 2.7177272727272728)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 12.853125)"
08-01-2023 09:36:01.062984,"(4.6, 7.4, 6.6)","(1.01, 99999, 99990)","(7.0, 12.5, 8.566666666666666)","(6.0, 9.2, 5.636363636363636)","(21.0, 190.0, 164.5)","(2.0, 2.76, 2.2342857142857144)","(19.0, 230.0, 198.92857142857144)","(10.0, 18.5, 7.2875000000000005)"
