,Goldstar Linda,Tiggerlong Demon,Free For All,Sapporo Bale,Goldstar Glenys,Homebush Glitch,Taieri Taylee,Homebush Bentley
15-12-2022 13:04:13.353870,"(1.85, 2.22, 2.156)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 190.0, 54.57142857142857)","(6.5, 9.2, 8.505263157894737)","(5.5, 7.4, 7.268000000000001)","(4.8, 7.6, 6.921739130434783)","(31.0, 210.0, 73.2)"
15-12-2022 13:04:14.496467,"(1.85, 2.22, 2.2031578947368424)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 190.0, 54.57142857142857)","(6.5, 9.2, 8.4)","(5.5, 7.4, 7.259574468085106)","(4.8, 7.6, 6.877777777777777)","(31.0, 190.0, 66.46153846153845)"
15-12-2022 13:04:15.662185,"(1.85, 2.22, 2.2031578947368424)","(12.0, 15.0, 12.516129032258064)","(19.0, 99999, 99990)","(31.0, 190.0, 72.36363636363637)","(6.5, 9.2, 8.4)","(5.5, 7.4, 7.259574468085106)","(4.8, 7.6, 7.034782608695652)","(31.0, 190.0, 100.77777777777777)"
15-12-2022 13:04:16.794793,"(1.85, 2.22, 2.195813953488372)","(12.0, 15.0, 12.91891891891892)","(19.0, 99999, 99990)","(31.0, 180.0, 61.6)","(6.5, 9.2, 8.444444444444445)","(5.5, 7.4, 7.259574468085106)","(4.8, 7.6, 7.034782608695652)","(31.0, 190.0, 100.77777777777777)"
15-12-2022 13:04:17.946561,"(1.85, 2.22, 2.1946341463414636)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 180.0, 61.6)","(6.5, 9.0, 8.4)","(5.5, 7.4, 7.259574468085106)","(5.0, 7.6, 7.034782608695652)","(31.0, 190.0, 120.17391304347825)"
15-12-2022 13:04:19.056943,"(1.85, 2.22, 2.182857142857143)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 180.0, 72.36363636363637)","(6.5, 9.0, 8.426666666666668)","(5.5, 7.4, 7.268000000000001)","(5.0, 7.6, 7.034782608695652)","(31.0, 190.0, 94.0)"
15-12-2022 13:04:20.177166,"(1.85, 2.2, 2.1775)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 180.0, 61.6)","(6.5, 8.8, 8.426666666666668)","(5.5, 7.4, 7.268000000000001)","(5.0, 7.6, 7.034782608695652)","(31.0, 190.0, 110.0)"
15-12-2022 13:04:21.251187,"(1.85, 2.2, 2.1775)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 180.0, 53.14285714285714)","(6.5, 8.8, 8.333333333333334)","(5.5, 7.4, 7.189473684210527)","(5.0, 7.6, 7.314285714285714)","(31.0, 190.0, 106.63157894736841)"
15-12-2022 13:04:22.312821,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.333333333333334)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.314285714285714)","(31.0, 190.0, 106.63157894736841)"
15-12-2022 13:04:23.277141,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.333333333333334)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.126315789473684)","(31.0, 190.0, 106.63157894736841)"
15-12-2022 13:04:24.326414,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 11.92)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.2444444444444445)","(31.0, 190.0, 106.63157894736841)"
15-12-2022 13:04:25.421317,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.344827586206897)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.221052631578947)","(31.0, 190.0, 106.63157894736841)"
15-12-2022 13:04:26.494910,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 13.03125)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.221052631578947)","(31.0, 190.0, 124.0)"
15-12-2022 13:04:27.571061,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.86111111111111)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.371428571428571)","(31.0, 190.0, 135.3793103448276)"
15-12-2022 13:04:28.669278,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.86111111111111)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.371428571428571)","(31.0, 190.0, 135.3793103448276)"
15-12-2022 13:04:29.727095,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.86111111111111)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.371428571428571)","(31.0, 190.0, 135.3793103448276)"
15-12-2022 13:04:30.730433,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.86111111111111)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.221052631578947)","(31.0, 190.0, 135.3793103448276)"
15-12-2022 13:04:31.749925,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.86111111111111)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.371428571428571)","(31.0, 190.0, 135.3793103448276)"
15-12-2022 13:04:32.770624,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.8)","(19.0, 99999, 99990)","(31.0, 180.0, 75.52941176470588)","(6.5, 8.8, 8.181818181818182)","(5.5, 7.4, 7.251851851851852)","(5.0, 7.6, 7.371428571428571)","(31.0, 190.0, 135.3793103448276)"
15-12-2022 13:04:33.843812,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.875)","(19.0, 99999, 99990)","(31.0, 180.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 160.0, 144.8)"
15-12-2022 13:04:35.020841,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.875)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.221052631578947)","(31.0, 160.0, 105.28)"
15-12-2022 13:04:36.197756,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.96875)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 160.0, 105.28)"
15-12-2022 13:04:37.331085,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 12.96875)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 160.0, 105.28)"
15-12-2022 13:04:38.506258,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 11.222222222222221)","(19.0, 99999, 99990)","(31.0, 170.0, 72.58823529411765)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.221052631578947)","(31.0, 160.0, 133.28571428571428)"
15-12-2022 13:04:39.627377,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 11.222222222222221)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 140.0, 133.28571428571428)"
15-12-2022 13:04:40.699241,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 11.222222222222221)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 140.0, 72.5)"
15-12-2022 13:04:41.808277,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 11.222222222222221)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.221052631578947)","(31.0, 140.0, 72.5)"
15-12-2022 13:04:42.848595,"(1.85, 2.2, 2.1710344827586208)","(12.0, 15.0, 11.222222222222221)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 140.0, 90.0)"
15-12-2022 13:04:43.897143,"(1.85, 2.2, 2.161818181818182)","(12.0, 15.0, 11.222222222222221)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.221052631578947)","(31.0, 130.0, 112.22222222222223)"
15-12-2022 13:04:44.955873,"(1.85, 2.2, 2.161818181818182)","(12.0, 15.0, 11.222222222222221)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 120.0, 112.22222222222223)"
15-12-2022 13:04:46.007498,"(1.85, 2.2, 2.161818181818182)","(12.0, 15.0, 12.655172413793103)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 120.0, 115.0)"
15-12-2022 13:04:47.062683,"(1.85, 2.2, 2.161818181818182)","(12.0, 15.0, 12.025)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.23529411764706)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.371428571428571)","(31.0, 120.0, 115.0)"
15-12-2022 13:04:48.206397,"(1.85, 2.2, 2.161818181818182)","(12.0, 15.0, 12.711538461538462)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.094117647058823)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.359999999999999)","(31.0, 120.0, 90.0)"
15-12-2022 13:04:49.221056,"(1.85, 2.2, 2.161818181818182)","(12.0, 15.0, 12.711538461538462)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.094117647058823)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.359999999999999)","(31.0, 120.0, 90.0)"
15-12-2022 13:04:50.248175,"(1.85, 2.2, 2.161818181818182)","(12.0, 15.0, 12.711538461538462)","(19.0, 99999, 99990)","(31.0, 170.0, 85.07692307692307)","(6.5, 8.8, 8.094117647058823)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.359999999999999)","(31.0, 120.0, 90.0)"
15-12-2022 13:04:51.239658,"(1.85, 2.18, 2.164615384615385)","(12.0, 15.0, 12.711538461538462)","(19.0, 99999, 99990)","(31.0, 170.0, 72.58823529411765)","(6.5, 8.8, 8.094117647058823)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.24)","(31.0, 120.0, 109.16666666666667)"
15-12-2022 13:04:52.313375,"(1.85, 2.18, 2.164615384615385)","(12.0, 15.0, 12.711538461538462)","(19.0, 99999, 99990)","(31.0, 170.0, 66.5)","(6.5, 8.8, 8.094117647058823)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.214285714285714)","(31.0, 120.0, 78.57142857142857)"
15-12-2022 13:04:53.442168,"(1.85, 2.18, 2.164615384615385)","(12.0, 15.0, 11.222222222222221)","(19.0, 99999, 99990)","(31.0, 170.0, 66.5)","(6.5, 8.8, 8.094117647058823)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.333333333333333)","(31.0, 110.0, 93.57142857142857)"
15-12-2022 13:04:54.712161,"(1.85, 2.18, 2.164615384615385)","(12.0, 15.0, 12.28)","(19.0, 99999, 99990)","(31.0, 170.0, 93.33333333333334)","(6.5, 8.8, 8.094117647058823)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.428571428571428)","(31.0, 100.0, 72.5)"
15-12-2022 13:04:55.835680,"(1.85, 2.18, 2.164615384615385)","(12.0, 15.0, 13.0)","(19.0, 99999, 99990)","(31.0, 170.0, 93.33333333333334)","(6.5, 8.8, 8.17142857142857)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.315789473684211)","(31.0, 100.0, 72.5)"
15-12-2022 13:04:57.031851,"(1.85, 2.18, 2.164615384615385)","(12.0, 15.0, 13.0)","(19.0, 99999, 99990)","(31.0, 170.0, 93.33333333333334)","(6.5, 8.6, 8.1)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.315789473684211)","(31.0, 100.0, 72.5)"
15-12-2022 13:04:58.224550,"(1.85, 2.18, 2.164615384615385)","(12.0, 15.0, 13.0)","(19.0, 99999, 99990)","(31.0, 170.0, 78.0)","(6.5, 8.6, 8.1)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.428571428571428)","(31.0, 100.0, 76.25)"
15-12-2022 13:04:59.446237,"(1.85, 2.18, 2.164615384615385)","(11.0, 15.0, 12.15625)","(20.0, 99999, 99990)","(31.0, 170.0, 78.0)","(6.5, 8.6, 8.1)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.315789473684211)","(31.0, 95.0, 76.25)"
15-12-2022 13:05:00.565892,"(1.85, 2.18, 2.164615384615385)","(11.0, 15.0, 11.222222222222221)","(20.0, 99999, 99990)","(31.0, 170.0, 78.0)","(6.5, 8.6, 8.1)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.315789473684211)","(31.0, 95.0, 76.25)"
15-12-2022 13:05:01.770883,"(1.85, 2.18, 2.164615384615385)","(11.0, 15.0, 12.025)","(20.0, 99999, 99990)","(31.0, 170.0, 78.0)","(6.5, 8.6, 8.070588235294117)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.428571428571428)","(31.0, 95.0, 76.25)"
15-12-2022 13:05:02.945879,"(1.85, 2.18, 2.164615384615385)","(11.0, 15.0, 12.025)","(20.0, 99999, 99990)","(31.0, 170.0, 78.0)","(6.5, 8.6, 8.070588235294117)","(5.5, 7.4, 7.20952380952381)","(5.0, 7.6, 7.428571428571428)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:04.029942,"(1.85, 2.18, 2.164615384615385)","(11.0, 15.0, 12.655172413793103)","(20.0, 99999, 99990)","(31.0, 170.0, 78.0)","(6.5, 8.6, 8.070588235294117)","(5.5, 7.4, 7.092307692307692)","(5.0, 7.6, 7.315789473684211)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:05.111067,"(1.85, 2.18, 2.16875)","(11.0, 15.0, 12.655172413793103)","(20.0, 99999, 99990)","(31.0, 170.0, 69.63636363636363)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.092307692307692)","(5.0, 7.6, 7.315789473684211)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:06.261120,"(1.85, 2.18, 2.16875)","(11.0, 15.0, 12.833333333333334)","(20.0, 99999, 99990)","(31.0, 170.0, 69.63636363636363)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.1647058823529415)","(5.0, 7.6, 7.526315789473684)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:07.385888,"(1.85, 2.18, 2.0966666666666667)","(11.0, 15.0, 12.620000000000001)","(20.0, 99999, 99990)","(31.0, 170.0, 69.63636363636363)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.092307692307692)","(5.0, 8.0, 7.608695652173913)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:08.633955,"(1.85, 2.14, 2.1357894736842105)","(11.0, 15.0, 12.620000000000001)","(20.0, 99999, 99990)","(31.0, 170.0, 108.80000000000001)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.266666666666667)","(5.0, 8.0, 6.057142857142858)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:09.777247,"(1.85, 2.14, 2.1365217391304347)","(11.0, 15.0, 12.620000000000001)","(20.0, 99999, 99990)","(31.0, 160.0, 108.80000000000001)","(6.5, 8.6, 8.063157894736841)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.0, 7.217391304347826)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:11.016000,"(1.85, 2.12, 2.1103225806451613)","(11.0, 15.0, 12.833333333333334)","(20.0, 99999, 99990)","(31.0, 160.0, 108.80000000000001)","(6.5, 8.6, 8.063157894736841)","(5.5, 7.4, 7.266666666666667)","(5.0, 8.0, 6.65)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:12.114886,"(1.85, 2.12, 2.1103225806451613)","(11.0, 15.0, 12.833333333333334)","(20.0, 99999, 99990)","(31.0, 160.0, 108.80000000000001)","(6.5, 8.6, 8.063157894736841)","(5.5, 7.4, 7.266666666666667)","(5.0, 8.0, 6.753846153846154)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:13.189423,"(1.85, 2.12, 2.1103225806451613)","(11.0, 15.0, 12.947368421052632)","(20.0, 99999, 99990)","(31.0, 160.0, 108.80000000000001)","(6.5, 8.6, 8.063157894736841)","(5.5, 7.4, 7.266666666666667)","(5.0, 8.0, 6.6571428571428575)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:14.370729,"(1.85, 2.12, 2.1103225806451613)","(11.0, 15.0, 12.947368421052632)","(20.0, 99999, 99990)","(31.0, 160.0, 108.80000000000001)","(6.5, 8.6, 8.063157894736841)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:15.451935,"(1.85, 2.12, 2.1103225806451613)","(11.0, 15.0, 12.947368421052632)","(20.0, 99999, 99990)","(31.0, 160.0, 108.80000000000001)","(6.5, 8.6, 8.063157894736841)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:16.558883,"(1.85, 2.12, 2.1103225806451613)","(11.0, 15.0, 12.947368421052632)","(20.0, 99999, 99990)","(31.0, 160.0, 108.80000000000001)","(6.5, 8.6, 8.063157894736841)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:17.513103,"(1.85, 2.14, 2.1398620689655172)","(11.0, 15.0, 12.947368421052632)","(20.0, 99999, 99990)","(31.0, 160.0, 108.80000000000001)","(6.5, 8.6, 8.063157894736841)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:18.673339,"(1.85, 2.2, 2.194567901234568)","(11.0, 15.0, 13.44)","(20.0, 99999, 99990)","(31.0, 160.0, 112.0)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 86.66666666666667)"
15-12-2022 13:05:19.674321,"(1.85, 2.2, 2.192212389380531)","(11.0, 15.0, 13.44)","(20.0, 99999, 99990)","(31.0, 160.0, 112.0)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 78.33333333333333)"
15-12-2022 13:05:20.638823,"(1.85, 2.2, 2.192212389380531)","(11.0, 15.0, 13.44)","(20.0, 99999, 99990)","(31.0, 160.0, 112.0)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 78.33333333333333)"
15-12-2022 13:05:21.656953,"(1.85, 2.2, 2.1935135135135138)","(11.0, 15.0, 12.833333333333334)","(20.0, 99999, 99990)","(31.0, 160.0, 112.0)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:22.672212,"(1.85, 2.2, 2.1935135135135138)","(11.0, 15.0, 12.947368421052632)","(20.0, 99999, 99990)","(31.0, 160.0, 97.0)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:23.704597,"(1.85, 2.2, 2.1935135135135138)","(11.0, 15.0, 12.947368421052632)","(20.0, 99999, 99990)","(31.0, 160.0, 97.0)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.266666666666667)","(5.0, 7.8, 6.536842105263158)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:24.756515,"(1.85, 2.32, 2.2199999999999998)","(11.0, 15.0, 12.947368421052632)","(20.0, 99999, 99990)","(31.0, 160.0, 97.0)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.15)","(5.0, 7.8, 6.76)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:25.765465,"(1.85, 2.28, 2.226)","(11.0, 15.0, 12.782608695652174)","(20.0, 99999, 99990)","(31.0, 160.0, 97.0)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.294736842105263)","(5.0, 7.6, 6.55)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:26.786389,"(1.85, 2.28, 2.2486956521739128)","(11.0, 15.0, 12.782608695652174)","(20.0, 99999, 99990)","(31.0, 160.0, 84.4)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.294736842105263)","(5.0, 7.6, 6.885714285714286)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:27.914990,"(1.85, 2.28, 2.2562962962962962)","(11.0, 15.0, 12.782608695652174)","(20.0, 99999, 99990)","(31.0, 160.0, 65.63636363636363)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.294736842105263)","(5.0, 7.4, 6.542857142857143)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:28.899705,"(1.85, 2.28, 2.136)","(11.0, 15.0, 11.868421052631579)","(20.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.4, 6.4526315789473685)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:30.001104,"(1.85, 2.28, 2.136)","(11.0, 15.0, 12.605263157894736)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.4, 6.4526315789473685)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:31.137099,"(1.85, 2.26, 2.116)","(11.0, 15.0, 13.289473684210526)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.4, 6.4526315789473685)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:32.441361,"(1.85, 2.26, 2.116)","(11.0, 15.0, 13.289473684210526)","(21.0, 99999, 99990)","(31.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.4, 6.4526315789473685)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:33.643407,"(1.85, 2.26, 2.116)","(11.0, 15.0, 13.289473684210526)","(21.0, 99999, 99990)","(31.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.4, 6.4526315789473685)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:34.897585,"(1.85, 2.26, 2.116)","(11.0, 15.0, 13.289473684210526)","(21.0, 99999, 99990)","(31.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.4, 6.4526315789473685)","(31.0, 95.0, 83.46153846153845)"
15-12-2022 13:05:36.066181,"(1.85, 2.24, 2.1233333333333335)","(11.0, 15.0, 13.289473684210526)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.054545454545455)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.8875)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:37.241526,"(1.85, 2.24, 2.115555555555556)","(11.0, 15.0, 11.966666666666667)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.142857142857142)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.533333333333333)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:38.336351,"(1.85, 2.24, 2.1879166666666667)","(11.0, 15.0, 12.605263157894736)","(21.0, 99999, 99990)","(31.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.142857142857142)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.533333333333333)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:39.431334,"(1.85, 2.2, 2.192857142857143)","(11.0, 15.0, 13.18)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.533333333333333)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:40.612668,"(1.85, 2.2, 2.192857142857143)","(11.0, 15.0, 13.18)","(21.0, 99999, 99990)","(31.0, 150.0, 65.63636363636363)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.3500000000000005)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:41.706177,"(1.85, 2.2, 2.192857142857143)","(11.0, 15.0, 13.18)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.4, 6.533333333333333)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:42.750418,"(1.85, 2.2, 2.192857142857143)","(11.0, 15.0, 13.18)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.466666666666667)","(31.0, 95.0, 85.625)"
15-12-2022 13:05:43.829031,"(1.85, 2.2, 2.19375)","(11.0, 15.0, 13.18)","(21.0, 99999, 99990)","(31.0, 150.0, 57.2)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.3130434782608695)","(5.0, 7.2, 6.733333333333333)","(31.0, 95.0, 85.625)"
