,Ricky Bobby Riot,Jaggers Lady,Inga Luna,Mcivor Roxy,Cab Fare Home,Ratified,Plumb
14-12-2022 12:14:08.427324,"(1.12, 1.26, 1.2461538461538462)","(26.0, 60.0, 52.36363636363636)","(12.0, 25.0, 24.636363636363637)","(11.0, 21.0, 20.125)","(16.0, 26.0, 27.5)","(17.0, 44.0, 46.285714285714285)","(26.0, 50.0, 60.27272727272727)"
14-12-2022 12:14:09.493850,"(1.12, 1.25, 1.2330088495575222)","(26.0, 60.0, 57.0)","(12.0, 25.0, 24.625)","(11.0, 21.0, 20.125)","(16.0, 28.0, 27.5)","(17.0, 48.0, 42.41379310344828)","(26.0, 75.0, 57.0)"
14-12-2022 12:14:10.532397,"(1.12, 1.25, 1.2305357142857143)","(26.0, 65.0, 60.0)","(12.0, 26.0, 25.384615384615383)","(11.0, 21.0, 20.34375)","(16.0, 28.0, 27.5)","(17.0, 48.0, 45.0)","(26.0, 75.0, 57.0)"
14-12-2022 12:14:11.445933,"(1.12, 1.25, 1.2307299270072993)","(26.0, 65.0, 58.333333333333336)","(12.0, 26.0, 25.555555555555557)","(11.0, 21.0, 20.583333333333332)","(16.0, 28.0, 25.333333333333332)","(17.0, 46.0, 44.0)","(26.0, 75.0, 57.0)"
14-12-2022 12:14:12.358906,"(1.12, 1.25, 1.2219642857142856)","(26.0, 65.0, 58.333333333333336)","(12.0, 26.0, 25.652173913043477)","(11.0, 24.0, 21.6)","(16.0, 28.0, 26.153846153846153)","(17.0, 46.0, 42.4)","(26.0, 75.0, 57.0)"
14-12-2022 12:14:13.285799,"(1.12, 1.24, 1.22125)","(26.0, 65.0, 56.42857142857143)","(12.0, 26.0, 25.52)","(11.0, 24.0, 22.5)","(16.0, 28.0, 26.153846153846153)","(17.0, 46.0, 44.125)","(26.0, 75.0, 58.8)"
14-12-2022 12:14:14.196484,"(1.12, 1.24, 1.2211702127659574)","(26.0, 65.0, 57.72727272727273)","(12.0, 26.0, 25.6)","(11.0, 24.0, 22.758620689655174)","(16.0, 28.0, 26.0)","(17.0, 46.0, 41.0)","(26.0, 75.0, 52.32)"
14-12-2022 12:14:15.157926,"(1.12, 1.24, 1.2211702127659574)","(26.0, 65.0, 52.67567567567568)","(12.0, 26.0, 25.904761904761905)","(11.0, 24.0, 22.941176470588236)","(16.0, 28.0, 25.2)","(17.0, 46.0, 42.666666666666664)","(26.0, 75.0, 56.1)"
14-12-2022 12:14:16.121508,"(1.12, 1.24, 1.2211702127659574)","(26.0, 65.0, 57.0)","(12.0, 26.0, 25.904761904761905)","(11.0, 24.0, 22.941176470588236)","(16.0, 28.0, 24.571428571428573)","(17.0, 46.0, 42.666666666666664)","(26.0, 75.0, 58.8)"
14-12-2022 12:14:17.216575,"(1.1, 1.24, 1.2211340206185566)","(31.0, 65.0, 55.76923076923077)","(13.0, 26.0, 26.357142857142858)","(12.0, 24.0, 23.307692307692307)","(16.0, 28.0, 25.09090909090909)","(17.0, 46.0, 44.94736842105263)","(26.0, 75.0, 63.333333333333336)"
14-12-2022 12:14:18.236647,"(1.1, 1.23, 1.2202158273381294)","(31.0, 60.0, 58.0)","(13.0, 27.0, 26.357142857142858)","(12.0, 24.0, 23.307692307692307)","(16.0, 28.0, 26.57142857142857)","(17.0, 46.0, 44.94736842105263)","(26.0, 75.0, 60.68181818181818)"
14-12-2022 12:14:19.246610,"(1.1, 1.24, 1.2213029315960913)","(31.0, 60.0, 51.6)","(13.0, 27.0, 26.357142857142858)","(12.0, 24.0, 21.75)","(16.0, 27.0, 24.0)","(17.0, 46.0, 44.5)","(26.0, 75.0, 59.25)"
14-12-2022 12:14:20.239808,"(1.1, 1.25, 1.2423809523809524)","(31.0, 60.0, 50.30769230769231)","(13.0, 26.0, 25.0)","(12.0, 24.0, 21.75)","(16.0, 25.0, 24.0)","(17.0, 46.0, 43.91304347826087)","(26.0, 75.0, 54.0)"
14-12-2022 12:14:21.244412,"(1.1, 1.25, 1.2404)","(31.0, 55.0, 51.0)","(13.0, 24.0, 23.77777777777778)","(12.0, 24.0, 21.9375)","(16.0, 24.0, 22.333333333333332)","(17.0, 46.0, 43.91304347826087)","(26.0, 70.0, 54.0)"
14-12-2022 12:14:22.172893,"(1.1, 1.25, 1.2404)","(31.0, 55.0, 50.5)","(13.0, 25.0, 23.76923076923077)","(12.0, 24.0, 22.428571428571427)","(16.0, 23.0, 22.333333333333332)","(17.0, 46.0, 43.91304347826087)","(26.0, 70.0, 54.0)"
14-12-2022 12:14:23.142462,"(1.1, 1.25, 1.2404)","(31.0, 55.0, 52.0)","(13.0, 25.0, 23.0)","(13.0, 24.0, 21.9375)","(16.0, 23.0, 22.333333333333332)","(17.0, 46.0, 43.91304347826087)","(26.0, 70.0, 54.0)"
14-12-2022 12:14:24.088325,"(1.1, 1.25, 1.246)","(31.0, 55.0, 51.5)","(13.0, 25.0, 23.76923076923077)","(13.0, 24.0, 22.263157894736842)","(16.0, 23.0, 22.75)","(17.0, 46.0, 43.91304347826087)","(26.0, 70.0, 54.0)"
14-12-2022 12:14:25.015281,"(1.1, 1.25, 1.240612244897959)","(31.0, 55.0, 54.125)","(13.0, 25.0, 23.0)","(13.0, 24.0, 21.642857142857142)","(16.0, 23.0, 22.8)","(17.0, 46.0, 43.214285714285715)","(26.0, 70.0, 54.0)"
14-12-2022 12:14:25.903431,"(1.1, 1.24, 1.238125)","(31.0, 55.0, 51.25)","(12.0, 25.0, 23.857142857142858)","(13.0, 23.0, 22.875)","(16.0, 24.0, 22.11764705882353)","(17.0, 46.0, 43.214285714285715)","(26.0, 70.0, 54.0)"
14-12-2022 12:14:26.789161,"(1.1, 1.24, 1.237027027027027)","(31.0, 60.0, 53.333333333333336)","(12.0, 26.0, 25.727272727272727)","(13.0, 23.0, 22.916666666666668)","(16.0, 24.0, 22.11764705882353)","(17.0, 46.0, 43.0)","(26.0, 70.0, 56.285714285714285)"
14-12-2022 12:14:27.688179,"(1.1, 1.24, 1.2354166666666666)","(31.0, 60.0, 54.666666666666664)","(12.0, 26.0, 24.5)","(13.0, 23.0, 22.916666666666668)","(16.0, 24.0, 22.11764705882353)","(17.0, 46.0, 43.10344827586207)","(26.0, 70.0, 56.285714285714285)"
14-12-2022 12:14:28.607326,"(1.1, 1.24, 1.2354166666666666)","(31.0, 60.0, 54.666666666666664)","(12.0, 26.0, 24.5)","(13.0, 23.0, 22.916666666666668)","(16.0, 24.0, 22.11764705882353)","(17.0, 46.0, 43.10344827586207)","(26.0, 70.0, 56.285714285714285)"
14-12-2022 12:14:29.532202,"(1.1, 1.24, 1.236046511627907)","(31.0, 60.0, 54.666666666666664)","(12.0, 26.0, 24.333333333333332)","(13.0, 24.0, 23.17241379310345)","(16.0, 24.0, 22.11764705882353)","(17.0, 46.0, 43.10344827586207)","(26.0, 70.0, 56.285714285714285)"
14-12-2022 12:14:30.482244,"(1.1, 1.24, 1.2329166666666667)","(31.0, 60.0, 54.666666666666664)","(12.0, 26.0, 24.928571428571427)","(13.0, 24.0, 23.04)","(16.0, 23.0, 22.5)","(17.0, 46.0, 44.09090909090909)","(26.0, 70.0, 57.368421052631575)"
14-12-2022 12:14:31.411174,"(1.1, 1.24, 1.2348484848484849)","(31.0, 60.0, 55.90909090909091)","(12.0, 26.0, 25.210526315789473)","(13.0, 22.0, 20.0)","(16.0, 23.0, 22.375)","(17.0, 46.0, 44.09090909090909)","(26.0, 70.0, 57.69230769230769)"
14-12-2022 12:14:32.373282,"(1.1, 1.24, 1.2351612903225806)","(31.0, 60.0, 56.4)","(13.0, 26.0, 24.5)","(13.0, 22.0, 20.65)","(16.0, 23.0, 22.047619047619047)","(17.0, 46.0, 44.09090909090909)","(26.0, 70.0, 57.69230769230769)"
14-12-2022 12:14:33.343594,"(1.1, 1.24, 1.2351612903225806)","(31.0, 60.0, 56.4)","(13.0, 26.0, 25.0)","(13.0, 22.0, 20.434782608695652)","(16.0, 23.0, 22.846153846153847)","(17.0, 46.0, 44.09090909090909)","(26.0, 70.0, 58.57142857142857)"
14-12-2022 12:14:34.357082,"(1.1, 1.25, 1.2375409836065574)","(31.0, 60.0, 57.0)","(13.0, 26.0, 24.5)","(13.0, 22.0, 20.565217391304348)","(16.0, 23.0, 23.8)","(17.0, 46.0, 44.285714285714285)","(26.0, 70.0, 60.4)"
14-12-2022 12:14:35.582210,"(1.1, 1.23, 1.226)","(31.0, 60.0, 57.0)","(13.0, 26.0, 24.928571428571427)","(13.0, 22.0, 21.0)","(16.0, 24.0, 23.2)","(17.0, 46.0, 49.04761904761905)","(26.0, 70.0, 60.0)"
14-12-2022 12:14:37.018776,"(1.1, 1.24, 1.228135593220339)","(31.0, 60.0, 58.07692307692308)","(13.0, 25.0, 24.928571428571427)","(13.0, 22.0, 21.0)","(16.0, 24.0, 22.8)","(17.0, 50.0, 46.666666666666664)","(26.0, 70.0, 60.21739130434783)"
14-12-2022 12:14:38.229484,"(1.1, 1.24, 1.2301408450704225)","(31.0, 60.0, 58.07692307692308)","(13.0, 25.0, 24.928571428571427)","(13.0, 22.0, 21.0)","(16.0, 24.0, 22.8)","(17.0, 50.0, 44.5)","(26.0, 70.0, 61.0)"
14-12-2022 12:14:39.354210,"(1.1, 1.24, 1.2301408450704225)","(31.0, 60.0, 58.07692307692308)","(13.0, 25.0, 25.81818181818182)","(13.0, 22.0, 20.75)","(16.0, 24.0, 23.90909090909091)","(17.0, 48.0, 47.86666666666667)","(26.0, 70.0, 62.5)"
14-12-2022 12:14:40.671020,"(1.1, 1.22, 1.215440414507772)","(31.0, 60.0, 58.07692307692308)","(13.0, 26.0, 22.0)","(13.0, 22.0, 20.5)","(16.0, 24.0, 24.666666666666668)","(17.0, 50.0, 47.333333333333336)","(26.0, 70.0, 62.758620689655174)"
14-12-2022 12:14:41.897011,"(1.1, 1.23, 1.2237096774193548)","(31.0, 60.0, 58.07692307692308)","(13.0, 23.0, 23.0)","(13.0, 22.0, 22.0)","(16.0, 25.0, 24.764705882352942)","(17.0, 50.0, 46.869565217391305)","(26.0, 70.0, 62.758620689655174)"
14-12-2022 12:14:43.109007,"(1.1, 1.24, 1.2206818181818182)","(31.0, 60.0, 58.07692307692308)","(13.0, 25.0, 24.2)","(13.0, 24.0, 23.11111111111111)","(16.0, 25.0, 24.77777777777778)","(17.0, 50.0, 46.869565217391305)","(26.0, 70.0, 61.6)"
14-12-2022 12:14:44.208544,"(1.1, 1.23, 1.2206818181818182)","(31.0, 60.0, 58.07692307692308)","(13.0, 25.0, 24.2)","(13.0, 24.0, 23.11111111111111)","(16.0, 25.0, 24.684210526315788)","(17.0, 50.0, 46.869565217391305)","(26.0, 70.0, 64.375)"
14-12-2022 12:14:45.286904,"(1.1, 1.23, 1.2247619047619047)","(31.0, 60.0, 56.42857142857143)","(13.0, 25.0, 24.636363636363637)","(13.0, 24.0, 21.333333333333332)","(16.0, 25.0, 24.523809523809526)","(17.0, 50.0, 46.869565217391305)","(26.0, 65.0, 64.375)"
14-12-2022 12:14:46.304762,"(1.1, 1.23, 1.2247619047619047)","(31.0, 60.0, 57.0)","(13.0, 25.0, 24.636363636363637)","(13.0, 24.0, 21.333333333333332)","(16.0, 25.0, 24.391304347826086)","(17.0, 50.0, 46.869565217391305)","(26.0, 65.0, 64.375)"
14-12-2022 12:14:47.362126,"(1.1, 1.23, 1.225)","(31.0, 60.0, 58.888888888888886)","(13.0, 25.0, 24.333333333333332)","(13.0, 24.0, 21.333333333333332)","(16.0, 25.0, 24.363636363636363)","(17.0, 50.0, 44.857142857142854)","(26.0, 65.0, 64.375)"
14-12-2022 12:14:48.435887,"(1.1, 1.24, 1.2365638766519824)","(31.0, 60.0, 58.125)","(13.0, 25.0, 24.636363636363637)","(13.0, 24.0, 21.333333333333332)","(16.0, 25.0, 24.363636363636363)","(17.0, 50.0, 44.857142857142854)","(26.0, 65.0, 64.47368421052632)"
14-12-2022 12:14:49.584555,"(1.1, 1.24, 1.2384656084656085)","(31.0, 60.0, 58.57142857142857)","(13.0, 25.0, 23.0)","(13.0, 24.0, 21.333333333333332)","(16.0, 25.0, 24.363636363636363)","(17.0, 50.0, 44.857142857142854)","(26.0, 65.0, 64.47368421052632)"
14-12-2022 12:14:50.663084,"(1.1, 1.24, 1.2384656084656085)","(31.0, 60.0, 59.130434782608695)","(13.0, 25.0, 23.0)","(13.0, 24.0, 21.333333333333332)","(16.0, 25.0, 24.363636363636363)","(17.0, 50.0, 44.857142857142854)","(26.0, 65.0, 61.42857142857143)"
14-12-2022 12:14:51.962791,"(1.1, 1.24, 1.2383707865168538)","(31.0, 60.0, 58.75)","(13.0, 25.0, 23.0)","(13.0, 24.0, 21.22222222222222)","(16.0, 25.0, 21.727272727272727)","(17.0, 50.0, 46.21052631578947)","(26.0, 65.0, 61.42857142857143)"
14-12-2022 12:14:53.115807,"(1.1, 1.25, 1.248029197080292)","(31.0, 60.0, 58.07692307692308)","(13.0, 25.0, 22.23076923076923)","(13.0, 23.0, 21.22222222222222)","(16.0, 23.0, 21.9)","(17.0, 50.0, 44.857142857142854)","(26.0, 65.0, 56.111111111111114)"
14-12-2022 12:14:54.210915,"(1.1, 1.25, 1.2483050847457626)","(31.0, 60.0, 57.77777777777778)","(13.0, 25.0, 22.23076923076923)","(13.0, 23.0, 21.22222222222222)","(16.0, 23.0, 21.166666666666668)","(19.0, 50.0, 47.333333333333336)","(26.0, 60.0, 54.0)"
14-12-2022 12:14:55.391351,"(1.1, 1.25, 1.248984375)","(31.0, 60.0, 57.77777777777778)","(13.0, 25.0, 23.0)","(13.0, 23.0, 21.22222222222222)","(16.0, 23.0, 21.166666666666668)","(19.0, 50.0, 46.72727272727273)","(26.0, 60.0, 52.57142857142857)"
14-12-2022 12:14:56.550806,"(1.1, 1.25, 1.248984375)","(31.0, 60.0, 57.77777777777778)","(13.0, 24.0, 23.4)","(13.0, 23.0, 21.8)","(16.0, 23.0, 22.057142857142857)","(19.0, 50.0, 45.76470588235294)","(26.0, 60.0, 52.90909090909091)"
14-12-2022 12:14:57.696609,"(1.1, 1.26, 1.2584180790960453)","(31.0, 60.0, 57.77777777777778)","(13.0, 24.0, 23.4)","(13.0, 23.0, 21.8)","(16.0, 23.0, 22.614035087719298)","(19.0, 50.0, 46.72727272727273)","(26.0, 60.0, 46.46153846153846)"
14-12-2022 12:14:58.832066,"(1.1, 1.26, 1.2587292817679558)","(31.0, 60.0, 57.77777777777778)","(13.0, 24.0, 23.7)","(13.0, 22.0, 19.529411764705884)","(16.0, 23.0, 22.633333333333333)","(19.0, 50.0, 46.72727272727273)","(26.0, 60.0, 43.5)"
14-12-2022 12:14:59.996509,"(1.1, 1.26, 1.2593491124260354)","(31.0, 60.0, 57.77777777777778)","(13.0, 24.0, 23.4)","(13.0, 22.0, 19.529411764705884)","(15.0, 23.0, 22.60655737704918)","(19.0, 50.0, 46.72727272727273)","(26.0, 60.0, 51.5)"
14-12-2022 12:15:01.233745,"(1.1, 1.27, 1.2616279069767442)","(31.0, 60.0, 57.77777777777778)","(13.0, 24.0, 23.4)","(13.0, 22.0, 19.23076923076923)","(15.0, 23.0, 22.633333333333333)","(19.0, 50.0, 47.75)","(26.0, 55.0, 51.5)"
14-12-2022 12:15:02.338096,"(1.1, 1.26, 1.2574725274725276)","(31.0, 60.0, 57.77777777777778)","(13.0, 24.0, 23.428571428571427)","(13.0, 22.0, 20.133333333333333)","(15.0, 23.0, 22.633333333333333)","(19.0, 50.0, 47.75)","(26.0, 55.0, 51.5)"
14-12-2022 12:15:03.490139,"(1.1, 1.26, 1.2578801843317973)","(31.0, 60.0, 59.130434782608695)","(13.0, 23.0, 21.941176470588236)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.719298245614034)","(19.0, 50.0, 46.30769230769231)","(26.0, 55.0, 53.833333333333336)"
14-12-2022 12:15:04.696496,"(1.1, 1.27, 1.263205574912892)","(31.0, 60.0, 58.75)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.719298245614034)","(19.0, 50.0, 47.333333333333336)","(26.0, 55.0, 51.5)"
14-12-2022 12:15:05.776536,"(1.1, 1.26, 1.2574774774774775)","(31.0, 60.0, 58.75)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.741935483870968)","(19.0, 50.0, 47.333333333333336)","(26.0, 55.0, 40.833333333333336)"
14-12-2022 12:15:06.937143,"(1.1, 1.26, 1.2574774774774775)","(31.0, 60.0, 59.130434782608695)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.741935483870968)","(19.0, 50.0, 46.30769230769231)","(26.0, 55.0, 51.05263157894737)"
14-12-2022 12:15:08.158555,"(1.1, 1.26, 1.2574774774774775)","(31.0, 60.0, 58.75)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.741935483870968)","(19.0, 50.0, 47.333333333333336)","(26.0, 55.0, 46.81818181818182)"
14-12-2022 12:15:09.350911,"(1.1, 1.25, 1.2495027624309392)","(31.0, 60.0, 59.130434782608695)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.741935483870968)","(19.0, 50.0, 47.333333333333336)","(26.0, 55.0, 46.81818181818182)"
14-12-2022 12:15:10.525135,"(1.1, 1.25, 1.249811320754717)","(31.0, 60.0, 59.130434782608695)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.741935483870968)","(19.0, 50.0, 46.857142857142854)","(26.0, 55.0, 48.63636363636363)"
14-12-2022 12:15:11.720343,"(1.1, 1.25, 1.2495852534562213)","(31.0, 60.0, 58.75)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.741935483870968)","(19.0, 48.0, 46.72727272727273)","(26.0, 55.0, 48.63636363636363)"
14-12-2022 12:15:12.783428,"(1.1, 1.25, 1.2495852534562213)","(31.0, 60.0, 58.75)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 22.741935483870968)","(19.0, 50.0, 46.72727272727273)","(26.0, 55.0, 48.63636363636363)"
14-12-2022 12:15:13.830775,"(1.1, 1.25, 1.249811320754717)","(31.0, 60.0, 59.130434782608695)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 23.0, 23.77777777777778)","(19.0, 50.0, 45.45454545454545)","(26.0, 55.0, 45.0)"
14-12-2022 12:15:14.833071,"(1.1, 1.26, 1.2576744186046511)","(31.0, 60.0, 58.75)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 24.0, 23.77777777777778)","(19.0, 46.0, 45.45454545454545)","(26.0, 55.0, 45.0)"
14-12-2022 12:15:15.813997,"(1.1, 1.26, 1.258623188405797)","(31.0, 60.0, 59.130434782608695)","(13.0, 23.0, 22.75)","(13.0, 22.0, 20.444444444444443)","(15.0, 24.0, 23.866666666666667)","(19.0, 46.0, 43.42857142857143)","(26.0, 55.0, 45.0)"
14-12-2022 12:15:16.821090,"(1.1, 1.26, 1.25875)","(31.0, 65.0, 57.68292682926829)","(13.0, 22.0, 21.6875)","(13.0, 22.0, 20.42105263157895)","(15.0, 24.0, 23.866666666666667)","(19.0, 44.0, 43.42857142857143)","(26.0, 55.0, 45.0)"
14-12-2022 12:15:17.870041,"(1.1, 1.26, 1.2586524822695035)","(31.0, 65.0, 57.0)","(13.0, 22.0, 20.846153846153847)","(13.0, 22.0, 20.42105263157895)","(15.0, 24.0, 23.666666666666668)","(19.0, 46.0, 45.14285714285714)","(26.0, 55.0, 48.63636363636363)"
14-12-2022 12:15:18.969365,"(1.1, 1.26, 1.2597101449275363)","(31.0, 65.0, 56.81818181818182)","(13.0, 22.0, 19.136363636363637)","(13.0, 22.0, 20.11764705882353)","(15.0, 24.0, 23.75)","(19.0, 46.0, 45.0)","(26.0, 55.0, 47.142857142857146)"
14-12-2022 12:15:20.081614,"(1.1, 1.27, 1.2628395061728395)","(31.0, 65.0, 55.76923076923077)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.22222222222222)","(15.0, 24.0, 23.578125)","(19.0, 46.0, 44.5)","(26.0, 55.0, 49.76190476190476)"
14-12-2022 12:15:21.121980,"(1.1, 1.27, 1.2633333333333334)","(31.0, 65.0, 55.270270270270274)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.22222222222222)","(15.0, 24.0, 23.55)","(19.0, 46.0, 45.0)","(26.0, 55.0, 52.06666666666666)"
14-12-2022 12:15:22.152999,"(1.1, 1.27, 1.2643478260869565)","(31.0, 65.0, 55.270270270270274)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.78787878787879)","(15.0, 24.0, 23.55)","(19.0, 46.0, 44.5)","(26.0, 55.0, 52.06666666666666)"
14-12-2022 12:15:23.220363,"(1.1, 1.27, 1.2643478260869565)","(31.0, 65.0, 55.270270270270274)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.78787878787879)","(15.0, 24.0, 23.55)","(19.0, 46.0, 45.0)","(26.0, 55.0, 50.05)"
14-12-2022 12:15:24.193924,"(1.1, 1.27, 1.2603703703703704)","(31.0, 65.0, 55.270270270270274)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.78787878787879)","(15.0, 24.0, 23.55)","(19.0, 46.0, 44.5)","(26.0, 55.0, 52.06666666666666)"
14-12-2022 12:15:25.171782,"(1.1, 1.27, 1.2603030303030303)","(31.0, 65.0, 55.270270270270274)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.78787878787879)","(15.0, 24.0, 23.578125)","(19.0, 46.0, 36.4)","(26.0, 55.0, 49.4)"
14-12-2022 12:15:26.242836,"(1.1, 1.26, 1.2588392857142858)","(31.0, 65.0, 55.270270270270274)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.4)","(15.0, 24.0, 22.714285714285715)","(19.0, 40.0, 36.285714285714285)","(26.0, 55.0, 48.7)"
14-12-2022 12:15:27.291811,"(1.1, 1.27, 1.2682317073170732)","(31.0, 65.0, 55.270270270270274)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.4)","(15.0, 24.0, 23.05263157894737)","(19.0, 40.0, 34.333333333333336)","(26.0, 55.0, 49.4)"
14-12-2022 12:15:28.352336,"(1.12, 1.27, 1.2684037558685446)","(31.0, 65.0, 55.270270270270274)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.4)","(15.0, 24.0, 22.8)","(20.0, 40.0, 35.142857142857146)","(26.0, 55.0, 48.7)"
14-12-2022 12:15:29.398876,"(1.12, 1.27, 1.2684037558685446)","(31.0, 60.0, 57.22222222222222)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.4)","(15.0, 24.0, 23.1)","(20.0, 40.0, 35.142857142857146)","(26.0, 55.0, 48.7)"
14-12-2022 12:15:30.502733,"(1.12, 1.27, 1.2602673796791444)","(31.0, 60.0, 55.2)","(13.0, 22.0, 20.333333333333332)","(13.0, 22.0, 20.4)","(15.0, 24.0, 23.1)","(20.0, 40.0, 35.142857142857146)","(26.0, 55.0, 47.8)"
14-12-2022 12:15:31.740064,"(1.12, 1.27, 1.2602631578947368)","(31.0, 60.0, 55.38461538461539)","(13.0, 22.0, 20.0)","(13.0, 22.0, 20.095238095238095)","(15.0, 24.0, 23.666666666666668)","(20.0, 40.0, 35.36363636363637)","(26.0, 55.0, 46.9)"
14-12-2022 12:15:33.057765,"(1.12, 1.26, 1.2598290598290598)","(31.0, 60.0, 56.25)","(13.0, 21.0, 20.0)","(13.0, 22.0, 18.9)","(15.0, 24.0, 23.962962962962962)","(20.0, 40.0, 36.95238095238095)","(26.0, 55.0, 52.25)"
14-12-2022 12:15:34.221664,"(1.12, 1.27, 1.2602108768035516)","(31.0, 60.0, 56.25)","(13.0, 21.0, 20.0)","(13.0, 19.5, 18.9)","(15.0, 25.0, 23.962962962962962)","(20.0, 40.0, 36.95238095238095)","(26.0, 55.0, 52.25)"
14-12-2022 12:15:35.432035,"(1.12, 1.27, 1.2602022471910113)","(31.0, 60.0, 55.625)","(13.0, 22.0, 20.90909090909091)","(13.0, 19.5, 18.555555555555557)","(15.0, 25.0, 23.962962962962962)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 49.4)"
14-12-2022 12:15:36.633897,"(1.12, 1.27, 1.260952955367913)","(31.0, 60.0, 57.083333333333336)","(13.0, 22.0, 21.294117647058822)","(13.0, 19.5, 18.48)","(15.0, 25.0, 23.962962962962962)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 49.4)"
14-12-2022 12:15:37.771004,"(1.12, 1.27, 1.2596782841823055)","(31.0, 60.0, 57.083333333333336)","(13.0, 22.0, 21.375)","(13.0, 19.0, 18.727272727272727)","(15.0, 25.0, 24.04)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 49.4)"
14-12-2022 12:15:38.898524,"(1.12, 1.27, 1.2596782841823055)","(31.0, 60.0, 57.083333333333336)","(13.0, 22.0, 21.41176470588235)","(13.0, 19.5, 18.52173913043478)","(15.0, 25.0, 24.04)","(19.0, 40.0, 38.2)","(26.0, 55.0, 52.25)"
14-12-2022 12:15:40.032393,"(1.12, 1.27, 1.2597435897435898)","(31.0, 60.0, 57.083333333333336)","(13.0, 24.0, 21.75)","(13.0, 19.0, 18.928571428571427)","(15.0, 25.0, 24.2)","(19.0, 40.0, 38.2)","(26.0, 55.0, 50.285714285714285)"
14-12-2022 12:15:41.106660,"(1.12, 1.27, 1.2577801724137931)","(31.0, 60.0, 57.083333333333336)","(13.0, 22.0, 21.75)","(13.0, 19.0, 18.833333333333332)","(15.0, 25.0, 24.238095238095237)","(19.0, 40.0, 37.629629629629626)","(26.0, 55.0, 46.9)"
14-12-2022 12:15:42.144377,"(1.12, 1.27, 1.2577801724137931)","(31.0, 60.0, 54.61538461538461)","(13.0, 22.0, 21.692307692307693)","(13.0, 19.0, 18.833333333333332)","(15.0, 25.0, 24.238095238095237)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 47.8)"
14-12-2022 12:15:43.275370,"(1.12, 1.26, 1.2596052631578947)","(31.0, 60.0, 54.61538461538461)","(13.0, 24.0, 22.315789473684212)","(13.0, 19.5, 18.77777777777778)","(15.0, 25.0, 24.36)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 46.9)"
14-12-2022 12:15:44.306497,"(1.12, 1.26, 1.2596052631578947)","(31.0, 60.0, 54.61538461538461)","(13.0, 24.0, 22.315789473684212)","(13.0, 19.5, 18.77777777777778)","(15.0, 25.0, 24.36)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 47.8)"
14-12-2022 12:15:45.340290,"(1.12, 1.27, 1.2577908217716116)","(31.0, 60.0, 54.61538461538461)","(13.0, 24.0, 22.285714285714285)","(13.0, 19.5, 18.666666666666668)","(15.0, 25.0, 24.36)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 47.8)"
14-12-2022 12:15:46.317451,"(1.12, 1.27, 1.2576840981856992)","(31.0, 60.0, 54.61538461538461)","(13.0, 24.0, 22.56)","(13.0, 19.0, 18.666666666666668)","(15.0, 25.0, 25.318181818181817)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 46.9)"
14-12-2022 12:15:47.352728,"(1.12, 1.27, 1.2576840981856992)","(31.0, 60.0, 54.61538461538461)","(13.0, 24.0, 22.20689655172414)","(13.0, 18.0, 17.96875)","(15.0, 26.0, 25.047619047619047)","(19.0, 40.0, 37.833333333333336)","(26.0, 55.0, 47.8)"
