,Kempton Bale,Call The Fairies,Hokkaido Miss,Micks Kimmy,Iverson,Joffas Liberty,Impress Scarlett,Who Knows Chloe
847,"[datetime.datetime(2022, 11, 28, 16, 21, 26, 292022), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 26, 292022), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 26, 292022), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 26, 292022), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 26, 292022), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 26, 292022), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 26, 292022), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 26, 292022), 21.0, 170.0]"
848,"[datetime.datetime(2022, 11, 28, 16, 21, 27, 468630), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 27, 468630), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 27, 468630), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 27, 468630), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 27, 468630), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 27, 468630), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 27, 468630), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 27, 468630), 21.0, 170.0]"
849,"[datetime.datetime(2022, 11, 28, 16, 21, 28, 646100), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 28, 646100), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 28, 646100), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 28, 646100), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 28, 646100), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 28, 646100), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 28, 646100), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 28, 646100), 21.0, 170.0]"
850,"[datetime.datetime(2022, 11, 28, 16, 21, 29, 894829), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 29, 894829), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 29, 894829), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 29, 894829), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 29, 894829), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 29, 894829), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 29, 894829), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 29, 894829), 21.0, 170.0]"
851,"[datetime.datetime(2022, 11, 28, 16, 21, 31, 108552), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 31, 108552), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 31, 108552), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 31, 108552), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 31, 108552), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 31, 108552), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 31, 108552), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 31, 108552), 21.0, 170.0]"
852,"[datetime.datetime(2022, 11, 28, 16, 21, 32, 288640), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 32, 288640), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 32, 288640), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 32, 288640), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 32, 288640), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 32, 288640), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 32, 288640), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 32, 288640), 21.0, 170.0]"
853,"[datetime.datetime(2022, 11, 28, 16, 21, 33, 508237), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 33, 508237), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 33, 508237), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 33, 508237), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 33, 508237), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 33, 508237), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 33, 508237), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 33, 508237), 21.0, 170.0]"
854,"[datetime.datetime(2022, 11, 28, 16, 21, 34, 716872), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 34, 716872), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 34, 716872), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 34, 716872), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 34, 716872), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 34, 716872), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 34, 716872), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 34, 716872), 21.0, 170.0]"
855,"[datetime.datetime(2022, 11, 28, 16, 21, 35, 907646), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 907646), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 907646), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 907646), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 907646), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 907646), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 907646), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 907646), 21.0, 170.0]"
856,"[datetime.datetime(2022, 11, 28, 16, 21, 37, 104589), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 104589), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 104589), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 104589), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 104589), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 104589), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 104589), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 104589), 21.0, 170.0]"
857,"[datetime.datetime(2022, 11, 28, 16, 21, 38, 266747), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 266747), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 266747), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 266747), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 266747), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 266747), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 266747), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 266747), 21.0, 170.0]"
858,"[datetime.datetime(2022, 11, 28, 16, 21, 39, 427793), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 39, 427793), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 21, 39, 427793), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 39, 427793), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 39, 427793), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 39, 427793), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 39, 427793), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 39, 427793), 21.0, 170.0]"
859,"[datetime.datetime(2022, 11, 28, 16, 21, 40, 568806), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 568806), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 568806), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 568806), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 568806), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 568806), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 568806), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 568806), 21.0, 170.0]"
860,"[datetime.datetime(2022, 11, 28, 16, 21, 41, 715981), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 715981), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 715981), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 715981), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 715981), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 715981), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 715981), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 715981), 21.0, 170.0]"
861,"[datetime.datetime(2022, 11, 28, 16, 21, 42, 865999), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 865999), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 865999), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 865999), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 865999), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 865999), 12.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 865999), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 865999), 21.0, 170.0]"
862,"[datetime.datetime(2022, 11, 28, 16, 21, 44, 29676), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 29676), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 29676), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 29676), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 29676), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 29676), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 29676), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 29676), 21.0, 170.0]"
863,"[datetime.datetime(2022, 11, 28, 16, 21, 45, 185175), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 185175), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 185175), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 185175), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 185175), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 185175), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 185175), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 185175), 21.0, 170.0]"
864,"[datetime.datetime(2022, 11, 28, 16, 21, 46, 332389), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 332389), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 332389), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 332389), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 332389), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 332389), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 332389), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 332389), 21.0, 170.0]"
865,"[datetime.datetime(2022, 11, 28, 16, 21, 47, 478898), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 478898), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 478898), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 478898), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 478898), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 478898), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 478898), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 478898), 21.0, 170.0]"
866,"[datetime.datetime(2022, 11, 28, 16, 21, 48, 616096), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 48, 616096), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 48, 616096), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 48, 616096), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 48, 616096), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 48, 616096), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 48, 616096), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 48, 616096), 21.0, 170.0]"
867,"[datetime.datetime(2022, 11, 28, 16, 21, 49, 762079), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 762079), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 762079), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 762079), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 762079), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 762079), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 762079), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 762079), 21.0, 170.0]"
868,"[datetime.datetime(2022, 11, 28, 16, 21, 50, 899663), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 899663), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 899663), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 899663), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 899663), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 899663), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 899663), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 899663), 21.0, 170.0]"
869,"[datetime.datetime(2022, 11, 28, 16, 21, 52, 47719), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 52, 47719), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 52, 47719), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 52, 47719), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 52, 47719), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 52, 47719), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 52, 47719), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 52, 47719), 21.0, 170.0]"
870,"[datetime.datetime(2022, 11, 28, 16, 21, 53, 182464), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 182464), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 182464), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 182464), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 182464), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 182464), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 182464), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 182464), 21.0, 170.0]"
871,"[datetime.datetime(2022, 11, 28, 16, 21, 54, 336279), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 336279), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 336279), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 336279), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 336279), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 336279), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 336279), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 336279), 21.0, 170.0]"
872,"[datetime.datetime(2022, 11, 28, 16, 21, 55, 497503), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 497503), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 497503), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 497503), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 497503), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 497503), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 497503), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 497503), 21.0, 170.0]"
873,"[datetime.datetime(2022, 11, 28, 16, 21, 56, 659381), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 659381), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 659381), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 659381), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 659381), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 659381), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 659381), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 659381), 21.0, 170.0]"
874,"[datetime.datetime(2022, 11, 28, 16, 21, 57, 810348), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 57, 810348), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 57, 810348), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 57, 810348), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 57, 810348), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 57, 810348), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 57, 810348), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 57, 810348), 21.0, 170.0]"
875,"[datetime.datetime(2022, 11, 28, 16, 21, 59, 675), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 675), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 675), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 675), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 675), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 675), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 675), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 675), 21.0, 170.0]"
876,"[datetime.datetime(2022, 11, 28, 16, 22, 0, 185133), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 185133), 2.8, 4.2]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 185133), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 185133), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 185133), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 185133), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 185133), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 185133), 21.0, 170.0]"
877,"[datetime.datetime(2022, 11, 28, 16, 22, 1, 328233), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 328233), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 328233), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 328233), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 328233), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 328233), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 328233), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 328233), 21.0, 170.0]"
878,"[datetime.datetime(2022, 11, 28, 16, 22, 2, 520393), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 2, 520393), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 16, 22, 2, 520393), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 22, 2, 520393), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 2, 520393), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 2, 520393), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 2, 520393), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 22, 2, 520393), 21.0, 170.0]"
879,"[datetime.datetime(2022, 11, 28, 16, 22, 3, 669185), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 669185), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 669185), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 669185), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 669185), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 669185), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 669185), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 669185), 21.0, 170.0]"
880,"[datetime.datetime(2022, 11, 28, 16, 22, 4, 824687), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 824687), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 824687), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 824687), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 824687), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 824687), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 824687), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 824687), 21.0, 170.0]"
881,"[datetime.datetime(2022, 11, 28, 16, 22, 5, 973151), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 973151), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 973151), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 973151), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 973151), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 973151), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 973151), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 973151), 21.0, 170.0]"
882,"[datetime.datetime(2022, 11, 28, 16, 22, 7, 149736), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 149736), 2.8, 4.4]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 149736), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 149736), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 149736), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 149736), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 149736), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 149736), 21.0, 170.0]"
883,"[datetime.datetime(2022, 11, 28, 16, 22, 8, 295223), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 295223), 2.8, 4.4]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 295223), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 295223), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 295223), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 295223), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 295223), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 295223), 21.0, 170.0]"
884,"[datetime.datetime(2022, 11, 28, 16, 22, 9, 449094), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 449094), 2.8, 4.4]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 449094), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 449094), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 449094), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 449094), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 449094), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 449094), 21.0, 170.0]"
885,"[datetime.datetime(2022, 11, 28, 16, 22, 10, 597097), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 597097), 2.8, 4.4]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 597097), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 597097), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 597097), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 597097), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 597097), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 597097), 21.0, 170.0]"
886,"[datetime.datetime(2022, 11, 28, 16, 22, 11, 735611), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 22, 11, 735611), 2.8, 4.4]","[datetime.datetime(2022, 11, 28, 16, 22, 11, 735611), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 22, 11, 735611), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 22, 11, 735611), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 22, 11, 735611), 12.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 11, 735611), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 16, 22, 11, 735611), 21.0, 170.0]"
