,My Fathers Son,Galloping Speed,Midnight Rocker,Valor Bale,My Bonneville,Greysynd Shock,Zipping Crusader,Apache Shout
07-01-2023 19:55:57.594409,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 7.6, 7.538461538461538)","(2.35, 2.8, 2.711904761904762)","(3.7, 4.4, 4.362500000000001)","(5.0, 6.2, 6.176470588235294)","(14.0, 19.5, 17.606060606060606)","(13.0, 23.0, 21.2)"
07-01-2023 19:55:59.226661,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 7.6, 7.414285714285715)","(2.35, 2.8, 2.827272727272727)","(3.7, 4.4, 4.362500000000001)","(5.0, 6.2, 6.176470588235294)","(14.0, 19.5, 17.58823529411765)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:00.974162,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 7.8, 7.56)","(2.35, 2.84, 2.7800000000000002)","(3.7, 4.4, 4.362500000000001)","(5.0, 6.2, 6.176470588235294)","(14.0, 19.5, 17.58823529411765)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:02.289605,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 7.8, 7.980487804878049)","(2.35, 2.84, 2.7600000000000002)","(3.7, 4.4, 4.362204724409449)","(5.0, 6.2, 6.176470588235294)","(14.0, 19.5, 17.46875)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:03.630528,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.0, 8.069565217391304)","(2.35, 2.84, 2.7600000000000002)","(3.7, 4.4, 4.272)","(5.0, 6.2, 6.175)","(14.0, 19.5, 17.444444444444443)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:05.086836,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.2, 7.816666666666667)","(2.35, 2.84, 2.7600000000000002)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.2, 6.211764705882353)","(14.0, 18.0, 17.444444444444443)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:06.448926,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.4, 7.733333333333333)","(2.35, 2.84, 2.7600000000000002)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.4, 6.26)","(14.0, 18.0, 17.285714285714285)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:07.780163,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.4, 8.152941176470588)","(2.35, 2.84, 2.7600000000000002)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.4, 6.26)","(14.0, 18.0, 17.125)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:09.123543,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.4, 8.3)","(2.35, 2.84, 2.74)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.4, 6.31764705882353)","(14.0, 17.5, 16.25)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:10.419644,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.4, 8.329411764705883)","(2.35, 2.84, 2.77)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.4, 6.326315789473685)","(14.0, 17.5, 15.892857142857142)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:11.650765,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.4, 8.310638297872341)","(2.35, 2.82, 2.77)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.4, 6.326315789473685)","(14.0, 17.5, 15.892857142857142)","(13.0, 23.0, 21.2)"
07-01-2023 19:56:13.192982,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.4, 8.338461538461539)","(2.35, 2.82, 2.7255555555555557)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.4, 6.583333333333333)","(14.0, 17.5, 16.136363636363637)","(13.0, 23.0, 21.1)"
07-01-2023 19:56:14.651202,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.4, 8.338461538461539)","(2.35, 2.82, 2.74)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.605882352941176)","(14.0, 17.5, 16.5625)","(13.0, 23.0, 21.1)"
07-01-2023 19:56:16.762814,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(4.6, 8.4, 8.314285714285715)","(2.35, 2.8, 2.75)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.605882352941176)","(14.0, 17.5, 15.833333333333334)","(13.0, 23.0, 21.1)"
07-01-2023 19:56:18.048058,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.3625)","(2.35, 2.8, 2.7272727272727275)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 16.0, 17.0)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:19.255827,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.371428571428572)","(2.35, 2.8, 2.7266666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.818181818181817)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:20.630204,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.367567567567567)","(2.35, 2.8, 2.7266666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.818181818181817)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:21.980171,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.367567567567567)","(2.35, 2.8, 2.7266666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.818181818181817)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:23.224881,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.367567567567567)","(2.35, 2.8, 2.712)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.818181818181817)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:24.387522,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.325)","(2.35, 2.8, 2.7266666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.818181818181817)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:25.646451,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.35)","(2.35, 2.8, 2.712)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.818181818181817)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:26.865268,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.36)","(2.35, 2.8, 2.712)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.818181818181817)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:28.067146,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.380645161290323)","(2.35, 2.8, 2.7266666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.818181818181817)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:29.245225,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.380645161290323)","(2.35, 2.8, 2.7266666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.842105263157894)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:30.360494,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.382857142857143)","(2.35, 2.8, 2.7133333333333334)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.842105263157894)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:31.566709,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.382857142857143)","(2.35, 2.78, 2.728)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.842105263157894)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:32.710671,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.382857142857143)","(2.35, 2.78, 2.728)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.842105263157894)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:33.866812,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.385365853658536)","(2.35, 2.78, 2.710666666666667)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.842105263157894)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:35.228874,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.385365853658536)","(2.35, 2.78, 2.7064000000000004)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.842105263157894)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:36.836843,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.385365853658536)","(2.35, 2.78, 2.7186666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.842105263157894)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:38.539493,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.385365853658536)","(2.35, 2.78, 2.7186666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.553846153846154)","(14.0, 17.5, 16.842105263157894)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:39.900352,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.4, 8.385365853658536)","(2.35, 2.78, 2.7186666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.492307692307692)","(14.0, 17.5, 16.416666666666668)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:41.170403,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 9.0, 8.781818181818181)","(2.35, 2.78, 2.7186666666666666)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.492307692307692)","(14.0, 16.5, 16.416666666666668)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:42.470102,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.8, 8.457142857142857)","(2.35, 2.76, 2.705)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.492307692307692)","(14.0, 16.5, 16.416666666666668)","(14.0, 23.0, 21.1)"
07-01-2023 19:56:43.737071,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.8, 8.753846153846155)","(2.35, 2.76, 2.671111111111111)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.492307692307692)","(15.0, 16.5, 16.416666666666668)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:44.849868,"(61.0, 160.0, 121.11111111111111)","(71.0, 210.0, 190.0)","(5.0, 8.8, 8.753846153846155)","(2.35, 2.76, 2.66)","(3.7, 4.4, 4.233333333333333)","(5.0, 6.8, 6.492307692307692)","(15.0, 16.5, 16.695652173913043)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:46.111264,"(61.0, 150.0, 130.0)","(71.0, 200.0, 175.0)","(5.0, 9.0, 9.167741935483871)","(2.35, 2.74, 2.6690909090909094)","(3.7, 4.4, 4.232)","(5.0, 6.8, 6.492307692307692)","(15.0, 18.0, 16.5)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:47.534121,"(61.0, 150.0, 115.0)","(71.0, 200.0, 175.0)","(5.0, 9.4, 8.763636363636364)","(2.35, 2.74, 2.67)","(3.7, 4.4, 4.232)","(5.0, 6.8, 6.492307692307692)","(15.0, 18.0, 16.5)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:48.730541,"(61.0, 150.0, 115.0)","(71.0, 200.0, 170.0)","(5.0, 9.4, 7.9399999999999995)","(2.35, 2.72, 2.6557142857142857)","(3.7, 4.4, 4.274074074074075)","(5.0, 6.8, 6.466666666666667)","(15.0, 18.0, 16.392857142857142)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:49.945121,"(61.0, 150.0, 115.0)","(71.0, 200.0, 170.0)","(5.0, 9.2, 8.037037037037036)","(2.35, 2.72, 2.648)","(3.7, 4.4, 4.274074074074075)","(5.0, 6.8, 6.466666666666667)","(15.0, 16.5, 16.392857142857142)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:51.246771,"(61.0, 150.0, 115.0)","(71.0, 200.0, 170.0)","(5.0, 9.0, 8.444444444444445)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.274074074074075)","(5.0, 6.8, 6.466666666666667)","(15.0, 16.5, 16.392857142857142)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:52.521644,"(61.0, 150.0, 115.0)","(71.0, 200.0, 170.0)","(5.0, 8.8, 8.25)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.274074074074075)","(5.0, 6.8, 6.6)","(15.0, 16.5, 16.392857142857142)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:53.726200,"(61.0, 150.0, 115.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.6, 7.72)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.8, 6.607407407407408)","(15.0, 16.5, 16.5)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:54.919306,"(61.0, 150.0, 115.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.4, 7.955555555555556)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.8, 6.607407407407408)","(15.0, 18.0, 16.5)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:56.155158,"(61.0, 150.0, 115.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.4, 8.036363636363637)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.8, 6.607407407407408)","(15.0, 18.0, 16.5)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:57.326829,"(61.0, 160.0, 130.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.4, 8.036363636363637)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.8, 6.607407407407408)","(15.0, 18.0, 16.083333333333332)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:58.519642,"(61.0, 160.0, 137.5)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.2, 7.8999999999999995)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.8, 6.477777777777778)","(15.0, 18.0, 16.083333333333332)","(15.0, 23.0, 21.1)"
07-01-2023 19:56:59.818576,"(61.0, 160.0, 137.5)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.2, 7.778378378378378)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.6, 6.466666666666667)","(15.0, 18.0, 16.23076923076923)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:01.192127,"(61.0, 160.0, 135.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.4, 7.778378378378378)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.6, 6.445161290322581)","(15.0, 18.0, 16.37142857142857)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:02.580599,"(61.0, 160.0, 130.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.4, 7.778378378378378)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.6, 6.445161290322581)","(15.0, 18.0, 16.37142857142857)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:03.983185,"(61.0, 160.0, 130.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.4, 7.778378378378378)","(2.35, 2.72, 2.644)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.6, 6.473684210526316)","(15.0, 18.0, 16.602941176470587)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:05.360242,"(61.0, 160.0, 130.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.4, 8.149999999999999)","(2.35, 2.72, 2.6472727272727274)","(3.7, 4.4, 4.276923076923077)","(5.0, 6.6, 6.473684210526316)","(15.0, 18.0, 16.1)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:06.779733,"(61.0, 160.0, 130.0)","(71.0, 200.0, 183.33333333333334)","(5.0, 8.2, 8.066666666666666)","(2.35, 2.72, 2.6472727272727274)","(3.7, 4.4, 4.308571428571429)","(5.0, 6.6, 6.473684210526316)","(15.0, 18.0, 16.1)","(15.0, 23.0, 21.272727272727273)"
07-01-2023 19:57:08.075784,"(61.0, 160.0, 130.0)","(71.0, 200.0, 185.0)","(5.0, 8.2, 8.133333333333333)","(2.35, 2.72, 2.6836363636363636)","(3.7, 4.4, 4.308571428571429)","(5.0, 6.6, 6.473684210526316)","(15.0, 18.0, 16.59259259259259)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:09.286732,"(61.0, 160.0, 130.0)","(71.0, 220.0, 185.0)","(5.0, 8.2, 8.133333333333333)","(2.35, 2.72, 2.672403846153846)","(3.7, 4.4, 4.388888888888888)","(5.0, 6.6, 6.473684210526316)","(15.0, 18.0, 16.88235294117647)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:10.461206,"(61.0, 160.0, 130.0)","(71.0, 220.0, 185.0)","(5.0, 8.2, 8.04)","(2.35, 2.72, 2.671904761904762)","(3.7, 4.5, 4.433333333333333)","(5.0, 6.6, 6.466666666666667)","(15.0, 18.0, 16.75)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:11.759054,"(61.0, 160.0, 130.0)","(71.0, 220.0, 185.0)","(5.0, 8.2, 8.04)","(2.35, 2.72, 2.7115966386554624)","(3.7, 4.6, 4.392307692307692)","(5.0, 6.6, 6.466666666666667)","(15.0, 18.0, 16.75)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:13.067717,"(61.0, 160.0, 130.0)","(71.0, 220.0, 178.0)","(5.0, 7.8, 7.610526315789474)","(2.35, 2.7, 2.69327731092437)","(3.7, 4.6, 4.358333333333333)","(5.0, 6.6, 6.466666666666667)","(15.0, 18.0, 16.75)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:14.283127,"(71.0, 160.0, 140.0)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.635294117647059)","(2.25, 2.7, 2.69327731092437)","(3.6, 4.6, 4.358333333333333)","(5.0, 6.6, 6.658333333333333)","(14.0, 18.0, 16.575)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:15.499637,"(71.0, 160.0, 140.0)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.635294117647059)","(2.25, 2.7, 2.6566666666666667)","(3.6, 4.6, 4.336363636363636)","(5.0, 6.8, 6.63)","(14.0, 18.0, 16.575)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:16.762802,"(71.0, 160.0, 133.33333333333334)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.673684210526316)","(2.25, 2.7, 2.648)","(3.6, 4.6, 4.3307692307692305)","(5.0, 6.8, 6.518518518518519)","(14.0, 18.0, 16.575)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:18.022744,"(71.0, 160.0, 133.33333333333334)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.673684210526316)","(2.25, 2.7, 2.648)","(3.6, 4.6, 4.3307692307692305)","(5.0, 6.8, 6.518518518518519)","(14.0, 18.0, 16.575)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:19.249954,"(71.0, 160.0, 133.33333333333334)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.673684210526316)","(2.25, 2.68, 2.662857142857143)","(3.6, 4.6, 4.3307692307692305)","(5.0, 6.8, 6.518518518518519)","(14.0, 18.0, 16.575)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:20.476803,"(71.0, 160.0, 133.33333333333334)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.673684210526316)","(2.25, 2.68, 2.662857142857143)","(3.6, 4.6, 4.3307692307692305)","(5.0, 6.8, 6.518518518518519)","(14.0, 18.0, 16.575)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:21.803454,"(71.0, 160.0, 133.33333333333334)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.673684210526316)","(2.25, 2.68, 2.6580000000000004)","(3.6, 4.6, 4.3307692307692305)","(5.0, 6.8, 6.518518518518519)","(14.0, 18.0, 16.575)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:23.127464,"(71.0, 160.0, 133.33333333333334)","(81.0, 220.0, 178.0)","(5.5, 8.0, 7.858823529411765)","(2.25, 2.68, 2.650666666666667)","(3.6, 4.6, 4.3307692307692305)","(5.0, 6.8, 6.518518518518519)","(14.0, 18.0, 16.575)","(15.0, 23.0, 21.1)"
07-01-2023 19:57:24.416401,"(71.0, 160.0, 133.33333333333334)","(81.0, 220.0, 178.0)","(5.5, 8.0, 7.733333333333333)","(2.25, 2.68, 2.7788269794721407)","(3.6, 4.6, 4.363636363636363)","(5.0, 6.8, 6.478260869565217)","(14.0, 18.0, 16.846153846153847)","(15.0, 23.0, 21.53846153846154)"
07-01-2023 19:57:25.687028,"(71.0, 160.0, 146.66666666666666)","(81.0, 220.0, 175.0)","(5.5, 8.0, 7.72)","(2.25, 2.78, 2.7709090909090905)","(3.6, 4.5, 4.348)","(5.0, 6.6, 6.466666666666667)","(14.0, 18.0, 17.076923076923077)","(15.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:27.114220,"(71.0, 160.0, 148.57142857142858)","(81.0, 220.0, 190.0)","(5.5, 7.8, 7.722222222222222)","(2.25, 2.82, 2.775)","(3.6, 4.5, 4.3428571428571425)","(5.0, 6.6, 6.58)","(14.0, 18.0, 17.076923076923077)","(15.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:28.606318,"(71.0, 160.0, 148.57142857142858)","(81.0, 220.0, 190.0)","(5.5, 7.8, 7.722222222222222)","(2.25, 2.82, 2.775)","(3.6, 4.5, 4.3428571428571425)","(5.0, 6.6, 6.58)","(14.0, 18.0, 17.076923076923077)","(15.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:29.822328,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.747368421052632)","(2.25, 2.82, 2.7730434782608695)","(3.6, 4.5, 4.3428571428571425)","(5.0, 6.6, 6.545454545454545)","(14.0, 18.0, 17.425)","(15.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:31.042764,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.747368421052632)","(2.25, 2.82, 2.793846153846154)","(3.6, 4.5, 4.212698412698413)","(5.0, 6.6, 6.504)","(14.0, 17.5, 17.40909090909091)","(15.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:32.292333,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 190.0)","(5.5, 7.8, 7.747368421052632)","(2.3, 2.8, 2.8024)","(3.6, 4.3, 4.222033898305084)","(5.0, 6.6, 6.545454545454545)","(14.0, 17.5, 16.928571428571427)","(16.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:33.562101,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 190.0)","(5.5, 7.8, 7.747368421052632)","(2.3, 2.82, 2.839644970414201)","(3.6, 4.3, 4.193023255813953)","(5.0, 6.6, 6.545454545454545)","(14.0, 18.0, 17.40909090909091)","(16.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:34.724508,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 190.0)","(5.5, 7.8, 7.747368421052632)","(2.3, 2.84, 2.8666666666666667)","(3.6, 4.3, 4.182857142857143)","(5.0, 6.6, 6.545454545454545)","(14.0, 17.5, 17.40909090909091)","(16.0, 23.0, 21.8125)"
07-01-2023 19:57:35.918934,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.747368421052632)","(2.3, 2.9, 2.9185185185185185)","(3.6, 4.2, 4.182857142857143)","(5.0, 6.6, 6.356521739130435)","(14.0, 17.5, 17.40909090909091)","(16.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:37.139722,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 178.0)","(5.5, 7.8, 7.747368421052632)","(2.3, 2.92, 2.9185185185185185)","(3.6, 4.2, 4.182857142857143)","(5.0, 6.4, 6.356521739130435)","(14.0, 17.5, 17.40909090909091)","(16.0, 23.0, 21.774193548387096)"
07-01-2023 19:57:38.369727,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 185.0)","(5.5, 7.8, 7.694117647058824)","(2.3, 2.94, 2.9285714285714284)","(3.6, 4.2, 4.160655737704918)","(5.0, 6.4, 6.381818181818182)","(14.0, 17.5, 17.4)","(16.0, 21.0, 20.53846153846154)"
07-01-2023 19:57:39.562433,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 171.0)","(5.5, 7.8, 7.6761904761904765)","(2.3, 2.94, 2.9352941176470586)","(3.6, 4.2, 4.194871794871795)","(5.0, 6.4, 6.384615384615385)","(14.0, 17.5, 17.14)","(16.0, 21.0, 20.25)"
07-01-2023 19:57:40.627977,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 171.0)","(5.5, 7.8, 7.682352941176471)","(2.3, 2.96, 2.949411764705882)","(3.6, 4.1, 4.017647058823529)","(5.0, 6.4, 6.365517241379311)","(14.0, 17.5, 17.14)","(16.0, 21.0, 20.6)"
07-01-2023 19:57:41.792418,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 171.0)","(5.5, 7.8, 7.7043478260869565)","(2.3, 3.0, 2.9778571428571428)","(3.6, 4.1, 4.017647058823529)","(5.0, 6.4, 6.365517241379311)","(14.0, 17.5, 17.14)","(16.0, 21.0, 20.4)"
07-01-2023 19:57:42.974888,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 171.0)","(5.5, 7.8, 7.3882352941176475)","(2.3, 2.98, 2.969411764705882)","(3.6, 4.1, 4.039130434782608)","(5.0, 6.4, 6.36875)","(14.0, 17.5, 17.136363636363637)","(16.0, 21.0, 20.4)"
07-01-2023 19:57:44.110855,"(71.0, 160.0, 151.11111111111111)","(81.0, 220.0, 171.0)","(5.5, 7.4, 7.3882352941176475)","(2.3, 2.98, 2.9953846153846153)","(3.6, 4.1, 4.036363636363636)","(5.0, 6.4, 6.4399999999999995)","(14.0, 17.5, 16.91176470588235)","(16.0, 21.0, 20.6)"
