,Seaton Key,Big Ram,Showtime Holly,Pistols At Dawn,Eyes On Meg,Hidden Fury,Calibration
07-12-2022 20:25:21.426697,"(1.6, 2.04, 2.027)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.8, 3.414285714285714)","(14.0, 36.0, 22.636363636363637)","(5.5, 11.0, 8.666666666666666)","(13.0, 34.0, 28.23076923076923)","(31.0, 210.0, 167.5)"
07-12-2022 20:25:22.893896,"(1.6, 2.04, 1.9849999999999999)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.8, 3.4625)","(14.0, 36.0, 28.6)","(5.5, 11.0, 8.666666666666666)","(13.0, 34.0, 28.23076923076923)","(31.0, 210.0, 167.0)"
07-12-2022 20:25:24.233348,"(1.6, 2.04, 1.952)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.8, 3.407142857142857)","(14.0, 32.0, 28.6)","(5.5, 11.0, 9.7)","(13.0, 34.0, 32.333333333333336)","(31.0, 210.0, 152.0)"
07-12-2022 20:25:25.524644,"(1.6, 2.04, 1.968)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.75, 3.5250000000000004)","(14.0, 32.0, 28.6)","(5.5, 10.0, 9.2)","(13.0, 34.0, 32.333333333333336)","(31.0, 190.0, 152.0)"
07-12-2022 20:25:26.892507,"(1.6, 2.04, 1.968)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.7, 3.5250000000000004)","(14.0, 32.0, 28.6)","(5.5, 10.0, 9.2)","(13.0, 34.0, 32.333333333333336)","(31.0, 190.0, 152.0)"
07-12-2022 20:25:28.188371,"(1.6, 2.04, 2.005)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.7, 3.5250000000000004)","(14.0, 32.0, 28.6)","(5.5, 10.0, 9.733333333333333)","(13.0, 34.0, 32.333333333333336)","(31.0, 190.0, 152.0)"
07-12-2022 20:25:29.523104,"(1.6, 2.04, 1.9875)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.7, 3.41)","(14.0, 32.0, 28.6)","(5.5, 10.5, 8.966666666666667)","(13.0, 34.0, 32.333333333333336)","(31.0, 190.0, 152.0)"
07-12-2022 20:25:30.877481,"(1.6, 2.04, 1.9875)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.65, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 8.774999999999999)","(13.0, 34.0, 32.333333333333336)","(31.0, 190.0, 152.0)"
07-12-2022 20:25:32.235456,"(1.6, 2.04, 1.9875)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 8.774999999999999)","(13.0, 34.0, 32.333333333333336)","(31.0, 190.0, 152.0)"
07-12-2022 20:25:33.611669,"(1.6, 2.06, 1.9914285714285713)","(51.0, 440.0, 356.66666666666663)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.733333333333333)","(13.0, 34.0, 32.68181818181818)","(31.0, 190.0, 152.0)"
07-12-2022 20:25:34.938434,"(1.6, 2.06, 1.9914285714285713)","(51.0, 440.0, 358.8888888888889)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 8.443478260869565)","(13.0, 34.0, 32.68181818181818)","(31.0, 190.0, 152.0)"
07-12-2022 20:25:36.233159,"(1.6, 2.06, 1.9914285714285713)","(51.0, 440.0, 358.8888888888889)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 11.0, 8.857142857142856)","(13.0, 34.0, 32.68181818181818)","(31.0, 190.0, 152.5)"
07-12-2022 20:25:37.638009,"(1.6, 2.04, 1.995)","(51.0, 440.0, 358.8888888888889)","(3.2, 3.6, 3.525)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.733333333333334)","(13.0, 34.0, 32.68181818181818)","(31.0, 190.0, 152.5)"
07-12-2022 20:25:38.934189,"(1.6, 2.24, 1.991304347826087)","(51.0, 440.0, 358.8888888888889)","(3.2, 3.6, 3.525)","(14.0, 32.0, 28.6)","(5.5, 10.0, 9.3)","(13.0, 34.0, 32.68181818181818)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:40.195055,"(1.6, 2.22, 2.066666666666667)","(51.0, 440.0, 358.8888888888889)","(3.2, 3.6, 3.45)","(14.0, 32.0, 28.6)","(5.5, 10.0, 9.3)","(13.0, 34.0, 32.68181818181818)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:41.458960,"(1.6, 2.16, 2.0183333333333335)","(51.0, 440.0, 307.27272727272725)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.0, 9.866666666666667)","(13.0, 34.0, 29.115384615384613)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:42.663785,"(1.6, 2.16, 2.0375)","(51.0, 430.0, 300.9090909090909)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.075)","(13.0, 32.0, 27.3125)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:43.829912,"(1.6, 1.98, 1.9623529411764706)","(51.0, 420.0, 196.66666666666666)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.075)","(13.0, 32.0, 29.916666666666668)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:45.076155,"(1.6, 1.98, 1.9717647058823529)","(51.0, 420.0, 265.38461538461536)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.76)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:46.300592,"(1.6, 1.98, 1.972)","(51.0, 420.0, 247.5)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 11.5, 9.244444444444444)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:47.547331,"(1.6, 1.98, 1.972)","(51.0, 410.0, 360.625)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 11.5, 9.866666666666667)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:48.809402,"(1.6, 1.98, 1.9628571428571429)","(51.0, 400.0, 291.5)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.866666666666667)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:50.031697,"(1.6, 1.98, 1.9729411764705882)","(51.0, 380.0, 325.625)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.866666666666667)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:51.306627,"(1.6, 1.98, 1.9729411764705882)","(51.0, 360.0, 325.625)","(3.2, 3.6, 3.475)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.866666666666667)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:52.547471,"(1.6, 2.16, 2.04)","(51.0, 360.0, 325.625)","(3.2, 3.6, 3.4672413793103445)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.866666666666667)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:54.060742,"(1.6, 2.14, 1.9876190476190476)","(51.0, 360.0, 325.625)","(3.2, 3.55, 3.4782608695652173)","(14.0, 32.0, 28.6)","(5.5, 10.5, 9.866666666666667)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:55.398499,"(1.6, 2.14, 1.9876190476190476)","(51.0, 360.0, 325.625)","(3.2, 3.5, 3.4310344827586206)","(14.0, 32.0, 28.6)","(5.5, 10.5, 8.892307692307693)","(13.0, 32.0, 30.5)","(31.0, 190.0, 130.0)"
07-12-2022 20:25:56.725777,"(1.6, 2.14, 1.9876190476190476)","(51.0, 360.0, 325.625)","(3.2, 3.5, 3.4583333333333335)","(14.0, 32.0, 23.75)","(5.5, 10.5, 9.075)","(13.0, 32.0, 30.5)","(31.0, 190.0, 100.0)"
07-12-2022 20:25:58.032637,"(1.6, 1.94, 1.924)","(51.0, 360.0, 325.625)","(3.2, 3.5, 3.4583333333333335)","(14.0, 32.0, 23.75)","(5.5, 10.5, 9.866666666666667)","(13.0, 32.0, 30.5)","(31.0, 180.0, 100.0)"
07-12-2022 20:25:59.285679,"(1.6, 1.94, 1.924)","(51.0, 360.0, 325.625)","(3.2, 3.5, 3.4583333333333335)","(14.0, 32.0, 28.6)","(5.5, 10.5, 10.533333333333333)","(13.0, 32.0, 30.5)","(31.0, 180.0, 148.88888888888889)"
07-12-2022 20:26:00.522252,"(1.6, 1.94, 1.9224999999999999)","(51.0, 360.0, 325.625)","(3.2, 3.5, 3.375)","(14.0, 32.0, 28.6)","(5.5, 11.5, 10.533333333333333)","(13.0, 32.0, 30.5)","(31.0, 180.0, 124.0)"
07-12-2022 20:26:01.850436,"(1.6, 1.94, 1.922962962962963)","(51.0, 360.0, 325.625)","(3.2, 3.5, 3.4124999999999996)","(14.0, 32.0, 28.6)","(5.5, 11.5, 10.92)","(13.0, 32.0, 30.5)","(31.0, 180.0, 124.0)"
07-12-2022 20:26:03.184813,"(1.6, 1.94, 1.92)","(51.0, 360.0, 325.625)","(3.2, 3.55, 3.4782608695652173)","(14.0, 32.0, 29.57142857142857)","(5.5, 11.5, 10.2)","(13.0, 32.0, 30.5)","(31.0, 180.0, 124.0)"
07-12-2022 20:26:04.531377,"(1.6, 1.92, 1.9111764705882353)","(51.0, 360.0, 325.625)","(3.2, 3.5, 3.475)","(14.0, 32.0, 28.6)","(5.5, 11.0, 11.085714285714285)","(13.0, 32.0, 30.5)","(31.0, 180.0, 124.0)"
07-12-2022 20:26:05.798804,"(1.6, 1.92, 1.9128571428571428)","(51.0, 360.0, 325.625)","(3.2, 3.5, 3.477777777777778)","(14.0, 32.0, 28.6)","(5.5, 11.5, 10.6)","(13.0, 32.0, 30.5)","(31.0, 180.0, 124.0)"
07-12-2022 20:26:07.108582,"(1.6, 1.92, 1.9128571428571428)","(51.0, 360.0, 281.42857142857144)","(3.2, 3.5, 3.4583333333333335)","(14.0, 32.0, 23.0)","(5.5, 11.5, 9.8)","(13.0, 32.0, 29.8)","(31.0, 180.0, 149.09090909090907)"
07-12-2022 20:26:08.407380,"(1.6, 1.92, 1.9137499999999998)","(51.0, 360.0, 281.42857142857144)","(3.2, 3.5, 3.4583333333333335)","(14.0, 30.0, 23.0)","(5.5, 11.0, 9.133333333333333)","(13.0, 32.0, 29.8)","(31.0, 160.0, 149.09090909090907)"
07-12-2022 20:26:09.694736,"(1.6, 1.92, 1.9137499999999998)","(51.0, 360.0, 281.42857142857144)","(3.2, 3.5, 3.4357142857142855)","(14.0, 30.0, 17.06896551724138)","(5.5, 11.0, 8.714285714285714)","(13.0, 32.0, 31.153846153846153)","(31.0, 160.0, 149.09090909090907)"
07-12-2022 20:26:10.969823,"(1.6, 2.1, 1.9866666666666666)","(51.0, 360.0, 281.42857142857144)","(3.2, 3.5, 3.411764705882353)","(14.0, 30.0, 17.06896551724138)","(5.5, 11.0, 8.745454545454544)","(13.0, 32.0, 30.77777777777778)","(31.0, 160.0, 145.5)"
07-12-2022 20:26:12.199267,"(1.6, 2.1, 1.938095238095238)","(51.0, 360.0, 281.42857142857144)","(3.2, 3.5, 3.3421052631578947)","(14.0, 30.0, 17.0)","(5.5, 11.0, 9.142857142857142)","(13.0, 32.0, 30.77777777777778)","(31.0, 160.0, 131.5)"
07-12-2022 20:26:13.476389,"(1.6, 2.06, 2.005)","(51.0, 360.0, 281.42857142857144)","(3.2, 3.5, 3.3421052631578947)","(14.0, 30.0, 16.15909090909091)","(5.5, 10.5, 9.866666666666667)","(13.0, 32.0, 30.77777777777778)","(31.0, 160.0, 141.0)"
07-12-2022 20:26:14.648447,"(1.6, 2.08, 2.004166666666667)","(51.0, 360.0, 281.42857142857144)","(3.2, 3.5, 3.333333333333333)","(14.0, 30.0, 16.15909090909091)","(5.5, 10.0, 9.85)","(13.0, 32.0, 30.57142857142857)","(31.0, 160.0, 103.0)"
07-12-2022 20:26:15.879034,"(1.6, 2.08, 1.9889999999999999)","(51.0, 360.0, 281.42857142857144)","(3.2, 3.5, 3.333333333333333)","(14.0, 30.0, 17.75)","(5.5, 10.5, 11.116666666666667)","(13.0, 32.0, 30.57142857142857)","(31.0, 160.0, 143.71428571428572)"
07-12-2022 20:26:17.160406,"(1.6, 2.08, 1.9889999999999999)","(51.0, 360.0, 232.22222222222223)","(3.2, 3.5, 3.3363636363636364)","(14.0, 29.0, 18.625)","(5.5, 11.5, 8.735714285714286)","(13.0, 32.0, 31.285714285714285)","(31.0, 160.0, 132.0)"
07-12-2022 20:26:18.411114,"(1.6, 2.08, 2.0069565217391303)","(51.0, 350.0, 325.9090909090909)","(3.2, 3.5, 3.3666666666666667)","(14.0, 28.0, 18.625)","(5.5, 10.5, 9.409677419354837)","(13.0, 32.0, 31.285714285714285)","(31.0, 160.0, 132.0)"
07-12-2022 20:26:19.720301,"(1.6, 2.08, 1.9791666666666667)","(51.0, 340.0, 316.81818181818187)","(3.2, 3.45, 3.338888888888889)","(14.0, 28.0, 18.875)","(5.5, 10.5, 9.409677419354837)","(13.0, 32.0, 31.285714285714285)","(31.0, 160.0, 132.0)"
07-12-2022 20:26:21.012243,"(1.6, 2.08, 2.004375)","(51.0, 340.0, 267.14285714285717)","(3.2, 3.45, 3.338888888888889)","(14.0, 29.0, 18.125)","(5.5, 10.5, 9.409677419354837)","(13.0, 32.0, 31.285714285714285)","(31.0, 160.0, 148.8)"
07-12-2022 20:26:22.362990,"(1.6, 2.08, 2.004375)","(51.0, 340.0, 316.81818181818187)","(3.2, 3.45, 3.3115384615384618)","(14.0, 26.0, 22.2)","(5.5, 10.5, 8.735714285714286)","(13.0, 32.0, 31.285714285714285)","(31.0, 160.0, 156.0)"
07-12-2022 20:26:23.669685,"(1.6, 2.1, 2.0783333333333336)","(51.0, 320.0, 252.85714285714283)","(3.2, 3.45, 3.3115384615384618)","(14.0, 24.0, 20.333333333333332)","(5.5, 10.5, 9.6)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 156.0)"
07-12-2022 20:26:24.968054,"(1.6, 2.1, 2.0783333333333336)","(51.0, 320.0, 298.6363636363636)","(3.2, 3.45, 3.3115384615384618)","(14.0, 23.0, 20.6)","(5.5, 10.0, 9.6)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 156.0)"
07-12-2022 20:26:26.201422,"(1.6, 2.1, 2.0733333333333333)","(51.0, 300.0, 280.4545454545455)","(3.2, 3.45, 3.3115384615384618)","(14.0, 22.0, 16.473684210526315)","(5.5, 10.0, 9.373913043478261)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 156.0)"
07-12-2022 20:26:27.350881,"(1.6, 2.1, 2.005714285714286)","(51.0, 300.0, 204.44444444444446)","(3.2, 3.45, 3.3115384615384618)","(14.0, 22.0, 17.666666666666668)","(5.5, 10.0, 8.74)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 156.0)"
07-12-2022 20:26:28.585725,"(1.6, 2.1, 2.089)","(51.0, 290.0, 221.66666666666666)","(3.2, 3.45, 3.3115384615384618)","(15.0, 21.0, 19.0)","(5.5, 10.0, 9.2)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 130.0)"
07-12-2022 20:26:29.820208,"(1.6, 2.1, 2.089)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3115384615384618)","(15.0, 20.0, 19.3125)","(5.5, 9.8, 9.153846153846153)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 152.22222222222223)"
07-12-2022 20:26:31.066002,"(1.6, 2.1, 2.045)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3115384615384618)","(15.0, 20.0, 18.625)","(5.5, 9.8, 9.145454545454545)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 152.22222222222223)"
07-12-2022 20:26:32.399354,"(1.6, 2.1, 2.026666666666667)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.338888888888889)","(15.0, 20.0, 15.76923076923077)","(5.5, 9.6, 9.155555555555555)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 152.22222222222223)"
07-12-2022 20:26:33.661447,"(1.6, 2.1, 2.005714285714286)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.338888888888889)","(15.0, 20.0, 15.089285714285714)","(5.5, 9.6, 10.96)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 160.76923076923077)"
07-12-2022 20:26:34.974995,"(1.6, 2.1, 2.0816666666666666)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3115384615384618)","(15.0, 20.0, 15.217391304347826)","(5.5, 11.5, 10.428571428571429)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 145.71428571428572)"
07-12-2022 20:26:36.288200,"(1.6, 2.1, 2.012)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3115384615384618)","(15.0, 20.0, 15.217391304347826)","(5.5, 11.0, 9.285714285714285)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 145.71428571428572)"
07-12-2022 20:26:37.582763,"(1.6, 2.1, 2.026666666666667)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.338888888888889)","(15.0, 20.0, 17.875)","(5.5, 11.0, 10.025)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 151.25)"
07-12-2022 20:26:38.918287,"(1.6, 2.1, 2.026666666666667)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3115384615384618)","(15.0, 19.0, 17.875)","(5.5, 10.5, 9.247368421052633)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 151.25)"
07-12-2022 20:26:40.210072,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.340566037735849)","(15.0, 19.0, 17.875)","(5.5, 10.5, 9.176470588235293)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 160.83333333333334)"
07-12-2022 20:26:41.498163,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3479591836734697)","(15.0, 19.0, 17.875)","(5.5, 10.5, 8.71875)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 160.83333333333334)"
07-12-2022 20:26:42.807851,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 19.0, 17.875)","(5.5, 10.5, 9.8)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 160.83333333333334)"
07-12-2022 20:26:44.080464,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 19.0, 16.0)","(5.5, 10.0, 9.236363636363636)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 160.83333333333334)"
07-12-2022 20:26:45.301598,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 19.0, 15.538461538461538)","(5.5, 10.0, 9.5)","(13.0, 32.0, 31.285714285714285)","(31.0, 180.0, 160.45454545454544)"
07-12-2022 20:26:46.688923,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 19.0, 14.96551724137931)","(5.5, 10.0, 8.799999999999999)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:26:48.028007,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 19.0, 15.0625)","(5.5, 10.0, 9.466666666666667)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:26:49.611179,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 19.0, 15.0625)","(5.5, 9.8, 9.08235294117647)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:26:51.585797,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 18.0, 17.125)","(5.5, 10.0, 8.786666666666667)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:26:53.622544,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.322)","(15.0, 18.0, 17.125)","(5.5, 11.0, 10.485714285714286)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:26:55.163882,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.322)","(15.0, 18.0, 17.125)","(5.5, 11.0, 9.65)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:26:56.803832,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 18.0, 15.307692307692308)","(5.5, 10.5, 9.285714285714286)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:26:58.209499,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.326470588235294)","(15.0, 18.0, 14.85)","(5.5, 10.5, 9.4)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:26:59.737671,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 18.0, 14.92)","(5.5, 10.0, 9.5)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:01.220600,"(1.6, 2.12, 2.055)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3282608695652174)","(15.0, 18.0, 14.92)","(5.5, 10.0, 9.31304347826087)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:02.622017,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3227272727272728)","(15.0, 18.0, 14.92)","(5.5, 10.5, 9.094117647058823)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:04.087038,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3227272727272728)","(15.0, 18.0, 14.92)","(5.5, 10.0, 8.984615384615385)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:05.426489,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3227272727272728)","(15.0, 18.0, 14.92)","(5.5, 10.0, 8.984615384615385)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:06.783116,"(1.6, 2.12, 2.1100000000000003)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 10.0, 9.133333333333335)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:08.077472,"(1.6, 2.12, 2.1100000000000003)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 10.0, 9.133333333333333)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:09.380317,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 10.0, 9.5)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:10.624692,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 9.8, 9.466666666666667)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:11.897583,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 9.8, 9.133333333333335)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:13.158179,"(1.6, 2.12, 2.1100000000000003)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 10.0, 9.133333333333333)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:14.399075,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 10.0, 10.5)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:15.687469,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3336363636363635)","(15.0, 18.0, 14.92)","(5.5, 11.0, 10.1)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:16.948105,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3336363636363635)","(15.0, 18.0, 14.92)","(5.5, 11.0, 9.799999999999999)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:18.233965,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3336363636363635)","(15.0, 18.0, 14.92)","(5.5, 11.0, 9.9)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:19.445919,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 11.0, 9.114285714285716)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:20.676304,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 11.0, 9.114285714285716)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:21.924575,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.3401960784313727)","(15.0, 18.0, 14.92)","(5.5, 11.0, 9.114285714285716)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
07-12-2022 20:27:23.198243,"(1.6, 2.12, 2.1055555555555556)","(51.0, 280.0, 224.28571428571428)","(3.2, 3.45, 3.2852941176470587)","(15.0, 18.0, 14.92)","(5.5, 11.0, 9.533333333333333)","(13.0, 32.0, 31.285714285714285)","(31.0, 170.0, 160.45454545454544)"
