,Gulf Of Tomini,Hombre Grande,Buff In Disguise,Jahbath,Savant De Lune,Port Of Jeddah,Amy Ekcels,La Marsa
583,"[datetime.datetime(2022, 11, 28, 13, 9, 47, 956520), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 47, 956520), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 47, 956520), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 47, 956520), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 47, 956520), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 47, 956520), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 47, 956520), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 47, 956520), 15.0, 20.0]"
584,"[datetime.datetime(2022, 11, 28, 13, 9, 49, 87727), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 49, 87727), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 49, 87727), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 49, 87727), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 49, 87727), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 49, 87727), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 49, 87727), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 49, 87727), 15.0, 20.0]"
585,"[datetime.datetime(2022, 11, 28, 13, 9, 50, 217143), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 50, 217143), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 50, 217143), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 50, 217143), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 50, 217143), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 50, 217143), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 50, 217143), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 50, 217143), 15.0, 20.0]"
586,"[datetime.datetime(2022, 11, 28, 13, 9, 51, 345253), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 51, 345253), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 51, 345253), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 51, 345253), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 51, 345253), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 51, 345253), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 51, 345253), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 51, 345253), 15.0, 20.0]"
587,"[datetime.datetime(2022, 11, 28, 13, 9, 52, 469482), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 52, 469482), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 52, 469482), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 52, 469482), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 52, 469482), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 52, 469482), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 52, 469482), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 52, 469482), 15.0, 20.0]"
588,"[datetime.datetime(2022, 11, 28, 13, 9, 53, 598831), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 53, 598831), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 53, 598831), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 53, 598831), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 53, 598831), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 53, 598831), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 53, 598831), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 53, 598831), 15.0, 20.0]"
589,"[datetime.datetime(2022, 11, 28, 13, 9, 54, 725991), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 54, 725991), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 54, 725991), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 54, 725991), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 54, 725991), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 54, 725991), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 54, 725991), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 54, 725991), 15.0, 20.0]"
590,"[datetime.datetime(2022, 11, 28, 13, 9, 55, 855901), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 55, 855901), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 55, 855901), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 55, 855901), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 55, 855901), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 55, 855901), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 55, 855901), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 55, 855901), 15.0, 20.0]"
591,"[datetime.datetime(2022, 11, 28, 13, 9, 56, 981805), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 56, 981805), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 56, 981805), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 56, 981805), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 56, 981805), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 56, 981805), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 56, 981805), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 56, 981805), 15.0, 20.0]"
592,"[datetime.datetime(2022, 11, 28, 13, 9, 58, 116014), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 58, 116014), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 58, 116014), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 58, 116014), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 58, 116014), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 58, 116014), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 58, 116014), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 58, 116014), 15.0, 20.0]"
593,"[datetime.datetime(2022, 11, 28, 13, 9, 59, 243052), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 9, 59, 243052), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 9, 59, 243052), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 9, 59, 243052), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 9, 59, 243052), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 59, 243052), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 9, 59, 243052), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 9, 59, 243052), 15.0, 20.0]"
594,"[datetime.datetime(2022, 11, 28, 13, 10, 0, 375575), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 0, 375575), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 0, 375575), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 0, 375575), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 0, 375575), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 0, 375575), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 0, 375575), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 0, 375575), 15.0, 20.0]"
595,"[datetime.datetime(2022, 11, 28, 13, 10, 1, 503010), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 1, 503010), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 1, 503010), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 1, 503010), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 1, 503010), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 1, 503010), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 1, 503010), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 1, 503010), 15.0, 20.0]"
596,"[datetime.datetime(2022, 11, 28, 13, 10, 2, 628831), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 2, 628831), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 2, 628831), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 2, 628831), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 2, 628831), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 2, 628831), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 2, 628831), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 2, 628831), 15.0, 20.0]"
597,"[datetime.datetime(2022, 11, 28, 13, 10, 3, 761089), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 3, 761089), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 3, 761089), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 3, 761089), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 3, 761089), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 3, 761089), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 3, 761089), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 3, 761089), 15.0, 20.0]"
598,"[datetime.datetime(2022, 11, 28, 13, 10, 4, 884809), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 10, 4, 884809), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 4, 884809), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 4, 884809), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 4, 884809), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 4, 884809), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 4, 884809), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 4, 884809), 15.0, 20.0]"
599,"[datetime.datetime(2022, 11, 28, 13, 10, 6, 14901), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 6, 14901), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 6, 14901), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 6, 14901), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 6, 14901), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 6, 14901), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 6, 14901), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 6, 14901), 15.0, 20.0]"
600,"[datetime.datetime(2022, 11, 28, 13, 10, 7, 141882), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 7, 141882), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 7, 141882), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 7, 141882), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 7, 141882), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 7, 141882), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 7, 141882), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 10, 7, 141882), 15.0, 20.0]"
601,"[datetime.datetime(2022, 11, 28, 13, 10, 8, 274047), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 8, 274047), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 8, 274047), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 8, 274047), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 8, 274047), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 8, 274047), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 8, 274047), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 10, 8, 274047), 15.0, 20.0]"
602,"[datetime.datetime(2022, 11, 28, 13, 10, 9, 409562), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 9, 409562), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 9, 409562), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 9, 409562), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 9, 409562), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 9, 409562), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 9, 409562), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 9, 409562), 15.0, 20.0]"
603,"[datetime.datetime(2022, 11, 28, 13, 10, 10, 544511), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 10, 544511), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 10, 544511), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 10, 544511), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 10, 544511), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 10, 544511), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 10, 544511), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 10, 544511), 15.0, 20.0]"
604,"[datetime.datetime(2022, 11, 28, 13, 10, 11, 673723), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 11, 673723), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 11, 673723), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 11, 673723), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 11, 673723), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 11, 673723), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 11, 673723), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 11, 673723), 15.0, 20.0]"
605,"[datetime.datetime(2022, 11, 28, 13, 10, 12, 809461), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 12, 809461), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 12, 809461), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 12, 809461), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 12, 809461), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 12, 809461), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 12, 809461), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 12, 809461), 15.0, 20.0]"
606,"[datetime.datetime(2022, 11, 28, 13, 10, 13, 940281), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 13, 940281), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 13, 940281), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 13, 940281), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 13, 940281), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 13, 940281), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 13, 940281), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 13, 940281), 15.0, 20.0]"
607,"[datetime.datetime(2022, 11, 28, 13, 10, 15, 72632), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 15, 72632), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 15, 72632), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 15, 72632), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 15, 72632), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 15, 72632), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 15, 72632), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 15, 72632), 15.0, 20.0]"
608,"[datetime.datetime(2022, 11, 28, 13, 10, 16, 200762), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 16, 200762), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 16, 200762), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 16, 200762), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 16, 200762), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 16, 200762), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 16, 200762), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 16, 200762), 15.0, 20.0]"
609,"[datetime.datetime(2022, 11, 28, 13, 10, 17, 333385), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 17, 333385), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 17, 333385), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 17, 333385), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 17, 333385), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 17, 333385), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 17, 333385), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 17, 333385), 15.0, 20.0]"
610,"[datetime.datetime(2022, 11, 28, 13, 10, 18, 457427), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 18, 457427), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 18, 457427), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 18, 457427), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 18, 457427), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 18, 457427), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 18, 457427), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 18, 457427), 15.0, 20.0]"
611,"[datetime.datetime(2022, 11, 28, 13, 10, 19, 604121), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 10, 19, 604121), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 19, 604121), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 19, 604121), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 19, 604121), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 19, 604121), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 19, 604121), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 19, 604121), 15.0, 20.0]"
612,"[datetime.datetime(2022, 11, 28, 13, 10, 20, 728105), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 10, 20, 728105), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 20, 728105), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 20, 728105), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 20, 728105), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 20, 728105), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 20, 728105), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 20, 728105), 15.0, 20.0]"
613,"[datetime.datetime(2022, 11, 28, 13, 10, 21, 859917), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 10, 21, 859917), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 21, 859917), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 21, 859917), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 21, 859917), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 21, 859917), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 21, 859917), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 21, 859917), 15.0, 20.0]"
614,"[datetime.datetime(2022, 11, 28, 13, 10, 22, 990954), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 10, 22, 990954), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 22, 990954), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 22, 990954), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 22, 990954), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 22, 990954), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 22, 990954), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 22, 990954), 15.0, 20.0]"
615,"[datetime.datetime(2022, 11, 28, 13, 10, 24, 116552), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 10, 24, 116552), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 24, 116552), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 24, 116552), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 24, 116552), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 24, 116552), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 24, 116552), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 24, 116552), 15.0, 20.0]"
616,"[datetime.datetime(2022, 11, 28, 13, 10, 25, 241179), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 13, 10, 25, 241179), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 25, 241179), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 25, 241179), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 10, 25, 241179), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 25, 241179), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 25, 241179), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 25, 241179), 15.0, 20.0]"
617,"[datetime.datetime(2022, 11, 28, 13, 10, 26, 367672), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 13, 10, 26, 367672), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 26, 367672), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 26, 367672), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 26, 367672), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 26, 367672), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 26, 367672), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 26, 367672), 15.0, 20.0]"
618,"[datetime.datetime(2022, 11, 28, 13, 10, 27, 498876), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 13, 10, 27, 498876), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 27, 498876), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 27, 498876), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 27, 498876), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 27, 498876), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 27, 498876), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 27, 498876), 15.0, 20.0]"
619,"[datetime.datetime(2022, 11, 28, 13, 10, 28, 626208), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 13, 10, 28, 626208), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 28, 626208), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 28, 626208), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 28, 626208), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 28, 626208), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 28, 626208), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 28, 626208), 15.0, 20.0]"
620,"[datetime.datetime(2022, 11, 28, 13, 10, 29, 756718), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 13, 10, 29, 756718), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 29, 756718), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 29, 756718), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 29, 756718), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 10, 29, 756718), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 29, 756718), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 29, 756718), 15.0, 20.0]"
621,"[datetime.datetime(2022, 11, 28, 13, 10, 30, 881202), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 13, 10, 30, 881202), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 30, 881202), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 30, 881202), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 30, 881202), 13.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 10, 30, 881202), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 30, 881202), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 30, 881202), 15.0, 20.0]"
622,"[datetime.datetime(2022, 11, 28, 13, 10, 32, 10897), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 13, 10, 32, 10897), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 10, 32, 10897), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 10, 32, 10897), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 13, 10, 32, 10897), 13.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 10, 32, 10897), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 10, 32, 10897), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 10, 32, 10897), 15.0, 20.0]"
