,Real Cute,Good Grab,Tecoma Street,Yakutsk,Spirit Of Luck,Baba Vanga,Hedonie,Heros Trinket,Lively Lass,Say Goodbye,Angels Voice
12-01-2023 14:26:33.123217,"(16.0, 21.0, 19.653846153846153)","(4.8, 8.2, 7.514285714285714)","(21.0, 36.0, 31.0)","(4.2, 4.6, 4.568085106382979)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 166.66666666666666)","(2.9, 3.1, 3.0543478260869565)","(4.6, 7.0, 6.953846153846154)","(31.0, 60.0, 45.77777777777778)","(61.0, 120.0, 99.0)","(21.0, 25.0, 24.333333333333332)"
12-01-2023 14:26:34.557381,"(16.0, 21.0, 19.653846153846153)","(4.8, 8.2, 7.514285714285714)","(21.0, 36.0, 30.857142857142858)","(4.2, 4.6, 4.466336633663366)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 166.66666666666666)","(2.9, 3.1, 3.0543478260869565)","(4.6, 7.0, 6.916666666666667)","(31.0, 60.0, 53.14285714285714)","(61.0, 120.0, 99.0)","(21.0, 25.0, 23.25)"
12-01-2023 14:26:35.946285,"(16.0, 21.0, 19.653846153846153)","(4.8, 8.2, 8.1)","(21.0, 34.0, 30.571428571428573)","(4.2, 4.5, 4.466336633663366)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 166.66666666666666)","(2.9, 3.1, 3.0543478260869565)","(4.6, 7.2, 6.916666666666667)","(31.0, 60.0, 53.14285714285714)","(61.0, 120.0, 99.0)","(21.0, 24.0, 23.25)"
12-01-2023 14:26:37.337984,"(16.0, 21.0, 19.653846153846153)","(5.0, 8.2, 8.11)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.5, 4.466336633663366)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0543478260869565)","(4.6, 7.2, 6.943396226415095)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 24.0, 22.875)"
12-01-2023 14:26:38.799732,"(16.0, 21.0, 19.653846153846153)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.5, 4.568085106382979)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0537037037037034)","(4.6, 7.2, 7.0588235294117645)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 93.75)","(20.0, 24.0, 23.75)"
12-01-2023 14:26:40.228088,"(16.0, 21.0, 19.870967741935484)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.568085106382979)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0543478260869565)","(4.8, 7.2, 7.0588235294117645)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:41.854337,"(16.0, 21.0, 19.870967741935484)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.568085106382979)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0543478260869565)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 93.75)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:43.428481,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.58314606741573)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0543478260869565)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 93.75)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:44.985641,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.58314606741573)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0537037037037034)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 93.75)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:46.667548,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.58314606741573)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0537037037037034)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 93.75)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:48.424245,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.58314606741573)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0537037037037034)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:49.786342,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.581012658227848)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0537037037037034)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:51.262866,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.581012658227848)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0537037037037034)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:52.619343,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.567469879518072)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0537037037037034)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:53.922097,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.567469879518072)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0537037037037034)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 25.0, 23.75)"
12-01-2023 14:26:55.235887,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0090909090909093)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 25.0, 23.90909090909091)"
12-01-2023 14:26:56.557411,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0090909090909093)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 25.0, 23.90909090909091)"
12-01-2023 14:26:57.980338,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 2.992857142857143)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.75)"
12-01-2023 14:26:59.376438,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 2.992857142857143)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.75)"
12-01-2023 14:27:00.933815,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.333333333333332)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.1, 3.0487931034482756)","(4.8, 7.2, 7.066666666666666)","(31.0, 60.0, 53.14285714285714)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.75)"
12-01-2023 14:27:02.365151,"(16.0, 21.0, 20.43181818181818)","(5.0, 8.2, 8.057894736842105)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 3.0487499999999996)","(4.8, 7.2, 7.0)","(31.0, 60.0, 49.333333333333336)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:03.729218,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.7846153846153845)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 3.0257692307692308)","(4.8, 7.2, 7.024)","(31.0, 60.0, 49.333333333333336)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:05.002921,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.7846153846153845)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 3.0257692307692308)","(4.8, 7.2, 7.024)","(31.0, 60.0, 49.333333333333336)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:06.346602,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 3.0257692307692308)","(4.8, 7.2, 7.024)","(31.0, 60.0, 49.333333333333336)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:07.674703,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 3.0257692307692308)","(4.8, 7.2, 7.024)","(31.0, 60.0, 45.77777777777778)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:09.007465,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 3.002173913043478)","(4.8, 7.2, 7.024)","(31.0, 60.0, 45.77777777777778)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:10.325779,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 3.002173913043478)","(4.8, 7.2, 7.074285714285715)","(31.0, 60.0, 45.77777777777778)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:11.726595,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 3.002173913043478)","(4.8, 7.2, 7.074285714285715)","(31.0, 60.0, 45.77777777777778)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:13.104707,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 86.66666666666667)","(101.0, 180.0, 166.66666666666666)","(2.8, 3.05, 2.998823529411765)","(4.8, 7.2, 7.074285714285715)","(31.0, 60.0, 45.77777777777778)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:14.488775,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.553448275862069)","(51.0, 110.0, 70.625)","(101.0, 180.0, 150.0)","(2.8, 3.0, 3.0028571428571427)","(4.8, 7.2, 7.142857142857143)","(31.0, 60.0, 45.77777777777778)","(51.0, 120.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:15.760357,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.553448275862069)","(51.0, 110.0, 70.625)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0028571428571427)","(4.8, 7.2, 7.142857142857143)","(31.0, 60.0, 45.77777777777778)","(51.0, 120.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:16.980679,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.553448275862069)","(51.0, 110.0, 70.625)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0028571428571427)","(4.8, 7.2, 7.142857142857143)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 99.0)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:18.271941,"(16.0, 21.0, 20.25)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.6, 4.553448275862069)","(51.0, 110.0, 70.625)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0108474576271185)","(4.8, 7.2, 7.142857142857143)","(31.0, 60.0, 45.77777777777778)","(51.0, 120.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:19.521728,"(16.0, 21.0, 20.310344827586206)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.4)","(4.2, 4.6, 4.553448275862069)","(51.0, 110.0, 70.625)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0108474576271185)","(4.8, 7.2, 7.142857142857143)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:20.737743,"(16.0, 21.0, 20.310344827586206)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 29.09090909090909)","(4.2, 4.6, 4.555737704918032)","(51.0, 110.0, 70.625)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0108474576271185)","(4.8, 7.2, 7.142857142857143)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:22.373165,"(16.0, 21.0, 20.310344827586206)","(5.0, 8.2, 7.659999999999999)","(21.0, 34.0, 30.0)","(4.2, 4.6, 4.555737704918032)","(51.0, 110.0, 70.625)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0108474576271185)","(4.8, 7.2, 7.142857142857143)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:23.716138,"(16.0, 21.0, 20.886363636363637)","(5.0, 8.2, 7.659999999999999)","(21.0, 32.0, 28.727272727272727)","(4.2, 4.6, 4.555737704918032)","(51.0, 110.0, 70.625)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0108474576271185)","(4.8, 7.2, 7.1567567567567565)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:25.166194,"(16.0, 21.0, 21.65)","(5.0, 8.2, 7.659999999999999)","(21.0, 29.0, 28.8)","(4.2, 4.6, 4.555737704918032)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0108474576271185)","(4.8, 7.2, 7.1567567567567565)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:26.444977,"(16.0, 23.0, 21.905405405405407)","(5.0, 8.2, 7.659999999999999)","(21.0, 29.0, 28.8)","(4.2, 4.6, 4.553448275862069)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:27.843913,"(16.0, 23.0, 20.25)","(5.0, 8.2, 7.6)","(21.0, 29.0, 28.0)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:29.247145,"(16.0, 23.0, 20.684210526315788)","(5.0, 8.2, 7.699999999999999)","(21.0, 29.0, 27.333333333333332)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:30.691801,"(16.0, 23.0, 20.684210526315788)","(5.0, 8.2, 7.699999999999999)","(21.0, 29.0, 27.5)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 60.0, 45.77777777777778)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:31.961737,"(16.0, 23.0, 21.0)","(5.0, 8.2, 7.699999999999999)","(21.0, 29.0, 27.5)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 60.0, 46.666666666666664)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:33.290336,"(16.0, 23.0, 21.0)","(5.0, 8.2, 7.699999999999999)","(21.0, 29.0, 27.5)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 60.0, 47.666666666666664)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:34.655957,"(16.0, 23.0, 22.5)","(5.0, 8.2, 7.745454545454545)","(21.0, 29.0, 27.5)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 78.88888888888889)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:35.952057,"(16.0, 23.0, 22.5)","(5.0, 8.2, 7.745454545454545)","(21.0, 29.0, 27.4)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 51.25)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:37.327675,"(16.0, 23.0, 22.5)","(5.0, 8.2, 7.745454545454545)","(21.0, 28.0, 27.4)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.0046153846153847)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:38.684073,"(16.0, 23.0, 22.5)","(5.0, 8.2, 7.745454545454545)","(21.0, 28.0, 27.4)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.007142857142857)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:40.145785,"(16.0, 24.0, 21.714285714285715)","(5.0, 8.2, 7.745454545454545)","(21.0, 28.0, 27.2)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.05, 3.04375)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:41.429000,"(16.0, 24.0, 22.933333333333334)","(5.0, 8.2, 7.745454545454545)","(21.0, 28.0, 25.9)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.04375)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:42.949640,"(16.0, 24.0, 23.047619047619047)","(5.0, 8.2, 7.699999999999999)","(21.0, 28.0, 25.9)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.04375)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:44.275128,"(16.0, 24.0, 23.047619047619047)","(5.0, 8.2, 7.699999999999999)","(21.0, 28.0, 24.11111111111111)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.025)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:45.517898,"(16.0, 24.0, 23.047619047619047)","(5.0, 8.2, 7.699999999999999)","(21.0, 28.0, 24.11111111111111)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.025)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:47.026766,"(16.0, 24.0, 23.047619047619047)","(5.0, 8.2, 7.699999999999999)","(21.0, 28.0, 25.083333333333332)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 90.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.018181818181818)","(4.8, 7.2, 7.171428571428572)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:48.534246,"(16.0, 24.0, 22.88888888888889)","(5.0, 8.2, 7.699999999999999)","(21.0, 28.0, 27.2)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 96.66666666666667)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.0130434782608697)","(4.8, 7.2, 6.857142857142857)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:49.995908,"(16.0, 24.0, 22.88888888888889)","(5.0, 8.2, 7.609090909090909)","(21.0, 28.0, 27.2)","(4.2, 4.6, 4.5409836065573765)","(51.0, 110.0, 96.66666666666667)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.0130434782608697)","(4.8, 7.0, 6.857142857142857)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 23.833333333333332)"
12-01-2023 14:27:51.486693,"(16.0, 24.0, 22.88888888888889)","(5.0, 8.2, 7.870967741935484)","(21.0, 28.0, 27.2)","(4.2, 4.6, 4.552631578947368)","(51.0, 110.0, 96.66666666666667)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.0130434782608697)","(4.8, 7.0, 6.857142857142857)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 97.5)","(20.0, 24.0, 24.666666666666668)"
12-01-2023 14:27:52.990655,"(16.0, 24.0, 22.88888888888889)","(5.0, 8.0, 7.6000000000000005)","(21.0, 28.0, 27.2)","(4.2, 4.6, 4.552631578947368)","(51.0, 110.0, 100.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.0130434782608697)","(4.8, 7.0, 6.733333333333333)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 101.66666666666667)","(20.0, 25.0, 24.666666666666668)"
12-01-2023 14:27:54.386491,"(16.0, 24.0, 22.88888888888889)","(5.0, 8.0, 7.6000000000000005)","(21.0, 28.0, 27.2)","(4.2, 4.6, 4.571428571428571)","(51.0, 110.0, 100.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.0130434782608697)","(4.8, 7.0, 6.82)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 101.66666666666667)","(20.0, 25.0, 24.76923076923077)"
12-01-2023 14:27:55.752486,"(16.0, 24.0, 23.46666666666667)","(5.0, 8.0, 7.6000000000000005)","(21.0, 28.0, 27.2)","(4.2, 4.6, 4.571428571428571)","(51.0, 110.0, 100.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.0130434782608697)","(4.8, 7.0, 6.82)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 101.66666666666667)","(20.0, 25.0, 24.76923076923077)"
12-01-2023 14:27:57.180866,"(16.0, 24.0, 23.57894736842105)","(5.0, 8.0, 7.6000000000000005)","(21.0, 28.0, 27.2)","(4.2, 4.6, 4.571428571428571)","(51.0, 110.0, 100.0)","(101.0, 180.0, 150.0)","(2.8, 3.1, 3.0130434782608697)","(4.8, 7.0, 6.82)","(31.0, 55.0, 46.333333333333336)","(51.0, 110.0, 101.66666666666667)","(20.0, 25.0, 24.76923076923077)"
