,Lucky Jim,Agent Starling,Madrigal Nz,Certainlycallitin,As She Says,Mullum Doc,Dont Fear For Me,Jakki Mun,Major Rumble
05-01-2023 12:26:14.223822,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:15.404776,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:16.578015,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:17.826287,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:19.162993,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:20.429118,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:21.650428,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:22.897595,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:24.072725,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:25.224796,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:26.353449,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:27.443985,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:28.535089,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:29.653968,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:30.798360,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:31.954595,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:33.147350,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:34.312718,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:35.485102,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:36.662293,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:37.825091,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:38.965604,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:40.126790,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:41.325590,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:42.469488,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:43.691300,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:44.894419,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:46.105924,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:47.324066,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:48.567359,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:49.692907,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:50.880569,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:52.067182,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:53.341769,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:54.621498,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:55.840254,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:57.066591,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 20.5)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 24.25)"
05-01-2023 12:26:58.275305,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 24.25)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 23.166666666666664)"
05-01-2023 12:26:59.472870,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 24.25)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 23.166666666666664)"
05-01-2023 12:27:00.666199,"(4.8, 8.6, 7.6499999999999995)","(61.0, 220.0, 174.28571428571428)","(1.65, 99999, 99990)","(51.0, 210.0, 164.28571428571428)","(11.0, 25.0, 18.25)","(12.0, 28.0, 24.25)","(31.0, 160.0, 65.0)","(4.8, 9.6, 8.55)","(13.0, 28.0, 23.166666666666664)"
05-01-2023 12:27:02.004077,"(4.8, 8.6, 7.333333333333333)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 25.1)"
05-01-2023 12:27:03.197715,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:04.363114,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:05.574193,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:06.791608,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:07.997293,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:09.232770,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:10.434927,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:11.631190,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 84.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:12.815754,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 200.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:14.006431,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:15.158381,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:16.349138,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:17.507322,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:18.636310,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:19.761424,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:20.902858,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:22.051712,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:23.269055,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:24.443813,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:25.676626,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:26.913404,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:28.179700,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:29.485632,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:30.749844,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:31.980615,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:33.206208,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:34.412972,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:35.612339,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:36.763247,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:37.858010,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:38.957553,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:40.036645,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:41.189368,"(4.8, 8.6, 6.38)","(61.0, 220.0, 158.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.76923076923077)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 65.0)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:42.378199,"(4.8, 8.6, 6.38)","(61.0, 220.0, 190.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 25.0, 18.791666666666668)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 108.18181818181819)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:43.553545,"(4.8, 8.6, 6.38)","(61.0, 220.0, 190.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 24.0, 18.791666666666668)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 108.18181818181819)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:44.802464,"(4.8, 8.6, 6.38)","(61.0, 220.0, 190.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 24.0, 18.791666666666668)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 112.5)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:46.047903,"(4.8, 8.6, 6.38)","(61.0, 220.0, 190.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 24.0, 18.791666666666668)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 112.5)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
05-01-2023 12:27:47.314409,"(4.8, 8.6, 6.38)","(61.0, 220.0, 190.0)","(1.65, 99999, 99990)","(51.0, 210.0, 86.0)","(11.0, 24.0, 18.791666666666668)","(12.0, 28.0, 23.166666666666664)","(31.0, 160.0, 112.5)","(4.8, 9.6, 6.866666666666666)","(13.0, 28.0, 18.666666666666668)"
