,Alpha Sheldon,Alpha Rambo,Big Time Tesla,Allegro Flippy,Giant Lurch,Thrilling Vespa,Sweet Silver
06-01-2023 13:36:58.702086,"(15.0, 32.0, 23.857142857142858)","(13.0, 19.5, 14.5)","(7.0, 8.6, 7.753846153846154)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 53.375)","(2.8, 4.0, 4.050000000000001)","(4.2, 6.4, 5.56875)"
06-01-2023 13:36:59.633455,"(15.0, 32.0, 23.857142857142858)","(13.0, 19.5, 14.5)","(7.0, 8.6, 7.753846153846154)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 53.375)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:00.577396,"(15.0, 32.0, 23.857142857142858)","(13.0, 19.5, 14.5)","(7.0, 8.6, 7.753846153846154)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 53.375)","(2.8, 4.4, 3.726923076923077)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:01.671502,"(15.0, 32.0, 23.857142857142858)","(13.0, 19.5, 14.5)","(7.0, 8.6, 8.0)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 53.375)","(2.8, 4.4, 3.726923076923077)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:02.718957,"(15.0, 32.0, 20.6)","(13.0, 19.5, 14.5)","(7.0, 8.4, 7.428571428571429)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 53.375)","(2.8, 4.4, 3.726923076923077)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:03.763159,"(15.0, 32.0, 22.5)","(13.0, 19.5, 14.5)","(7.0, 8.2, 7.428571428571429)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 53.375)","(2.8, 4.4, 3.726923076923077)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:04.740897,"(15.0, 32.0, 22.5)","(13.0, 19.5, 14.5)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 53.375)","(2.8, 4.4, 3.726923076923077)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:05.734179,"(15.0, 32.0, 22.5)","(13.0, 19.5, 14.5)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 3.5205882352941176)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:06.786235,"(15.0, 32.0, 22.5)","(13.0, 19.5, 14.5)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 3.8625)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:07.820848,"(15.0, 32.0, 22.5)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 59.1875)","(2.8, 4.1, 4.050000000000001)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:08.888214,"(15.0, 32.0, 22.5)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:09.936440,"(15.0, 32.0, 22.5)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:10.935368,"(15.0, 32.0, 22.5)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.56875)"
06-01-2023 13:37:11.987371,"(15.0, 32.0, 22.5)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 3.6500000000000004)","(4.2, 6.4, 5.376923076923077)"
06-01-2023 13:37:13.059191,"(15.0, 32.0, 22.5)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 7.8, 5.263636363636364)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 3.6500000000000004)","(4.2, 6.4, 5.21)"
06-01-2023 13:37:14.134995,"(15.0, 32.0, 26.81818181818182)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.3583333333333325)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.095)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:15.140710,"(15.0, 32.0, 20.9)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.3583333333333325)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.095)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:16.205299,"(15.0, 32.0, 20.9)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.6388888888888875)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.095)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:17.142474,"(15.0, 32.0, 20.9)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.6388888888888875)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.095)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:18.104184,"(15.0, 32.0, 20.9)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 6.533333333333333)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.095)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:19.121776,"(15.0, 32.0, 20.9)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 6.549999999999999)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.095)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:20.166329,"(15.0, 32.0, 20.9)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.787499999999999)","(21.0, 65.0, 59.1875)","(2.8, 4.2, 4.135714285714286)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:21.230828,"(15.0, 32.0, 20.6)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.787499999999999)","(21.0, 65.0, 59.1875)","(2.8, 4.3, 3.685714285714286)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:22.338852,"(15.0, 32.0, 20.6)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.787499999999999)","(21.0, 65.0, 45.625)","(2.8, 4.4, 3.5205882352941176)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:23.417294,"(15.0, 32.0, 20.6)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.787499999999999)","(21.0, 65.0, 42.0)","(2.8, 4.2, 3.5)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:24.429658,"(15.0, 32.0, 20.6)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.787499999999999)","(21.0, 65.0, 47.30769230769231)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:25.468560,"(15.0, 32.0, 20.6)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.787499999999999)","(21.0, 65.0, 47.30769230769231)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:26.477768,"(15.0, 32.0, 27.615384615384613)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.438461538461538)","(21.0, 65.0, 47.30769230769231)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:27.513773,"(15.0, 32.0, 27.615384615384613)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.5636363636363635)","(2.9, 8.2, 7.438461538461538)","(21.0, 65.0, 59.888888888888886)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:28.668408,"(15.0, 32.0, 27.615384615384613)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.630769230769231)","(2.9, 8.2, 7.438461538461538)","(21.0, 65.0, 71.8)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.484615384615385)"
06-01-2023 13:37:29.674586,"(15.0, 32.0, 27.615384615384613)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.630769230769231)","(2.9, 8.2, 7.438461538461538)","(21.0, 85.0, 71.8)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.550000000000001)"
06-01-2023 13:37:30.670743,"(15.0, 32.0, 27.92857142857143)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.630769230769231)","(2.9, 8.2, 7.438461538461538)","(21.0, 85.0, 71.8)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 5.550000000000001)"
06-01-2023 13:37:31.650081,"(15.0, 32.0, 27.92857142857143)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.630769230769231)","(2.9, 8.2, 7.438461538461538)","(21.0, 85.0, 71.8)","(2.8, 4.2, 4.050000000000001)","(4.2, 6.4, 7.0625)"
06-01-2023 13:37:32.636230,"(15.0, 32.0, 27.92857142857143)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.747368421052632)","(2.9, 8.2, 7.438461538461538)","(21.0, 85.0, 52.0)","(2.8, 4.2, 4.050000000000001)","(4.2, 7.4, 6.800000000000001)"
06-01-2023 13:37:33.639144,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.747368421052632)","(2.9, 8.2, 7.438461538461538)","(21.0, 85.0, 52.0)","(2.8, 4.2, 3.6500000000000004)","(4.2, 7.4, 6.15)"
06-01-2023 13:37:34.671048,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 8.0, 7.6)","(2.9, 8.2, 7.438461538461538)","(21.0, 85.0, 59.666666666666664)","(2.8, 4.2, 3.2)","(4.2, 7.6, 6.15)"
06-01-2023 13:37:35.709773,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.2615384615384615)","(2.9, 8.2, 7.438461538461538)","(21.0, 80.0, 36.92)","(2.8, 4.2, 3.7875)","(4.2, 7.6, 6.15)"
06-01-2023 13:37:36.720507,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.2615384615384615)","(2.9, 8.2, 7.438461538461538)","(21.0, 75.0, 36.92)","(2.8, 4.0, 3.45)","(4.2, 7.6, 6.15)"
06-01-2023 13:37:37.786200,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.2615384615384615)","(2.9, 8.2, 6.975)","(21.0, 75.0, 34.69230769230769)","(2.8, 4.0, 3.964285714285714)","(4.2, 7.6, 6.15)"
06-01-2023 13:37:38.808950,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.2615384615384615)","(2.9, 8.2, 6.975)","(21.0, 70.0, 34.333333333333336)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 6.15)"
06-01-2023 13:37:39.808919,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 7.219999999999999)","(21.0, 65.0, 51.0)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 6.15)"
06-01-2023 13:37:40.844287,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 7.219999999999999)","(21.0, 55.0, 51.0)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 6.15)"
06-01-2023 13:37:41.855634,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 7.383333333333333)","(21.0, 50.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 6.293333333333333)"
06-01-2023 13:37:42.846125,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 7.383333333333333)","(21.0, 48.0, 37.642857142857146)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:43.852190,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 7.383333333333333)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:44.887699,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 7.689473684210526)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:45.941240,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 5.799999999999999)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:46.946465,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 5.799999999999999)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:47.984833,"(15.0, 30.0, 27.384615384615387)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 5.799999999999999)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:48.925888,"(15.0, 30.0, 19.0)","(13.0, 19.5, 12.9375)","(7.0, 7.8, 7.1466666666666665)","(2.9, 8.2, 5.799999999999999)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:49.882074,"(15.0, 30.0, 19.0)","(13.0, 19.5, 12.9375)","(7.0, 7.6, 7.04)","(2.9, 8.2, 5.799999999999999)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:50.976004,"(15.0, 30.0, 19.0)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.511111111111111)","(2.9, 8.2, 7.239999999999998)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:52.112923,"(15.0, 30.0, 19.0)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.490909090909091)","(2.9, 8.2, 7.239999999999998)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.5)"
06-01-2023 13:37:53.190871,"(15.0, 30.0, 19.0)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.490909090909091)","(2.9, 8.2, 7.239999999999998)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.237500000000001)"
06-01-2023 13:37:54.195888,"(15.0, 30.0, 19.0)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.239999999999998)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.964285714285714)","(4.2, 7.6, 5.2176470588235295)"
06-01-2023 13:37:55.192100,"(15.0, 30.0, 19.0)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.239999999999998)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.5999999999999996)","(4.2, 7.6, 5.2176470588235295)"
06-01-2023 13:37:56.146835,"(15.0, 30.0, 19.0)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.239999999999998)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 3.5999999999999996)","(4.2, 7.6, 5.442857142857143)"
06-01-2023 13:37:57.199549,"(15.0, 29.0, 21.25)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.666666666666666)","(21.0, 48.0, 42.72727272727273)","(2.8, 4.1, 4.0406249999999995)","(4.2, 6.8, 5.442857142857143)"
06-01-2023 13:37:58.217874,"(15.0, 29.0, 21.25)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.666666666666666)","(21.0, 48.0, 41.5)","(2.8, 4.1, 4.0406249999999995)","(4.2, 6.8, 5.442857142857143)"
06-01-2023 13:37:59.205252,"(15.0, 29.0, 21.25)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.666666666666666)","(21.0, 44.0, 41.5)","(2.8, 4.1, 4.044117647058823)","(4.2, 6.8, 5.442857142857143)"
06-01-2023 13:38:00.224002,"(15.0, 29.0, 21.25)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.666666666666666)","(21.0, 44.0, 41.5)","(2.8, 4.1, 4.044117647058823)","(4.2, 6.8, 5.442857142857143)"
06-01-2023 13:38:01.151911,"(15.0, 29.0, 21.25)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.666666666666666)","(21.0, 44.0, 41.5)","(2.8, 4.1, 4.044117647058823)","(4.2, 6.8, 6.7)"
06-01-2023 13:38:02.120413,"(15.0, 29.0, 21.25)","(13.0, 19.5, 12.9375)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.2, 7.666666666666666)","(21.0, 44.0, 28.782608695652172)","(2.8, 4.1, 4.044117647058823)","(4.2, 7.6, 6.7)"
06-01-2023 13:38:03.123326,"(15.0, 29.0, 27.666666666666664)","(13.0, 19.5, 14.833333333333332)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.4, 7.4)","(21.0, 44.0, 27.0)","(2.8, 4.1, 3.9499999999999997)","(4.2, 7.6, 6.7)"
06-01-2023 13:38:04.153894,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.6, 5.199999999999999)","(21.0, 44.0, 27.0)","(2.8, 4.1, 3.971428571428571)","(4.2, 7.6, 6.7)"
06-01-2023 13:38:05.238208,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.4, 6.476923076923077)","(2.9, 8.6, 5.199999999999999)","(21.0, 44.0, 27.0)","(2.8, 4.1, 3.971428571428571)","(4.2, 7.6, 6.7)"
06-01-2023 13:38:06.338540,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.4, 6.485714285714286)","(2.9, 8.6, 5.199999999999999)","(21.0, 44.0, 35.72727272727273)","(2.8, 4.1, 3.971428571428571)","(4.2, 7.6, 5.442857142857143)"
06-01-2023 13:38:07.469846,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 5.199999999999999)","(21.0, 42.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 5.442857142857143)"
06-01-2023 13:38:08.582626,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.069230769230769)"
06-01-2023 13:38:09.728219,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.069230769230769)"
06-01-2023 13:38:10.847751,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.069230769230769)"
06-01-2023 13:38:11.889687,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.671428571428572)"
06-01-2023 13:38:12.925117,"(15.0, 30.0, 28.583333333333336)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 8.0, 6.671428571428572)"
06-01-2023 13:38:13.964263,"(15.0, 30.0, 25.875)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 8.0, 6.442857142857143)"
06-01-2023 13:38:14.924060,"(15.0, 32.0, 24.6)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 7.6, 6.170588235294118)"
06-01-2023 13:38:15.911278,"(15.0, 32.0, 24.6)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 7.6, 6.170588235294118)"
06-01-2023 13:38:16.932163,"(15.0, 32.0, 24.6)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 7.6, 6.170588235294118)"
06-01-2023 13:38:17.970591,"(15.0, 32.0, 24.6)","(13.0, 19.5, 15.766666666666666)","(7.0, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 7.6, 6.069230769230769)"
06-01-2023 13:38:18.958975,"(15.0, 32.0, 24.6)","(13.0, 19.5, 15.766666666666666)","(6.5, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.069230769230769)"
06-01-2023 13:38:19.888283,"(15.0, 30.0, 25.875)","(13.0, 19.5, 15.766666666666666)","(6.5, 7.0, 6.466666666666667)","(2.9, 8.6, 4.96)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.069230769230769)"
06-01-2023 13:38:20.947513,"(15.0, 30.0, 25.875)","(13.0, 19.5, 15.766666666666666)","(6.5, 7.0, 6.466666666666667)","(2.9, 8.6, 4.909677419354838)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.069230769230769)"
06-01-2023 13:38:21.997046,"(15.0, 30.0, 25.875)","(13.0, 19.5, 15.766666666666666)","(6.5, 7.0, 6.466666666666667)","(2.9, 8.6, 4.909677419354838)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.069230769230769)"
06-01-2023 13:38:22.995646,"(15.0, 30.0, 25.875)","(13.0, 19.5, 15.766666666666666)","(6.5, 7.0, 6.466666666666667)","(2.9, 8.6, 4.909677419354838)","(21.0, 40.0, 37.66666666666667)","(2.8, 4.1, 3.971428571428571)","(4.2, 6.8, 6.671428571428572)"
06-01-2023 13:38:23.960979,"(14.0, 29.0, 19.3125)","(12.0, 19.5, 14.06)","(6.5, 7.0, 6.466666666666667)","(3.0, 8.6, 6.52)","(20.0, 40.0, 37.66666666666667)","(2.9, 4.1, 3.971428571428571)","(4.2, 8.0, 7.22)"
06-01-2023 13:38:24.863168,"(14.0, 29.0, 16.6)","(12.0, 19.5, 13.236842105263158)","(6.5, 7.0, 6.747368421052632)","(3.0, 8.2, 6.279999999999999)","(20.0, 40.0, 37.66666666666667)","(2.9, 4.1, 3.971428571428571)","(4.2, 7.8, 7.272727272727273)"
06-01-2023 13:38:25.841208,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 15.14516129032258)","(6.5, 7.0, 6.747368421052632)","(3.0, 8.2, 6.907692307692306)","(20.0, 40.0, 27.842105263157897)","(2.9, 4.1, 3.971428571428571)","(4.2, 7.8, 7.272727272727273)"
06-01-2023 13:38:26.934508,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 15.14516129032258)","(6.5, 7.0, 6.747368421052632)","(3.0, 8.2, 6.907692307692306)","(20.0, 40.0, 34.2)","(2.9, 4.1, 4.047058823529412)","(4.2, 7.8, 7.272727272727273)"
06-01-2023 13:38:28.044654,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 15.14516129032258)","(6.5, 7.0, 6.747368421052632)","(3.0, 8.2, 6.907692307692306)","(20.0, 38.0, 34.111111111111114)","(2.9, 4.1, 4.047058823529412)","(4.2, 7.8, 7.272727272727273)"
06-01-2023 13:38:29.088846,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 15.14516129032258)","(6.5, 7.0, 6.747368421052632)","(3.0, 8.2, 6.907692307692306)","(20.0, 36.0, 34.111111111111114)","(2.9, 4.1, 4.047058823529412)","(4.2, 7.8, 6.640000000000001)"
06-01-2023 13:38:30.119587,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 15.14516129032258)","(6.5, 7.0, 6.6571428571428575)","(3.0, 8.2, 6.907692307692306)","(20.0, 36.0, 34.111111111111114)","(2.9, 4.1, 4.047058823529412)","(4.2, 7.8, 6.945454545454545)"
06-01-2023 13:38:31.100515,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 15.14516129032258)","(6.5, 7.0, 6.6571428571428575)","(3.0, 8.2, 6.907692307692306)","(20.0, 36.0, 34.111111111111114)","(2.9, 4.1, 4.047058823529412)","(4.2, 7.4, 6.52)"
06-01-2023 13:38:32.048128,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 11.921052631578947)","(6.5, 7.0, 6.6571428571428575)","(3.0, 8.2, 7.211764705882352)","(20.0, 36.0, 34.111111111111114)","(2.9, 4.1, 4.047058823529412)","(4.2, 7.6, 6.52)"
06-01-2023 13:38:33.015685,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 12.954545454545455)","(6.5, 7.0, 6.6571428571428575)","(3.0, 8.2, 7.211764705882352)","(20.0, 36.0, 34.111111111111114)","(2.9, 4.1, 4.047058823529412)","(4.2, 7.6, 6.52)"
