,Lensman,I Am Richenuff,Harderthantherest,Exalted Dennis,Foxtrot Bravo,Garratt Road,Costaway,Blazing Zone,Jeddalet,Wicked Redoutes
05-01-2023 14:58:56.258206,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 54.8125)","(21.0, 95.0, 78.55555555555554)","(26.0, 120.0, 73.0)"
05-01-2023 14:58:57.462515,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 54.8125)","(21.0, 95.0, 78.55555555555554)","(26.0, 120.0, 73.0)"
05-01-2023 14:58:58.623174,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 54.8125)","(21.0, 95.0, 78.55555555555554)","(26.0, 120.0, 73.0)"
05-01-2023 14:58:59.797467,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 43.599999999999994)","(21.0, 95.0, 78.55555555555554)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:00.960359,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 43.599999999999994)","(21.0, 95.0, 78.55555555555554)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:02.085333,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 43.599999999999994)","(21.0, 95.0, 78.55555555555554)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:03.263805,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 43.599999999999994)","(21.0, 95.0, 78.55555555555554)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:04.441260,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:05.627278,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.5)","(6.0, 7.8, 7.03265306122449)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:06.816925,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.5, 16.1)","(6.0, 7.8, 7.527536231884058)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 78.55555555555554)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:08.007002,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.527536231884058)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:09.250213,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.527536231884058)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:10.552790,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.527536231884058)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:11.838797,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.527536231884058)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:13.161615,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.527536231884058)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:14.433175,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.527536231884058)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 49.75)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:15.697264,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.5442176870748305)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:16.953871,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.5442176870748305)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:18.201260,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.5442176870748305)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:19.556847,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.8, 7.493333333333333)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:20.855042,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:22.119558,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:23.344775,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:24.565102,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:25.839437,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:27.094967,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:28.416567,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.0538461538461545)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:29.825767,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.15)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:31.247987,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.15)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:32.520668,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.15)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:33.788390,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.15)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:35.075884,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.15)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:36.428990,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.15)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:37.725106,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.960606060606061)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:39.040448,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.960606060606061)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.33333333333333)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:40.403054,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.960606060606061)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.490598290598291)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 46.16666666666667)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:41.713840,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.960606060606061)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 51.7)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:43.015195,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.960606060606061)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 51.7)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:44.352536,"(3.4, 4.5, 4.01)","(4.6, 5.4, 5.2231707317073175)","(4.2, 4.5, 4.136363636363636)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 51.7)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:45.734220,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.2231707317073175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 51.7)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:47.148845,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.2231707317073175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 51.7)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:48.469297,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.2231707317073175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 51.7)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:49.725388,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.065625000000001)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 51.7)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:51.010283,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.065625000000001)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:52.285722,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 5.065625000000001)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:53.500082,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:54.774781,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:56.065460,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:57.451878,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 14:59:58.820588,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:00.129378,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.488695652173913)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:01.443345,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.488695652173913)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:02.757736,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:04.139136,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.486486486486487)","(18.0, 29.0, 23.25)","(20.0, 60.0, 53.61538461538462)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:05.518924,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:06.860567,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 50.888888888888886)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:08.212541,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.978740157480315)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:09.479202,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:10.714845,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:11.940550,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:13.224157,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:14.602734,"(3.4, 4.5, 3.9909090909090907)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:15.954359,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:17.250161,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:18.600352,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:19.913753,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:21.257505,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
05-01-2023 15:00:22.665470,"(3.4, 4.5, 4.01)","(4.6, 5.4, 4.9658914728682175)","(4.2, 4.5, 4.18)","(9.0, 16.0, 14.2)","(10.0, 17.0, 16.1)","(6.0, 7.6, 7.485714285714286)","(18.0, 29.0, 22.61111111111111)","(20.0, 60.0, 53.166666666666664)","(21.0, 95.0, 70.33333333333334)","(26.0, 120.0, 73.0)"
